UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,ELGI,ELGC,RC,NOBN,LBWN,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VACC,BLED,GROUP,DISP,DAYDIS,TRT,BPEN,COND,LAP,BGRP,ADAM,RMK,YRREC
89IN02338,1987803491,X3491,80,87,2,97,1,97,197,103080,251297,7,,,,,, 0,  0,1,,B,168,196,1,B,,,,,,197,3,,1,20,,1989
89IN02339,1987803492,X3492,80,87,2,67,1,56,673,101280,092894,7,,,,,, 2,  0,1,,5,140,177,1,A,,,,,2,,3,1,1,20,,1989
89IN02340,1981193498,S3498,19,81,2,10,1,07,102,250219,051419,6,,,0,,0, 0, 34,2,102,5,189,208,2,,,,92,0921,,,,,,80,,1989
89IN02341,1988633498,K3498,63,88,2,61,1,06,612,285463,184863,,,,,,, 1,115,1,,4,148,157,1,A,,,,,,33,4,,2,10,,1989
89IN02342,1988633503,K3503,63,88,2,60,1,06,604,183963,201663,7,,,,,, 1,102,1,,3,149,148,2,C,,,,,,32,3,,2,10,,1989
89IN02343,1988633504,K3504,63,88,2,60,1,06,604,183963,148563,,,,,,, 1, 39,1,,2,126,157,2,B,,,,,,12,3,,2,10,,1989
89IN02344,1988633506,K3506,63,88,2,61,1,06,612,285463,012163,7,,,,,, 2, 87,1,,4,124,158,2,A,,,,,,34,3,,2,10,BGRP1?,1989
89IN02345,1987803506,X3506,80,87,2,65,1,56,641,144280,117463,7,,,,,, 2, 93,1,,2,151,181,2,A,,,,,3,,3,1,1,20,FIBERY,1989
89IN02346,1987803507,X3507,80,87,2,65,1,56,641,144280,117463,7,,,,,, 0,  0,1,,3,155,191,1,B,,,,,3,,4,1,1,20,,1989
89IN02347,1987803508,X3508,80,87,2,65,1,56,641,144280,172963,7,,,,,, 1,102,1,,8,135,158,2,A,,,97,1107,1,,,1,1,20,MSG 11-7-89,1989
89IN02348,1988633509,K3509,63,88,2,63,1,06,634,192263,941262,7,,,,,, 0,  0,1,,3,133,170,1,A,,,,,,35,3,,2,10,,1989
89IN02349,1988633514,K3514,63,88,2,60,1,06,602,190263,123763,,,,,,, 0,  0,1,,5,135,177,1,B,+,,,,,13,4,,2,10,,1989
89IN02350,1988633515,K3515,63,88,1,60,1,06,602,190263,123763,,,,,,,,,1,,Y,162,204,,,,,,,,,,,,10,,1989
89IN02351,1981193516,S3516,19,81,2,10,1,07,103,248219,142019,6,,,,,, 1, 48,2,,5,157,0,,,,,93,1211,,,,,F,80,,1989
89IN02352,1988633517,K3517,63,88,1,61,1,06,613,269063,045563,,,,,,,,,3,,Y,130,171,,,,,93,0807,,,,,,10,,1989
89IN02353,1987803517,X3517,80,87,2,97,1,97,197,103080,658197,7,,,,,, 2,175,1,,B,162,207,2,A,,,,,,197,2,,1,20,,1989
89IN02354,1987803518,X3518,80,87,2,97,1,97,197,103080,658197,7,,,,,, 1,150,1,,B,170,204,2,B,+,,,,,197,3,,1,20,,1989
89IN02355,1981193527,S3527,19,81,2,11,1,07,113,300819,929118,2,,,,,,,,3,MKT,X,125,0,,,,J,93,0917,,,,,,80,BAG,1989
89IN02356,1987803530,X3530,80,87,2,67,1,56,672,124780,594594,7,,,,,, 2,187,1,,8,136,161,2,C,,,,,1,,2,1,1,20,,1989
89IN02357,1988633532,K3532,63,88,2,60,1,06,604,183963,029963,,,,,,, 0,  0,1,,5,135,169,1,A,,,,,,14,4,,2,10,,1989
89IN02358,1988633533,K3533,63,88,1,60,1,06,601,208163,111263,,,,,,,,,1,,*,0,0,,,,,93,0306,,,,,,10,,1989
89IN02359,1988633534,K3534,63,88,1,60,1,06,601,208163,111263,,,,,,,,,2,,Y,136,189,,,,,92,0921,,,,,,10,,1989
89IN02360,1988633535,K3535,63,88,1,63,1,06,634,192263,131263,,,,,,,,,2,,Y,160,211,,,,,92,0921,,,,,,10,?COLUMBIA,1989
89IN02361,1988633537,K3537,63,88,2,61,1,06,613,269063,947862,7,,,,,, 0,  0,1,,5,117,160,1,A,,,,,,35,3,,2,10,,1989
89IN02362,1988633538,K3538,63,88,2,63,1,06,634,192263,027063,,,,,,, 0,  0,1,,5,128,161,1,B,,,,,,35,4,,2,10,,1989
89IN02363,1987803539,X3539,80,87,2,65,1,56,632,168063,786493,7,,,,,, 1,117,1,,8,168,186,3,B,,,,,1,,2,1,1,20,,1989
89IN02364,1988633545,K3545,63,88,2,63,1,06,633,194563,115463,,,,,,, 0,  0,1,,5,120,170,1,A,,,,,,34,4,,2,10,,1989
89IN02365,1988633555,K3555,63,88,1,60,1,06,603,229863,212563,,,,,,,,,3,,Y,156,208,,,,,93,0925,,,,,,10,ENTROPION,1989
89IN02366,1982943558,M3558,94,82,2,45,1,55,442,144794,054243,7,,,,,,,,3,,X,167,0,,,,,93,0522,,,,,,70,"X,BADBAG",1989
89IN02367,1982023572,Y3572,02,82,2,73,2,39,001,966801,049102,6,,0,0,,0, 1, 71,2,083,5,144,173,2,,,,92,0921,,,,,,65,,1989
89IN02368,1988633572,K3572,63,88,2,60,1,06,603,229863,020563,,,,,,, 2,168,1,,1,126,156,1,A,,,,,,15,3,,2,10,,1989
89IN02369,1988633573,K3573,63,88,2,60,1,06,603,229863,020563,,,,,,, 0,  0,1,,5,123,156,1,V,,,,,,14,3,,2,10,,1989
89IN02370,1982023575,Y3575,02,82,2,75,2,30,008,084802,665501,7,,1,,,, 2,154,3,MKT,2,128,140,3,,,,93,0917,,,,,,65,AB.SHOU.,1989
89IN02371,1987803578,X3578,80,87,2,65,1,56,634,148863,663094,7,,,,,, 2,146,1,,8,168,168,2,A,,,,,2,,4,1,1,20,,1989
89IN02372,1981193581,S3581,19,81,2,13,1,07,131,266319,141319,2,,,,,,,,3,MKT,X,189,0,,,,J,93,0917,,,,,,80,BAG,1989
89IN02373,1988633581,K3581,63,88,2,63,1,06,632,234363,160463,,,,,,, 2, 98,1,,4,134,145,2,A,,,,,,36,2,,2,10,,1989
89IN02374,1988633584,K3584,63,88,2,61,1,06,614,244363,145663,,,,,,, 0,  0,1,,5,115,154,1,A,,,,,,36,4,,2,10,,1989
89IN02375,1988633587,K3587,63,88,2,63,1,06,631,216063,907962,7,,,,,, 0,  0,1,,3,135,169,1,B,,,,,,02,4,,2,10,,1989
89IN02376,1987803588,X3588,80,87,2,67,1,56,671,119180,111094,7,,,,,, 2,182,1,,8,95,165,2,C,,,,,2,,1,1,1,20,,1989
89IN02377,1988633589,K3589,63,88,1,61,1,06,611,279163,077863,,,,,,,,,2,,Y,142,189,,,,,92,0921,,,,,,10,,1989
89IN02378,1988633591,K3591,63,88,1,63,1,06,634,192263,095963,,,,,,,,,1,,Y,168,224,,,,,,,,,,,,10,,1989
89IN02379,1988633592,K3592,63,88,2,63,1,06,634,192263,095963,,,,,,, 0,  0,1,,3,123,157,1,A,,,,,,01,4,,2,10,,1989
89IN02380,1982023599,Y3599,02,82,2,74,2,30,001,966801,945101,6,,1,,,, 1, 75,2,,5,155,0,,,,,93,1211,,,,,F,65,,1989
89IN02381,1981193603,S3603,19,81,2,10,1,07,102,250219,910918,6,,,0,,0, 1, 59,2,102,5,155,175,2,,,,92,0921,,,,,,80,,1989
89IN02382,1988633604,K3604,63,88,2,61,1,06,613,269063,053363,,,,,,, 1,107,1,,3,116,132,1,A,,,,,,01,3,,2,10,,1989
89IN02383,1987803608,X3608,80,87,2,67,1,56,673,101280,149194,7,,,,,, 2, 41,1,,2,119,155,2,B,,,,,2,,1,1,1,20,,1989
89IN02384,1988633612,K3612,63,88,1,61,1,06,614,244363,205663,,,,,,,,,1,,Y,166,213,,,,,,,,,,,,10,,1989
89IN02385,1988633613,K3613,63,88,1,63,1,06,634,192263,091263,,,,,,,,,1,,*,0,0,,,,,93,0306,,,,,,10,,1989
89IN02386,1988633617,K3617,63,88,2,63,1,06,632,234363,191063,,,,0,,0, 0,  0,2,088,5,111,156,1,,,,92,0921,,,,,,10,,1989
89IN02387,1987803619,X3619,80,87,2,67,1,56,671,119180,884194,7,,,,,, 2,177,1,,8,125,148,2,A,,,,,3,,1,1,1,20,,1989
89IN02388,1988633622,K3622,63,88,2,61,1,06,614,244363,012963,7,,,,,, 0,  0,1,,5,117,157,1,B,,,,,,34,3,,2,10,,1989
89IN02389,1987803622,X3622,80,87,1,97,1,97,297,002297,456497,,,,,,,,,1,,B,234,272,,,,,,,,,,,,20,,1989
89IN02390,1988633625,K3625,63,88,1,61,1,06,611,279163,183563,,,,,,,,,1,,Y,151,206,,,,,,,,,,,,10,,1989
89IN02391,1987803627,X3627,80,87,1,97,1,97,297,002297,245297,,,,,,,,,1,,B,248,289,,,,,,,,,,,,20,S S,1989
89IN02392,1988633629,K3629,63,88,2,63,1,06,633,194563,079363,,,,0,,0, 0,  0,2,088,5,108,148,1,,,,92,0921,,,,,,10,,1989
89IN02393,1987803629,X3629,80,87,2,65,1,56,604,154663,992694,7,,,,,, 2, 88,1,,8,156,170,2,B,,,,,3,,4,1,1,20,,1989
89IN02394,1987803630,X3630,80,87,2,67,1,56,671,119180,622894,7,,,,,, 2,192,1,,8,157,160,2,B,,,,,1,,1,1,1,20,,1989
89IN02395,1988633632,K3632,63,88,2,63,1,06,633,194563,064663,7,,,,,, 0,  0,1,,3,118,153,1,A,,,,,,02,2,,2,10,,1989
89IN02396,1988633637,K3637,63,88,1,61,1,06,611,279163,868862,,,,,,,,,2,,Y,148,197,,,,,92,0921,,,,,,10,,1989
89IN02397,1988633638,K3638,63,88,2,60,1,06,601,208163,004163,,,,,,, 0,  0,1,,3,127,184,1,A,,,,,,16,4,,2,10,,1989
89IN02398,1988633639,K3639,63,88,1,60,1,06,601,208163,004163,,,,,,,,,3,,Y,128,186,,,,,93,0925,,,,,,10,SM.TESTES,1989
89IN02399,1988633640,K3640,63,88,1,63,1,06,633,194563,996962,,,,,,,,,1,,Y,155,224,,,,,,,,,,,,10,,1989
89IN02400,1982023641,Y3641,02,82,2,76,2,35,007,079502,901901,6,,0,0,,0, 1,100,2,083,5,155,175,3,,,,92,0921,,,,,,65,,1989
89IN02401,1988633641,K3641,63,88,1,63,1,06,633,194563,996962,,,,,,,,,3,,X,118,0,,,,,93,0605,,,,,,10,ORCHITIS,1989
89IN02402,1982023642,Y3642,02,82,2,76,2,35,007,079502,901901,6,,0,,,, 1, 96,2,,5,138,0,,,,,93,1211,,,,,F,65,,1989
89IN02403,1987803642,X3642,80,87,2,97,1,97,297,002297,046997,7,,,,,, 0,  0,1,,B,212,255,1,A,,,,,,197,3,,1,20,,1989
89IN02404,1988633643,K3643,63,88,2,60,1,06,602,190263,206763,,,,,,, 0,  0,1,,5,122,164,1,B,,,,,,35,4,,2,10,,1989
89IN02405,1988633644,K3644,63,88,2,63,1,06,631,216063,020263,,,,,,, 0,  0,1,,5,126,173,1,A,,,,,,03,4,,2,10,,1989
89IN02406,1988633645,K3645,63,88,1,63,1,06,631,216063,020263,,,,,,,,,1,,Y,178,221,,,,,,,,,,,,10,? R.R.FOOT,1989
89IN02407,1982943647,M3647,94,82,2,65,1,56,631,894862,997493,7,,,0,,0, 2,112,2,085,2,176,187,2,,,,92,0921,,,,,,70,,1989
89IN02408,1981193648,S3648,19,81,2,12,1,07,931,228619,204519,1,,,,,,,,3,MKT,X,136,0,,,,T,93,0917,,,,,,80,JIM'S EWES,1989
89IN02409,1987803649,X3649,80,87,2,65,1,56,641,144280,163663,7,,,,,, 2,189,1,,8,131,153,2,A,,,,,1,,3,1,1,20,,1989
89IN02410,1988633650,K3650,63,88,1,61,1,06,614,244363,086963,3,,,,,,,,3,,*,0,0,,,,W,93,0123,,,,,,10,WYOMING,1989
89IN02411,1988633655,K3655,63,88,1,61,1,06,611,279163,154063,,,,,,,,,1,,Y,151,196,,,,,,,,,,,,10,,1989
89IN02412,1988633660,K3660,63,88,2,61,1,06,611,279163,094563,,,,,,, 0,  0,1,,5,125,151,1,A,,,,,,02,4,,2,10,,1989
89IN02413,1988633665,K3665,63,88,2,61,1,06,613,269063,110763,,,,,,, 1, 91,1,,3,103,131,2,B,,,,,,35,2,,2,10,,1989
89IN02414,1987803667,X3667,80,87,2,97,1,97,297,002297,048097,7,,,,,, 1,109,1,,B,203,238,3,B,,,,,,197,4,,1,20,,1989
89IN02415,1982023668,Y3668,02,82,2,75,2,30,010,119102,981501,6,,1,0,0,0, 1, 79,2,079,5,145,167,2,,,,92,0921,,,,,,65,COLOR,1989
89IN02416,1988633668,K3668,63,88,2,63,1,06,632,234363,186463,,,,,,, 0,  0,1,,5,127,169,1,C,,,,,,06,3,,2,10,"LAME, RF",1989
89IN02417,1988633669,K3669,63,88,2,61,1,06,614,244363,966062,,,,,,, 0,  0,1,,5,137,170,1,A,,,,,,03,3,,2,10,,1989
89IN02418,1982943670,M3670,94,82,2,65,1,56,603,902362,724493,7,,,0,,0, 2,202,2,085,8,168,172,2,,,,92,0921,,,,,,70,,1989
89IN02419,1988633671,K3671,63,88,2,61,1,06,614,244363,966062,,,,,,, 1,124,1,,1,115,151,1,B,,,,,,36,3,,2,10,,1989
89IN02420,1988633677,K3677,63,88,1,61,1,06,614,244363,005163,,,,,,,,,1,,*,0,0,,,,,93,0306,,,,,,10,,1989
89IN02421,1981193683,S3683,19,81,2,13,1,07,131,266319,209319,2,,,,,,,,3,MKT,X,145,0,,,,J,93,0917,,,,,,80,SWINGBAGX,1989
89IN02422,1988633683,K3683,63,88,2,61,1,06,611,279163,960062,,,,,,, 1, 86,1,,3,140,149,2,A,,,,,,04,3,,2,10,,1989
89IN02423,1982943684,M3684,94,82,2,45,1,55,443,207994,021843,7,,,,,,,,1,,*,0,0,,,,,76,0110,,,,,,70,,1989
89IN02424,1988633688,K3688,63,88,2,63,1,06,633,194563,130463,7,,,,,, 0,  0,1,,3,126,160,1,A,,,,,,04,3,,2,10,,1989
89IN02425,1988633693,K3693,63,88,4,63,1,06,634,192263,172563,2,,,,,,,,3,,Y,147,201,,,,V,,,,,,,,10,JAW5,1989
89IN02426,1987803693,X3693,80,87,2,67,1,56,671,119180,423594,7,,,,,, 1,103,1,,2,148,163,2,A,,,,,2,,2,1,1,20,,1989
89IN02427,1988633696,K3696,63,88,1,60,1,06,602,190263,151663,,,,,,,,,1,,Y,164,221,,,,,,,,,,,,10,,1989
89IN02428,1988633699,K3699,63,88,1,60,1,06,602,190263,146863,,,,,,,,,2,,Y,152,205,,,,,92,0921,,,,,,10,,1989
89IN02429,1982943699,M3699,94,82,2,47,1,55,472,165994,929993,7,,,,,, 2,201,3,MKT,2,180,161,5,,,,93,0917,,,,,,70,BAGLUMP,1989
89IN02430,1987803700,X3700,80,87,2,67,1,56,672,124780,585194,7,,,,,, 0,  0,1,,3,166,201,1,B,,,,,2,,3,1,1,20,,1989
89IN02431,1988633701,K3701,63,88,1,63,1,06,631,216063,114163,,,,,,,,,1,,Y,182,245,,,,,,,,,,,,10,,1989
89IN02432,1987803701,X3701,80,87,2,67,1,56,672,124780,585194,7,,,,,, 2,191,1,,8,132,154,3,B,,,,,3,,2,1,1,20,,1989
89IN02433,1987803706,X3706,80,87,2,97,1,97,297,002297,453797,7,,,,,, 1,105,1,,B,187,212,2,A,+,,,,,197,3,,1,20,,1989
89IN02434,1987803710,X3710,80,87,2,67,1,56,673,101280,548294,7,,,,,, 2,191,1,,8,137,164,2,B,,,,,1,,3,1,1,20,,1989
89IN02435,1988633711,K3711,63,88,1,60,1,06,602,190263,053863,,,,,,,,,2,,Y,155,199,,,,,92,0921,,,,,,10,,1989
89IN02436,1988633712,K3712,63,88,1,60,1,06,602,190263,053863,,,,,,,,,1,,*,0,0,,,,,93,0306,,,,,,10,,1989
89IN02437,1988633713,K3713,63,88,2,63,1,06,631,216063,936862,,,,,,, 0,  0,1,,3,137,165,1,B,,,,,,12,2,,2,10,,1989
89IN02438,1987803717,X3717,80,87,2,65,1,56,603,125663,424594,7,,,,,, 2,190,1,,8,138,146,2,B,,,,,2,,1,1,1,20,,1989
89IN02439,1987803718,X3718,80,87,2,65,1,56,603,125663,424594,7,,,,,, 2,173,1,,8,137,162,2,A,,,,,3,,3,1,1,20,,1989
89IN02440,1987803719,X3719,80,87,2,65,1,56,641,144280,099863,7,,,,,, 2,136,1,,8,166,185,2,B,,,,,3,,3,1,1,20,,1989
89IN02441,1988633722,K3722,63,88,1,61,1,06,611,279163,027263,,,,,,,,,1,,*,0,0,,,,,93,0306,,,,,,10,,1989
89IN02442,1988633723,K3723,63,88,1,63,1,06,631,216063,121663,,,,,,,,,3,,Y,132,179,,,,,93,0901,,,,,,10,,1989
89IN02443,1988633724,K3724,63,88,2,63,1,06,631,216063,121663,,,,,,,,,3,,X,98,0,,,,,01,0519,,,,,,10,DEAD 5/18,1989
89IN02444,1988633726,K3726,63,88,1,60,1,06,501,215863,242763,,,,,,,,,3,,Y,132,175,,,,,93,0901,,,,,,10,,1989
89IN02445,1988633730,K3730,63,88,2,60,1,06,604,183963,117663,7,,,,,, 0,  0,1,,5,122,173,1,A,,,,,,31,4,,2,10,,1989
89IN02446,1988633732,K3732,63,88,2,63,1,06,634,192263,224363,,,,,,, 0,  0,1,,5,127,166,1,A,,,,,,05,3,,2,10,,1989
89IN02447,1982943736,M3736,94,82,2,67,1,56,652,110294,745093,7,,,0,,0, 2, 93,2,085,8,158,171,2,,,,92,0921,,,,,,70,,1989
89IN02448,1982023742,Y3742,02,82,2,72,2,30,002,096002,954001,6,,1,,,, 1, 94,2,,5,132,0,,,,,93,1211,,,,,F,65,,1989
89IN02449,1988633745,K3745,63,88,2,63,1,06,634,192263,016463,,,,,,, 0,  0,1,,3,112,158,1,B,,,,,,36,3,,2,10,,1989
89IN02450,1988633747,K3747,63,88,2,61,1,06,505,269163,255263,,,,,,, 0,  0,1,,5,119,151,1,A,+,,,,,05,2,,2,10,,1989
89IN02451,1988633752,K3752,63,88,2,63,1,06,634,192263,989762,,,,,,, 1,112,1,,3,144,158,1,A,,,,,,06,2,,2,10,,1989
89IN02452,1988633753,K3753,63,88,2,63,1,06,632,234363,051363,,,,,,, 2, 92,1,,4,145,157,1,B,,,,,,34,2,,2,10,,1989
89IN02453,1987803753,X3753,80,87,2,65,1,56,633,164863,504894,7,,,,,, 2,198,1,,8,131,141,3,A,,,,,1,,2,1,1,20,,1989
89IN02454,1988633760,K3760,63,88,2,61,1,06,505,269163,277963,7,,,,,, 0,  0,1,,3,120,152,1,A,,,,,,06,3,,2,10,,1989
89IN02455,1987803764,X3764,80,87,2,67,1,56,672,124780,442094,7,,,,,, 2,174,1,,8,139,160,2,A,,,,,2,,2,1,1,20,,1989
89IN02456,1987803787,X3787,80,87,2,65,1,56,641,144280,173163,7,,,,,, 2,176,1,,8,144,165,2,B,,,,,1,,3,1,1,20,,1989
89IN02457,1981193797,S3797,19,81,2,10,1,07,101,224519,920318,6,,,,,, 0, 42,2,,5,169,0,,,,,93,1211,,,,,F,80,,1989
89IN02458,1988633801,K3801,63,88,1,63,1,06,502,182563,264263,,,,,,,,,2,,Y,163,205,,,,,92,0921,,,,,,10,,1989
89IN02459,1988633808,K3808,63,88,2,63,1,06,501,215863,292763,,,,,,, 0,  0,1,,3,117,152,1,A,,,,,,11,3,,2,10,,1989
89IN02460,1987803808,X3808,80,87,2,67,1,56,672,124780,151594,7,,,,,, 2,177,1,,8,95,150,2,B,,,,,2,,2,1,1,20,,1989
89IN02461,1981193809,S3809,19,81,2,10,1,07,102,250219,167019,6,,,,,, 1,108,2,,5,145,0,,,,,93,1211,,,,,F,80,,1989
89IN02462,1981193815,S3815,19,81,2,13,1,07,134,262019,049519,6,,,0,,0, 0,  0,2,102,5,148,164,2,,,,92,0921,,,,,,80,1TAG,1989
89IN02463,1988633817,K3817,63,88,2,63,1,06,501,215863,255463,,,,,,, 0,  0,2,,3,103,144,1,,,,92,1026,,,,,,10,,1989
89IN02464,1987803829,X3829,80,87,2,97,1,97,297,002297,451797,7,,,,,, 1,127,1,,B,203,233,2,B,,,,,,197,4,,1,20,,1989
89IN02465,1987803830,X3830,80,87,2,97,1,97,297,002297,451797,7,,,,,, 3, 90,1,,X,123,176,1,A,,,,,,197,2,,1,20,AVACC,1989
89IN02466,1987803834,X3834,80,87,2,67,1,56,673,101280,921393,7,,,,,, 3, 67,1,,1,142,167,3,A,,,,,3,,4,1,1,20,,1989
89IN02467,1987803836,X3836,80,87,2,67,1,56,673,101280,732894,7,,,,,, 0,  0,1,,3,141,143,2,B,,,,,3,,2,1,1,20,,1989
89IN02468,1987803841,X3841,80,87,2,67,1,56,674,117880,687694,7,,,,,, 2, 34,1,,1,124,159,2,A,,,,,1,,3,1,1,20,OK NOW?,1989
89IN02469,1987803842,X3842,80,87,2,65,1,56,633,164863,037880,7,,,,,, 2,187,1,,8,115,147,2,A,,,,,2,,3,1,1,20,,1989
89IN02470,1982023844,Y3844,02,82,2,72,2,30,,000002,747801,6,,1,,,, 0, 46,2,,5,161,0,,,,,93,1211,,,,,F,65,ABS.R.HIP,1989
89IN02471,1981193849,S3849,19,81,2,13,1,07,132,298319,762318,2,,,,,,,,3,MKT,X,155,0,,,,J,93,0917,,,,,,80,BADBAG,1989
89IN02472,1982943852,M3852,94,82,2,47,1,55,474,147194,814393,7,,,,,,,,3,,X,166,0,,,,,93,0518,,,,,,70,"L.NOMILK,X",1989
89IN02473,1987803868,X3868,80,87,2,65,1,56,631,134963,748294,7,,,,,, 1,102,1,,2,152,175,2,B,,,,,1,,3,1,1,20,,1989
89IN02474,1982023874,Y3874,02,82,2,73,2,30,003,117702,986301,6,,1,,,, 2,147,2,,5,130,0,,,,,93,1211,,,,,F,65,,1989
89IN02475,1987803874,X3874,80,87,2,46,1,52,463,269980,664494,2,,,,,,,,3,,X,121,0,,,,J,93,0522,,,,,,20,CR.SPINE,1989
89IN02476,1987803882,X3882,80,87,3,46,1,52,464,133080,961894,9,,,,,,,,4,,*,0,0,,,,F,89,1216,,,,,,20,FISTULA,1989
89IN02477,1983023884,Y3884,02,83,2,74,1,30,002,118502,074902,7,,1,,,, 3,135,1,,1,136,160,3,C,,,,,,53,2,,2,60,OK NOW?,1989
89IN02478,1987803904,X3904,80,87,2,67,1,56,674,117880,548194,7,,,,,, 2,191,1,,8,131,153,2,B,,,,,2,,3,1,1,20,,1989
89IN02479,1987803905,X3905,80,87,2,67,1,56,674,117880,548194,7,,,,,, 1,105,1,,2,130,151,2,A,,,,,3,,4,1,1,20,,1989
89IN02480,1983023908,Y3908,02,83,2,73,1,30,002,118502,636601,6,,1,,,, 0, 61,1,,5,131,0,,,,,,,,,,,F,60,,1989
89IN02481,1983023910,Y3910,02,83,2,74,1,30,003,121202,501101,7,,1,,,, 2, 44,1,,1,172,190,4,A,,,,,,52,2,,2,60,,1989
89IN02482,1983023914,Y3914,02,83,2,72,1,30,004,182302,149702,6,,1,,,, 0, 26,1,,5,155,0,,,,,,,,,,,F,60,,1989
89IN02483,1983023918,Y3918,02,83,2,74,1,30,002,118502,190402,6,,1,,,, 1, 77,1,,5,128,159,1,,,,,,,,,,F,60,,1989
89IN02484,1983023922,Y3922,02,83,2,72,1,30,002,118502,949301,6,,1,,,, 0, 44,1,,5,115,0,,,,,,,,,,,F,60,ABS.TAIL,1989
89IN02485,1983023924,Y3924,02,83,2,74,1,30,003,121202,970401,6,,1,,,, 1, 49,1,,5,172,0,,,,,,,,,,,F,60,,1989
89IN02486,1983023926,Y3926,02,83,2,73,1,30,003,121202,787201,6,,1,,,, 0, 57,1,,5,153,0,,,,,,,,,,,F,60,,1989
89IN02487,1983023933,Y3933,02,83,2,74,1,30,002,118502,547101,6,,1,,,, 1,106,1,,5,125,159,1,,,,,,,,,,F,60,,1989
89IN02488,1987803944,X3944,80,87,2,47,1,55,474,256280,502294,7,,,,,, 2, 82,1,,2,161,180,3,A,,,,,2,,2,1,1,20,,1989
89IN02489,1982943953,M3953,94,82,2,47,1,55,473,072294,606593,7,,,0,,0, 3,169,2,084,1,161,166,3,,,,92,0921,,,,,,70,FIBER?,1989
89IN02490,1983023959,Y3959,02,83,2,74,1,30,003,121202,190902,6,,1,,,, 1, 50,1,,5,160,0,,,,,,,,,,,F,60,ABS.SHOU,1989
89IN02491,1987803961,X3961,80,87,2,65,1,56,633,164863,603294,7,,,,,, 2,102,1,,2,140,156,3,A,,,,,1,,2,2,1,20,,1989
89IN02492,1987803962,X3962,80,87,2,65,1,56,633,164863,603294,7,,,,,, 2,173,1,,8,104,130,2,B,,,,,3,,2,2,1,20,,1989
89IN02493,1983023966,Y3966,02,83,2,72,1,30,004,182302,730201,6,,1,,,, 1, 69,1,,5,145,0,,,,,,,,,,,F,60,,1989
89IN02494,1987803966,X3966,80,87,2,45,1,55,442,213980,363943,7,,,,,, 2,  0,1,,5,127,153,2,B,,,,,1,,4,2,1,20,,1989
89IN02495,1983023968,Y3968,02,83,2,74,1,39,004,182302,128702,6,,0,,,,,,1,,*,0,0,,,,,18,0403,,,,,,60,DEAD 4-3-89,1989
89IN02496,1987803970,X3970,80,87,3,54,1,54,,000019,173880,9,,,,,,,,4,,*,0,0,,,,F,,,,,,,,20,FISTULA,1989
89IN02497,1981193979,S3979,19,81,2,11,1,07,113,300819,059019,2,,,,,,,,3,,*,0,0,,,,J,93,0213,,,,,,80,LOW PROD.,1989
89IN02498,1987803988,X3988,80,87,1,97,1,97,197,103080,903797,,,,,,,,,1,,B,232,273,,,,,,,,,,,,20,,1989
89IN02499,1983024010,Y4010,02,83,2,76,1,30,002,118502,999501,1,,0,,,,,,3,,X,142,0,,,,A,93,0605,,,,,,60,ANN'S EWES,1989
89IN02500,1982194010,S4010,19,82,2,10,1,07,104,273219,817318,6,,,,,, 0, 43,1,,5,159,0,,,,,,,,,,,F,70,Gamma Preg,1989
89IN02501,1987804012,X4012,80,87,2,97,1,97,297,002297,459797,7,,,,,, 2,187,1,,B,154,196,2,A,,,,,,197,3,,1,20,,1989
89IN02502,1987804013,X4013,80,87,2,97,1,97,297,002297,459797,7,,,,,, 0,  0,1,,B,227,235,2,B,+,,,,,197,4,,1,20,,1989
89IN02503,1987804025,X4025,80,87,3,16,1,51,163,177980,038380,9,,,,,,,,4,,*,0,0,,,,F,19,0613,,,,,,20,FISTULA,1989
89IN02504,1983024026,Y4026,02,83,2,76,1,30,004,182302,187902,6,,0,,,, 1, 97,1,,5,165,0,,,,,93,1211,,,,,F,60,,1989
89IN02505,1982194026,S4026,19,82,2,13,1,07,134,331619,285019,6,,,0,,0, 0,  0,2,101,5,125,156,2,,,,92,0921,,,,,,70,,1989
89IN02506,1983024030,Y4030,02,83,2,74,1,39,002,118502,797801,6,,0,,,, 1,103,1,,5,118,0,,,,,,,,,,,F,60,,1989
89IN02507,1982194032,S4032,19,82,2,11,1,07,114,333019,122819,2,,,,,,,,3,MKT,X,147,0,,,,J,93,0917,,,,,,70,HARDBAG,1989
89IN02508,1983024039,Y4039,02,83,2,73,1,30,003,121202,540101,6,,1,,,, 1, 88,1,,5,137,149,2,,,,,,,,,,F,60,,1989
89IN02509,1982194040,S4040,19,82,2,13,1,07,134,331619,211719,6,,,,,, 0,  0,1,,5,118,0,,,,,,,,,,,F,70,,1989
89IN02510,1983024041,Y4041,02,83,2,74,1,30,003,121202,122302,7,,1,,,, 3,133,3,PHY,1,123,154,5,,,,95,1129,,,,,,60,BAD L.EYE,1989
89IN02511,1982194055,S4055,19,82,2,12,1,07,801,297819,090019,7,,,,,, 1, 73,3,MKT,5,157,189,11,,,,93,0917,,,,,,70,XBAG,1989
89IN02512,1982194057,S4057,19,82,2,10,1,07,102,326619,806118,6,,,,,, 0, 45,1,,5,163,0,,,,,,,,,,,F,70,Gamma Preg,1989
