UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,SEMEN,BGRP,AGE,RMK,YRREC
97IN00176,1994040753,A0753,04,A0753,94,2,73,1,30,42,941603,960203,6,,,,1,-FL,5,131,154,2,,,,,-FL,0,F,3.0,4TEATS,1997
97IN00177,1994040754,A0754,04,A0754,94,2,82,1,30,26,863803,333503,0,,,,6,,2,165,0,2,,01,0811,C,,0,2,3.0,4TEATS,1997
97IN00178,1994040761,A0761,04,A0761,94,2,82,1,30,31,909703,396003,0,,,,1,,1,179,176,2,,,,C,23,283,2,3.0,FIRM BAG,1997
97IN00179,1994040768,A0768,04,A0768,94,2,82,1,30,25,862503,776903,0,,,,1,,1,160,150,2,,,,C,24,0,2,3.0,SUCK1SIDE ok,1997
97IN00180,1994040774,A0774,04,A0774,94,2,82,1,30,22,850003,723403,0,,,,1,,2,172,161,3,,,,C,21,0,2,3.0,4TEATS,1997
97IN00181,1994040777,A0777,04,A0777,94,2,73,1,30,44,958603,966103,6,,,,3,-FL,5,135,155,1,,93,0912,,,0,*,3.0,4TEATS,1997
97IN00182,1994040786,A0786,04,A0786,94,2,81,1,30,03,923003,757403,0,,,,1,,2,161,144,2,,,,M,03,214,2,3.0,,1997
97IN00183,1994040795,A0795,04,A0795,94,2,73,1,30,41,960303,938003,6,,,,1,-FL,5,151,185,2,,,,,-FL,0,F,3.0,,1997
97IN00184,1994040798,A0798,04,A0798,94,2,82,1,30,20,843003,862703,0,,,,7,,2,188,0,0,,97,0910,C,,50,2,3.0,,1997
97IN00185,1994040807,A0807,04,A0807,94,2,81,1,30,02,933703,529103,0,,,,1,,2,184,184,3,,,,M,04,0,2,3.0,,1997
97IN00186,1994040810,A0810,04,A0810,94,2,82,1,30,29,898203,343303,0,,,,1,,2,173,153,22,,,,C,31,0,2,3.0,NICE,1997
97IN00187,1994040819,A0819,04,A0819,94,2,81,1,30,02,933703,191903,0,,,,1,,1,210,179,2,,,,M,01,0,2,3.0,,1997
97IN00188,1994040825,A0825,04,A0825,94,2,81,1,30,02,933703,092603,0,,,,1,,2,195,187,4,,,,M,02,283,2,3.0,HARD BAG,1997
97IN00189,1994040832,A0832,04,A0832,94,2,82,1,30,22,850003,872503,0,,,,3,,2,179,173,11,,93,0912,C,,0,*,3.0,OPEN R.TEAT?X,1997
97IN00190,1994040844,A0844,04,A0844,94,2,73,1,30,42,941603,949303,2,,,,3,OVX,5,136,166,1,X,,,,,0,*,3.0,BARREN 3,1997
97IN00191,1994040849,A0849,04,A0849,94,2,73,1,30,42,941603,954503,7,,,,1,LIM,5,155,177,2,,,,,L-9,0,3,3.0,4TEATS,1997
97IN00192,1994040854,A0854,04,A0854,94,2,73,1,30,44,958603,951103,2,,,,3,OVX,5,154,178,1,X,93,1117,,,0,*,3.0,BARREN 3,1997
97IN00193,1994040856,A0856,04,A0856,94,2,73,1,30,41,960303,956903,6,,,,1,-FL,5,167,180,2,,,,,-FL,0,F,3.0,"BRITCHY,ok",1997
97IN00194,1994040858,A0858,04,A0858,94,2,81,1,30,02,933703,508003,0,,,,1,,2,176,171,2,,,,M,04,0,2,3.0,R.P.,1997
97IN00195,1994040866,A0866,04,A0866,94,2,73,1,30,42,941603,943403,6,,,,1,-FL,5,159,179,3,,,,,-FL,0,F,3.0,4TEATS,1997
97IN00196,1994040876,A0876,04,A0876,94,2,82,1,30,21,888103,436403,0,,,,3,,1,172,157,2,,93,0912,C,,214,*,3.0,"1MILK,XBAG",1997
97IN00197,1994040884,A0884,04,A0884,94,2,81,1,30,03,923003,530103,0,,,,1,,1,190,182,2,,,,M,04,0,2,3.0,,1997
97IN00198,1994040902,A0902,04,A0902,94,2,73,1,30,41,960303,961903,6,,,,3,-FL,5,157,0,0,,76,0620,,,0,*,3.0,"X,LUNGER 6/20",1997
97IN00199,1994040912,A0912,04,A0912,94,1,82,1,30,29,898203,495203,2,,,,3,DUD,*,0,0,0,,,,,,0,,3.0,,1997
97IN00200,1994040920,A0920,04,A0920,94,2,82,1,30,24,859503,251003,0,,,,3,UTE,1,205,174,11,,93,0925,C,,0,*,3.0,11BAG,1997
97IN00201,1994040929,A0929,04,A0929,94,2,81,1,30,03,923003,226903,0,,,,1,,1,160,164,3,,,,M,02,50,2,3.0,4TEATS,1997
97IN00202,1994040939,A0939,04,A0939,94,2,ch,1,31,-2,149710,719103,2,,,,1,,4,175,159,3,,,,c,AI,356,A,3.0,,1997
97IN00203,1994040943,A0943,04,A0943,94,2,73,1,30,42,941603,956003,6,,,,1,-FL,5,154,177,2,,,,,-FL,0,F,3.0,,1997
97IN00204,1994040952,A0952,04,A0952,94,2,82,1,30,27,890303,336303,0,,,,1,,H,175,163,4,,,,C,27,0,2,3.0,EWE ok,1997
97IN00205,1994040956,A0956,04,A0956,94,2,ch,1,30,-0,686803,650903,2,,,,1,,4,173,165,2,,,,h,AI,2079,A,3.0,,1997
97IN00206,1994040961,A0961,04,A0961,94,2,ch,1,31,-0,187810,476203,2,,,,3,,2,168,0,2,,93,0714,c,,1497,2,3.0,CANCER EYE,1997
97IN00207,1994040962,A0962,04,A0962,94,2,ch,1,31,-0,187810,476203,2,,,,6,,*,0,0,2,,95,0430,c,,423,2,3.0,"SINUSITIS,X",1997
97IN00208,1994040963,A0963,04,A0963,94,1,ch,1,31,-0,187810,476203,2,,,,6,LIB,*,0,0,0,,95,0326,,,0,,3.0,,1997
97IN00209,1994040966,A0966,04,A0966,94,2,ch,1,31,-0,187810,663303,2,,,,6,,*,0,0,1,,50,0414,c,,1497,2,3.0,"THIN,CLA,OPP?",1997
97IN00210,1994040975,A0975,04,A0975,94,2,81,1,30,03,923003,339503,0,,,,1,,1,161,143,2,,,,M,03,0,2,3.0,4TEATS,1997
97IN00211,1994040983,A0983,04,A0983,94,2,73,1,30,43,964903,954103,6,,,,2, 72,5,131,168,2,,92,0918,,,0,*,3.0,,1997
97IN00212,1994040986,A0986,04,A0986,94,2,82,1,30,26,863803,472703,0,,,,7,,2,159,0,0,,97,0910,C,,0,2,3.0,4TEATS,1997
97IN00213,1994040990,A0990,04,A0990,94,2,ch,1,31,-2,149710,492303,2,,,,1,,4,195,177,4,,,,c,AI,1878,A,3.0,,1997
97IN00214,1994041000,A1000,04,A1000,94,2,ch,1,31,-2,149710,884503,2,,,,1,,4,186,171,3,,,,c,AI,1878,A,3.0,DYSTOCIA 95,1997
97IN00215,1994041011,A1011,04,A1011,94,2,73,1,30,42,941603,936703,6,,,,1,-FL,5,141,167,2,,,,,-FL,0,F,3.0,,1997
97IN00216,1994041014,A1014,04,A1014,94,2,81,1,30,01,877403,231903,0,,,,1,,1,210,200,2,,,,M,01,0,2,3.0,,1997
97IN00217,1994041024,A1024,04,A1024,94,2,81,1,30,02,933703,749203,0,,,,1,,2,169,159,2,,,,M,01,214,2,3.0,,1997
97IN00218,1994041026,A1026,04,A1026,94,2,82,1,30,28,891303,341203,0,,,,1,,2,153,150,2,,,,C,30,0,2,3.0,,1997
97IN00219,1994041036,A1036,04,A1036,94,1,82,1,30,27,890303,485103,2,,,,6,DUD,*,0,0,0,,95,0326,,,0,,3.0,,1997
97IN00220,1994041043,A1043,04,A1043,94,2,73,1,30,44,958603,948003,6,,,,2, 72,5,115,141,1,,92,0918,,,0,*,3.0,4TEATS,1997
97IN00221,1994041046,A1046,04,A1046,94,2,ch,1,30,-0,686803,219903,2,,,,3,,5,199,202,2,,93,1020,h,,1908,*,3.0,DRY,1997
97IN00222,1994041050,A1050,04,A1050,94,2,73,1,30,44,958603,955203,6,,,,3,-FL,5,136,149,1,,93,0912,,,0,*,3.0,BRITCHY,1997
97IN00223,1994041053,A1053,04,A1053,94,2,73,1,30,43,964903,962903,6,,,,1,-FL,5,162,184,2,,,,,-FL,0,F,3.0,LT'S,1997
97IN00224,1994041062,A1062,04,A1062,94,2,81,1,30,03,923003,370303,0,,,,1,,1,200,186,3,,,,M,04,0,2,3.0,,1997
97IN00225,1994041073,A1073,04,A1073,94,2,81,1,30,03,923003,849303,0,,,,1,,2,143,131,3,,,,M,02,0,2,3.0,,1997
97IN00226,1994041074,A1074,04,A1074,94,2,81,1,30,03,923003,849303,0,,,,7,,2,166,0,0,,97,0910,M,,283,2,3.0,,1997
97IN00227,1994041078,A1078,04,A1078,94,2,ch,1,31,-0,149710,496803,2,,,,1,,4,144,134,2,,,,c,AI,1878,A,3.0,,1997
97IN00228,1994041079,A1079,04,A1079,94,2,ch,1,31,-0,149710,496803,2,,,,1,,4,202,186,3,,,,c,AI,484,A,3.0,,1997
97IN00229,1994041082,A1082,04,A1082,94,2,81,1,30,02,933703,368303,0,,,,1,,1,195,187,3,,,,M,02,0,2,3.0,,1997
97IN00230,1994041085,A1085,04,A1085,94,2,82,1,30,25,862503,728803,0,,,,3,,2,199,166,3,,93,1020,C,,283,*,3.0,"X,BAD SW.BAG",1997
97IN00231,1994041088,A1088,04,A1088,94,2,ch,1,30,-2,686803,733303,2,,,,1,,4,145,129,2,,,,h,AI,1541,A,3.0,,1997
97IN00232,1994041089,A1089,04,A1089,94,2,81,1,30,04,872203,714403,0,,,,1,,1,186,178,2,,,,M,03,0,2,3.0,,1997
97IN00233,1994041090,A1090,04,A1090,94,2,81,1,30,04,872203,714403,0,,,,1,,2,161,156,2,,,,M,01,50,2,3.0,,1997
97IN00234,1994041092,A1092,04,A1092,94,1,81,1,30,04,872203,574303,2,,,,6,DUD,*,0,0,0,,95,0326,,,0,,3.0,,1997
97IN00235,1994041096,A1096,04,A1096,94,2,ch,1,31,-0,187810,706403,2,,,,3,,4,166,132,11,,93,1020,c,,1497,*,3.0,X BAD BAG,1997
97IN00236,1994041099,A1099,04,A1099,94,2,ch,1,30,-0,686803,366303,2,,,,1,,4,170,149,2,,,,h,AI,1390,A,3.0,,1997
97IN00237,1994041101,A1101,04,A1101,94,2,81,1,30,01,877403,558003,0,,,,1,,1,181,162,2,,,,M,03,0,2,3.0,ENTR 1EYE,1997
97IN00238,1994041103,A1103,04,A1103,94,2,81,1,30,02,933703,854103,0,,,,1,,1,199,188,3,,,,M,04,0,2,3.0,,1997
97IN00239,1994041109,A1109,04,A1109,94,2,73,1,30,42,941603,943503,6,,,,6,-FL,5,138,0,0,,19,1207,,-FL,0,F,3.0,DEAD,1997
97IN00240,1994041116,A1116,04,A1116,94,2,ch,1,30,-2,686803,820203,2,,,,3,,5,148,159,1,,93,1020,h,,2915,*,3.0,DRY 2 per 3,1997
97IN00241,1994041119,A1119,04,A1119,94,1,ch,1,31,-0,187810,314603,2,,,,6,LIB,*,0,0,0,,95,0326,,,0,,3.0,,1997
97IN00242,1994041121,A1121,04,A1121,94,2,ch,1,30,-0,686803,207903,2,,,,1,,4,143,119,2,,,,h,AI,1541,A,3.0,ORPHAN,1997
97IN00243,1994041122,A1122,04,A1122,94,1,ch,1,30,-0,686803,207903,2,,,,6,LIB,*,0,0,0,,95,0326,,,0,,3.0,,1997
97IN00244,1994041125,A1125,04,A1125,94,2,ch,1,31,-0,149710,572903,2,,,,1,,4,177,164,3,,,,c,AI,1878,A,3.0,4TEATS,1997
97IN00245,1994041129,A1129,04,A1129,94,2,ch,1,31,-0,187810,831903,2,,,,1,,4,133,121,1,,,,c,AI,1497,A,3.0,,1997
97IN00246,1994041131,A1131,04,A1131,94,2,ch,1,31,-2,149710,802103,2,,,,3,,H,179,152,2,,93,1020,c,,356,*,3.0,X RUPTURE,1997
97IN00247,1994041133,A1133,04,A1133,94,2,ch,1,31,-2,149710,802103,2,,,,1,,4,166,154,2,,,,c,AI,1878,A,3.0,4TEATS,1997
97IN00248,1994041134,A1134,04,A1134,94,2,ch,1,31,-2,149710,802103,2,,,,1,,4,164,162,1,,,,c,AI,484,A,3.0,,1997
97IN00249,1994041141,A1141,04,A1141,94,2,73,1,30,43,964903,940003,6,,,,1,-FL,5,154,183,2,,,,,-FL,0,F,3.0,,1997
97IN00250,1994041148,A1148,04,A1148,94,1,ch,1,31,-2,149710,564603,2,,,,6,LIB,*,0,0,0,,95,0326,,,0,,3.0,,1997
97IN00251,1994041151,A1151,04,A1151,94,2,81,1,30,01,877403,715503,0,,,,1,,1,194,182,2,,,,M,04,214,2,3.0,,1997
97IN00252,1994041154,A1154,04,A1154,94,2,ch,1,30,-0,686803,502103,2,,,,1,,4,216,196,3,,,,h,AI,1390,A,3.0,,1997
97IN00253,1994041157,A1157,04,A1157,94,2,81,1,30,03,923003,674803,0,,,,1,,2,147,138,2,,,,M,03,0,2,3.0,LATE2MILK,1997
97IN00254,1994041161,A1161,04,A1161,94,2,ch,1,31,-0,187810,173503,2,,,,1,,5,164,168,1,,,,c,AI,1497,A,3.0,,1997
97IN00255,1994041169,A1169,04,A1169,94,2,ch,1,31,-2,187810,541803,2,,,,1,,4,149,137,2,,,,c,AI,423,A,3.0,,1997
97IN00256,1994041177,A1177,04,A1177,94,2,ch,1,31,-0,104810,421103,2,,,,1,,4,207,196,2,,,,h,AI,484,A,3.0,4TEATS,1997
97IN00257,1994041183,A1183,04,A1183,94,2,81,1,30,04,872203,397703,0,,,,1,,2,149,152,3,,,,M,02,0,2,3.0,,1997
97IN00258,1994041205,A1205,04,A1205,94,2,82,1,30,28,891303,490903,0,,,,1,,2,172,154,2,,,,C,20,0,2,3.0,,1997
97IN00259,1994041206,A1206,04,A1206,94,2,73,1,30,42,941603,939703,6,,,,1,-FL,5,165,193,2,,,,,-FL,0,F,3.0,,1997
97IN00260,1994041207,A1207,04,A1207,94,2,73,1,30,42,941603,953003,6,,,,1,-FL,5,155,193,2,,,,,-FL,0,F,3.0,,1997
97IN00261,1994041220,A1220,04,A1220,94,2,ch,1,31,-0,104810,488403,2,,,,1,,4,197,169,3,,,,h,AI,356,A,3.0,,1997
97IN00262,1994041222,A1222,04,A1222,94,2,82,1,30,28,891303,529903,2,,,,3,OVX,5,178,185,1,X,,,C,,0,*,3.0,DRY 2 per 3,1997
97IN00263,1994041228,A1228,04,A1228,94,2,ch,1,30,-2,686803,649603,2,,,,1,,4,201,169,2,,,,h,AI,2915,A,3.0,4TEATS,1997
97IN00264,1994041229,A1229,04,A1229,94,2,ch,1,30,-2,686803,649603,2,,,,1,,4,184,166,4,,,,h,AI,1541,A,3.0,,1997
97IN00265,1994041232,A1232,04,A1232,94,2,ch,1,31,-2,104810,663703,2,,,,1,,4,211,190,3,,,,h,AI,484,A,3.0,,1997
97IN00266,1994041234,A1234,04,A1234,94,2,81,1,30,02,933703,648503,0,,,,1,,1,202,186,2,,,,M,01,283,2,3.0,,1997
97IN00267,1994041236,A1236,04,A1236,94,2,ch,1,30,-0,686803,919103,2,,,,1,,4,205,170,3,,,,h,AI,1390,A,3.0,,1997
97IN00268,1994041237,A1237,04,A1237,94,2,ch,1,30,-0,686803,919103,2,,,,1,,4,152,134,2,,,,h,AI,2915,A,3.0,THIN,1997
97IN00269,1994041240,A1240,04,A1240,94,2,ch,1,30,-2,686803,784003,2,,,,1,,4,213,184,2,,,,h,AI,1541,A,3.0,,1997
97IN00270,1994041242,A1242,04,A1242,94,2,ch,1,31,-2,187810,892303,2,,,,1,,4,130,124,2,,,,c,AI,1497,A,3.0,,1997
97IN00271,1994041246,A1246,04,A1246,94,2,73,1,30,44,958603,953603,6,,,,2, 72,5,122,153,2,,92,0918,,,0,*,3.0,4TEATS,1997
97IN00272,1994041250,A1250,04,A1250,94,2,82,1,30,25,862503,370103,0,,,,1,,2,206,182,4,,,,C,25,50,2,3.0,SM BAG,1997
97IN00273,1994041265,A1265,04,A1265,94,2,73,1,30,43,964903,957503,2,,,,3,OVX,5,161,192,1,X,,,,,0,*,3.0,BARREN 3,1997
97IN00274,1994041267,A1267,04,A1267,94,2,82,1,30,31,909703,860703,0,,,,1,,1,158,149,2,,,,C,24,0,2,3.0,,1997
97IN00275,1994041273,A1273,04,A1273,94,1,ch,1,31,-2,149710,465303,2,,,,3,LIB,*,0,0,0,,,,,,0,,3.0,,1997
97IN00276,1994041280,A1280,04,A1280,94,2,ch,1,30,-2,686803,497103,2,,,,1,,4,186,165,2,,,,h,AI,1390,A,3.0,FAT,1997
97IN00277,1994041284,A1284,04,A1284,94,1,ch,1,31,-2,187810,877603,2,,,,3,LIB,*,0,0,0,,,,,,0,,3.0,,1997
97IN00278,1994041291,A1291,04,A1291,94,2,73,1,30,41,960303,939403,6,,,,3,-FL,5,131,172,2,,93,0912,,,0,*,3.0,,1997
97IN00279,1994041294,A1294,04,A1294,94,2,ch,1,31,-2,104810,342903,2,,,,1,,4,129,132,2,,,,h,AI,356,A,3.0,CUT L. SHOULD,1997
97IN00280,1994041301,A1301,04,A1301,94,2,73,1,30,41,960303,936503,7,,,,3,LIM,5,152,185,2,,93,1215,,XXX,0,3,3.0,"X,CROOKED JAW",1997
97IN00281,1994041311,A1311,04,A1311,94,2,ch,1,31,-2,187810,384003,2,,,,1,,4,146,126,2,,,,c,AI,356,A,3.0,,1997
97IN00282,1994041312,A1312,04,A1312,94,1,ch,1,31,-2,187810,384003,2,,,,6,LIB,*,0,0,0,,95,0326,,,0,,3.0,,1997
97IN00283,1994041314,A1314,04,A1314,94,2,ch,1,31,-2,187810,687803,2,,,,1,,4,143,129,3,,,,c,AI,1497,A,3.0,,1997
97IN00284,1994041315,A1315,04,A1315,94,2,ch,1,31,-2,187810,687803,2,,,,1,,4,149,144,2,,,,c,AI,484,A,3.0,ENTR,1997
97IN00285,1994041331,A1331,04,A1331,94,2,82,1,30,27,890303,882703,0,,,,1,,1,198,177,2,,,,C,28,0,2,3.0,,1997
97IN00286,1994041337,A1337,04,A1337,94,2,ch,1,31,-2,104810,791703,2,,,,1,,4,168,154,3,,,,h,AI,484,A,3.0,,1997
97IN00287,1994041344,A1344,04,A1344,94,1,ch,1,30,-2,686803,252003,2,,,,6,LIB,*,0,0,0,,95,0326,,,0,,3.0,,1997
97IN00288,1994041346,A1346,04,A1346,94,2,ch,1,30,-2,686803,252003,2,,,,1,,4,166,153,2,,,,h,AI,2915,A,3.0,SM BAG,1997
97IN00289,1994041347,A1347,04,A1347,94,2,ch,1,31,-2,187810,077003,2,,,,1,,4,194,167,2,,,,c,AI,1497,A,3.0,,1997
97IN00290,1994041351,A1351,04,A1351,94,2,73,1,30,43,964903,945203,7,,,,1,LIM,5,154,192,1,,,,,L-7,0,3,3.0,HAIRY,1997
97IN00291,1994041358,A1358,04,A1358,94,2,82,1,30,23,855103,875903,0,,,,1,,1,163,156,3,,,,C,22,214,2,3.0,,1997
97IN00292,1994041362,A1362,04,A1362,94,2,ch,1,31,-2,187810,860003,2,,,,1,,4,150,135,2,,,,c,AI,356,A,3.0,,1997
97IN00293,1994041365,A1365,04,A1365,94,2,82,1,30,27,890303,660503,0,,,,1,,1,176,170,2,,,,C,29,0,2,3.0,4TEATS,1997
97IN00294,1994041370,A1370,04,A1370,94,1,ch,1,31,-2,187810,188603,2,,,,3,LIB,*,0,0,0,,,,,,0,,3.0,,1997
97IN00295,1994041374,A1374,04,A1374,94,2,73,1,30,43,964903,950803,7,,,,1,LIM,5,168,200,2,,,,,L-8,0,3,3.0,ENTR,1997
97IN00296,1994041383,A1383,04,A1383,94,2,81,1,30,01,877403,507703,0,,,,1,,2,185,171,2,,,,M,01,0,2,3.0,,1997
97IN00297,1994041397,A1397,04,A1397,94,2,81,1,30,04,872203,512303,0,,,,1,,1,199,179,2,,,,M,03,0,2,3.0,,1997
97IN00298,1994041404,A1404,04,A1404,94,2,81,1,30,03,923003,920503,0,,,,6,TOB,2,240,204,11,,95,1009,M,,50,*,3.0,11BAG,1997
97IN00299,1994041428,A1428,04,A1428,94,2,82,1,30,24,859503,367403,0,,,,6,TOB,1,197,182,11,,95,1009,C,,0,*,3.0,11BAG,1997
97IN00300,1994041439,A1439,04,A1439,94,2,82,1,30,21,888103,542503,0,,,,1,,2,171,150,2,,,,C,26,283,2,3.0,,1997
97IN00301,1994041440,A1440,04,A1440,94,2,73,1,30,44,958603,963903,6,,,,3,-FL,5,117,115,1,,93,0912,,,0,*,3.0,,1997
97IN00302,1994041441,A1441,04,A1441,94,2,73,1,30,44,958603,963903,6,,,,6,-FL,*,0,0,1,,50,0328,,,0,F,3.0,"X THIN, SICK",1997
97IN00303,1994041443,A1443,04,A1443,94,2,73,1,30,41,960303,952003,6,,,,1,-FL,5,148,189,2,,,,,-FL,0,F,3.0,,1997
97IN00304,1994041449,A1449,04,A1449,94,2,82,1,30,24,859503,772603,0,,,,1,,2,218,202,3,,,,C,23,0,2,3.0,SM BAG,1997
97IN00305,1994041451,A1451,04,A1451,94,2,82,1,30,29,898203,669703,0,,,,3,,X,160,0,2,,93,0505,C,,0,2,3.0,SEV.DYSTOCIA,1997
97IN00306,1994041452,A1452,04,A1452,94,2,82,1,30,29,898203,669703,0,,,,1,,1,189,170,3,,,,C,21,50,2,3.0,,1997
97IN00307,1994041477,A1477,04,A1477,94,1,81,1,30,04,872203,665503,2,,,,6,DUD,*,0,0,0,,95,0326,,,0,,3.0,,1997
97IN00308,1994041493,A1493,04,A1493,94,2,81,1,30,01,877403,380403,0,,,,1,,2,192,184,1,,,,M,03,0,2,3.0,,1997
97IN00309,1994041503,A1503,04,A1503,94,2,82,1,30,29,898203,536903,0,,,,1,,1,173,168,2,,,,C,22,0,2,3.0,,1997
97IN00310,1994041513,A1513,04,A1513,94,2,73,1,30,42,941603,965503,6,,,,1,-FL,5,157,186,3,,,,,-FL,0,F,3.0,,1997
97IN00311,1994041517,A1517,04,A1517,94,2,73,2,30,  7,938803,645303,6,,,,7,-FL,*,0,0,2,,97,0313,L,,0,F,2.5,"WEAK,IMM.",1997
97IN00312,1994041525,A1525,04,A1525,94,2,73,2,30,  9,943203,586003,6,,,,2, 65,5,130,163,1,,92,0918,L,,0,*,2.5,SUCK1SIDE,1997
97IN00313,1994041527,A1527,04,A1527,94,2,73,2,30,  1,940103,615303,6,,,,7,-FL,*,0,0,2,,97,0313,L,,0,F,2.5,,1997
97IN00314,1994041531,A1531,04,A1531,94,2,73,2,30,  2,947703,461703,6,,,,1,-FL,5,116,163,2,,,,H,-FL,0,F,2.5,,1997
97IN00315,1994041539,A1539,04,A1539,94,2,73,2,30,  4,946003,821603,6,,,,1,-FL,5,120,142,2,,,,H,-FL,0,F,2.5,TRT REYE 9/18,1997
97IN00316,1994041544,A1544,04,A1544,94,2,73,2,30,  4,946003,267003,6,,,,1,-FL,5,137,174,2,,,,H,-FL,0,F,2.5,,1997
97IN00317,1994041546,A1546,04,A1546,94,2,73,2,30,  9,943203,260203,6,,,,1,-FL,5,133,162,2,,,,L,-FL,0,F,2.5,,1997
97IN00318,1994041549,A1549,04,A1549,94,2,73,2,30,  3,954203,311280,6,,,,3,-FL,5,125,158,1,,93,0912,L,,0,*,2.5,,1997
97IN00319,1994041556,A1556,04,A1556,94,2,73,2,30,  2,947703,821803,6,,,,1,-FL,5,130,142,1,,,,H,-FL,0,F,2.5,,1997
97IN00320,1994041563,A1563,04,A1563,94,2,73,2,30,  4,946003,161003,6,,,,1,-FL,5,131,170,2,,,,H,-FL,0,F,2.5,,1997
97IN00321,1994041574,A1574,04,A1574,94,2,73,2,30,  9,943203,627203,6,,,,1,-FL,5,129,135,2,,,,L,-FL,0,F,2.5,,1997
97IN00322,1994041579,A1579,04,A1579,94,2,73,2,30,  6,961403,446303,6,,,,1,-FL,5,114,162,2,,,,H,-FL,0,F,2.5,BRN SPT L EAR,1997
97IN00323,1994041587,A1587,04,A1587,94,2,73,2,30,  3,954203,634503,6,,,,6,-FL,5,105,0,2,,50,0620,L,,0,F,2.5,"X,THIN,CLA",1997
97IN00324,1994041592,A1592,04,A1592,94,2,73,2,30,  2,947703,626103,6,,,,1,-FL,5,124,168,2,,,,H,-FL,0,F,2.5,,1997
97IN00325,1994041601,A1601,04,A1601,94,2,73,2,30,  1,940103,452403,6,,,,2, 72,5,144,167,1,,92,0918,L,,0,*,2.5,"NR,COLOR",1997
97IN00326,1994041603,A1603,04,A1603,94,2,73,2,30,  3,954203,500103,6,,,,1,-FL,5,122,147,2,,,,L,-FL,0,F,2.5,,1997
97IN00327,1994041609,A1609,04,A1609,94,2,73,2,30,  9,943203,307503,6,,,,1,-FL,5,138,165,2,,,,L,-FL,0,F,2.5,,1997
97IN00328,1994041610,A1610,04,A1610,94,2,73,2,30,  7,938803,312303,6,,,,1,-FL,5,125,174,2,,,,L,-FL,0,F,2.5,,1997
97IN00329,1994041612,A1612,04,A1612,94,2,73,2,30,  9,943203,641403,6,,,,2, 66,5,126,145,1,,92,0918,L,,0,*,2.5,,1997
97IN00330,1994041617,A1617,04,A1617,94,2,73,2,30,  1,940103,027903,6,,,,1,-FL,5,167,0,0,,16,1001,L,-FL,0,F,2.5,,1997
97IN00331,1994041623,A1623,04,A1623,94,2,73,2,30,  1,940103,304903,6,,,,3,-FL,5,131,160,1,,93,0912,L,,0,*,2.5,,1997
97IN00332,1994041628,A1628,04,A1628,94,2,73,2,30,  6,961403,816403,6,,,,1,-FL,5,112,139,2,,,,H,-FL,0,F,2.5,?PG NOT BRED,1997
97IN00333,1994041629,A1629,04,A1629,94,2,73,2,30,  6,961403,816403,6,,,,1,-FL,5,128,167,2,,,,H,-FL,0,F,2.5,,1997
97IN00334,1994041634,A1634,04,A1634,94,2,73,2,30,  6,961403,647603,6,,,,3,-FL,5,118,144,2,,93,0912,H,,0,*,2.5,,1997
97IN00335,1994041636,A1636,04,A1636,94,2,73,2,30,  1,940103,174603,6,,,,2, 66,5,122,134,1,,92,0918,L,,0,*,2.5,,1997
97IN00336,1994041637,A1637,04,A1637,94,2,73,2,30,  4,946003,753503,6,,,,1,-FL,5,141,163,2,,,,H,-FL,0,F,2.5,,1997
97IN00337,1994041641,A1641,04,A1641,94,2,73,2,30,  3,954203,320103,6,,,,2, 65,5,116,146,1,,92,0918,L,,0,*,2.5,,1997
97IN00338,1994041644,A1644,04,A1644,94,2,73,2,30,  3,954203,303103,6,,,,3,XFL,*,0,0,2,,93,0407,L,,0,F,2.5,X ABS. TAIL,1997
97IN00339,1994041649,A1649,04,A1649,94,2,73,2,30,  9,943203,164603,6,,,,2, 65,5,119,169,1,,92,0918,L,,0,*,2.5,,1997
97IN00340,1994041655,A1655,04,A1655,94,2,73,2,30,  6,961403,316803,6,,,,7,-FL,*,0,0,2,,97,0313,H,,0,F,2.5,BLK SPT L EAR,1997
97IN00341,1994041667,A1667,04,A1667,94,2,73,2,30,  2,947703,167803,6,,,,1,-FL,5,152,194,2,,,,H,-FL,0,F,2.5,,1997
97IN00342,1994041673,A1673,04,A1673,94,2,73,2,30,  8,944003,626803,6,,,,3,-FL,5,138,166,1,,93,0912,H,,0,*,2.5,,1997
97IN00343,1994041690,A1690,04,A1690,94,2,73,2,30,  9,943203,559603,6,,,,1,-FL,5,124,156,3,,,,L,-FL,0,F,2.5,Dry 9/22/97,1997
97IN00344,1994041692,A1692,04,A1692,94,2,73,2,30,  4,946003,784803,6,,,,6,-FL,5,122,0,2,,01,0424,H,,0,F,2.5,,1997
97IN00345,1994041701,A1701,04,A1701,94,2,73,2,30,  9,943203,820903,6,,,,1,-FL,5,136,178,2,,,,L,-FL,0,F,2.5,,1997
97IN00346,1994041703,A1703,04,A1703,94,2,73,2,30,  9,943203,820903,6,,,,7,-FL,*,0,0,2,,97,0313,L,,0,F,2.5,,1997
97IN00347,1994041704,A1704,04,A1704,94,2,73,2,30,  6,961403,784903,6,,,,1,-FL,5,142,169,2,,,,H,-FL,0,F,2.5,,1997
