UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,TRT1,TRT2,REG,TYPE,INBR,TBR,ADAM,DINBR,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,C79,C80,YRREC,AGE
68IN00200,1967814439,67,,Y4439,8,,,,,,,,,2,,00,,,,,,,125,,3,,,,81,0909,,,,8,,,,,,1968,1.0
68IN00201,1967814440,67,,Y4440,8,,,,,,,,,2,,00,,,,,,,202,,3,,,,81,0715,,,,8,,,,,,1968,1.0
68IN00202,1967814441,67,,Y4441,8,,,,,,,,,2,,00,,,,,,,138,,3,,,,81,0930,,,,8,,,,,,1968,1.0
68IN00203,1967814442,67,,Y4442,8,,,,,,,,,2,,00,,,,,,,158,,3,,,,81,0715,,,,8,,,,,,1968,1.0
68IN00204,1967814444,67,,Y4444,8,,,,,,,,,2,,00,,,,,,,155,,3,,,,81,0715,,,,8,,,,,,1968,1.0
68IN00205,1967814445,67,,Y4445,8,,,,,,,,,2,,00,,,,,,,175,,3,,,,81,0930,,,,8,,,,,,1968,1.0
68IN00206,1967814446,67,,Y4446,8,,,,,,,,,2,,00,,,,,,,178,,3,,,,81,0722,,,,9,,   12,,,,1968,1.0
68IN00207,1967814447,67,,Y4447,8,,,,,,,,,2,,00,,,,,,,171,,3,,,,81,0909,,,,8,,,,,,1968,1.0
68IN00208,1967814448,67,,Y4448,8,,,,,,,,,2,,00,,,,,,,185,,3,,,,81,0930,,,,8,,,,,,1968,1.0
68IN00209,1967814449,67,,Y4449,8,,,,,,,,,2,,00,,,,,,,126,,3,,,,81,0909,,,,8,,,,,,1968,1.0
68IN00210,1967814450,67,,Y4450,8,,,,,,,,,2,,00,,,,,,,162,,3,,,,81,1216,,,,9,,   12,,,,1968,1.0
68IN00211,1962102612,62,3,U2612,0,,,,,,,,,7,,00,,,,,,,,,6,,,,10,0201,,,000000,,,943880,,,,1968,6.0
68IN00212,1967102640,67,2,U2640,0,,,,,,,,,2,,07,,,11,,,,74,,,,,,10,,,,,,,,,,,1968,1.0
68IN00213,1967102641,67,2,U2641,0,,,,,,,,,2,,07,,,11,,,,85,,,,,,10,,,,,,,,,,,1968,1.0
68IN00214,1967102642,67,2,U2642,0,,,,,,,,,2,,07,,,11,,,,78,,,,,,10,,,,,,,,,,,1968,1.0
68IN00215,1967102645,67,1,U2645,0,,,,,,,,,2,,07,,,,,,,148,150,3,,,,10,1023,,,,,,213,,,,1968,1.0
68IN00216,1967102647,67,1,U2647,0,,,,,,,,,2,,07,,,,,,,102,115,3,,,,10,1023,,,,,,495,,,,1968,1.0
68IN00217,1967102649,67,2,U2649,0,,,,,,,,,2,,07,,,11,,,,65,,,,,,10,,,,,,,,,,,1968,1.0
68IN00218,1967102651,67,2,U2651,0,,,,,,,,,2,,07,,,11,,,,90,,,,,,10,,,,,,,,,,,1968,1.0
68IN00219,1967102657,67,2,U2657,0,,,,,,,,,2,,07,,,11,,,,78,,,,,,10,,,,,,,,,,,1968,1.0
68IN00220,1967102658,67,1,U2658,0,,,,,,,,,2,,07,,,,,,,91,115,3,,,,10,1023,,,,,,374,,,,1968,1.0
68IN00221,1967102663,67,2,U2663,0,,,,,,,,,2,,07,,,11,,,,110,,,,,,10,,,,,,,,,,,1968,1.0
68IN00222,1967102664,67,2,U2664,0,,,,,,,,,2,,07,,,11,,,,105,,,,,,10,,,,,,,,,,,1968,1.0
68IN00223,1967102667,67,2,U2667,0,,,,,,,,,2,,07,,,11,,,,68,,,,,,10,,,,,,,,,,,1968,1.0
68IN00224,1967102670,67,1,U2670,0,,,,,,,,,2,,07,,,,,,,110,118,3,,,,10,1023,,,,,,266,,,,1968,1.0
68IN00225,1967102671,67,1,U2671,0,,,,,,,,,2,,07,,,,,,,110,128,3,,,,10,1023,,,,,,504,,,,1968,1.0
68IN00226,1967102672,67,1,U2672,0,,,,,,,,,2,,07,,,,,,,105,,3,,,,10,1023,,,,,,464,,,,1968,1.0
68IN00227,1967102673,67,1,U2673,0,,,,,,,,,2,,07,,,,,,,105,118,,,,,10,,,,,,,368,,,,1968,1.0
68IN00228,1967102674,67,2,U2674,0,,,,,,,,,2,,07,,,11,,,,76,,,,,,10,,,,,,,,,,,1968,1.0
68IN00229,1967102679,67,2,U2679,0,,,,,,,,,2,,07,,,11,,,,100,,,,,,10,,,,,,,,,,,1968,1.0
68IN00230,1957114999,57,2,R4999,1,24,240,7,,,,23,,&,,07,1,,,078,,,113,,7,,072,038,11,0913,081,2,411011,L,,,,,,1968,11.0
68IN00231,1958115060,58,2,R5060,1,32,320,7,,,,20,,-,,07,1,,320,086,,,135,142,,,082,042,11,,102,2,465711,3,,,,,,1968,10.0
68IN00232,1958115167,58,2,R5167,1,32,321,6,,,,25,,-,,07,1,,,096,,,,,6,,083,043,11,0409,106,2,501611,,,,,,,1968,10.0
68IN00233,1959115335,59,2,R5335,1,24,241,6,,,,21,,0,,07,1,,240,095,,,153,130,,,085,,11,,108,1,411011,L,,,,,,1968,9.0
68IN00234,1959115337,59,2,R5337,1,24,240,7,,,,29,,0,,07,1,,,078,,,120,132,3,,091,,11,0930,119,2,407311,L,,,,,,1968,9.0
68IN00235,1960115434,60,2,R5434,1,,,,,,,,,9,,07,,,,,,,160,,3,,,,11,1216,,,,,,,,,,1968,8.0
68IN00236,1960115484,60,2,R5484,1,32,320,7,,,,22,,9,,07,1,,320,,,,130,146,,,,,11,,101,2,505811,,,419511,,,,1968,8.0
68IN00237,1960115499,60,2,R5499,1,,,,,,,,,9,,07,,,,,,,135,,3,,,,11,1216,,,,,,,,,,1968,8.0
68IN00238,1960115500,60,2,R5500,1,24,241,6,,,,25,,9,,07,1,,240,,,,168,144,,,,,11,,099,2,505511,3,,427911,,,,1968,8.0
68IN00239,1960115562,60,2,R5562,1,32,320,6,,,,29,,9,,07,1,,320,,,,130,134,,,,,11,,074,2,505811,3,,404911,,,,1968,8.0
68IN00240,1961115588,61,2,R5588,1,,,,,,,,,8,,07,,,,,,,176,,6,,,,11,0901,,,,,,,,,,1968,7.0
68IN00241,1961115602,61,2,R5602,1,24,241,7,,,,29,,8,,07,1,,240,084,,,150,156,,,,,11,,092,2,514111,,,500611,,,,1968,7.0
68IN00242,1961115634,61,2,R5634,1,24,240,6,,,,32,,8,,07,1,,240,089,,,170,,,,,,11,,085,2,505511,3,,512811,,,,1968,7.0
68IN00243,1961115635,61,2,R5635,1,24,240,7,,,,23,,8,,07,1,,240,075,,,138,158,,,,,11,,073,2,505511,,,421911,,,,1968,7.0
68IN00244,1962115736,62,2,R5736,1,32,320,7,,,,25,,7,,07,1,,320,094,,,145,138,,,,,11,,084,2,544611,3,,496711,,,,1968,6.0
68IN00245,1962115741,62,2,R5741,1,32,320,6,,,,22,,7,,07,1,,320,098,,,150,150,,,,,11,,083,2,544611,2,,513511,,,,1968,6.0
68IN00246,1962115766,62,2,R5766,1,24,240,6,,,,32,,7,,07,1,,240,087,,,198,134,,,,,11,,073,2,546311,3,,503511,,,,1968,6.0
68IN00247,1962115786,62,2,R5786,1,32,320,7,,,,27,,7,,07,1,,320,091,,,128,139,,,,,11,,081,2,544611,3,,513911,,,,1968,6.0
68IN00248,1962115794,62,2,R5794,1,24,240,7,,,,30,,7,,07,1,,240,106,,,160,147,,,,,11,,080,2,546311,L,,531211,,,,1968,6.0
68IN00249,1962115814,62,2,R5814,1,24,240,6,,,,40,,7,,07,1,,240,096,,,150,136,,,,,11,,087,2,546311,L,,507911,,,,1968,6.0
68IN00250,1962115825,62,2,R5825,1,24,240,7,,,,29,,7,,07,1,,240,094,,,157,164,,,,,11,,084,2,546311,,,477711,,,,1968,6.0
68IN00251,1963115893,63,2,R5893,1,82,194,,,,K,,,6,,07,7,,46,,,,138,145,,27,,,11,,131,2,565211,1,,528711,,7,7,1968,5.0
68IN00252,1963115900,63,2,R5900,1,82,245,,,,K,,,6,,07,7,,47,,,,150,158,,20,,,11,,132,2,564111,1,,539711,,7,6,1968,5.0
68IN00253,1963115905,63,2,R5905,1,82,325,,,,K,,,6,,07,7,,,,,,,,7,23,,,11,0531,096,2,566111,,,491411,,,,1968,5.0
68IN00254,1963115906,63,2,R5906,1,82,325,,,,K,,,6,,07,7,,40,,,,170,170,,23,,,11,,117,2,566111,1,,491411,,7,3,1968,5.0
68IN00255,1963115911,63,2,R5911,1,82,205,,,,K,,,6,,07,7,,41,,,,128,130,,24,,,11,,101,2,570011,1,,434011,,7,3,1968,5.0
68IN00256,1963115917,63,2,R5917,1,82,195,,,,K,,,6,,07,7,,48,,,,123,129,,27,,,11,,091,2,560111,1,,464311,,7,6,1968,5.0
68IN00257,1963115918,63,2,R5918,1,82,275,,,,K,,,6,,07,7,,43,,,,170,167,,19,,,11,,106,3,567711,1,,471311,,7,8,1968,5.0
68IN00258,1963115920,63,2,R5920,1,32,321,6,,,K,38,,6,,07,1,,320,,,,116,128,,,,,11,,076,2,566111,3,,569511,,,,1968,5.0
68IN00259,1963115921,63,2,R5921,1,,,,,,,,,6,,07,,,,,,,155,,3,,,,11,1216,,,,,,,,,,1968,5.0
68IN00260,1963115923,63,2,R5923,1,82,235,,,,K,,,6,,07,7,,,,,,115,125,3,32,,,11,0930,127,2,562811,1,,496711,,,,1968,5.0
68IN00261,1963115925,63,2,R5925,1,82,195,,,,K,,,6,,07,7,,48,,,,136,140,,27,,,11,,110,2,560111,1,,524711,,7,5,1968,5.0
68IN00262,1963115941,63,2,R5941,1,32,320,7,,,K,31,,6,,07,1,,320,,,,140,156,,,,,11,,098,2,565811,3,,523511,,,,1968,5.0
68IN00263,1963115943,63,2,R5943,1,82,,,,,K,,,6,,07,,,12,,,,180,182,,,,,11,,,,,3,,,,,,1968,5.0
68IN00264,1963115944,63,2,R5944,1,82,325,,,,K,,,6,,07,7,,44,,,,155,160,,23,,,11,,091,2,566111,1,,540511,,7,8,1968,5.0
68IN00265,1963115963,63,2,R5963,1,82,325,,,,K,,,6,,07,7,,47,,,,145,159,,23,,,11,,112,2,566111,1,,562211,,7,7,1968,5.0
68IN00266,1963115966,63,2,R5966,1,24,241,6,,,K,39,,6,,07,1,,240,,,,154,148,,,,,11,,092,2,564111,L,,550011,,,,1968,5.0
68IN00267,1963115968,63,2,R5968,1,82,234,,,,K,,,6,,07,7,,49,,,,173,170,,32,,,11,,108,2,566911,1,,534811,,7,5,1968,5.0
68IN00268,1963115970,63,2,R5970,1,32,320,6,,,K,35,,6,,07,1,,320,,,,120,132,,,,,11,,078,2,565811,,,556211,,,,1968,5.0
68IN00269,1964115979,64,2,R5979,1,24,240,7,,,,31,,5,,07,1,,240,107,,,148,154,,,092,056,11,,151,2,577111,3,,567411,,,,1968,4.0
68IN00270,1964115994,64,2,R5994,1,32,320,7,,,,27,,5,,07,1,,,090,,,138,,7,,073,035,11,0913,097,2,578511,3,,496711,,,,1968,4.0
68IN00271,1964116010,64,2,R6010,1,24,240,6,,,,38,,5,,07,1,,240,102,,,138,133,,,083,043,11,,112,2,577111,L,,579411,,,,1968,4.0
68IN00272,1964116024,64,2,R6024,1,24,240,7,,,,32,,5,,07,1,,240,097,,,150,153,,,081,038,11,,096,2,577111,3,,563411,,,,1968,4.0
68IN00273,1964116036,64,1,R6036,1,24,240,,,,,28,,5,,07,1,,,103,15,,143,165,3,,084,040,11,0814,121,2,577111,,,533711,,,,1968,4.0
68IN00274,1964116058,64,2,R6058,1,,,,,,,,,5,,07,,,,,,,130,,3,,,,11,1216,,,,,,,,,,1968,4.0
68IN00275,1964116063,64,1,R6063,1,20,200,,,,,41,,5,,07,1,,,083,13,,,,3,,078,040,11,0219,126,K,569911,,,572711,,,,1968,4.0
68IN00276,1964116071,64,2,R6071,1,24,240,6,,,,31,,5,,07,1,,240,077,,,114,127,,,071,034,11,,090,2,577111,3,,544511,,,,1968,4.0
68IN00277,1964116074,64,1,R6074,1,21,210,,,,,38,,5,,07,1,,,116,11,,195,210,2,,088,053,11,0926,155,2,522911,,,550611,,,,1968,4.0
68IN00278,1964116088,64,2,R6088,1,24,240,7,,,,28,,5,,07,1,,240,085,,,120,141,,,095,049,11,,118,2,577111,,,533311,,,,1968,4.0
68IN00279,1964116100,64,2,R6100,1,24,240,6,,,,30,,5,,07,1,,240,091,,,133,142,,,087,042,11,,103,2,577111,,,560211,,,,1968,4.0
68IN00280,1964116103,64,2,R6103,1,24,240,7,,,,33,,5,,07,1,,240,092,,,145,153,,,087,041,11,,102,2,577111,L,,550111,,,,1968,4.0
68IN00281,1964116105,64,2,R6105,1,24,240,6,,,,29,,5,,07,1,,240,106,,,150,158,,,080,051,11,,141,2,577111,L,,477711,,,,1968,4.0
68IN00282,1964116110,64,2,R6110,1,32,320,6,,,,26,,5,,07,1,,320,078,,,130,124,,,066,032,11,,095,2,578511,3,,569511,,,,1968,4.0
68IN00283,1964116122,64,2,R6122,1,32,320,7,,,,28,,5,,07,1,,320,094,,,143,146,,,076,044,11,,122,2,578511,3,,513511,,,,1968,4.0
68IN00284,1964116136,64,2,R6136,1,32,320,6,,,,26,,5,,07,1,,,105,,,133,168,3,,081,048,11,0930,132,2,578511,3,,524311,,,,1968,4.0
68IN00285,1964116150,64,2,R6150,1,24,240,7,,,,31,,5,,07,1,,240,088,,,140,158,,,075,035,11,,094,2,577111,3,,563511,,,,1968,4.0
68IN00286,1964116152,64,2,R6152,1,32,320,7,,,,35,,5,,07,1,,320,068,,,128,140,,,058,021,11,,066,2,578511,3,,578611,,,,1968,4.0
68IN00287,1965116159,65,2,R6159,1,82,234,4,4,,K,,,4,,07,7,, 1,108,,,155,166,,32,062,044,11,,128,2,596011,1,,574111,,7,4,1968,3.0
68IN00288,1965116161,65,1,R6161,1,23,231,,,,,24,,4,,07,/,,,113,14,,,,3,23,091,050,11,0219,106,2,597611,,,526311,,,,1968,3.0
68IN00289,1965116162,65,1,R6162,1,23,231,,,,,24,,4,,07,1,,,115,14,,,,3,23,080,044,11,0219,121,K,597611,,,526311,,,,1968,3.0
68IN00290,1965116163,65,1,R6163,1,27,270,,,,,38,,4,,07,1,,,110,11,,185,210,6,27,086,060,11,0926,160,2,590211,,,569111,,,,1968,3.0
68IN00291,1965116167,65,2,R6167,1,82,234,4,1,,K,,,4,,07,7,, 8,100,,,150,166,,32,076,048,11,,134,2,596011,1,,556211,,7,3,1968,3.0
68IN00292,1965116168,65,1,R6168,1,34,340,,,,,46,,4,,07,1,,,115,10,,175,195,2,34,087,046,11,0926,099,2,593711,,194,549911,,,,1968,3.0
68IN00293,1965116171,65,2,R6171,1,82,205,2,4,,K,,,4,,07,7,, 7,093,,,118,133,,24,093,037,11,,074,2,596911,1,,563411,,7,8,1968,3.0
68IN00294,1965116173,65,2,R6173,1,82,215,4,4,,K,,,4,,07,7,, 6,100,,,143,167,,34,090,048,11,,117,2,591211,1,,551411,,7,4,1968,3.0
68IN00295,1965116174,65,2,R6174,1,82,274,2,7,,K,,,4,,07,7,, 8,094,,,125,153,,19,083,041,11,,098,2,590211,1,,558911,,7,7,1968,3.0
68IN00296,1965116176,65,1,R6176,1,20,201,,,,,34,,4,,07,1,,,082,12,,,,3,20,072,028,11,0219,080,2,596911,,,543411,,,,1968,3.0
68IN00297,1965116177,65,2,R6177,1,23,231,4,4,,K,25,,4,,07,1,, 2,108,,,150,159,,23,075,054,11,,154,2,597611,1,,570311,,,,1968,3.0
68IN00298,1965116178,65,2,R6178,1,82,235,,7,,K,,,4,,07,7,,,096,,,,,6,32,072,043,11,0409,111,2,597611,,,562511,,,,1968,3.0
68IN00299,1965116180,65,2,R6180,1,82,324,2,1,,K,,,4,,07,7,, 5,092,,,128,144,,23,072,033,11,,086,2,592711,,,491411,,7,6,1968,3.0
68IN00300,1965116181,65,2,R6181,1,82,324,2,4,,K,,,4,,07,7,, 4,099,,,130,141,,23,079,036,11,,085,2,592711,1,,491411,,7,5,1968,3.0
68IN00301,1965116182,65,2,R6182,1,20,200,4,4,,K,38,,4,,07,1,, 8,089,,,132,135,,20,082,041,11,,106,2,590811,L,,570811,,,,1968,3.0
68IN00302,1965116185,65,2,R6185,1,24,241,2,7,,K,30,,4,,07,1,, 2,094,,,125,140,,24,080,042,11,,107,2,575911,1,,563511,,,,1968,3.0
68IN00303,1965116186,65,2,R6186,1,82,345,2,7,,K,,,4,,07,7,, 1,095,,,137,148,,21,070,042,11,,111,2,582711,,,563811,,7,8,1968,3.0
68IN00304,1965116190,65,2,R6190,1,82,275,4,4,,K,,,4,,07,7,, 7,107,,,135,157,,19,070,032,11,,080,2,594611,1,,583911,,7,6,1968,3.0
68IN00305,1965116193,65,2,R6193,1,82,274,,1,,K,,,4,,07,7,,,112,,,112,,3,19,074,031,11,0610,075,2,590211,,,509011,,,,1968,3.0
68IN00306,1965116195,65,1,R6195,1,34,340,,,,,43,,4,,07,1,,,112,11,,,,3,34,100,053,11,0219,108,2,593711,,,483611,,,,1968,3.0
68IN00307,1965116196,65,2,R6196,1,82,344,2,1,,K,,,4,,07,7,, 8,094,,,139,141,,21,100,043,11,,085,2,593711,1,,576711,,7,7,1968,3.0
68IN00308,1965116197,65,2,R6197,1,82,275,2,7,,K,,,4,,07,7,, 6,098,,,140,155,,19,078,042,11,,104,2,594611,1,,542411,,7,5,1968,3.0
68IN00309,1965116199,65,2,R6199,1,82,214,4,7,,K,,,4,,07,7,, 5,094,,,122,126,6,34,078,041,11,1209,108,2,594211,1,,526511,,7,3,1968,3.0
68IN00310,1965116203,65,2,R6203,1,82,235,2,4,,K,,,4,,07,7,, 7,100,,,135,155,,32,074,037,11,,101,2,597611,1,,516711,,7,7,1968,3.0
68IN00311,1965116204,65,2,R6204,1,24,241,,4,,K,27,,4,,07,1,, 3,091,,,123,131,,24,091,047,11,,107,2,575911,1,,533711,,,,1968,3.0
68IN00312,1965116208,65,1,R6208,1,32,320,,,,,28,,4,,07,1,,,090,12,,155,172,,32,077,033,11,,092,2,592711,,,525311,,,,1968,3.0
68IN00313,1965116210,65,1,R6210,1,19,190,,,,,42,,4,,07,1,,,095,14,,,,3,19,082,034,11,0219,088,2,588411,,,573111,,,,1968,3.0
68IN00314,1965116220,65,2,R6220,1,21,211,4,7,,K,39,,4,,07,1,, 7,090,,,123,139,,21,082,034,11,,072,3,591211,1,,561611,,,,1968,3.0
68IN00315,1965116228,65,1,R6228,1,32,321,,,,,27,,4,,07,1,,,108,13,,170,190,,32,080,044,11,,122,2,597211,,,577311,,,,1968,3.0
68IN00316,1965116230,65,2,R6230,1,82,214,4,4,,K,,,4,,07,7,, 4,100,,,128,147,,34,079,052,11,,141,2,594211,1,,580711,,7,7,1968,3.0
68IN00317,1965116231,65,1,R6231,1,32,321,,,,,24,,4,,07,1,,,113,12,,180,195,,32,078,048,11,,136,2,597211,,,548411,,,,1968,3.0
68IN00318,1965116233,65,2,R6233,1,23,230,2,7,,K,22,,4,,07,1,, 3,090,,,140,165,,23,060,028,11,,082,2,596011,1,,568311,,,,1968,3.0
68IN00319,1965116237,65,1,R6237,1,19,191,,,,,40,,4,,07,1,,,100,14,,,,3,19,072,037,11,0219,083,2,575311,,,520311,,,,1968,3.0
68IN00320,1966116243,66,2,R6243,1,82,244,2,,,,,,3,,07,7,3,44,096,14,,123,129,,19,089,,11,,101,2,603111,2,,581711,,7,7,1968,2.0
68IN00321,1966116244,66,2,R6244,1,82,244,2,,,,,,3,,07,7,1,40,090,11,,128,137,,19,100,,11,,093,2,603111,3,,552411,,7,5,1968,2.0
68IN00322,1966116245,66,2,R6245,1,82,204,2,,,,,,3,,07,7,3,48,100,13,,115,133,,32,091,,11,,122,2,598111,3,,578611,,7,3,1968,2.0
68IN00323,1966116247,66,2,R6247,1,32,321,6,,,,26,,3,,07,1,1,320,077,12,,94,104,,,087,,11,,073,2,610911,3,,524311,,,,1968,2.0
68IN00324,1966116253,66,2,R6253,1,82,324,4,,,,,,3,,07,7,1,48,090,12,,125,128,,20,085,,11,,102,2,604211,3,,475611,,7,8,1968,2.0
68IN00325,1966116255,66,1,R6255,1,24,240,,,,,42,,3,,07,1,,,,,,165,195,,,,,11,,148,3,603111,,,601911,,,,1968,2.0
68IN00326,1966116258,66,1,R6258,1,24,241,,,,,27,,3,,07,1,,,,,,150,180,,,,,11,,093,2,603611,,,533511,,,,1968,2.0
68IN00327,1966116259,66,2,R6259,1,24,241,7,,,,27,,3,,07,1,3,240,105,14,,105,124,,,091,,11,,100,2,603611,2,,533511,,,,1968,2.0
68IN00328,1966116262,66,1,R6262,1,24,240,,,,,33,,3,,07,1,,,,,,160,205,,,,,11,,140,2,603111,,,563511,,,,1968,2.0
68IN00329,1966116268,66,1,R6268,1,21,210,,,,,43,,3,,07,1,,,,,,170,215,2,,,,11,0926,134,2,607511,,,563811,,,,1968,2.0
68IN00330,1966116270,66,2,R6270,1,32,321,7,,,,24,,3,,07,1,1,320,085,11,,105,121,,,070,,11,,090,2,610911,3,,562511,,,,1968,2.0
68IN00331,1966116271,66,2,R6271,1,82,324,2,,,,,,3,,07,7,3,45,092,11,,118,127,,20,085,,11,,100,2,604211,3,,586311,,7,7,1968,2.0
68IN00332,1966116273,66,2,R6273,1,32,320,6,,,,36,,3,,07,1,1,320,066,13,,88,104,,,066,,11,,067,2,604211,3,,611011,,,,1968,2.0
68IN00333,1966116276,66,2,R6276,1,82,195,2,,,,,,3,,07,7,1,49,100,09,,122,141,,24,084,,11,,104,2,580611,3,,601011,,7,8,1968,2.0
68IN00334,1966116283,66,1,R6283,1,34,340,,,,,43,,3,,07,1,,,,,,143,170,2,,,,11,0926,101,2,578011,,182,597311,,,,1968,2.0
68IN00335,1966116285,66,2,R6285,1,82,194,2,,,,,,3,,07,7,1,46,094,15,,115,126,,24,077,,11,,095,2,596511,3,,560211,,7,7,1968,2.0
68IN00336,1966116297,66,2,R6297,1,82,244,2,,,,,,3,,07,7,1,41,103,14,,140,149,,19,094,,11,,116,2,603111,3,,614711,,7,4,1968,2.0
68IN00337,1966116298,66,2,R6298,1,82,245,4,,,,,,3,,07,7,3,49,100,13,,120,138,,19,084,,11,,140,2,603611,3,,583811,,7,3,1968,2.0
68IN00338,1967116304,67,1,R6304,1,32,320,,,,,29,3,2,,07,1,6,,123,11,,123,145,2,32,074,040,11,0926,104,2,620811,,169,615211,,,,1968,1.0
68IN00339,1967116305,67,2,R6305,1,32,321,6,,,,29,3,2,,07,1,1,320,076,10,,76,97,,32,080,029,11,,072,2,623111,,,549711,,,,1968,1.0
68IN00340,1967116314,67,2,R6314,1,24,240,7,,,,41,1,2,,07,1,1,240,098,15,,98,121,,24,082,047,11,,122,2,621211,,,581411,,,,1968,1.0
68IN00341,1967116316,67,2,R6316,1,82,205,1,,,,,3,2,,07,7,1,44,108,10,,108,135,,32,091,051,11,,125,2,617611,,,534811,,7,8,1968,1.0
68IN00342,1967116319,67,2,R6319,1,82,325,1,,,,,2,2,,07,7,1,46,082,10,,82,106,,20,079,037,11,,092,2,623111,,,570911,,7,6,1968,1.0
68IN00343,1967116320,67,2,R6320,1,20,201,,,,,42,1,2,,07,1,3,,090,12,,90,117,2,20,079,045,11,0926,113,2,617611,, 34,475211,,,,1968,1.0
68IN00344,1967116321,67,2,R6321,1,82,205,4,,,,,2,2,,07,7,3,49,093,10,,93,116,,32,079,040,11,,100,2,617611,,,578611,,7,7,1968,1.0
68IN00345,1967116324,67,2,R6324,1,21,210,,,,,41,3,2,,07,1,2,,108,08,,108,135,2,21,094,048,11,0926,119,2,574711,, 34,575811,,,,1968,1.0
68IN00346,1967116328,67,1,R6328,1,27,270,,,,,34,1,2,,07,1,7,,093,13,,93,130,2,27,092,049,11,0926,113,2,622711,,191,576211,,,,1968,1.0
68IN00347,1967116329,67,2,R6329,1,19,191,,,,,43,1,2,,07,1,3,,094,15,,94,116,2,19,086,040,11,0926,092,2,621011,, 34,615411,,,,1968,1.0
68IN00348,1967116333,67,2,R6333,1,27,271,,,,,41,1,2,,07,1,1,,097,14,,97,119,2,27,087,046,11,0926,112,2,616311,, 34,614811,,,,1968,1.0
68IN00349,1967116334,67,2,R6334,1,24,240,6,,,,34,3,2,,07,1,1,240,092,12,,92,120,,24,094,044,11,,099,2,621211,,,610011,,,,1968,1.0
68IN00350,1967116336,67,1,R6336,1,82,324,,,,,,2,2,,07,7,6,,110,11,,110,138,2,20,086,045,11,0926,107,2,620811,,170,572711,,,,1968,1.0
68IN00351,1967116337,67,2,R6337,1,82,324,2,,,,,2,2,,07,7,1,44,093,10,,93,124,,20,094,049,11,,119,3,620811,,,572711,,7,5,1968,1.0
68IN00352,1967116339,67,2,R6339,1,34,340,,,,,47,3,2,,07,1,3,,080,09,,80,104,2,34,090,038,11,0926,083,2,619511,, 34,513211,,,,1968,1.0
68IN00353,1967116340,67,2,R6340,1,27,270,,,,,39,2,2,,07,1,3,,084,09,,84,102,2,27,074,028,11,0926,067,2,622711,, 34,614111,,,,1968,1.0
68IN00354,1967116341,67,2,R6341,1,27,270,,,,,39,2,2,,07,1,3,,094,10,,94,119,2,27,086,040,11,0926,094,3,622711,, 34,614111,,,,1968,1.0
68IN00355,1967116345,67,2,R6345,1,82,244,3,,,,,1,2,,07,7,1,45,088,15,,88,118,,19,083,038,11,,087,2,621211,,,520311,,7,8,1968,1.0
68IN00356,1967116346,67,2,R6346,1,82,195,4,,,,,2,2,,07,7,1,47,100,12,,100,128,,24,086,040,11,,088,2,621011,,,563411,,7,6,1968,1.0
68IN00357,1967116348,67,1,R6348,1,82,194,,,,,,1,2,,07,7,,,,,,136,,3,24,,,11,0611,,,623711,,,610511,,,,1968,1.0
68IN00358,1967116351,67,1,R6351,1,34,341,,,,,45,3,2,,07,1,7,,113,13,,113,123,3,34,101,044,11,0814,094,2,616811,,,518111,,,,1968,1.0
68IN00359,1967116353,67,2,R6353,1,19,190,,,,,44,3,2,,07,1,3,,068,15,,68,94,3,19,073,028,11,0930,065,2,623711,, 43,577711,,,,1968,1.0
68IN00360,1967116355,67,2,R6355,1,82,204,,,,,,2,2,,07,7,1,,097,10,,97,122,2,32,096,047,11,0926,109,2,598111,, 34,548411,,,,1968,1.0
68IN00361,1967116356,67,2,R6356,1,82,194,,,,,,2,2,,07,7,1,,102,11,,102,123,2,24,091,046,11,0926,112,2,623711,, 34,597911,,,,1968,1.0
68IN00362,1967116357,67,1,R6357,1,82,194,,,,,,2,2,,07,7,2,,110,14,,110,125,3,24,080,044,11,0814,110,2,623711,,,597911,,,,1968,1.0
68IN00363,1967116358,67,1,R6358,1,21,211,,,,,42,1,2,,07,1,7,,118,09,,118,140,3,21,085,042,11,0814,099,2,607411,,,576711,,,,1968,1.0
68IN00364,1967116360,67,1,R6360,1,27,271,,,,,35,1,2,,07,1,7,,080,09,,80,145,3,27,088,044,11,0813,101,2,616311,,,579811,,,,1968,1.0
68IN00365,1967116361,67,2,R6361,1,82,244,1,,,,,3,2,,07,7,1,40,082,15,,82,111,,19,094,044,11,,097,2,621211,,,552411,,7,7,1968,1.0
68IN00366,1967116362,67,1,R6362,1,82,204,,,,,,2,2,,07,7,4,,100,14,,100,120,3,32,088,048,11,0814,115,2,598111,,,611011,,,,1968,1.0
68IN00367,1967116363,67,2,R6363,1,82,204,2,,,,,2,2,,07,7,1,48,077,14,,77,111,,32,082,040,11,,103,2,598111,,,611011,,7,6,1968,1.0
68IN00368,1967116364,67,2,R6364,1,82,194,,,,,,1,2,,07,7,1,,108,15,,108,128,2,24,081,046,11,0926,111,2,623711,, 34,560211,,,,1968,1.0
68IN00369,1967116366,67,2,R6366,1,34,340,,,,,44,3,2,,07,1,3,,056,11,,56,66,3,34,093,032,11,0930,071,4,619511,,,580711,,,,1968,1.0
