UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_BRDG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,REASON,STAPL,CLFL,BRDNEW,C5457,GRFL,FLGR,C6263,SIRE,SB1,DAYDIS,C7378,AGE_LMG,C80,YRREC,AGE
56IN00184,1953114045,53,2,R4045,1,20,200,11,,08,25,,3,25,1,3,200,072,16,,98,118,,,059,025,,,064,2,,3163,1,,,4,,1956,3.0
56IN00185,1953114055,53,2,R4055,1,20,200,11,,09,22,,3,,1,3,590,062,16,,101,132,,,060,032,,,070,2,,3163,1,,,4,,1956,3.0
56IN00186,1954114083,54,1,R4083,1,20,200,11,,,,,2,,,,,,,,113,136,3,50,,,,,,,,,,0801,,3,,1956,2.0
56IN00187,1954114106,54,1,R4106,1,20,200,11,,,,,2,,,,,,,,,,7,,,,,,,,,,,0531,,3,,1956,2.0
56IN00188,1954114126,54,2,R4126,1,20,200,11,,09,35,,2,35,1,3,200,076,10,,97,120,,,080, 49,,,104,2,,3457,1,,,3,,1956,2.0
56IN00189,1954114150,54,1,R4150,1,20,200,11,,,,,2,,,,,,,,136,157,,,,,,,,,,,,,,3,,1956,2.0
56IN00190,1954114213,54,1,R4213,1,20,200,11,,,,,2,,,,,,,,123,154,2,,,,,,,,,,,0927,,3,,1956,2.0
56IN00191,1954114227,54,2,R4227,1,20,200,11,,10,18,,2,,1,3,600,076,15,,103,130,,,073, 39,,,083,2,,3457,1,,,3,,1956,2.0
56IN00192,1954114256,54,2,R4256,1,20,200,11,,08,26,,2,32,1,3,200,077,13,,100,122,,,086, 54,,,095,2,,3457,1,,,3,,1956,2.0
56IN00193,1954114285,54,2,R4285,1,20,200,11,,08,30,,2,33,1,3,200,068,15,,88,112,,,079, 38,,,090,2,,3457,1,,,3,,1956,2.0
56IN00194,1954114301,54,2,R4301,1,20,200,11,,10,30,,2,,1,3,610,073,13,,99,114,,,089, 40,,,091,2,,3457,1,,,3,,1956,2.0
56IN00195,1954114332,54,2,R4332,1,20,200,11,,08, 9,,2,,1,3,,069,13,,92,108,2,96,075, 41,,,093,2,,3457,1,0927,,3,,1956,2.0
56IN00196,1954114350,54,2,R4350,1,20,200,11,,11,36,,2,36,1,3,200,068,12,,93,122,,,095, 39,,,084,2,,3457,1,,,3,,1956,2.0
56IN00197,1955114377,55,1,R4377,1,20,200,11,,,,,1,,,,,,,,100,114,,,,,,,,,,3302,1,,,2,,1956,1.0
56IN00198,1955114405,55,2,R4405,1,20,200,11,,10,32,,1,29,1,4,200,092,13,,92,123,,,085,069,,,129,2,,3302,1,,,2,,1956,1.0
56IN00199,1955114409,55,1,R4409,1,20,200,11,,,,,1,,,,,,,,104,130,,,,,,,,,,3302,1,,,2,,1956,1.0
56IN00200,1955114411,55,1,R4411,1,20,200,11,,,,,1,,,,,,,,118,139,,,,,,,,,,3302,1,,,2,,1956,1.0
56IN00201,1955114475,55,1,R4475,1,20,200,11,,,,,1,,,,,,,,83,106,3,10,,,,,,,,3302,1,0801,,2,,1956,1.0
56IN00202,1955114505,55,2,R4505,1,20,200,11,,09,30,,1,,1,4,620,087,14,,87,121,,,096,057,,,114,2,,3302,1,,,2,,1956,1.0
56IN00203,1955114514,55,2,R4514,1,20,200,11,,10,37,,1,28,1,4,200,078,15,,78,103,,,074,043,,,091,2,,3302,1,,,2,,1956,1.0
56IN00204,1955114535,55,1,R4535,1,20,200,11,,,,,1,,,,,,,,97,129,3,10,,,,,,,,3302,1,0801,,2,,1956,1.0
56IN00205,1955114577,55,2,R4577,1,20,200,11,,09,20,,1,24,1,4,200,106,10,,106,134,,,076,059,,,119,2,,3302,1,,,2,,1956,1.0
56IN00206,1955114582,55,1,R4582,1,20,200,11,,,,,1,,,,,,,,96,115,3,10,,,,,,,,3302,1,0801,,2,,1956,1.0
56IN00207,1955114600,55,2,R4600,1,20,200,11,,10,21,,1,26,1,4,200,091,10,,91,120,,,079,054,,,112,2,,3302,1,,,2,,1956,1.0
56IN00208,1948112639,48,2,R2639,1,21,210,11,,07,17,,8,34,1,4,210,068,13,,113,119,,,073,,,,080,1,,1836,1,,,9,,1956,8.0
56IN00209,1948112648,48,2,R2648,1,21,210,11,,06,11,,8,36,1,3,210,078,15,,132,134,,,077,,,,079,1,,1836,1,,,9,,1956,8.0
56IN00210,1951113452,51,2,R3452,1,21,210,11,,08,28,,5,33,1,3,210,078,14,,113,133,,,083,044,,,082,2,,2594,1,,,6,,1956,5.0
56IN00211,1951113465,51,2,R3465,1,21,210,11,,,,,5,,,,,,,,120,,3,81,,,,,,,,,,0604,,6,,1956,5.0
56IN00212,1951113570,51,1,R3570,1,21,210,11,,,,,5,,,,,,,,,,3,20,,,,,,,,,,0123,,6,,1956,5.0
56IN00213,1953113865,53,1,R3865,1,21,210,11,,,,,3,,,,,,,,158,195,3,20,,,,,,,,,,0801,,4,,1956,3.0
56IN00214,1953113932,53,2,R3932,1,21,210,11,,,,,3,,,,,,,,,,7,,,,,,,,,,,0401,,4,,1956,3.0
56IN00215,1953113950,53,2,R3950,1,21,210,11,,07,31,,3,36,1,3,210,092,16,,126,141,,,077,048,,,123,2,,3570,1,,,4,,1956,3.0
56IN00216,1953113969,53,2,R3969,1,21,210,11,,09,25,,3,34,1,1,210,077,16,,106,123,,,072,036,,,105,2,,3570,1,,,4,,1956,3.0
56IN00217,1953114030,53,2,R4030,1,21,210,11,,07,35,,3,,1,3,,076,14,,121,141,3,80,069,041,,,094,2,,3570,1,1001,,4,,1956,3.0
56IN00218,1953114037,53,2,R4037,1,21,210,11,,09,30,,3,36,1,4,210,086,15,,128,148,,,072,037,,,093,2,,3570,1,,,4,,1956,3.0
56IN00219,1954114104,54,2,R4104,1,21,210,11,,08,26,,2,37,1,4,210,078,14,,104,131,,,074, 38,,,107,2,,3841,1,,,3,,1956,2.0
56IN00220,1954114255,54,2,R4255,1,21,210,11,,09,27,,2,39,1,3,210,080,12,,106,129,,,073, 44,,,091,2,,3841,1,,,3,,1956,2.0
56IN00221,1954114299,54,2,R4299,1,21,210,11,,12,27,,2,37,1,4,210,064,16,,82,95,,,066, 27,,,073,2,,3841,1,,,3,,1956,2.0
56IN00222,1954114328,54,1,R4328,1,21,210,11,,,,,2,,,,,,,,133,151,,,,,,,,,,,,,,3,,1956,2.0
56IN00223,1954114335,54,2,R4335,1,21,210,11,,09,25,,2,37,1,3,210,073,15,,95,106,,,079, 44,,,108,2,,3841,1,,,3,,1956,2.0
56IN00224,1954114360,54,2,R4360,1,21,210,11,,11,42,,2,41,1,5,210,068,15,,87,109,,,066, 36,,,084,2,,3841,1,,,3,,1956,2.0
56IN00225,1954114361,54,2,R4361,1,21,210,11,,11,26,,2,37,1,3,210,060,16,,90,100,,,071, 28,,,077,2,,3841,1,,,3,,1956,2.0
56IN00226,1955114399,55,2,R4399,1,21,210,11,,10,28,,1,30,1,4,210,083,09,,83,117,,,099,048,,,113,3,,3865,1,,,2,,1956,1.0
56IN00227,1955114433,55,2,R4433,1,21,210,11,,09,28,,1,32,1,3,210,076,11,,76,114,,,073,042,,,099,2,,3865,1,,,2,,1956,1.0
56IN00228,1955114471,55,2,R4471,1,21,210,11,,10,36,,1,35,1,4,210,081,13,,81,114,,,085,036,,,083,2,,3865,1,,,2,,1956,1.0
56IN00229,1955114487,55,1,R4487,1,21,210,11,,,,,1,,,,,,,,98,115,3,10,,,,,,,,3865,1,0801,,2,,1956,1.0
56IN00230,1955114488,55,1,R4488,1,21,210,11,,,,,1,,,,,,,,86,109,3,10,,,,,,,,3865,1,0801,,2,,1956,1.0
56IN00231,1955114495,55,1,R4495,1,21,210,11,,,,,1,,,,,,,,112,123,,,,,,,,,,3865,1,,,2,,1956,1.0
56IN00232,1955114538,55,2,R4538,1,21,210,11,,08,37,,1,35,1,4,210,080,15,,80,104,,,081,041,,,094,2,,3865,1,,,2,,1956,1.0
56IN00233,1955114562,55,1,R4562,1,21,210,11,,,,,1,,,,,,,,,,7,,,,,,,,,3865,1,0531,,2,,1956,1.0
56IN00234,1955114567,55,2,R4567,1,21,210,11,,08,32,,1,35,1,3,210,080,15,,80,120,,,085,049,,,110,2,,3865,1,,,2,,1956,1.0
56IN00235,1955114599,55,2,R4599,1,21,210,11,,12,26,,1,30,1,3,210,063,16,,63,100,,,078,037,,,078,2,,3865,1,,,2,,1956,1.0
56IN00236,1950113183,50,2,R3183,1,21,211,11,,08,27,,6,26,1,3,210,064,14,,108,129,,,096, 41,,,084,2,,2740,1,,,7,,1956,6.0
56IN00237,1951113495,51,2,R3495,1,21,211,11,,10,28,,5,26,1,4,210,072,15,,114,133,,,076,043,,,085,2,,2842,1,,,6,,1956,5.0
56IN00238,1949113002,49,2,R3002,1,23,,11,,07,23,,7,,1,4,,087,15,,122,150,3,73,071,,,,077,3,,2377,1,1119,,8,,1956,7.0
56IN00239,1950113184,50,2,R3184,1,23,,11,,06,19,,6,,1,3,,082,15,,132,140,2,81,076, 40,,,093,2,,2377,1,0927,,7,,1956,6.0
56IN00240,1950113200,50,2,R3200,1,23,,11,,,,,6,,,,,,,,94,,6,,,,,,,,,,,0628,,7,,1956,6.0
56IN00241,1951113346,51,2,R3346,1,23,230,11,,08,17,,5,19,1,3,230,077,15,,110,124,,,083,057,,,093,2,,2744,1,,,6,,1956,5.0
56IN00242,1951113365,51,2,R3365,1,23,230,11,,09,30,,5,18,1,4,230,087,11,,120,137,,,076,037,,,082,2,,2744,1,,,6,,1956,5.0
56IN00243,1951113560,51,2,R3560,1,23,230,11,,10,26,,5,18,1,3,230,068,15,,115,127,,,073,045,,,072,2,,2744,1,,,6,,1956,5.0
56IN00244,1952113768,52,2,R3768,1,23,230,11,,07,24,,4,32,1,4,230,083,14,,108,125,,,066,038,,,084,2,,2996,1,,,5,,1956,4.0
56IN00245,1953113855,53,2,R3855,1,23,230,11,,09,31,,3,17,1,3,230,067,16,,115,129,,,073,041,,,090,2,,3192,1,,,4,,1956,3.0
56IN00246,1953113856,53,1,R3856,1,23,230,11,,,,,3,,,,,,,,,,3,20,,,,,,,,,,0123,,4,,1956,3.0
56IN00247,1953113863,53,2,R3863,1,23,230,11,,10,17,,3,,1,3,,074,15,,111,146,3,96,068,034,,,095,2,,3192,1,1119,,4,,1956,3.0
56IN00248,1953113892,53,2,R3892,1,23,230,11,,07,24,,3,23,1,3,230,083,16,,120,127,,,062,033,,,093,2,,3192,1,,,4,,1956,3.0
56IN00249,1953113902,53,2,R3902,1,23,230,11,,,,,3,,,,,,,,114,,3,81,,,,,,,,,,0604,,4,,1956,3.0
56IN00250,1953113903,53,2,R3903,1,23,230,11,,08,19,,3,20,1,3,230,072,16,,118,134,,,068,041,,,090,2,,3192,1,,,4,,1956,3.0
56IN00251,1953113924,53,2,R3924,1,23,230,11,,09,22,,3,17,1,3,230,087,16,,120,140,,,079,043,,,110,2,,3192,1,,,4,,1956,3.0
56IN00252,1953113938,53,2,R3938,1,23,230,11,,09,18,,3,,1,3,,088,14,,127,150,2,10,064,036,,,107,2,,3192,1,0927,,4,,1956,3.0
56IN00253,1953113961,53,2,R3961,1,23,230,11,,09,17,,3,25,1,5,230,082,15,,134,162,,,068,050,,,104,2,,3192,1,,,4,,1956,3.0
56IN00254,1954114086,54,2,R4086,1,23,230,11,,07,30,,2,38,1,3,230,079,14,,105,124,,,079, 42,,,093,2,,3715,1,,,3,,1956,2.0
56IN00255,1954114103,54,2,R4103,1,23,230,11,,10,20,,2,33,1,3,230,071,16,,92,113,,,084, 39,,,090,2,,3715,1,,,3,,1956,2.0
56IN00256,1954114134,54,2,R4134,1,23,230,11,,09,28,,2,37,1,3,230,090,16,,103,132,,,075, 35,,,087,2,,3715,1,,,3,,1956,2.0
56IN00257,1954114162,54,2,R4162,1,23,230,11,,09,19,,2,33,1,3,230,076,16,,104,130,,,070, 39,,,086,2,,3715,1,,,3,,1956,2.0
56IN00258,1954114169,54,1,R4169,1,23,230,11,,,,,2,,,,,,,,135,169,,,,,,,,,,,,,,3,,1956,2.0
56IN00259,1954114189,54,2,R4189,1,23,230,11,,07,20,,2,34,1,3,230,080,16,,98,128,,,073, 47,,,088,2,,3715,1,,,3,,1956,2.0
56IN00260,1954114196,54,2,R4196,1,23,230,11,,07,30,,2,41,1,3,230,083,16,,100,125,,,075, 41,,,083,2,,3715,1,,,3,,1956,2.0
56IN00261,1954114199,54,2,R4199,1,23,230,11,,07,22,,2,35,1,4,230,079,15,,115,141,,,060, 27,,,074,2,,3715,1,,,3,,1956,2.0
56IN00262,1954114240,54,1,R4240,1,23,230,11,,,,,2,,,,,,,,,,3,12,,,,,,,,,,0123,,3,,1956,2.0
56IN00263,1954114264,54,1,R4264,1,23,230,11,,,,,2,,,,,,,,123,155,3,10,,,,,,,,,,0801,,3,,1956,2.0
56IN00264,1954114306,54,2,R4306,1,23,230,11,,10,17,,2,33,1,3,230,059,15,,88,105,,,064, 25,,,054,2,,3715,1,,,3,,1956,2.0
56IN00265,1954114312,54,2,R4312,1,23,230,11,,09,19,,2,33,1,4,230,066,16,,90,117,,,062, 30,,,071,2,,3715,1,,,3,,1956,2.0
56IN00266,1955114447,55,2,R4447,1,23,230,11,,11,18,,1,24,1,4,230,078,15,,78,112,,,094,045,,,098,2,,3856,1,,,2,,1956,1.0
56IN00267,1955114451,55,1,R4451,1,23,230,11,,,,,1,,,,,,,,123,144,,,,,,,,,,3856,1,,,2,,1956,1.0
56IN00268,1955114492,55,2,R4492,1,23,230,11,,09,17,,1,23,1,4,230,081,15,,81,123,,,100,049,,,093,2,,3856,1,,,2,,1956,1.0
56IN00269,1955114512,55,2,R4512,1,23,230,11,,09,19,,1,22,1,4,230,084,15,,84,110,,,103,049,,,104,2,,3856,1,,,2,,1956,1.0
56IN00270,1955114541,55,2,R4541,1,23,230,11,,09,17,,1,25,1,4,230,083,13,,83,114,,,079,036,,,079,2,,3856,1,,,2,,1956,1.0
56IN00271,1955114556,55,1,R4556,1,23,230,11,,,,,1,,,,,,,,102,132,3,10,,,,,,,,3856,1,0801,,2,,1956,1.0
56IN00272,1955114579,55,2,R4579,1,23,230,11,,09,17,,1,25,1,4,230,086,15,,86,124,,,087,047,,,094,2,,3856,1,,,2,,1956,1.0
56IN00273,1955114591,55,2,R4591,1,23,230,11,,,,,1,,,,,,,,72,,3,,,,,,,,,3856,1,0604,,2,,1956,1.0
56IN00274,1955114592,55,1,R4592,1,23,230,11,,,,,1,,,,,,,,113,,6,,,,,,,,,3856,1,0705,,2,,1956,1.0
56IN00275,1955114593,55,2,R4593,1,23,230,11,,10,18,,1,22,1,4,230,076,14,,76,108,,,079,032,,,069,2,,3856,1,,,2,,1956,1.0
56IN00276,1950113224,50,2,R3224,1,23,231,11,,07,20,,6,27,1,4,230,079,16,,112,127,,,073, 38,,,087,2,,2377,1,,,7,,1956,6.0
56IN00277,1951113354,51,2,R3354,1,23,231,11,,08,15,,5,29,1,3,230,077,16,,122,134,,,069,036,,,088,2,,2996,1,,,6,,1956,5.0
56IN00278,1951113417,51,2,R3417,1,23,231,11,,08,18,,5,34,1,3,230,093,14,,112,130,,,072,044,,,082,2,,2996,1,,,6,,1956,5.0
56IN00279,1951113574,51,2,R3574,1,23,231,11,,,,,5,,,,,,,,,,7,,,,,,,,,,,0401,,6,,1956,5.0
56IN00280,1951113586,51,2,R3586,1,23,231,11,,07,17,,5,29,1,3,230,092,14,,129,145,,,055,040,,,082,2,,2996,1,,,6,,1956,5.0
56IN00281,1952113750,52,2,R3750,1,23,231,11,,09,21,,4,,1,3,,076,16,,114,121,2,12,070,038,,,083,2,,3355,1,0927,,5,,1956,4.0
56IN00282,1950113124,50,2,R3124,1,24,240,11,,08,00,,6,20,1,3,240,082,11,,117,132,,,079, 41,,,098,2,,7339,1,,,7,,1956,6.0
56IN00283,1950113178,50,2,R3178,1,24,240,11,,08,00,,6,34,1,1,240,071,15,,118,128,,,078, 30,,,077,2,,7339,1,,,7,,1956,6.0
56IN00284,1951113420,51,2,R3420,1,24,240,11,,08,14,,5,22,1,1,240,085,15,,120,134,,,071,044,,,089,2,,3236,1,,,6,,1956,5.0
56IN00285,1951113446,51,1,R3446,1,24,240,11,,,,,5,,,,,,,,194,120,,,,,,,,,,,,,,6,,1956,5.0
56IN00286,1951113456,51,2,R3456,1,24,240,11,,06,19,,5,23,1,1,240,097,14,,132,154,,,073,041,,,083,2,,3236,1,,,6,,1956,5.0
56IN00287,1951113577,51,2,R3577,1,24,240,11,,07,17,,5,25,1,1,240,088,15,,114,140,,,085,060,,,113,2,,3236,1,,,6,,1956,5.0
56IN00288,1952113622,52,2,R3622,1,24,240,11,,07,20,,4,,1,3,,083,15,,112,,7,,071,037,,,078,2,,3236,1,0915,,5,,1956,4.0
56IN00289,1952113668,52,2,R3668,1,24,240,11,,,,,4,,,,,,,,133,,3,80,,,,,,,,,,0604,,5,,1956,4.0
56IN00290,1952113694,52,2,R3694,1,24,240,11,,07,16,,4,24,1,4,240,086,12,,130,157,,,067,041,,,093,2,,3236,1,,,5,,1956,4.0
56IN00291,1952113730,52,2,R3730,1,24,240,11,,06,19,,4,28,1,1,240,090,12,,126,154,,,078,047,,,118,2,,3236,1,,,5,,1956,4.0
56IN00292,1953113953,53,2,R3953,1,24,240,11,,08,16,,3,28,1,1,240,083,16,,130,148,,,087,040,,,095,2,,3446,1,,,4,,1956,3.0
56IN00293,1953114036,53,2,R4036,1,24,240,11,,08,24,,3,30,1,3,240,074,13,,116,128,,,070,034,,,086,2,,3446,1,,,4,,1956,3.0
56IN00294,1953114061,53,2,R4061,1,24,240,11,,07,27,,3,30,1,1,240,081,12,,117,138,,,065,033,,,079,2,,3446,1,,,4,,1956,3.0
56IN00295,1953114073,53,1,R4073,1,24,240,11,,,,,3,,,,,,,,174,214,,,,,,,,,,,,,,4,,1956,3.0
56IN00296,1954114110,54,1,R4110,1,24,240,11,,,,,2,,,,,,,,134,174,,,,,,,,,,,,,,3,,1956,2.0
56IN00297,1954114125,54,2,R4125,1,24,240,11,,,,,2,,,,,,,,,,6,,,,,,,,,,,0321,,3,,1956,2.0
56IN00298,1954114182,54,2,R4182,1,24,240,11,,10,27,,2,30,1,1,240,074,16,,113,120,,,085, 48,,,094,2,,3446,1,,,3,,1956,2.0
56IN00299,1954114191,54,2,R4191,1,24,240,11,,07,35,,2,32,1,1,240,070,15,,88,108,,,082, 45,,,099,2,,3446,1,,,3,,1956,2.0
56IN00300,1954114201,54,2,R4201,1,24,240,11,,08,17,,2,29,1,1,240,081,09,,112,138,,,080, 48,,,104,2,,3446,1,,,3,,1956,2.0
56IN00301,1954114219,54,2,R4219,1,24,240,11,,06,16,,2,28,1,1,240,097,15,,122,138,,,071, 45,,,099,2,,3446,1,,,3,,1956,2.0
56IN00302,1954114220,54,2,R4220,1,24,240,11,,09,16,,2,,1,1,,079,12,,108,,7,,063, 41,,,103,2,,3446,1,0915,,3,,1956,2.0
56IN00303,1954114260,54,2,R4260,1,24,240,11,,,,,2,,,,,,,,,,6,,,,,,,,,,,0214,,3,,1956,2.0
56IN00304,1954114279,54,2,R4279,1,24,240,11,,10,38,,2,33,1,1,240,073,13,,100,120,,,093, 45,,,091,2,,3446,1,,,3,,1956,2.0
56IN00305,1954114340,54,2,R4340,1,24,240,11,,10,22,,2,30,1,1,240,073,16,,104,134,,,076, 42,,,106,2,,3446,1,,,3,,1956,2.0
56IN00306,1954114356,54,2,R4356,1,24,240,11,,09,25,,2,31,1,1,240,070,16,,99,118,,,079, 35,,,071,2,,3446,1,,,3,,1956,2.0
56IN00307,1954114357,54,2,R4357,1,24,240,11,,08,25,,2,31,1,1,240,083,16,,103,119,,,067, 37,,,086,2,,3446,1,,,3,,1956,2.0
56IN00308,1955114428,55,2,R4428,1,24,240,11,,09,25,,1,31,1,4,240,093,14,,93,124,,,106,049,,,092,2,,3446,1,,,2,,1956,1.0
56IN00309,1955114441,55,2,R4441,1,24,240,11,,09,27,,1,30,1,1,240,083,15,,83,108,,,091,039,,,089,2,,3446,1,,,2,,1956,1.0
56IN00310,1955114460,55,2,R4460,1,24,240,11,,09,28,,1,32,1,1,240,082,15,,82,104,,,093,044,,,103,2,,3446,1,,,2,,1956,1.0
56IN00311,1955114501,55,2,R4501,1,24,240,11,,06,17,,1,,1,4,,100,08,,100,136,2,37,090,049,,,114,2,,3446,1,0927,,2,,1956,1.0
56IN00312,1955114504,55,1,R4504,1,24,240,11,,,,,1,,,,,,,,105,139,,,,,,,,,,3446,1,,,2,,1956,1.0
56IN00313,1955114527,55,1,R4527,1,24,240,11,,,,,1,,,,,,,,,,6,,,,,,,,,3446,1,0228,,2,,1956,1.0
56IN00314,1955114561,55,1,R4561,1,24,240,11,,,,,1,,,,,,,,100,127,2,24,,,,,,,,3446,1,0927,,2,,1956,1.0
56IN00315,1955114573,55,1,R4573,1,24,240,11,,,,,1,,,,,,,,120,146,,,,,,,,,,3446,1,,,2,,1956,1.0
56IN00316,1955114590,55,2,R4590,1,24,240,11,,09,42,,1,34,1,1,240,074,13,,74,96,,,088,044,,,086,2,,3446,1,,,2,,1956,1.0
56IN00317,1948112546,48,2,R2546,1,27,,11,,07,23,,8,,1,4,,082,14,,141,,6,,078,,,,087,1,,2013,1,0917,,9,,1956,8.0
56IN00318,1949112985,49,2,R2985,1,27,,11,,08,18,,7,,1,3,,078,06,,136,156,2,11,088,,,,105,2,,2232,1,0927,,8,,1956,7.0
56IN00319,1949112987,49,2,R2987,1,27,,11,,06,20,,7,,1,3,,086,14,,140,151,2,11,064,,,,084,2,,2232,1,0927,,8,,1956,7.0
56IN00320,1949113015,49,2,R3015,1,27,,11,,06,31,,7,,1,3,,072,15,,143,142,3,05,063,,,,073,J,,2232,1,0924,,8,,1956,7.0
56IN00321,1949113018,49,2,R3018,1,27,,11,,05,32,,7,,1,3,,087,10,,128,148,2,11,069,,,,101,2,,2232,1,0927,,8,,1956,7.0
56IN00322,1949112913,49,2,R2913,1,27,270,11,,05,23,,7,,1,5,580,094,12,,133,145,,,075,,,,083,1,,2232,1,,,8,,1956,7.0
56IN00323,1949112924,49,2,R2924,1,27,270,11,,07,42,,7,33,1,3,270,081,15,,123,145,,,071,,,,087,3,,2232,1,,,8,,1956,7.0
56IN00324,1950113130,50,2,R3130,1,27,270,11,,06,27,,6,,1,3,570,086,08,,134,138,,,076, 42,,,108,2,,2232,1,,,7,,1956,6.0
56IN00325,1950113204,50,2,R3204,1,27,270,11,,07,27,,6,29,1,3,270,090,13,,125,149,,,072, 43,,,111,2,,2232,1,,,7,,1956,6.0
56IN00326,1951113309,51,2,R3309,1,27,270,11,,08,34,,5,,1,3,,084,15,,128,138,3,33,085,057,,,121,2,,2781,1,0924,,6,,1956,5.0
56IN00327,1951113315,51,2,R3315,1,27,270,11,,08,26,,5,34,1,3,270,091,14,,132,145,,,082,063,,,117,2,,2781,1,,,6,,1956,5.0
56IN00328,1951113316,51,2,R3316,1,27,270,11,,08,26,,5,34,1,3,270,075,16,,116,134,,,072,040,,,091,2,,2781,1,,,6,,1956,5.0
56IN00329,1951113344,51,2,R3344,1,27,270,11,,08,24,,5,,1,3,550,088,15,,120,140,,,080,046,,,088,2,,2781,1,,,6,,1956,5.0
56IN00330,1951113413,51,2,R3413,1,27,270,11,,08,28,,5,,1,3,,101,14,,136,173,2,06,087,064,,,121,2,,2781,1,0927,,6,,1956,5.0
56IN00331,1951113515,51,2,R3515,1,27,270,11,,,,,5,,,,,,,,,,6,,,,,,,,,,,0411,,6,,1956,5.0
56IN00332,1951113521,51,2,R3521,1,27,270,11,,08,19,,5,36,1,3,270,082,11,,140,141,,,075,053,,,112,2,,2781,1,,,6,,1956,5.0
56IN00333,1951113541,51,2,R3541,1,27,270,11,,06,29,,5,,1,4,560,092,09,,168,180,,,086,061,,,121,2,,2781,1,,,6,,1956,5.0
56IN00334,1952113725,52,2,R3725,1,27,270,11,,08,33,,4,26,1,3,270,076,14,,112,122,,,069,033,,,077,2,,2822,1,,,5,,1956,4.0
56IN00335,1952113745,52,2,R3745,1,27,270,11,,06,29,,4,27,1,3,270,078,14,,118,143,,,074,044,,,103,2,,2822,1,,,5,,1956,4.0
56IN00336,1953113789,53,1,R3789,1,27,270,11,,,,,3,,,,,,,,158,186,,,,,,,,,,,,,,4,,1956,3.0
56IN00337,1953113794,53,2,R3794,1,27,270,11,,07,32,,3,,1,3,,089,09,,136,158,3,07,072,044,,,107,2,,3072,1,0924,,4,,1956,3.0
56IN00338,1953113801,53,2,R3801,1,27,270,11,,10,19,,3,26,1,4,270,084,11,,125,138,,,068,038,,,092,2,,3072,1,,,4,,1956,3.0
56IN00339,1953113831,53,2,R3831,1,27,270,11,,,,,3,,,,,,,,,,6,,,,,,,,,,,0101,,4,,1956,3.0
56IN00340,1953113876,53,2,R3876,1,27,270,11,,07,27,,3,32,1,4,270,074,14,,116,124,,,069,039,,,095,2,,3072,1,,,4,,1956,3.0
56IN00341,1953113877,53,2,R3877,1,27,270,11,,10,27,,3,,1,3,,068,14,,111,106,3,07,058,030,,,083,2,,3072,1,0924,,4,,1956,3.0
56IN00342,1953113881,53,2,R3881,1,27,270,11,,08,28,,3,28,1,3,270,083,15,,130,140,,,064,037,,,092,2,,3072,1,,,4,,1956,3.0
56IN00343,1953113887,53,2,R3887,1,27,270,11,,07,37,,3,,1,3,550,082,15,,118,134,,,059,025,,,070,2,,3072,1,,,4,,1956,3.0
56IN00344,1953113925,53,1,R3925,1,27,270,11,,,,,3,,,,,,,,,,3,20,,,,,,,,,,0123,,4,,1956,3.0
56IN00345,1953114033,53,2,R4033,1,27,270,11,,08,36,,3,30,1,4,270,086,10,,140,168,,,064,037,,,105,2,,3072,1,,,4,,1956,3.0
56IN00346,1954114078,54,1,R4078,1,27,270,11,,,,,2,,,,,,,,,,7,,,,,,,,,,,0531,,3,,1956,2.0
56IN00347,1954114080,54,2,R4080,1,27,270,11,,07,26,,2,37,1,3,270,080,15,,93,115,,,080, 46,,,105,2,,3520,1,,,3,,1956,2.0
56IN00348,1954114109,54,2,R4109,1,27,270,11,,06,16,,2,,1,3,560,086,16,,106,128,,,082, 46,,,105,2,,3520,1,,,3,,1956,2.0
56IN00349,1954114202,54,1,R4202,1,27,270,11,,,,,2,,,,,,,,138,177,,,,,,,,,,,,,,3,,1956,2.0
56IN00350,1954114232,54,2,R4232,1,27,270,11,,08,24,,2,35,1,3,270,080,15,,104,140,,,075, 40,,,104,2,,3520,1,,,3,,1956,2.0
56IN00351,1954114277,54,2,R4277,1,27,270,11,,08,34,,2,41,1,3,270,076,13,,92,118,,,079, 36,,,102,2,,3520,1,,,3,,1956,2.0
56IN00352,1954114289,54,1,R4289,1,27,270,11,,,,,2,,,,,,,,138,,3,09,,,,,,,,,,0601,,3,,1956,2.0
56IN00353,1954114294,54,2,R4294,1,27,270,11,,09,26,,2,37,1,3,270,081,13,,106,130,,,084, 46,,,123,2,,3520,1,,,3,,1956,2.0
56IN00354,1954114318,54,1,R4318,1,27,270,11,,,,,2,,,,,,,,135,175,,,,,,,,,,,,,,3,,1956,2.0
56IN00355,1954114319,54,1,R4319,1,27,270,11,,,,,2,,,,,,,,158,189,2,,,,,,,,,,,0927,,3,,1956,2.0
56IN00356,1955114370,55,2,R4370,1,27,270,11,,08,33,,1,,1,4,580,102,12,,102,120,,,083,053,,,109,2,,3643,1,,,2,,1956,1.0
56IN00357,1955114371,55,2,R4371,1,27,270,11,,09,33,,1,28,1,4,270,084,11,,84,104,,,089,054,,,115,2,,3643,1,,,2,,1956,1.0
56IN00358,1955114432,55,1,R4432,1,27,270,11,,,,,1,,,,,,,,103,122,,,,,,,,,,3643,1,,,2,,1956,1.0
