UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK,PD,DISP,BLEED,STM
04BR00670,K2105,2.0,00,,000,1,2,170,5,W,1,..,N,05
04BR00671,K2108,2.0,68,,51K,1,0,190,2,W,1,..,N,06
04BR00672,K2111,2.0,68,ENTR,54K,1,0,224,2,W,1,..,N,06
04BR00673,K2112,2.0,68,RP,51K,1,0,188,2,W,1,..,N,06
04BR00674,K2116,2.0,68,RESP.PROB.?,52K,1,0,181,1,W,1,..,N,06
04BR00675,K2124,2.0,68,ENTR,55K,1,0,188,2,W,1,..,N,06
04BR00676,K2128,2.0,68,,53K,1,0,192,2,W,1,..,N,06
04BR00677,K2137,2.0,68,,54K,1,0,215,2,W,1,..,N,06
04BR00678,K2138,2.0,68,ENTR,57K,1,0,192,2,W,1,..,N,06
04BR00679,K2144,2.0,68,,58K,1,0,173,2,W,1,..,N,06
04BR00680,K2149,2.0,68,4TEATS,58K,1,0,185,5,W,1,..,N,06
04BR00681,K2154,2.0,00,4TEATS,000,1,2,176,1,W,1,..,N,05
04BR00682,K2162,2.0,00,,000,1,2,166,1,W,1,..,N,05
04BR00683,K2175,2.0,68,NICE STUD EWE,52K,1,0,247,5,W,1,..,N,06
04BR00684,K2183,2.0,68,THIN,55K,1,0,187,1,W,1,..,N,06
04BR00685,K2190,2.0,68,,55K,1,0,138,2,W,1,..,N,06
04BR00686,K2197,2.0,00,,000,1,2,174,1,W,1,..,N,05
04BR00687,K2199,2.0,68,,53K,1,0,192,1,W,1,..,N,06
04BR00688,K2200,2.0,68,"wasOPEN, NOT",54K,1,0,192,1,W,1,..,N,06
04BR00689,K2201,2.0,68,4TEATS,57K,1,0,167,1,W,1,..,N,06
04BR00690,K2204,2.0,00,"DRY, CULL",ORE,O,2,182,5,W,O,..,N,05
04BR00691,K2205,2.0,68,4TEATS,55K,1,0,193,2,W,1,..,N,06
04BR00692,K2211,2.0,00,,000,1,2,141,1,W,1,..,N,05
04BR00693,K2220,2.0,68,4TEATS,52K,1,0,199,1,W,1,..,N,06
04BR00694,K2229,2.0,00,,000,1,2,147,1,W,1,..,N,05
04BR00695,K2230,2.0,68,,53K,1,0,156,1,W,1,..,N,06
04BR00696,K2251,2.0,68,ENTR,53K,1,0,162,1,W,1,..,N,06
04BR00697,K2266,2.0,68,METRITIS,58K,1,0,170,H,W,1,..,N,06
04BR00698,K2279,2.0,68,ENTR,51K,1,0,169,2,W,1,..,N,06
04BR00699,K2281,2.0,68,FLT,57K,1,0,185,2,W,1,..,N,06
04BR00700,K2297,2.0,00,NICE,000,1,2,185,2,W,1,..,N,05
04BR00701,K2300,2.0,68,4TEATS,55K,1,0,154,1,W,1,..,N,06
04BR00702,K2306,2.0,00,NICE,000,1,2,157,2,W,1,..,N,05
04BR00703,K2316,2.0,68,,56K,1,0,166,2,W,1,..,N,06
04BR00704,K2333,2.0,68,,51K,1,0,179,1,W,1,..,N,06
04BR00705,K2337,2.0,68,F2,53K,1,0,189,2,W,1,..,N,06
04BR00706,K2340,2.0,68,"11 BAG, U",UTE,U,2,192,1,W,U,..,N,06
04BR00707,K2341,2.0,68,RP,57K,1,0,158,2,W,1,..,N,06
04BR00708,K2369,2.0,68,THIN,54K,1,0,201,1,W,1,..,N,06
04BR00709,K2372,2.0,68,SL.ENTR,56K,1,0,187,2,W,1,..,N,06
04BR00710,K2374,2.0,68,NICE,54K,1,0,190,2,W,1,..,N,06
04BR00711,K2383,2.0,68,THIN,58K,1,0,176,2,W,1,..,N,06
04BR00712,K2384,2.0,68,"12 BAG, U",UTE,U,2,187,1,W,U,..,N,06
04BR00713,K2385,2.0,68,4TEATS,55K,1,0,207,2,W,1,..,N,06
04BR00714,K2397,2.0,68,,51K,1,0,193,5,W,1,..,N,06
04BR00715,K2400,2.0,68,4TEATS,56K,1,0,203,2,W,1,..,N,06
04BR00716,K2421,2.0,68,ENTR,56K,1,0,174,2,W,1,..,N,06
04BR00717,K2473,2.0,68,MEAN2YOU,58K,1,0,214,H,W,1,..,N,06
04BR00718,K2480,2.0,68,THIN,57K,1,0,178,2,W,1,..,N,06
04BR00719,K2483,2.0,68,,55K,1,0,185,2,W,1,..,N,06
04BR00720,K2489,2.0,68,,56K,1,0,167,2,W,1,..,N,06
04BR00721,K2504,2.0,68,LT R.,52K,1,0,192,2,W,1,..,N,06
04BR00722,K2521,2.0,68,SL.ENTR,57K,1,0,180,2,W,1,..,N,06
04BR00723,K2523,2.0,68,,53K,1,0,188,1,W,1,..,N,06
04BR00724,K2547,2.0,68,ENTR,56K,1,0,177,1,W,1,..,N,06
04BR00725,K2550,2.0,68,"L.EYE,TX,6/03",56K,1,0,169,2,W,1,..,N,06
04BR00726,K2577,2.0,68,ABS.@R.TAIL,58K,1,0,196,1,W,1,..,N,06
04BR00727,K2578,2.0,68,ENTR,54K,1,0,195,1,W,1,..,N,06
04BR00728,K2579,2.0,68,LTS,58K,1,0,173,1,W,1,..,N,06
04BR00729,K2603,2.0,68,VLTS,58K,1,0,188,1,W,1,..,N,06
04BR00730,K2616,2.0,68,,52K,1,0,165,1,W,1,..,N,06
04BR00731,K2631,2.0,68,4TEATS,54K,1,0,189,1,W,1,..,N,06
04BR00732,K2644,2.0,68,4TEATS,51K,1,0,162,1,W,1,..,N,06
04BR00733,K2649,2.0,68,,56K,1,0,190,2,W,1,..,N,06
04BR00734,K2653,2.0,68,ENTR,55K,1,0,192,1,W,1,..,N,06
04BR00735,K2655,2.0,68,,53K,1,0,174,1,W,1,..,N,06
04BR00736,K2677,2.0,68,BIG4HER,55K,1,0,180,2,W,1,..,N,06
04BR00737,K2679,2.0,68,,51K,1,0,181,2,W,1,..,N,06
04BR00738,K2707,2.0,68,,54K,1,0,191,2,W,1,..,N,06
04BR00739,K2717,2.0,68,,52K,1,0,192,2,W,1,..,N,06
04BR00740,K2728,2.0,68,F4+,52K,1,0,217,2,W,1,..,N,06
04BR00741,K2731,2.0,68,NICE,52K,1,0,196,2,W,1,..,N,06
04BR00742,K2745,2.0,68,FLT,56K,1,0,196,2,W,1,..,N,06
04BR00743,K2760,1.0,68,"F2, #1 WNWT",52K,1,0,175,2,W,1,..,N,06
04BR00744,K2770,1.0,68,NICE,53K,1,0,200,5,W,1,..,N,06
04BR00745,K2772,1.0,68,,51K,1,0,154,1,W,1,..,N,06
04BR00746,K2773,1.0,68,"NICE, found!!",57K,1,0,173,1,W,1,..,N,06
04BR00747,K2775,1.0,68,ENTR,55K,1,0,171,5,W,1,..,N,06
04BR00748,K2778,1.0,68,4TEATS,56K,1,0,186,1,W,1,..,N,06
04BR00749,K2785,1.0,68,,52K,1,0,176,5,W,1,..,N,06
04BR00750,K2798,1.0,68,4TEATS,55K,1,0,191,5,W,1,..,N,06
04BR00751,K2801,1.0,68,,53K,1,0,153,1,W,1,..,N,06
04BR00752,K2806,1.0,68,,54K,1,0,139,2,W,1,..,N,06
04BR00753,K2809,1.0,00,NICE,ORE,O,2,184,5,W,O,..,N,00
04BR00754,K2810,1.0,68,4TEATS,57K,1,0,177,5,W,1,..,N,06
04BR00755,K2825,1.0,68,ENTR,58K,1,0,184,5,W,1,..,N,06
04BR00756,K2828,1.0,68,ENTR,53K,1,0,187,5,W,1,..,N,06
04BR00757,K2829,1.0,68,,57K,1,0,183,5,W,1,..,N,06
04BR00758,K2837,1.0,68,RP,58K,1,0,161,2,W,1,..,N,06
04BR00759,K2851,1.0,68,,53K,1,0,163,2,W,1,..,N,06
04BR00760,K2857,1.0,68,4TEATS,57K,1,0,155,2,W,1,..,N,06
04BR00761,K2858,1.0,68,,58K,1,0,155,1,W,1,..,N,06
04BR00762,K2862,1.0,68,,55K,1,0,206,5,W,1,..,N,06
04BR00763,K2863,1.0,68,ENTR,51K,1,0,197,5,W,1,..,N,06
04BR00764,K2865,1.0,68,,54K,1,0,150,1,W,1,..,N,06
04BR00765,K2871,1.0,68,,52K,1,0,181,1,W,1,..,N,06
04BR00766,K2878,1.0,68,NICE,55K,1,0,188,5,W,1,..,N,06
04BR00767,K2898,1.0,68,FAT,53K,1,0,176,1,W,1,..,N,06
04BR00768,K2903,1.0,68,VAG.PRO.OK,54K,1,0,165,2,W,1,..,N,06
04BR00769,K2905,1.0,68,NICE,57K,1,0,195,5,W,1,..,N,06
04BR00770,K2907,1.0,68,FUZZY <<<,51K,1,0,145,1,W,1,..,N,06
04BR00771,K2915,1.0,68,NICE,58K,1,0,187,5,W,1,..,N,06
04BR00772,K2938,1.0,68,4TEATS,57K,1,0,172,5,W,1,..,N,06
04BR00773,K2944,1.0,68,,56K,1,0,190,5,W,1,..,N,06
04BR00774,K2950,1.0,68,NICE,57K,1,0,188,5,W,1,..,N,06
04BR00775,K2951,1.0,68,NICE,58K,1,0,151,2,W,1,..,N,06
04BR00776,K2961,1.0,68,NICE,55K,1,0,212,5,W,1,..,N,06
04BR00777,K2973,1.0,68,,58K,1,0,201,5,W,1,..,N,06
04BR00778,K2977,1.0,68,F3-,56K,1,0,188,5,W,1,..,N,06
04BR00779,K2986,1.0,68,NICE,55K,1,0,181,5,W,1,..,N,06
04BR00780,K2989,1.0,68,,54K,1,0,188,5,W,1,..,N,06
04BR00781,P0006,2.0,84,,26P,2,0,145,1,W,1,..,N,30
04BR00782,P0026,2.0,84,"R.SPOILED, U",UTE,U,2,152,2,W,U,..,N,30
04BR00783,P0027,2.0,81,,01P,2,0,155,2,W,1,..,N,30
04BR00784,P0050,2.0,83,,13P,2,0,173,1,W,1,..,N,30
04BR00785,P0075,2.0,83,,04P,2,0,193,5,W,1,..,N,30
04BR00786,P0076,2.0,83,THIN,01P,2,0,164,1,W,1,..,N,30
04BR00787,P0078,2.0,82,VLTS,02P,2,0,160,2,W,1,..,N,30
04BR00788,P0083,2.0,83,,14P,2,0,156,2,W,1,..,N,30
04BR00789,P0149,2.0,81,,06P,2,0,148,2,W,1,..,N,30
04BR00790,P0151,2.0,81,THIN,23P,2,0,132,1,W,1,..,N,30
04BR00791,P0204,2.0,84,THIN,01P,2,0,150,1,W,1,..,N,30
04BR00792,P0208,2.0,81,NICE BAG,03P,2,0,152,2,W,1,..,N,30
04BR00793,P0228,2.0,82,PNEU.,02P,2,0,156,1,X,1,01,N,30
04BR00794,P0235,2.0,82,FOUND 11/05,25P,2,0,128,1,W,1,..,N,30
04BR00795,P0247,2.0,83,,03P,2,0,165,1,W,1,..,N,30
04BR00796,P0260,2.0,83,FIX YTEX 2003,04P,2,0,175,2,W,1,..,N,30
04BR00797,P0267,2.0,83,,11P,2,0,159,1,W,1,..,N,30
04BR00798,P0284,2.0,83,,01P,2,0,172,2,W,1,..,N,30
04BR00799,P0289,2.0,81,THIN ok NOW,03P,2,0,157,5,W,1,..,N,30
04BR00800,P0317,2.0,84,,02P,2,0,153,5,W,1,..,N,30
04BR00801,P0323,2.0,83,"OK,COARSE",01P,2,0,172,1,W,1,..,N,30
04BR00802,P0336,2.0,82,NICE,02P,2,0,185,1,W,1,..,N,30
04BR00803,P0363,2.0,84,,02P,2,0,164,1,W,1,..,N,30
04BR00804,R0011,5.0,11,,000,1,2,170,5,W,1,..,Y,07
04BR00805,R0037,5.0,11,BIG BAG,42R,2,0,189,1,W,1,..,N,07
04BR00806,R0042,5.0,13,ENTR,000,1,2,165,1,W,1,..,N,07
04BR00807,R0045,5.0,10,,36R,2,0,155,2,W,1,..,Y,07
04BR00808,R0050,5.0,10,,36R,2,0,164,1,W,1,..,Y,43
04BR00809,R0054,5.0,10,"SW.BAG, LTS",37R,2,0,172,2,W,1,..,N,07
04BR00810,R0080,5.0,10,,43R,2,0,182,2,W,1,..,N,07
04BR00811,R0098,5.0,13,,000,1,2,191,1,W,1,..,N,07
04BR00812,R0130,5.0,11,DYSTOCIA,44R,2,0,136,2,W,1,..,N,07
04BR00813,R0137,5.0,11,,34R,2,0,156,2,W,1,..,N,07
04BR00814,R0141,5.0,13,,32R,2,0,173,5,W,1,..,Y,07
04BR00815,R0161,5.0,11,THIN,43R,2,0,169,1,W,1,..,N,07
04BR00816,R0170,5.0,13,DYSTOCIA,33R,2,0,175,2,W,1,..,Y,07
04BR00817,R0177,5.0,10,"FEVER,COUGH",000,1,2,166,1,W,1,..,N,07
04BR00818,R0203,5.0,11,,34R,2,0,153,1,W,1,..,Y,07
04BR00819,R0211,5.0,13,ENTR,34R,2,0,161,2,W,1,..,Y,43
04BR00820,R0220,5.0,12,JAW OK,000,1,2,148,2,W,1,..,Y,07
04BR00821,R0227,5.0,11,,44R,2,0,156,1,W,1,..,Y,07
04BR00822,R0255,5.0,12,,41R,2,0,138,1,W,1,..,Y,43
04BR00823,R0258,5.0,13,,35R,2,0,153,1,W,1,..,N,43
04BR00824,R0259,5.0,13,THIN,36R,2,0,163,5,W,1,..,Y,43
04BR00825,R0275,5.0,12,FIBERBAG,000,1,2,196,2,W,1,..,N,43
04BR00826,R0288,5.0,12,,000,1,2,188,1,W,1,..,Y,43
04BR00827,R0298,5.0,12,,32R,2,0,161,1,W,1,..,Y,07
04BR00828,R0310,5.0,11,,35R,2,0,169,2,W,1,..,Y,07
04BR00829,R0327,5.0,10,SW.BAG,41R,2,0,178,1,W,1,..,N,07
04BR00830,R0330,5.0,12,,000,1,2,171,2,W,1,..,Y,07
04BR00831,R0340,5.0,10,THIN,37R,2,0,175,2,W,1,..,N,43
04BR00832,R0347,5.0,12,,42R,2,0,178,2,W,1,..,Y,07
04BR00833,R0369,5.0,13,,000,1,2,162,1,W,1,..,N,07
04BR00834,R0416,5.0,11,,45R,2,0,191,2,W,1,..,N,07
04BR00835,R0417,5.0,10,DIARRHEA,41R,2,0,174,1,W,1,..,Y,07
04BR00836,R0418,5.0,10,THIN,42R,2,0,155,2,W,1,..,Y,07
04BR00837,R0464,5.0,13,THIN,45R,2,0,174,2,W,1,..,Y,43
04BR00838,R0484,5.0,11,RP,35R,2,0,169,2,W,1,..,N,43
04BR00839,R0486,5.0,13,METRITIS,46R,2,0,161,2,W,1,..,Y,43
04BR00840,R0489,5.0,13,THIN,37R,2,0,140,1,W,1,..,N,43
04BR00841,R0497,5.0,11,,36R,2,0,148,2,W,1,..,N,07
04BR00842,R0514,5.0,11,,37R,2,0,161,2,W,1,..,N,07
04BR00843,R0519,5.0,12,"ENTR,SOPHIA",33R,2,0,167,2,W,1,..,N,43
04BR00844,R0537,5.0,12,"11 BAG, U",UTE,U,2,184,2,W,U,..,N,43
04BR00845,R0566,5.0,12,,36R,2,0,157,2,W,1,..,N,07
04BR00846,R0582,5.0,12,F3-,33R,2,0,159,2,W,1,..,Y,43
04BR00847,R0604,5.0,11,HAIRY,34R,2,0,152,2,W,1,..,N,07
04BR00848,R0614,5.0,13,RP ok,41R,2,0,177,2,W,1,..,N,43
04BR00849,R0621,5.0,13,,33R,2,0,191,1,W,1,..,N,07
04BR00850,R0624,5.0,12,"DYSTOCIA, big",43R,2,0,170,2,W,1,..,Y,07
04BR00851,R0627,5.0,12,H2,36R,2,0,156,2,W,1,..,Y,07
04BR00852,R0658,5.0,13,HAIRY,34R,2,0,190,1,W,1,..,Y,43
04BR00853,R0667,5.0,12,DYSTOCIA,37R,2,0,156,2,W,1,..,Y,43
04BR00854,R0679,5.0,11,RP ok,000,1,2,184,1,W,1,..,Y,07
04BR00855,R0680,5.0,11,DYSTOCIA,46R,2,0,187,1,W,1,..,N,07
04BR00856,R0709,5.0,10,,44R,2,0,168,2,W,1,..,Y,07
04BR00857,R0710,5.0,12,,45R,2,0,164,1,W,1,..,Y,43
04BR00858,R0713,5.0,11,HAIRY,000,1,2,176,5,W,1,..,Y,07
04BR00859,R0725,5.0,12,H3,45R,2,0,169,2,W,1,..,N,43
04BR00860,R0734,5.0,10,,43R,2,0,161,2,W,1,..,N,07
04BR00861,R0739,5.0,13,R.P.,31R,2,0,164,2,W,1,..,N,43
04BR00862,R0744,5.0,12,SUCK1SIDE,37R,2,0,171,1,W,1,..,Y,07
04BR00863,R0746,5.0,13,,43R,2,0,174,1,W,1,..,Y,07
04BR00864,R0757,5.0,12,THIN,34R,2,0,185,1,W,1,..,N,07
04BR00865,R0763,5.0,13,THIN,44R,2,0,173,1,W,1,..,Y,43
04BR00866,R0804,5.0,11,ENTR,000,1,2,188,1,W,1,..,Y,43
04BR00867,R0809,5.0,11,,31R,2,0,175,1,W,1,..,Y,07
04BR00868,R0875,5.0,13,DYSTOCIA,35R,2,0,156,1,W,1,..,Y,43
04BR00869,R0885,5.0,10,"SM.BAG, U",UTE,U,2,190,2,W,U,..,N,07
04BR00870,R0924,5.0,10,MASTITIS 4/29,UTE,U,2,155,1,W,U,..,N,07
04BR00871,R0949,5.0,12,,41R,2,0,140,1,W,1,..,N,07
04BR00872,R0961,5.0,10,,45R,2,0,174,1,W,1,..,N,07
04BR00873,R0966,5.0,13,,35R,2,0,171,2,W,1,..,Y,43
04BR00874,R0975,5.0,13,THIN,32R,2,0,196,1,W,1,..,N,43
04BR00875,R0995,5.0,13,TRT 2EYES '01,33R,2,0,155,2,W,1,..,Y,43
04BR00876,R1003,5.0,10,,46R,2,0,203,1,W,1,..,N,43
04BR00877,R1076,4.0,12,,36R,2,0,165,1,W,1,..,Y,43
04BR00878,R1086,4.0,10,,46R,2,0,194,1,W,1,..,N,07
04BR00879,R1089,4.0,12,THIN + POOR,32R,2,0,148,1,W,1,..,N,07
04BR00880,R1090,4.0,11,THIN,37R,2,0,165,2,W,1,..,N,07
04BR00881,R1126,4.0,11,,000,1,2,165,2,W,1,..,Y,07
04BR00882,R1152,4.0,12,THIN,46R,2,0,164,2,W,1,..,N,07
04BR00883,R1160,4.0,11,,31R,2,0,146,2,W,1,..,N,07
04BR00884,R1162,4.0,13,,000,1,2,144,2,W,1,..,Y,43
04BR00885,R1165,4.0,11,,000,1,2,181,2,W,1,..,N,07
04BR00886,R1168,4.0,13,BIG4HER,41R,2,0,161,2,W,1,..,N,43
04BR00887,R1179,4.0,13,,000,1,2,193,5,W,1,..,Y,43
04BR00888,R1186,4.0,10,,31R,2,0,189,2,W,1,..,N,07
04BR00889,R1194,4.0,12,DYSTOCIA,37R,2,0,149,2,W,1,..,Y,07
04BR00890,R1196,4.0,11,,36R,2,0,132,2,W,1,..,N,07
04BR00891,R1197,4.0,11,,41R,2,0,173,2,W,1,..,N,43
04BR00892,R1201,4.0,11,SW.BAG,32R,2,0,163,2,W,1,..,N,07
04BR00893,R1224,4.0,13,,46R,2,0,161,2,W,1,..,N,43
04BR00894,R1225,4.0,13,SM.BAG,44R,2,0,151,1,W,1,..,Y,43
04BR00895,R1228,4.0,12,,000,1,2,175,2,W,1,..,Y,07
04BR00896,R1237,4.0,10,,31R,2,0,154,1,W,1,..,Y,07
04BR00897,R1240,4.0,12,,000,1,2,171,1,W,1,..,Y,07
04BR00898,R1245,4.0,10,URI '04,32R,2,0,185,1,W,1,..,Y,07
04BR00899,R1248,4.0,11,,42R,2,0,186,1,W,1,..,N,07
04BR00900,R1259,4.0,12,,31R,2,0,169,2,W,1,..,N,07
04BR00901,R1267,4.0,13,,000,1,2,189,5,W,1,..,Y,43
04BR00902,R1277,4.0,10,THIN,34R,2,0,183,2,W,1,..,Y,07
04BR00903,R1285,4.0,12,,42R,2,0,159,1,W,1,..,Y,07
04BR00904,R1302,4.0,11,,000,1,2,153,2,W,1,..,N,07
04BR00905,R1320,4.0,12,THIN,000,1,2,165,2,W,1,..,Y,07
04BR00906,R1333,4.0,11,,36R,2,0,137,2,W,1,..,N,07
04BR00907,R1346,4.0,13,"F3-, PNEU ok",31R,2,0,193,2,W,1,..,Y,43
04BR00908,R1361,4.0,10,,000,1,2,198,2,W,1,..,Y,07
04BR00909,R1366,4.0,12,,000,1,2,182,2,W,1,..,Y,43
04BR00910,R1374,4.0,10,,32R,2,0,174,2,W,1,..,Y,07
04BR00911,R1421,4.0,13,"11 BAG, U",UTE,U,2,170,1,W,U,..,N,43
04BR00912,R1433,4.0,12,R.BLOODYMILK,35R,2,0,159,2,W,1,..,N,07
04BR00913,R1439,4.0,12,,43R,2,0,157,2,W,1,..,N,07
04BR00914,R1453,4.0,12,,000,1,2,162,1,W,1,..,N,07
04BR00915,R1457,4.0,12,,000,1,2,167,1,W,1,..,N,43
04BR00916,R1461,4.0,13,FIX Y'TEX'04,000,1,2,219,5,W,1,..,N,43
04BR00917,R1474,4.0,11,,37R,2,0,170,2,W,1,..,N,07
04BR00918,R1483,4.0,12,,32R,2,0,166,5,W,1,..,Y,07
04BR00919,R1504,4.0,11,VLTS,43R,2,0,176,2,W,1,..,N,07
04BR00920,R1506,4.0,12,POOR MATERNAL,35R,2,0,160,2,W,1,..,Y,07
04BR00921,R1532,4.0,12,SUCK1SIDE,000,1,2,161,1,W,1,..,Y,07
04BR00922,R1538,4.0,12,,000,1,2,153,1,W,1,..,N,07
04BR00923,R1549,4.0,12,WRINKLES,000,1,2,194,1,W,1,..,Y,07
04BR00924,R1550,4.0,13,VLT L.,45R,2,0,174,2,W,1,..,N,43
04BR00925,R1563,4.0,13,,32R,2,0,168,2,W,1,..,Y,43
04BR00926,R1575,4.0,12,URI '04,000,1,2,148,2,W,1,..,Y,07
04BR00927,R1628,4.0,10,,000,1,2,173,1,W,1,..,N,07
04BR00928,R1647,4.0,10,,33R,2,0,170,1,W,1,..,N,07
04BR00929,R1663,4.0,10,METRITIS,33R,2,0,163,2,W,1,..,Y,07
04BR00930,R1727,4.0,13,THIN,45R,2,0,192,2,W,1,..,N,07
04BR00931,R1728,4.0,11,,41R,2,0,141,2,W,1,..,Y,07
04BR00932,R1746,4.0,10,,34R,2,0,173,2,W,1,..,N,07
04BR00933,R1765,4.0,11,ENTR,44R,2,0,189,5,W,1,..,N,07
04BR00934,R1769,4.0,11,"9 BAG, U",UTE,U,2,185,2,W,U,..,N,07
04BR00935,R1789,4.0,13,,46R,2,0,156,1,W,1,..,Y,43
04BR00936,R1806,4.0,13,THIN,42R,2,0,152,2,W,1,..,Y,43
04BR00937,R1819,4.0,12,THIN,000,1,2,148,1,W,1,..,Y,43
04BR00938,R1826,4.0,13,,000,1,2,191,5,W,1,..,N,43
04BR00939,R1865,4.0,13,DYSTOCIA,000,1,2,160,2,W,1,..,N,43
04BR00940,R1884,4.0,12,,000,1,2,140,2,W,1,..,Y,43
04BR00941,R1961,4.0,11,,000,1,2,163,1,W,1,..,N,07
04BR00942,R1974,4.0,13,,000,1,2,172,1,W,1,..,Y,07
04BR00943,R2031,4.0,12,ENTR,41R,2,0,180,1,W,1,..,Y,07
04BR00944,R2032,4.0,12,,42R,2,0,179,2,W,1,..,N,07
04BR00945,R2033,4.0,13,2 BY VET,31R,2,0,164,2,W,1,..,Y,43
04BR00946,R2036,4.0,12,H2,000,1,2,199,2,W,1,..,Y,07
04BR00947,R2054,4.0,10,,33R,2,0,172,1,W,1,..,Y,07
04BR00948,R2072,4.0,13,,33R,2,0,182,2,W,1,..,Y,07
04BR00949,R2079,4.0,10,,000,1,2,173,2,W,1,..,Y,07
04BR00950,R2103,4.0,12,?BAG ok,000,1,2,163,2,W,1,..,N,07
04BR00951,R2166,3.0,13,LT R.,44R,2,0,162,2,W,1,..,Y,43
04BR00952,R2173,3.0,13,ENTR,45R,2,0,171,2,W,1,..,N,07
04BR00953,R2183,3.0,12,L.MASTITIS ok,46R,2,0,150,1,W,1,..,Y,07
04BR00954,R2204,3.0,10,,000,1,2,170,1,W,1,..,N,07
04BR00955,R2205,3.0,12,,35R,2,0,169,2,W,1,..,N,07
04BR00956,R2208,3.0,12,WEAK,35R,2,0,148,1,W,1,..,Y,07
04BR00957,R2213,3.0,13,,000,1,2,147,1,W,1,..,Y,43
04BR00958,R2219,3.0,11,VLTS,31R,2,0,180,2,W,1,..,N,07
04BR00959,R2220,3.0,12,,41R,2,0,158,1,W,1,..,Y,07
04BR00960,R2227,3.0,12,,000,1,2,165,1,W,1,..,N,43
04BR00961,R2254,3.0,11,4TEATS,34R,2,0,146,2,W,1,..,N,43
04BR00962,R2265,3.0,10,,35R,2,0,174,1,W,1,..,Y,07
04BR00963,R2271,3.0,12,PARESIS,43R,2,0,160,1,W,1,..,N,07
04BR00964,R2280,3.0,10,ENTR,000,1,2,203,1,W,1,..,N,07
04BR00965,R2281,3.0,10,NICE,33R,2,0,172,1,W,1,..,N,07
04BR00966,R2284,3.0,12,,33R,2,0,196,2,W,1,..,N,07
04BR00967,R2295,3.0,10,PNEU.EWE,000,1,2,193,5,W,1,..,Y,07
04BR00968,R2296,3.0,10,NICE,000,1,2,186,2,W,1,..,N,07
04BR00969,R2316,3.0,13,THIN,42R,2,0,153,2,W,1,01,N,43
04BR00970,R2322,3.0,13,THIN,43R,2,0,154,2,W,1,..,N,43
04BR00971,R2328,3.0,13,WILD,000,1,2,157,5,W,1,..,Y,43
04BR00972,R2330,3.0,12,,36R,2,0,161,1,W,1,..,N,43
04BR00973,R2341,3.0,10,,000,1,2,166,1,W,1,..,Y,07
04BR00974,R2346,3.0,12,4TEATS,44R,2,0,151,1,W,1,..,Y,07
04BR00975,R2357,3.0,11,THIN,32R,2,0,167,2,W,1,..,Y,07
04BR00976,R2358,3.0,11,,33R,2,0,153,1,W,1,..,N,07
04BR00977,R2360,3.0,11,R. EAR OK,000,1,2,145,1,W,1,..,Y,07
04BR00978,R2365,3.0,11,,34R,2,0,153,1,W,1,..,N,07
04BR00979,R2374,3.0,13,4TEATS,44R,2,0,141,2,W,1,..,Y,43
04BR00980,R2377,3.0,12,4TEATS,46R,2,0,157,2,W,1,..,N,07
04BR00981,R2378,3.0,12,,31R,2,0,168,2,W,1,..,Y,07
04BR00982,R2384,3.0,11,2in BLK.L.EYE,35R,2,0,155,2,W,1,..,N,07
04BR00983,R2393,3.0,13,,000,1,2,156,1,W,1,..,Y,43
04BR00984,R2396,3.0,10,,36R,2,0,198,1,W,1,..,N,07
04BR00985,R2398,3.0,10,,000,1,2,160,2,W,1,..,N,07
04BR00986,R2401,3.0,10,,45R,2,0,151,2,W,1,..,Y,07
04BR00987,R2403,3.0,13,,32R,2,0,148,2,W,1,..,N,43
04BR00988,R2409,3.0,13,ENTR,44R,2,0,168,1,W,1,..,N,07
04BR00989,R2426,3.0,10,ENTR,37R,2,0,166,2,W,1,..,Y,07
04BR00990,R2427,3.0,10,,41R,2,0,169,2,W,1,..,N,07
04BR00991,R2432,3.0,13,4TEATS,37R,2,0,173,1,W,1,..,N,43
04BR00992,R2433,3.0,13,THIN,41R,2,0,136,2,W,1,..,N,43
04BR00993,R2437,3.0,13,ENTR,42R,2,0,154,1,W,1,..,N,43
04BR00994,R2441,3.0,11,,36R,2,0,147,2,W,1,..,N,07
04BR00995,R2446,3.0,11,,37R,2,0,126,2,W,1,..,Y,07
04BR00996,R2458,3.0,13,,000,1,2,171,2,W,1,..,N,43
04BR00997,R2475,3.0,13,HAIRY,000,1,2,172,5,W,1,..,N,43
04BR00998,R2476,3.0,10,,32R,2,0,171,2,W,1,..,N,07
04BR00999,R2500,3.0,11,,000,1,2,162,2,W,1,..,N,07
04BR01000,R2501,3.0,13,4TEATS,43R,2,0,171,1,W,1,..,N,43
04BR01001,R2502,3.0,13,4TEATS,000,1,2,162,2,W,1,..,N,43
04BR01002,R2507,3.0,13,,46R,2,0,166,2,W,1,..,N,43
04BR01003,R2513,3.0,13,4TEATS,000,1,2,163,2,W,1,..,N,43
04BR01004,R2518,3.0,13,,33R,2,0,154,1,W,1,..,N,07
04BR01005,R2521,3.0,13,WILD,000,1,2,160,2,W,1,..,N,07
04BR01006,R2524,3.0,11,ENTR,45R,2,0,175,2,W,1,..,N,07
04BR01007,R2541,3.0,13,RP,000,1,2,170,2,W,1,..,N,43
04BR01008,R2549,3.0,12,ENTR,43R,2,0,179,2,W,1,..,N,07
