UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WTOCT,DAYOCT,WORK,PD,DISP,STM,WTNOV,WDAYN,WTWIN,WDAYW
19BR00001,A0005,1.0,,.,Tom,2,0,121,1,127,1008,,1,,30,132,1121,,
19BR00002,A0006,1.0,,.,EC2,5,0,123,2,130,1119,W,1,,30,139,1216,,
19BR00003,A0009,1.0,,.,26,1,0,162,D,153,1008,W,1,,30,162,1106,169,0108
19BR00004,A0023,1.0,,.,21,1,7,139,2,131,1010,W,1,,30,147,1106,156,0108
19BR00005,A0024,1.0,,.,EC3,5,0,154,D,163,1119,W,1,,30,166,1216,,
19BR00006,A0025,1.0,,HAIRY,26,1,0,140,2,131,1010,W,1,,30,145,1106,155,0108
19BR00007,A0032,1.0,,PINK,22,1,,149,D,139,1008,W,1,,30,149,1106,157,0108
19BR00008,A0035,1.0,,.,25,1,7,121,2,,,0,1,,30,,,,
19BR00009,A0049,1.0,,PINK,21,1,0,145,1,135,1010,W,1,,30,150,1106,151,0108
19BR00010,A0052,1.0,,PINK,EC1,5,,154,1,163,1119,W,1,,30,166,1216,,
19BR00011,A0059,1.0,,.,23,1,7,123,1,130,1008,W,1,,30,147,1106,157,0108
19BR00012,A0061,1.0,,PINK,27,1,0,125,2,118,1008,W,1,,30,134,1106,140,0108
19BR00013,A0066,1.0,,.,26,1,0,135,1,141,1008,W,1,,30,140,1106,,
19BR00014,A0069,1.0,,.,24,1,,161,2,153,1008,W,1,,30,172,1106,163,0108
19BR00015,A0070,1.0,,.,23,1,,147,D,147,1008,W,1,,30,153,1106,154,0108
19BR00016,A0072,1.0,,PINK.UGLY,EC2,5,0,167,D,171,1119,W,1,,30,172,1216,,
19BR00017,A0073,1.0,,.,EC3,5,,178,D,191,1119,W,1,,30,194,1216,,
19BR00018,A0078,1.0,,.,21,1,0,140,1,134,1008,W,1,,30,141,1106,135,0108
19BR00019,A0081,1.0,,In 10-22-19,21,1,0,129,1,,,W,1,,30,134,1106,143,0108
19BR00020,A0089,1.0,,.,25,1,0,152,1,151,1008,W,1,,30,163,1106,162,0108
19BR00021,A0094,1.0,,.,Tom,2,0,131,1,129,1010,,1,,30,130,1121,,
19BR00022,A0103,1.0,,ScoursTx,20,1,,123,1,120,1008,W,1,,30,135,1106,152,0108
19BR00023,A0106,1.0,,RespTx,24,1,0,143,2,145,1008,W,1,,30,152,1106,155,0108
19BR00024,A0110,1.0,,.,20,1,0,134,2,136,1008,W,1,,30,143,1106,156,0108
19BR00025,A0121,1.0,,.,21,1,0,133,1,135,1008,W,1,,30,136,1106,149,0108
19BR00026,A0128,1.0,,ScoursTx,23,1,,176,D,169,1008,W,1,,30,172,1106,182,0108
19BR00027,A0132,1.0,,2ND.UGLY,21,1,0,150,1,147,1008,W,1,,30,158,1106,164,0108
19BR00028,A0134,1.0,,PINK.EARS,EC1,5,0,163,2,164,1119,W,1,,30,169,1216,,
19BR00029,A0136,1.0,,.,EC2,5,0,153,1,155,1119,W,1,,30,164,1216,,
19BR00030,A0144,1.0,,NWBLameRF,24,1,0,135,1,140,1008,W,1,,30,151,1106,139,0108
19BR00031,A0148,1.0,,.,28,1,,142,D,134,1010,W,1,,30,149,1106,154,0108
19BR00032,A0149,1.0,,IncRR&TempTx,EC3,5,0,140,1,134,1119,W,1,,30,152,1216,,
19BR00033,A0158,1.0,,PINK  ScoursT,EC1,5,,149,D,146,1119,W,1,,30,153,1216,,
19BR00034,A0159,1.0,,.,EC2,5,7,144,2,158,1119,W,1,,30,156,1216,,
19BR00035,A0164,1.0,,.,25,1,,160,1,157,1008,W,1,,30,168,1106,184,0108
19BR00036,A0167,1.0,,HAIRY,EC3,5,0,160,D,158,1119,W,1,,30,165,1216,,
19BR00037,A0173,1.0,,ScoursTx,EC1,5,0,182,D,179,1119,W,1,,30,184,1216,,
19BR00038,A0175,1.0,,.,28,1,0,142,2,131,1010,W,1,,30,146,1106,157,0108
19BR00039,A0179,1.0,,HAIRY,20,1,7,146,D,144,1008,W,1,,30,144,1106,146,0108
19BR00040,A0184,1.0,,.,25,1,0,132,2,121,1008,W,1,,30,141,1106,151,0108
19BR00041,A0187,1.0,,.,EC2,5,0,140,1,147,1119,W,1,,30,155,1216,,
19BR00042,A0188,1.0,,HAIRY,21,1,7,130,2,133,1008,W,1,,30,142,1106,152,0108
19BR00043,A0189,1.0,,.,27,1,7,160,D,164,1008,W,1,,30,165,1106,169,0108
19BR00044,A0192,1.0,,.,20,1,0,111,1,116,1008,W,1,,30,121,1106,124,0108
19BR00045,A0193,1.0,,.,21,1,0,127,2,120,1010,W,1,,30,131,1106,139,0108
19BR00046,A0196,1.0,,.,28,1,0,151,1,156,1008,W,1,,30,161,1106,169,0108
19BR00047,A0199,1.0,,.,27,1,,149,D,154,1008,W,1,,30,150,1106,152,0108
19BR00048,A0202,1.0,,.,20,1,0,155,1,162,1008,W,1,,30,161,1106,172,0108
19BR00049,A0203,1.0,,.,26,1,0,149,1,147,1008,W,1,,30,157,1106,169,0108
19BR00050,A0207,1.0,,.,26,1,0,145,1,143,1008,W,1,,30,153,1106,152,0108
19BR00051,A0214,1.0,,.,28,1,,121,2,125,1008,W,1,,30,134,1106,142,0108
19BR00052,A0216,1.0,,.,28,1,,138,2,140,1008,W,1,,30,146,1106,154,0108
19BR00053,A0221,1.0,,.,23,1,7,123,1,125,1008,W,1,,30,141,1106,145,0108
19BR00054,A0223,1.0,,.,21,1,,138,1,141,1008,W,1,,30,147,1106,150,0108
19BR00055,A0224,1.0,,.,EC3,5,7,183,1,173,1119,W,1,,30,185,1216,,
19BR00056,A0227,1.0,,.,EC1,5,0,165,D,166,1119,W,1,,30,174,1216,,
19BR00057,A0232,1.0,,.,24,1,0,133,1,136,1008,W,1,,30,151,1106,152,0108
19BR00058,A0235,1.0,,.,EC2,5,0,204,D,194,1119,W,1,,30,201,1216,,
19BR00059,A0236,1.0,,.,23,1,0,127,1,128,1008,W,1,,30,138,1106,147,0108
19BR00060,A0240,1.0,,.,28,1,0,174,D,167,1008,W,1,,30,176,1106,179,0108
19BR00061,A0244,1.0,,.,26,1,0,146,1,156,1008,W,1,,30,163,1106,174,0108
19BR00062,A0246,1.0,,.,EC3,5,0,164,D,179,1119,W,1,,30,178,1216,,
19BR00063,A0251,1.0,,.,27,1,7,154,2,161,1008,W,1,,30,176,1106,172,0108
19BR00064,A0253,1.0,,.,22,1,0,130,2,129,1008,W,1,,30,139,1106,140,0108
19BR00065,A0256,1.0,,.,20,1,0,184,D,177,1008,W,1,,30,185,1106,197,0108
19BR00066,A0258,1.0,,SMALLBUTFULL,EC1,5,,151,D,162,1119,W,1,,30,162,1216,,
19BR00067,A0263,1.0,,.,EC2,5,0,135,1,140,1119,W,1,,30,147,1216,,
19BR00068,A0265,1.0,,.,27,1,,141,2,134,1008,W,1,,30,146,1106,153,0108
19BR00069,A0268,1.0,,.,EC3,5,0,142,1,143,1119,W,1,,30,160,1216,,
19BR00070,A0279,1.0,,.,24,1,0,144,2,142,1008,W,1,,30,167,1106,163,0108
19BR00071,A0282,1.0,,HAIRY,EC1,5,0,140,D,145,1119,W,1,,30,157,1216,,
19BR00072,A0287,1.0,,.,27,1,0,175,D,166,1008,W,1,,30,182,1106,187,0108
19BR00073,A0289,1.0,,.,EC2,5,0,144,2,147,1119,W,1,,30,146,1216,,
19BR00074,A0296,1.0,,PINK,27,1,,136,2,141,1008,W,1,,30,153,1106,153,0108
19BR00075,A0300,1.0,,HAIRY,20,1,0,162,1,153,1008,W,1,,30,171,1106,188,0108
19BR00076,A0309,1.0,,HAIRY,27,1,,156,2,157,1010,W,1,,30,179,1106,175,0108
19BR00077,A0311,1.0,,.,26,1,7,149,1,140,1008,W,1,,30,162,1106,168,0108
19BR00078,A0313,1.0,,.,22,1,0,161,D,155,1008,W,1,,30,165,1106,162,0108
19BR00079,A0315,1.0,,PINK,EC3,5,0,158,2,166,1119,W,1,,30,173,1216,,
19BR00080,A0322,1.0,,.,23,1,0,133,2,139,1008,W,1,,30,142,1106,156,0108
19BR00081,A0327,1.0,,.,24,1,,177,D,172,1008,W,1,,30,183,1106,187,0108
19BR00082,A0332,1.0,,NICE LAMB,20,1,,178,D,175,1008,W,1,,30,178,1106,178,0108
19BR00083,H7423,7.0,,LameLF,Tom,2,0,216,D,211,1008,,1,,30,198,1121,,
19BR00084,H7426,7.0,,.,Tom,2,7,172,1,173,1008,,1,,30,155,1121,,
19BR00085,H7439,7.0,,ToeAbscessBot,Tom,2,0,154,1,147,1008,,1,,30,151,1121,,
19BR00086,H7601,7.0,,.,Tom,2,0,174,1,169,1008,,1,,30,166,1121,,
19BR00087,H7612,7.0,,.,Tom,2,0,154,1,145,1010,,1,,30,151,1121,,
19BR00088,H7767,7.0,,.,Tom,2,0,138,1,139,1010,,6,01,30,153,1121,,
19BR00089,H7866,7.0,,.,Tom,2,7,204,1,196,1008,,1,,30,194,1121,,
19BR00090,H7877,7.0,,.,Tom,2,0,165,1,173,1008,,1,,30,162,1121,,
19BR00091,H7892,7.0,,.,Tom,2,0,155,2,144,1008,,1,,30,156,1121,,
19BR00092,H7935,7.0,,ADRU Term,Tom,2,0,185,D,180,1008,,1,,30,174,1121,,
19BR00093,H7986,6.0,,.,23,1,7,168,2,149,1008,W,1,,30,174,1106,188,0108
19BR00094,H8005,6.0,,.,21,1,,212,2,208,1008,W,1,,30,204,1106,216,0108
19BR00095,H8036,6.0,,LameRHTx,26,1,,166,1,153,1008,W,1,,30,173,1106,188,0108
19BR00096,H8054,6.0,,.,EC1,5,0,189,1,196,1119,W,1,,30,199,1216,,
19BR00097,H8063,6.0,,.,Tom,2,0,175,1,165,1010,,1,,30,171,1121,,
19BR00098,H8135,6.0,,.,EC2,5,0,213,1,213,1119,W,1,,30,210,1216,,
19BR00099,H8209,6.0,,.,Tom,2,,154,1,158,1008,,1,,30,154,1121,,
19BR00100,H8248,6.0,,BlackInWool,27,1,0,176,2,169,1010,W,1,,30,175,1106,191,0108
19BR00101,H8262,6.0,,L.T.,EC3,5,7,169,1,169,1119,W,1,,30,179,1216,,
19BR00102,H8293,6.0,,HD.LUMP.LFLAN,Tom,2,0,176,2,169,1010,,1,,30,175,1121,,
19BR00103,H8307,6.0,,WARTS,EC1,5,,178,1,182,1119,W,1,,30,189,1216,,
19BR00104,H8317,6.0,,.,EC2,5,0,160,1,179,1119,W,1,,30,175,1216,,
19BR00105,H8328,6.0,,.,22,1,,145,1,143,1008,W,1,,30,143,1106,129,0108
19BR00106,H8410,6.0,,LowMilkOxytoc,EC3,5,7,189,D,190,1119,W,1,,30,193,1216,,
19BR00107,H8450,6.0,,.,EC1,5,0,166,1,164,1119,W,1,,30,178,1216,,
19BR00108,H8452,6.0,,LHToeUlcer,EC2,5,7,186,1,190,1119,W,1,,30,194,1216,,
19BR00109,H8468,5.0,,.,28,1,,140,1,135,1010,W,1,,30,150,1106,177,0108
19BR00110,H8491,5.0,,CHUNKS,EC3,5,0,227,1,207,1119,W,1,,30,209,1216,,
19BR00111,H8492,5.0,,.,EC1,5,,177,2,176,1119,W,1,,30,184,1216,,
19BR00112,H8495,5.0,,.,EC2,5,7,186,H,188,1119,W,1,,30,204,1216,,
19BR00113,H8511,5.0,,.,EC3,5,0,173,1,167,1119,W,1,,30,186,1216,,
19BR00114,H8519,5.0,,.,EC1,5,,183,1,174,1119,W,1,,30,187,1216,,
19BR00115,H8524,5.0,,.,20,1,7,144,1,138,1008,W,1,,30,154,1106,168,0108
19BR00116,H8530,5.0,,WEAK,26,1,,150,1,142,1010,W,1,,30,164,1106,171,0108
19BR00117,H8545,5.0,,.,25,1,0,185,1,177,1008,W,1,,30,204,1106,209,0108
19BR00118,H8571,5.0,,.,EC2,5,0,182,2,177,1119,W,1,,30,186,1216,,
19BR00119,H8601,5.0,,.,EC3,5,0,182,1,176,1119,W,1,,30,186,1216,,
19BR00120,H8602,5.0,,.,22,1,0,165,1,163,1008,W,1,,30,167,1106,182,0108
19BR00121,H8691,5.0,,.,Tom,2,0,145,D,138,1008,,1,,30,139,1121,,
19BR00122,H8694,5.0,,.,27,1,0,185,2,172,1010,W,1,,30,194,1106,204,0108
19BR00123,H8709,5.0,,LameLH/RHTx,25,1,,180,2,182,1008,W,1,,30,185,1106,191,0108
19BR00124,H8722,5.0,,.,EC1,5,7,194,1,177,1119,W,1,,30,183,1216,,
19BR00125,H8760,5.0,,.,25,1,0,190,2,191,1008,W,1,,30,198,1106,205,0108
19BR00126,H8765,5.0,,.,21,1,,172,2,160,1008,W,1,,30,176,1106,189,0108
19BR00127,H8786,5.0,,.,20,1,0,150,1,141,1008,W,1,,30,150,1106,171,0108
19BR00128,H8809,5.0,,.,EC2,5,0,172,2,179,1119,W,1,,30,179,1216,,
19BR00129,H8829,5.0,,.,EC3,5,0,151,1,158,1119,W,1,,30,169,1216,,
19BR00130,H8860,4.0,,WARTS,EC1,5,0,195,D,179,1119,W,1,,30,191,1216,,
19BR00131,H8874,4.0,,LameLFTx,EC2,5,7,193,2,179,1119,W,1,,30,189,1216,,
19BR00132,H8892,4.0,,.,28,1,0,173,2,168,1008,W,1,,30,168,1106,183,0108
19BR00133,H8908,4.0,,.,22,1,0,194,1,190,1008,W,1,,30,194,1106,210,0108
19BR00134,H8909,4.0,,.,EC3,5,0,163,1,167,1119,W,1,,30,180,1216,,
19BR00135,H8925,4.0,,.,Tom,2,0,156,1,157,1008,,1,,30,157,1121,,
19BR00136,H8927,4.0,,LTS,20,1,0,182,1,175,1008,W,1,,30,183,1106,201,0108
19BR00137,H8931,4.0,,.,21,1,7,167,1,155,1010,W,1,,30,173,1106,191,0108
19BR00138,H8933,4.0,,.,26,1,,188,1,193,1008,W,1,,30,197,1106,211,0108
19BR00139,H8939,4.0,,.,26,1,,202,D,200,1008,W,1,,30,206,1106,221,0108
19BR00140,H8953,4.0,,Pneu.,EC1,5,0,184,1,155,1119,W,6,66,30,0,,,
19BR00141,H8955,4.0,,.,20,1,0,217,2,210,1008,W,1,,30,211,1106,227,0108
19BR00142,H8958,4.0,,.,26,1,0,174,1,166,1008,W,1,,30,184,1106,201,0108
19BR00143,H8981,4.0,,RP,25,1,0,198,1,183,1008,W,1,,30,201,1106,204,0108
19BR00144,H8988,4.0,,ADRU Term,25,1,0,185,1,186,1008,W,1,,30,194,1106,215,0108
19BR00145,H9007,4.0,,.,28,1,0,162,1,157,1008,W,1,,30,168,1106,176,0108
19BR00146,H9009,4.0,,OKFORONE,24,1,0,199,1,194,1010,W,1,,30,199,1106,213,0108
19BR00147,H9012,4.0,,RSMORE,EC2,5,0,178,1,168,1119,W,1,,30,180,1216,,
19BR00148,H9013,4.0,,.,22,1,0,196,2,188,1008,W,1,,30,199,1106,204,0108
19BR00149,H9025,4.0,,.,20,1,7,164,1,153,1010,W,1,,30,175,1106,188,0108
19BR00150,H9055,4.0,,.,27,1,0,153,2,146,1008,W,1,,30,168,1106,184,0108
19BR00151,H9060,4.0,,.,22,1,0,179,2,173,1008,W,1,,30,189,1106,195,0108
19BR00152,H9069,4.0,,.,Tom,2,0,158,1,150,1008,,1,,30,157,1121,,
19BR00153,H9074,4.0,,.,EC3,5,0,134,1,136,1119,W,1,,30,146,1216,,
19BR00154,H9094,4.0,,.,21,1,7,222,1,209,1008,W,1,,30,221,1106,233,0108
19BR00155,H9129,4.0,,.,25,1,0,145,1,138,1008,W,1,,30,140,1106,144,0108
19BR00156,H9134,4.0,,.,28,1,,174,1,163,1010,W,1,,30,182,1106,191,0108
19BR00157,H9149,4.0,,.,EC1,5,,188,1,188,1119,W,1,,30,199,1216,,
19BR00158,H9167,4.0,,RToeAbscess,20,1,7,154,H,160,1008,W,1,,30,172,1106,183,0108
19BR00159,H9193,4.0,,.,EC2,5,,168,1,171,1119,W,1,,30,169,1216,,
19BR00160,H9194,4.0,,SM BAG,26,1,0,188,1,176,1008,W,1,,30,202,1106,207,0108
19BR00161,H9195,4.0,,.,EC3,5,0,186,1,189,1119,W,1,,30,199,1216,,
19BR00162,H9216,4.0,,RTITLG,Tom,2,0,171,1,167,1008,,1,,30,167,1121,,
19BR00163,H9221,4.0,,.,23,1,0,164,2,150,1010,W,1,,30,171,1106,180,0108
19BR00164,H9229,4.0,,.,27,1,,198,1,200,1008,W,1,,30,211,1106,226,0108
19BR00165,H9230,4.0,,.,27,1,,252,D,243,1008,W,1,,30,252,1106,266,0108
19BR00166,H9231,4.0,,.,24,1,0,196,1,191,1008,W,1,,30,207,1106,213,0108
19BR00167,H9232,4.0,,.,23,1,0,186,1,190,1008,W,1,,30,200,1106,208,0108
19BR00168,H9237,4.0,,.,21,1,0,183,1,182,1008,W,1,,30,184,1106,217,0108
19BR00169,H9240,4.0,,.,22,1,0,211,1,200,1008,W,1,,30,198,1106,218,0108
19BR00170,H9243,4.0,,.,24,1,7,184,1,193,1008,W,1,,30,198,1106,205,0108
19BR00171,H9270,4.0,,.,EC1,5,0,172,1,185,1119,W,1,,30,199,1216,,
19BR00172,H9292,3.0,,.,EC2,5,0,216,D,208,1119,W,1,,30,211,1216,,
19BR00173,H9293,3.0,,.,EC3,5,7,211,1,205,1119,W,1,,30,205,1216,,
19BR00174,H9299,3.0,,.,EC1,5,0,175,1,187,1119,W,1,,30,186,1216,,
19BR00175,H9306,3.0,,.,21,1,0,207,1,211,1008,W,1,,30,210,1106,223,0108
19BR00176,H9310,3.0,,.,23,1,7,166,2,155,1010,W,1,,30,180,1106,182,0108
19BR00177,H9312,3.0,,.,Tom,2,7,147,1,157,1008,,1,,30,156,1121,,
19BR00178,H9317,3.0,,.,28,1,,202,1,190,1008,W,1,,30,205,1106,205,0108
19BR00179,H9322,3.0,,.,28,1,0,208,1,191,1008,W,1,,30,196,1106,201,0108
19BR00180,H9325,3.0,,.,24,1,7,180,2,165,1008,W,1,,30,187,1106,193,0108
19BR00181,H9341,3.0,,.,EC2,5,,166,1,176,1119,W,1,,30,180,1216,,
19BR00182,H9346,3.0,,.,Tom,2,0,190,2,188,1008,,1,,30,183,1121,,
19BR00183,H9356,3.0,,.,EC3,5,0,168,1,166,1119,W,1,,30,175,1216,,
19BR00184,H9359,3.0,,.,23,1,,188,D,184,1008,W,1,,30,185,1106,194,0108
19BR00185,H9380,3.0,,.,24,1,7,179,1,175,1008,W,1,,30,186,1106,204,0108
19BR00186,H9393,3.0,,.,25,1,0,153,2,147,1008,W,1,,30,166,1106,157,0108
19BR00187,H9403,3.0,,.,EC1,5,0,173,1,193,1119,W,1,,30,197,1216,,
19BR00188,H9419,3.0,,.,27,1,7,179,2,168,1010,W,1,,30,186,1106,205,0108
19BR00189,H9424,3.0,,.,Tom,2,0,167,2,169,1008,,1,,30,161,1121,,
19BR00190,H9435,3.0,,.,EC2,5,0,178,1,179,1119,W,1,,30,183,1216,,
19BR00191,H9436,3.0,,1ST.H.SCRS,22,1,,164,2,151,1008,W,1,,30,175,1106,187,0108
19BR00192,H9439,3.0,,.,25,1,0,178,1,171,1008,W,1,,30,185,1106,195,0108
19BR00193,H9448,3.0,,3RD,23,1,0,191,2,186,1008,W,1,,30,197,1106,201,0108
19BR00194,H9455,3.0,,.,EC3,5,0,167,1,175,1119,W,1,,30,186,1216,,
19BR00195,H9460,3.0,,.,20,1,,163,1,145,1008,W,1,,30,169,1106,182,0108
19BR00196,H9465,3.0,,CloudyREyeTx,26,1,,154,2,149,1008,W,1,,30,155,1106,168,0108
19BR00197,H9470,3.0,,.,EC1,5,0,180,1,189,1119,W,1,,30,195,1216,,
19BR00198,H9471,3.0,,.,EC2,5,0,154,1,163,1119,W,1,,30,167,1216,,
19BR00199,H9482,3.0,,.,26,1,0,186,D,172,1010,W,1,,30,179,1106,188,0108
19BR00200,H9488,3.0,,.,EC3,5,0,193,1,193,1119,W,1,,30,202,1216,,
19BR00201,H9497,3.0,,.,21,1,,151,1,147,1008,W,1,,30,164,1106,182,0108
19BR00202,H9501,3.0,,LUMP ON JAW,24,1,0,207,D,199,1008,W,1,,30,205,1106,216,0108
19BR00203,H9504,3.0,,.,25,1,0,168,1,165,1008,W,1,,30,176,1106,185,0108
19BR00204,H9512,3.0,,.,EC1,5,0,179,1,190,1119,W,1,,30,193,1216,,
19BR00205,H9525,3.0,,.,26,1,0,175,1,169,1008,W,1,,30,173,1106,183,0108
19BR00206,H9537,3.0,,.,EC2,5,0,169,2,167,1119,W,1,,30,169,1216,,
19BR00207,H9544,3.0,,.,23,1,0,144,1,151,1008,W,1,,30,162,1106,169,0108
19BR00208,H9548,3.0,,LameLFTx,24,1,0,183,2,172,1008,W,1,,30,194,1106,194,0108
19BR00209,H9549,3.0,,.,23,1,0,147,1,153,1008,W,1,,30,156,1106,166,0108
19BR00210,H9551,3.0,,.,EC3,5,,189,2,189,1119,W,1,,30,189,1216,,
19BR00211,H9553,3.0,,.,24,1,,184,1,178,1008,W,1,,30,189,1106,200,0108
19BR00212,H9584,2.0,,.,22,1,,141,1,145,1008,W,1,,30,150,1106,156,0108
19BR00213,H9597,2.0,,.,EC1,5,,165,1,172,1119,W,1,,30,196,1216,,
19BR00214,H9598,2.0,,.,22,1,,160,1,155,1010,W,1,,30,173,1106,180,0108
19BR00215,H9599,2.0,,.,EC2,5,,179,1,187,1119,W,1,,30,198,1216,,
19BR00216,H9600,2.0,,.,Tom,2,0,169,2,155,1010,,1,,30,165,1121,,
19BR00217,H9605,2.0,,.,28,1,0,150,1,154,1008,W,1,,30,165,1106,180,0108
19BR00218,H9610,2.0,,.,Tom,2,0,144,1,149,1008,,1,,30,152,1121,,
19BR00219,H9612,2.0,,.,20,1,0,186,D,184,1008,W,1,,30,189,1106,188,0108
19BR00220,H9614,2.0,,.,23,1,0,193,2,187,1008,W,1,,30,197,1106,200,0108
19BR00221,H9617,2.0,,.,EC3,5,0,196,D,189,1119,W,1,,30,197,1216,,
19BR00222,H9634,2.0,,NO.LAMBS,26,1,0,150,1,154,1008,W,1,,30,157,1106,165,0108
19BR00223,H9636,2.0,,.,EC1,5,0,161,2,167,1119,W,1,,30,174,1216,,
19BR00224,H9647,2.0,,.,21,1,0,188,1,174,1008,W,1,,30,186,1106,197,0108
19BR00225,H9648,2.0,,LameLeft,27,1,0,151,1,149,1008,W,1,,30,172,1106,174,0108
19BR00226,H9649,2.0,,.,Tom,2,0,123,1,124,1008,,1,,30,123,1121,,
19BR00227,H9653,2.0,,.,28,1,0,197,1,189,1008,W,1,,30,201,1106,217,0108
19BR00228,H9663,2.0,,.,22,1,0,190,1,179,1008,W,1,,30,200,1106,215,0108
19BR00229,H9672,2.0,,.,24,1,0,144,1,130,1008,W,1,,30,151,1106,161,0108
19BR00230,H9673,2.0,,.,EC2,5,7,193,1,198,1119,W,1,,30,200,1216,,
19BR00231,H9677,2.0,,.,EC3,5,0,130,1,142,1119,W,1,,30,152,1216,,
19BR00232,H9683,2.0,,.,EC1,5,0,166,2,171,1119,W,1,,30,174,1216,,
19BR00233,H9692,2.0,,.,23,1,0,153,1,161,1008,W,1,,30,184,1106,185,0108
19BR00234,H9694,2.0,,OKFORONE,28,1,0,158,1,145,1008,W,1,,30,162,1106,178,0108
19BR00235,H9698,2.0,,.,EC2,5,0,167,2,176,1119,W,1,,30,179,1216,,
19BR00236,H9707,2.0,,.,27,1,0,172,2,161,1010,W,1,,30,186,1106,186,0108
19BR00237,H9708,2.0,,.,EC3,5,0,162,1,175,1119,W,1,,30,176,1216,,
19BR00238,H9714,2.0,,.,EC1,5,0,180,1,186,1119,W,1,,30,185,1216,,
19BR00239,H9715,2.0,,.,24,1,,177,D,173,1008,W,1,,30,184,1106,187,0108
19BR00240,H9720,2.0,,.,20,1,0,155,D,154,1008,W,1,,30,156,1106,174,0108
19BR00241,H9725,2.0,,.,21,1,7,221,1,200,1008,W,1,,30,215,1106,229,0108
19BR00242,H9739,2.0,,.,28,1,,156,1,155,1008,W,1,,30,176,1106,180,0108
19BR00243,H9747,2.0,,SMBAG,EC2,5,7,143,2,152,1119,W,1,,30,151,1216,,
19BR00244,H9754,2.0,,.,23,1,0,180,1,168,1010,W,1,,30,193,1106,193,0108
19BR00245,H9756,2.0,,.,EC3,5,0,177,2,180,1119,W,1,,30,187,1216,,
19BR00246,H9762,2.0,,.,24,1,7,186,2,179,1008,W,1,,30,202,1106,209,0108
19BR00247,H9766,2.0,,.,EC1,5,,219,D,234,1119,W,1,,30,223,1216,,
19BR00248,H9779,2.0,,.,26,1,,193,1,189,1008,W,1,,30,204,1106,218,0108
19BR00249,H9781,2.0,,LameRHTx,27,1,0,161,1,161,1008,W,1,,30,177,1106,187,0108
19BR00250,H9789,2.0,,OK.FOR.ONE,27,1,0,162,1,145,1008,W,1,,30,160,1106,155,0108
19BR00251,H9791,2.0,,SM.BAG,EC2,5,,195,D,187,1119,W,1,,30,198,1216,,
19BR00252,H9793,2.0,,.,21,1,,186,2,176,1008,W,1,,30,193,1106,200,0108
19BR00253,H9807,2.0,,.,25,1,0,179,2,177,1008,W,1,,30,196,1106,199,0108
19BR00254,H9814,2.0,,RP,26,1,,143,1,139,1008,W,1,,30,147,1106,155,0108
19BR00255,H9818,2.0,,SMBAG,EC3,5,0,188,D,182,1119,W,1,,30,198,1216,,
19BR00256,H9833,2.0,,Nice ewe,23,1,,146,1,152,1008,W,1,,30,156,1106,176,0108
19BR00257,H9834,2.0,,WnwtMissed,25,1,,179,2,178,1008,W,1,,30,184,1106,202,0108
19BR00258,H9835,2.0,,LameRHTx,EC1,5,7,160,1,157,1119,W,1,,30,166,1216,,
19BR00259,H9846,2.0,,V.SM.BAG,25,1,0,188,1,185,1008,W,1,,30,188,1106,197,0108
19BR00260,H9848,2.0,,.,EC2,5,0,146,2,147,1119,W,1,,30,163,1216,,
19BR00261,H9855,2.0,,.,24,1,0,143,1,144,1008,W,1,,30,165,1106,171,0108
19BR00262,H9865,2.0,,.,20,1,,178,2,173,1010,W,1,,30,183,1106,204,0108
19BR00263,H9882,2.0,,.,EC3,5,0,145,1,154,1119,W,1,,30,155,1216,,
19BR00264,H9886,2.0,,.,EC1,5,0,173,1,187,1119,W,1,,30,189,1216,,
19BR00265,H9891,2.0,,Thin Pen 2019,27,1,0,123,1,117,1010,W,1,,30,123,1106,,
19BR00266,H9899,2.0,,.,23,1,7,162,2,152,1008,W,1,,30,177,1106,179,0108
19BR00267,H9900,2.0,,BLOODRGTSIDE,20,1,7,153,2,157,1008,W,1,,30,169,1106,175,0108
19BR00268,H9910,2.0,,.,EC2,5,0,141,2,145,1119,W,1,,30,152,1216,,
19BR00269,H9916,2.0,,.,22,1,0,189,1,182,1008,W,1,,30,190,1106,202,0108
19BR00270,H9923,2.0,,.,21,1,7,153,2,153,1008,W,1,,30,180,1106,190,0108
19BR00271,H9926,2.0,,NO BIOTIC SHO,EC3,5,0,201,D,207,1119,W,1,,30,207,1216,,
19BR00272,H9944,2.0,,DRY,EC1,5,0,153,1,164,1119,W,1,,30,172,1216,,
19BR00273,H9961,2.0,,.,EC2,5,,152,2,155,1119,W,1,,30,164,1216,,
19BR00274,H9964,2.0,,.,24,1,0,142,1,136,1008,W,1,,30,155,1106,160,0108
19BR00275,H9968,1.0,,NO.PROBIOTIC,EC3,5,0,122,1,128,1119,W,1,,30,125,1216,,
19BR00276,H9974,1.0,,.,28,1,7,171,2,155,1008,W,1,,30,174,1106,177,0108
19BR00277,H9976,1.0,,.,EC1,5,0,172,D,174,1119,W,1,,30,185,1216,,
19BR00278,H9978,1.0,,.,20,1,0,130,1,129,1008,W,1,,30,134,1106,,
19BR00279,H9980,1.0,,.,22,1,,184,D,174,1008,W,1,,30,188,1106,201,0108
19BR00280,H9981,1.0,,.,EC2,5,,167,1,183,1119,W,1,,30,182,1216,,
