UID,ETAG,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,COND,UREA,WORK,AISIRE
95BR00001, 1031,3.0,48,,415,2,I,0,0.0,o,W,
95BR00002, 1036,6.0,18,,45,1,I,0,0.0,o,W,
95BR00003, 1032,3.0,48,ENTR,412,2,I,0,0.0,o,W,
95BR00004, 1043,4.0,48,,415,2,I,0,0.0,o,W,
95BR00005, 1042,4.0,18,SAVE not SPG,45,1,I,0,0.0,o,W,
95BR00006, 1049,2.0,18,,45,1,I,0,0.0,o,W,
95BR00007, 1069,4.0,18,,41,1,I,0,0.0,o,W,
95BR00008, 1080,3.0,48,,414,2,I,0,0.0,o,W,
95BR00009, 1083,6.0,18,,43,1,I,0,0.0,o,W,
95BR00010, 1077,2.0,18,,45,1,I,0,0.0,o,W,
95BR00011, 1510,3.0,18,CUTS R LEGS,45,1,I,0,0.0,o,W,
95BR00012, 1516,3.0,48,,415,2,I,0,0.0,o,W,
95BR00013, 1519,3.0,48,TAG by FENCE,415,2,I,0,0.0,o,W,
95BR00014, 1507,4.5,48,,415,2,I,0,0.0,o,W,
95BR00015, 1533,3.0,48,,415,2,I,0,0.0,o,W,
95BR00016, 1536,6.0,18,,45,1,I,0,0.0,o,W,
95BR00017, 1542,4.0,48,,415,2,I,0,0.0,o,W,
95BR00018, 1553,3.0,48,,415,2,I,0,0.0,o,W,
95BR00019, 1520,3.0,18,,45,1,I,0,0.0,o,W,
95BR00020, 1524,3.0,48,,415,2,I,0,0.0,o,W,
95BR00021,  514,3.5,48,,415,2,I,0,0.0,o,W,
95BR00022,  509,3.0,48,,411,2,I,0,0.0,o,W,
95BR00023,  540,6.0,18,,45,1,I,0,0.0,o,W,
95BR00024,  549,2.0,18,,45,1,I,0,0.0,o,W,
95BR00025,  551,4.0,48,,415,2,I,0,0.0,o,W,
95BR00026,  523,4.0,48,,415,2,I,0,0.0,o,W,
95BR00027, 4009,5.0,48,,414,2,I,0,0.0,o,W,
95BR00028, 4513,3.0,18,"5BAG,LUMP",45,1,I,0,0.0,o,W,
95BR00029, 4519,3.0,48,ENTR,413,2,I,0,0.0,o,W,
95BR00030, 4503,4.5,48,,415,2,I,0,0.0,o,W,
95BR00031, 4508,3.0,18,,45,1,I,0,0.0,o,W,
95BR00032, 4531,3.0,48,,415,2,I,0,0.0,o,W,
95BR00033, 4544,4.0,48,,415,2,I,0,0.0,o,W,
95BR00034, 4549,3.0,48,,415,2,I,0,0.0,o,W,
95BR00035, 4551,3.0,48,,415,2,I,0,0.0,o,W,
95BR00036, 4559,2.0,18,,45,1,I,0,0.0,o,W,
95BR00037, 4561,3.0,48,,411,2,I,0,0.0,o,W,
95BR00038, 4567,4.0,18,,45,1,I,0,0.0,o,W,
95BR00039, 4523,3.0,48,,415,2,I,0,0.0,o,W,
95BR00040, 4527,2.0,18,,45,1,I,0,0.0,o,W,
95BR00041, 4570,3.0,48,,415,2,I,0,0.0,o,W,
95BR00042, 4610,4.5,48,,415,2,I,0,0.0,o,W,
95BR00043, 4612,3.0,48,,413,2,I,0,0.0,o,W,
95BR00044, 4619,2.0,18,NEW ID= 4619,45,1,I,0,0.0,o,W,
95BR00045, 5112,2.0,18,,45,1,I,0,0.0,o,W,
95BR00046, 5109,6.0,18,,42,1,I,0,0.0,o,W,
95BR00047, 5123,3.0,18,GRAFT,44,1,I,0,0.0,o,W,
95BR00048, 5010,2.0,18,,44,1,I,0,0.0,o,W,
95BR00049, 5014,6.0,18,,45,1,I,0,0.0,o,W,
95BR00050, 5003,4.0,18,,45,1,I,0,0.0,o,W,
95BR00051, 5007,3.0,48,,415,2,I,0,0.0,o,W,
95BR00052, 5046,2.0,18,,44,1,I,0,0.0,o,W,
95BR00053, 5047,3.0,00,,45,1,I,0,0.0,o,W,
95BR00054, 5069,3.0,18,,41,1,I,0,0.0,o,W,
95BR00055, 5023,3.0,48,,413,2,I,0,0.0,o,W,
95BR00056, 5092,4.0,48,,415,2,I,0,0.0,o,W,
95BR00057, 5515,3.0,48,,415,2,I,0,0.0,o,W,
95BR00058, 5516,5.0,48,,414,2,I,0,0.0,o,W,
95BR00059, 5512,3.0,48,,414,2,I,0,0.0,o,W,
95BR00060, 5518,2.0,18,ENTR,45,1,I,0,0.0,o,W,
95BR00061, 5502,4.5,48,,415,2,I,0,0.0,o,W,
95BR00062, 5545,3.0,48,ENTR,415,2,I,0,0.0,o,W,
95BR00063, 5520,3.0,48,,415,2,I,0,0.0,o,W,
95BR00064, 5528,6.0,18,,45,1,I,0,0.0,o,W,
95BR00065, 2011,4.0,48,,415,2,I,0,0.0,o,W,
95BR00066, 2035,3.0,48,,412,2,I,0,0.0,o,W,
95BR00067, 2039,2.0,18,,43,1,I,0,0.0,o,W,
95BR00068, 2052,4.5,48,,415,2,I,0,0.0,o,W,
95BR00069, 2023,3.0,48,,412,2,I,0,0.0,o,W,
95BR00070, 2022,2.0,18,,45,1,I,0,0.0,o,W,
95BR00071, 2086,4.0,18,,42,1,I,0,0.0,o,W,
95BR00072, 2082,3.0,18,,43,1,I,0,0.0,o,W,
95BR00073, 2078,3.0,18,LAME RR 42594,42,1,I,0,0.0,o,W,
95BR00074, 2511,2.0,18,,45,1,I,0,0.0,o,W,
95BR00075, 2512,3.5,48,,415,2,I,0,0.0,o,W,
95BR00076, 2543,6.0,18,,45,1,I,0,0.0,o,W,
95BR00077, 2544,3.0,48,,412,2,I,0,0.0,o,W,
95BR00078, 2526,4.0,48,,415,2,I,0,0.0,o,W,
95BR00079, 9017,3.0,48,HMD BRED D294,411,2,I,0,0.0,o,W,
95BR00080, 9046,4.0,48,,415,2,I,0,0.0,o,W,
95BR00081, 9042,3.0,18,,45,1,I,0,0.0,o,W,
95BR00082, 9058,3.5,48,,415,2,I,0,0.0,o,W,
95BR00083, 9060,6.0,18,,45,1,I,0,0.0,o,W,
95BR00084, 9069,3.0,18,,45,1,I,0,0.0,o,W,
95BR00085, 9080,3.0,48,ENTR,413,2,I,0,0.0,o,W,
95BR00086, 9074,2.0,18,,45,1,I,0,0.0,o,W,
95BR00087, 9079,3.0,48,,415,2,I,0,0.0,o,W,
95BR00088, 9511,6.0,18,X 12 BAG,45,1,I,0,0.0,o,W,
95BR00089, 9519,4.0,48,,415,2,I,0,0.0,o,W,
95BR00090,A1114,1.0,73,3TEATS,-FL,F,6,121,0.0,o,W,
95BR00091,A1116,1.0,ch,ORPHAN,-0-,2,2,99,0.0,o,W,S1908
95BR00092,A1101,1.0,81,ENTR 1EYE,03,2,0,140,0.0,o,W,
95BR00093,A1103,1.0,81,,01,2,0,162,0.0,o,W,
95BR00094,A1106,1.0,82,4TEATS,28,2,0,132,0.0,o,W,
95BR00095,A1102,1.0,81,3TEATS,04,2,0,169,0.0,o,W,
95BR00096,A1109,1.0,73,4TEATS,-FL,F,6,135,0.0,o,W,
95BR00097,A1131,1.0,ch,4TEATS,-2-,2,2,114,0.0,o,W,S1878
95BR00098,A1133,1.0,ch,4TEATS,-0-,2,2,103,0.0,o,W,S1390
95BR00099,A1134,1.0,ch,,-2-,2,2,126,0.0,o,W,S0423
95BR00100,A1141,1.0,73,,-FL,F,6,144,0.0,o,W,
95BR00101,A1142,1.0,73,,-FL,F,6,127,0.0,o,W,
95BR00102,A1151,1.0,81,,03,2,0,158,0.0,o,W,
95BR00103,A1154,1.0,ch,,-0-,P,2,157,0.0,o,W,Misc
95BR00104,A1157,1.0,81,,02,2,0,122,0.0,o,W,
95BR00105,A1161,1.0,ch,,-0-,2,2,111,0.0,o,W,S1541
95BR00106,A1164,1.0,82,4TEATS,29,2,0,138,0.0,o,W,
95BR00107,A1169,1.0,ch,,-2-,2,2,103,0.0,o,W,S1497
95BR00108,A1121,1.0,ch,ORPHAN,-2-,P,2,102,0.0,o,W,Misc
95BR00109,A1125,1.0,ch,4TEATS,-0-,P,2,126,0.0,o,W,Misc
95BR00110,A1129,1.0,ch,,-2-,2,2,105,0.0,o,W,S0423
95BR00111,A1183,1.0,81,,01,2,0,145,0.0,o,W,
95BR00112,A1195,1.0,73,,-FL,F,6,128,0.0,o,W,
95BR00113,A1198,1.0,ch,COLOR4!,-2-,2,2,114,0.0,o,W,S1390
95BR00114,A1177,1.0,ch,4TEATS,-2-,2,2,174,0.0,o,W,S1497
95BR00115,A1011,1.0,73,,-FL,F,6,133,0.0,o,W,
95BR00116,A1014,1.0,81,,01,2,0,153,0.0,o,W,
95BR00117,A1015,1.0,82,,,,0,173,0.0,R,W,
95BR00118,A1003,1.0,73,,-FL,F,6,121,0.0,o,W,
95BR00119,A1031,1.0,82,KEEP,31,2,0,173,0.0,R,W,
95BR00120,A1030,1.0,82,KEEP,25,2,0,173,0.0,R,W,
95BR00121,A1036,1.0,82,,,,0,163,0.0,R,W,
95BR00122,A1040,1.0,81,3SCUR,03,2,0,165,0.0,R,W,
95BR00123,A1043,1.0,73,4TEATS,-FL,F,6,113,0.0,o,W,
95BR00124,A1046,1.0,ch,,-2-,2,2,142,0.0,o,W,S1878
95BR00125,A1047,1.0,ch,,-2-,2,2,122,0.0,o,W,S1497
95BR00126,A1050,1.0,73,,-FL,F,6,122,0.0,o,W,
95BR00127,A1053,1.0,73,,-FL,F,6,137,0.0,o,W,
95BR00128,A1063,1.0,82,,28,2,0,183,0.0,R,W,
95BR00129,A1062,1.0,81,,03,2,0,143,0.0,o,W,
95BR00130,A1024,1.0,81,,01,2,0,144,0.0,o,W,
95BR00131,A1026,1.0,82,,25,2,0,136,0.0,o,W,
95BR00132,A1085,1.0,82,DYSTOCIA 95,27,2,0,153,0.0,o,W,
95BR00133,A1082,1.0,81,,04,2,0,159,0.0,o,W,
95BR00134,A1088,1.0,ch,,-0-,2,2,103,0.0,o,W,T2864
95BR00135,A1089,1.0,81,,01,2,0,135,0.0,o,W,
95BR00136,A1090,1.0,81,,02,2,0,134,0.0,o,W,
95BR00137,A1096,1.0,ch,3TEATS,-0-,P,2,129,0.0,o,W,Misc
95BR00138,A1099,1.0,ch,,-2-,2,2,116,0.0,o,W,S0423
95BR00139,A1070,1.0,82,,24,2,0,175,0.0,R,W,
95BR00140,A1073,1.0,81,,02,2,0,109,0.0,o,W,
95BR00141,A1074,1.0,81,,03,2,0,144,0.0,o,W,
95BR00142,A1078,1.0,ch,,-0-,2,2,118,0.0,o,W,S0423
95BR00143,A1079,1.0,ch,,-2-,2,2,140,0.0,o,W,S1878
95BR00144,A1311,1.0,ch,,-2-,2,2,131,0.0,o,W,S1908
95BR00145,A1314,1.0,ch,,-0-,2,2,116,0.0,o,W,S1497
95BR00146,A1315,1.0,ch,ENTR,-2-,2,2,110,0.0,o,W,S2079
95BR00147,A1301,1.0,73,,-FL,F,6,144,0.0,o,W,
95BR00148,A1331,1.0,82,,22,2,0,134,0.0,o,W,
95BR00149,A1337,1.0,ch,,-0-,2,2,126,0.0,o,W,L6868
95BR00150,A1345,1.0,ch,,-0-,2,2,160,0.0,o,W,S1390
95BR00151,A1346,1.0,ch,,-2-,2,2,125,0.0,o,W,S1497
95BR00152,A1347,1.0,ch,,-0-,2,2,128,0.0,o,W,S0423
95BR00153,A1351,1.0,73,HAIRY,-FL,F,6,143,0.0,o,W,
95BR00154,A1358,1.0,82,,23,2,0,134,0.0,o,W,
95BR00155,A1365,1.0,82,4TEATS,24,2,0,143,0.0,o,W,
95BR00156,A1362,1.0,ch,,-2-,2,2,133,0.0,o,W,L6868
95BR00157,A1368,1.0,81,,e.8,2,0,179,0.0,R,W,
95BR00158,A1367,1.0,81,,03,2,0,142,0.0,o,W,
95BR00159,A1383,1.0,81,,04,2,0,149,0.0,o,W,
95BR00160,A1399,1.0,82,,27,2,0,169,0.0,R,W,
95BR00161,A1397,1.0,81,,02,2,0,133,0.0,o,W,
95BR00162,A1374,1.0,73,ENTR,-FL,F,6,141,0.0,o,W,
95BR00163,A1418,1.0,73,4TEATS,-FL,F,6,107,0.0,o,W,
95BR00164,A1417,1.0,73,,-FL,F,6,115,0.0,o,W,
95BR00165,A1404,1.0,81,4TEATS,04,2,0,155,0.0,o,W,
95BR00166,A1408,1.0,82,,25,2,0,132,0.0,o,W,
95BR00167,A1439,1.0,82,,27,2,0,143,0.0,o,W,
95BR00168,A1441,1.0,73,,-FL,F,6,130,0.0,o,W,
95BR00169,A1440,1.0,73,,-FL,F,6,108,0.0,o,W,
95BR00170,A1443,1.0,73,,-FL,F,6,134,0.0,o,W,
95BR00171,A1449,1.0,82,4TEATS,28,2,0,173,0.0,o,W,
95BR00172,A1451,1.0,82,,29,2,0,143,0.0,o,W,
95BR00173,A1452,1.0,82,,30,2,0,159,0.0,o,W,
95BR00174,A1423,1.0,81,,02,2,0,167,0.0,R,W,
95BR00175,A1428,1.0,82,4TEATS,26,2,0,149,0.0,o,W,
95BR00176,A1485,1.0,82,BRITCHY! X,X,,0,170,0.0,R,W,
95BR00177,A1493,1.0,81,,01,2,0,158,0.0,o,W,
95BR00178,A1513,1.0,73,,-FL,F,6,149,0.0,o,W,
95BR00179,A1517,0.5,73,"WEAK,IMM.",741,2,6,113,0.0,o,W,
95BR00180,A1503,1.0,82,,31,2,0,133,0.0,o,W,
95BR00181,A1531,0.5,73,,742,2,6,109,0.0,o,W,
95BR00182,A1535,0.5,73,,744,2,6,94,0.0,o,W,
95BR00183,A1536,0.5,73,,741,2,6,101,0.0,o,W,
95BR00184,A1532,0.5,73,RUNNY R EYE,743,2,6,109,0.0,o,W,
95BR00185,A1539,0.5,73,,742,2,6,114,0.0,o,W,
95BR00186,A1537,0.5,73,,744,2,6,138,0.0,o,W,
95BR00187,A1540,0.5,73,BIGTAG95,744,2,6,124,0.0,o,W,
95BR00188,A1544,0.5,73,,741,2,6,130,0.0,o,W,
95BR00189,A1546,0.5,73,,742,2,6,125,0.0,o,W,
95BR00190,A1549,0.5,73,,743,2,6,119,0.0,o,W,
95BR00191,A1547,0.5,73,,a44,2,6,0,0.0,R,W,
95BR00192,A1556,0.5,73,,744,2,6,123,0.0,o,W,
95BR00193,A1560,0.5,73,,741,2,6,125,0.0,o,W,
95BR00194,A1563,0.5,73,,742,2,6,122,0.0,o,W,
95BR00195,A1568,0.5,73,,743,2,6,123,0.0,o,W,
95BR00196,A1567,0.5,73,,744,2,6,0,0.0,R,W,
95BR00197,A1524,0.5,73,,742,2,6,117,0.0,o,W,
95BR00198,A1525,0.5,73,,743,2,6,132,0.0,o,W,
95BR00199,A1526,0.5,73,,741,2,6,135,0.0,o,W,
95BR00200,A1527,0.5,73,,743,2,6,120,0.0,o,W,
95BR00201,A1587,0.5,73,,743,2,6,112,0.0,o,W,
95BR00202,A1592,0.5,73,,744,2,6,128,0.0,o,W,
95BR00203,A1574,0.5,73,,742,2,6,126,0.0,o,W,
95BR00204,A1572,0.5,73,,742,2,6,0,0.0,R,W,
95BR00205,A1578,0.5,73,,744,2,6,119,0.0,o,W,
95BR00206,A1579,0.5,73,BRN SPT L EAR,741,2,6,122,0.0,o,W,
95BR00207,A1610,0.5,73,,744,2,6,117,0.0,o,W,
95BR00208,A1612,0.5,73,,741,2,6,109,0.0,o,W,
95BR00209,A1618,0.5,73,,744,2,6,138,0.0,o,W,
95BR00210,A1617,0.5,73,,742,2,6,149,0.0,o,W,
95BR00211,A1601,0.5,73,,741,2,6,134,0.0,o,W,
95BR00212,A1603,0.5,73,BIGTAG95,742,2,6,114,0.0,o,W,
95BR00213,A1606,0.5,73,,743,2,6,96,0.0,o,W,
95BR00214,A1609,0.5,73,,743,2,6,125,0.0,o,W,
95BR00215,A1634,0.5,73,,743,2,6,123,0.0,o,W,
95BR00216,A1636,0.5,73,,741,2,6,133,0.0,o,W,
95BR00217,A1638,0.5,73,,743,2,6,0,0.0,R,W,
95BR00218,A1637,0.5,73,,744,2,6,127,0.0,o,W,
95BR00219,A1641,0.5,73,,742,2,6,117,0.0,o,W,
95BR00220,A1644,0.5,73,,743,2,6,130,0.0,o,W,
95BR00221,A1645,0.5,73,,741,2,6,0,0.0,R,W,
95BR00222,A1649,0.5,73,,741,2,6,125,0.0,o,W,
95BR00223,A1654,0.5,73,,744,2,6,139,0.0,o,W,
95BR00224,A1655,0.5,73,BLK SPT L EAR,742,2,6,125,0.0,o,W,
95BR00225,A1657,0.5,73,,743,2,6,116,0.0,o,W,
95BR00226,A1665,0.5,73,,744,2,6,121,0.0,o,W,
95BR00227,A1669,0.5,73,,742,2,6,120,0.0,o,W,
95BR00228,A1667,0.5,73,,741,2,6,129,0.0,o,W,
95BR00229,A1623,0.5,73,,741,2,6,128,0.0,o,W,
95BR00230,A1624,0.5,73,,742,2,6,120,0.0,o,W,
95BR00231,A1625,0.5,73,,743,2,6,123,0.0,o,W,
95BR00232,A1628,0.5,73,?PG NOT BRED,741,2,6,107,0.0,o,W,
95BR00233,A1629,0.5,73,,742,2,6,115,0.0,o,W,
95BR00234,A1627,0.5,73,,744,2,6,116,0.0,o,W,
95BR00235,A1690,0.5,73,,743,2,6,124,0.0,o,W,
95BR00236,A1694,0.5,73,,743,2,6,124,0.0,o,W,
95BR00237,A1692,0.5,73,,741,2,6,137,0.0,o,W,
95BR00238,A1698,0.5,73,,744,2,6,131,0.0,o,W,
95BR00239,A1697,0.5,73,,742,2,6,116,0.0,o,W,
95BR00240,A1673,0.5,73,SAVE,741,2,6,142,0.0,o,W,
95BR00241,A1679,0.5,73,SLICK #1679,743,2,6,108,0.0,o,W,
95BR00242,A1205,1.0,82,,30,2,0,138,0.0,o,W,
95BR00243,A1206,1.0,73,,-FL,F,6,157,0.0,o,W,
95BR00244,A1207,1.0,73,,-FL,F,6,151,0.0,o,W,
95BR00245,A1231,1.0,81,,,,0,165,0.0,R,W,
95BR00246,A1234,1.0,81,,04,2,0,150,0.0,o,W,
95BR00247,A1236,1.0,ch,,-0-,P,2,147,0.0,o,W,Misc
95BR00248,A1232,1.0,ch,,-2-,2,2,155,0.0,o,W,S1878
95BR00249,A1237,1.0,ch,,-2-,2,2,126,0.0,o,W,S0423
95BR00250,A1240,1.0,ch,,-0-,2,2,155,0.0,o,W,S1497
95BR00251,A1246,1.0,73,4TEATS,-FL,F,6,111,0.0,o,W,
95BR00252,A1242,1.0,ch,,-0-,2,2,93,0.0,o,W,S1908
95BR00253,A1250,1.0,82,BLOODY MILKok,20,2,0,166,0.0,o,W,
95BR00254,A1256,1.0,82,X >40 WBC OCT,X,,0,193,0.0,R,W,
95BR00255,A1260,1.0,ch,,-2-,2,2,117,0.0,o,W,S1390
95BR00256,A1265,1.0,73,,-FL,F,6,145,0.0,o,W,
95BR00257,A1267,1.0,82,,21,2,0,130,0.0,o,W,
95BR00258,A1220,1.0,ch,,-0-,2,2,110,0.0,o,W,S1878
95BR00259,A1222,1.0,82,,31,2,0,136,0.0,o,W,
95BR00260,A1228,1.0,ch,4TEATS,-0-,2,2,134,0.0,o,W,S0423
95BR00261,A1229,1.0,ch,,-2-,2,2,125,0.0,o,W,S1908
95BR00262,A1280,1.0,ch,R.P.,-2-,2,2,123,0.0,o,W,S2079
95BR00263,A1291,1.0,73,,-FL,F,6,137,0.0,o,W,
95BR00264,A1293,1.0,ch,,-0-,2,2,111,0.0,o,W,S1497
95BR00265,A1294,1.0,ch,,-2-,2,2,102,0.0,o,W,L6868
95BR00266,A1716,0.5,73,,742,2,6,117,0.0,o,W,
95BR00267,A1717,0.5,73,,743,2,6,131,0.0,o,W,
95BR00268,A1701,0.5,73,,741,2,6,128,0.0,o,W,
95BR00269,A1703,0.5,73,,743,2,6,119,0.0,o,W,
95BR00270,A1704,0.5,73,,744,2,6,122,0.0,o,W,
95BR00271,A1705,0.5,73,,741,2,6,111,0.0,o,W,
95BR00272,A1702,0.5,73,,742,2,6,125,0.0,o,W,
95BR00273,A1731,0.5,73,,741,2,6,115,0.0,o,W,
95BR00274,A1733,0.5,73,,744,2,6,112,0.0,o,W,
95BR00275,A1735,0.5,73,,744,2,6,122,0.0,o,W,
95BR00276,A1738,0.5,73,,741,2,6,115,0.0,o,W,
95BR00277,A1740,0.5,73,,742,2,6,128,0.0,o,W,
95BR00278,A1753,0.5,73,SLICK #1753,743,2,6,113,0.0,o,W,
95BR00279,A1761,0.5,73,SLICK NO DOCK,744,2,6,135,0.0,o,W,
95BR00280,A1723,0.5,73,,744,2,6,108,0.0,o,W,
95BR00281,A1729,0.5,73,,742,2,6,126,0.0,o,W,
95BR00282,A1000,1.0,ch,DYSTOCIA 95,-2-,2,2,121,0.0,o,W,S1390
95BR00283,A0147,2.0,81,RR HOCK ABS,03,2,0,146,0.0,o,W,
95BR00284,A0152,2.0,81,,04,2,0,169,0.0,o,W,
95BR00285,A0165,2.0,81,,01,2,0,153,0.0,o,W,
95BR00286,A0166,2.0,81,,02,2,0,151,0.0,o,W,
95BR00287,A0162,2.0,82,FOUNDER '94ok,27,2,0,121,0.0,o,W,
95BR00288,A0120,2.0,82,,26,2,0,172,0.0,o,W,
95BR00289,A0129,2.0,81,,02,2,0,165,0.0,o,W,
95BR00290,A0181,2.0,81,,03,2,0,183,0.0,o,W,
95BR00291,A0184,2.0,82,,28,2,0,170,0.0,o,W,
95BR00292,A0185,2.0,82,,29,2,0,163,0.0,o,W,
95BR00293,A0187,2.0,82,,30,2,0,167,0.0,o,W,
95BR00294,A0039,2.0,81,,01,2,0,150,0.0,o,W,
95BR00295,A0037,2.0,82,KEEP,20,2,0,111,0.0,o,n,
95BR00296,A0051,2.0,82,,22,2,0,152,0.0,o,W,
95BR00297,A0050,2.0,82,DYSTOCIA95,21,2,0,136,0.0,o,W,
95BR00298,A0058,2.0,82,EYES OK,23,2,0,130,0.0,o,W,
95BR00299,A0068,2.0,82,,24,2,0,170,0.0,o,W,
95BR00300,A0084,2.0,82,,25,2,0,156,0.0,o,W,
95BR00301,A0317,1.5,73,,-FL,F,6,117,0.0,o,W,
95BR00302,A0302,1.5,73,,-FL,F,6,136,0.0,o,W,
95BR00303,A0332,1.5,73,,-FL,F,6,150,0.0,o,W,
95BR00304,A0354,1.5,72,,-FL,F,6,133,0.0,o,W,
95BR00305,A0355,1.5,73,,-FL,F,6,152,0.0,o,W,
95BR00306,A0361,1.5,72,,-FL,F,6,123,0.0,o,W,
95BR00307,A0365,1.5,73,,-FL,F,6,0,0.0,o,n,
95BR00308,A0366,1.5,73,,-FL,F,6,132,0.0,o,W,
95BR00309,A0326,1.5,73,,-FL,F,6,140,0.0,o,W,
95BR00310,A0327,1.5,73,,-FL,F,6,0,0.0,o,n,
95BR00311,A0395,1.5,73,DYSTOCIA 95,-FL,F,6,139,0.0,o,W,
95BR00312,A0411,1.5,73,,-FL,F,6,120,0.0,o,W,
95BR00313,A0419,1.5,72,,-FL,F,6,156,0.0,o,W,
95BR00314,A0405,1.5,73,,-FL,F,6,152,0.0,o,W,
95BR00315,A0407,1.5,73,,-FL,F,6,130,0.0,o,W,
95BR00316,A0433,1.5,73,THIN WORMS?,-FL,F,6,120,0.0,o,W,
95BR00317,A0441,1.5,73,,-FL,F,6,0,0.0,o,n,
95BR00318,A0456,1.5,73,,-FL,F,6,133,0.0,o,W,
95BR00319,A0461,1.5,73,,-FL,F,6,0,0.0,o,n,
95BR00320,A0460,1.5,73,,-FL,F,6,124,0.0,o,W,
95BR00321,A0424,1.5,72,,-FL,F,6,120,0.0,o,W,
95BR00322,A0428,1.5,73,,-FL,F,6,143,0.0,o,W,
95BR00323,A0490,1.5,73,,-FL,F,6,122,0.0,o,W,
95BR00324,A0495,1.5,73,,-FL,F,6,136,0.0,o,W,
95BR00325,A0479,1.5,73,,-FL,F,6,139,0.0,o,W,
95BR00326,A0510,1.5,73,ABS LCHEEK-95,-FL,F,6,122,0.0,o,W,
95BR00327,A0501,1.5,73,,-FL,F,6,156,0.0,o,W,
95BR00328,A0509,1.5,73,,-FL,F,6,122,0.0,o,W,
95BR00329,A0531,1.5,73,,-FL,F,6,131,0.0,o,W,
95BR00330,A0530,1.5,73,,-FL,F,6,132,0.0,o,W,
95BR00331,A0541,1.5,73,,-FL,F,6,137,0.0,o,W,
95BR00332,A0545,1.5,73,,-FL,F,6,138,0.0,o,W,
95BR00333,A0551,1.5,73,,-FL,F,6,145,0.0,o,W,
95BR00334,A0555,1.5,73,,-FL,F,6,127,0.0,o,W,
95BR00335,A0558,1.5,73,,-FL,F,6,140,0.0,o,W,
95BR00336,A0520,1.5,73,,-FL,F,6,122,0.0,o,W,
95BR00337,A0584,1.5,73,,-FL,F,6,120,0.0,o,W,
95BR00338,A0570,1.5,73,,-FL,F,6,141,0.0,o,W,
95BR00339,A0603,1.5,72,,-FL,F,6,134,0.0,o,W,
95BR00340,A0683,1.0,82,,21,2,0,181,0.0,R,W,
95BR00341,A0686,1.0,81,HAIRY,01,2,0,146,0.0,o,W,
95BR00342,A0687,1.0,73,,-FL,F,6,148,0.0,o,W,
95BR00343,A0691,1.0,82,,21,2,0,141,0.0,o,W,
95BR00344,A0695,1.0,81,,03,2,0,142,0.0,o,W,
95BR00345,A0697,1.0,82,,29,2,0,198,0.0,R,W,
95BR00346,A0210,2.0,81,,04,2,0,163,0.0,o,W,
95BR00347,A0214,2.0,82,WOUND L SHOU,31,2,0,151,0.0,o,W,
95BR00348,A0218,2.0,82,,20,2,0,136,0.0,o,W,
95BR00349,A0241,2.0,00,BLACK,972,1,1,172,0.0,o,W,
95BR00350,A0255,1.5,73,,-FL,F,6,138,0.0,o,W,
95BR00351,A0258,1.5,72,,-FL,F,6,134,0.0,o,W,
95BR00352,A0269,1.5,73,,-FL,F,6,137,0.0,o,W,
95BR00353,A0287,1.5,73,FEVER,-FL,F,6,117,0.0,o,W,
95BR00354,A0291,1.5,72,DYSTOCIA 95,-FL,F,6,118,0.0,o,W,
95BR00355,A0290,1.5,72,,-FL,F,6,163,0.0,o,W,
95BR00356,A0295,1.5,73,,-FL,F,6,0,0.0,o,n,
95BR00357,A0276,1.5,73,,-FL,F,6,135,0.0,o,W,
95BR00358,A0811,1.0,82,,,,0,176,0.0,R,W,
95BR00359,A0810,1.0,82,NICE,31,2,0,142,0.0,o,W,
95BR00360,A0819,1.0,81,,01,2,0,144,0.0,o,W,
95BR00361,A0807,1.0,81,,01,2,0,174,0.0,o,W,
95BR00362,A0832,1.0,82,,20,2,0,143,0.0,o,W,
95BR00363,A0844,1.0,73,,-FL,F,6,130,0.0,o,W,
95BR00364,A0849,1.0,73,4TEATS,-FL,F,6,130,0.0,o,W,
95BR00365,A0854,1.0,73,4TEATS,-FL,F,6,127,0.0,o,W,
95BR00366,A0856,1.0,73,"BRITCHY,ok",-FL,F,6,146,0.0,o,W,
95BR00367,A0858,1.0,81,,04,2,0,155,0.0,o,W,
95BR00368,A0857,1.0,73,,-FL,F,6,117,0.0,o,W,
95BR00369,A0866,1.0,73,4TEATS,-FL,F,6,144,0.0,o,W,
95BR00370,A0825,1.0,81,,02,2,0,147,0.0,o,W,
95BR00371,A0881,1.0,73,,-FL,F,6,137,0.0,o,W,
95BR00372,A0884,1.0,81,,03,2,0,138,0.0,o,W,
95BR00373,A0899,1.0,82,,23,2,0,177,0.0,R,W,
95BR00374,A0876,1.0,82,,26,2,0,126,0.0,o,W,
95BR00375,A0902,1.0,73,,-FL,F,6,145,0.0,o,W,
95BR00376,A0934,1.0,82,4TEATS,26,2,0,170,0.0,R,W,
95BR00377,A0938,1.0,ch,4TEATS,-0-,2,2,123,0.0,o,W,S1878
95BR00378,A0939,1.0,ch,,-2-,2,2,124,0.0,o,W,S1878
95BR00379,A0943,1.0,73,,-FL,F,6,136,0.0,o,W,
95BR00380,A0944,1.0,82,,22,2,0,163,0.0,R,W,
95BR00381,A0942,1.0,81,,04,2,0,186,0.0,R,W,
95BR00382,A0954,1.0,82,,24,2,0,157,0.0,o,W,
95BR00383,A0956,1.0,ch,,-0-,2,2,130,0.0,o,W,S1878
