UID,ETAG,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,COND,WORK
97BR00866,K9064,1.0,00,,51,1,0,164,0,W
97BR00867,K9024,1.0,60,,LIM,3,0,164,0,W
97BR00868,K9026,1.0,60,,01,1,0,147,0,W
97BR00869,K9022,1.0,00,,51,1,0,126,0,W
97BR00870,K9084,1.0,00,HAIRY,51,1,0,165,0,W
97BR00871,K9072,1.0,60,4TEATS,54,1,0,161,0,W
97BR00872,K9077,1.0,00,,51,1,0,122,0,W
97BR00873,K9249,1.0,00,"4TEATS,BRNEAR",52,1,0,173,0,W
97BR00874,K9220,1.0,00,BLOODY MILK,51,1,0,152,0,W
97BR00875,K7113,3.0,61,BAD HOOVES ?,LIM,3,0,192,0,W
97BR00876,K7101,3.0,00,BAD R.EYE '95,52,1,0,156,0,W
97BR00877,K7105,3.0,62,4TEATS,02,1,0,125,0,W
97BR00878,K7131,3.0,60,VAG.PROLAPSE,01,1,0,181,0,W
97BR00879,K7133,3.0,61,LOWMILK,06,1,0,200,0,W
97BR00880,K7134,3.0,61,FIGHTS1LAMB,01,1,0,179,0,W
97BR00881,K7145,3.0,61,W/SAVE LAMBS,02,1,0,180,0,W
97BR00882,K7148,3.0,61,CLR2+ NOSE,LIM,3,0,175,0,W
97BR00883,K7159,3.0,60,4TEATS,04,1,0,200,0,W
97BR00884,K7129,3.0,62,4TEATS,01,1,0,172,0,W
97BR00885,K7183,3.0,60,,01,1,0,182,0,W
97BR00886,K7171,3.0,60,,06,1,0,177,0,W
97BR00887,K7174,3.0,62,ABS.JAW4TEATS,05,1,0,161,0,W
97BR00888,K7016,4.0,62,,03,1,0,167,0,W
97BR00889,K7034,3.0,62,,LIM,3,0,194,0,W
97BR00890,K7032,3.0,60,,03,1,0,188,0,W
97BR00891,K7041,3.0,61,,04,1,0,183,0,W
97BR00892,K7040,3.0,61,,LIM,3,0,159,0,W
97BR00893,K7044,3.0,62,SUCK1SIDE,02,1,0,206,0,W
97BR00894,K7050,3.0,00,,51,1,0,159,0,W
97BR00895,K7058,3.0,62,,54,1,0,153,0,W
97BR00896,K7059,3.0,61,,05,1,0,180,0,W
97BR00897,K7064,3.0,62,4TEATS,LIM,3,0,205,0,W
97BR00898,K7024,3.0,60,L BLOOD MILK,LIM,3,0,196,0,W
97BR00899,K7022,3.0,62,,01,1,0,176,0,W
97BR00900,K7096,3.0,62,,04,1,0,205,0,W
97BR00901,K7077,3.0,62,4TEATS,02,1,0,151,0,W
97BR00902,K7311,3.0,61,,LIM,3,0,196,0,W
97BR00903,K7313,3.0,61,,04,1,0,190,0,W
97BR00904,K7301,3.0,61,BAD R.EYE ok,54,1,0,184,0,W
97BR00905,K7300,3.0,62,,06,1,0,180,0,W
97BR00906,K7348,3.0,60,,53,1,0,188,0,W
97BR00907,K7360,3.0,62,4TEATS,05,1,0,173,0,W
97BR00908,K7365,3.0,61,4TEATS,05,1,0,172,0,W
97BR00909,K7367,3.0,61,4TEATS,LIM,3,0,208,0,W
97BR00910,K7321,3.0,60,,04,1,0,170,0,W
97BR00911,K7320,3.0,61,ZANY,LIM,3,0,195,0,W
97BR00912,K7387,3.0,61,,01,1,0,178,0,W
97BR00913,K7378,3.0,60,OK,04,1,0,194,0,W
97BR00914,K7412,3.0,62,,54,1,0,160,0,W
97BR00915,K7430,3.0,00,4TEATS,52,1,0,152,0,W
97BR00916,K7444,3.0,00,4TEATS,51,1,0,159,0,W
97BR00917,K7461,3.0,61,,06,1,0,158,0,W
97BR00918,K7422,3.0,61,,LIM,3,0,206,0,W
97BR00919,K7482,3.0,61,,53,1,0,183,0,W
97BR00920,K7473,3.0,62,,05,1,0,178,0,W
97BR00921,K7518,3.0,00,4TEATS,52,1,0,203,0,W
97BR00922,K7503,3.0,62,SM TEATS,LIM,3,0,192,0,W
97BR00923,K7505,3.0,62,4TEATS,LIM,3,0,200,0,W
97BR00924,K7509,3.0,60,CONJUNCTIVITI,05,1,0,206,0,W
97BR00925,K7539,3.0,60,4TEATS,03,1,0,177,0,W
97BR00926,K7553,3.0,61,LF LIMP 4/8,53,1,0,168,0,W
97BR00927,K7563,3.0,60,LT @LEFT,06,1,0,193,0,W
97BR00928,K7521,3.0,60,4TEATS,05,1,0,164,0,W
97BR00929,K7529,3.0,62,4TEATS,03,1,0,185,0,W
97BR00930,K7588,3.0,60,,06,1,0,196,0,W
97BR00931,K7592,3.0,60,,53,1,0,158,0,W
97BR00932,K7579,3.0,00,4TEATS,51,1,0,174,0,W
97BR00933,K7643,3.0,00,,51,1,0,169,0,W
97BR00934,K7650,3.0,61,4TEATS,54,1,0,180,0,W
97BR00935,K7667,3.0,62,4TEATS,LIM,3,0,198,0,W
97BR00936,K7686,3.0,60,HYDROPS?,01,1,0,187,0,W
97BR00937,K7688,3.0,60,,LIM,3,0,216,0,W
97BR00938,K7692,3.0,61,4TEATS,05,1,0,182,0,W
97BR00939,K7670,3.0,60,4TEATS,LIM,3,0,210,0,W
97BR00940,K7673,3.0,62,4TEATS,01,1,0,179,0,W
97BR00941,K7214,3.0,61,4TEATS,02,1,0,204,0,W
97BR00942,K7212,3.0,60,4TEATS,02,1,0,213,0,W
97BR00943,K7219,3.0,61,R.P.,03,1,0,172,0,W
97BR00944,K7201,3.0,61,4TEATS,04,1,0,180,0,W
97BR00945,K7234,3.0,61,,LIM,3,0,186,0,W
97BR00946,K7237,3.0,00,FLTS,51,1,0,198,0,W
97BR00947,K7253,3.0,60,LAME 102897,03,1,0,193,0,W
97BR00948,K7256,3.0,62,4TEATS,03,1,0,191,0,W
97BR00949,K7263,3.0,60,,04,1,0,210,0,W
97BR00950,K7223,3.0,60,HAIRY,02,1,0,177,0,W
97BR00951,K7281,3.0,61,DYSTOCIA95 RP,03,1,0,186,0,W
97BR00952,K7283,3.0,62,4TEATS,53,1,0,187,0,W
97BR00953,K7284,3.0,61,4TEATS,04,1,0,200,0,W
97BR00954,K7292,3.0,61,,06,1,0,179,0,W
97BR00955,K7270,3.0,60,,05,1,0,217,0,W
97BR00956,K7278,3.0,61,4TEATS,54,1,0,172,0,W
97BR00957,K7816,2.0,60,,06,1,0,188,0,W
97BR00958,K7818,2.0,61,,06,1,0,169,0,W
97BR00959,K7836,2.0,61,,LIM,3,0,166,0,W
97BR00960,K7832,2.0,60,,05,1,0,176,0,W
97BR00961,K7839,2.0,60,4TEATS,03,1,0,181,0,W
97BR00962,K7844,2.0,62,,04,1,0,152,0,W
97BR00963,K7849,2.0,61,"ENTR,4TEATS",LIM,3,0,148,0,W
97BR00964,K7851,2.0,62,"4TEATS,FEVER",53,1,0,156,0,W
97BR00965,K7856,2.0,61,4TEATS,LIM,3,0,204,0,W
97BR00966,K7857,2.0,61,,01,1,0,178,0,W
97BR00967,K7866,2.0,62,,LIM,3,0,190,0,W
97BR00968,K7824,2.0,62,,03,1,0,182,0,W
97BR00969,K7885,2.0,62,,LIM,3,0,166,0,W
97BR00970,K7871,2.0,61,,05,1,0,158,0,W
97BR00971,K7874,2.0,60,,01,1,0,157,0,W
97BR00972,K7877,2.0,61,,LIM,3,0,165,0,W
97BR00973,K7914,2.0,60,,LIM,3,0,194,0,W
97BR00974,K7906,2.0,61,UDDER LUMP,04,1,0,183,0,W
97BR00975,K7908,2.0,61,THIN 96,01,1,0,173,0,W
97BR00976,K7945,2.0,62,,53,1,0,140,0,W
97BR00977,K7954,2.0,60,,02,1,0,153,0,W
97BR00978,K7955,2.0,60,DYSTOCIA97,03,1,0,173,0,W
97BR00979,K7957,2.0,62,,LIM,3,0,125,0,W
97BR00980,K7967,2.0,61,4TEATS,05,1,0,157,0,W
97BR00981,K7984,2.0,61,4TEATS,53,1,0,149,0,W
97BR00982,K7989,2.0,60,4TEATS,03,1,0,167,0,W
97BR00983,K7971,2.0,62,,03,1,0,184,0,W
97BR00984,K7973,2.0,60,LOST PESSARY,54,1,0,162,0,W
97BR00985,K7972,2.0,60,4TEATS,04,1,0,161,0,W
97BR00986,K7702,3.0,00,,51,1,0,176,0,W
97BR00987,K7739,2.0,61,LOST PESSARY,05,1,0,212,0,W
97BR00988,K7743,2.0,60,,01,1,0,180,0,W
97BR00989,K7744,2.0,60,"ENTR,DRUG1196",LIM,3,0,210,0,W
97BR00990,K7742,2.0,62,,LIM,3,0,171,0,W
97BR00991,K7755,2.0,61,,06,1,0,172,0,W
97BR00992,K7762,2.0,60,ENTR,LIM,3,0,176,0,W
97BR00993,K7767,2.0,60,,02,1,0,179,0,W
97BR00994,K7784,2.0,60,,04,1,0,185,0,W
97BR00995,K7787,2.0,62,,01,1,0,172,0,W
97BR00996,K7794,2.0,62,,53,1,0,140,0,W
97BR00997,K7799,2.0,61,4TEATS,04,1,0,184,0,W
97BR00998,K7778,2.0,60,4TEATS,02,1,0,183,0,W
97BR00999,K7779,2.0,60,NICE,03,1,0,186,0,W
97BR01000,L4432,7.5,73,LT'S,-FL,F,6,0,0,*
97BR01001,L4457,7.5,73,LT'S,-FL,F,6,0,0,*
97BR01002,L4464,7.5,73,SM ABS NECK,-FL,F,6,0,0,*
97BR01003,L4617,7.5,73,,-FL,F,6,0,0,*
97BR01004,L4659,7.5,73,VLT@L,-FL,F,6,0,0,*
97BR01005,L4626,7.5,73,,-FL,F,6,0,0,*
97BR01006,L4675,7.5,73,,-FL,F,6,0,0,*
97BR01007,L4904,7.0,73,FIBERY?,-FL,F,6,0,0,*
97BR01008,L5185,7.0,73,,-FL,F,6,0,0,*
97BR01009,L5045,7.0,82,,31,2,0,155,0,W
97BR01010,L5028,7.0,73,"X,BAD BAG",-FL,F,6,0,0,*
97BR01011,L5379,7.0,82,"LT,SUCK1SIDE",21,2,0,177,0,W
97BR01012,L5596,7.0,73,"FLT,SW.BAG",-FL,F,6,0,0,*
97BR01013,L5245,7.0,73,,-FL,F,6,0,0,*
97BR01014,L5263,7.0,81,,02,2,0,158,0,W
97BR01015,L5288,7.0,73,? PREG 062695,-FL,F,6,0,0,*
97BR01016,L5841,6.5,73,,-FL,F,6,0,0,*
97BR01017,L5860,6.5,73,,-FL,F,6,0,0,*
97BR01018,L5911,6.5,73,,-FL,F,6,0,0,*
97BR01019,L5941,6.5,73,,-FL,F,6,0,0,*
97BR01020,L5949,6.5,73,,-FL,F,6,0,0,*
97BR01021,L5956,6.5,73,,-FL,F,6,0,0,*
97BR01022,L5701,7.0,81,,04,2,0,161,0,W
97BR01023,L6112,6.5,73,,-FL,F,6,0,0,*
97BR01024,L6145,6.5,73,DYSTOCIA '97,-FL,F,6,0,0,*
97BR01025,L6153,6.5,72,,-FL,F,6,0,0,*
97BR01026,L6164,6.5,72,LATE2MILK'96,-FL,F,6,0,0,*
97BR01027,L6197,6.5,73,,-FL,F,6,0,0,*
97BR01028,L6014,6.5,73,,-FL,F,6,0,0,*
97BR01029,L6301,6.5,72,,-FL,F,6,0,0,*
97BR01030,L6332,6.5,73,,-FL,F,6,0,0,*
97BR01031,L6385,6.5,72,,-FL,F,6,0,0,*
97BR01032,L6453,6.5,73,,-FL,F,6,0,0,*
97BR01033,L6476,6.5,73,,-FL,F,6,0,0,*
97BR01034,L6605,6.0,82,,21,2,0,173,0,W
97BR01035,L6643,6.0,82,THICKMILK,22,2,0,162,0,W
97BR01036,L6679,6.0,81,,03,2,0,177,0,W
97BR01037,L6210,6.5,72,THIN,-FL,F,6,0,0,*
97BR01038,L6213,6.5,72,,-FL,F,6,0,0,*
97BR01039,L6232,6.5,72,,-FL,F,6,0,0,*
97BR01040,L6261,6.5,72,NICE BAG,-FL,F,6,0,0,*
97BR01041,L6268,6.5,72,,-FL,F,6,0,0,*
97BR01042,L6284,6.5,72,SM BAG,-FL,F,6,0,0,*
97BR01043,L6846,6.0,81,,01,2,0,170,0,W
97BR01044,L6858,6.0,82,,23,2,0,156,0,W
97BR01045,L6862,6.0,81,REARED 3 199#,03,2,0,137,0,W
97BR01046,L6873,6.0,81,"LAME LF 95,OK",01,2,0,166,0,W
97BR01047,L6914,6.0,81,,03,2,0,187,0,W
97BR01048,L6939,6.0,82,R EYE SORE,27,2,0,169,0,W
97BR01049,L6750,6.0,81,,01,2,0,152,0,W
97BR01050,L8130,5.5,73,,-FL,F,6,0,0,*
97BR01051,L8147,5.5,73,,-FL,F,6,0,0,*
97BR01052,L8157,5.5,73,,-FL,F,6,0,0,*
97BR01053,L8168,5.5,72,,-FL,F,6,0,0,*
97BR01054,L8125,5.5,72,"X,FIBERBAG",-FL,F,6,0,0,*
97BR01055,L8183,5.5,73,,-FL,F,6,0,0,*
97BR01056,L8198,5.5,73,HARDBAG? 95,-FL,F,6,0,0,*
97BR01057,L8171,5.5,72,,-FL,F,6,0,0,*
97BR01058,L8172,5.5,72,,-FL,F,6,0,0,*
97BR01059,L8008,5.5,73,W/LAMBS 3/12,-FL,F,6,0,0,*
97BR01060,L8059,5.5,73,FIBERBAG,-FL,F,6,0,0,*
97BR01061,L8461,5.0,88,,LIM,3,7,149,0,W
97BR01062,L8516,5.0,81,,01,2,0,148,0,W
97BR01063,L8534,5.0,82,,29,2,0,160,0,W
97BR01064,L8541,5.0,81,,01,2,0,162,0,W
97BR01065,L8600,5.0,88,,LIM,3,7,153,0,W
97BR01066,L8607,5.0,82,,26,2,0,184,0,W
97BR01067,L8654,5.0,81,msg 10/29/97,02,2,0,140,0,W
97BR01068,L8218,5.5,73,,-FL,F,6,0,0,*
97BR01069,L8201,5.5,72,,-FL,F,6,0,0,*
97BR01070,L8209,5.5,73,,-FL,F,6,0,0,*
97BR01071,L8230,5.5,73,,-FL,F,6,0,0,*
97BR01072,L8241,5.5,73,VLT'S,-FL,F,6,0,0,*
97BR01073,L8223,5.5,73,FIBERY,-FL,F,6,0,0,*
97BR01074,L8281,5.5,73,dry 95 0 fert,-FL,F,6,0,0,*
97BR01075,L8291,5.5,73,"X,?BAG",-FL,F,6,0,0,*
97BR01076,L8806,5.0,88,LOW MILK,LIM,3,7,183,0,W
97BR01077,L8844,5.0,88,,LIM,3,7,166,0,W
97BR01078,L8860,5.0,88,TRY 3 '97,LIM,3,7,151,0,W
97BR01079,L8820,5.0,82,THIN,25,2,0,143,0,W
97BR01080,L8738,5.0,88,,LIM,3,7,166,0,W
97BR01081,L8723,5.0,88,HARDBAG?,LIM,3,7,186,0,W
97BR01082,L8725,5.0,82,,27,2,0,192,0,W
97BR01083,L9102,5.0,81,,03,2,0,165,0,W
97BR01084,L9121,5.0,88,DYSTOCIA 95,LIM,3,7,165,0,W
97BR01085,L9175,5.0,81,,04,2,0,138,0,W
97BR01086,L9356,5.0,81,ROUGH TEATS,01,2,0,190,0,W
97BR01087,L9365,4.5,73,,-FL,F,6,0,0,*
97BR01088,L9367,4.5,73,R.P.'96,-FL,F,6,0,0,*
97BR01089,L9385,4.5,73,,-FL,F,6,0,0,*
97BR01090,L9394,4.5,73,,-FL,F,6,0,0,*
97BR01091,L9379,4.5,73,,-FL,F,6,0,0,*
97BR01092,L9413,4.5,73,,-FL,F,6,0,0,*
97BR01093,L9417,4.5,73,,-FL,F,6,0,0,*
97BR01094,L9400,4.5,73,,-FL,F,6,0,0,*
97BR01095,L9456,4.5,73,,-FL,F,6,0,0,*
97BR01096,L9452,4.5,73,,-FL,F,6,0,0,*
97BR01097,L9457,4.5,73,,-FL,F,6,0,0,*
97BR01098,L9467,4.5,73,,-FL,F,6,0,0,*
97BR01099,L9421,4.5,73,DRY 9/9/97,-FL,F,6,160,0,*
97BR01100,L9519,4.5,73,,-FL,F,6,0,0,*
97BR01101,L9530,4.5,73,BRITCHY,-FL,F,6,0,0,*
97BR01102,L9535,4.5,73,,-FL,F,6,0,0,*
97BR01103,L9536,4.5,73,OLD AB L SHOU,-FL,F,6,0,0,*
97BR01104,L9546,4.5,73,FIBERY,-FL,F,6,0,0,*
97BR01105,L9547,4.5,73,,-FL,F,6,0,0,*
97BR01106,L9560,4.5,73,,-FL,F,6,0,0,*
97BR01107,L9565,4.5,73,,-FL,F,6,0,0,*
97BR01108,L9595,4.5,73,,-FL,F,6,0,0,*
97BR01109,L9579,4.5,73,,-FL,F,6,0,0,*
97BR01110,L9618,4.5,73,,-FL,F,6,0,0,W
97BR01111,L9655,4.5,73,,-FL,F,6,0,0,*
97BR01112,L9629,4.5,73,LT'S,-FL,F,6,0,0,*
97BR01113,L9681,4.0,82,,25,2,0,157,0,W
97BR01114,L9685,4.0,81,TRY 3 '97,01,2,0,161,0,W
97BR01115,L9200,5.0,82,BRITCHY,31,2,0,162,0,W
97BR01116,L9267,5.0,81,,03,2,0,172,0,W
97BR01117,L9285,5.0,82,,28,2,0,183,0,W
97BR01118,L9297,5.0,88,,LIM,3,7,182,0,W
97BR01119,L9845,4.0,82,REARED 3 221#,20,2,0,166,0,W
97BR01120,L9856,4.0,81,,02,2,0,169,0,W
97BR01121,L9863,4.0,81,R BLOODY MILK,03,2,0,188,0,W
97BR01122,L9864,4.0,81,,04,2,0,175,0,W
97BR01123,L9884,4.0,82,,31,2,0,161,0,W
97BR01124,L9897,4.0,81,,02,2,0,172,0,W
97BR01125,L9914,4.0,81,,01,2,0,183,0,W
97BR01126,L9905,4.0,81,,03,2,0,163,0,W
97BR01127,L9949,4.0,82,,21,2,0,137,0,W
97BR01128,L9950,4.0,82,,22,2,0,147,0,W
97BR01129,L9966,4.0,81,,02,2,0,185,0,W
97BR01130,L9968,4.0,82,,23,2,0,157,0,W
97BR01131,L9981,4.0,81,,03,2,0,187,0,W
97BR01132,L9980,4.0,81,,02,2,0,173,0,W
97BR01133,L9986,4.0,82,,26,2,0,153,0,W
97BR01134,L9990,4.0,81,REARED 3 205#,03,2,0,163,0,W
97BR01135,L9979,4.0,81,,01,2,0,157,0,W
97BR01136,L9715,4.0,81,VLT'S,03,2,0,185,0,W
97BR01137,L9743,4.0,81,,01,2,0,183,0,W
97BR01138,L9749,4.0,82,,29,2,0,176,0,W
97BR01139,L9766,4.0,81,TRT R.EYE,04,2,0,152,0,W
97BR01140,L7117,6.0,73,VLTS,-FL,F,6,0,0,*
97BR01141,L7133,6.0,82,TRY 3-95,30,2,0,180,0,W
97BR01142,L7144,6.0,81,BAD R EYE CHK,01,2,0,159,0,W
97BR01143,L7155,6.0,81,REARED 3 202#,02,2,0,181,0,W
97BR01144,L7193,6.0,82,NICE,25,2,0,146,0,W
97BR01145,L7002,6.0,82,,22,2,0,151,0,W
97BR01146,L7038,6.0,82,"SM.BAG,2-",24,2,0,177,0,W
97BR01147,L7492,6.0,73,L. EYE OK,-FL,F,6,0,0,*
97BR01148,L7544,6.0,82,FAT 1 MILK,29,2,0,173,0,W
97BR01149,L7630,6.0,73,FLT'S,-FL,F,6,0,0,*
97BR01150,L7647,6.0,82,,31,2,0,225,0,W
97BR01151,L7254,6.0,82,R.BLOODY MILK,26,2,0,132,0,W
97BR01152,L7260,6.0,82,,28,2,0,155,0,W
97BR01153,L7297,6.0,73,,-FL,F,6,0,0,*
97BR01154,L7848,5.5,73,EYE ok,-FL,F,6,0,0,*
97BR01155,L7864,5.5,73,FLT'S,-FL,F,6,0,0,*
97BR01156,L7821,6.0,82,,24,2,0,164,0,W
97BR01157,L7903,5.5,73,,-FL,F,6,0,0,*
97BR01158,L7951,5.5,73,SMALL BAG,-FL,F,6,0,0,*
97BR01159,L7986,5.5,73,,-FL,F,6,0,0,*
97BR01160,L7712,6.0,82,,23,2,0,174,0,W
97BR01161,L7754,6.0,81,,04,2,0,191,0,W
97BR01162,L7769,6.0,82,,20,2,0,156,0,W
97BR01163,L7725,6.0,73,,-FL,F,6,0,0,*
97BR01164,S1315,6.0,13,,32,1,0,148,0,W
97BR01165,S1312,6.0,10,VLTS,24,1,0,164,0,W
97BR01166,S1339,6.0,18,NEW ID = 571,LIM,3,7,157,0,*
97BR01167,S1329,6.0,12,SW BAG,85,1,0,157,0,W
97BR01168,S1380,6.0,10,FIBERY?,23,1,0,162,0,W
97BR01169,S1391,6.0,10,,21,1,0,165,0,W
97BR01170,S1396,6.0,10,,21,1,0,196,0,W
97BR01171,S1376,6.0,12,,85,1,0,153,0,W
97BR01172,S1413,6.0,10,GAUNT,22,1,0,170,0,W
97BR01173,S1416,6.0,13,,32,1,0,162,0,W
97BR01174,S1433,6.0,13,FLT'S,33,1,0,164,0,W
97BR01175,S1437,6.0,18,METAL TAG RIP,LIM,3,7,136,0,*
97BR01176,S1449,6.0,10,,21,1,0,148,0,W
97BR01177,S1451,6.0,10,"LT,SUCK1SIDE",24,1,0,119,0,W
97BR01178,S1453,6.0,12,,82,1,0,155,0,W
97BR01179,S1456,6.0,18,,LIM,3,7,157,0,W
97BR01180,S1485,6.0,10,LTS,23,1,0,156,0,W
97BR01181,S1513,6.0,12,THIN93,89,1,0,181,0,W
97BR01182,S1516,6.0,10,,24,1,0,178,0,W
97BR01183,S1538,6.0,13,,31,1,0,163,0,W
97BR01184,S1551,6.0,12,"VLT,SUCK1SIDE",84,1,0,167,0,W
97BR01185,S1556,6.0,13,VLTS,34,1,0,157,0,W
97BR01186,S1562,6.0,18,,LIM,3,7,161,0,*
97BR01187,S1589,6.0,12,ASSYM.TEATS,88,1,0,167,0,W
97BR01188,S1611,6.0,11,DYSTOCIA,12,1,0,138,0,W
97BR01189,S1614,6.0,13,,31,1,0,170,0,W
97BR01190,S1632,6.0,18,,LIM,3,7,144,0,*
97BR01191,S1645,6.0,12,,90,1,0,159,0,W
97BR01192,S1621,6.0,11,SW.BAG,11,1,0,164,0,W
97BR01193,S1622,6.0,10,,21,1,0,155,0,W
97BR01194,S1688,6.0,18,,LIM,3,7,151,0,*
97BR01195,S1690,6.0,11,L TEAT WART,11,1,0,149,0,W
97BR01196,S1692,6.0,18,BOTTLE JAW'94,LIM,3,7,157,0,*
97BR01197,S1869,6.0,18,"SAVE,STIFF ?",LIM,3,7,159,0,*
97BR01198,S1829,6.0,12,,86,1,0,172,0,W
97BR01199,S1885,6.0,12,SM.BAG,82,1,0,164,0,W
97BR01200,S1889,6.0,13,FIBERY?,32,1,0,202,0,W
97BR01201,S1910,6.0,13,,32,1,0,181,0,W
97BR01202,S1934,6.0,13,"BUMBLE LF,chk",32,1,0,173,0,W
97BR01203,S1712,6.0,18,,LIM,3,7,141,0,*
97BR01204,S3113,5.0,18,,LIM,3,7,144,0,*
97BR01205,S3114,5.0,18,TR96=2,LIM,3,7,153,0,*
97BR01206,S3119,5.0,18,EYE OK,LIM,3,7,159,0,W
97BR01207,S3100,5.0,18,SW BAG,LIM,3,7,158,0,W
97BR01208,S3104,5.0,12,TRY 3!*95-97*,82,1,0,184,0,W
97BR01209,S3108,5.0,18,SUCK1SIDE LT,LIM,3,7,180,0,W
97BR01210,S3144,5.0,18,BRN.R.LEGS,LIM,3,7,164,0,*
97BR01211,S3149,5.0,10,,22,1,0,153,0,W
97BR01212,S3157,5.0,12,REJECTS LAMB,87,1,0,207,0,W
97BR01213,S3120,5.0,12,,84,1,0,159,0,W
97BR01214,S3127,5.0,18,TR96=1,LIM,3,7,179,0,*
97BR01215,S3186,5.0,10,,21,1,0,169,0,W
97BR01216,S3182,5.0,18,"OLD70,NEW574",LIM,3,7,159,0,*
97BR01217,S3187,5.0,18,,LIM,3,7,148,0,*
97BR01218,S3191,5.0,18,,LIM,3,7,134,0,*
97BR01219,S3194,5.0,18,,LIM,3,7,154,0,*
97BR01220,S3174,5.0,10,SW BAG LT,21,1,0,155,0,W
97BR01221,S3176,5.0,12,SM BAG 2-,88,1,0,201,0,W
97BR01222,S3015,5.0,12,,83,1,0,187,0,W
97BR01223,S3041,5.0,18,,LIM,3,7,152,0,*
97BR01224,S3045,5.0,13,,34,1,0,162,0,W
97BR01225,S3042,5.0,12,,83,1,0,223,0,W
97BR01226,S3029,5.0,18,,LIM,3,7,167,0,*
97BR01227,S3081,5.0,11,,14,1,0,165,0,W
97BR01228,S3086,5.0,13,,31,1,0,201,0,W
97BR01229,S3088,5.0,11,,12,1,0,154,0,W
97BR01230,S3396,4.5,18,ABS @LR DRAIN,LIM,3,7,192,0,W
97BR01231,S3397,4.5,18,VLT'S,LIM,3,7,166,0,W
97BR01232,S3379,4.5,18,SUCK1SIDE LT,LIM,3,7,194,0,W
97BR01233,S3403,4.5,18,,LIM,3,7,145,0,W
97BR01234,S3503,4.0,11,,13,1,0,194,0,W
97BR01235,S3536,4.0,18,,LIM,3,7,156,0,*
97BR01236,S3558,4.0,00,SW.BAG,52,1,0,165,0,W
97BR01237,S3598,4.0,13,,31,1,0,135,0,W
97BR01238,S3574,4.0,18,,LIM,3,7,157,0,*
97BR01239,S3613,4.0,18,,LIM,3,7,173,0,*
97BR01240,S3601,4.0,00,"NICE,RHOCKCUT",52,1,0,163,0,W
97BR01241,S3607,4.0,18,,LIM,3,7,186,0,W
97BR01242,S3647,4.0,00,NICE,52,1,0,180,0,W
97BR01243,S3692,4.0,00,10BUTT,52,1,0,194,0,W
97BR01244,S3234,5.0,18,,LIM,3,7,169,0,*
97BR01245,S3836,4.0,18,"OLD59,NEW577",LIM,3,7,157,0,*
97BR01246,S3837,4.0,18,,LIM,3,7,193,0,W
97BR01247,S3848,4.0,12,,80,1,0,177,0,W
97BR01248,S3824,4.0,13,,34,1,0,174,0,W
97BR01249,S3871,4.0,00,,52,1,0,210,0,W
97BR01250,S3870,4.0,18,,LIM,3,7,131,0,W
97BR01251,S3877,4.0,18,GOOD EWE,LIM,3,7,143,0,*
97BR01252,S3919,4.0,18,,LIM,3,7,151,0,W
97BR01253,S3907,4.0,00,,52,1,0,185,0,W
97BR01254,S3935,4.0,18,LAME RR 52094,LIM,3,7,176,0,*
97BR01255,S3941,4.0,00,,52,1,0,151,0,W
97BR01256,S3952,4.0,18,,LIM,3,7,160,0,*
97BR01257,S3963,4.0,18,,LIM,3,7,153,0,W
97BR01258,S3964,4.0,18,,LIM,3,7,148,0,*
97BR01259,S3921,4.0,18,"OLD38,NEW578",LIM,3,7,156,0,*
97BR01260,S3924,4.0,18,,LIM,3,7,161,0,*
97BR01261,S3993,4.0,18,,LIM,3,7,133,0,*
97BR01262,S3970,4.0,10,,23,1,0,163,0,W
97BR01263,S3977,4.0,18,,LIM,3,7,133,0,*
97BR01264,S3714,4.0,00,DYSTOCIA97,51,1,0,167,0,W
97BR01265,S3744,4.0,12,,87,1,0,147,0,W
97BR01266,S3757,4.0,00,,51,1,0,190,0,W
97BR01267,S3768,4.0,18,,LIM,3,7,176,0,*
97BR01268,S3773,4.0,10,SM BAG,22,1,0,162,0,W
97BR01269,S3779,4.0,13,,33,1,0,181,0,W
97BR01270,S4111,4.0,18,FLTS,LIM,3,7,190,0,W
97BR01271,S4114,4.0,18,SHED LAMBED95,LIM,3,7,151,0,*
97BR01272,S4117,4.0,00,,52,1,0,161,0,W
97BR01273,S4147,4.0,18,,LIM,3,7,159,0,W
97BR01274,S4161,4.0,18,,LIM,3,7,139,0,*
97BR01275,S4185,4.0,18,,LIM,3,7,146,0,*
97BR01276,S4192,4.0,18,,LIM,3,7,145,0,*
97BR01277,S4011,4.0,18,,LIM,3,7,137,0,W
97BR01278,S4013,4.0,18,SUCK1SIDE,LIM,3,7,172,0,W
97BR01279,S4014,4.0,18,,LIM,3,7,151,0,*
97BR01280,S4002,4.0,18,,LIM,3,7,169,0,W
97BR01281,S4045,4.0,18,,LIM,3,7,139,0,W
97BR01282,S4042,4.0,18,,LIM,3,7,129,0,*
97BR01283,S4047,4.0,18,,LIM,3,7,145,0,W
97BR01284,S4051,4.0,18,,LIM,3,7,162,0,W
97BR01285,S4064,4.0,18,,LIM,3,7,131,0,*
97BR01286,S4096,4.0,18,,LIM,3,7,150,0,*
97BR01287,S4300,3.5,18,,LIM,3,7,166,0,W
97BR01288,S4337,3.5,18,,LIM,3,7,145,0,W
