UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK,PD,DISP,BLEED,STM
05BR01180,R5185,1.0,18,,38,1,0,156,5,W,1,,.,07
05BR01181,R5195,1.0,18,,32,1,0,178,5,W,1,,.,07
05BR01182,R5192,1.0,18,,31,1,7,151,2,W,1,,.,07
05BR01183,R5170,1.0,18,,37,1,0,167,5,W,1,,.,07
05BR01184,R5017,1.0,18,,34,1,0,137,1,W,1,,.,07
05BR01185,R5004,1.0,18,,32,1,7,157,T,W,1,,.,07
05BR01186,R5008,1.0,18,,35,1,0,164,5,W,1,10,.,07
05BR01187,R5007,1.0,18,,33,1,7,159,T,W,1,,.,07
05BR01188,R5036,1.0,18,"NICE, PNEU.",37,1,0,150,5,W,1,,.,07
05BR01189,R5048,1.0,18,4TEATS,38,1,0,179,5,W,1,,.,07
05BR01190,R5050,1.0,18,,31,1,0,168,5,W,1,,.,07
05BR01191,R5068,1.0,18,"NICE, PNEU.",32,1,0,140,1,W,1,,.,07
05BR01192,R5023,1.0,18,,36,1,7,153,5,W,1,,.,07
05BR01193,R5089,1.0,18,,33,1,0,149,5,W,1,,.,07
05BR01194,R5094,1.0,18,,34,1,0,148,5,W,1,,.,07
05BR01195,R5095,1.0,18,"ENTR., PNEU.",35,1,7,140,5,W,1,,.,07
05BR01196,R5209,1.0,18,NICE LAMB,32,1,0,155,5,W,1,,.,07
05BR01197,R5222,1.0,18,BORN>RANGE,31,1,0,142,5,W,1,,.,07
05BR01198,R5000,1.0,18,,31,1,0,154,5,W,1,,.,07
05BR01199,R2103,5.0,12,LTS, 1,1,2,159,2,W,1,,.,07
05BR01200,R2166,4.0,13,PUFFY EYELIDS,34,1,0,186,2,W,1,,.,43
05BR01201,R2183,4.0,12,L.MASTITIS ok, 3,1,0,155,2,W,1,,.,07
05BR01202,R2173,4.0,13,SW BAG, 2,1,0,178,2,W,1,,.,07
05BR01203,R2031,5.0,12,ENTR,32,1,0,185,1,W,1,,.,07
05BR01204,R2036,5.0,12,"LUNGER,EUTH",26,1,2,208,1,W,1,76,.,07
05BR01205,R2032,5.0,12,,33,1,0,183,2,W,1,,.,07
05BR01206,R2054,5.0,10,,27,1,0,185,2,W,1,,.,07
05BR01207,R2079,5.0,10,VLTS,28,1,2,170,1,W,1,,.,07
05BR01208,R2314,4.0,13,OVX,OVX,O,2,0,5,W,O,,.,43
05BR01209,R2330,4.0,12,,08,1,0,175,2,W,1,,.,43
05BR01210,R2341,4.0,10,VLT 1SIDED,Mkt,.,2,201,2,W,3,93,.,07
05BR01211,R2346,4.0,12,4TEATS,11,1,0,176,1,W,1,,.,07
05BR01212,R2357,4.0,11,THIN,38,1,0,177,1,W,1,,.,07
05BR01213,R2365,4.0,11,,31,1,0,169,1,W,1,,.,07
05BR01214,R2322,4.0,13,THIN,06,1,0,165,2,W,1,,.,43
05BR01215,R2328,4.0,13,WILD,07,1,2,143,1,W,1,,.,43
05BR01216,R2384,4.0,11,2in BLK.L.EYE,12,1,0,168,2,W,1,,.,07
05BR01217,R2396,4.0,10,,13,1,0,216,2,W,1,,.,07
05BR01218,R2374,4.0,13,4TEATS,34,1,0,154,1,W,1,,.,43
05BR01219,R2378,4.0,12,L.SPOILED,d.1,3,0,191,2,W,U,93,.,07
05BR01220,R2377,4.0,12,4TEATS,32,1,0,169,2,W,1,,.,07
05BR01221,R2401,4.0,10,,33,1,0,155,1,W,1,,.,07
05BR01222,R2403,4.0,13,,35,1,0,151,2,W,1,,.,43
05BR01223,R2409,4.0,13,ENTR,36,1,0,190,1,W,1,,.,07
05BR01224,R2433,4.0,13,THIN,31,1,0,155,2,W,1,,.,43
05BR01225,R2432,4.0,13,SW BAG,38,1,0,188,2,W,1,,.,43
05BR01226,R2441,4.0,11,,15,1,0,150,2,W,1,,.,07
05BR01227,R2446,4.0,11,,16,1,0,150,2,W,1,,.,07
05BR01228,R2458,4.0,13,,17,1,2,180,2,W,1,,.,43
05BR01229,R2426,4.0,10,ENTR,14,1,0,189,2,W,1,,.,07
05BR01230,R2427,4.0,10,,37,1,0,188,2,W,1,,.,07
05BR01231,R2475,4.0,13,X 13 BAG,Mkt,.,2,157,1,W,3,93,.,43
05BR01232,R2513,4.0,13,4TEATS,22,1,2,167,1,W,1,,.,43
05BR01233,R2518,4.0,13,9 BAG X,d.2,3,0,170,1,W,U,93,.,07
05BR01234,R2501,4.0,13,4TEATS,32,1,0,174,2,W,1,,.,43
05BR01235,R2500,4.0,11,SW. BAG ok,18,1,2,158,2,W,1,,.,07
05BR01236,R2502,4.0,13,4TEATS,21,1,2,154,1,W,1,,.,43
05BR01237,R2541,4.0,13,RP,25,1,2,184,2,W,1,,.,43
05BR01238,R2549,4.0,12,ENTR,26,1,0,195,2,W,1,,.,07
05BR01239,R2550,4.0,12,,27,1,0,188,2,W,1,,.,07
05BR01240,R2555,4.0,10,4TEATS,28,1,2,191,2,W,1,,.,07
05BR01241,R2558,4.0,10,SICK PEN OK, 1,1,0,174,H,W,1,,.,07
05BR01242,R2562,4.0,10,4TEATS, 2,1,2,193,5,W,1,,.,07
05BR01243,R2521,4.0,13,WILD,23,1,2,177,1,W,1,,.,07
05BR01244,R2524,4.0,11,ENTR,24,1,0,186,2,W,1,,.,07
05BR01245,R2576,4.0,10,NICE, 3,1,0,164,1,W,1,,.,43
05BR01246,R2578,4.0,12,SW BAG,33,1,0,153,1,W,1,,.,43
05BR01247,R2613,4.0,13,PNEU., 5,1,2,195,5,W,1,,.,43
05BR01248,R2615,4.0,10,, 6,1,0,200,1,W,1,,.,07
05BR01249,R2612,4.0,13,, 4,1,0,199,5,W,1,,.,43
05BR01250,R2635,4.0,10,, 7,1,2,160,1,W,1,,.,07
05BR01251,R2682,4.0,12,H3 - Ytex2005, 8,1,0,178,1,W,1,,.,07
05BR01252,R2689,4.0,10,,01,1,2,196,1,W,1,,.,43
05BR01253,R2699,4.0,10,,02,1,2,193,2,W,1,,.,07
05BR01254,R2677,4.0,13,,34,1,0,165,1,W,1,,.,07
05BR01255,R2213,4.0,13,LAME RF trt, 6,1,2,157,1,W,1,,.,43
05BR01256,R2219,4.0,11,LTS, 7,1,0,187,1,W,1,,.,07
05BR01257,R2204,4.0,10,, 4,1,2,167,2,W,1,,.,07
05BR01258,R2205,4.0,12,,35,1,0,170,2,W,1,,.,07
05BR01259,R2208,4.0,12,WEAK, 5,1,0,153,1,W,1,,.,07
05BR01260,R2254,4.0,11,4TEATS,37,1,0,161,2,W,1,,.,43
05BR01261,R2265,4.0,10,--MATERNAL??,Mkt,.,0,192,5,W,3,93,.,07
05BR01262,R2220,4.0,12,,36,1,0,168,1,W,1,,.,07
05BR01263,R2227,4.0,12,, 8,1,2,180,5,W,1,,.,43
05BR01264,R2281,4.0,10,NICE,02,1,0,190,2,W,1,,.,07
05BR01265,R2280,4.0,10,ENTR,01,1,2,202,1,W,1,,.,07
05BR01266,R2284,4.0,12,,03,1,0,201,1,W,1,,.,07
05BR01267,R2295,4.0,10,PNEU.EWE,04,1,2,191,1,W,1,,.,07
05BR01268,R2296,4.0,10,NICE,05,1,2,183,2,W,1,,.,07
05BR01269,R2811,4.0,10,TWISTED,15,1,2,157,2,W,1,,.,43
05BR01270,R2814,4.0,12,,16,1,2,170,2,W,1,,.,43
05BR01271,R2816,4.0,12,ASSISTED,17,1,0,179,1,W,1,,.,07
05BR01272,R2812,4.0,10,F3-,36,1,0,158,1,W,1,,.,43
05BR01273,R2800,4.0,13,,13,1,2,189,1,W,1,,.,43
05BR01274,R2806,4.0,12,,14,1,0,161,2,W,1,,.,07
05BR01275,R2834,4.0,13,,18,1,2,172,2,W,1,,.,07
05BR01276,R2839,4.0,10,,21,1,0,212,1,W,1,,.,07
05BR01277,R2840,4.0,13,X LAME 9/8/05,Mkt,.,0,165,2,W,3,93,.,43
05BR01278,R2849,4.0,10,X 11 BAG,Mkt,.,0,201,1,W,3,93,.,07
05BR01279,R2851,4.0,12,TAG CUT '2002,22,1,0,190,1,W,1,,.,07
05BR01280,R2855,4.0,11,PNEU.,23,1,2,188,5,W,1,,.,07
05BR01281,R2864,4.0,10,LTS,38,1,0,200,2,W,1,,.,07
05BR01282,R2825,4.0,11,OPEN/LAMBED,37,1,0,176,1,W,1,,.,07
05BR01283,R2887,4.0,10,LATE MILK,31,1,0,160,1,W,1,,.,43
05BR01284,R2891,4.0,12,,32,1,0,173,2,W,1,,.,07
05BR01285,R2894,4.0,13,THIN,25,1,0,188,5,W,1,,.,43
05BR01286,R2897,4.0,12,SL.ENTR,26,1,2,207,2,W,1,,.,07
05BR01287,R2878,4.0,10,,24,1,2,181,2,W,1,,.,07
05BR01288,R2910,4.0,11,.124 inbr,27,1,0,161,2,W,1,,.,07
05BR01289,R2916,4.0,12,POOR MATERNAL,33,1,0,173,2,W,1,,.,43
05BR01290,R2901,4.0,12,OVX,OVX,O,2,0,5,W,O,,.,07
05BR01291,R2902,4.0,12,OVX,OVX,O,2,0,5,W,O,,.,07
05BR01292,R2945,4.0,18,ABORTED3/03,Mkt,.,2,206,5,W,3,93,.,07
05BR01293,R2984,3.0,18,, 1,1,0,150,1,W,1,,.,07
05BR01294,R2988,3.0,18,ENTR, 3,1,0,153,2,W,1,,.,07
05BR01295,R2987,3.0,18,, 2,1,0,190,2,W,1,,.,07
05BR01296,R2973,3.0,18,,28,1,0,184,2,W,1,,.,07
05BR01297,R2714,4.0,12,L.TEAT PLUG'd,Mkt,.,0,162,2,W,3,93,.,07
05BR01298,R2717,4.0,12,NICE,03,1,0,180,2,W,1,,.,43
05BR01299,R2709,4.0,13,ENTR,35,1,0,221,2,W,1,,.,43
05BR01300,R2734,4.0,12,,05,1,2,160,2,W,1,,.,43
05BR01301,R2736,4.0,10,,06,1,0,224,5,W,1,,.,07
05BR01302,R2763,4.0,12,DUPL. @GRN 2, 2,1,0,170,1,W,1,,.,07
05BR01303,R2728,4.0,12,R.BLOODY MILK,04,1,0,169,2,W,1,,.,07
05BR01304,R2799,4.0,12,X 9 BAG,d.3,3,0,174,1,W,U,93,.,43
05BR01305,R2771,4.0,10,,08,1,2,188,2,W,1,,.,07
05BR01306,R2776,4.0,10,ASSISTED,11,1,0,215,5,W,1,,.,07
05BR01307,R2779,4.0,10,,12,1,2,178,1,W,1,,.,43
05BR01308,S9133,7.0,11,SW BAG,34,1,0,178,2,W,1,,.,07
05BR01309,S9141,7.0,13,TEETH,d.3,3,0,172,1,W,U,93,.,42
05BR01310,S9167,7.0,10,,33,1,0,184,2,W,1,,.,43
05BR01311,S9125,7.0,11,X 11 BAG,d.3,3,0,188,2,W,U,93,.,07
05BR01312,S9181,7.0,12,,36,1,2,172,2,W,1,,.,07
05BR01313,S9193,7.0,10,,36,1,0,207,2,W,1,,.,43
05BR01314,S9175,7.0,10,THIN,38,1,0,145,1,W,1,,.,07
05BR01315,S9179,7.0,11,THIN,37,1,0,165,2,W,1,,.,43
05BR01316,S9016,7.0,12,SW BAG,37,1,0,161,1,W,1,,.,07
05BR01317,S9005,7.0,11,,38,1,0,185,1,W,1,,.,07
05BR01318,S9041,7.0,10,LTS,36,1,0,179,2,W,1,,.,43
05BR01319,S9099,7.0,11,OK AGE 7,35,1,0,183,5,W,1,,.,07
05BR01320,S9340,7.0,12,X 5 BAG,Mkt,.,0,216,1,W,3,93,.,07
05BR01321,S9377,7.0,11,OK AGE 7,38,1,0,174,5,W,1,,.,07
05BR01322,S9453,7.0,10,MS.BIG,37,1,0,186,2,W,1,,.,07
05BR01323,S9511,7.0,10,THIN,35,1,0,164,1,W,1,,.,07
05BR01324,S9503,7.0,10,REJECTS 1LAMB,36,1,0,178,1,W,1,,.,07
05BR01325,S9588,7.0,10,SM.BAG,Mkt,.,2,174,H,W,3,93,.,07
05BR01326,S9570,7.0,13,ABS.NECK X,Mkt,.,0,153,2,W,3,93,.,43
05BR01327,S9613,7.0,11,THIN,34,1,0,194,2,W,1,,.,07
05BR01328,S9615,7.0,13,X 9 BAG,Mkt,.,0,167,1,W,3,93,.,43
05BR01329,S9602,7.0,10,LOW PROD.,Mkt,.,2,200,5,W,3,93,.,07
05BR01330,S9634,7.0,10,ENTR,33,1,0,176,2,W,1,,.,42
05BR01331,S9638,7.0,10,HAIRY,32,1,0,177,1,W,1,,.,43
05BR01332,S9215,7.0,10,PNEU.,34,1,0,166,2,W,1,,.,43
05BR01333,S9202,7.0,13,THIN OLD,ORE,O,0,180,2,W,E,10,.,07
05BR01334,S9209,7.0,11,,ORE,O,0,157,1,W,E,93,.,07
05BR01335,S9257,7.0,12,,32,1,0,177,2,W,1,,.,43
05BR01336,S9225,7.0,10,OK AGE 7,33,1,0,217,5,W,1,,.,43
05BR01337,S9293,7.0,11,THIN,31,1,2,185,2,W,1,,.,07
05BR01338,S9988,6.0,12,SUCK1SIDE,31,1,0,160,1,W,1,,.,43
05BR01339,S9998,6.0,11,X 12 BAG,Mkt,.,0,181,2,W,3,93,.,07
05BR01340,S9708,7.0,11,"SW.9 BAG, X",d.4,3,0,179,2,W,U,93,.,07
05BR01341,T0101,1.0,ID,NICE LAMB,51,2,I,190,1,W,1,,.,02
05BR01342,T0106,1.0,ID,SCOURS,52,2,I,167,2,W,1,,.,02
05BR01343,T0108,1.0,48,,64,2,0,150,1,W,1,,.,02
05BR01344,T0107,1.0,ID,NICE LAMB,65,2,I,142,5,W,1,,.,02
05BR01345,T0134,1.0,48,,62,2,7,149,S,W,1,,.,02
05BR01346,T0132,1.0,48,,61,2,0,127,5,W,1,,.,02
05BR01347,T0145,1.0,48,4TEATS,63,2,0,155,1,W,1,,.,02
05BR01348,T0148,1.0,ID,12 BAG X,Mkt,.,I,147,2,W,3,93,.,02
05BR01349,T0147,1.0,48,,65,2,0,153,1,W,1,,.,02
05BR01350,T0155,1.0,ID,,64,2,I,180,5,W,1,,.,02
05BR01351,T0156,1.0,ID,,53,2,I,188,1,W,1,,.,02
05BR01352,T0123,1.0,48,PNEU.,66,2,7,173,5,W,1,,.,02
05BR01353,T0181,1.0,ID,,66,2,I,168,1,W,1,,.,02
05BR01354,T0182,1.0,ID,,67,2,I,183,5,W,1,,.,02
05BR01355,T0191,1.0,48,ENTROPION,66,2,0,149,1,W,1,,.,02
05BR01356,T0193,1.0,ID,ENTROPION,61,2,I,167,2,W,1,,.,02
05BR01357,T0194,1.0,ID,4TEATS,62,2,I,184,5,W,1,,.,02
05BR01358,T0195,1.0,48,,62,2,7,155,5,W,1,,.,02
