UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,EBVSIRE,EBVDAM
96WN00100, 96043033,96,A3033,04,1,82,30,20,9,3,2,4.0,4,4,1,98,218,120,8,11.0,67,96,0.708,96,1,1,,,0,C,,,A0740,04,L8993,03,82,1,,0,8,5,107,2.22,128.1,1,102,,15.53,0,0,0,,13.92,17.14
96WN00101, 96043034,96,A3034,04,2,82,30,20,9,3,2,4.0,4,4,1,98,218,120,5,9.9,63,80,0.584,80,1,1,,,0,C,,BRITCHY,A0740,04,L8993,03,82,3,93,268,8,5,103,2.22,128.1,3,106,,15.53,0,0,0,,13.92,17.14
96WN00102, 96043035,96,A3035,04,2,82,30,20,9,3,1,4.0,4,4,H,98,222,124,3,7.1,52,76,0.556,74,1,1,,,0,C,e.8,,A0740,04,L8993,03,82,1,,0,7,2,100,2.22,128.1,1,83,,15.53,0,0,0,,13.92,17.14
96WN00103, 96043036,96,A3036,04,1,ch,31,j.6,5,1,1,1.0,1,1,H,98,222,124,7,13.0,52,67,0.435,65,1,1,,,2,h,-CH,,T4244,44,A2370,04,ch,1,,0,1,1,74,1.0,65.0,1,72,,6.26,0,0,0,,6.54,5.97
96WN00104, 96043032,96,A3032,04,1,81,30,03,8,2,2,5.0,5,4,1,98,218,120,1,13.8,74,102,0.735,102,1,1,,,0,M,,,A1040,04,L6485,03,81,1,,0,5,5,115,2.04,138.4,1,121,,19.49,0,0,0,,23.3,15.67
96WN00105, 96043038,96,A3038,04,3,82,30,26,9,3,2,5.0,5,4,1,98,218,120,10,7.8,54,77,0.577,77,1,1,,,0,C,,,A0934,04,L7328,03,82,3,93,268,8,5,101,2.37,126.4,3,96,,14.89,0,0,0,,16.45,13.32
96WN00106, 96043039,96,A3039,04,3,82,30,26,9,3,2,5.0,5,4,1,98,218,120,5,6.8,55,74,0.56,74,1,1,,,0,C,,,A0934,04,L7328,03,82,3,93,268,8,5,99,2.37,126.4,3,90,,14.89,0,0,0,,16.45,13.32
96WN00107, 96043041,96,A3041,04,2,82,30,20,9,3,2,3.0,3,3,1,98,218,120,17,5.8,46,61,0.46,61,1,1,,,0,C,,RAT,A0740,04,L9959,03,82,3,93,268,8,7,82,1.98,104.5,3,77,,16.06,0,0,0,,13.92,18.19
96WN00108, 96043040,96,A3040,04,3,73,30,743,5,1,1,1.5,1,1,H,98,222,124,3,10.5,59,82,0.577,80,1,1,,,6,,-FL,,A1638,04,A1532,04,73,3,93,268,1,1,101,2.02,124.4,3,84,,0.0,0,0,0,,4.46,0.0
96WN00109, 96043048,96,A3048,04,2,88,30,e.8,5,1,1,1.0,1,1,2,99,220,121,2,9.8,60,83,0.605,82,1,1,,,0,e,19,,A1368,04,A2110,04,81,2,92,263,1,1,103,2.02,124.8,2,103,101,17.37,0,0,0,,15.94,18.79
96WN00110, 96043049,96,A3049,04,3,88,30,e.8,5,1,1,1.0,1,1,2,99,220,121,10,10.0,61,86,0.628,85,1,1,,,0,e,,,A1368,04,A1916,04,82,3,93,268,1,1,104,2.02,125.4,3,97,,16.75,0,0,0,,15.94,17.55
96WN00111, 96043047,96,A3047,04,3,88,30,e.7,8,2,1,1.0,1,1,1,99,218,119,17,7.1,48,65,0.487,65,9,1,,,0,e,973,BLACK WETHER,A0708,04,A2161,04,81,1,,0,3,2,92,2.12,121.4,1,79,,19.18,0,0,0,,18.39,19.96
96WN00112, 96043051,96,A3051,04,2,82,30,25,9,3,2,5.0,5,4,1,99,218,119,17,8.0,58,80,0.605,81,1,1,,,0,C,12,,A1030,04,L7260,03,82,2,92,263,8,4,107,2.04,135.8,2,95,97,20.17,0,0,0,,20.42,19.92
96WN00113, 96043053,96,A3053,04,2,ch,30,-0-,5,1,1,4.0,4,4,H,99,222,123,3,11.2,59,81,0.567,79,1,1,,,2,h,j.8,,L6868,03,L8933,03,88,1,,0,1,1,99,1.84,86.3,1,91,,9.39,0,0,0,,0.0,9.39
96WN00114, 96043054,96,A3054,04,3,88,30,e.7,8,2,2,1.0,1,1,1,99,218,119,1,10.0,50,72,0.521,73,1,1,,,0,e,,,A0708,04,A2128,04,81,3,93,268,5,5,103,2.12,136.8,3,86,,17.32,0,0,0,,18.39,16.25
96WN00115, 96043055,96,A3055,04,3,88,30,e.7,8,2,2,1.0,1,1,1,99,218,119,1,9.6,49,69,0.499,69,1,1,,,0,e,,,A0708,04,A2128,04,81,3,93,268,5,5,101,2.12,136.8,3,90,,17.32,0,0,0,,18.39,16.25
96WN00116, 96043052,96,A3052,04,1,82,30,25,9,3,2,5.0,5,4,1,99,218,119,4,6.1,51,81,0.629,82,1,1,,,0,C,,,A1030,04,L7260,03,82,1,,0,8,6,103,2.04,135.8,1,86,,20.17,0,0,0,,20.42,19.92
96WN00117, 96043061,96,A3061,04,3,73,30,741,8,2,2,1.5,1,1,H,99,222,123,5,8.6,53,70,0.499,69,1,1,,,6,,-FL,,A1645,04,A1673,04,73,3,93,268,5,5,100,2.12,135.2,3,78,,0.0,0,0,0,,0.0,0.0
96WN00118, 96043060,96,A3060,04,1,82,30,25,9,3,2,2.0,2,2,2,99,220,121,9,7.1,37,63,0.462,63,1,1,,,0,C,,X,A1030,04,A1408,04,82,3,93,239,8,6,82,2.28,109.0,3,71,,17.88,0,0,0,,20.42,15.33
96WN00119, 96043063,96,A3063,04,1,ch,31,-0-,5,1,1,2.0,2,2,H,99,222,123,5,13.2,71,104,0.738,102,1,1,6,,2,h,-CH,H6,S2079,10,A0961,04,ch,1,,0,1,1,112,1.0,94.5,1,106,,5.8,0,0,0,,0.0,11.6
96WN00120, 96043064,96,A3064,04,3,81,30,01,8,2,2,2.0,2,2,1,99,218,119,12,10.1,56,77,0.562,78,1,1,,,0,M,,,A0733,04,A1024,04,81,3,93,268,5,5,97,1.94,117.7,3,97,,20.28,0,0,0,,25.7,14.85
96WN00121, 96043065,96,A3065,04,3,81,30,01,8,2,2,2.0,2,2,1,99,218,119,10,9.0,49,68,0.496,68,1,1,,,0,M,,,A0733,04,A1024,04,81,3,93,268,5,5,92,1.94,117.7,3,85,,20.28,0,0,0,,25.7,14.85
96WN00122, 96043062,96,A3062,04,2,73,30,741,8,2,2,1.5,1,1,H,99,222,123,5,10.0,47,66,0.455,65,1,1,,,6,,-FL,,A1645,04,A1673,04,73,1,,0,5,5,98,2.12,135.2,1,71,,0.0,0,0,0,,0.0,0.0
96WN00123, 96043068,96,A3068,04,2,ch,31,-0-,3,4,2,2.0,2,2,H,99,222,123,9,8.0,58,78,0.569,76,1,1,,,2,c,-CH,4TEATS,S1497,10,A1240,04,ch,7,97,222,8,4,88,2.0,69.5,,0,,0.0,0,0,0,,0.0,0.0
96WN00124, 96043067,96,A3067,04,2,ch,31,-0-,3,4,2,2.0,2,2,H,99,222,123,3,6.1,44,64,0.471,63,1,1,,,2,c,-CH,BLK CROTCH,S1497,10,A1240,04,ch,3,93,268,8,6,79,2.0,69.5,3,75,,0.0,0,0,0,,0.0,0.0
96WN00125, 96043021,96,A3021,04,1,81,30,04,9,3,2,3.0,3,3,1,98,218,120,5,11.0,70,96,0.708,96,1,1,6,,0,M,,"HORNS,HAIRY,X",A0942,04,L9966,03,81,3,93,239,8,4,114,2.12,144.1,3,106,,18.29,0,0,0,,17.23,19.35
96WN00126, 96043020,96,A3020,04,2,81,30,04,9,3,2,3.0,3,3,1,98,218,120,11,8.8,49,69,0.502,69,1,1,,,0,M,13,4TEATS,A0942,04,L9966,03,81,2,92,263,8,6,105,2.12,144.1,2,87,89,18.29,0,0,0,,17.23,19.35
96WN00127, 96043023,96,A3023,04,2,82,30,25,9,3,2,3.0,3,3,1,98,218,120,11,8.8,44,61,0.435,61,1,1,,,0,C,15,4TEATS,A1030,04,A0084,04,82,2,92,263,8,5,99,2.26,140.4,2,77,78,21.14,0,0,0,,20.42,21.86
96WN00128, 96043024,96,A3024,04,1,82,30,25,9,3,2,3.0,3,3,1,98,218,120,4,11.8,44,68,0.468,68,1,1,,,0,C,,,A1030,04,A0084,04,82,3,93,239,8,5,99,2.26,140.4,3,74,,21.14,0,0,0,,20.42,21.86
96WN00129, 96043025,96,A3025,04,1,82,30,25,9,3,2,3.0,3,3,1,98,218,120,7,11.0,66,78,0.558,78,1,1,,,0,C,,,A1030,04,A0084,04,82,1,,0,8,5,104,2.26,140.4,1,92,,21.14,0,0,0,,20.42,21.86
96WN00130, 96043026,96,A3026,04,3,73,30,744,8,2,1,1.5,1,1,H,98,222,124,4,10.1,68,91,0.652,88,1,1,,,6,,-FL,BLK SPOT,A1567,04,A1665,04,73,3,93,268,3,2,106,2.12,126.0,3,95,,0.0,0,0,0,,8.42,0.0
96WN00131, 96043022,96,A3022,04,2,81,30,04,9,3,2,3.0,3,3,1,98,218,120,1,7.5,34,55,0.396,55,1,1,,,0,M,,4TEATS,A0942,04,L9966,03,81,3,93,268,8,6,97,2.12,144.1,3,67,,18.29,0,0,0,,17.23,19.35
96WN00132, 96043028,96,A3028,04,3,73,30,742,8,2,2,1.5,1,1,H,98,222,124,7,9.8,54,72,0.502,70,1,1,,,6,,-FL,,A1572,04,A1563,04,73,3,93,268,5,5,100,2.12,134.2,3,79,,0.0,0,0,0,,0.0,0.0
96WN00133, 96043029,96,A3029,04,2,73,30,742,8,2,2,1.5,1,1,H,98,222,124,3,10.0,45,61,0.411,59,1,1,,,6,,18,,A1572,04,A1563,04,73,2,92,263,5,5,95,2.12,134.2,2,68,68,0.0,0,0,0,,0.0,0.0
96WN00134, 96043080,96,A3080,04,1,82,30,30,5,1,2,5.0,5,4,2,100,220,120,3,12.8,68,96,0.693,96,1,6,,,0,C,,RAM+ JAW6 X,A0760,04,L7002,03,82,3,93,239,3,3,104,2.15,121.3,3,99,,22.83,0,0,0,,22.05,23.6
96WN00135, 96043085,96,A3085,04,1,82,30,24,9,3,2,3.0,3,3,2,100,220,120,10,8.2,59,80,0.598,80,1,1,,,0,C,,,A1070,04,L9681,03,82,1,,0,8,5,91,2.26,111.1,1,90,,22.69,0,0,0,,21.09,24.29
96WN00136, 96043086,96,A3086,04,2,82,30,24,9,3,2,3.0,3,3,2,100,220,120,17,7.0,47,69,0.517,69,1,1,,,0,C,22,,A1070,04,L9681,03,82,2,92,263,8,5,89,2.26,111.1,2,81,85,22.69,0,0,0,,21.09,24.29
96WN00137, 96043082,96,A3082,04,2,81,30,03,9,3,1,2.0,2,2,2,100,220,120,8,7.0,56,75,0.567,75,1,1,,,0,M,e.8,CURLY,A1040,04,A1151,04,81,1,,0,7,2,96,2.28,118.4,1,88,,18.33,0,0,0,,23.3,13.35
96WN00138, 96043088,96,A3088,04,2,82,30,24,8,2,2,3.0,3,3,2,100,220,120,5,10.7,62,86,0.628,86,1,1,,,0,C,16,,A1070,04,A0068,04,82,2,92,263,5,5,110,2.12,136.5,2,100,110,19.96,0,0,0,,21.09,18.83
96WN00139, 96043089,96,A3089,04,2,ch,32,-0-,8,2,2,2.0,2,2,H,100,222,122,6,7.9,36,56,0.394,55,1,1,,,2,h,j.7,,T2864,44,A1088,04,ch,1,,0,5,5,92,1.5,105.0,1,64,,0.0,0,0,0,,0.0,0.0
96WN00140, 96043087,96,A3087,04,1,82,30,24,8,2,2,3.0,3,3,2,100,220,120,16,12.2,64,84,0.598,84,1,1,,,0,C,,,A1070,04,A0068,04,82,1,,0,5,5,105,2.12,136.5,1,90,,19.96,0,0,0,,21.09,18.83
96WN00141, 96043090,96,A3090,04,1,ch,32,-0-,8,2,2,2.0,2,2,H,100,222,122,6,8.8,58,80,0.584,79,1,1,,,2,h,-CH,,T2864,44,A1088,04,ch,1,,0,5,5,103,1.5,105.0,1,84,,6.98,0,0,0,,0.0,13.96
96WN00142, 96043093,96,A3093,04,2,ch,31,-2-,7,2,1,5.0,5,4,H,100,222,122,3,8.9,63,85,0.624,84,1,1,,,2,h,j.8,,S1908,10,L7227,03,88,1,,0,3,2,117,2.04,114.1,1,93,,14.59,0,0,0,,0.0,14.59
96WN00143, 96043094,96,A3094,04,1,ch,31,-0-,5,1,1,2.0,2,2,H,100,222,122,5,11.8,69,93,0.666,92,1,1,,,2,h,-CH,,S1390,10,A0990,04,ch,1,,0,1,1,103,1.0,89.0,1,98,,5.47,0,0,0,,0.0,10.94
96WN00144, 96043092,96,A3092,04,3,73,30,742,8,2,1,1.5,1,1,H,100,222,122,7,8.7,57,78,0.568,77,1,1,,,6,,-FL,,A1572,04,A1524,04,73,3,93,268,3,2,99,2.12,123.8,3,84,,0.0,0,0,0,,0.0,0.0
96WN00145, 96043098,96,A3098,04,2,ch,00,j.0,5,1,1,1.0,1,1,H,100,222,122,3,10.3,58,79,0.563,78,1,1,,,2,c,j.4,,T4367,44,A2479,04,ch,1,,0,1,1,94,1.0,78.0,1,84,,0.0,0,0,0,,14.1,0.0
96WN00146, 96043099,96,A3099,04,1,82,30,28,5,1,1,2.0,2,2,2,100,220,120,12,9.6,56,82,0.603,82,1,1,,,0,C,,,A1063,04,A0794,04,82,3,93,239,1,1,88,1.78,102.9,3,91,,13.67,0,0,0,,13.5,13.84
96WN00147, 96043097,96,A3097,04,3,88,30,e.8,5,1,1,1.0,1,1,2,100,220,120,6,5.5,46,69,0.529,69,1,1,,,0,e,,,A1368,04,A2536,04,81,3,93,268,1,1,94,2.02,122.2,3,81,,19.48,0,0,0,,15.94,23.02
96WN00148, 96043071,96,A3071,04,1,82,30,31,9,3,2,3.0,3,3,1,99,218,119,16,10.2,66,81,0.595,82,1,1,,,0,C,,,A1031,04,A0214,04,82,1,,0,8,5,104,2.4,136.9,1,94,,21.8,0,0,0,,20.42,23.17
96WN00149, 96043074,96,A3074,04,1,ch,31,-0-,8,2,1,5.0,5,4,H,99,222,123,9,9.0,59,83,0.602,81,1,1,,,2,h,-CH,,S1390,10,L7333,03,88,7,97,222,3,2,116,2.04,126.0,,0,,17.62,0,0,0,,0.0,17.62
96WN00150, 96043075,96,A3075,04,3,73,30,742,8,2,2,1.5,1,1,H,99,222,123,4,11.0,56,70,0.48,69,1,1,,,6,,-FL,,A1572,04,A1669,04,73,3,93,268,5,5,101,2.12,136.0,3,74,,0.0,0,0,0,,0.0,0.0
96WN00151, 96043076,96,A3076,04,2,73,30,742,8,2,2,1.5,1,1,H,99,222,123,5,10.0,51,70,0.488,69,1,3,,,6,,-FL,4TEATS,A1572,04,A1669,04,73,1,,0,5,5,101,2.12,136.0,1,77,,0.0,0,0,0,,0.0,0.0
96WN00152, 96043072,96,A3072,04,3,82,30,31,9,3,2,3.0,3,3,1,99,218,119,19,9.2,59,82,0.612,83,1,1,,,0,C,,CURLY!,A1031,04,A0214,04,82,3,93,268,8,5,109,2.4,136.9,3,87,,21.8,0,0,0,,20.42,23.17
96WN00153, 96043078,96,A3078,04,1,81,30,02,8,2,2,3.0,3,3,2,100,220,120,11,10.4,54,76,0.547,76,1,1,,,0,M,,,A1423,04,L9863,03,81,3,93,239,5,5,95,1.83,123.0,3,85,,17.83,0,0,0,,19.9,15.75
96WN00154, 96043079,96,A3079,04,1,81,30,02,5,1,1,7.0,7,5,2,100,220,120,13,12.5,73,102,0.746,102,1,1,,,0,M,,,A1423,04,L3395,03,81,1,,0,1,1,113,1.93,134.1,1,113,,21.51,0,0,0,,19.9,23.12
96WN00155, 96043077,96,A3077,04,2,81,30,02,8,2,2,3.0,3,3,2,100,220,120,5,8.9,63,85,0.634,85,1,1,,,0,M,21,,A1423,04,L9863,03,81,2,92,263,5,5,104,1.83,123.0,2,95,103,17.83,0,0,0,,19.9,15.75
96WN00156, 96043311,96,A3311,04,2,82,30,28,8,2,2,3.0,3,3,1,103,218,115,2,8.7,54,74,0.568,77,1,1,,,0,C,,BLK R.SHOULD.,A1063,04,L9884,03,82,3,93,268,5,5,107,1.98,138.8,3,88,,18.86,0,0,0,,13.5,24.21
96WN00157, 96043310,96,A3310,04,1,ch,31,-2-,8,2,2,5.0,5,4,H,103,222,119,1,9.9,55,79,0.581,80,1,1,,,2,c,-CH,,S1878,10,L6637,03,88,7,97,222,5,5,110,1.71,116.8,,0,,18.25,0,0,0,,0.0,18.25
96WN00158, 96043313,96,A3313,04,2,81,30,04,8,2,2,5.0,5,4,1,103,218,115,7,9.1,48,68,0.512,71,1,1,,,0,M,e.9,,A0942,04,L7459,03,81,1,,0,5,5,101,1.93,133.0,1,81,,20.84,0,0,0,,17.23,24.45
96WN00159, 96043314,96,A3314,04,1,81,30,04,8,2,2,5.0,5,4,1,103,218,115,7,10.3,54,71,0.528,74,1,1,,,0,M,,,A0942,04,L7459,03,81,3,93,239,5,5,98,1.93,133.0,3,85,,20.84,0,0,0,,17.23,24.45
96WN00160, 96043315,96,A3315,04,2,ch,31,-0-,8,2,2,2.0,2,2,H,103,222,119,4,9.4,53,74,0.543,75,1,1,,,2,c,j.7,,S0423,10,A1347,04,ch,1,,0,5,5,114,2.0,120.5,1,78,,0.0,0,0,0,,0.0,0.0
96WN00161, 96043316,96,A3316,04,2,ch,31,-0-,8,2,2,2.0,2,2,H,103,222,119,7,10.2,57,81,0.595,82,1,1,,,2,c,j.9,,S0423,10,A1347,04,ch,1,,0,5,5,119,2.0,120.5,1,91,,0.0,0,0,0,,0.0,0.0
96WN00162, 96043312,96,A3312,04,1,82,30,28,8,2,2,3.0,3,3,1,103,218,115,17,9.9,55,76,0.575,79,1,1,,,0,C,,,A1063,04,L9884,03,82,3,93,239,5,5,103,1.98,138.8,3,90,,18.86,0,0,0,,13.5,24.21
96WN00163, 96043318,96,A3318,04,2,81,30,03,8,2,2,3.0,3,3,1,104,218,114,1,9.2,51,71,0.542,74,1,1,,,0,M,e.8,,A1040,04,A0181,04,81,1,,0,5,5,98,1.98,122.8,1,82,,20.84,0,0,0,,23.3,18.38
96WN00164, 96043319,96,A3319,04,3,81,30,01,8,2,2,3.0,3,3,1,104,218,114,9,11.2,53,75,0.56,78,1,1,,,0,M,,ENTR,A0733,04,A0165,04,81,3,93,268,5,5,103,2.12,130.5,3,91,,23.26,0,0,0,,25.7,20.81
96WN00165, 96043317,96,A3317,04,1,81,30,03,8,2,2,3.0,3,3,1,104,218,114,4,10.6,58,82,0.626,86,1,1,,,0,M,,NICE,A1040,04,A0181,04,81,1,,0,5,5,99,1.98,122.8,1,97,,20.84,0,0,0,,23.3,18.38
96WN00166, 96043301,96,A3301,04,3,82,30,25,9,3,1,6.0,6,4,1,103,218,115,11,8.4,56,80,0.623,83,1,1,,,0,C,,1CRYPT,A1030,04,L4952,03,82,3,93,268,7,2,105,2.68,128.3,3,97,,22.16,0,0,0,,20.42,23.89
96WN00167, 96043300,96,A3300,04,2,82,30,30,8,2,2,3.0,3,3,1,103,218,115,1,9.2,56,73,0.555,76,1,1,,,0,C,e.9,,A0760,04,L9949,03,82,1,,0,5,5,101,1.98,126.9,1,93,,21.3,0,0,0,,22.05,20.55
96WN00168, 96043303,96,A3303,04,1,82,30,23,8,2,2,7.0,7,5,1,103,218,115,12,12.5,53,80,0.587,83,1,1,,,0,C,,NICE,A1015,04,L3437,03,82,1,,0,5,5,107,2.02,142.0,1,85,,19.74,0,0,0,,24.25,15.23
96WN00169, 96043304,96,A3304,04,1,82,30,23,8,2,2,7.0,7,5,1,103,218,115,17,10.8,53,75,0.558,78,1,1,,,0,C,,NICE,A1015,04,L3437,03,82,1,,0,5,5,104,2.02,142.0,1,89,,19.74,0,0,0,,24.25,15.23
96WN00170, 96043305,96,A3305,04,3,73,30,743,8,2,2,1.5,1,1,H,103,222,119,4,8.9,51,74,0.547,75,1,1,,,6,,-FL,,A1638,04,A1644,04,73,3,93,268,5,5,104,2.12,136.2,3,81,,0.0,0,0,0,,4.46,0.0
96WN00171, 96043306,96,A3306,04,3,73,30,743,8,2,2,1.5,1,1,H,103,222,119,5,8.6,43,64,0.466,64,1,1,,,6,,-FL,,A1638,04,A1644,04,73,3,93,268,5,5,98,2.12,136.2,3,70,,0.0,0,0,0,,4.46,0.0
96WN00172, 96043309,96,A3309,04,2,ch,31,-2-,8,2,2,5.0,5,4,H,103,222,119,7,10.0,53,72,0.521,73,1,1,,,2,c,j.5,,S1878,10,L6637,03,88,1,,0,5,5,111,1.71,116.8,1,77,,18.25,0,0,0,,0.0,18.25
96WN00173, 96043307,96,A3307,04,3,82,30,29,8,2,1,4.0,4,4,1,103,218,115,3,9.0,63,87,0.678,90,1,1,,,0,C,,PINK,A0697,04,L8786,03,82,3,93,268,3,2,107,2.09,125.8,3,104,,23.13,0,0,0,,17.83,28.43
96WN00174, 96043331,96,A3331,04,2,81,30,03,9,3,2,4.0,4,4,1,104,218,114,2,8.9,47,66,0.501,69,1,1,,,0,M,,X PINK,A1040,04,L8493,03,81,3,93,268,8,3,110,2.34,155.5,3,80,,26.15,0,0,0,,23.3,28.99
96WN00175, 96043333,96,A3333,04,3,82,30,23,5,1,2,5.0,5,4,2,104,220,116,1,11.1,47,65,0.465,67,1,1,,,0,C,,,A1015,04,L6605,03,82,3,93,268,3,5,96,2.04,129.0,3,76,,23.61,0,0,0,,24.25,22.96
96WN00176, 96043334,96,A3334,04,2,73,30,744,8,2,2,1.5,1,1,H,104,222,118,6,7.6,45,64,0.478,65,1,1,,,6,,-FL,,A1567,04,A1723,04,73,1,,0,5,6,98,2.12,135.4,1,72,,0.0,0,0,0,,8.42,0.0
96WN00177, 96043335,96,A3335,04,3,73,30,744,8,2,2,1.5,1,1,H,104,222,118,5,9.1,46,69,0.508,70,1,1,,,6,,-FL,,A1567,04,A1723,04,73,3,97,249,5,4,101,2.12,135.4,,0,,0.0,0,0,0,,8.42,0.0
96WN00178, 96043336,96,A3336,04,2,88,30,e.7,5,1,1,1.0,1,1,1,104,218,114,13,7.5,47,65,0.504,68,1,1,,,0,e,20,,A0708,04,A1833,04,82,2,92,263,1,1,94,2.02,122.0,2,81,81,18.47,0,0,0,,18.39,18.55
96WN00179, 96043332,96,A3332,04,1,81,30,03,9,3,2,4.0,4,4,1,104,218,114,11,6.0,50,73,0.588,77,1,1,4,,0,M,,H4X,A1040,04,L8493,03,81,3,93,239,8,7,110,2.34,155.5,3,85,,26.15,0,0,0,,23.3,28.99
96WN00180, 96043338,96,A3338,04,1,81,30,04,8,2,2,7.0,7,5,1,104,218,114,3,7.8,46,67,0.519,70,1,1,,,0,M,,,A0942,04,L3722,03,81,3,93,239,5,6,94,2.12,127.4,3,74,,18.95,0,0,0,,17.23,20.67
96WN00181, 96043339,96,A3339,04,2,ch,31,-0-,8,2,2,4.0,4,4,H,104,222,118,7,11.0,56,74,0.534,75,1,1,,,2,h,j.2,,S1541,10,L8845,03,88,1,,0,5,5,120,2.09,132.2,1,85,,19.33,0,0,0,,0.0,19.33
96WN00182, 96043337,96,A3337,04,2,81,30,04,8,2,2,7.0,7,5,1,104,218,114,18,9.2,55,75,0.577,78,1,1,,,0,M,e.8,,A0942,04,L3722,03,81,1,,0,5,4,102,2.12,127.4,1,91,,18.95,0,0,0,,17.23,20.67
96WN00183, 96043341,96,A3341,04,1,ch,31,-2-,9,3,2,4.0,4,4,H,104,222,118,5,7.5,57,81,0.623,82,1,1,,,2,c,-CH,,S1878,10,L8975,03,88,1,,0,8,4,114,2.09,121.8,1,84,,9.57,0,0,0,,0.0,9.57
96WN00184, 96043340,96,A3340,04,1,ch,31,-0-,8,2,2,4.0,4,4,H,104,222,118,5,9.5,57,81,0.606,82,1,1,7,,2,h,-CH,H7,S1541,10,L8845,03,88,1,,0,5,5,119,2.09,132.2,1,86,,19.33,0,0,0,,0.0,19.33
96WN00185, 96043343,96,A3343,04,2,81,30,01,8,2,1,2.0,2,2,1,104,218,114,10,10.0,66,90,0.702,94,1,1,,,0,M,e.8,4TEATS,A0733,04,A1103,04,81,1,,0,3,2,107,2.11,120.0,1,107,,22.18,0,0,0,,25.7,18.66
96WN00186, 96043345,96,A3345,04,1,ch,31,-2-,8,2,2,2.0,2,2,H,104,222,118,4,11.7,56,81,0.587,82,1,1,,,2,h,-CH,,S1390,10,A1000,04,ch,1,,0,5,4,114,2.0,122.0,1,85,,4.84,0,0,0,,0.0,9.67
96WN00187, 96043346,96,A3346,04,2,ch,31,-2-,8,2,2,2.0,2,2,H,104,222,118,5,9.4,48,70,0.514,71,1,1,,,2,h,j.0,,S1390,10,A1000,04,ch,1,,0,5,6,112,2.0,122.0,1,81,,0.0,0,0,0,,0.0,0.0
96WN00188, 96043342,96,A3342,04,2,ch,31,-2-,9,3,2,4.0,4,4,H,104,222,118,5,5.8,47,68,0.527,69,1,1,,,2,c,j.6,,S1878,10,L8975,03,88,1,,0,8,6,110,2.09,121.8,1,76,,9.57,0,0,0,,0.0,9.57
96WN00189, 96043349,96,A3349,04,1,82,30,22,8,2,2,2.0,2,2,1,104,218,114,11,7.0,45,65,0.509,68,1,1,4,,0,C,,H4X,A0944,04,A0920,04,82,3,93,239,5,5,86,1.94,114.2,3,75,,12.7,0,0,0,,11.73,13.67
96WN00190, 96043347,96,A3347,04,1,ch,34,-2-,8,2,1,2.0,2,2,H,104,222,118,3,10.4,59,84,0.624,85,1,1,,,2,h,-CH,,L6868,03,A1294,04,ch,1,,0,3,2,96,1.5,83.5,1,90,,2.74,0,0,0,,0.0,5.47
96WN00191, 96043351,96,A3351,04,2,81,30,01,5,1,1,7.0,7,5,1,104,218,114,19,11.2,64,84,0.639,88,1,1,,,0,M,e.9,,A0733,04,L3600,03,81,1,,0,1,1,116,2.12,145.2,1,101,,23.88,0,0,0,,25.7,22.06
96WN00192, 96043350,96,A3350,04,2,82,30,22,8,2,2,2.0,2,2,1,104,218,114,4,7.4,39,60,0.461,63,1,1,,,0,C,23,4TEATS,A0944,04,A0920,04,82,2,92,263,5,5,88,1.94,114.2,2,77,79,12.7,0,0,0,,11.73,13.67
96WN00193, 96043354,96,A3354,04,2,ch,31,-2-,9,3,2,7.0,7,5,1,104,218,114,10,9.1,52,69,0.525,72,1,1,,,2,c,j.7,,S1878,10,L3512,03,88,1,,0,8,5,121,2.12,138.9,1,87,,19.62,0,0,0,,0.0,19.62
96WN00194, 96043355,96,A3355,04,1,ch,31,-2-,9,3,2,7.0,7,5,1,104,218,114,10,10.0,61,86,0.667,90,1,1,,,2,c,-CH,,S1878,10,L3512,03,88,1,,0,8,5,128,2.12,138.9,1,96,,19.62,0,0,0,,0.0,19.62
96WN00195, 96043356,96,A3356,04,2,73,30,741,8,2,2,1.5,1,1,H,104,222,118,4,6.8,43,62,0.468,63,1,1,,,6,,-FL,HAIRY,A1645,04,A1544,04,73,3,93,268,5,5,96,2.12,133.2,3,66,,0.0,0,0,0,,0.0,0.0
96WN00196, 96043352,96,A3352,04,2,73,30,743,5,1,1,1.5,1,1,H,104,222,118,3,10.0,50,69,0.5,70,1,1,,,6,,-FL,,A1638,04,A1606,04,73,1,,0,1,1,95,2.02,122.4,1,75,,0.0,0,0,0,,4.46,0.0
96WN00197, 96043358,96,A3358,04,2,81,30,01,5,1,1,2.0,2,2,1,104,218,114,11,12.4,70,96,0.733,100,1,1,,,0,M,e.8,,A0733,04,A1493,04,81,1,,0,1,1,105,1.78,107.1,1,114,,18.71,0,0,0,,25.7,11.72
96WN00198, 96043359,96,A3359,04,2,73,30,741,8,2,2,1.5,1,1,H,104,222,118,4,8.3,43,66,0.489,67,1,1,,,6,,-FL,,A1645,04,A1705,04,73,1,,0,5,5,100,2.12,136.2,1,72,,0.0,0,0,0,,0.0,0.0
