UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,CUDAY,SAWT,DNA,INBRL,STUDY,TRTPEN,IDAR
21WN01049,2021123624,21,S3624,12,1,,07,59,9,3,3,4.0,4,4,1,89,193,104,,11.0,  0,64,0.51,72,3,1,3,4-,0,,RED,,Horns,S2179,12,S1374,12,,3,93,230,9,8,,,,,65,214,,,0.02,Trip,,
21WN01050,2021123625,21,S3625,12,2,,07,59,9,3,3,4.0,4,4,W,89,194,105,,9.1,  0,68,0.561,76,1,1,,,0,,RED,,2@ONCE.HAIRY,S2179,12,S1374,12,,3,93,230,9,8,,,,,72,214,,,0.02,Trip,,
21WN01051,2021123628,21,S3628,12,1,,07,56,8,2,2,5.0,5,4,1,89,193,104,,10.8,  0,69,0.56,78,1,1,1,4+,0,,,,.,S1967,12,S0963,12,,3,93,230,5,5,,,,,69,214,,,0.038,,,
21WN01052,2021123629,21,S3629,12,2,,07,56,8,2,2,5.0,5,4,1,89,193,104,,11.0,  0,77,0.635,87,1,1,,,0,,,e5,.,S1967,12,S0963,12,,1,,,5,5,,,,,98,242,,,0.038,,,
21WN01053,2021123630,21,S3630,12,1,,07,61,8,2,2,5.0,5,4,1,89,193,104,,11.3,  0,64,0.507,72,1,1,1,4+,,,GRN,,.,S2385,12,S0993,12,,3,93,230,5,5,,,,,77,214,,,0.014,,,
21WN01054,2021123631,21,S3631,12,1,,07,61,8,2,2,5.0,5,4,1,89,193,104,,12.9,  0,67,0.52,75,1,1,1,3,,,GRN,,.,S2385,12,S0993,12,,3,93,230,5,5,,,,,69,214,,,0.014,,,
21WN01055,2021123632,21,S3632,12,1,,07,60,9,3,1,6.0,6,4,1,90,193,103,,11.0,  0,78,0.65,89,1,1,1,4,0,,,,.,S2209,12,S0477,12,,3,93,230,7,2,,,,,78,214,,,0.039,,,
21WN01056,2021123635,21,S3635,12,1,,07,59,9,3,3,6.0,6,4,1,90,193,103,,9.0,  0,72,0.612,82,1,1,5,3,,,,,"3""hornsSlOver",S2179,12,S0664,,,3,93,230,9,8,,,,,74,214,,,0.0,Trip,,
21WN01057,2021123636,21,S3636,12,2,,07,59,9,3,3,6.0,6,4,1,90,193,103,,8.8,  0,58,0.478,66,1,1,,,,,,e1,.,S2179,12,S0664,,,1,,,9,8,,,,,85,242,,,0.0,Trip,,
21WN01058,2021123637,21,S3637,12,1,,07,59,9,3,3,6.0,6,4,W,90,194,104,,6.9,  0,66,0.568,75,1,1,1,4+,,,,,.,S2179,12,S0664,,,3,93,230,9,8,,,,,61,214,,,0.0,Trip,,
21WN01059,2021123638,21,S3638,12,2,,43,58,8,2,1,2.0,2,2,1,90,193,103,,12.4,  0,57,0.433,64,1,1,,,0,,,,.,S2175,12,S2535,12,,3,93,258,3,2,,,,,62,242,,,0.011,,,
21WN01060,2021123640,21,S3640,12,2,,43,62,8,2,2,3.0,3,3,1,90,193,103,,12.9,  0,55,0.409,62,1,1,,,0,,RED,,.,S2555,12,S1704,12,,3,93,258,5,5,,,,,73,242,,,0.018,,,
21WN01061,2021123641,21,S3641,12,2,,43,62,8,2,2,3.0,3,3,1,90,193,103,,12.5,  0,64,0.5,73,1,1,,,0,,RED,,.,S2555,12,S1704,12,,3,93,258,5,5,,,,,76,242,,,0.018,,,
21WN01062,2021123642,21,S3642,12,2,,43,54,8,2,2,5.0,5,4,1,90,193,103,,10.8,  0,61,0.487,69,1,1,,,0,,RGR,,.,S1872,12,S0792,12,,3,93,258,5,6,,,,,78,242,,,0.018,,,
21WN01063,2021123643,21,S3643,12,1,,43,54,8,2,2,5.0,5,4,1,90,193,103,,13.0,  0,69,0.544,78,1,1,1,3-,0,,RGR,,.,S1872,12,S0792,12,,3,93,230,5,4,,,,,69,214,,,0.018,,,
21WN01064,2021123644,21,S3644,12,2,,07,58,8,2,2,5.0,5,4,1,90,193,103,,14.3,  0,84,0.677,96,1,1,,,0,,GRN,e2,.,S2175,12,S0824,12,,1,,,5,5,,,,,103,242,,,0.018,,,
21WN01065,2021123645,21,S3645,12,2,,07,58,8,2,2,5.0,5,4,1,90,193,103,,12.5,  0,76,0.617,86,1,1,,,0,,GRN,e3,.,S2175,12,S0824,12,,1,,,5,5,,,,,92,242,,,0.018,,,
21WN01066,2021123646,21,S3646,12,2,,43,54,8,2,2,2.0,2,2,1,90,193,103,,8.6,  0,52,0.421,59,1,1,,,0,,,,2@ONCE,S1872,12,S2138,12,,3,93,258,5,5,,,,,70,242,,,0.019,,,
21WN01067,2021123647,21,S3647,12,2,,43,54,8,2,2,2.0,2,2,1,90,193,103,,9.4,  0,75,0.637,86,1,1,,,0,,,e4,2@ONCE,S1872,12,S2138,12,,1,,,5,5,,,,,90,242,,,0.019,,,
21WN01068,2021123648,21,S3648,12,1,,43,55,9,3,3,6.0,6,4,1,90,193,103,,11.8,  0,73,0.594,83,1,1,2,3-,0,,,,Scurs,S1878,12,S0406,12,,3,93,230,9,8,,,,,72,214,,,0.016,Trip,,
21WN01069,2021123649,21,S3649,12,1,,43,55,9,3,3,6.0,6,4,1,90,193,103,,13.8,  0,70,0.546,79,1,1,1,4+,0,,,,.,S1878,12,S0406,12,,3,93,230,9,8,,,,,75,214,,,0.016,Trip,,
21WN01070,2021123650,21,S3650,12,1,,43,55,9,3,3,6.0,6,4,W,90,194,104,,12.9,  0,62,0.472,70,3,1,1,3-,0,,,,Bl.L.Eye,S1878,12,S0406,12,,3,93,230,9,8,,,,,59,214,,,0.016,Trip,,
21WN01071,2021123651,21,S3651,12,1,,43,53,8,2,2,3.0,3,3,1,90,193,103,,14.0,  0,76,0.602,86,1,1,2,3-,,,RED,,Scurs,S1808,12,S1535,12,,3,93,230,5,4,,,,,74,214,,,0.023,,,
21WN01072,2021123652,21,S3652,12,2,,43,53,8,2,2,3.0,3,3,1,90,193,103,,10.8,  0,62,0.497,70,1,1,,,,,RED,,.,S1808,12,S1535,12,,3,93,258,5,6,,,,,81,242,,,0.023,,,
21WN01073,2021123653,21,S3653,12,2,,07,57,8,2,2,4.0,4,4,1,90,193,103,,11.3,  0,58,0.453,66,1,1,,,0,,RED,,.,S2055,12,S1319,12,,3,93,258,5,6,,,,,79,242,,,0.013,,,
21WN01074,2021123654,21,S3654,12,1,,07,57,8,2,2,4.0,4,4,1,90,193,103,,13.9,  0,73,0.574,83,1,1,2,3-,0,,RED,,SmScurs,S2055,12,S1319,12,,3,93,230,5,4,,,,,83,214,,,0.013,,,
21WN01075,2021123655,21,S3655,12,1,,07,63,8,2,2,5.0,5,4,1,90,193,103,,13.9,  0,67,0.516,76,1,1,7,3-,0,,GRN,,Horns,S2558,12,S1095,12,,3,93,230,5,5,,,,,70,214,,,0.015,,,
21WN01076,2021123656,21,S3656,12,2,,07,63,8,2,2,5.0,5,4,1,90,193,103,,14.3,  0,70,0.541,79,1,1,,,0,,GRN,e5,.,S2558,12,S1095,12,,1,,,5,5,,,,,91,242,,,0.015,,,
21WN01077,2021123657,21,S3657,12,2,,07,57,9,3,1,7.0,7,5,1,90,193,103,,7.0,  0,45,0.369,51,1,1,,,0,,,,3RD,S2055,12,S0063,12,,6,12,223,7,2,,,,,,,,,0.036,,,
21WN01078,2021123658,21,S3658,12,2,,07,61,5,1,1,2.0,2,2,1,90,193,103,,12.4,  0,73,0.588,83,1,1,,,0,,,,.,S2385,12,S2281,12,,2,92,259,1,1,,,,,90,242,,,0.039,,5,3277
21WN01079,2021123659,21,S3659,12,3,,07,48,5,1,1,7.0,7,5,1,90,193,103,,17.9,  0,99,0.787,112,1,1,,,0,,,,.,S1361,12,S0053,12,,3,93,258,1,1,,,,,119,242,,,0.03,,,
21WN01080,2021123660,21,S3660,12,2,,43,50,8,2,2,4.0,4,4,1,90,193,103,,10.5,  0,66,0.539,75,1,1,,,0,,RGR,,.,S1673,12,S1267,12,,3,93,258,5,5,,,,,80,242,,,0.023,,,
21WN01081,2021123661,21,S3661,12,2,,43,50,8,2,2,4.0,4,4,1,90,193,103,,11.6,  0,65,0.518,74,1,1,,,0,,RGR,,.,S1673,12,S1267,12,,3,93,258,5,5,,,,,80,242,,,0.023,,,
21WN01082,2021123662,21,S3662,12,3,,43,53,5,1,1,3.0,3,3,1,90,193,103,,13.5,  0,85,0.694,97,1,1,,,0,,RGR,,.,S1808,12,S1639,12,,3,93,258,1,1,,,,,105,242,,,0.034,,,
21WN01083,2021123664,21,S3664,12,2,,43,54,8,2,2,2.0,2,2,1,90,193,103,,9.6,  0,62,0.509,71,1,1,,,0,,RED,,.,S1872,12,S1961,12,,3,93,258,5,6,,,,,74,242,,,0.018,,,
21WN01084,2021123665,21,S3665,12,2,,43,54,8,2,2,2.0,2,2,1,90,193,103,,12.0,  0,73,0.592,83,1,1,,,0,,RED,e1,.,S1872,12,S1961,12,,1,,,5,4,,,,,86,242,,,0.018,,,
21WN01085,2021123666,21,S3666,12,2,,07,48,8,2,2,2.0,2,2,1,90,193,103,,10.1,  0,53,0.417,60,1,1,,,0,,,,1ST,S1361,12,S2308,12,,3,93,258,5,5,,,,,75,242,,,0.007,,,
21WN01086,2021123667,21,S3667,12,1,,07,48,8,2,2,2.0,2,2,1,90,193,103,,11.2,  0,66,0.532,75,1,1,1,3,0,,,,2ND,S1361,12,S2308,12,,3,93,230,5,5,,,,,69,214,,,0.007,,,
21WN01087,2021123668,21,S3668,12,2,,07,63,8,2,1,2.0,2,2,1,90,193,103,,9.0,  0,78,0.67,89,1,1,,,0,,,e2,.,S2558,12,S2156,12,,1,,,3,2,,,,,97,242,,,0.017,,,
21WN01088,2021123670,21,S3670,12,2,,43,50,9,3,1,2.0,2,2,1,90,193,103,,13.5,  0,87,0.714,99,1,1,,,,,,e3,.,S1673,12,S2544,12,,1,,,7,2,,,,,99,242,,,0.033,,,
21WN01089,2021123671,21,S3671,12,2,,43,50,5,1,1,2.0,2,2,1,90,193,103,,9.8,  0,72,0.604,82,1,1,,,,,,,.,S1673,12,S2450,12,,2,92,259,1,1,,,,,85,242,,,0.026,,5,3266
21WN01090,2021123672,21,S3672,12,1,,43,55,8,2,2,3.0,3,3,1,90,193,103,,12.3,  0,69,0.55,78,1,1,,,0,,RGR,,.,S1878,12,S1904,12,,3,93,230,5,5,,,,,74,214,,,0.009,,,
21WN01091,2021123673,21,S3673,12,1,,43,55,8,2,2,3.0,3,3,1,90,193,103,,12.9,  0,75,0.603,85,1,1,2,3,0,,RGR,,Scurs,S1878,12,S1904,12,,3,93,230,5,5,,,,,68,214,,,0.009,,,
21WN01092,2021123674,21,S3674,12,2,,07,52,9,3,1,6.0,6,4,1,90,193,103,,9.7,  0,45,0.343,51,1,1,,,0,,,,.,S1751,12,S0410,12,,3,93,258,7,2,,,,,59,242,,,0.019,,,
21WN01093,2021123679,21,S3679,12,1,,07,60,9,3,2,7.0,7,5,1,91,193,102,,10.2,  0,58,0.469,66,1,1,2,3,0,,,,Scurs,S2209,12,S0219,12,,3,93,230,8,5,,,,,67,214,,,0.059,,,
21WN01094,2021123680,21,S3680,12,1,,07,60,9,3,2,7.0,7,5,1,91,193,102,,10.0,  0,63,0.52,72,1,1,1,3,0,,,,.,S2209,12,S0219,12,,3,93,230,8,5,,,,,69,214,,,0.059,,,
21WN01095,2021123682,21,S3682,12,1,,07,52,9,3,2,4.0,4,4,1,91,193,102,,11.3,  0,75,0.625,86,2,1,2,3,0,,RED,,Scurs,S1751,12,S1177,12,,3,93,230,8,5,,,,,77,214,,,0.021,,,
21WN01096,2021123683,21,S3683,12,2,,07,52,9,3,2,4.0,4,4,1,91,193,102,,9.8,  0,74,0.629,85,1,1,,,0,,RED,e4,.,S1751,12,S1177,12,,1,,,8,5,,,,,95,242,,,0.021,,,
21WN01097,2021123684,21,S3684,12,1,,07,57,8,2,2,6.0,6,4,1,91,193,102,,13.4,  0,90,0.751,104,1,1,2,3,0,,,,Scurs,S2055,12,S0294,12,,1,,,5,5,,,,,90,214,,,0.028,,,
21WN01098,2021123685,21,S3685,12,1,,07,57,8,2,2,6.0,6,4,1,91,193,102,,12.9,  0,80,0.658,92,1,1,3,3+,0,,,,Horns,S2055,12,S0294,12,,3,93,230,5,5,,,,,83,214,,,0.028,,,
21WN01099,2021123686,21,S3686,12,2,,07,63,8,2,2,4.0,4,4,1,91,193,102,,11.2,  0,69,0.567,79,1,1,,,0,,RGR,e5,.,S2558,12,S1328,12,,1,,,5,5,,,,,90,242,,,0.017,,,
21WN01100,2021123687,21,S3687,12,1,,07,63,8,2,2,4.0,4,4,1,91,193,102,,12.2,  0,67,0.537,77,1,1,3,3,0,,RGR,,Horns,S2558,12,S1328,12,,3,93,230,5,5,,,,,69,214,,,0.017,,,
21WN01101,2021123688,21,S3688,12,2,,07,56,9,3,3,3.0,3,3,1,91,193,102,,8.9,  0,56,0.462,64,1,1,,,0,,RED,,.,S1967,12,S1562,12,,3,93,258,9,8,,,,,75,242,,,0.027,Trip,,
21WN01102,2021123689,21,S3689,12,1,,07,56,9,3,3,3.0,3,3,W,91,194,103,,7.7,  0,55,0.459,63,1,1,1,4-,0,,RED,,.,S1967,12,S1562,12,,3,93,230,9,8,,,,,54,214,,,0.027,Trip,,
21WN01103,2021123690,21,S3690,12,2,,07,56,9,3,3,3.0,3,3,1,91,193,102,,8.4,  0,72,0.624,83,1,1,,,0,,RED,e1,.,S1967,12,S1562,12,,1,,,9,8,,,,,86,242,,,0.027,Trip,,
21WN01104,2021123691,21,S3691,12,1,,43,50,8,2,2,2.0,2,2,1,91,193,102,,13.1,  0,77,0.626,88,1,1,2,3,0,,,,SmScurs,S1673,12,S2505,12,,3,93,230,5,5,,,,,79,214,,,0.039,,,
21WN01105,2021123692,21,S3692,12,2,,43,50,8,2,2,2.0,2,2,1,91,193,102,,11.7,  0,66,0.532,76,1,1,,,0,,,e2,.,S1673,12,S2505,12,,1,,,5,5,,,,,88,242,,,0.039,,,
21WN01106,2021123693,21,S3693,12,3,,07,48,5,1,1,2.0,2,2,1,91,193,102,,14.4,  0,92,0.761,106,1,1,,,0,,,,.,S1361,12,S2173,12,,3,93,258,1,1,,,,,107,242,,,0.038,,,
21WN01107,2021123694,21,S3694,12,2,,07,63,8,2,2,3.0,3,3,1,91,193,102,,10.0,  0,57,0.461,65,1,1,,,0,,RGR,,.,S2558,12,S1697,12,,3,93,258,5,6,,,,,73,242,,,0.037,,,
21WN01108,2021123695,21,S3695,12,1,,07,63,8,2,2,3.0,3,3,1,91,193,102,,12.1,  0,55,0.421,63,1,1,3,3,0,,RGR,,Horns,S2558,12,S1697,12,,3,93,230,5,4,,,,,59,214,,,0.037,,,
21WN01109,2021123696,21,S3696,12,2,,43,54,5,1,1,2.0,2,2,1,91,193,102,,13.2,  0,77,0.625,88,1,1,,,,,,,.,S1872,12,S1979,12,,2,92,259,1,1,,,,,90,242,,,0.024,,5,3234
21WN01110,2021123697,21,S3697,12,3,,07,63,5,1,1,3.0,3,3,1,91,193,102,,11.4,  0,75,0.624,86,1,1,,,0,,RED,,.,S2558,12,S1517,12,,3,93,258,1,1,,,,,97,242,,,0.04,,,
21WN01111,2021123698,21,S3698,12,2,,07,51,9,3,3,5.0,5,4,W,91,194,103,,7.9,  0,64,0.545,73,1,1,,,0,,GRN,,1ST,S1748,12,S1040,12,,3,93,230,9,8,,,,,64,214,,,0.023,Trip,,
21WN01112,2021123699,21,S3699,12,2,,07,51,9,3,3,5.0,5,4,1,91,193,102,,9.8,  0,45,0.345,51,1,2,,,0,,GRN,,.,S1748,12,S1040,12,,3,93,258,9,8,,,,,59,242,,,0.023,Trip,,
21WN01113,2021123700,21,S3700,12,1,,07,51,9,3,3,5.0,5,4,1,91,193,102,,10.4,  0,87,0.751,101,1,1,2,3-,0,,GRN,,Scurs,S1748,12,S1040,12,,1,,,9,8,,,,,87,214,,,0.023,Trip,,
21WN01114,2021123701,21,S3701,12,1,,07,61,8,2,1,6.0,6,4,1,91,193,102,,12.8,  0,77,0.629,88,1,1,3,3,0,,,,Horns,S2385,12,S0581,12,,3,93,230,3,2,,,,,77,214,,,0.023,,,
21WN01115,2021123703,21,S3703,12,2,,07,53,9,3,2,5.0,5,4,1,91,193,102,,9.8,  0,55,0.443,63,1,2,,,,,GRN,,HAIRY,S1808,12,S0849,12,,3,93,258,8,6,,,,,77,242,,,0.022,Trip,,
21WN01116,2021123705,21,S3705,12,1,,07,53,9,3,2,5.0,5,4,1,91,193,102,,11.5,  0,63,0.505,72,1,1,3,3,,,GRN,,Horns,S1808,12,S0849,12,,3,93,230,8,5,,,,,64,214,,,0.022,Trip,,
21WN01117,2021123706,21,S3706,12,2,,43,50,7,2,1,5.0,5,4,1,91,193,102,,14.4,  0,95,0.79,109,2,2,,,,,,e3,87 lbs 8.2.21,S1673,12,S0984,12,,1,,0,3,2,,,,,95,243,,,0.027,,,
21WN01118,2021123707,21,S3707,12,2,,07,60,8,2,2,3.0,3,3,1,91,193,102,,11.4,  0,56,0.437,64,1,1,,,0,,RED,,HAIRY,S2209,12,S1769,12,,6,10,206,5,5,,,,,,,,,0.012,,,
21WN01119,2021123708,21,S3708,12,1,,07,60,8,2,2,3.0,3,3,1,91,193,102,,11.9,  0,64,0.511,73,1,2,1,3,0,,RED,,.,S2209,12,S1769,12,,3,93,230,5,5,,,,,64,214,,,0.012,,,
21WN01120,2021123709,21,S3709,12,3,,43,55,5,1,1,2.0,2,2,1,91,193,102,,15.7,  0,100,0.826,115,1,2,,,,,,,.,S1878,12,S2143,12,,3,93,258,1,1,,,,,114,242,,,0.022,,,
21WN01121,2021123710,21,S3710,12,1,,43,60,9,3,3,5.0,5,4,1,91,193,102,,11.1,  0,57,0.45,65,1,2,1,3,0,,RGR,,.,S2209,12,S1012,12,,3,93,230,9,8,,,,,62,214,,,0.017,Trip,,
21WN01122,2021123711,21,S3711,12,2,,43,60,9,3,3,5.0,5,4,W,91,194,103,,10.2,  0,48,0.367,54,1,2,,,0,,RGR,,PINK,S2209,12,S1012,12,,3,93,230,9,8,,,,,48,214,,,0.017,Trip,,
21WN01123,2021123712,21,S3712,12,1,,43,60,9,3,3,5.0,5,4,1,91,193,102,,10.6,  0,56,0.445,64,1,2,1,3,0,,RGR,,.,S2209,12,S1012,12,,3,93,230,9,8,,,,,62,214,,,0.017,Trip,,
21WN01124,2021123713,21,S3713,12,2,,07,61,5,1,1,5.0,5,4,1,91,193,102,,13.6,  0,92,0.769,106,1,2,,,0,,,e4,.,S2385,12,S0863,12,,1,,,1,1,,,,,107,242,,,0.013,,,
21WN01125,2021123714,21,S3714,12,3,,07,59,5,1,1,2.0,2,2,1,91,193,102,,13.6,  0,80,0.651,92,1,2,,,0,,,,.,S2179,12,S2098,12,,3,93,258,1,1,,,,,101,242,,,0.008,,,
21WN01126,2021123715,21,S3715,12,2,,43,50,9,3,3,5.0,5,4,W,91,194,103,,10.3,  0,67,0.55,76,1,2,,,0,,GRN,,PINK,S1673,12,S1096,12,,3,93,230,9,8,,,,,72,214,,,0.022,Trip,,
21WN01127,2021123716,21,S3716,12,1,,43,50,9,3,3,5.0,5,4,1,91,193,102,,12.8,  0,76,0.62,87,2,1,7,3,0,,GRN,,Horns,S1673,12,S1096,12,,3,93,230,9,8,,,,,74,214,,,0.022,Trip,,
21WN01128,2021123717,21,S3717,12,1,,43,50,9,3,3,5.0,5,4,1,91,193,102,,10.5,  0,70,0.583,80,2,1,3,3,0,,GRN,,Horns,S1673,12,S1096,12,,3,93,230,9,8,,,,,75,214,,,0.022,Trip,,
21WN01129,2021123718,21,S3718,12,1,,07,58,8,2,2,2.0,2,2,1,92,193,101,,14.2,  0,75,0.602,86,1,4,3,3,0,,,,Horns,S2175,12,S2322,12,,3,93,230,5,4,,,,,83,214,,,0.037,,,
21WN01130,2021123719,21,S3719,12,1,,07,58,8,2,2,2.0,2,2,1,92,193,101,,10.6,  0,63,0.519,73,1,2,2,4,0,,,,SmScurs,S2175,12,S2322,12,,3,93,230,5,6,,,,,68,214,,,0.037,,,
21WN01131,2021123720,21,S3720,12,2,,43,55,5,1,1,4.0,4,4,1,92,193,101,,13.6,  0,84,0.697,97,1,1,,,0,,RED,e5,HAIRY,S1878,12,S1390,12,,1,,,1,1,,,,,96,242,,,0.017,,,
21WN01132,2021123721,21,S3721,12,1,,07,58,8,2,2,4.0,4,4,1,92,193,101,,12.8,  0,73,0.596,84,1,2,2,3,0,,RED,,ScursBadOver,S2175,12,S1166,12,,3,93,230,5,4,,,,,75,214,,,0.008,,,
21WN01133,2021123722,21,S3722,12,2,,07,58,8,2,2,4.0,4,4,1,92,193,101,,10.4,  0,76,0.65,88,1,1,,,0,,RED,e1,.,S2175,12,S1166,12,,1,,,5,6,,,,,99,242,,,0.008,,,
21WN01134,2021123723,21,S3723,12,2,,43,55,5,1,1,2.0,2,2,1,92,193,101,,11.6,  0,85,0.727,99,1,1,,,0,,,e2,HAIRY,S1878,12,S2088,12,,1,,,1,1,,,,,106,242,,,0.026,,,
21WN01135,2021123724,21,S3724,12,2,,07,48,8,2,2,2.0,2,2,2,92,193,101,,10.6,  0,61,0.499,70,2,1,,,0,,RED,e3,.,S1361,12,S1963,12,,1,,,5,5,,,,,86,242,,,0.005,,,
21WN01136,2021123725,21,S3725,12,1,,07,48,8,2,2,2.0,2,2,2,92,193,101,,10.7,  0,65,0.538,75,2,1,3,3,0,,RED,,Horns,S1361,12,S1963,12,,3,93,230,5,5,,,,,68,214,,,0.005,,,
21WN01137,2021123726,21,S3726,12,1,,07,63,8,2,2,6.0,6,4,1,92,193,101,,13.3,  0,84,0.7,97,2,1,2,3,0,,,,Scurs,S2558,12,S0414,12,,1,,,5,4,,,,,86,214,,,0.022,,,
21WN01138,2021123727,21,S3727,12,1,,07,63,8,2,2,6.0,6,4,1,92,193,101,,10.4,  0,85,0.739,99,1,1,1,3,0,,,,NotchedScrotm,S2558,12,S0414,12,,3,93,230,5,6,,,,,78,214,,,0.022,,,
21WN01139,2021123728,21,S3728,12,2,,07,57,3,4,1,5.0,5,4,2,92,193,101,,11.3,  0,76,0.641,88,1,1,,,0,,,e4,.,S2055,12,S1005,12,,1,,,7,2,,,,,96,242,,,0.031,,,
21WN01140,2021123732,21,S3732,12,1,,43,55,8,2,2,2.0,2,2,2,92,193,101,,14.1,  0,74,0.593,85,1,1,1,4+,0,,,,HAIRY,S1878,12,S2139,12,,3,93,230,5,4,,,,,74,214,,,0.024,,,
21WN01141,2021123733,21,S3733,12,2,,43,55,8,2,2,2.0,2,2,2,92,193,101,,11.6,  0,73,0.608,85,2,1,,,0,,,e5,.,S1878,12,S2139,12,,1,,,5,6,,,,,95,242,,,0.024,,,
21WN01142,2021123734,21,S3734,12,3,,43,61,5,1,1,3.0,3,3,2,93,193,100,,12.8,  0,84,0.712,98,1,2,,,0,,RGR,,PE,S2385,12,S1609,12,,3,93,258,1,1,,,,,92,242,,,0.009,,,
21WN01143,2021123735,21,S3735,12,1,,43,49,8,2,2,2.0,2,2,2,93,193,100,,14.3,  0,65,0.507,75,1,5,3,3,0,,,,Horns,S1612,12,S2067,12,,3,93,230,5,4,,,,,66,214,,,0.024,,,
21WN01144,2021123736,21,S3736,12,2,,43,49,8,2,2,2.0,2,2,2,93,193,100,,12.2,  0,59,0.468,68,1,1,,,0,,,,.,S1612,12,S2067,12,,3,93,258,5,5,,,,,73,242,,,0.024,,,
21WN01145,2021123737,21,S3737,12,2,,07,59,8,2,2,6.0,6,4,1,93,193,100,,11.6,  0,73,0.614,85,1,2,,,0,,,e1,PINK,S2179,12,S0511,12,,1,,,5,5,,,,,97,242,,,0.037,,,
21WN01146,2021123738,21,S3738,12,2,,07,59,8,2,2,6.0,6,4,1,93,193,100,,12.4,  0,69,0.566,80,1,2,,,0,,,,.,S2179,12,S0511,12,,3,93,258,5,5,,,,,80,242,,,0.037,,,
21WN01147,2021123739,21,S3739,12,1,,07,48,8,2,2,3.0,3,3,1,93,193,100,,13.5,  0,79,0.655,92,2,1,2,3,0,,RED,,Scurs,S1361,12,S1927,12,,1,,,5,5,,,,,87,214,,,0.021,,,
21WN01148,2021123740,21,S3740,12,2,,07,48,8,2,2,3.0,3,3,1,93,193,100,,12.3,  0,72,0.597,84,2,2,,,0,,RED,e2,.,S1361,12,S1927,12,,1,,,5,5,,,,,96,242,,,0.021,,,
21WN01149,2021123741,21,S3741,12,2,,43,59,5,1,1,2.0,2,2,2,93,193,100,,11.6,  0,76,0.644,89,2,2,,,0,,,,.,S2179,12,S2272,12,,2,92,259,1,1,,,,,92,242,,,0.009,,5,3214
21WN01150,2021123742,21,S3742,12,1,,43,49,8,2,1,3.0,3,3,2,93,193,100,,16.5,  0,55,0.385,63,2,1,1,3,0,,RGR,,1ST,S1612,12,S1782,12,,3,93,230,3,2,,,,,54,214,,,0.008,,,
21WN01151,2021123744,21,S3744,12,2,,07,63,8,2,2,2.0,2,2,2,93,193,100,,11.4,  0,59,0.476,69,1,1,,,0,,,,.,S2558,12,S2507,12,,3,93,258,5,5,,,,,75,242,,,0.021,,,
21WN01152,2021123745,21,S3745,12,2,,07,63,8,2,2,2.0,2,2,2,93,193,100,,9.8,  0,58,0.482,68,1,1,,,0,,,,.,S2558,12,S2507,12,,3,93,258,5,5,,,,,75,242,,,0.021,,,
21WN01153,2021123746,21,S3746,12,2,,43,63,5,1,1,4.0,4,4,2,93,193,100,,13.4,  0,83,0.696,97,1,1,,,0,,RED,e3,PE,S2558,12,S1282,12,,1,,,1,1,,,,,92,242,,,0.015,,,
21WN01154,2021123747,21,S3747,12,2,,43,55,9,3,2,2.0,2,2,2,93,193,100,,6.9,  0,58,0.511,68,1,1,,,0,,,,HAIRY,S1878,12,S2282,12,,3,93,258,8,5,,,,,80,242,,,0.026,,,
21WN01155,2021123748,21,S3748,12,1,,43,55,9,3,2,2.0,2,2,2,93,193,100,,8.3,  0,66,0.577,78,1,1,1,3,0,,,,HAIRY,S1878,12,S2282,12,,3,93,230,8,4,,,,,69,214,,,0.026,,,
21WN01156,2021123749,21,S3749,12,2,,07,57,9,3,2,4.0,4,4,2,93,193,100,,13.4,  0,43,0.296,49,2,1,,,0,,RGR,,.,S2055,12,S1232,12,,3,93,258,8,5,,,,,55,242,,,0.014,,,
21WN01157,2021123750,21,S3750,12,1,,07,57,9,3,2,4.0,4,4,2,93,193,100,,12.6,  0,69,0.564,80,2,1,2,4-,0,,RGR,,SmScurs,S2055,12,S1232,12,,3,93,230,8,5,,,,,77,214,,,0.014,,,
21WN01158,2021123752,21,S3752,12,1,,43,59,9,3,3,5.0,5,4,2,93,193,100,,13.6,  0,75,0.614,87,2,1,3,3,0,,RGR,,Horns,S2179,12,S0855,12,,3,93,230,9,8,,,,,78,214,,,0.021,Trip,,
21WN01159,2021123753,21,S3753,12,1,,43,59,9,3,3,5.0,5,4,W,93,194,101,,10.9,  0,66,0.546,76,1,1,2,3-,0,,RGR,,Scurs,S2179,12,S0855,12,,3,93,230,9,8,,,,,66,214,,,0.021,Trip,,
21WN01160,2021123754,21,S3754,12,2,,43,59,9,3,3,5.0,5,4,2,93,193,100,,11.8,  0,74,0.622,86,2,1,,,0,,RGR,,3RD,S2179,12,S0855,12,,3,93,258,9,8,,,,,76,242,,,0.021,Trip,,
21WN01161,2021123755,21,S3755,12,2,,07,52,8,2,2,3.0,3,3,2,93,193,100,,12.7,  0,68,0.553,79,1,1,,,,,RGR,,PINK,S1751,12,S1913,12,,3,93,258,5,5,,,,,76,242,,,0.031,,,
