UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,C4445,SIDE,THIGH,THSCO,DENSITY,HAIR,WOOL,C53,ADG,C5758,C5960,LBRD,TBRE,CTBR,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,CADAM_25
50WN01207,50,2,5254,4,09,092,0809,5,48,09,5,4,59,119,1,5,06,1,63,12,03,07,09,047,06,5,7,3,,1,3,,444,23,00,40,5,2,,1,,5,135,102,,2,76,0,4
50WN01208,50,1,5255,4,14,041,0793,5,48,15,3,4,59,119,2,5,05,1,92,08,03,05,06,034,08,3,7,5,,1,2,,686,23,00,40,3,3,,1,,5,165,104,,3,31,0,4
50WN01209,50,1,5257,4,61,081,4218,4,40,,1,2,59,119,1,4,05,1,97,06,03,04,07,039,05,5,7,3,,1,2,,713,23,,40,1,1,,4,,5,183,122,,1,,0,2
50WN01210,50,2,5258,4,07,072,3994,4,40,23,1,3,59,119,1,1,06,1,70,15,03,05,06,049,10,6,0,5,,2,2,,504,23,14,40,1,1,,1,,5,116,100,,1,,0,3
50WN01211,50,1,5259,4,14,041,0890,5,48,15,1,4,59,119,2,4,07,1,92,09,03,06,06,034,08,4,5,2,,2,2,,686,23,00,40,1,1,,1,,5,156,104,,1,,0,4
50WN01212,50,2,5260,4,07,072,4000,4,40,26,1,3,59,119,1,1,05,1,76,14,03,05,06,045,08,7,0,4,,3,3,,563,23,18,40,1,1,,1,,5,125,90,,1,,0,3
50WN01213,50,2,5262,4,61,081,3745,4,40,,1,3,59,119,2,1,04,1,88,08,03,04,05,050,07,5,6,2,,2,2,,640,23,,40,1,1,,4,,5,161,118,,1,,0,3
50WN01214,50,1,5264,4,61,081,0216,5,48,,3,6,59,119,1,1,05,1,105,13,04,05,04,042,07,5,6,2,,1,3,,775,23,,40,3,3,,4,,5,146,128,,1,,0,4
50WN01215,50,1,5265,4,61,091,0996,5,48,,5,4,59,119,1,4,08,1,80,08,03,07,05,032,10,4,7,4,,1,2,,598,23,,40,5,2,,4,,5,150,88,,3,44,0,4
50WN01216,50,2,5266,4,61,091,0996,5,48,,5,4,59,119,1,1,07,1,57,11,03,08,08,029,10,2,4,3,,2,2,,418,23,,40,5,2,,4,,5,118,72,,2,10,0,4
50WN01217,50,2,5267,4,04,042,3614,4,40,10,5,4,59,119,1,1,05,1,63,14,03,06,08,038,06,4,8,5,,1,2,,469,23,07,40,5,2,,1,,5,118,72,,2,12,0,4
50WN01218,50,1,5268,4,04,042,3614,4,40,10,5,4,59,119,1,4,06,1,67,15,03,07,09,032,09,3,6,4,,1,2,,484,23,07,40,5,2,,1,,5,116,94,,3,12,0,4
50WN01219,50,1,5269,4,61,081,0683,5,48,,3,5,59,119,1,1,07,1,92,09,03,04,07,042,07,5,6,2,,2,3,,686,23,,40,3,3,,4,,5,165,104,,1,,0,4
50WN01220,50,1,5270,4,61,081,0683,5,48,,4,5,59,119,1,5,05,1,75,14,03,06,08,030,08,5,8,4,,2,2,,560,23,,40,3,3,,4,,5,117,84,,3,12,0,4
50WN01221,50,2,5271,4,01,012,3302,4,40,26,5,4,59,119,1,1,06,1,65,11,03,07,07,038,10,5,8,4,,2,3,,484,23,19,40,5,2,,1,,5,137,74,,1,,0,4
50WN01222,50,1,5272,4,01,012,3302,4,40,26,5,4,59,119,2,1,05,1,91,09,04,05,08,034,09,5,7,3,,3,3,,664,23,19,40,5,2,,1,,5,169,120,1,3,41,0,4
50WN01223,50,2,5273,4,02,022,3440,4,40,16,5,4,59,119,2,1,07,1,77,11,03,06,08,036,08,6,6,1,,2,2,,576,23,13,40,5,2,,1,,5,147,84,1,3,01,0,4
50WN01224,50,2,5274,4,02,022,3440,4,40,16,5,4,59,119,1,1,07,1,63,08,03,07,10,031,06,5,6,2,,2,2,,457,23,13,40,5,2,,1,,5,150,86,,1,,0,4
50WN01225,50,1,5276,4,61,151,1176,5,48,,3,3,59,119,1,5,07,1,72,10,03,07,09,037,04,5,6,2,,2,2,,519,23,,40,3,3,,4,,5,142,102,1,3,01,0,3
50WN01226,50,2,5277,4,04,042,3093,4,40,08,1,5,59,119,1,1,06,1,87,10,03,05,05,038,07,4,5,2,,2,3,,649,23,05,40,1,1,,1,,5,144,98,,1,,0,4
50WN01227,50,2,5278,4,61,131,1323,5,48,,1,3,59,119,2,1,06,1,91,09,03,03,04,041,07,5,6,2,,3,3,,667,23,,40,1,1,,4,,5,150,116,1,2,01,0,3
50WN01228,50,2,5280,4,08,082,3487,4,40,14,1,4,58,118,2,1,06,1,83,12,03,04,06,042,10,6,8,3,,2,2,,605,24,06,40,1,1,,1,,5,137,116,,1,,0,4
50WN01229,50,1,5281,4,12,021,1187,5,48,13,1,3,58,118,1,7,06,1,87,15,03,06,06,033,07,5,7,3,,4,3,,641,24,00,40,1,1,,1,,5,120,114,,3,37,0,3
50WN01230,50,2,5282,4,14,041,0949,5,48,15,1,4,58,118,1,1,06,1,90,09,03,04,06,042,09,3,6,4,,1,2,,656,24,00,40,1,1,,1,,5,160,126,,1,,0,4
50WN01231,50,1,5283,4,03,032,3564,4,40,11,1,4,58,118,1,1,04,1,97,15,06,05,04,040,08,6,8,3,,1,2,,708,24,04,40,1,1,,1,,5,118,134,,3,10,0,4
50WN01232,50,1,5284,4,61,111,1124,5,48,,1,3,58,118,1,4,05,1,92,09,04,05,05,035,07,4,5,2,,1,2,,688,24,,40,1,1,,4,,5,147,108,,1,,0,3
50WN01233,50,2,5285,4,14,041,1430,5,48,11,1,2,58,118,1,1,06,1,80,15,03,04,06,041,07,5,7,3,,2,2,,573,24,00,40,1,1,,1,,5,123,124,,2,12,0,2
50WN01234,50,1,5286,4,61,121,3417,4,40,,1,4,58,118,1,4,06,1,80,11,03,07,08,039,08,5,6,2,,1,2,,571,24,,40,1,1,,4,,5,139,126,,1,,0,4
50WN01235,50,2,5287,4,03,032,3062,4,40,22,1,5,58,118,1,1,06,1,84,12,03,05,05,044,09,6,7,2,,2,2,,603,24,16,40,1,1,,1,,5,139,128,,1,,0,4
50WN01236,50,2,5288,4,61,121,3554,4,40,,5,4,58,118,1,1,08,1,59,10,03,07,11,032,08,5,7,3,,2,3,,417,24,,40,5,2,,4,,5,136,98,,1,,0,4
50WN01237,50,2,5289,4,61,121,3554,4,40,,5,4,58,118,1,1,06,1,66,08,03,07,08,040,07,6,8,3,,1,3,,476,24,,40,5,2,,4,,5,150,98,,1,,0,4
50WN01238,50,1,5291,4,11,011,0841,5,48,18,1,4,58,118,1,1,05,1,99,10,03,04,07,042,07,5,7,3,,2,2,,732,24,00,40,1,1,,1,,5,167,126,,1,,0,4
50WN01239,50,1,5292,4,61,131,0409,5,48,,3,5,58,118,1,5,06,1,85,10,03,05,06,034,07,4,6,3,,3,2,,637,24,,40,3,3,,4,,5,145,98,,1,,0,4
50WN01240,50,1,5293,4,61,131,0409,5,48,,4,5,58,118,1,1,07,1,90,11,05,05,06,025,12,3,5,3,,2,2,,690,24,,40,3,3,,4,,5,131,86,,3,13,0,4
50WN01241,50,2,5294,4,61,131,4307,4,40,,1,2,58,118,3,1,07,1,87,11,03,05,04,026,08,5,7,3,,2,3,,634,24,,40,1,1,,4,,5,138,122,,2,40,0,2
50WN01242,50,2,5295,4,04,042,2939,4,40,08,1,5,58,118,1,1,05,1,72,10,03,05,06,037,11,5,7,3,,2,2,,527,24,05,40,1,1,,1,,5,131,98,,1,,0,4
50WN01243,50,1,5296,4,61,111,0213,5,48,,5,6,58,118,1,5,07,1,81,10,03,04,06,033,11,5,6,2,,2,2,,586,24,,40,5,2,,4,,5,145,118,,7,,0,4
50WN01244,50,2,5297,4,61,111,0213,5,48,,5,6,58,118,1,3,06,1,71,13,03,07,06,029,08,4,6,3,,3,3,,519,24,,40,5,2,,4,,5,117,98,,1,,0,4
50WN01245,50,1,5298,4,02,022,3362,4,40,16,5,4,58,118,1,1,06,1,70,13,03,06,08,030,07,4,5,2,,1,2,,522,24,07,40,5,2,,1,,5,126,84,,1,,0,4
50WN01246,50,1,5299,4,02,022,3362,4,40,16,5,4,58,118,2,7,05,1,72,15,03,06,09,031,06,5,6,2,,1,2,,542,24,07,40,5,2,,1,,5,122,80,,3,37,0,4
50WN01247,50,1,5300,4,61,061,0663,5,48,,5,5,58,118,1,1,07,1,69,13,03,08,09,028,05,3,6,4,,2,2,,483,24,,40,5,2,,4,,5,123,120,,3,12,0,4
50WN01248,50,2,5301,4,61,061,0663,5,48,,5,5,58,118,1,3,07,1,68,11,03,07,08,026,06,3,4,2,,2,2,,485,24,,40,5,2,,4,,5,128,108,,1,,0,4
50WN01249,50,1,5302,4,61,091,0680,5,48,,3,5,58,118,1,1,07,1,90,10,03,04,05,030,10,3,8,6,,2,2,,695,24,,40,3,3,,4,,5,144,80,,1,,0,4
50WN01250,50,1,5304,4,61,131,0453,5,48,,5,5,58,118,1,5,05,1,81,12,03,06,07,030,13,3,8,6,,2,3,,602,24,,40,5,2,,4,,5,136,100,,3,15,0,4
50WN01251,50,1,5305,4,61,131,0453,5,48,,5,5,58,118,1,5,06,1,74,11,05,05,08,029,09,3,8,6,,2,2,,541,24,,40,5,2,,4,,5,128,102,,3,36,0,4
50WN01252,50,1,5306,4,02,022,4189,4,40,27,1,2,58,118,1,1,06,1,64,13,03,08,10,025,06,4,6,3,,2,2,,458,24,12,40,1,1,,1,,5,121,100,,3,64,0,2
50WN01253,50,2,5308,4,13,031,4471,4,40,11,1,2,58,118,1,1,07,1,86,09,03,05,08,038,06,5,6,2,,2,2,,632,24,18,40,1,1,,1,,5,162,114,,1,,0,2
50WN01254,50,1,5309,4,61,141,4427,4,40,,1,2,58,118,1,1,05,1,100,08,03,04,05,038,09,5,8,4,,2,3,,744,24,,40,1,1,,4,,5,170,122,,1,,0,2
50WN01255,50,1,5310,4,61,081,4241,4,40,,1,2,58,118,1,1,06,1,87,09,04,05,05,038,06,4,5,2,,2,2,,646,24,,40,1,1,,4,,5,149,108,,1,,0,2
50WN01256,50,1,5311,4,05,052,4069,4,40,14,1,2,58,118,1,4,09,1,83,08,03,05,08,028,05,5,6,2,,2,2,,624,24,15,40,1,1,,1,,5,158,94,,1,,0,2
50WN01257,50,2,5312,4,04,042,4028,4,40,17,1,2,58,118,1,1,07,1,66,11,03,05,10,038,09,5,7,3,,2,3,,488,24,14,40,1,1,,1,,5,139,84,,1,,0,2
50WN01258,50,2,5313,4,02,022,3393,4,40,18,1,4,51,111,1,1,07,1,49,13,03,06,11,035,05,,,,,2,2,,360,31,10,40,1,1,,1,,1,111,90,,2,10,0,4
50WN01259,50,2,5314,4,09,092,0547,5,48,02,1,5,58,118,1,1,05,1,94,08,03,04,04,038,08,5,7,3,,2,2,,695,24,00,40,1,1,,1,,5,157,120,,1,,0,4
50WN01260,50,1,5315,4,08,082,1843,4,40,08,1,0,58,118,1,4,06,1,85,14,03,08,10,037,11,5,7,3,,2,3,,612,24,00,40,1,1,,1,,5,135,128,,3,12,0,5
50WN01261,50,1,5316,4,15,051,4258,4,40,03,1,2,58,118,1,5,07,1,82,08,03,07,07,031,08,3,6,4,,2,2,,615,24,02,40,1,1,,1,,5,153,94,,7,,0,2
50WN01262,50,1,5317,4,61,061,0846,5,48,,1,4,58,118,1,7,06,1,93,10,03,04,06,036,08,5,8,4,,3,3,,707,24,,40,1,1,,4,,5,150,96,,3,37,0,4
50WN01263,50,2,5318,4,15,055,1077,5,48,08,1,3,58,118,1,1,05,1,79,10,04,05,05,040,08,6,8,3,,2,2,,573,24,00,40,1,1,,1,,5,132,114,,1,,0,3
50WN01264,50,1,5321,4,12,021,1266,5,48,13,5,3,58,118,1,2,06,1,71,13,03,07,10,036,07,5,6,2,,,,,522,,,40,5,2,,1,,5,136,94,,1,,0,3
50WN01265,50,1,5322,4,12,021,1266,5,48,13,5,3,58,118,1,7,08,1,62,12,03,08,11,029,09,2,5,4,,,,,444,,,40,5,2,,1,,5,130,96,,3,37,0,3
50WN01266,50,1,5324,4,61,121,0600,5,48,,5,5,57,117,1,4,07,1,86,13,03,04,08,037,08,5,7,3,,1,2,,651,25,,40,5,2,,4,,5,143,98,,1,,0,4
50WN01267,50,1,5325,4,61,121,0600,5,48,,5,5,57,117,1,5,08,1,80,13,03,06,08,035,08,3,4,2,,2,2,,603,25,,40,5,2,,4,,5,136,94,,3,36,0,4
50WN01268,50,2,5326,4,09,092,0443,5,48,02,5,5,57,117,1,1,06,1,69,13,03,05,06,031,09,4,7,4,,1,2,,509,25,00,40,5,2,,1,,5,117,94,,1,,0,4
50WN01269,50,2,5327,4,09,092,0443,5,48,02,5,5,57,117,1,1,08,1,56,11,03,09,08,031,08,2,4,3,,1,2,,409,25,00,40,5,2,,1,,5,121,82,,2,30,0,4
50WN01270,50,1,5328,4,04,042,3075,4,40,12,1,5,57,117,1,1,07,1,80,09,03,05,08,039,07,4,4,1,,2,3,,610,25,17,40,1,1,,1,,5,153,86,,1,,0,4
50WN01271,50,2,5329,4,61,101,0646,5,48,,5,5,57,117,1,1,07,1,65,09,03,06,07,030,07,6,7,2,,1,2,,456,25,,40,5,2,,4,,5,135,116,,1,,0,4
50WN01272,50,2,5330,4,61,101,0646,5,48,,5,5,57,117,4,1,06,1,73,09,03,07,07,038,06,5,6,2,,1,2,,545,25,,40,5,2,,4,,5,149,92,,2,40,0,4
50WN01273,50,1,5331,4,12,021,1260,5,48,13,1,3,57,117,1,4,07,3,46,13,03,10,12,031,05,3,5,3,,1,3,,284,25,00,40,1,1,,1,,5,105,128,,3,35,0,3
50WN01274,50,1,5332,4,00,000,2665,4,40,,5,6,57,117,1,1,06,1,73,11,03,06,06,042,10,5,8,4,,2,3,,535,25,,40,5,2,,0,,5,139,104,,3,17,0,4
50WN01275,50,1,5334,4,07,072,4128,4,40,26,1,2,57,117,1,3,05,1,77,13,03,05,05,037,14,5,0,6,,2,2,,581,25,20,40,1,1,,1,,5,129,90,2,7,,0,2
50WN01276,50,2,5335,4,61,071,0570,5,48,,3,5,57,117,2,5,07,1,91,09,03,04,06,041,07,4,6,3,,1,2,,685,25,,40,3,3,,4,,5,161,108,,1,,0,4
50WN01277,50,2,5337,4,07,072,3185,4,40,10,1,5,57,117,1,1,07,1,90,13,04,05,05,036,09,6,8,3,,2,3,,665,25,00,40,1,1,,1,,5,128,122,,1,,0,4
50WN01278,50,1,5338,4,61,121,4251,4,40,,1,2,57,117,1,4,04,1,77,15,03,05,08,042,10,6,8,3,,1,2,,566,25,,40,1,1,,4,,5,124,108,,3,12,0,2
50WN01279,50,2,5339,4,61,111,1099,5,48,,1,3,57,117,1,1,08,1,84,13,05,08,05,028,07,4,5,2,,2,2,,619,25,,40,1,1,,4,,5,111,116,,2,13,0,3
50WN01280,50,1,5340,4,15,055,1507,5,48,07,1,2,57,117,1,7,06,1,80,08,03,05,07,036,06,5,7,3,,1,2,,617,25,00,40,1,1,,1,,5,155,78,,3,37,0,2
50WN01281,50,1,5341,4,08,082,3804,4,40,22,1,3,57,117,1,1,06,1,99,11,03,05,07,036,09,5,6,2,,2,2,,742,25,16,40,1,1,,1,,5,159,122,,6,,0,3
50WN01282,50,1,5342,4,05,052,4122,4,40,11,1,2,57,117,1,4,07,1,76,09,03,06,07,035,08,5,8,4,,2,2,,562,25,04,40,1,1,,1,,5,148,102,,1,,0,2
50WN01283,50,1,5343,4,15,051,1109,5,48,02,1,3,57,117,2,7,05,1,76,08,07,08,06,034,05,3,5,3,,2,2,,542,25,00,40,1,1,,1,,5,127,126,,3,37,0,3
50WN01284,50,2,5345,4,09,092,4137,4,40,14,1,2,57,117,1,1,07,1,89,08,03,05,06,038,12,5,7,3,,2,2,,660,25,02,40,1,1,,1,,5,162,118,,1,,0,2
50WN01285,50,2,5347,4,06,062,2675,4,40,14,1,6,57,117,1,1,08,1,77,15,03,06,07,033,08,2,4,3,,2,2,,568,25,05,40,1,1,,1,,5,113,106,1,2,01,0,4
50WN01286,50,1,5348,4,04,042,2970,4,40,10,1,5,57,117,2,1,07,1,96,08,03,05,04,032,09,2,4,3,,3,3,,726,25,10,40,1,1,,1,,5,157,110,,1,,0,4
50WN01287,50,2,5350,4,07,072,2803,4,40,11,1,6,57,117,1,1,05,1,76,11,03,05,05,049,06,6,0,5,,3,5,,557,25,01,40,1,1,,1,,5,137,108,,2,76,0,4
50WN01288,50,2,5352,4,03,032,2840,4,40,15,1,6,57,117,1,1,06,1,91,11,03,05,04,041,06,5,6,2,,2,2,,677,25,07,40,1,1,,1,,5,145,118,,1,,0,4
50WN01289,50,1,5354,4,14,041,0819,5,48,15,1,4,57,117,1,4,09,1,81,09,03,07,08,033,08,2,4,3,,2,2,,586,25,00,40,1,1,,1,,5,150,124,,1,,0,4
50WN01290,50,2,5355,4,02,022,2215,4,40,12,3,8,57,117,1,1,06,1,68,13,03,05,07,036,06,6,8,3,,2,2,,509,25,00,40,3,3,,1,,5,120,84,,1,,0,5
50WN01291,50,1,5358,4,61,151,0865,5,48,,3,4,57,117,1,4,06,1,89,11,03,05,05,034,06,6,7,2,,1,2,,692,25,,40,3,3,,4,,5,142,80,,3,30,0,4
50WN01292,50,1,5359,4,15,051,1528,5,48,02,1,2,56,116,1,5,06,1,93,08,03,06,07,035,09,6,7,2,,2,2,,703,26,00,40,1,1,,1,,5,158,114,,1,,0,2
50WN01293,50,2,5360,4,09,092,0288,5,48,02,1,6,56,116,2,5,08,1,85,08,03,06,06,045,12,4,8,5,,1,3,,631,26,00,40,1,1,,1,,5,159,118,,1,,0,4
50WN01294,50,1,5362,4,61,101,0244,5,48,,3,6,56,116,2,5,06,1,99,09,04,04,05,034,08,6,7,2,,2,2,,766,26,,40,3,3,,4,,5,158,102,,3,36,0,4
50WN01295,50,1,5363,4,61,151,2924,4,40,,5,5,56,116,1,1,06,1,85,12,03,06,07,043,09,6,7,2,,2,3,,652,26,,40,5,2,,4,,5,150,94,,1,,0,4
50WN01296,50,1,5364,4,61,151,2924,4,40,,5,5,56,116,1,1,06,1,79,13,03,06,08,044,09,6,8,3,,2,2,,605,26,,40,5,2,,4,,5,142,88,,1,,0,4
50WN01297,50,1,5365,4,61,141,3718,4,40,,1,3,56,116,1,5,08,1,108,08,03,04,05,032,12,3,7,5,,2,3,,834,26,,40,1,1,,4,,5,170,112,,1,,0,3
50WN01298,50,2,5366,4,61,131,4112,4,40,,1,2,56,116,1,1,07,1,76,08,03,05,08,037,08,4,7,4,,3,3,,553,26,,40,1,1,,4,,5,154,118,,1,,0,2
50WN01299,50,1,5367,4,09,092,4352,4,40,15,1,2,56,116,1,4,06,1,76,11,03,06,08,035,07,3,6,4,,1,2,,564,26,03,40,1,1,,1,,5,138,106,,1,,0,2
50WN01300,50,2,5369,4,09,092,1017,5,48,03,5,4,56,116,1,1,05,1,73,09,03,06,07,031,08,6,8,3,,2,3,,536,26,00,40,5,2,,1,,5,144,108,2,2,76,0,4
50WN01301,50,1,5370,4,09,092,1017,5,48,03,5,4,56,116,1,4,07,1,87,13,03,06,06,030,11,5,8,4,,2,3,,648,26,00,40,5,2,,1,,5,135,118,,1,,0,4
50WN01302,50,2,5371,4,07,072,2930,4,40,21,1,5,56,116,1,1,03,3,80,14,03,04,05,046,11,6,0,5,,2,5,,597,26,18,40,1,1,,1,,5,127,108,,2,76,0,4
50WN01303,50,1,5372,4,61,061,4118,4,40,,1,2,56,116,1,4,07,1,85,13,03,07,08,038,07,4,5,2,,3,3,,628,26,,40,1,1,,4,,5,140,122,,3,10,0,2
50WN01304,50,2,5373,4,08,082,3539,4,40,13,1,4,56,116,1,1,05,1,81,15,03,05,07,046,10,5,8,4,,2,2,,607,26,05,40,1,1,,1,,5,127,106,,1,,0,4
50WN01305,50,1,5374,4,61,091,0913,5,48,,5,4,56,116,1,4,07,1,62,09,03,07,11,030,06,5,6,2,,1,2,,450,26,,40,5,2,,4,,5,143,98,,3,44,0,4
50WN01306,50,1,5375,4,61,091,0913,5,48,,5,4,56,116,1,4,06,3,86,11,03,05,07,038,07,4,6,3,,2,3,,657,26,,40,5,2,,4,,5,152,98,,1,,0,4
50WN01307,50,2,5376,4,08,082,3730,4,40,22,1,3,56,116,1,1,05,1,85,14,03,05,07,044,06,7,8,2,,2,2,,629,26,18,40,1,1,,1,,5,136,120,,1,,0,3
50WN01308,50,1,5377,4,09,092,4353,4,40,14,1,2,56,116,1,5,07,1,68,12,03,07,09,035,08,4,6,3,,1,2,,497,26,03,40,1,1,,1,,5,128,104,,1,,0,2
50WN01309,50,2,5378,4,03,032,2713,4,40,16,5,6,56,116,1,1,06,1,65,12,03,07,06,030,07,3,5,3,,1,2,,474,26,09,40,5,2,,1,,5,122,100,,1,,0,4
50WN01310,50,2,5379,4,03,032,2713,4,40,16,5,6,56,116,3,1,06,1,70,13,03,06,05,039,07,4,7,4,,2,2,,507,26,09,40,5,2,,1,,5,126,112,,2,40,0,4
50WN01311,50,1,5380,4,61,081,4160,4,40,,1,2,56,116,1,1,05,1,88,10,03,05,07,038,07,6,8,3,,2,3,,655,26,,40,1,1,,4,,5,155,120,,1,,0,2
50WN01312,50,1,5381,4,61,081,3720,4,40,,5,3,56,116,2,4,07,1,78,14,03,05,07,034,09,4,5,2,,2,2,,602,26,,40,5,2,,4,,5,126,82,,3,40,0,3
50WN01313,50,2,5382,4,61,081,3720,4,40,,5,3,56,116,3,1,06,1,67,07,03,06,08,040,07,5,7,3,,2,3,,519,26,,40,5,2,,4,,5,157,68,,1,,0,3
50WN01314,50,2,5383,4,11,011,0899,5,48,20,5,4,56,116,1,1,07,1,65,09,03,06,05,035,08,4,7,4,,2,2,,490,26,00,40,5,2,,1,,5,139,82,,1,,0,4
50WN01315,50,2,5384,4,11,011,0899,5,48,20,5,4,56,116,1,1,08,1,57,11,03,08,10,034,09,3,5,3,,2,2,,410,26,00,40,5,2,,1,,5,134,94,,1,,0,4
50WN01316,50,2,5385,4,61,131,3097,4,40,,5,5,56,116,1,1,05,1,70,12,03,05,07,041,07,6,8,3,,2,2,,526,26,,40,5,2,,4,,5,133,90,,1,,0,4
50WN01317,50,2,5386,4,61,131,3097,4,40,,5,5,56,116,1,1,05,1,74,12,03,06,06,030,07,6,7,2,,2,2,,545,26,,40,5,2,,4,,5,127,108,,1,,0,4
50WN01318,50,2,5388,4,61,061,0672,5,48,,1,5,56,116,1,1,08,1,78,13,03,07,06,030,08,6,7,2,,2,3,,586,26,,40,1,1,,4,,5,117,100,,1,,0,4
50WN01319,50,2,5389,4,15,055,0773,5,48,07,1,4,56,116,1,3,05,1,76,08,03,05,06,041,08,5,8,4,,2,3,,562,26,00,40,1,1,,1,,5,147,108,,2,76,0,4
50WN01320,50,1,5391,4,13,031,0895,5,48,14,1,4,56,116,1,2,07,1,92,09,03,04,06,036,07,5,7,3,,3,2,,702,26,00,40,1,1,,1,,5,158,106,,1,,0,4
50WN01321,50,2,5392,4,07,072,4331,4,40,22,2,2,56,116,1,1,05,1,67,12,03,06,07,043,09,7,0,4,,2,2,,495,26,12,40,1,1,,1,,5,133,96,,2,76,0,2
50WN01322,50,1,5393,4,04,042,2674,4,40,08,1,6,56,116,1,5,04,1,90,10,03,04,06,036,07,5,7,3,,1,2,,690,26,00,40,1,1,,1,,5,150,100,,1,,0,4
50WN01323,50,2,5394,4,09,092,0860,5,48,02,1,4,56,116,1,4,08,1,89,13,03,04,05,030,06,3,5,3,,3,3,,659,26,00,40,1,1,,1,,5,129,126,,1,,0,4
50WN01324,50,2,5396,4,12,021,1302,5,48,12,1,3,56,116,2,1,06,1,79,14,03,06,05,036,09,5,7,3,,2,2,,598,26,00,40,1,1,,1,,5,117,96,,1,,0,3
50WN01325,50,2,5397,4,12,021,1192,5,48,13,1,3,56,116,1,1,05,1,80,08,04,05,06,034,09,5,7,3,,2,3,,595,26,00,40,1,1,,1,,5,146,110,,1,,0,3
50WN01326,50,2,5398,4,14,041,0871,5,48,32,5,4,56,116,1,1,06,1,64,06,03,06,10,038,07,4,5,2,,3,3,,469,26,00,40,5,2,,1,,5,171,96,,1,,0,4
50WN01327,50,1,5399,4,14,041,0871,5,48,32,5,4,56,116,1,4,07,1,60,14,03,08,10,031,06,2,4,3,,2,2,,431,26,00,40,5,2,,1,,5,123,100,,3,10,0,4
50WN01328,50,2,5400,4,15,055,0762,5,48,07,3,4,56,116,1,3,06,1,75,13,03,06,05,036,07,6,7,2,,2,3,,559,26,00,40,3,3,,1,,5,120,102,,1,,0,4
50WN01329,50,2,5402,4,61,071,4265,4,40,,5,2,56,116,2,1,06,1,60,11,03,08,11,033,09,5,8,4,,2,3,,422,26,,40,5,2,,4,,5,138,110,1,3,46,0,2
50WN01330,50,2,5403,4,61,071,4265,4,40,,5,2,56,116,2,1,06,1,65,09,03,06,09,034,07,5,7,3,,2,2,,481,26,,40,5,2,,4,,5,149,92,,2,40,0,2
50WN01331,50,1,5404,4,61,131,1119,5,48,,5,3,56,116,1,5,06,1,63,13,03,08,11,035,09,6,6,1,,2,2,,459,26,,40,5,2,,4,,5,128,98,,3,,0,3
50WN01332,50,2,5405,4,61,131,1119,5,48,,5,3,56,116,1,1,05,1,69,11,03,06,07,038,08,6,8,3,,2,2,,519,26,,40,5,2,,4,,5,135,88,,1,,0,3
50WN01333,50,1,5406,4,09,092,1129,5,48,02,1,3,55,115,2,4,08,1,88,08,03,05,08,035,10,4,7,4,,2,2,,666,27,03,40,1,1,,1,,5,160,114,,1,,0,3
50WN01334,50,2,5407,4,04,042,3870,4,40,06,1,3,55,115,1,3,05,1,74,12,03,04,05,040,05,5,7,3,,2,2,,555,27,05,40,1,1,,1,,5,123,102,,1,,0,3
50WN01335,50,1,5408,4,04,042,3322,4,40,08,1,4,55,115,1,4,07,1,97,09,05,05,06,039,08,5,7,3,,1,2,,753,27,05,40,1,1,,1,,5,157,104,,3,13,0,4
50WN01336,50,1,5409,4,61,141,1014,5,48,,5,4,55,115,1,5,07,1,66,08,03,06,10,030,09,5,7,3,,2,2,,508,27,,40,5,2,,4,,5,150,76,,1,,0,4
50WN01337,50,2,5410,4,61,141,1014,5,48,,5,4,55,115,1,5,06,1,65,08,03,06,08,035,11,4,8,5,,2,2,,496,27,,40,5,2,,4,,5,147,80,,2,36,0,4
50WN01338,50,2,5411,4,61,101,3432,4,40,,5,4,55,115,2,1,06,1,78,11,03,06,06,036,08,6,8,3,,2,2,,602,27,,40,5,2,,4,,5,140,88,,1,,0,4
50WN01339,50,1,5412,4,61,101,3432,4,40,,5,4,55,115,1,4,06,1,72,13,03,06,09,035,07,6,7,2,,2,2,,558,27,,40,5,2,,4,,5,132,78,,3,76,0,4
50WN01340,50,1,5413,4,09,092,0655,5,48,03,5,5,55,115,2,4,07,1,86,10,03,06,08,030,08,3,6,4,,2,2,,645,27,00,40,5,2,,1,,5,155,118,,1,,0,4
50WN01341,50,2,5414,4,09,092,0655,5,48,03,5,5,55,115,2,4,06,1,77,08,03,06,07,034,09,4,8,5,,2,2,,562,27,00,40,5,2,,1,,5,156,124,,1,,0,4
50WN01342,50,1,5415,4,61,081,0267,5,48,,5,6,55,115,2,1,08,1,70,10,03,06,07,031,06,4,6,3,,2,2,,530,27,,40,5,2,,4,,5,137,90,,1,,0,4
50WN01343,50,1,5416,4,61,081,0267,5,48,,5,6,55,115,1,4,07,1,79,08,03,05,09,035,07,3,4,2,,2,2,,593,27,,40,5,2,,4,,5,164,108,,3,,0,4
50WN01344,50,2,5417,4,61,131,3809,4,40,,1,3,55,115,1,1,06,1,62,10,03,05,08,035,07,5,8,4,,2,2,,445,27,,40,1,1,,4,,5,125,108,,1,,0,3
