UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,INBRL,ADGBV,ADGACC,MADGBV,MADGACC,FLBVB,FLBVR,SAGE,STUDY
02WN01982,102113278,02,R3278,11,2,18,07,23,8,2,2,2.0,2,2,2,93,219,126,5,10.2,63,81,0.562,78,1,1,,,0,+,.,WF,COARSE,R0118,11,R2054,11,10,3,93,261,5,5,110,1.88,139.4,3,88,,,0,0,,,0.047,,,,,,,,
02WN01983,102113279,02,R3279,11,1,18,07,23,8,2,2,2.0,2,2,2,93,219,126,2,10.3,62,79,0.545,76,1,1,,,0,+,.,,,R0118,11,R2054,11,10,3,93,252,5,5,101,1.88,139.4,3,83,,,0,0,,,0.047,,,,,,,,
02WN01984,102113280,02,R3280,11,1,18,07,24,9,3,2,6.0,6,4,2,93,219,126,16,10.5,58,78,0.536,75,1,1,4,,0,+,.,,H4,R1185,11,S6951,10,11,3,93,252,8,5,98,2.23,130.5,3,84,,,0,0,,,0.068,,,,,,,,
02WN01985,102113281,02,R3281,11,3,18,07,24,9,3,2,6.0,6,4,2,93,219,126,11,9.4,61,84,0.592,80,1,1,,,0,+,.,WF,HAIRY,R1185,11,S6951,10,11,3,93,261,8,5,106,2.23,130.5,3,98,,,0,0,,,0.068,,,,,,,,
02WN01986,102113282,02,R3282,11,2,18,07,24,9,3,1,6.0,6,4,2,93,219,126,14,7.9,61,81,0.58,78,1,1,,,0,+,.,WF,X,R1185,11,S6951,10,11,3,93,261,7,2,107,2.23,130.5,3,90,,,0,0,,,0.068,,,,,,,,
02WN01987,102113283,02,R3283,11,3,18,07,38,8,2,1,7.0,7,5,2,93,219,126,10,12.2,68,92,0.633,88,1,1,,,0,-,.,WF,,R1583,11,S6019,10,11,3,93,261,3,2,97,1.4,88.8,3,98,,,0,0,,,0.033,,,,,,,,
02WN01988,102113285,02,R3285,11,2,18,07,27,8,2,2,5.0,5,4,2,93,219,126,3,10.0,71,94,0.667,90,1,1,,,0,+,.,e.0,,R1226,11,S7797,10,12,1,,,5,3,110,1.85,112.4,1,103,,,0,0,,,0.024,,,,,,,,
02WN01989,102113286,02,R3286,11,2,18,07,27,8,2,2,5.0,5,4,2,93,219,126,10,7.3,63,80,0.577,77,1,1,,,0,+,.,e.1,ENTR,R1226,11,S7797,10,12,1,,,5,7,100,1.85,112.4,1,89,,,0,0,,,0.024,,,,,,,,
02WN01990,102113287,02,R3287,11,2,18,43,32,8,2,2,5.0,5,4,2,93,219,126,10,11.3,74,94,0.656,90,1,1,,,0,-,.,e.2,,R1565,11,S8478,10,13,1,,,5,4,109,1.52,111.8,1,111,,,0,0,,,0.038,,,,,,,,
02WN01991,102113288,02,R3288,11,2,18,43,32,8,2,2,5.0,5,4,2,93,219,126,2,9.1,56,82,0.579,79,1,1,,,0,-,.,e.3,,R1565,11,S8478,10,13,1,,,5,6,101,1.52,111.8,1,91,,,0,0,,,0.038,,,,,,,,
02WN01992,102113289,02,R3289,11,3,18,43,27,5,1,1,2.0,2,2,2,93,219,126,2,10.4,67,88,0.616,84,1,1,,,0,+,.,,,R1226,11,R1884,11,12,Z,93,259,1,1,99,1.7,103.1,Z,91,94,,0,0,,,0.026,,,,,,,,
02WN01993,102113291,02,R3291,11,2,18,43,34,9,3,1,4.0,4,4,2,93,219,126,14,10.5,68,89,0.623,85,1,1,,,0,-,.,e.1,,R1265,11,S9629,10,10,1,,,7,2,106,2.03,114.0,1,94,,,0,0,,,0.022,,,,,,,,
02WN01994,102113293,02,R3293,11,3,18,07,22,8,2,2,3.0,3,3,2,93,219,126,11,13.2,55,72,0.467,69,1,1,,,0,+,.,WF,,R1449,11,R0464,11,13,3,93,261,5,5,89,1.83,105.5,3,84,,,0,0,,,0.032,,,,,,,,
02WN01995,102113294,02,R3294,11,2,18,07,22,8,2,2,3.0,3,3,2,93,219,126,6,12.0,79,102,0.714,98,1,1,,,0,+,.,e.4,FOUND,R1449,11,R0464,11,13,1,,0,5,5,113,1.83,105.5,1,114,,,0,0,,,0.032,,,,,,,,
02WN01996,102113295,02,R3295,11,2,18,07,36,8,2,2,3.0,3,3,2,93,219,126,3,10.8,66,87,0.605,83,1,1,,,0,-,.,e.0,,R0848,11,R0327,11,10,1,,,5,5,99,1.96,98.3,1,99,,,0,0,,,0.046,,,,,,,,
02WN01997,102113296,02,R3296,11,2,18,07,36,8,2,2,3.0,3,3,2,93,219,126,6,11.1,59,79,0.539,76,1,1,,,0,-,  L,,,R0848,11,R0327,11,10,2,92,263,5,5,94,1.96,98.3,2,84,94,,0,0,,,0.046,,,,,,,,
02WN01998,102113297,02,R3297,11,1,18,07,32,8,2,2,2.0,2,2,2,93,219,126,7,8.2,58,85,0.61,81,1,1,,,0,-,.,,,R1565,11,R1186,11,10,3,93,252,5,5,97,2.05,114.9,3,94,,,0,0,,,0.034,,,,,,,,
02WN01999,102113298,02,R3298,11,1,18,07,32,8,2,2,2.0,2,2,2,93,219,126,3,9.4,55,78,0.544,75,1,1,,,0,-,.,,,R1565,11,R1186,11,10,3,93,252,5,5,92,2.05,114.9,3,80,,,0,0,,,0.034,,,,,,,,
02WN02000,102113299,02,R3299,11,1,18,07,36,8,2,1,4.0,4,4,2,93,219,126,10,9.2,65,92,0.657,88,1,1,5,,0,-,.,,H5 X,R0848,11,S9503,10,10,3,93,252,3,2,99,1.86,107.6,3,99,,,0,0,,,0.021,,,,,,,,
02WN02001,102113303,02,R3303,11,2,18,43,38,5,1,1,3.0,3,3,2,93,219,126,3,11.6,79,100,0.702,96,1,1,,,0,-,.,e.1,,R1583,11,R0074,11,13,1,,,1,1,110,1.54,99.0,1,111,,,0,0,,,0.025,,,,,,,,
02WN02002,102113304,02,R3304,11,2,18,07,22,9,3,2,3.0,3,3,2,93,219,126,11,6.5,65,86,0.631,82,1,1,,,0,+,.,e.2,WEAK,R1449,11,R0590,11,11,1,,,8,5,106,2.1,119.9,1,98,,,0,0,,,0.054,,,,,,,,
02WN02003,102113305,02,R3305,11,2,18,07,22,9,3,2,3.0,3,3,2,93,219,126,15,6.2,34,46,0.316,44,1,1,,,0,+,.,WF,EYE,R1449,11,R0590,11,11,3,93,261,8,5,76,2.1,119.9,3,53,,,0,0,,,0.054,,,,,,,,
02WN02004,102113312,02,R3312,11,2,18,07,35,8,2,2,4.0,4,4,2,93,219,126,15,9.6,65,82,0.575,79,1,1,,,0,-,.,e.3,,R0402,11,S9887,10,11,1,,,5,5,97,1.86,100.0,1,86,,,0,0,,,0.032,,,,,,,,
02WN02005,102113313,02,R3313,11,1,18,07,35,8,2,2,4.0,4,4,2,93,219,126,9,10.9,60,74,0.501,71,1,1,,,0,-,.,,,R0402,11,S9887,10,11,3,93,252,5,5,84,1.86,100.0,3,81,,,0,0,,,0.032,,,,,,,,
02WN02006,102113314,02,R3314,11,2,18,07,26,8,2,2,2.0,2,2,2,93,219,126,13,10.3,57,72,0.49,69,1,1,,,0,+,  L,,,R1432,11,R1346,11,13,2,92,263,5,5,95,1.87,118.6,2,84,93,,0,0,,,0.027,,,,,,,,
02WN02007,102113315,02,R3315,11,1,18,07,26,8,2,2,2.0,2,2,2,93,219,126,3,10.9,67,86,0.596,82,1,1,,,0,+,.,,,R1432,11,R1346,11,13,3,93,252,5,5,99,1.87,118.6,3,91,,,0,0,,,0.027,,,,,,,,
02WN02008,102113316,02,R3316,11,2,18,07,28,8,2,2,6.0,6,4,2,93,219,126,15,11.9,73,89,0.612,85,1,1,,,0,+,.,e.4,NICE,R1839,11,S6873,10,10,1,,,5,5,109,1.85,120.3,1,101,,,0,0,,,0.044,,,,,,,,
02WN02009,102113317,02,R3317,11,2,18,07,28,8,2,2,6.0,6,4,2,93,219,126,15,10.3,58,76,0.521,73,1,1,,,0,+,  L,,ENTR,R1839,11,S6873,10,10,2,92,263,5,5,99,1.85,120.3,2,88,91,,0,0,,,0.044,,,,,,,,
02WN02010,102113318,02,R3318,11,3,18,07,28,8,2,2,2.0,2,2,2,93,219,126,2,10.5,65,84,0.583,81,1,1,,,0,+,.,WF,,R1839,11,R1285,11,12,3,93,261,5,5,101,1.88,113.5,3,99,,,0,0,,,0.043,,,,,,,,
02WN02011,102113319,02,R3319,11,2,18,07,28,8,2,2,2.0,2,2,2,93,219,126,10,9.1,58,72,0.499,69,1,1,,,0,+,  L,,,R1839,11,R1285,11,12,2,92,263,5,5,94,1.88,113.5,2,84,94,,0,0,,,0.043,,,,,,,,
02WN02012,102113320,02,R3320,11,2,18,43,33,8,2,2,4.0,4,4,2,93,219,126,7,9.8,51,74,0.51,71,1,1,,,0,-,.,WF,ENTR,R1264,11,S9193,10,10,3,93,261,5,7,105,1.91,141.7,3,85,,,0,0,,,0.025,,,,,,,,
02WN02013,102113321,02,R3321,11,1,18,43,33,8,2,2,4.0,4,4,2,93,219,126,16,13.8,73,100,0.684,96,1,1,,,0,-,EXP,,,R1264,11,S9193,10,10,1,,,5,3,116,1.91,141.7,1,104,,,0,0,,,0.025,,,,,,,,E&C
02WN02014,102113322,02,R3322,11,3,18,07,33,8,2,1,2.0,2,2,2,93,219,126,4,10.7,82,107,0.764,102,1,1,,,0,-,.,WF,,R1264,11,R1575,11,12,3,93,261,3,2,112,1.88,102.4,3,119,,,0,0,,,0.019,,,,,,,,
02WN02015,102113324,02,R3324,11,1,18,07,36,8,2,1,4.0,4,4,1,93,217,124,6,10.0,57,83,0.589,81,1,1,,,0,-,.,,,R0848,11,S9482,10,11,3,93,252,3,2,96,1.86,113.9,3,90,,,0,0,,,0.026,,,,,,,,
02WN02016,102113326,02,R3326,11,2,18,07,24,8,2,2,4.0,4,4,2,93,219,126,13,9.4,61,78,0.544,75,1,1,,,0,+, 27,,,R1185,11,S9778,10,12,2,92,262,5,5,97,1.61,109.3,2,92,103,,0,0,,,0.023,,,,,,,,
02WN02017,102113327,02,R3327,11,3,18,07,24,8,2,2,4.0,4,4,2,93,219,126,7,9.3,66,85,0.601,81,1,1,,,0,+,.,WF,,R1185,11,S9778,10,12,3,93,261,5,5,99,1.61,109.3,3,85,,,0,0,,,0.023,,,,,,,,
02WN02018,102113328,02,R3328,11,3,18,43,22,8,2,2,5.0,5,4,2,93,219,126,6,12.4,55,80,0.537,77,1,1,,,0,+,.,WF,,R1449,11,S8600,10,13,3,93,261,5,5,97,1.63,111.2,3,86,,,0,0,,,0.028,,,,,,,,
02WN02019,102113329,02,R3329,11,3,18,43,22,8,2,2,5.0,5,4,2,93,219,126,2,11.7,59,79,0.534,76,1,1,,,0,+,.,WF,,R1449,11,S8600,10,13,3,93,261,5,5,96,1.63,111.2,3,91,,,0,0,,,0.028,,,,,,,,
02WN02020,102113330,02,R3330,11,2,18,07,32,9,3,1,5.0,5,4,2,93,219,126,11,11.2,84,112,0.8,107,1,1,,,0,-,.,e.0,,R1565,11,S8613,10,12,1,,,7,2,120,1.85,103.8,1,121,,,0,0,,,0.023,,,,,,,,
02WN02021,102113331,02,R3331,11,2,18,07,26,9,3,3,6.0,6,4,2,93,219,126,13,11.8,63,81,0.549,78,1,1,,,0,+,.,e.1,,R1432,11,S7245,10,11,1,,,9,8,98,1.83,105.2,1,96,,,0,0,,,0.034,,,,,,,,
02WN02022,102113332,02,R3332,11,1,18,07,26,9,3,3,6.0,6,4,2,93,219,126,14,11.6,67,91,0.63,87,1,1,4,,0,+,.,,H4+,R1432,11,S7245,10,11,3,93,252,9,8,98,1.83,105.2,3,98,,,0,0,,,0.034,,,,,,,,
02WN02023,102113333,02,R3333,11,2,18,07,26,9,3,3,6.0,6,4,2,93,219,126,11,10.8,53,67,0.446,64,1,1,,4+,0,+,  L,,F4+,R1432,11,S7245,10,11,2,92,263,9,8,87,1.83,105.2,2,81,89,,0,0,,,0.034,,,,,,,,
02WN02024,102113334,02,R3334,11,1,18,07,38,8,2,2,3.0,3,3,1,93,217,124,9,12.0,61,85,0.589,83,1,1,,,0,-,.,,,R1583,11,R0417,11,10,3,93,252,5,5,102,1.96,126.1,3,96,,,0,0,,,0.028,,,,,,,,
02WN02025,102113335,02,R3335,11,2,18,07,38,8,2,2,3.0,3,3,1,93,217,124,9,11.0,58,76,0.524,74,1,1,,,0,-, 29,,,R1583,11,R0417,11,10,2,92,262,5,5,102,1.96,126.1,2,89,96,,0,0,,,0.028,,,,,,,,
02WN02026,102113337,02,R3337,11,2,18,07,25,3,4,2,4.0,4,4,2,94,219,125,5,7.8,56,75,0.538,72,1,1,,,0,+, 27,,,R0826,11,S9873,10,12,2,92,262,8,5,98,2.36,120.3,2,91,96,,0,0,,,0.04,,,,,,,,
02WN02027,102113338,02,R3338,11,2,18,07,25,3,4,2,4.0,4,4,2,94,219,125,2,7.9,59,83,0.601,80,1,1,,,0,+,.,e.2,,R0826,11,S9873,10,12,1,,,8,5,105,2.36,120.3,1,90,,,0,0,,,0.04,,,,,,,,
02WN02028,102113339,02,R3339,11,1,18,07,35,8,2,2,6.0,6,4,2,94,219,125,2,13.1,77,104,0.727,100,1,1,,,0,-,.,,NICE,R0402,11,S6756,10,10,1,30,266,5,5,114,1.65,127.5,1,103,,,0,0,,,0.029,,,,,,,,
02WN02029,102113340,02,R3340,11,1,18,07,35,8,2,2,6.0,6,4,2,94,219,125,4,11.4,72,98,0.693,95,1,1,7,,0,-,CTL,,H7,R0402,11,S6756,10,10,1,,,5,5,111,1.65,127.5,1,106,,,0,0,,,0.029,,,,,,,,E&C
02WN02030,102113341,02,R3341,11,1,18,07,34,8,2,2,2.0,2,2,2,94,219,125,7,10.5,67,98,0.7,95,1,1,5,,0,-,.,,H5,R1265,11,R1504,11,11,3,93,252,5,5,107,2.05,117.2,3,101,,,0,0,,,0.024,,,,,,,,
02WN02031,102113342,02,R3342,11,1,18,07,34,8,2,2,2.0,2,2,2,94,219,125,11,11.0,52,74,0.504,71,1,1,4,,0,-,.,,H4,R1265,11,R1504,11,11,3,93,252,5,5,90,2.05,117.2,3,79,,,0,0,,,0.024,,,,,,,,
02WN02032,102113343,02,R3343,11,2,18,07,24,9,3,2,2.0,2,2,2,94,219,125,7,9.3,64,85,0.606,82,1,1,,,0,+,.,e.3,,R1185,11,R1368,11,10,1,,,8,4,105,2.05,115.6,1,101,,,0,0,,,0.049,,,,,,,,
02WN02033,102113344,02,R3344,11,1,18,07,24,9,3,2,2.0,2,2,2,94,219,125,8,7.9,56,80,0.577,77,1,1,6,,0,+,.,,H6,R1185,11,R1368,11,10,3,93,252,8,6,94,2.05,115.6,3,89,,,0,0,,,0.049,,,,,,,,
02WN02034,102113346,02,R3346,11,2,18,43,35,8,2,2,5.0,5,4,2,94,219,125,10,10.1,58,75,0.519,72,1,1,,,0,-,.,WF,HAIRY,R0402,11,S7922,10,12,3,93,261,5,5,94,1.63,107.9,3,85,,,0,0,,,0.021,,,,,,,,
02WN02035,102113347,02,R3347,11,2,18,43,35,8,2,2,5.0,5,4,2,94,219,125,2,10.7,60,75,0.514,72,1,1,,,0,-,.,WF,HAIRY,R0402,11,S7922,10,12,3,93,261,5,5,94,1.63,107.9,3,80,,,0,0,,,0.021,,,,,,,,
02WN02036,102113348,02,R3348,11,3,18,43,38,8,2,2,6.0,6,4,2,94,219,125,12,11.5,71,91,0.636,88,1,1,,,0,-,.,WF,1CRYPTORCHID,R1583,11,S7128,10,12,3,93,261,5,6,110,1.65,124.5,3,97,,,0,0,,,0.021,,,,,,,,
02WN02037,102113349,02,R3349,11,3,18,43,38,8,2,2,6.0,6,4,2,94,219,125,9,14.2,67,92,0.622,89,1,1,,,0,-,.,WF,1CRYPTORCHID,R1583,11,S7128,10,12,3,93,261,5,4,110,1.65,124.5,3,106,,,0,0,,,0.021,,,,,,,,
02WN02038,102113350,02,R3350,11,2,18,07,23,8,2,2,5.0,5,4,2,94,219,125,2,10.8,67,85,0.594,82,1,1,,,0,+,.,e.4,,R0118,11,S8222,10,13,1,,,5,5,101,1.63,106.7,1,95,,,0,0,,,0.029,,,,,,,,
02WN02039,102113351,02,R3351,11,2,18,07,23,8,2,2,5.0,5,4,2,94,219,125,11,10.4,57,81,0.565,78,1,1,,,0,+,.,WF,BUSH X,R0118,11,S8222,10,13,3,93,261,5,5,98,1.63,106.7,3,90,,,0,0,,,0.029,,,,,,,,
02WN02040,102113352,02,R3352,11,2,18,07,26,8,2,1,2.0,2,2,2,94,219,125,5,9.6,79,95,0.683,92,1,1,,,0,+,.,e.0,,R1432,11,R1089,11,12,1,,,3,2,115,1.88,124.4,1,108,,,0,0,,,0.046,,,,,,,,
02WN02041,102113354,02,R3354,11,2,18,07,38,5,1,1,2.0,2,2,2,94,219,125,4,11.7,65,87,0.602,84,1,1,,,0,-,.,e.1,,R1583,11,R2102,11,10,1,,,1,1,100,1.71,98.3,1,97,,,0,0,,,0.028,,,,,,,,
02WN02042,102113355,02,R3355,11,2,18,07,24,5,1,1,3.0,3,3,2,94,219,125,9,10.3,74,92,0.654,89,1,1,,,0,+,.,e.2,,R1185,11,R0757,11,12,1,,,1,1,100,1.82,87.3,1,106,,,0,0,,,0.031,,,,,,,,
02WN02043,102113356,02,R3356,11,2,18,07,23,8,2,2,5.0,5,4,2,94,219,125,16,9.6,52,68,0.467,66,1,1,,,0,+,.,WF,"X,HAIRY",R0118,11,S8897,10,10,3,93,261,5,5,89,1.74,107.0,3,80,,,0,0,,,0.038,,,,,,,,
02WN02044,102113357,02,R3357,11,3,18,07,23,8,2,2,5.0,5,4,2,94,219,125,17,10.9,61,80,0.553,77,1,1,,,0,+,.,WF,HAIRY,R0118,11,S8897,10,10,3,93,261,5,5,95,1.74,107.0,3,88,,,0,0,,,0.038,,,,,,,,
02WN02045,102113358,02,R3358,11,2,18,07,28,5,1,1,2.0,2,2,2,94,219,125,5,12.3,79,104,0.734,100,1,1,,,0,+,.,e.3,KEEP,R1839,11,R1126,11,11,1,,,1,1,114,1.71,102.0,1,116,,,0,0,,,0.065,,,,,,,,
02WN02046,102113359,02,R3359,11,1,18,07,34,8,2,2,4.0,4,4,2,94,219,125,2,10.4,75,91,0.645,88,1,1,4,,0,-,.,,H4+,R1265,11,S9234,10,11,3,93,252,5,6,109,1.86,136.2,3,98,,,0,0,,,0.022,,,,,,,,
02WN02047,102113360,02,R3360,11,1,18,07,34,8,2,2,4.0,4,4,2,94,219,125,2,12.3,71,95,0.662,92,1,1,7,,0,-,EXP,,H7,R1265,11,S9234,10,11,1,,,5,4,112,1.86,136.2,1,101,,,0,0,,,0.022,,,,,,,,E&C
02WN02048,102113361,02,R3361,11,2,18,43,27,9,3,2,5.0,5,4,2,94,219,125,8,10.9,69,90,0.633,87,1,1,,,0,+,.,e.4,"HAIRY, check",R1226,11,S8056,10,13,1,,,8,5,109,1.96,118.4,1,100,,,0,0,,,0.02,,,,,,,,
02WN02049,102113362,02,R3362,11,1,18,43,27,9,3,2,5.0,5,4,2,94,219,125,1,9.3,66,91,0.654,88,1,1,,,0,+,EXP,,,R1226,11,S8056,10,13,1,,,8,5,103,1.96,118.4,1,97,,,0,0,,,0.02,,,,,,,,E&C
02WN02050,102113367,02,R3367,11,1,18,07,37,8,2,1,4.0,4,4,2,94,219,125,6,10.8,64,82,0.57,79,1,1,5,,0,-,.,,H5,R0305,11,S9437,10,10,3,93,252,3,2,100,1.91,128.1,3,86,,,0,0,,,0.02,,,,,,,,
02WN02051,102113369,02,R3369,11,2,18,07,37,8,2,2,2.0,2,2,2,94,219,125,5,10.0,56,67,0.456,65,1,1,,,0,-,  L,,,R0305,11,R1647,11,10,2,92,263,5,5,97,1.88,130.6,2,74,84,,0,0,,,0.037,,,,,,,,
02WN02052,102113370,02,R3370,11,2,18,07,37,8,2,2,2.0,2,2,2,94,219,125,5,9.2,48,64,0.438,62,1,1,,,0,-,.,WF,ENTR,R0305,11,R1647,11,10,3,93,261,5,5,94,1.88,130.6,3,73,,,0,0,,,0.037,,,,,,,,
02WN02053,102113371,02,R3371,11,2,18,07,23,8,2,2,6.0,6,4,2,94,219,125,3,10.4,59,77,0.533,74,1,1,,,0,+,.,WF,BRITCHY,R0118,11,S6670,10,13,3,93,261,5,5,93,1.95,101.3,3,90,,,0,0,,,0.039,,,,,,,,
02WN02054,102113372,02,R3372,11,3,18,07,23,8,2,2,6.0,6,4,2,94,219,125,3,10.2,60,81,0.566,78,1,1,,,0,+,.,WF,,R0118,11,S6670,10,13,3,93,261,5,5,94,1.95,101.3,3,89,,,0,0,,,0.039,,,,,,,,
02WN02055,102113373,02,R3373,11,2,18,07,37,5,1,1,3.0,3,3,2,94,219,125,12,12.4,81,102,0.717,98,1,1,,,0,-,.,e.2,,R0305,11,R0875,11,13,1,,,1,1,113,1.54,105.5,1,107,,,0,0,,,0.032,,,,,,,,
02WN02056,102113374,02,R3374,11,2,18,07,32,5,1,1,4.0,4,4,2,94,219,125,13,10.0,65,91,0.648,88,1,1,,,0,-,.,e.0,,R1565,11,S9588,10,10,1,,,1,1,97,1.48,79.6,1,99,,,0,0,,,0.03,,,,,,,,
02WN02057,102113376,02,R3376,11,2,18,07,23,9,3,2,6.0,6,4,2,94,219,125,8,9.2,68,85,0.606,82,1,1,,,0,+,.,e.1,,R0118,11,S7120,10,11,1,,,8,5,99,2.03,99.6,1,94,,,0,0,,,0.039,,,,,,,,
02WN02058,102113377,02,R3377,11,2,18,07,23,9,3,2,6.0,6,4,2,94,219,125,8,9.8,64,82,0.578,79,1,1,,,0,+,.,e.2,,R0118,11,S7120,10,11,1,,,8,5,97,2.03,99.6,1,94,,,0,0,,,0.039,,,,,,,,
02WN02059,102113379,02,R3379,11,2,18,07,22,9,3,2,5.0,5,4,2,94,219,125,16,9.2,59,81,0.574,78,1,1,,,0,+,.,e.3,,R1449,11,S7921,10,18,1,,,8,5,97,1.96,102.6,1,94,,,0,0,,,0.056,,,,,,,,
02WN02060,102113380,02,R3380,11,1,18,07,22,9,3,2,5.0,5,4,2,94,219,125,3,10.8,61,82,0.57,79,1,1,,,0,+,.,,"X,SM.TSTS",R1449,11,S7921,10,18,3,93,252,8,5,91,1.96,102.6,3,88,,,0,0,,,0.056,,,,,,,,
02WN02061,102113381,02,R3381,11,1,18,07,32,5,1,1,3.0,3,3,2,94,219,125,5,12.1,83,118,0.847,114,1,1,,,0,-,CTL,,,R1565,11,R0298,11,12,1,,,1,1,122,1.67,122.1,1,120,,,0,0,,,0.018,,,,,,,,E&C
02WN02062,102113382,02,R3382,11,3,18,07,31,8,2,2,4.0,4,4,2,94,219,125,9,13.2,65,85,0.574,82,1,1,,,0,-,.,WF,,R2037,11,S9795,10,10,3,93,261,5,5,93,1.61,89.7,3,94,,,0,0,,,0.021,,,,,,,,
02WN02063,102113383,02,R3383,11,2,18,07,31,8,2,2,4.0,4,4,2,94,219,125,3,11.9,55,82,0.561,79,1,1,,,0,-,.,e.4,,R2037,11,S9795,10,10,1,,,5,5,93,1.61,89.7,1,91,,,0,0,,,0.021,,,,,,,,
02WN02064,102113384,02,R3384,11,2,18,43,33,8,2,2,3.0,3,3,2,94,219,125,2,9.8,58,70,0.482,68,1,1,,,0,-,  X,,"CLR3, FEET",R1264,11,R0211,11,13,2,93,261,5,6,95,1.68,119.6,2,81,85,,0,0,,,0.02,,,,,,,,
02WN02065,102113385,02,R3385,11,3,18,43,33,8,2,2,3.0,3,3,2,94,219,125,2,11.8,73,100,0.706,96,1,1,,,0,-,.,WF,,R1264,11,R0211,11,13,3,93,261,5,4,114,1.68,119.6,3,107,,,0,0,,,0.02,,,,,,,,
02WN02066,102113386,02,R3386,11,2,18,07,32,8,2,2,2.0,2,2,2,94,219,125,3,9.2,53,70,0.486,68,1,1,,,0,-,  L,,,R1565,11,R1237,11,10,2,92,263,5,5,99,2.05,131.8,2,75,80,,0,0,,,0.029,,,,,,,,
02WN02067,102113387,02,R3387,11,3,18,07,32,8,2,2,2.0,2,2,2,94,219,125,11,10.3,62,88,0.622,85,1,1,,,0,-,.,WF,1CRYPTORCHID,R1565,11,R1237,11,10,3,93,261,5,5,110,2.05,131.8,3,101,,,0,0,,,0.029,,,,,,,,
02WN02068,102113388,02,R3388,11,2,18,07,38,8,2,2,2.0,2,2,2,94,219,125,1,9.9,52,72,0.497,70,1,1,,,0,-,  L,,,R1583,11,R1765,11,11,2,92,263,5,4,99,1.88,126.4,2,80,85,,0,0,,,0.038,,,,,,,,
02WN02069,102113389,02,R3389,11,2,18,07,38,8,2,2,2.0,2,2,2,94,219,125,2,8.0,45,62,0.432,60,1,1,,,0,-,.,WF,HAIRY,R1583,11,R1765,11,11,3,93,261,5,6,91,1.88,126.4,3,72,,,0,0,,,0.038,,,,,,,,
02WN02070,102113390,02,R3390,11,3,18,07,33,8,2,2,3.0,3,3,1,94,217,123,10,11.0,69,91,0.65,89,3,1,,,0,-,.,WF,BRN.FEET,R1264,11,R0919,11,10,3,93,261,5,5,105,1.82,110.5,3,106,,,0,0,,,0.014,,,,,,,,
02WN02071,102113391,02,R3391,11,3,18,07,33,8,2,2,3.0,3,3,1,94,217,123,6,10.7,55,66,0.45,65,2,1,,,0,-,.,WF,BRN.FEET,R1264,11,R0919,11,10,3,93,261,5,5,88,1.82,110.5,3,82,,,0,0,,,0.014,,,,,,,,
02WN02072,102113392,02,R3392,11,1,18,07,33,8,2,2,4.0,4,4,1,95,217,122,17,10.5,61,82,0.586,81,1,1,4,,0,-,.,,H4+,R1264,11,S9805,10,12,3,93,252,5,5,92,1.86,102.5,3,90,,,0,0,,,0.016,,,,,,,,
02WN02073,102113393,02,R3393,11,2,18,07,33,8,2,2,4.0,4,4,1,95,217,122,8,10.8,59,84,0.6,83,1,1,,,0,-,.,e.2,,R1264,11,S9805,10,12,1,,,5,5,101,1.86,102.5,1,100,,,0,0,,,0.016,,,,,,,,
02WN02074,102113394,02,R3394,11,1,18,07,32,8,2,1,2.0,2,2,1,95,217,122,15,10.9,47,68,0.468,67,1,1,,,0,-,.,,,R1565,11,R1198,11,11,3,93,252,3,2,81,2.21,99.2,3,72,,,0,0,,,0.035,,,,,,,,
02WN02075,102113396,02,R3396,11,2,18,07,33,8,2,2,2.0,2,2,1,95,217,122,2,10.6,52,64,0.438,63,1,1,,3-,0,-,.,WF,F3-,R1264,11,R1374,11,10,3,93,261,5,5,97,1.88,135.5,3,77,,,0,0,,,0.018,,,,,,,,
02WN02076,102113397,02,R3397,11,3,18,07,33,8,2,2,2.0,2,2,1,95,217,122,1,11.2,65,92,0.662,91,4,1,,,0,-,.,WF,BLK.RUMP,R1264,11,R1374,11,10,3,93,261,5,5,116,1.88,135.5,3,104,,,0,0,,,0.018,,,,,,,,
02WN02077,102113398,02,R3398,11,2,18,07,37,8,2,2,2.0,2,2,1,95,217,122,15,7.6,45,60,0.43,59,1,1,,,0,-,.,WF,HAIRY,R0305,11,R1990,11,12,3,93,261,5,6,86,1.7,113.5,3,70,,,0,0,,,0.022,,,,,,,,
02WN02078,102113399,02,R3399,11,2,18,07,37,8,2,2,2.0,2,2,1,95,217,122,15,10.1,54,71,0.499,70,1,1,,,0,-, 31,,,R0305,11,R1990,11,12,2,92,262,5,4,94,1.7,113.5,2,87,96,,0,0,,,0.022,,,,,,,,
02WN02079,102113400,02,R3400,11,2,18,07,32,8,2,2,3.0,3,3,1,95,217,122,13,10.9,59,79,0.558,78,1,1,,,0,-,.,e.0,,R1565,11,R0460,11,12,1,,,5,5,105,1.82,127.0,1,93,,,0,0,,,0.022,,,,,,,,
