UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,C4950,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,DISP,IDX,BRWT,ABN,CJAW,CADAM,TBRE,CTBR,TRT,BAND
63WN00137,63,1,6613,2,50,500,3582,1,14,44,5,6,71,131,1,7,,1,65,13,03,10,09,040,11,2,2,1,,4,14,5790,14,415,41,30,50,1,5,,137,106,,4,4,5,2,,1
63WN00138,63,1,6614,2,82,375,5297,1,14,,1,3,71,131,1,1,,1,100,13,05,09,07,039,17,2,2,1,,4,14,6068,14,660,66,00,41,7,0,3,129,135,,4,3,1,1,,1
63WN00139,63,1,6615,2,82,264,5635,1,11,,1,2,71,131,1,7,,2,88,10,04,10,09,035,25,2,2,1,,1,14,5767,14,585,58,23,24,7,5,,148,114,,5,2,1,1,,1
63WN00140,63,1,6616,2,82,445,6032,1,14,,1,2,71,131,1,7,,2,97,12,03,09,09,042,23,2,2,1,,4,14,6023,14,641,64,01,37,7,1,,149,130,,5,2,1,1,,1
63WN00141,63,1,6617,2,82,295,5566,1,11,,1,3,71,131,1,4,,2,91,09,03,09,07,045,8,2,2,1,,1,14,5867,14,602,60,31,32,7,2,3,159,121,,5,3,1,1,,1
63WN00142,63,2,6618,2,82,515,5622,1,14,,1,3,71,131,1,3,,2,75,11,05,08,08,045,23,2,3,2,,4,14,5848,14,495,49,31,22,7,5,,132,102,,5,3,1,1,,1
63WN00143,63,1,6619,2,29,290,2252,1,14,22,3,8,71,131,1,2,,2,101,08,04,07,06,052,25,2,3,2,,4,14,5953,14,675,67,00,29,1,5,,179,126,,5,5,3,3,,1
63WN00144,63,1,6621,2,82,374,5197,1,14,,1,3,71,131,1,1,,2,91,09,05,08,07,050,30,2,3,2,,4,14,5834,14,607,60,32,44,7,7,,158,115,,5,3,1,1,,1
63WN00145,63,2,6622,2,82,395,3801,1,14,,1,6,71,131,1,3,,1,94,10,03,09,07,047,40,2,3,2,,4,14,6084,14,615,61,00,45,7,5,,153,135,,4,4,1,1,,1
63WN00146,63,1,6623,2,82,375,5879,1,14,,1,2,71,131,1,7,,1,89,11,04,09,09,039,39,2,3,2,,4,14,6068,14,595,59,17,44,7,5,3,147,110,,4,2,1,1,,1
63WN00147,63,1,6624,2,82,414,5225,1,14,,5,3,71,131,1,1,,1,88,11,03,09,08,042,34,2,2,1,,4,14,5931,14,591,59,28,44,7,1,,159,106,,4,3,5,2,,1
63WN00148,63,1,6625,2,82,414,5225,1,14,,5,3,71,131,1,1,,6,80,09,03,10,10,036,16,2,2,1,,4,14,5931,14,537,53,28,44,7,7,3,160,96,,7,3,5,2,,1
63WN00149,63,2,6627,2,40,400,5573,1,14,35,3,3,73,133,1,3,,1,62,11,03,10,09,039,13,1,2,2,,4,14,5871,14,428,42,32,40,1,8,,144,51,,4,3,3,3,,2
63WN00150,63,2,6628,2,47,471,4479,1,14,27,5,5,71,131,1,3,,3,81,09,03,08,07,044,9,2,3,2,,4,14,5250,14,536,53,17,47,1,6,,162,108,,3,4,5,2,,1
63WN00151,63,1,6629,2,47,471,4479,1,14,27,5,5,71,131,1,1,,2,60,09,03,08,09,048,18,2,2,1,,4,14,5250,14,403,40,17,47,1,3,,149,72,,5,4,5,2,,1
63WN00152,63,1,6630,2,41,410,9393,1,17,08,5,5,71,131,1,1,,1,94,07,03,08,09,040,14,2,3,2,,7,14,5931,14,645,64,00,41,1,5,,175,95,,4,4,5,2,,1
63WN00153,63,1,6631,2,41,410,9393,1,17,08,5,5,71,131,1,1,,2,85,09,03,10,09,044,39,2,3,2,,7,14,5931,14,588,58,00,41,1,8,,163,80,,5,4,5,2,,1
63WN00154,63,2,6632,2,82,374,5599,1,14,,3,3,70,130,1,1,,2,83,09,03,08,07,046,14,2,2,1,,4,14,5834,14,555,55,29,44,7,5,,159,108,,5,3,3,3,,1
63WN00155,63,2,6633,2,82,374,5599,1,14,,4,3,70,130,1,1,,5,72,09,03,09,09,051,15,2,3,2,,4,14,5834,14,477,47,29,44,7,7,,157,100,,2,3,3,3,,1
63WN00156,63,2,6635,2,82,225,2440,1,14,,3,8,70,130,1,3,,1,80,13,04,10,08,038,8,2,3,2,,4,14,5877,14,538,53,14,35,7,8,,124,100,,4,5,3,3,,1
63WN00157,63,2,6636,2,82,495,5090,1,14,,5,4,70,130,1,3,,1,64,11,03,10,10,045,15,2,2,1,,4,14,6007,14,415,41,16,45,7,5,,136,100,,4,4,5,2,,1
63WN00158,63,2,6637,2,82,495,5090,1,14,,5,4,70,130,1,4,,1,68,09,03,10,10,042,37,2,2,1,,4,14,6007,14,450,45,16,45,7,0,,151,95,,4,4,5,2,,1
63WN00159,63,1,6638,2,82,474,4970,1,14,,1,4,70,130,1,4,,1,106,10,03,07,07,056,24,2,2,1,,4,14,5321,14,712,71,34,22,7,2,,176,135,,4,4,1,1,,1
63WN00160,63,1,6639,2,82,465,5918,1,14,,1,2,70,130,1,7,,1,84,15,03,10,07,045,24,2,2,1,,4,14,5851,14,568,56,00,25,7,8,,118,101,,4,2,1,1,,1
63WN00161,63,1,6640,2,82,445,5696,1,14,,1,3,72,132,1,4,,2,94,11,03,09,08,039,3,2,2,1,,4,14,6023,14,623,62,11,37,7,3,3,147,117,,5,3,1,1,,2
63WN00162,63,2,6641,2,82,364,5780,1,14,,1,2,70,130,1,3,,1,82,11,04,10,08,047,26,2,2,1,,4,14,5865,14,548,54,13,39,7,8,,142,108,,4,2,1,1,,1
63WN00163,63,1,6642,2,82,204,3839,1,14,,5,6,70,130,2,7,,2,87,10,03,10,09,038,33,2,2,1,,4,14,5699,11,577,57,20,26,7,7,,158,120,,5,4,5,2,,1
63WN00164,63,2,6643,2,82,204,3839,1,14,,5,6,70,130,1,3,,1,66,09,03,09,09,044,11,2,2,1,,4,14,5699,11,432,43,20,26,7,2,,144,98,,4,4,5,2,,1
63WN00165,63,2,6644,2,82,224,4334,1,14,,1,5,70,130,1,3,,1,78,09,03,07,07,043,23,2,2,1,,4,14,6130,14,525,52,22,51,7,5,,143,97,,4,4,1,1,,1
63WN00166,63,1,6645,2,82,295,5479,1,11,,5,3,70,130,2,6,,2,79,09,04,08,08,045,26,2,2,1,,1,14,5867,14,511,51,15,23,7,1,3,154,126,,5,3,5,2,,1
63WN00167,63,1,6646,2,82,295,5479,1,11,,5,3,70,130,1,6,,2,72,09,03,09,09,043,4,2,3,2,,1,14,5867,14,478,47,15,23,7,8,3,149,99,,5,3,5,2,,1
63WN00168,63,2,6647,2,82,275,2989,1,14,,5,7,70,130,1,3,,1,63,13,03,09,09,043,38,2,2,1,,4,14,5677,11,418,41,22,46,7,8,,129,86,,4,5,5,2,,1
63WN00169,63,1,6648,2,82,275,2989,1,14,,5,7,70,130,3,7,,1,84,13,03,09,09,048,25,2,3,2,,4,14,5677,11,568,56,22,46,7,8,,150,102,,4,5,5,2,,1
63WN00170,63,1,6649,2,82,224,2310,1,14,,1,8,72,132,1,4,,1,87,10,05,09,08,046,15,2,3,2,,4,14,6130,14,580,58,18,47,7,0,,147,105,,4,5,1,1,,2
63WN00171,63,2,6650,2,53,530,2448,1,14,14,5,8,70,130,1,1,,1,55,09,03,11,10,035,24,2,2,1,,4,14,5904,14,365,36,19,53,1,5,,141,76,,4,5,5,2,,1
63WN00172,63,2,6651,2,53,530,2448,1,14,14,5,8,70,130,1,1,,3,63,08,03,09,08,053,24,2,3,2,,4,14,5904,14,418,41,19,53,1,8,,161,86,,3,5,5,2,,1
63WN00173,63,1,6652,2,82,364,4063,1,14,,3,5,70,130,1,7,,1,84,10,04,09,09,047,33,2,2,1,,4,14,5865,14,568,56,13,39,7,8,,150,101,,4,4,3,3,,1
63WN00174,63,2,6653,2,82,364,4063,1,14,,4,5,72,132,1,3,,1,81,08,03,08,08,052,26,2,2,1,,4,14,5865,14,548,54,13,39,7,8,,165,87,,4,4,3,3,,2
63WN00175,63,1,6654,2,82,515,6128,1,14,,1,2,70,130,1,7,,2,88,13,08,09,07,042,2,2,2,1,,4,14,5848,14,599,59,40,22,7,9,,119,101,,5,2,1,1,,1
63WN00176,63,2,6656,2,82,364,2598,1,14,,1,8,70,130,1,3,,1,84,10,03,09,07,049,28,2,2,1,,4,14,5865,14,568,56,13,49,7,8,,150,102,,4,5,1,1,,1
63WN00177,63,1,6657,2,82,365,5379,1,14,,1,3,70,130,1,7,,1,77,15,03,10,09,040,30,1,2,2,,4,14,6174,14,514,51,16,49,7,4,,116,102,,4,3,1,1,,1
63WN00178,63,2,6658,2,82,295,5657,1,11,,1,2,70,130,1,1,,2,82,09,03,08,06,049,7,2,3,2,,1,14,5867,14,552,55,21,23,7,2,,151,103,,5,2,1,1,,1
63WN00179,63,2,6659,2,82,365,2633,1,14,,5,8,69,129,1,3,,1,57,10,03,10,10,038,37,1,2,2,,4,14,6174,14,388,38,24,49,7,8,,139,70,,4,5,5,2,,1
63WN00180,63,2,6660,2,82,365,2633,1,14,,5,8,69,129,1,3,,3,70,11,03,10,09,039,29,2,2,1,,4,14,6174,14,471,47,24,49,7,1,,143,92,,3,5,5,2,,1
63WN00181,63,1,6661,2,82,444,5841,1,14,,1,2,69,129,1,5,,2,91,08,04,10,08,048,39,2,2,1,,4,14,5808,14,594,59,08,37,7,4,3,166,144,,5,2,1,1,,1
63WN00182,63,1,6662,2,82,194,2570,1,14,,5,8,69,129,1,7,,2,91,14,03,08,08,048,34,2,2,1,,4,14,5652,11,623,62,00,25,7,3,,145,106,,5,5,5,2,,1
63WN00183,63,1,6663,2,82,194,2570,1,14,,5,8,69,129,1,7,,1,91,11,03,10,09,042,26,2,2,1,,4,14,5652,11,622,62,00,25,7,2,,157,108,,4,5,5,2,,1
63WN00184,63,1,6664,2,36,360,3491,1,14,31,5,6,69,129,1,7,,2,66,09,03,10,10,043,34,2,2,1,,4,14,5865,14,425,42,31,36,1,5,,163,112,,5,4,5,2,,1
63WN00185,63,1,6665,2,36,360,3491,1,14,31,5,6,69,129,1,1,,1,57,09,03,09,11,055,2,2,3,2,,4,14,5865,14,362,36,31,36,1,2,,160,103,,4,4,5,2,,1
63WN00186,63,2,6666,2,82,375,4072,1,14,,1,5,71,131,1,1,,2,87,11,05,07,07,048,14,2,2,1,,4,14,6068,14,571,57,16,54,7,1,,138,122,,5,4,1,1,,2
63WN00187,63,2,6667,2,82,535,5437,1,11,,3,3,71,131,1,1,,1,76,11,03,08,06,042,26,2,2,1,,1,14,5905,14,505,50,25,32,7,5,,140,98,,4,3,3,3,,2
63WN00188,63,1,6669,2,82,355,5021,1,14,,5,4,69,129,1,7,,1,75,11,03,10,09,040,34,2,2,1,,4,14,5967,14,496,49,32,22,7,6,,146,110,,4,4,5,2,,1
63WN00189,63,2,6670,2,82,355,5021,1,14,,5,4,69,129,1,3,,1,70,10,03,10,09,044,26,2,2,1,,4,14,5967,14,462,46,32,22,7,2,,150,104,,4,4,5,2,,1
63WN00190,63,2,6672,2,82,215,4470,1,14,,1,5,71,131,1,3,,2,75,15,03,09,07,046,1,2,2,1,,4,14,5629,11,489,48,46,50,7,9,,118,110,,5,4,1,1,,2
63WN00191,63,1,6673,2,36,361,3040,1,14,29,9,7,69,129,1,7,,1,88,15,04,09,09,048,3,2,2,1,,4,14,6174,14,613,61,30,36,1,3,6,144,89,,4,5,8,2,,1
63WN00192,63,1,6674,2,36,361,3040,1,14,29,9,7,71,131,1,7,,2,75,13,03,09,09,045,6,2,2,1,,4,14,6174,14,515,51,30,36,1,5,,146,75,,5,5,8,2,,2
63WN00193,63,2,6676,2,82,415,3258,1,14,,1,7,69,129,1,1,,1,97,09,03,07,06,057,40,2,3,2,,4,14,6153,14,652,65,12,37,7,2,,173,129,,4,5,1,1,,1
63WN00194,63,2,6677,2,82,214,5094,1,14,,1,4,71,131,1,3,,1,88,12,03,07,08,051,1,3,3,1,,4,14,5686,11,592,59,24,50,7,2,,146,105,,4,4,1,1,,2
63WN00195,63,1,6678,2,82,375,5485,1,14,,5,3,71,131,1,5,,1,72,10,03,09,11,041,12,2,3,2,,4,14,6068,14,474,47,26,54,7,4,3,155,99,,4,3,5,2,,2
63WN00196,63,2,6679,2,82,375,5485,1,14,,5,3,71,131,1,1,,1,78,09,05,08,08,048,10,2,3,2,,4,14,6068,14,531,53,26,54,7,1,,157,85,,4,3,5,2,,2
63WN00197,63,1,6680,2,82,245,5504,1,14,,1,3,71,131,1,7,,2,108,09,06,09,08,046,25,2,2,1,,4,14,5641,11,721,72,25,26,7,1,,173,135,,5,3,1,1,,2
63WN00198,63,2,6681,2,82,325,2528,1,14,,1,8,71,131,1,1,,1,82,11,03,08,07,045,22,2,2,1,,4,14,5661,11,538,53,08,53,7,8,,141,115,,4,5,1,1,,2
63WN00199,63,2,6682,2,82,414,4611,1,14,,5,4,71,131,1,1,,1,73,07,03,08,09,041,5,2,2,1,,4,14,5931,14,492,49,23,44,7,2,,162,86,,4,4,5,2,,2
63WN00200,63,2,6683,2,82,414,4611,1,14,,5,4,71,131,1,1,,1,66,10,03,09,10,044,14,2,2,1,,4,14,5931,14,439,43,23,44,7,9,,147,85,,4,4,5,2,,2
63WN00201,63,1,6685,2,82,195,4214,1,14,,3,5,71,131,1,7,,1,96,12,03,08,07,044,15,2,2,1,,4,14,5601,11,653,65,24,46,7,3,,151,104,,4,4,3,3,,2
63WN00202,63,2,6686,2,82,545,5171,1,14,,5,4,68,128,1,1,,1,74,09,03,10,09,045,17,2,2,1,,4,14,5737,14,483,48,36,37,7,3,,160,122,,4,4,5,2,,1
63WN00203,63,2,6687,2,82,545,5171,1,14,,5,4,68,128,1,1,,1,65,09,03,10,10,039,13,2,3,2,,4,14,5737,14,422,42,36,37,7,2,,148,110,,4,4,5,2,,1
63WN00204,63,1,6688,2,82,464,5330,1,11,,1,4,70,130,1,7,,2,99,09,03,08,07,051,1,2,2,1,,1,14,5840,14,652,65,29,27,7,2,,170,142,,5,4,1,1,,2
63WN00205,63,1,6689,2,82,295,4715,1,11,,2,7,70,130,1,2,,2,85,11,08,09,08,042,16,2,2,1,,1,14,5867,14,566,56,25,32,7,6,3,129,114,,5,5,1,1,,2
63WN00206,63,1,6690,2,82,474,2718,1,14,,1,8,70,130,1,7,,1,94,14,09,09,08,038,5,2,2,1,,4,14,5321,14,646,64,26,22,7,6,,115,100,,4,5,1,1,,2
63WN00207,63,1,6691,2,82,475,3384,1,14,,1,7,70,130,1,7,,2,91,09,03,10,09,041,11,2,2,1,,4,14,5250,14,611,61,34,22,7,1,,167,116,,5,5,1,1,,2
63WN00208,63,1,6692,2,46,460,5455,1,14,37,1,3,70,130,1,7,,5,52,15,03,10,12,041,28,2,2,1,,4,14,5840,14,318,31,34,46,1,8,,122,106,,2,3,1,1,,2
63WN00209,63,1,6693,2,82,414,5058,1,14,,5,4,70,130,1,4,,2,86,09,03,08,08,049,4,2,2,1,,4,14,5931,14,581,58,09,37,7,1,3,163,105,,5,4,5,2,,2
63WN00210,63,2,6694,2,82,414,5058,1,14,,5,4,70,130,1,1,,2,69,09,03,09,09,045,25,2,2,1,,4,14,5931,14,460,46,09,37,7,0,,151,92,,5,4,5,2,,2
63WN00211,63,1,6695,2,54,540,2472,1,14,21,1,8,70,130,1,4,,3,90,09,04,08,08,041,24,2,2,1,,4,14,5892,14,606,60,11,54,1,6,,163,112,,3,5,1,1,,2
63WN00212,63,2,6696,2,82,275,4222,1,14,,1,5,70,130,1,3,,2,98,10,04,07,06,047,3,2,2,1,,4,14,5677,11,678,67,16,25,7,8,,153,98,,5,4,1,1,,2
63WN00213,63,1,6697,2,82,195,2532,1,14,,5,8,70,130,1,7,,2,91,12,10,08,08,037,9,2,2,1,,4,14,5601,11,612,61,00,25,7,2,,121,114,,5,5,5,2,,2
63WN00214,63,1,6698,2,82,195,2532,1,14,,5,8,70,130,1,7,,2,87,15,04,09,08,039,6,2,2,1,,4,14,5601,11,591,59,00,25,7,1,,125,102,,5,5,5,2,,2
63WN00215,63,1,6699,2,44,441,2490,1,14,20,5,8,70,130,1,7,,2,86,11,03,10,09,040,15,2,2,1,,4,14,6023,14,572,57,17,44,1,2,,164,116,,5,5,5,2,,2
63WN00216,63,1,6700,2,44,441,2490,1,14,20,5,8,70,130,1,7,,2,70,13,03,11,11,044,9,2,2,1,,4,14,6023,14,465,46,17,44,1,5,,136,96,,5,5,5,2,,2
63WN00217,63,1,6701,2,54,540,6044,1,14,30,1,2,70,130,1,4,,1,78,08,05,09,09,034,9,2,2,1,,4,14,5892,14,525,52,24,54,1,5,,156,98,,4,2,1,1,,2
63WN00218,63,1,6702,2,37,370,4732,1,14,20,1,4,70,130,1,4,,2,92,14,08,09,08,042,10,2,2,1,,4,14,5834,14,598,59,10,37,1,8,,119,142,,5,4,1,1,,2
63WN00219,63,1,6703,2,82,205,4886,1,14,,1,4,70,130,1,7,,2,96,12,09,08,07,042,16,2,2,1,,4,14,5700,11,660,66,31,26,7,0,,126,102,,5,4,1,1,,2
63WN00220,63,2,6704,2,82,294,5263,1,11,,5,4,70,130,1,1,,2,74,12,03,07,08,045,4,2,2,1,,1,14,5953,14,490,49,00,23,7,0,,132,103,,5,4,5,2,,2
63WN00221,63,2,6705,2,82,294,5263,1,11,,5,4,70,130,1,1,,1,73,12,03,07,07,049,10,2,3,2,,1,14,5953,14,480,48,00,23,7,0,,133,106,,4,4,5,2,,2
63WN00222,63,2,6706,2,41,411,7637,1,17,01,5,9,70,130,1,1,,1,70,11,03,09,10,051,23,2,2,1,,7,14,6153,14,460,46,00,41,1,0,,150,102,,4,5,5,2,,2
63WN00223,63,2,6707,2,41,411,7637,1,17,01,5,9,70,130,1,1,,2,77,12,05,09,09,043,1,2,2,1,,7,14,6153,14,523,52,00,41,1,3,,133,90,,5,5,5,2,,2
63WN00224,63,1,6708,2,82,445,4771,1,14,,1,4,70,130,1,6,,1,82,09,04,10,09,044,11,2,2,1,,4,14,6023,14,536,53,19,54,7,6,3,148,123,,4,4,1,1,,2
63WN00225,63,2,6709,2,44,441,5002,1,14,34,3,4,70,130,1,3,,2,79,09,04,07,08,046,9,2,2,1,,4,14,6023,14,525,52,21,44,1,5,,163,108,,5,4,3,3,,2
63WN00226,63,2,6711,2,45,450,4908,1,14,12,1,4,70,130,1,5,,2,80,09,03,07,07,050,9,2,2,1,,4,14,5913,14,555,55,11,45,1,5,,152,79,,5,4,1,1,,2
63WN00227,63,2,6712,2,82,355,3684,1,14,,3,6,70,130,1,1,,2,79,09,03,06,05,061,12,2,3,2,,4,14,5967,14,533,53,35,22,7,3,,161,97,,5,4,3,3,,2
63WN00228,63,2,6713,2,82,355,3684,1,14,,4,6,71,131,1,3,,1,80,12,04,08,08,040,14,2,2,1,,4,14,5967,14,528,52,35,22,7,8,,140,108,,4,4,3,3,,3
63WN00229,63,1,6714,2,82,275,6086,1,14,,1,2,70,130,1,7,,2,89,13,04,08,08,047,22,2,3,2,,4,14,5677,11,602,60,00,25,7,2,,137,107,,5,2,1,1,,2
63WN00230,63,1,6715,2,44,440,4776,1,14,33,1,4,69,129,3,1,,4,105,09,06,09,08,044,4,2,2,1,,4,14,5808,14,704,70,31,44,1,4,,176,142,,6,4,1,1,,2
63WN00231,63,1,6716,2,82,224,5801,1,14,,1,2,69,129,1,1,,2,113,10,04,06,05,051,1,2,3,2,,4,14,6130,14,764,76,35,35,7,4,,177,145,,5,2,1,1,,2
63WN00232,63,2,6717,2,82,295,5243,1,11,,1,4,69,129,1,1,,1,87,14,04,08,06,048,14,2,2,1,,1,14,5867,14,579,57,24,32,7,9,,127,123,,4,4,1,1,,2
63WN00233,63,2,6718,2,82,404,5542,1,11,,1,3,69,129,1,3,,1,75,09,03,10,08,043,24,2,2,1,,1,14,5871,14,514,51,29,20,7,4,,153,87,,4,3,1,1,,2
63WN00234,63,2,6719,2,82,505,4361,1,11,,1,9,69,129,1,3,,1,72,10,03,08,08,041,5,2,2,1,,1,14,6091,14,474,47,26,21,7,4,,139,108,,4,5,1,1,,2
63WN00235,63,2,6720,2,82,264,4789,1,14,,1,4,69,129,3,3,,1,73,08,02,05,09,043,10,2,2,1,,4,14,5767,14,479,47,29,40,7,9,,156,112,,4,4,1,1,,2
63WN00236,63,2,6721,2,82,475,4811,1,14,,1,4,69,129,1,3,,4,70,10,03,09,08,041,11,2,2,1,,4,14,5250,14,481,48,28,51,7,1,,135,80,,6,4,1,1,,2
63WN00237,63,1,6722,2,53,531,5586,1,14,22,1,3,69,129,1,4,,2,67,09,03,09,10,056,25,2,2,1,,4,14,5905,14,450,45,30,53,1,0,6,165,90,,5,3,1,1,,2
63WN00238,63,1,6723,2,82,445,5625,1,14,,3,3,69,129,1,4,,2,99,11,03,07,08,046,13,2,2,1,,4,14,6023,14,688,68,15,54,7,8,,165,102,,5,3,3,3,,2
63WN00239,63,1,6725,2,82,264,5445,1,11,,1,3,69,129,1,7,,1,103,12,11,08,07,042,9,2,2,1,,1,14,5767,14,709,70,26,24,7,9,,127,116,,4,3,1,1,,2
63WN00240,63,1,6726,2,82,404,5335,1,11,,5,4,69,129,1,7,,1,90,09,04,09,08,040,6,1,2,2,,1,14,5871,14,622,62,21,24,7,2,,161,98,,4,4,5,2,,2
63WN00241,63,1,6727,2,82,404,5335,1,11,,5,4,69,129,1,7,,1,79,09,03,09,08,042,21,2,2,1,,1,14,5871,14,532,53,21,24,7,2,,157,104,,4,4,5,2,,2
63WN00242,63,2,6728,2,82,365,4878,1,14,,1,4,69,129,1,3,,1,85,10,07,08,07,046,11,2,2,1,,4,14,6174,14,578,57,20,39,7,8,,134,104,,4,4,1,1,,2
63WN00243,63,1,6729,2,82,545,3591,1,14,,1,6,69,129,1,4,,1,100,09,07,07,07,046,6,2,2,1,,4,14,5737,14,665,66,12,37,7,5,3,149,142,,4,4,1,1,,2
63WN00244,63,2,6730,2,39,391,5925,1,14,20,1,2,69,129,1,3,,1,72,10,03,08,08,047,26,2,2,1,,4,14,6084,14,500,50,29,39,1,0,,156,75,,4,2,1,1,,2
63WN00245,63,1,6731,2,82,294,5253,1,11,,1,4,69,129,1,2,,4,107,09,04,08,07,044,10,2,2,1,,1,14,5953,14,732,73,22,32,7,2,,169,126,,6,4,1,1,,2
63WN00246,63,1,6732,2,29,290,4431,1,14,13,5,5,69,129,1,4,,1,74,09,03,08,09,045,14,2,2,1,,4,14,5953,14,494,49,13,29,1,4,,158,103,,4,4,5,2,,2
63WN00247,63,2,6733,2,29,290,4431,1,14,13,5,5,69,129,1,1,,1,72,09,03,07,09,048,10,2,3,2,,4,14,5953,14,485,48,13,29,1,5,,160,94,,4,4,5,2,,2
63WN00248,63,2,6736,2,26,260,4623,1,14,34,5,4,69,129,4,3,,2,63,10,04,10,09,031,11,2,2,1,,4,14,5767,14,419,41,20,26,1,9,,140,89,,5,4,5,2,,2
63WN00249,63,1,6737,2,26,260,4623,1,14,34,5,4,69,129,1,7,,2,81,13,04,09,08,036,5,2,2,1,,4,14,5767,14,554,55,20,26,1,4,,141,95,,5,4,5,2,,2
63WN00250,63,1,6738,2,82,414,5745,1,14,,1,2,69,129,1,4,,6,84,10,03,09,09,042,27,2,2,1,,4,14,5931,14,549,54,15,37,7,9,3,155,132,,7,2,1,1,,2
63WN00251,63,2,6739,2,82,254,5424,1,11,,1,3,69,129,1,3,,1,82,11,05,07,07,046,10,2,2,1,,1,14,6430,14,548,54,39,19,7,8,,142,113,,4,3,1,1,,2
63WN00252,63,2,6740,2,82,215,5255,1,14,,1,3,69,129,1,3,,3,61,12,03,09,08,051,21,2,2,1,,4,14,5629,11,405,40,37,50,7,5,,131,88,,3,3,1,1,,2
63WN00253,63,1,6741,2,82,375,5098,1,14,,4,4,69,129,1,5,,2,88,09,03,10,08,043,25,2,2,1,,4,14,6068,14,612,61,29,44,7,2,3,165,90,,5,4,3,3,,2
63WN00254,63,2,6742,2,82,375,5098,1,14,,4,4,69,129,1,1,,2,90,10,03,11,08,050,12,2,2,1,,4,14,6068,14,623,62,29,44,7,3,,167,96,,5,4,3,3,,2
63WN00255,63,2,6743,2,82,224,4927,1,14,,1,4,69,129,1,1,,1,88,09,03,09,06,047,25,2,2,1,,4,14,6130,14,581,58,18,35,7,1,,157,130,,4,4,1,1,,2
63WN00256,63,2,6744,2,82,544,5878,1,14,,1,2,69,129,1,1,,2,73,12,03,09,09,041,21,2,2,1,,4,14,5892,14,479,47,17,44,7,9,,135,112,,5,2,1,1,,2
63WN00257,63,2,6745,2,82,215,2951,1,14,,1,7,69,129,1,3,,1,64,11,03,10,10,039,23,2,2,1,,4,14,5629,11,411,41,24,50,7,1,,133,110,,4,5,1,1,,2
63WN00258,63,1,6747,2,82,275,5669,1,14,,1,3,68,128,1,7,,1,99,11,08,08,08,048,12,2,2,1,,4,14,5677,11,669,66,00,25,7,9,,140,134,,4,3,1,1,,2
63WN00259,63,1,6748,2,50,500,4896,1,14,34,5,4,68,128,1,7,,1,75,09,07,09,09,038,6,2,2,1,,4,14,5790,14,502,50,21,50,1,2,,149,108,,4,4,5,2,,2
63WN00260,63,1,6749,2,50,500,4896,1,14,34,5,4,68,128,1,7,,1,74,10,05,08,08,040,10,2,2,1,,4,14,5790,14,486,48,21,50,1,6,,149,118,,4,4,5,2,,2
63WN00261,63,1,6750,2,82,205,5679,1,14,,4,3,68,128,3,7,,1,99,09,03,09,07,042,12,2,2,1,,4,14,5700,11,703,70,30,26,7,3,,174,90,,4,3,3,3,,2
63WN00262,63,2,6751,2,82,205,5679,1,14,,3,3,68,128,1,3,,3,84,10,03,08,07,048,14,2,2,1,,4,14,5700,11,577,57,30,26,7,7,,161,102,,3,3,3,3,,2
63WN00263,63,1,6752,2,82,465,5402,1,11,,5,4,68,128,1,7,,4,68,15,03,10,11,038,12,2,2,1,,1,14,5851,14,448,44,26,19,7,8,,122,106,,6,4,5,2,,2
63WN00264,63,2,6753,2,82,465,5402,1,11,,5,4,68,128,1,3,,1,66,10,04,10,08,038,23,2,2,1,,1,14,5851,14,448,44,26,19,7,8,,137,86,,4,4,5,2,,2
63WN00265,63,2,6754,2,82,404,6003,1,14,,1,2,68,128,1,3,,2,74,08,03,09,10,042,10,2,2,1,,4,14,5871,14,508,50,32,26,7,8,,162,90,,5,2,1,1,,2
63WN00266,63,2,6755,2,47,470,2669,1,14,34,1,8,68,128,1,3,,1,80,15,03,08,07,050,4,2,3,2,,4,14,5321,14,541,54,38,47,1,1,,142,108,,4,5,1,1,,2
63WN00267,63,2,6756,2,82,515,3720,1,14,,5,6,68,128,1,3,,1,68,10,03,10,09,041,16,2,2,1,,4,14,5848,14,462,46,22,35,7,2,,145,89,,4,4,5,2,,2
63WN00268,63,1,6757,2,82,515,3720,1,14,,5,6,68,128,2,7,,1,75,15,03,09,09,046,16,2,2,1,,4,14,5848,14,498,49,22,35,7,8,,129,113,,4,4,5,2,,2
63WN00269,63,2,6758,2,82,344,5329,1,14,,1,3,68,128,3,3,,1,72,11,03,08,08,045,5,2,3,2,,4,14,5648,11,478,47,47,50,7,8,,143,108,,4,3,1,1,,2
63WN00270,63,1,6761,2,26,261,4246,1,14,32,3,5,68,128,2,7,,2,98,09,10,09,06,040,26,2,2,1,,4,14,5743,14,684,68,24,26,1,4,,152,104,,5,4,3,3,,2
63WN00271,63,2,6762,2,26,261,4246,1,14,32,4,5,68,128,2,3,,1,64,09,03,10,10,040,26,2,2,1,,4,14,5743,14,438,43,24,26,1,8,,157,80,,4,4,3,3,,2
