UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,C4950,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,BAND,IDX,BRWT,ABN,C76,CADAM,TBRE,CTBR,CJAW,DISP
66WN00135,66,1,8209,2,82,214,5021,1,14,,5,7,58,118,1,7,32,1,63,09,03,11,09,031,1,2,2,1,,4,14,6075,11,449,44,32,22,7,9,2,145,100,,,5,5,2,4,3
66WN00136,66,1,8210,2,82,214,5021,1,14,,5,7,58,118,1,7,32,1,54,11,03,11,10,030,1,2,2,1,,4,14,6075,11,363,36,32,22,7,3,2,128,112,,,5,5,2,4,3
66WN00137,66,1,8211,2,82,224,4200,1,14,,5,8,58,118,1,7,19,1,68,14,03,10,09,028,25,2,2,1,,4,14,7546,14,486,48,19,46,7,6,2,121,106,,,5,5,2,4,3
66WN00138,66,2,8212,2,82,224,4200,1,14,,5,8,58,118,1,3,19,1,57,10,03,10,10,028,24,1,2,2,,4,14,7546,14,407,40,19,46,7,7,2,136,90,,,5,5,2,4,
66WN00139,66,2,8213,2,82,354,5376,1,14,,5,6,58,118,1,1,14,2,63,10,03,12,08,029,11,2,2,1,,4,14,7189,14,422,42,14,45,7,2,2,132,132,,,4,5,2,5,
66WN00140,66,1,8214,2,82,354,5376,1,14,,5,6,58,118,1,1,14,2,70,10,03,11,09,034,2,2,2,1,,4,14,7189,14,488,48,14,45,7,8,2,141,124,,,4,5,2,5,
66WN00141,66,1,8215,2,82,195,6392,1,14,,1,4,57,117,1,7,19,1,74,10,03,10,09,035,4,2,2,1,,4,14,5806,11,533,53,19,29,7,3,2,136,116,,,4,1,1,4,3
66WN00142,66,1,8216,2,82,444,7357,1,14,,1,2,57,117,1,4,19,1,97,08,03,07,07,033,24,2,2,1,,4,14,7135,14,730,73,19,49,7,0,2,168,116,,,2,1,1,4,
66WN00143,66,2,8217,2,82,364,6058,1,11,,1,2,57,117,1,3,50,1,50,09,03,12,10,029,24,2,2,1,,1,14,7264,14,342,34,50,34,7,2,2,134,100,,,2,1,1,4,
66WN00144,66,1,8218,2,82,414,4907,1,14,,1,7,57,117,1,4,34,1,65,09,03,11,09,024,26,2,2,1,,4,14,7184,14,462,46,34,50,7,2,2,134,110,,,5,1,1,4,3
66WN00145,66,1,8219,2,82,324,7339,1,14,,1,2,57,117,1,5,24,4,76,11,03,09,08,029,3,2,2,1,,4,14,6042,11,547,54,24,49,7,7,2,131,120,,,2,1,1,6,3
66WN00146,66,2,8220,2,25,250,3970,1,14,16,5,9,57,117,1,3,,1,66,08,03,09,08,032,18,2,2,1,,4,14,6475,14,485,48,13,25,1,5,2,149,92,,,5,5,2,4,
66WN00147,66,1,8221,2,25,250,3970,1,14,16,5,9,57,117,1,7,,1,74,12,03,11,08,033,4,1,2,2,,4,14,6475,14,561,56,13,25,1,1,2,134,84,,,5,5,2,4,
66WN00148,66,2,8222,2,82,394,4970,1,14,,5,7,57,117,1,1,34,1,72,12,03,08,07,032,18,2,2,1,,4,14,7507,14,513,51,34,22,7,3,2,140,120,,,5,5,2,4,
66WN00149,66,2,8223,2,82,394,4970,1,14,,5,7,57,117,1,1,34,1,73,08,03,08,08,037,18,2,2,1,,4,14,7507,14,526,52,34,22,7,6,2,167,114,,,5,5,2,4,
66WN00150,66,1,8225,2,82,274,6104,1,14,,5,5,57,117,1,7,27,1,53,09,03,12,09,026,26,2,2,1,,4,14,6027,11,376,37,27,40,7,7,2,130,90,,,4,5,2,4,3
66WN00151,66,2,8226,2,82,274,6104,1,14,,5,5,57,117,1,3,27,1,56,08,03,09,08,038,19,2,3,2,,4,14,6027,11,410,41,27,40,7,0,2,146,80,,,4,5,2,4,
66WN00152,66,1,8227,2,82,295,5490,1,11,,1,6,57,117,1,6,27,2,86,09,07,07,07,040,11,2,2,1,,1,14,6619,14,638,63,27,19,7,8,2,139,114,,,4,1,1,5,3
66WN00153,66,2,8228,2,82,545,7479,1,14,,1,2,57,117,1,1,19,1,74,07,03,09,07,036,25,2,2,1,,4,14,6575,14,538,53,19,45,7,8,2,155,110,,,2,1,1,4,
66WN00154,66,2,8229,2,29,291,7242,1,14,38,1,2,57,117,1,1,,1,78,06,03,08,08,034,16,2,3,2,,4,14,6619,14,568,56,22,29,1,8,2,162,116,,,2,1,1,4,
66WN00155,66,1,8230,2,82,494,6124,1,11,,1,2,57,117,1,7,41,1,77,09,03,10,08,032,4,2,2,1,,1,14,7515,14,564,56,41,20,7,4,2,149,110,,,2,1,1,4,3
66WN00156,66,2,8231,2,46,460,4512,1,14,38,1,8,57,117,1,3,,1,55,11,03,12,11,033,17,1,1,1,,4,14,7534,14,388,38,32,46,1,8,2,124,96,,,5,1,1,4,
66WN00157,66,2,8232,2,82,445,6133,1,14,,1,5,57,117,1,3,15,1,76,09,03,08,07,030,26,1,1,1,,4,14,7414,14,573,57,15,49,7,3,2,138,90,,,4,1,1,4,
66WN00158,66,1,8233,2,82,294,5337,1,11,,3,7,57,117,1,2,29,4,86,10,03,08,06,037,4,2,2,1,,1,14,7337,14,665,66,29,24,7,5,2,151,82,,,5,3,3,6,
66WN00159,66,2,8235,2,82,455,5645,1,11,,5,5,57,117,1,3,14,2,70,08,03,10,08,029,14,2,2,1,,1,14,7765,14,501,50,14,23,7,1,2,150,114,,,4,5,2,5,
66WN00160,66,1,8236,2,82,455,5645,1,11,,5,5,57,117,1,5,14,1,80,10,03,09,08,032,17,2,2,1,,1,14,7765,14,593,59,14,23,7,3,2,149,106,,,4,5,2,4,3
66WN00161,66,1,8237,2,82,245,6269,1,14,,3,4,57,117,1,2,12,2,82,08,03,09,08,037,26,2,2,1,,4,14,6036,11,619,61,12,29,7,9,2,157,96,,,4,3,3,5,
66WN00162,66,1,8239,2,82,215,6376,1,14,,1,4,57,117,1,7,36,1,98,11,04,08,08,040,17,2,2,1,,4,14,6095,11,725,72,36,39,7,5,2,158,132,,,4,1,1,4,3
66WN00163,66,1,8240,2,82,225,3853,1,14,,5,9,56,116,1,7,11,1,78,09,03,10,08,029,5,1,2,2,,4,14,7362,14,584,58,11,39,7,4,2,151,102,,,5,5,2,4,3
66WN00164,66,2,8241,2,82,225,3853,1,14,,5,9,56,116,1,3,11,1,59,11,03,09,08,033,27,2,2,1,,4,14,7362,14,431,43,11,39,7,1,2,130,90,,,5,5,2,4,
66WN00165,66,1,8243,2,39,391,5777,1,14,27,3,5,56,116,1,7,,1,92,09,05,08,07,036,16,1,1,1,,4,14,7173,14,703,70,27,39,1,3,2,153,104,,,4,3,3,4,
66WN00166,66,2,8244,2,82,265,7400,1,14,,1,2,56,116,1,1,22,1,40,10,03,11,13,032,12,3,3,1,,4,14,7469,14,269,26,22,53,7,9,2,120,88,,,2,1,1,4,
66WN00167,66,2,8245,2,82,275,6899,1,14,,5,3,56,116,1,3,32,1,66,09,03,10,08,033,17,2,2,1,,4,14,5998,11,486,48,32,40,7,6,2,154,96,,,3,5,2,4,
66WN00168,66,1,8246,2,82,275,6899,1,14,,5,3,56,116,1,7,32,4,57,09,03,11,10,032,7,2,2,1,,4,14,5998,11,410,41,32,40,7,0,2,146,94,,,3,5,2,6,3
66WN00169,66,1,8247,2,82,354,5841,1,11,,5,4,56,116,1,1,19,1,67,11,03,10,08,029,5,2,2,1,,1,14,7189,14,478,47,19,23,7,8,2,130,116,,,4,5,2,4,3
66WN00170,66,2,8248,2,82,354,5841,1,11,,5,4,56,116,1,1,19,1,66,09,03,09,08,035,25,1,2,2,,1,14,7189,14,479,47,19,23,7,9,2,148,104,,,4,5,2,4,
66WN00171,66,1,8249,2,82,515,5740,1,14,,5,5,56,116,1,7,19,2,79,09,03,08,09,040,7,2,2,1,,4,14,7527,14,571,57,19,29,7,1,2,162,128,,,4,5,2,5,
66WN00172,66,1,8250,2,82,515,5740,1,14,,5,5,56,116,1,6,19,2,50,09,03,12,11,028,4,2,3,2,,4,14,7527,14,326,32,19,29,7,6,2,130,122,,,4,5,2,5,3
66WN00173,66,1,8251,2,82,464,5622,1,14,,5,6,56,116,1,7,31,1,52,15,03,13,09,025,26,1,2,2,,4,14,7534,14,379,37,31,22,7,9,2,101,80,,,4,5,2,4,3
66WN00174,66,1,8252,2,82,464,5622,1,14,,5,6,56,116,1,1,31,1,67,11,03,10,09,031,1,2,2,1,,4,14,7534,14,505,50,31,22,7,5,2,137,84,,,4,5,2,4,3
66WN00175,66,1,8254,2,82,504,5297,1,11,,3,7,56,116,1,7,29,2,85,09,04,07,07,031,15,2,2,1,,1,14,6579,14,636,63,29,27,7,6,2,152,112,,,5,3,3,5,3
66WN00176,66,3,8255,2,82,504,5297,1,11,,4,7,58,118,1,7,07,3,53,10,03,12,09,028,1,2,2,1,,1,14,6579,14,369,36,29,27,7,9,9,116,94,,,5,4,3,3,3
66WN00177,66,2,8256,2,82,474,5514,1,11,,1,6,56,116,1,3,45,1,81,08,03,09,07,034,25,2,2,1,,1,14,6529,14,610,61,45,34,7,0,2,161,102,,,4,1,1,4,
66WN00178,66,1,8257,2,54,541,7536,1,14,30,1,2,56,116,1,2,,2,86,07,03,07,07,037,24,2,3,2,,4,14,6575,14,648,64,28,54,1,8,2,165,108,,,2,1,1,5,
66WN00179,66,2,8258,2,82,494,5060,1,11,,1,8,56,116,1,1,20,2,82,08,03,08,07,040,14,2,2,1,,1,14,7515,14,602,60,20,32,7,2,2,160,122,,,5,1,1,5,
66WN00180,66,2,8259,2,82,365,5807,1,11,,5,4,77,137,1,1,,1,55,01,03,11,12,044,4,3,3,1,,1,14,6220,14,333,33,43,34,7,3,3,,94,,,4,5,2,4,
66WN00181,66,1,8260,2,82,365,5807,1,11,,3,4,56,116,1,7,43,1,67,10,03,10,10,035,8,2,2,1,,1,14,6220,14,490,49,43,34,7,0,2,144,102,,,4,3,3,4,3
66WN00182,66,2,8262,2,82,325,5692,1,14,,1,6,56,116,1,3,18,2,83,10,04,07,06,036,24,2,2,1,,4,14,6109,11,631,63,18,49,7,1,2,139,98,,,4,1,1,5,
66WN00183,66,2,8263,2,82,354,6234,1,14,,1,4,56,116,1,1,09,4,86,10,03,08,08,037,4,4,4,1,,4,14,7189,14,629,62,09,45,7,9,2,148,130,,,4,1,1,6,
66WN00184,66,1,8264,2,82,515,5649,1,11,,5,5,56,116,1,7,42,1,65,08,03,10,09,029,24,1,2,2,,1,14,7527,14,474,47,42,19,7,4,2,154,100,,,4,5,2,4,3
66WN00185,66,2,8265,2,82,515,5649,1,11,,5,5,56,116,1,3,42,1,68,08,03,09,09,040,24,2,3,2,,1,14,7527,14,498,49,42,19,7,8,2,168,102,1,,4,5,2,4,
66WN00186,66,2,8266,2,82,254,6066,1,14,,1,5,56,116,1,1,15,1,84,08,05,07,05,034,12,2,2,1,,4,14,6475,14,640,64,15,53,7,0,2,141,98,,,4,1,1,4,
66WN00187,66,1,8267,2,35,350,4697,1,14,36,1,7,56,116,1,1,,2,90,07,04,06,07,039,26,2,2,1,,4,14,7189,14,666,66,33,35,1,6,2,167,128,,,5,1,1,5,
66WN00188,66,2,8268,2,82,235,5637,1,14,,5,6,56,116,1,1,24,4,63,08,03,10,08,026,3,2,2,1,,4,14,6084,11,467,46,24,35,7,7,2,143,88,,,4,5,2,6,
66WN00189,66,1,8269,2,82,235,5637,1,14,,5,6,56,116,1,5,24,2,66,11,03,10,08,032,26,2,2,1,,4,14,6084,11,507,50,24,35,7,7,2,134,72,,,4,5,2,5,3
66WN00190,66,2,8270,2,82,325,4929,1,14,,5,7,56,116,1,1,20,1,62,09,03,09,09,031,15,1,2,2,,4,14,6109,11,462,46,20,49,7,2,2,146,84,,,5,5,2,4,
66WN00191,66,2,8271,2,82,325,4929,1,14,,5,7,56,116,1,1,20,2,63,09,03,10,09,029,15,1,2,2,,4,14,6109,11,469,46,20,49,7,9,2,146,86,,,5,5,2,5,
66WN00192,66,1,8272,2,82,504,5573,1,14,,5,6,56,116,1,7,32,1,70,08,03,10,09,029,13,1,2,2,,4,14,6579,14,528,52,32,40,7,8,2,155,88,,,4,5,2,4,3
66WN00193,66,2,8273,2,82,504,5573,1,14,,5,6,56,116,1,3,32,1,62,09,03,10,08,031,27,2,2,1,,4,14,6579,14,464,46,32,40,7,4,2,145,82,,,4,5,2,4,
66WN00194,66,2,8274,2,82,214,7325,1,14,,1,2,56,116,3,3,28,1,75,11,03,08,07,039,3,2,2,1,,4,14,6075,11,540,54,28,46,7,0,2,139,124,,,2,1,1,4,
66WN00195,66,1,8275,2,39,391,3061,1,14,19,5,0,56,116,1,7,,2,57,15,03,11,10,042,11,2,2,1,,4,14,7173,14,395,39,13,39,1,5,2,114,112,,,5,5,2,5,3
66WN00196,66,1,8276,2,39,391,3061,1,14,19,5,0,56,116,1,6,,1,44,14,03,13,11,030,25,1,2,2,,4,14,7173,14,291,29,13,39,1,1,2,102,102,,,5,5,2,4,
66WN00197,66,1,8277,2,82,474,5181,1,11,,4,8,54,114,1,7,44,2,83,09,03,10,08,035,33,2,2,1,,1,14,6529,14,626,62,44,34,7,6,2,167,116,,,5,3,3,5,
66WN00198,66,1,8278,2,82,474,5181,1,11,,3,8,56,116,1,7,44,2,76,08,03,09,09,035,11,2,2,1,,1,14,6529,14,572,57,44,34,7,2,2,164,96,,,5,3,3,5,
66WN00199,66,1,8279,2,82,215,7409,1,14,,1,2,55,115,1,7,34,2,78,10,03,10,09,033,18,1,1,1,,4,14,6095,11,565,56,34,39,7,5,2,150,130,,,2,1,1,5,3
66WN00200,66,2,8281,2,22,220,5981,1,14,36,3,5,55,115,1,3,,1,71,11,07,09,07,030,3,2,2,1,,4,14,7546,14,532,53,36,22,1,2,2,115,98,,,4,3,3,4,
66WN00201,66,2,8282,2,82,254,7503,1,14,,1,2,55,115,1,1,24,1,70,09,03,10,08,038,8,2,2,1,,4,14,6475,14,513,51,24,37,7,3,2,147,110,,,2,1,1,4,
66WN00202,66,2,8283,2,82,275,5172,1,14,,5,7,55,115,1,3,27,1,62,09,03,11,09,034,12,2,2,1,,4,14,5998,11,454,45,27,40,7,4,2,151,98,,,5,5,2,4,
66WN00203,66,2,8284,2,82,275,5172,1,14,,5,7,55,115,1,3,27,1,50,09,03,09,11,033,8,3,3,1,,4,14,5998,11,355,35,27,40,7,5,2,143,92,,,5,5,2,4,
66WN00204,66,1,8285,2,82,404,5555,1,11,,3,6,55,115,1,7,28,1,81,08,03,08,07,037,14,2,2,1,,1,14,7535,14,633,63,28,27,7,3,2,158,82,,,4,3,3,4,
66WN00205,66,1,8286,2,82,514,5653,1,11,,5,5,55,115,1,7,37,1,83,09,03,09,09,031,11,2,2,1,,1,14,7466,14,623,62,37,19,7,3,2,159,114,,,4,5,2,4,
66WN00206,66,2,8287,2,35,351,5801,1,14,35,5,5,55,115,1,3,,1,75,08,03,07,08,037,16,2,2,1,,4,14,7524,14,553,55,35,35,1,3,2,164,114,,,4,5,2,4,
66WN00207,66,1,8288,2,35,351,5801,1,14,35,5,5,55,115,1,1,,2,73,08,03,09,08,030,13,2,2,1,,4,14,7524,14,529,52,35,35,1,9,2,154,122,,,4,5,2,5,
66WN00208,66,2,8290,2,82,415,5713,1,14,,3,6,55,115,1,1,27,1,33,09,03,11,12,038,18,2,3,2,,4,14,7128,14,224,22,27,40,7,4,2,123,72,,,4,3,3,4,
66WN00209,66,2,8291,2,82,274,3582,1,14,,1,9,55,115,1,1,30,2,74,09,03,07,07,041,12,2,3,2,,4,14,6027,11,555,55,30,50,7,5,2,151,102,,,5,1,1,5,
66WN00210,66,1,8292,2,82,235,4736,1,14,,5,7,55,115,1,6,05,1,88,09,03,09,08,024,18,2,2,1,,4,14,6084,11,663,66,05,45,7,3,2,158,118,,,5,5,2,4,3
66WN00211,66,2,8293,2,82,235,4736,1,14,,5,7,55,115,1,3,05,1,69,09,03,09,08,028,1,2,3,2,,4,14,6084,11,522,52,05,45,7,2,2,143,90,,,5,5,2,4,
66WN00212,66,1,8294,2,82,465,4408,1,14,,5,8,55,115,1,7,16,1,73,11,03,11,09,031,4,2,2,1,,4,14,6933,14,527,52,16,39,7,7,2,143,124,,,5,5,2,4,3
66WN00213,66,2,8295,2,82,465,4408,1,14,,5,8,55,115,1,3,16,1,73,09,03,09,08,037,7,2,2,1,,4,14,6933,14,536,53,16,39,7,6,2,157,114,,,5,5,2,4,
66WN00214,66,1,8296,2,82,375,6521,1,14,,1,4,55,115,1,6,10,2,104,09,03,06,07,035,15,2,2,1,,4,14,7209,14,777,77,10,25,7,7,2,165,146,,,4,1,1,5,
66WN00215,66,1,8298,2,82,254,4721,1,14,,5,7,55,115,1,1,14,1,61,08,04,10,09,028,15,2,2,1,,4,14,6475,14,445,44,14,53,7,5,2,140,98,,,5,5,2,4,3
66WN00216,66,1,8299,2,82,254,4721,1,14,,5,7,55,115,1,5,14,2,68,09,04,09,09,030,7,2,2,1,,4,14,6475,14,515,51,14,53,7,5,2,143,88,,,5,5,2,5,3
66WN00217,66,2,8300,2,25,251,7243,1,14,17,1,2,55,115,1,3,,2,73,12,03,08,08,032,11,1,2,2,,4,14,6447,14,543,54,15,25,1,3,2,126,106,,,2,1,1,5,
66WN00218,66,2,8301,2,82,544,5798,1,14,,1,5,55,115,1,1,14,1,73,10,03,10,08,034,15,2,2,1,,4,14,7152,14,537,53,14,45,7,7,2,136,112,,,4,1,1,4,
66WN00219,66,2,8302,2,82,514,6103,1,11,,1,2,55,115,1,1,33,2,78,11,03,08,09,039,1,2,2,1,,1,14,7466,14,570,57,33,24,7,0,2,150,124,,,2,1,1,5,
66WN00220,66,1,8303,2,82,535,6380,1,14,,1,4,55,115,1,4,29,2,88,09,03,10,08,036,7,2,2,1,,4,14,7537,14,663,66,29,26,7,3,2,158,118,,,4,1,1,5,
66WN00221,66,1,8304,2,82,514,5580,1,11,,1,6,55,115,1,4,27,4,96,11,03,07,07,037,26,2,2,1,,1,14,7466,14,730,73,27,24,7,0,2,155,120,,,4,1,1,6,3
66WN00222,66,2,8306,2,82,274,6520,1,14,,1,4,55,115,1,3,00,2,77,08,03,06,06,044,16,2,2,1,,4,14,6027,11,590,59,00,41,7,0,2,147,92,,,4,1,1,5,
66WN00223,66,2,8307,2,82,545,7203,1,14,,1,2,55,115,1,1,13,1,74,08,03,12,09,035,16,2,2,1,,4,14,6575,14,523,52,13,45,7,3,2,154,138,,,2,1,1,4,
66WN00224,66,2,8308,2,82,194,5543,1,14,,1,6,55,115,1,1,20,3,74,09,06,06,06,033,16,2,2,1,,4,14,5965,11,555,55,20,29,7,5,2,126,102,,,4,1,1,3,
66WN00225,66,1,8310,2,51,510,4124,1,14,28,1,8,55,115,1,7,,1,78,08,03,09,08,030,4,2,2,1,,4,14,7466,14,576,57,18,51,1,6,2,145,118,,,5,1,1,4,
66WN00226,66,1,8311,2,82,494,5727,1,11,,5,5,54,114,1,7,31,1,50,09,03,11,09,025,8,2,2,1,,1,14,7515,14,353,35,31,20,7,3,2,128,98,,,4,5,2,4,3
66WN00227,66,1,8312,2,82,494,5727,1,11,,5,5,54,114,1,7,31,1,73,09,03,10,07,031,6,1,2,2,,1,14,7515,14,556,55,31,20,7,6,2,149,96,,,4,5,2,4,3
66WN00228,66,1,8313,2,82,355,4945,1,14,,5,7,54,114,1,4,14,1,69,08,03,11,09,039,24,2,2,1,,4,14,7524,14,502,50,14,54,7,2,2,161,118,,,5,5,2,4,
66WN00229,66,2,8314,2,82,355,4945,1,14,,5,7,54,114,1,1,14,3,63,09,03,09,08,041,7,2,2,1,,4,14,7524,14,474,47,14,54,7,4,2,150,90,,,5,5,2,3,
66WN00230,66,1,8315,2,82,195,5655,1,14,,5,6,54,114,1,5,24,1,60,08,03,09,10,038,7,2,2,1,,4,14,5806,11,423,42,24,29,7,3,2,152,118,,,4,5,2,4,3
66WN00231,66,2,8316,2,82,195,5655,1,14,,5,6,54,114,1,1,24,1,70,09,03,09,07,040,4,2,3,2,,4,14,5806,11,512,51,24,29,7,2,2,154,116,,,4,5,2,4,
66WN00232,66,1,8317,2,82,454,4994,1,14,,1,7,54,114,1,7,25,1,82,08,03,09,08,036,24,2,2,1,,4,14,7224,14,595,59,25,35,7,5,2,161,142,,,5,1,1,4,
66WN00233,66,1,8318,2,82,364,5797,1,11,,1,4,54,114,3,7,45,1,88,12,03,08,08,037,14,2,2,1,,1,14,7264,14,670,67,45,34,7,0,2,149,116,,,4,1,1,4,3
66WN00234,66,1,8319,2,82,375,5679,1,14,,3,6,54,114,2,7,30,2,85,09,03,12,08,026,6,1,2,2,,4,14,7209,14,644,64,30,26,7,4,2,153,116,,,4,3,3,5,3
66WN00235,66,1,8321,2,82,405,6148,1,11,,3,2,54,114,1,7,36,1,66,09,03,12,09,029,3,1,2,2,,1,14,7190,14,509,50,36,27,7,9,2,144,80,,,2,3,3,4,3
66WN00236,66,1,8324,2,82,494,6264,1,14,,3,4,54,114,1,7,33,1,80,08,03,09,09,030,15,2,2,1,,4,14,7515,14,619,61,33,44,7,9,2,160,94,,,4,3,3,4,3
66WN00237,66,1,8326,2,82,225,2989,1,14,,3,0,54,114,1,7,22,2,78,13,06,11,08,028,1,1,2,2,,4,14,7362,14,589,58,22,46,7,9,2,116,108,,,5,3,3,5,3
66WN00238,66,2,8327,2,82,224,5776,1,11,,3,4,54,114,1,3,43,1,68,12,03,09,08,036,25,2,2,1,,1,14,7546,14,507,50,43,21,7,7,2,136,102,,,4,3,3,4,
66WN00239,66,2,8329,2,46,460,6028,1,14,39,5,5,54,114,1,3,,1,56,09,03,11,09,032,26,2,2,1,,4,14,7534,14,416,41,32,46,1,6,2,140,86,,,4,5,2,4,
66WN00240,66,2,8330,2,46,460,6028,1,14,39,5,5,54,114,1,3,,1,64,09,03,10,08,031,6,2,2,1,,4,14,7534,14,468,46,32,46,1,8,2,143,106,,,4,5,2,4,
66WN00241,66,1,8331,2,82,205,2888,1,14,,1,0,54,114,1,7,17,1,71,10,03,09,09,035,26,1,2,2,,4,14,6025,11,521,52,17,44,7,1,2,140,116,,,5,1,1,4,3
66WN00242,66,1,8332,2,82,495,5741,1,11,,1,4,54,114,1,2,22,2,97,09,03,05,06,053,4,5,6,2,,1,14,7323,14,742,74,22,32,7,2,2,171,124,,,4,1,1,5,3
66WN00243,66,1,8333,2,82,224,5925,1,14,,5,5,54,114,1,1,29,1,64,13,03,13,09,024,27,1,1,1,,4,14,7546,14,463,46,29,39,7,3,2,123,112,,,4,5,2,4,3
66WN00244,66,2,8334,2,82,224,5925,1,14,,5,5,54,114,1,3,29,1,64,09,03,10,09,029,8,2,2,1,,4,14,7546,14,472,47,29,39,7,2,2,147,102,,,4,5,2,4,
66WN00245,66,2,8335,2,82,495,6262,1,14,,5,4,54,114,1,3,23,1,63,08,03,09,08,032,25,2,2,1,,4,14,7323,14,474,47,23,44,7,4,2,150,90,,,4,5,2,4,
66WN00246,66,1,8336,2,82,495,6262,1,14,,5,4,54,114,1,7,23,2,70,08,03,11,08,027,2,2,2,1,,4,14,7323,14,526,52,23,44,7,6,2,149,100,,,4,5,2,5,3
66WN00247,66,2,8337,2,41,410,2053,1,10,01,3,9,54,114,1,1,,1,79,09,03,09,07,036,12,2,3,2,,0,14,7184,14,605,60,00,41,1,5,2,149,100,,,5,3,3,4,
66WN00248,66,1,8339,2,82,245,7286,1,14,,1,2,54,114,1,1,26,4,91,09,03,07,07,037,15,2,2,1,,4,14,6036,11,686,68,26,29,7,6,2,163,128,,,2,1,1,6,
66WN00249,66,3,8340,2,82,324,4740,1,14,,4,7,56,116,1,7,07,1,52,10,03,13,11,021,1,2,2,1,,4,14,6042,11,388,38,16,49,7,8,9,117,70,,,5,4,3,4,3
66WN00250,66,2,8341,2,82,324,4740,1,14,,3,7,54,114,1,1,16,1,54,09,03,12,10,025,18,1,2,2,,4,14,6042,11,388,38,16,49,7,8,2,130,98,,,5,3,3,4,
66WN00251,66,2,8342,2,82,544,7478,1,14,,1,2,54,114,1,1,19,1,74,09,03,08,07,039,3,2,2,1,,4,14,7152,14,565,56,19,45,7,5,2,147,96,2,,2,1,1,4,
66WN00252,66,1,8343,2,35,351,2797,1,14,16,1,-,54,114,1,2,,1,78,10,04,09,08,036,24,1,2,2,,4,14,7524,14,572,57,16,35,1,2,2,139,128,,,5,1,1,4,
66WN00253,66,1,8344,2,82,454,7308,1,14,,1,2,54,114,1,6,28,1,78,08,03,09,08,036,7,2,2,1,,4,14,7224,14,581,58,28,54,7,1,2,157,118,,,2,1,1,4,3
66WN00254,66,1,8345,2,82,294,5766,1,11,,1,4,54,114,1,4,32,4,94,11,03,08,08,034,25,2,2,1,,1,14,7337,14,707,70,32,24,7,7,2,155,134,,,4,1,1,6,
66WN00255,66,1,8346,2,82,395,5338,1,14,,1,6,54,114,1,7,26,2,90,08,03,08,07,033,13,1,2,2,,4,14,7173,14,679,67,26,46,7,9,2,160,126,,,4,1,1,5,3
66WN00256,66,1,8348,2,40,401,4182,1,14,28,5,8,53,113,1,7,,1,65,09,03,12,08,028,18,2,2,1,,4,14,7190,14,481,48,26,40,1,1,2,143,106,,,5,5,2,4,
66WN00257,66,2,8349,2,40,401,4182,1,14,28,5,8,53,113,1,3,,1,44,10,03,11,09,029,3,2,2,1,,4,14,7190,14,294,29,26,40,1,4,2,122,108,,,5,5,2,4,
66WN00258,66,1,8350,2,29,291,4221,1,14,17,3,8,53,113,1,4,,2,49,09,03,12,11,033,12,2,2,1,,4,14,6619,14,342,34,20,29,1,2,2,130,104,,,5,3,3,5,
66WN00259,66,1,8352,2,82,395,7451,1,14,,3,2,53,113,1,7,40,2,81,09,06,08,08,037,11,2,2,1,,4,14,7173,14,609,60,40,46,7,9,2,153,122,,,2,3,3,5,3
66WN00260,66,1,8354,2,82,504,5762,1,11,,1,4,53,113,1,7,32,2,70,09,03,12,10,029,17,2,2,1,,1,14,6579,14,527,52,32,27,7,7,2,144,104,,,4,1,1,5,3
66WN00261,66,1,8355,2,82,355,5410,1,11,,5,7,53,113,1,1,00,1,68,10,06,11,09,028,11,2,2,1,,1,14,7524,14,512,51,00,23,7,2,2,127,102,,,5,5,2,4,3
66WN00262,66,2,8356,2,82,355,5410,1,11,,5,7,53,113,1,1,00,1,72,10,05,10,08,030,2,2,2,1,,1,14,7524,14,531,53,00,23,7,1,2,135,120,,,5,5,2,4,
66WN00263,66,1,8357,2,82,294,5731,1,11,,1,4,53,113,1,5,48,2,80,08,04,06,07,037,15,2,3,2,,1,14,7337,14,611,61,48,19,7,1,2,156,110,,,4,1,1,5,3
66WN00264,66,1,8358,2,82,214,6025,1,14,,1,5,53,113,1,7,32,2,90,10,03,08,07,039,25,2,2,1,,4,14,6075,11,673,67,32,22,7,3,2,158,140,,,4,1,1,5,3
66WN00265,66,1,8359,2,82,405,6204,1,14,,1,4,54,114,1,7,38,2,80,08,03,08,09,036,18,2,2,1,,4,14,7190,14,586,58,38,50,7,6,3,165,132,,,4,1,1,5,
66WN00266,66,2,8360,2,46,461,4507,1,14,43,3,8,53,113,1,3,,1,71,09,03,08,07,040,8,2,2,1,,4,14,6933,14,531,53,23,46,1,1,2,147,110,,,5,3,3,4,
66WN00267,66,2,8362,2,82,495,5716,1,11,,1,5,53,113,1,3,39,1,54,11,03,11,10,025,8,2,2,1,,1,14,7323,14,419,41,39,20,7,9,2,119,66,,,4,1,1,4,
66WN00268,66,2,8363,2,82,265,6532,1,14,,1,4,53,113,1,3,09,1,89,11,03,07,06,037,4,2,2,1,,4,14,7469,14,678,67,09,25,7,8,2,142,124,,,4,1,1,4,
