UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,N,T,C,L,LOT,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,DAYDIS,TRT,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT
91WN01460, 91101628,91,10,S1628,1,18,07,006,2,2,5,5,2.0,2,2,3,92,133,13,118,78,498, 0, 0, 0, 0, 54,,,,,1,,0,167,1105,93,,266,3,966019,19,9886,19,,72,507,18,3,77
91WN01461, 91101630,91,10,S1630,2,18,42,001,2,1,3,2,4.0,4,4,1,92,126,1,96,85,598, 5, 0, 0,+, 65,r-5,,,1,1,2,0,152,931,,,,,062110,10,8314,19,,81,601,18,1,93
91WN01462, 91101631,91,10,S1631,1,18,07,006,2,2,5,4,5.0,5,4,3,92,132,3,110,75,485, 0, 0, 0, 0, 50,,,,,1,,0,140,696,93,,266,3,966019,19,6919,19,,69,486,12,3,76
91WN01463, 91101632,91,10,S1632,2,18,07,006,2,2,5,6,5.0,5,4,3,92,132,3,94,71,467, 0, 0, 0, 0, 42,r-5,,,,1,,0,140,696,,,,3,966019,19,6919,19,,65,528,12,1,70
91WN01464, 91101633,91,10,S1633,2,18,07,012,2,2,5,5,2.0,2,2,3,92,133,4,92,66,427, 0, 0, 0, 0, 48,,,,,1,,0,184,876,93,,281,3,985019,19,9839,19,,60,478,11,3,68
91WN01465, 91101634,91,10,S1634,2,18,07,012,2,2,5,5,2.0,2,2,3,92,133,6,84,64,418, 0, 0, 0, 0, 46,,,,,1,,0,184,876,93,,281,3,985019,19,9839,19,,59,468,11,3,57
91WN01466, 91101635,91,10,S1635,3,18,07,006,2,2,5,5,4.0,4,4,3,92,132,19,112,88,582, 0, 0, 0, 0, 59,,,,,1,,0,189,1072,93,,281,3,966019,19,7828,19,,81,619,18,3,91
91WN01467, 91101636,91,10,S1636,1,18,07,006,2,2,5,5,4.0,4,4,3,92,132,20,124,96,633, 0, 0, 0, 0, 62,,,,,1,,0,189,1072,,,,3,966019,19,7828,19,,88,637,18,1,98
91WN01468, 91101637,91,10,S1637,2,18,07,007,2,2,5,5,5.0,5,4,1,92,126,11,93,75,521, 8, 0, 0,?, 55,r-5,,,2,1,1,0,184,1174,,,,,970019,19,7221,19,,72,582,11,1,89
91WN01469, 91101638,91,10,S1638,2,18,07,007,2,2,5,5,5.0,5,4,1,92,126,6,105,63,417,10, 0, 0, 0, 54,038,,,2,1,1,0,184,1174,92,,262,,970019,19,7221,19,,61,479,11,2,70
91WN01470, 91101639,91,10,S1639,3,18,07,005,1,1,1,1,2.0,2,2,3,92,134,5,110,94,619, 0, 0, 0, 0, 62,,,,,1,,0,150,906,93,,281,3,962319,19,0162,10,,85,554,12,3,97
91WN01471, 91101640,91,10,S1640,2,18,07,009,2,2,5,5,2.0,2,2,1,92,126,19,83,71,498, 6, 0, 0, 0, 52,r-2,,,2,1,1,0,167,1103,,,,,978119,19,0011,10,,68,562,11,1,83
91WN01472, 91101641,91,10,S1641,2,18,07,009,2,2,5,5,2.0,2,2,1,92,126,10,89,71,493, 6, 0, 0, 0, 52,r-3,,,2,1,1,0,167,1103,,,,,978119,19,0011,10,,68,558,11,1,83
91WN01473, 91101642,91,10,S1642,2,18,07,009,2,2,5,5,4.0,4,4,1,92,126,12,92,67,459,12, 0, 0, 0, 51,037,,,1,1,1,0,164,994,92,,262,,978119,19,8115,19,,64,520,12,2,77
91WN01474, 91101643,91,10,S1643,2,18,07,009,2,2,5,5,4.0,4,4,1,92,126,1,91,74,515, 7, 0, 0, 0, 53,r-5,,,1,1,1,0,164,994,,,,,978119,19,8115,19,,71,577,12,1,86
91WN01475, 91101644,91,10,S1644,1,18,07,008,1,1,1,1,5.0,5,4,1,92,126,12,128,98,676, 8, 0, 0, 0, 85,,,,2,1,2,0,151,864,,,,,973619,19,7052,19,,94,545,18,1,107
91WN01476, 91101645,91,10,S1645,2,18,07,014,2,1,3,2,6.0,6,4,3,92,134,5,93,85,565, 0, 0, 0, 0, 59,r-2,,,,1,,0,137,783,,,,3,994119,19,6229,19,,77,553,11,1,86
91WN01477, 91101647,91,10,S1647,3,18,07,008,2,2,5,4,2.0,2,2,3,92,133,12,110,88,579, 0, 0, 0, 0, 56,,,,,1,,0,167,1188,93,21,281,3,973619,19,9705,19,,80,590,18,3,80
91WN01478, 91101648,91,10,S1648,3,18,07,008,2,2,5,6,2.0,2,2,3,92,133,14,90,84,564, 0, 0, 0, 0, 51,,,,,1,,0,167,1188,93,21,281,3,973619,19,9705,19,,77,627,18,3,86
91WN01479, 91101649,91,10,S1649,1,18,07,005,2,2,5,5,3.0,3,3,3,92,133,1,121,71,443, 0, 0, 0, 0, 49,,,,,1,,0,160,994,93,,266,3,962319,19,9337,19,,65,449,11,3,71
91WN01480, 91101650,91,10,S1650,1,18,07,005,2,2,5,5,3.0,3,3,3,92,133,1,106,92,612, 0, 0, 0, 0, 60,,,,,1,,0,160,994,,,,3,962319,19,9337,19,,84,618,11,1,95
91WN01481, 91101651,91,10,S1651,2,18,07,009,4,2,0,5,6.0,6,4,3,92,132,20,89,88,599, 0, 0, 0, 0, 58,r-3,,,,1,,0,237,1189,,,,3,978119,19,6248,19,,81,644,18,1,90
91WN01482, 91101652,91,10,S1652,2,18,07,009,4,2,0,5,6.0,6,4,3,92,132,20,78,73,494, 0, 0, 0, 0, 44,r-5,,,,1,,0,237,1189,,,,3,978119,19,6248,19,,67,539,18,1,73
91WN01483, 91101653,91,10,S1653,1,18,07,009,4,2,0,5,6.0,6,4,3,92,132,10,94,89,603, 0, 0, 0, 0, 61,,,,,1,,0,237,1189,,,,3,978119,19,6248,19,,82,608,18,1,87
91WN01484, 91101654,91,10,S1654,1,18,07,009,4,2,0,5,6.0,6,4,3,92,132,10,96,51,314, 0, 0, 0, 0, 43,,,,,1,,0,237,1189,93,,266,3,978119,19,6248,19,,47,319,18,3,53
91WN01485, 91101655,91,10,S1655,2,18,07,006,3,2,8,5,5.0,5,4,1,92,126,6,65,66,472,10, 0, 0, 0, 45,037,,,1,1,1,0,195,1191,92,,262,3,966019,19,7184,19,,63,534,11,2,73
91WN01486, 91101656,91,10,S1656,1,18,07,006,3,2,8,5,5.0,5,4,3,92,134,6,105,97,646, 0, 0, 0, 0, 66,,,,,1,,0,195,1191,93,73,266,3,966019,19,7184,19,,88,652,11,3,102
91WN01487, 91101657,91,10,S1657,2,18,07,006,3,2,8,5,5.0,5,4,3,92,134,7,97,90,599, 0, 0, 0, 0, 57,r-3,,,,1,,0,195,1191,,,,3,966019,19,7184,19,,82,646,11,1,89
91WN01488, 91101658,91,10,S1658,1,18,42,001,2,2,5,6,6.0,6,4,1,92,126,34,82,67,467, 8, 0, 0, 0, 50,,,,1,1,2,0,147,856,93,,266,,062110,10,6281,19,,64,540,12,3,76
91WN01489, 91101659,91,10,S1659,2,18,42,001,2,2,5,4,6.0,6,4,1,92,126,15,98,74,510, 9, 0, 0,?, 59,r-5,,,2,1,3,0,147,856,,95,,,062110,10,6281,19,,71,556,12,1,89
91WN01490, 91101660,91,10,S1660,1,18,07,006,2,1,3,2,5.0,5,4,3,92,132,21,115,113,769, 0, 0, 0, 0, 67,,,,,1,,0,162,934,,,,3,966019,19,7627,19,,104,672,18,1,113
91WN01491, 91101662,91,10,S1662,2,18,07,005,2,2,5,5,3.0,3,3,7,92,134,1,93,78,513, 0, 0, 0, 0,  0,r-5,,,,1,,,175,1232,,,,7,962319,19,9146,19,,71,,18,1,83
91WN01492, 91101663,91,10,S1663,3,18,07,005,2,2,5,5,3.0,3,3,7,92,134,1,99,82,538, 0, 0, 0, 0,  0,,,,,1,,,175,1232,93,,281,7,962319,19,9146,19,,74,,18,3,87
91WN01493, 91101664,91,10,S1664,2,18,07,005,2,2,5,5,2.0,2,2,3,92,134,8,100,81,530, 0, 0, 0, 0, 52,r-3,,,,1,,0,167,1158,,,,3,962319,19,9643,19,,74,580,11,1,89
91WN01494, 91101665,91,10,S1665,3,18,07,005,2,2,5,5,2.0,2,2,3,92,134,10,108,87,569, 0, 0, 0, 0, 60,,,,,1,,0,167,1158,93,16,281,3,962319,19,9643,19,,79,611,11,3,95
91WN01495, 91101666,91,10,S1666,1,18,07,002,1,1,1,1,2.0,2,2,1,93,125,23,115,107,764,11, 0, 0, 0, 84,,,,2,1,3,0,167,1033,,95,,,004310,10,0061,10,,103,635,11,1,114
91WN01496, 91101667,91,10,S1667,2,18,07,013,2,2,5,6,5.0,5,4,3,93,132,5,92,85,574, 0, 0, 0, 0, 64,r-4,,,,1,,0,184,1270,,,,3,990819,19,7335,19,,78,634,11,1,82
91WN01497, 91101668,91,10,S1668,1,18,07,013,2,2,5,4,5.0,5,4,3,93,132,4,108,90,600, 0, 0, 0, 0, 60,,,,,1,,0,184,1270,,,,3,990819,19,7335,19,,83,601,11,1,91
91WN01498, 91101669,91,10,S1669,2,18,07,014,2,2,5,5,6.0,6,4,3,93,132,6,104,77,505, 0, 0, 0, 0, 54,r-3,,,,1,,0,137,922,,,,3,994119,19,6196,19,,71,552,12,1,69
91WN01499, 91101670,91,10,S1670,2,18,07,014,2,2,5,5,6.0,6,4,3,93,132,7,98,64,411, 0, 0, 0, 0, 47,,,,,1,,0,137,922,93,,281,3,994119,19,6196,19,,59,457,12,3,60
91WN01500, 91101671,91,10,S1671,1,18,07,015,3,2,8,5,3.0,3,3,1,93,125,12,88,83,594, 9, 0, 0, 0, 57,,,,1,1,4,0,189,1212,93,,321,,997519,19,9126,19,,80,614,11,H,0
91WN01501, 91101672,91,10,S1672,1,18,07,015,3,2,8,5,3.0,3,3,1,93,125,3,98,74,514, 9, 0, 0, 0, 56,,,,1,1,1,0,189,1212,93,,321,,997519,19,9126,19,,71,535,11,H,0
91WN01502, 91101674,91,10,S1674,2,18,42,004,2,2,5,7,6.0,6,4,3,93,133,1,82,70,465, 0, 0, 0, 0, 48,,,,,1,,0,177,1011,93,,281,3,065310,10,6145,19,,64,526,18,3,71
91WN01503, 91101675,91,10,S1675,1,18,42,004,2,2,5,3,6.0,6,4,3,93,133,1,120,94,617, 0, 0, 0, 0, 63,,,,,1,,0,177,1011,,,,3,065310,10,6145,19,,86,619,18,1,94
91WN01504, 91101676,91,10,S1676,1,18,07,015,1,1,1,1,3.0,3,3,1,93,125,5,114,86,597, 8, 0, 0, 0, 70,,,,2,1,3,0,160,1044,93,,266,,997519,19,8790,19,,83,466,12,3,93
91WN01505, 91101677,91,10,S1677,1,18,07,008,1,1,1,1,3.0,3,3,1,93,125,5,119,97,681, 8, 0, 0, 0, 78,,,,1,1,2,0,146,1009,,,,,973619,19,8828,19,,94,550,11,1,104
91WN01506, 91101678,91,10,S1678,1,18,42,003,2,2,5,4,4.0,4,4,1,93,125,1,141,79,519, 8, 0, 0, 0, 63,,,,1,1,1,0,139,873,93,,266,,068010,10,7912,19,,76,535,12,3,82
91WN01507, 91101679,91,10,S1679,2,18,42,003,2,2,5,6,4.0,4,4,1,93,125,23,114,67,445, 8, 0, 0, 0, 52,OUT,,,1,1,1,0,139,873,93,03,281,,068010,10,7912,19,,65,518,12,3,79
91WN01508, 91101680,91,10,S1680,1,18,07,015,2,2,5,5,6.0,6,4,1,93,125,22,100,51,328, 7, 0, 0, 0, 31,,,,1,1,1,0,197,1219,93,,266,,997519,19,6297,19,,49,347,11,3,58
91WN01509, 91101681,91,10,S1681,1,18,07,015,2,2,5,5,6.0,6,4,1,93,125,1,89,67,465,10, 0, 0, 0, 50,,,,1,1,3,0,197,1219,93,,266,,997519,19,6297,19,,65,486,11,3,72
91WN01510, 91101682,91,10,S1682,1,18,07,015,2,2,5,5,4.0,4,4,3,93,132,1,113,80,520, 0, 0, 0, 0, 53,,,,,1,,0,152,1091,93,,266,3,997519,19,7802,19,,74,526,11,3,79
91WN01511, 91101683,91,10,S1683,1,18,07,015,2,2,5,5,4.0,4,4,3,93,132,1,120,94,621, 0, 0, 0, 0, 61,,,,,1,,0,152,1091,,,,3,997519,19,7802,19,,87,627,11,1,96
91WN01512, 91101684,91,10,S1684,2,18,07,015,2,2,5,5,3.0,3,3,7,93,133,1,100,77,504, 0, 0, 0, 0,  0,r-3,,,,1,,,160,954,,95,,7,997519,19,9279,19,,70,,11,1,82
91WN01513, 91101685,91,10,S1685,3,18,07,015,2,2,5,5,3.0,3,3,7,93,133,1,111,71,450, 0, 0, 0, 0,  0,,,,,1,,,160,954,93,,281,7,997519,19,9279,19,,65,,11,3,76
91WN01514, 91101686,91,10,S1686,3,18,07,008,3,2,8,4,5.0,5,4,3,93,132,13,110,76,492, 0, 0, 0, 0, 50,,,,,1,,0,184,955,93,,281,3,973619,19,7478,19,,70,499,12,3,77
91WN01515, 91101688,91,10,S1688,2,18,07,008,3,2,8,6,5.0,5,4,3,93,132,12,85,75,504, 0, 0, 0,+, 47,r-1,,,,1,,0,184,955,,,,3,973619,19,7478,19,,69,564,12,1,77
91WN01516, 91101689,91,10,S1689,1,18,07,009,2,1,3,2,4.0,4,4,3,93,133,1,132,103,675, 0, 0, 0, 0, 73,,,,,1,,0,189,1034,,,,3,978119,19,7955,19,,94,580,18,1,105
91WN01517, 91101690,91,10,S1690,2,18,07,010,2,2,5,5,4.0,4,4,3,93,132,18,109,79,516, 0, 0, 0, 0, 54,r-3,,,,1,,0,189,1247,,,,3,980719,19,8127,19,,73,561,12,1,80
91WN01518, 91101691,91,10,S1691,1,18,07,010,2,2,5,5,4.0,4,4,3,93,132,19,119,93,614, 0, 0, 0, 0, 62,,,,,1,,0,189,1247,97,,289,3,980719,19,8127,19,,86,618,12,1,91
91WN01519, 91101692,91,10,S1692,2,18,07,014,2,2,5,4,5.0,5,4,3,93,133,1,93,83,554, 0, 0, 0, 0, 55,r-3,,,,1,,0,162,1098,,,,3,994119,19,7040,19,,76,587,11,1,86
91WN01520, 91101693,91,10,S1693,3,18,07,014,2,2,5,6,5.0,5,4,3,93,133,1,75,71,477, 0, 0, 0, 0, 48,,,,,1,,0,162,1098,93,,281,3,994119,19,7040,19,,65,538,11,3,71
91WN01521, 91101694,91,10,S1694,3,18,07,005,2,1,3,2,3.0,3,3,3,93,132,14,60,69,477, 0, 0, 0, 0, 47,,,,,1,,0,189,930,93,,281,3,962319,19,9014,19,,63,456,18,3,68
91WN01522, 91101696,91,10,S1696,1,18,07,009,1,1,1,1,4.0,4,4,3,93,133,6,126,117,785, 0, 0, 0, 0, 79,,,,,1,,0,152,1072,,,,3,978119,19,8282,19,,107,639,11,1,128
91WN01523, 91101697,91,10,S1697,2,18,07,002,2,2,5,5,2.0,2,2,3,93,132,18,86,60,389, 0, 0, 0, 0, 37,,,,,1,,0,167,1114,93,95,281,3,004310,10,9634,19,,55,438,11,3,63
91WN01524, 91101698,91,10,S1698,3,18,07,002,2,2,5,5,2.0,2,2,3,93,132,18,95,85,572, 0, 0, 0, 0, 53,,,,,1,,0,167,1114,93,,281,3,004310,10,9634,19,,78,613,11,3,88
91WN01525, 91101699,91,10,S1699,3,18,07,002,2,2,5,5,4.0,4,4,3,93,132,5,103,84,558, 0, 0, 0, 0, 59,,,,,1,,0,164,885,93,,321,3,004310,10,7812,19,,77,597,11,H,0
91WN01526, 91101700,91,10,S1700,3,18,07,002,2,2,5,5,4.0,4,4,3,93,80,0,98,53,540, 0, 0, 0, 0, 53,,,,,1,,0,164,885,97,,227,3,004310,10,7812,19,,75,,11,7,0
91WN01527, 91101701,91,10,S1701,2,18,07,014,2,1,3,2,3.0,3,3,7,93,133,1,102,79,517, 0, 0, 0, 0,  0,r-1,,,,1,,,175,864,,,,7,994119,19,8789,19,,72,,12,1,84
91WN01528, 91101703,91,10,S1703,1,18,07,015,2,1,3,2,7.0,7,5,1,93,125,15,125,82,556,11, 0, 0, 0, 67,,,,1,1,7,0,153,816,93,,266,,997519,19,5717,19,,79,484,12,3,90
91WN01529, 91101705,91,10,S1705,2,18,07,002,2,1,3,2,2.0,2,2,3,93,132,19,104,89,595, 0, 0, 0, 0, 59,r-1,,,,1,,0,167,996,,,,3,004310,10,0079,10,,82,584,18,1,90
91WN01530, 91101707,91,10,S1707,3,18,07,015,1,1,1,1,3.0,3,3,3,93,132,4,106,83,548, 0, 0, 0, 0, 62,,,,6,1,,0,175,1138,93,,321,3,997519,19,8891,19,,76,479,11,H,0
91WN01531, 91101708,91,10,S1708,3,18,07,014,2,2,5,5,4.0,4,4,7,93,133,1,124,92,598, 0, 0, 0, 0,  0,,,,,1,,,152,1099,93,,281,7,994119,19,8467,19,,84,,18,3,97
91WN01532, 91101709,91,10,S1709,2,18,07,014,2,2,5,5,4.0,4,4,7,93,133,1,131,83,526, 0, 0, 0, 0,  0,r-1,,,,1,,,152,1099,,,,7,994119,19,8467,19,,76,,18,1,88
91WN01533, 91101710,91,10,S1710,2,18,07,013,2,2,5,5,4.0,4,4,7,93,133,1,93,76,502, 0, 0, 0, 0,  0,r-2,,,,1,,,152,1010,,,,7,990819,19,8007,19,,69,,11,1,81
91WN01534, 91101711,91,10,S1711,2,18,07,013,2,2,5,5,4.0,4,4,7,93,133,1,98,77,505, 0, 0, 0, 0,  0,r-5,,,,1,,,152,1010,,,,7,990819,19,8007,19,,70,,11,1,82
91WN01535, 91101712,91,10,S1712,2,18,07,015,2,2,5,5,4.0,4,4,3,93,133,8,104,81,531, 0, 0, 0, 0, 52,r-5,,,,1,,0,152,1010,,,,3,997519,19,8502,19,,74,578,18,1,84
91WN01536, 91101713,91,10,S1713,2,18,07,015,2,2,5,5,4.0,4,4,3,93,133,10,92,65,420, 0, 0, 0, 0, 43,,,,,1,,0,152,1010,93,,281,3,997519,19,8502,19,,60,466,18,3,64
91WN01537, 91101714,91,10,S1714,3,18,07,009,2,2,5,5,3.0,3,3,7,93,133,1,115,82,530, 0, 0, 0, 0,  0,,,,,1,,,146,753,93,,281,7,978119,19,8665,19,,75,,12,3,87
91WN01538, 91101715,91,10,S1715,2,18,07,009,2,2,5,5,3.0,3,3,7,93,133,1,104,78,508, 0, 0, 0, 0,  0,r-4,,,,1,,,146,753,,,,7,978119,19,8665,19,,71,,12,1,83
91WN01539, 91101716,91,10,S1716,2,18,07,002,2,1,3,2,4.0,4,4,3,93,132,15,90,72,477, 0, 0, 0, 0, 53,r-1,,,,1,,0,152,863,,,,3,004310,10,7885,19,,66,463,12,1,79
91WN01540, 91101718,91,10,S1718,1,18,07,015,1,1,1,1,5.0,5,4,1,93,125,12,138,98,674,13, 0, 0, 0, 78,,,,1,1,5,0,151,947,93,,266,,997519,19,7280,19,,95,542,12,3,103
91WN01541, 91101719,91,10,S1719,3,18,07,007,2,2,5,5,2.0,2,2,3,93,133,1,100,72,466, 0, 0, 0, 0, 50,,,,,1,,0,150,920,93,,281,3,970019,19,9898,19,,66,,18,3,84
91WN01542, 91101720,91,10,S1720,2,18,07,007,2,2,5,5,2.0,2,2,3,93,133,1,96,73,477, 0, 0, 0,+, 52,r-1,,,,1,,0,150,920,,,,3,970019,19,9898,19,,67,,18,1,84
91WN01543, 91101721,91,10,S1721,1,18,07,013,1,1,1,1,2.0,2,2,1,93,125,33,109,102,729, 9, 0, 0, 0, 84,,,,2,1,5,0,150,1010,,,,,990819,19,9715,19,,98,598,11,1,110
91WN01544, 91101722,91,10,S1722,3,18,07,013,2,2,5,5,4.0,4,4,3,93,133,13,121,62,375, 0, 0, 0, 0, 39,,,,,1,,0,152,993,93,,281,3,990819,19,8171,19,,57,413,12,3,66
91WN01545, 91101723,91,10,S1723,3,18,07,013,2,2,5,5,4.0,4,4,3,93,133,13,104,75,486, 0, 0, 0, 0, 50,,,,,1,,0,152,993,93,,321,3,990819,19,8171,19,,69,524,12,H,0
91WN01546, 91101724,91,10,S1724,1,18,07,009,1,1,1,1,5.0,5,4,3,94,131,18,110,118,817, 0, 0, 0, 0, 74,,,,,1,,0,162,940,,,,3,978119,19,7098,19,,109,669,18,1,119
91WN01547, 91101725,91,10,S1725,2,18,07,005,3,2,8,3,5.0,5,4,3,94,130,4,106,90,611, 0, 0, 0, 0, 58,r-5,,,,1,,0,173,1052,,,,3,962319,19,7182,19,,84,643,11,1,92
91WN01548, 91101726,91,10,S1726,2,18,07,005,3,2,8,7,5.0,5,4,3,94,130,5,75,61,412, 0, 0, 0, 0, 42,,,,,1,,0,173,1052,93,,281,3,962319,19,7182,19,,57,472,11,3,74
91WN01549, 91101728,91,10,S1728,2,18,07,012,2,1,3,2,2.0,2,2,3,94,130,10,102,90,614, 0, 0, 0, 0, 61,r-3,,,,1,,0,184,1156,,95,,3,985019,19,0025,10,,84,604,18,1,90
91WN01550, 91101729,91,10,S1729,3,18,07,012,2,2,5,7,2.0,2,2,2,94,125,3,80,79,568,10, 0, 0, 0, 60,,,,2,1,3,0,184,1156,93,,350,3,985019,19,0025,10,,76,626,18,H,0
91WN01551, 91101730,91,10,S1730,3,18,07,005,2,2,5,4,3.0,3,3,7,94,132,1,101,67,431, 0, 0, 0, 0,  0,,,,,1,,,175,1065,93,,281,7,962319,19,8876,19,,62,,12,3,72
91WN01552, 91101731,91,10,S1731,2,18,07,005,2,2,5,6,3.0,3,3,7,94,132,1,84,64,421, 0, 0, 0, 0,  0,r-2,,,,1,,,175,1065,,95,,7,962319,19,8876,19,,59,,12,1,69
91WN01553, 91101732,91,10,S1732,2,18,07,006,3,1,7,2,6.0,6,4,1,94,124,26,108,78,542, 7, 0, 0, 0, 58,r-3,,,2,1,1,0,187,971,,,,X,966019,19,6776,19,,76,541,18,1,92
91WN01554, 91101735,91,10,S1735,2,18,42,004,2,2,5,4,3.0,3,3,7,94,132,1,102,75,491, 0, 0, 0,+,  0,r-4,,,,1,,,189,1123,,,,7,065310,10,8657,19,,69,,11,1,80
91WN01555, 91101736,91,10,S1736,2,18,42,004,2,2,5,6,3.0,3,3,7,94,132,1,84,52,330, 0, 0, 0, 0,  0,,,,,1,,,189,1123,93,,281,7,065310,10,8657,19,,48,,11,3,57
91WN01556, 91101737,91,10,S1737,1,18,07,014,2,2,5,5,4.0,4,4,3,94,130,5,118,97,655, 0, 0, 0, 0, 68,,,,,1,,0,164,1080,,,,3,994119,19,7796,19,,90,660,11,1,96
91WN01557, 91101738,91,10,S1738,2,18,07,014,2,2,5,5,4.0,4,4,3,94,130,5,107,81,541, 0, 0, 0, 0, 54,r-5,,,,1,,0,164,1080,,95,,3,994119,19,7796,19,,76,587,11,1,87
91WN01558, 91101739,91,10,S1739,1,18,07,002,1,1,1,1,5.0,5,4,3,94,132,14,148,110,721, 0, 0, 0, 0, 81,,,,,1,,0,173,1142,,,,3,004310,10,7415,19,,101,574,11,1,111
91WN01559, 91101740,91,10,S1740,2,18,07,012,1,1,1,1,3.0,3,3,3,94,131,19,116,91,606, 0, 0, 0, 0, 62,r-5,,,,1,,0,175,1144,,95,,3,985019,19,9034,19,,84,574,11,1,94
91WN01560, 91101741,91,10,S1741,2,18,07,009,2,2,5,5,3.0,3,3,7,94,132,1,94,66,429, 0, 0, 0, 0,  0,r-3,,,,1,,,146,870,,95,,7,978119,19,8997,19,,61,,11,1,71
91WN01561, 91101742,91,10,S1742,2,18,07,009,2,2,5,5,3.0,3,3,7,94,132,1,88,66,433, 0, 0, 0, 0,  0,r-4,,,,1,,,146,870,,,,7,978119,19,8997,19,,61,,11,1,71
91WN01562, 91101744,91,10,S1744,1,18,07,007,3,2,8,5,6.0,6,4,2,94,125,27,92,75,526,10, 0, 0, 0, 56,,,,2,1,2,0,167,1179,93,,266,,970019,19,6790,19,,72,523,18,3,83
91WN01563, 91101745,91,10,S1745,2,18,07,007,3,2,8,5,6.0,6,4,2,94,125,11,103,67,454, 9, 0, 0, 0, 53,037,,,1,1,1,0,167,1179,92,,262,,970019,19,6790,19,,65,494,18,2,74
91WN01564, 91101746,91,10,S1746,1,18,42,004,2,2,5,5,2.0,2,2,2,94,125,1,79,73,521,10, 0, 0, 0, 55,,,,1,1,1,0,184,1264,93,,266,,065310,10,9640,19,,70,525,11,3,81
91WN01565, 91101747,91,10,S1747,2,18,42,004,2,2,5,5,2.0,2,2,2,94,125,11,91,80,567, 7, 0, 0,+, 60,r-2,,,2,1,1,0,184,1264,,16,,,065310,10,9640,19,,77,611,11,1,88
91WN01566, 91101748,91,10,S1748,1,18,42,001,2,2,5,5,5.0,5,4,2,94,125,1,107,63,418, 8, 0, 0, 0, 55,,,,1,1,3,0,184,984,93,,266,,062110,10,7591,19,,61,419,18,3,71
91WN01567, 91101749,91,10,S1749,2,18,42,001,2,2,5,5,5.0,5,4,2,94,125,28,101,74,511, 8, 0, 0,+, 58,r-3,,,1,1,1,0,184,984,,95,,,062110,10,7591,19,,71,549,18,1,85
91WN01568, 91101750,91,10,S1750,1,18,07,009,2,1,3,2,7.0,7,5,2,94,125,1,112,109,782, 6, 0, 0, 0, 81,,,,2,1,4,0,171,1249,,,,,978119,19,6088,19,,105,691,11,1,112
91WN01569, 91101752,91,10,S1752,1,18,42,004,2,2,5,5,4.0,4,4,2,94,125,21,122,83,566, 6, 0, 0, 0, 70,,,,1,1,3,0,164,1173,,,,,065310,10,8450,19,,80,564,18,1,91
91WN01570, 91101753,91,10,S1753,1,18,42,004,2,2,5,5,4.0,4,4,2,94,125,21,133,105,734, 8, 0, 0, 0, 78,,,,1,1,2,0,164,1173,,,,,065310,10,8450,19,,101,732,18,1,109
91WN01571, 91101754,91,10,S1754,2,18,07,007,1,1,1,1,5.0,5,4,1,94,124,32,113,66,441,10, 0, 0, 0, 54,037,,,1,1,1,0,140,810,92,,262,,970019,19,6984,19,,64,423,12,2,79
91WN01572, 91101755,91,10,S1755,2,18,07,006,1,1,1,1,3.0,3,3,3,94,132,14,106,102,692, 0, 0, 0, 0, 68,r-5,,,,1,,0,146,941,,,,3,966019,19,9386,19,,94,661,11,1,98
91WN01573, 91101756,91,10,S1756,1,18,07,011,2,2,5,6,2.0,2,2,2,94,125,1,92,67,462,10, 0, 0, 0, 45,,,,2,1,1,0,167,1086,93,,266,,982619,19,0032,10,,65,522,18,3,72
91WN01574, 91101757,91,10,S1757,2,18,07,011,2,2,5,4,2.0,2,2,2,94,125,22,114,73,493, 9, 0, 0, 0, 53,r-5,,,2,1,1,0,167,1086,,,,,982619,19,0032,10,,71,521,18,1,83
91WN01575, 91101758,91,10,S1758,1,18,07,012,2,2,5,5,4.0,4,4,3,94,130,8,99,85,578, 0, 0, 0, 0, 59,,,,,1,,0,164,1127,93,95,266,3,985019,19,8117,19,,79,583,18,3,88
91WN01576, 91101759,91,10,S1759,1,18,07,012,2,2,5,5,4.0,4,4,3,94,130,10,86,76,518, 0, 0, 0, 0, 55,,,,,1,,0,164,1127,93,,266,3,985019,19,8117,19,,71,523,18,3,77
91WN01577, 91101761,91,10,S1761,1,18,42,001,2,2,5,5,4.0,4,4,2,94,125,2,95,49,316, 9, 0, 0, 0, 37,,,,1,1,2,0,164,889,93,,266,,062110,10,8237,19,,47,317,12,3,55
91WN01578, 91101762,91,10,S1762,1,18,42,001,2,2,5,5,4.0,4,4,2,94,125,1,107,60,394, 9, 0, 0, 0, 43,,,,1,1,3,0,164,889,93,,266,,062110,10,8237,19,,58,395,12,3,67
91WN01579, 91101763,91,10,S1763,2,18,42,001,3,2,8,5,3.0,3,3,2,94,125,1,105,59,388, 8, 0, 0, 0, 44,038,,,1,1,1,0,189,1214,92,,262,,062110,10,9144,19,,57,429,11,2,71
91WN01580, 91101764,91,10,S1764,1,18,42,001,3,2,8,5,3.0,3,3,2,94,125,1,111,86,599, 8, 0, 0, 0, 62,,,,2,1,2,0,189,1214,,,,,062110,10,9144,19,,83,599,11,1,92
