UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT
93WN01441, 93104150,93,S4150,10,3,18,07,r.0,5,1,1,1.0,1,1,3,125,195,70,1,11.4,26,64,0.751,102,1,1,,,7,,32A,,000010,10,S2382,10,18,3,93,292,1,1,113,1.65,104.7,,88,0
93WN01442, 93104151,93,S4151,10,3,18,07,  2,8,2,2,4.0,4,4,3,125,195,70,1,10.7,23,53,0.604,83,1,1,,,7,,32A,,167710,10,S9892,19,18,3,93,292,5,5,102,1.93,105.9,,66,0
93WN01443, 93104152,93,S4152,10,2,18,07,  2,8,2,2,4.0,4,4,3,125,195,70,1,10.5,22,55,0.636,87,1,1,,,7,,32A,,167710,10,S9892,19,18,1,,0,5,5,108,1.93,105.9,,68,0
93WN01444, 93104153,93,S4153,10,3,18,07,  4,8,2,2,2.0,2,2,3,125,195,70,1,10.8,21,50,0.56,78,1,1,,,7,,32C,,097510,10,S1970,10,18,3,93,292,5,5,106,1.96,119.2,,74,0
93WN01445, 93104154,93,S4154,10,2,18,07,  4,8,2,2,2.0,2,2,3,125,195,70,1,11.3,22,47,0.51,73,1,1,,,7,,32C,ENTR,097510,10,S1970,10,18,1,,0,5,5,106,1.96,119.2,,67,0
93WN01446, 93104156,93,S4156,10,2,18,07,  1,8,2,2,4.0,4,4,3,125,195,70,1,10.0,17,49,0.557,77,1,1,,,7,,32A,,175010,10,S9598,19,18,1,,0,5,5,103,1.68,107.6,,70,0
93WN01447, 93104157,93,S4157,10,3,18,07,  1,8,2,2,4.0,4,4,3,125,195,70,1,10.5,21,57,0.664,90,1,1,,,7,,32A,,175010,10,S9598,19,18,3,93,292,5,5,107,1.68,107.6,,77,0
93WN01448, 93104158,93,S4158,10,3,18,07,  1,5,1,1,2.0,2,2,3,125,195,70,1,10.4,21,56,0.651,89,1,1,,,7,,35C,,175010,10,S1398,10,18,6,01,236,1,1,97,1.46,87.3,,0,0
93WN01449, 93104159,93,S4159,10,1,18,07,r.1,5,1,1,1.0,1,1,2,125,217,92,12,11.9,53,76,0.697,96,1,1,,,0,,,,1574TX,TX,S2493,10,18,1,,0,1,1,107,1.65,103.5,1,82,0
93WN01450, 93104160,93,S4160,10,1,18,07,r.1,5,1,1,1.0,1,1,2,126,217,91,13,10.9,48,73,0.682,93,1,1,,,0,,,,1574TX,TX,S2695,10,18,1,,0,1,1,105,1.65,102.9,1,83,0
93WN01451, 93104161,93,S4161,10,2,18,07,r.0,5,1,1,1.0,1,1,3,126,195,69,1,10.4,19,51,0.588,81,1,1,,,7,,32C,,000010,10,S2638,10,18,1,,0,1,1,102,1.65,100.5,,81,0
93WN01452, 93104162,93,S4162,10,1,18,42,r.3,5,1,1,1.0,1,1,2,126,217,91,7,10.1,47,70,0.658,89,1,1,,,0,,,,068010,10,S2820,10,18,1,,0,1,1,104,1.65,102.1,1,80,0
93WN01453, 93104163,93,S4163,10,1,00,08,TXL,8,2,2,6.0,6,4,2,126,217,91,5,13.2,56,82,0.756,104,1,1,,,0,H,,,029000,00,S7966,19,18,4,93,350,5,5,0,1.18,71.1,4,0,0
93WN01454, 93104164,93,S4164,10,1,00,08,TXL,8,2,2,6.0,6,4,2,126,217,91,12,14.0,46,77,0.692,97,1,1,,,0,H,,,029000,00,S7966,19,18,E,93,237,5,5,0,1.18,71.1,E,0,0
93WN01455, 93104165,93,S4165,10,3,18,07,r.0,5,1,1,1.0,1,1,3,126,195,69,1,11.2,21,56,0.649,89,1,1,,,7,,31C,,000010,10,S2330,10,18,3,93,292,1,1,104,1.65,102.1,,76,0
93WN01456, 93104166,93,S4166,10,2,18,07,  2,9,3,2,5.0,5,4,3,126,195,69,1,9.2,21,50,0.591,80,1,1,,,7,,31C,,167710,10,S9168,19,18,1,,0,8,5,113,1.96,123.6,,73,0
93WN01457, 93104167,93,S4167,10,2,18,07,  2,9,3,2,5.0,5,4,3,126,195,69,1,9.6,15,44,0.499,69,1,1,,,7,,31C,,167710,10,S9168,19,18,1,,0,8,5,106,1.96,123.6,,65,0
93WN01458, 93104168,93,S4168,10,1,18,07,  2,9,3,1,5.0,5,4,1,126,215,89,14,12.0,32,51,0.438,65,1,1,,,7,,,,167710,10,S9168,19,18,1,,0,7,2,99,1.96,123.6,1,66,0
93WN01459, 93104169,93,S4169,10,3,18,07,r.0,5,1,1,1.0,1,1,3,126,195,69,1,10.9,19,48,0.538,75,1,2,,,7,,35C,,000010,10,S2656,10,18,3,93,292,1,1,94,1.65,99.3,,70,0
93WN01460, 93104170,93,S4170,10,3,18,07,  4,8,2,2,6.0,6,4,3,126,195,69,1,13.0,19,53,0.58,83,1,1,,,7,,33,,097510,10,S8152,19,18,3,93,292,5,5,92,1.57,86.0,,76,0
93WN01461, 93104171,93,S4171,10,2,18,07,  4,8,2,2,6.0,6,4,3,126,195,69,1,11.3,20,47,0.517,73,1,1,,,7,,33,,097510,10,S8152,19,18,1,,0,5,5,89,1.57,86.0,,69,0
93WN01462, 93104172,93,S4172,10,2,18,07,r.1,5,1,1,1.0,1,1,2,126,217,91,2,10.4,48,61,0.556,77,1,1,,,0,,G.6,,1574TX,TX,S2279,10,18,1,,0,1,1,99,1.65,99.7,1,91,0
93WN01463, 93104173,93,S4173,10,3,18,07,r.2,5,1,1,1.0,1,1,2,126,217,91,5,7.2,38,51,0.481,65,1,1,,,0,,,,1957TX,TX,S2318,10,18,3,93,292,1,1,87,1.65,97.3,3,58,0
93WN01464, 93104174,93,S4174,10,3,18,07,  1,5,1,1,2.0,2,2,3,126,195,69,1,12.2,23,60,0.693,95,1,1,,,7,,34B,,175010,10,S1339,10,18,3,93,292,1,1,110,1.62,106.1,,88,0
93WN01465, 93104176,93,S4176,10,2,18,07,  2,8,2,1,6.0,6,4,3,127,195,68,1,11.6,24,64,0.771,104,1,1,,,7,,31D,,167710,10,S8225,19,18,1,,0,3,2,104,1.77,76.3,,91,0
93WN01466, 93104177,93,S4177,10,2,00,08,208,8,2,2,6.0,6,4,2,127,217,90,7,14.4,50,75,0.673,95,1,1,,,0,H,,,201000,00,S7903,19,18,E,93,237,5,5,0,1.97,133.7,E,0,0
93WN01467, 93104178,93,S4178,10,1,00,08,208,8,2,2,6.0,6,4,2,127,217,90,12,14.4,56,82,0.751,105,1,1,,,0,H,,,201000,00,S7903,19,18,4,93,350,5,5,0,1.97,133.7,4,0,0
93WN01468, 93104179,93,S4179,10,1,18,42,r.3,5,1,1,1.0,1,1,2,127,217,90,5,9.8,45,70,0.669,90,1,1,,,0,,,,068010,10,S2694,10,18,1,,0,1,1,105,1.65,102.3,1,74,0
93WN01469, 93104180,93,S4180,10,2,18,07,r.1,5,1,1,1.0,1,1,2,127,217,90,5,10.2,55,73,0.698,94,1,1,,,0,,G.6,,1574TX,TX,S2504,10,18,1,,0,1,1,111,1.65,103.1,1,84,0
93WN01470, 93104181,93,S4181,10,3,18,07,r.0,5,1,1,1.0,1,1,3,127,195,68,1,10.6,20,56,0.668,91,1,1,,,7,,30D,,000010,10,S3029,10,18,3,93,292,1,1,105,1.65,102.5,,87,0
93WN01471, 93104182,93,S4182,10,1,18,42,r.3,5,1,1,1.0,1,1,2,127,217,90,6,10.3,48,71,0.674,91,1,2,,,0,,,,068010,10,S2794,10,18,1,,0,1,1,106,1.65,102.5,1,81,0
93WN01472, 93104183,93,S4183,10,2,18,07,  5,8,2,2,5.0,5,4,J,127,210,83,3,10.5,53,53,0.512,72,1,1,,,7,,G.5,,149710,10,S9139,19,18,1,,0,5,5,82,1.41,71.9,1,68,0
93WN01473, 93104184,93,S4184,10,3,18,07,  5,8,2,2,5.0,5,4,J,127,210,83,3,11.3,55,55,0.527,74,1,1,,,7,,34B,,149710,10,S9139,19,18,3,93,292,5,5,80,1.41,71.9,3,69,0
93WN01474, 93104185,93,S4185,10,2,18,07,  3,8,2,2,5.0,5,4,3,127,195,68,1,12.1,19,51,0.572,81,1,1,,,7,,29C,,127310,10,S8666,19,18,1,,0,5,5,106,1.52,109.2,,73,0
93WN01475, 93104186,93,S4186,10,2,18,07,  3,8,2,2,5.0,5,4,3,127,195,68,1,11.6,24,56,0.653,90,1,1,,,7,,29C,,127310,10,S8666,19,18,1,,0,5,5,112,1.52,109.2,,82,0
93WN01476, 93104187,93,S4187,10,2,00,08,338,5,1,1,2.0,2,2,2,127,217,90,7,11.6,52,70,0.649,89,1,1,,,0,H,,,200900,00,S1384,10,18,E,93,237,1,1,0,1.46,87.3,E,0,0
93WN01477, 93104188,93,S4188,10,2,18,07,  4,5,1,1,4.0,4,4,3,127,195,68,1,9.8,16,56,0.679,91,1,1,,,7,,34A,,097510,10,S9899,19,18,1,,0,1,1,97,1.3,79.0,,79,0
93WN01478, 93104189,93,S4189,10,1,18,07, 21,5,1,1,3.0,3,3,2,127,217,90,2,12.8,53,74,0.68,94,1,1,,,0,R,,,152410,10,S0901,10,18,E,93,237,1,1,91,1.45,73.4,E,0,0
93WN01479, 93104190,93,S4190,10,3,18,07,  2,8,2,2,4.0,4,4,3,127,195,68,1,11.5,15,58,0.684,94,1,1,,,7,,31B,,167710,10,S9995,19,18,3,93,292,5,5,107,1.8,101.5,,82,0
93WN01480, 93104191,93,S4191,10,3,18,07,  2,8,2,2,4.0,4,4,3,127,195,68,1,11.5,15,60,0.713,97,1,1,,,7,,31B,,167710,10,S9995,19,18,3,93,292,5,5,108,1.8,101.5,,72,0
93WN01481, 93104192,93,S4192,10,2,18,07,  2,5,1,1,4.0,4,4,3,128,195,67,1,11.0,22,58,0.701,95,1,1,,,7,,35C,,167710,10,S9748,19,18,1,,0,1,1,110,1.43,99.7,,93,0
93WN01482, 93104193,93,S4193,10,3,18,07,  5,5,1,1,7.0,7,5,3,128,195,67,1,14.0,23,65,0.761,105,1,1,,,7,,33,,149710,10,S7273,19,18,3,93,292,1,1,106,1.55,87.7,,89,0
93WN01483, 93104194,93,S4194,10,2,18,07, 24,5,1,1,5.0,5,4,2,128,217,89,3,13.0,59,76,0.708,98,1,1,,,0,R,,?LATE-155DAY,184010,10,S9177,19,18,E,93,237,1,1,90,1.07,56.7,E,0,0
93WN01484, 93104195,93,S4195,10,3,18,07,  5,5,1,1,2.0,2,2,3,128,195,67,1,12.8,24,59,0.69,96,1,1,,,7,,34A,,149710,10,S1562,10,18,3,93,292,1,1,102,1.46,89.0,,79,0
93WN01485, 93104196,93,S4196,10,2,18,07,  4,8,2,2,2.0,2,2,3,128,195,67,1,11.2,20,42,0.46,66,1,1,,,7,,34B,,097510,10,S1740,10,18,1,,0,5,5,90,1.62,95.9,,56,0
93WN01486, 93104197,93,S4197,10,2,18,07,  4,8,2,2,2.0,2,2,3,128,195,67,1,12.3,20,39,0.399,60,1,1,,,7,,34B,,097510,10,S1740,10,18,1,,0,5,5,86,1.62,95.9,,54,0
93WN01487, 93104198,93,S4198,10,3,18,07,r.0,5,1,1,1.0,1,1,3,128,195,67,1,9.7,18,55,0.676,91,1,1,,,7,,31D,,000010,10,S2897,10,18,3,93,292,1,1,105,1.65,102.5,,75,0
93WN01488, 93104199,93,S4199,10,2,18,07,  4,8,2,2,5.0,5,4,3,128,195,67,1,10.1,18,49,0.581,80,1,1,,,7,,32C,,097510,10,S8683,19,18,7,97,195,5,5,0,1.41,79.4,7,0,0
93WN01489, 93104200,93,S4200,10,2,18,07,  4,8,2,2,5.0,5,4,3,128,195,67,1,10.2,12,47,0.549,76,1,1,,,7,,32C,,097510,10,S8683,19,18,1,,0,5,5,88,1.41,79.4,,70,0
93WN01490, 93104201,93,S4201,10,3,18,07,  3,5,1,1,7.0,7,5,3,128,195,67,1,12.0,25,66,0.806,109,1,2,,,7,,34D,,127310,10,S7037,19,18,3,93,292,1,1,113,1.55,96.9,,97,0
93WN01491, 93104202,93,S4202,10,2,18,07,  4,9,3,1,7.0,7,5,1,128,215,87,16,8.3,46,68,0.686,91,1,1,,,7,,G.5,,097510,10,S7115,19,18,1,,0,7,2,102,1.55,88.0,1,83,0
93WN01492, 93104203,93,S4203,10,2,18,07,  4,9,3,2,7.0,7,5,3,128,195,67,1,8.2,15,39,0.46,63,1,1,,,7,,33,,097510,10,S7115,19,18,1,,0,8,6,84,1.55,88.0,,61,0
93WN01493, 93104204,93,S4204,10,2,18,07,  4,9,3,2,7.0,7,5,3,128,195,67,1,10.0,16,42,0.478,67,1,1,,,7,,33,,097510,10,S7115,19,18,1,,0,8,4,87,1.55,88.0,,63,0
93WN01494, 93104205,93,S4205,10,3,18,07,  4,8,2,2,4.0,4,4,3,129,195,66,1,11.8,18,59,0.715,98,1,1,,,7,,35A,,097510,10,S9954,19,18,3,93,292,5,5,120,1.8,123.4,,82,0
93WN01495, 93104206,93,S4206,10,2,18,07,  4,8,2,2,4.0,4,4,3,129,195,66,1,11.5,22,59,0.72,98,1,1,,,7,,35A,,097510,10,S9954,19,18,1,,0,5,5,124,1.8,123.4,,83,0
93WN01496, 93104207,93,S4207,10,2,18,07,  1,5,1,1,2.0,2,2,3,129,195,66,1,10.7,23,61,0.762,102,1,1,,,7,,31B,,175010,10,S1927,10,18,1,,0,1,1,110,1.46,90.4,,83,0
93WN01497, 93104208,93,S4208,10,2,18,07,  2,8,2,2,5.0,5,4,3,129,195,66,1,11.1,20,51,0.605,84,1,1,,,7,,30A,,167710,10,S9296,19,18,1,,0,5,5,108,1.52,107.9,,76,0
93WN01498, 93104209,93,S4209,10,2,18,07,  2,8,2,2,5.0,5,4,3,129,195,66,1,10.8,20,49,0.579,80,1,1,,,7,,30A,,167710,10,S9296,19,18,1,,0,5,5,105,1.52,107.9,,75,0
93WN01499, 93104210,93,S4210,10,2,18,07,r.1,5,1,1,1.0,1,1,1,129,215,86,7,7.4,35,50,0.495,67,1,1,,,0,,G.6,,1574TX,TX,S2914,10,18,1,,0,1,1,92,1.65,97.7,1,62,0
93WN01500, 93104211,93,S4211,10,2,18,07,  3,5,1,1,2.0,2,2,3,129,195,66,1,12.0,26,63,0.773,105,1,1,,,7,,33,,127310,10,S1728,10,18,1,,0,1,1,112,1.46,91.0,,92,0
93WN01501, 93104212,93,S4212,10,3,18,07,  2,8,2,2,2.0,2,2,3,129,195,66,1,9.3,16,46,0.556,76,1,1,,,7,,30B,,167710,10,S1632,10,18,3,93,292,5,5,96,1.62,101.9,,73,0
93WN01502, 93104213,93,S4213,10,3,18,07,  2,8,2,2,2.0,2,2,3,129,195,66,1,9.2,16,46,0.558,76,1,1,,,7,,30B,,167710,10,S1632,10,18,3,93,292,5,5,96,1.62,101.9,,73,0
93WN01503, 93104214,93,S4214,10,2,18,07,r.0,5,1,1,1.0,1,1,3,129,195,66,1,8.4,14,44,0.539,73,1,1,,,7,,34C,,000010,10,S2381,10,18,1,,0,1,1,96,1.65,98.9,,69,0
93WN01504, 93104215,93,S4215,10,2,18,07,  4,8,2,1,4.0,4,4,3,129,195,66,1,9.3,18,53,0.662,89,1,1,,,7,,29C,4TEATS,097510,10,S9799,19,18,1,,0,3,2,87,1.18,61.2,,87,0
93WN01505, 93104217,93,S4217,10,2,18,07,  4,8,2,2,2.0,2,2,3,129,195,66,1,10.7,20,44,0.505,71,1,1,,,7,,33,,097510,10,S1531,10,18,1,,0,5,5,105,1.96,117.8,,67,0
93WN01506, 93104218,93,S4218,10,2,18,07,  4,8,2,2,2.0,2,2,3,129,195,66,1,10.3,19,42,0.48,68,1,1,,,7,,33,,097510,10,S1531,10,18,1,,0,5,5,103,1.96,117.8,,63,0
93WN01507, 93104219,93,S4219,10,2,18,07,r.0,5,1,1,1.0,1,1,3,130,195,65,1,10.2,18,48,0.582,80,1,1,,,7,,33,,000010,10,S3228,10,18,1,,0,1,1,101,1.65,100.3,,69,0
93WN01508, 93104220,93,S4220,10,3,18,07,r.0,5,1,1,1.0,1,1,3,130,195,65,1,10.0,13,45,0.538,75,1,1,,,7,,33,,000010,10,S3234,10,18,3,93,292,1,1,94,1.65,99.3,,66,0
93WN01509, 93104221,93,S4221,10,3,18,07,  3,5,1,1,2.0,2,2,3,130,195,65,1,14.2,20,60,0.705,99,1,1,,,7,,29C,,127310,10,S1951,10,18,3,93,292,1,1,104,1.46,89.7,,94,0
93WN01510, 93104222,93,S4222,10,1,00,08, 36,8,2,2,5.0,5,4,1,130,215,85,3,13.6,48,68,0.64,90,1,1,,,0,H,,,200900,00,S8904,19,18,E,93,237,5,4,0,1.74,103.6,E,0,0
93WN01511, 93104223,93,S4223,10,2,00,08, 36,8,2,2,5.0,5,4,1,130,215,85,1,11.0,31,45,0.4,59,1,1,,,0,H,,,200900,00,S8904,19,18,3,93,228,5,6,0,1.74,103.6,3,0,0
93WN01512, 93104224,93,S4224,10,2,18,07,r.0,5,1,1,1.0,1,1,3,130,195,65,1,10.2,18,49,0.597,82,1,1,,,7,,31B,,000010,10,S2529,10,18,7,97,195,1,1,0,1.65,98.9,7,0,0
93WN01513, 93104225,93,S4225,10,3,18,07,r.0,5,1,1,1.0,1,1,3,130,195,65,1,11.9,18,55,0.663,91,1,1,,,7,,34A,,000010,10,S2840,10,18,3,93,292,1,1,105,1.65,102.5,,70,0
93WN01514, 93104226,93,S4226,10,2,00,08, 37,8,2,2,2.0,2,2,1,130,215,85,9,9.6,39,54,0.522,72,1,1,,,0,H,,,201000,00,S1532,10,18,3,93,228,5,5,0,1.62,102.6,3,0,0
93WN01515, 93104227,93,S4227,10,2,00,08, 37,8,2,2,2.0,2,2,1,130,215,85,8,10.5,41,62,0.606,83,1,1,,,0,H,R13,,201000,00,S1532,10,18,1,,0,5,5,0,1.62,102.6,1,0,0
93WN01516, 93104228,93,S4228,10,1,18,42,r.3,5,1,1,1.0,1,1,1,130,215,85,16,10.7,50,61,0.592,82,1,1,,,0,,,,068010,10,S2314,10,18,1,,0,1,1,99,1.65,100.7,1,71,0
93WN01517, 93104229,93,S4229,10,1,00,08, 36,8,2,2,7.0,7,5,1,130,215,85,8,11.3,37,56,0.526,74,1,1,,,0,H,,,200900,00,S7102,19,18,3,93,228,5,5,0,1.29,79.4,3,0,0
93WN01518, 93104230,93,S4230,10,1,00,08, 36,8,2,2,7.0,7,5,1,130,215,85,13,11.4,46,66,0.642,88,1,1,,,0,H,,,200900,00,S7102,19,18,E,93,237,5,5,0,1.29,79.4,E,0,0
93WN01519, 93104231,93,S4231,10,2,18,07,  4,8,2,2,6.0,6,4,3,131,195,64,1,11.2,20,51,0.622,86,1,1,,,7,,31B,,097510,10,S7957,19,18,1,,0,5,5,94,1.47,78.2,,69,0
93WN01520, 93104232,93,S4232,10,2,18,07,  4,8,2,2,6.0,6,4,3,131,195,64,1,12.3,18,52,0.62,87,1,1,,,7,,31B,,097510,10,S7957,19,18,1,,0,5,5,94,1.47,78.2,,73,0
93WN01521, 93104233,93,S4233,10,2,18,07,  1,8,2,2,6.0,6,4,3,131,195,64,1,11.3,18,54,0.667,91,1,1,,,7,,29C,,175010,10,S8029,19,18,1,,0,5,5,100,1.27,84.7,,80,0
93WN01522, 93104234,93,S4234,10,2,18,07,  1,8,2,2,6.0,6,4,3,131,195,64,1,10.0,14,49,0.609,83,1,1,,,7,,29C,,175010,10,S8029,19,18,1,,0,5,5,95,1.27,84.7,,75,0
93WN01523, 93104235,93,S4235,10,1,00,08, 36,8,2,2,5.0,5,4,1,131,215,84,4,11.5,44,58,0.554,78,1,1,,,0,H,,,200900,00,S9424,19,18,3,93,228,5,5,0,1.74,96.2,3,0,0
93WN01524, 93104236,93,S4236,10,1,00,08, 36,8,2,2,5.0,5,4,1,131,215,84,10,11.0,44,62,0.607,84,1,1,,,0,H,,,200900,00,S9424,19,18,E,93,237,5,5,0,1.74,96.2,E,0,0
93WN01525, 93104237,93,S4237,10,2,18,07,  2,5,1,1,5.0,5,4,3,131,195,64,1,12.0,20,69,0.891,119,1,1,,,7,,30B,,167710,10,S8742,19,18,1,,0,1,1,121,1.29,92.0,,100,0
93WN01526, 93104238,93,S4238,10,1,18,42,r.3,5,1,1,1.0,1,1,2,131,217,86,13,10.7,39,63,0.608,84,1,1,,,0,,,,068010,10,S2939,10,18,1,,0,1,1,101,1.65,101.1,1,67,0
93WN01527, 93104239,93,S4239,10,2,18,42,r.3,5,1,1,1.0,1,1,1,131,215,84,10,11.1,38,48,0.439,64,1,1,,,0,,G.5,,068010,10,S2806,10,18,1,,0,1,1,91,1.65,97.1,1,48,0
93WN01528, 93104240,93,S4240,10,3,18,07,r.0,5,1,1,1.0,1,1,3,131,195,64,1,10.5,14,42,0.492,70,1,2,,,7,,33,,000010,10,S3143,10,18,3,93,292,1,1,91,1.65,98.3,,62,0
93WN01529, 93104241,93,S4241,10,1,00,09,TXL,5,1,1,4.0,4,4,2,103,217,114,7,12.0,70,79,0.588,83,1,3,,,0,T,,,611200,00,S9677,19,18,4,93,350,1,1,0,1.43,93.1,4,0,0
93WN01530, 93104243,93,S4243,10,3,18,07,  2,8,2,2,5.0,5,4,3,132,195,63,1,10.5,12,42,0.5,71,1,1,,,7,,35A,,167710,10,S9075,19,18,3,93,292,5,6,79,1.52,74.2,,63,0
93WN01531, 93104244,93,S4244,10,1,18,07,r.1,5,1,1,1.0,1,1,1,132,215,83,4,11.0,46,66,0.663,91,1,1,,,0,,,,1574TX,TX,S2966,10,18,1,,0,1,1,104,1.65,102.5,1,73,0
93WN01532, 93104245,93,S4245,10,2,00,08, 36,8,2,2,2.0,2,2,1,132,215,83,2,9.1,37,58,0.589,80,1,1,,,0,H,R13,,200900,00,S2061,10,18,1,,0,5,6,0,1.79,119.5,1,0,0
93WN01533, 93104246,93,S4246,10,1,00,08, 36,8,2,2,2.0,2,2,1,132,215,83,7,10.7,33,42,0.377,56,1,1,,,0,H,,,200900,00,S2061,10,18,3,93,228,5,4,0,1.79,119.5,3,0,0
93WN01534, 93104247,93,S4247,10,3,18,07,r.2,5,1,1,1.0,1,1,1,133,215,82,9,9.5,38,58,0.591,80,1,2,,,0,,,,1957TX,TX,S2459,10,18,3,93,292,1,1,98,1.65,100.3,3,73,0
93WN01535, 93104248,93,S4248,10,2,18,07,r.2,5,1,1,1.0,1,1,1,133,215,82,13,10.3,46,61,0.618,84,1,1,,,0,,G.6,4TEATS,1957TX,TX,S2539,10,18,1,,0,1,1,104,1.65,101.1,1,73,0
93WN01536, 93104249,93,S4249,10,3,18,07,r.0,5,1,1,1.0,1,1,3,133,195,62,1,9.6,12,49,0.635,86,1,1,,,7,,34A,,000010,10,S3182,10,18,3,93,292,1,1,102,1.65,101.5,,69,0
93WN01537, 93104250,93,S4250,10,3,18,07,r.2,5,1,1,1.0,1,1,1,134,215,81,9,9.0,37,58,0.605,82,1,1,,,0,,,,1957TX,TX,S2889,10,18,3,93,292,1,1,99,1.65,100.7,3,72,0
93WN01538, 93104251,93,S4251,10,1,18,07,r.2,5,1,1,1.0,1,1,1,134,215,81,13,11.1,47,69,0.715,97,1,1,,,0,,,,1957TX,TX,S2971,10,18,1,,0,1,1,108,1.65,103.7,1,77,0
93WN01539, 93104252,93,S4252,10,1,18,07,r.2,5,1,1,1.0,1,1,1,134,215,81,10,10.3,44,64,0.663,90,1,1,,,0,,,,1957TX,TX,S2944,10,18,1,,0,1,1,103,1.65,102.3,1,70,0
93WN01540, 93104253,93,S4253,10,2,18,07,r.0,5,1,1,1.0,1,1,3,134,195,61,1,10.9,17,50,0.641,88,1,1,,,7,,31A,,000010,10,S2788,10,18,1,,0,1,1,107,1.65,101.9,,76,0
93WN01541, 93104254,93,S4254,10,3,18,07,r.0,5,1,1,1.0,1,1,3,134,195,61,1,10.8,15,46,0.577,80,1,1,,,7,,31C,,000010,10,S2842,10,18,3,93,292,1,1,98,1.65,100.3,,66,0
93WN01542, 93104255,93,S4255,10,1,18,07,r.1,5,1,1,1.0,1,1,1,135,215,80,2,8.6,39,64,0.693,92,1,1,,,0,,,,1574TX,TX,S2461,10,18,1,,0,1,1,104,1.65,102.7,1,70,0
93WN01543, 93104256,93,S4256,10,2,18,07,r.0,5,1,1,1.0,1,1,3,136,195,59,1,8.8,9,37,0.478,66,1,1,,,7,,34A,,000010,10,S3020,10,18,3,93,292,1,1,91,1.65,97.5,,58,0
93WN01544, 93104257,93,S4257,10,1,18,07,r.1,5,1,1,1.0,1,1,2,136,217,81,4,10.2,39,55,0.553,77,1,1,,,0,,,,1574TX,TX,S2476,10,18,1,,0,1,1,94,1.65,99.7,1,62,0
93WN01545, 93104258,93,S4258,10,3,18,07,r.0,5,1,1,1.0,1,1,3,137,195,58,1,8.9,11,31,0.381,55,1,1,,,7,,30A,,000010,10,S2364,10,18,3,93,292,1,1,81,1.65,95.3,,56,0
93WN01546, 93104260,93,S4260,10,2,18,07,r.2,5,1,1,1.0,1,1,2,137,217,80,7,10.0,34,57,0.588,81,1,1,,,0,,G.6,,1957TX,TX,S2654,10,18,1,,0,1,1,102,1.65,100.5,1,70,0
93WN01547, 93104262,93,S4262,10,3,18,07,r.0,5,1,1,1.0,1,1,3,138,195,57,1,9.2,11,37,0.488,68,1,1,,,7,,33,,000010,10,S3164,10,18,3,93,292,1,1,89,1.65,97.9,,60,0
93WN01548, 93104263,93,S4263,10,3,18,07,r.0,5,1,1,1.0,1,1,3,139,195,56,1,12.8,14,46,0.593,84,1,1,,,7,,32A,,000010,10,S2826,10,18,3,93,292,1,1,101,1.65,101.1,,71,0
93WN01549, 93104264,93,S4264,10,1,18,42,r.3,5,1,1,1.0,1,1,2,139,217,78,2,11.0,42,61,0.641,88,1,1,,,0,,,,068010,10,S2499,10,18,1,,0,1,1,104,1.65,101.9,1,72,0
93WN01550, 93104265,93,S4265,10,1,18,07,r.1,8,2,1,1.0,1,1,2,139,217,78,4,8.9,36,57,0.617,83,1,1,,,0,,,,1574TX,TX,S3086,10,18,1,,0,3,2,98,1.75,100.9,1,58,0
93WN01551, 93104266,93,S4266,10,2,18,42,r.3,5,1,1,1.0,1,1,2,139,217,78,2,11.8,37,51,0.503,72,1,1,,,0,,G.5,,068010,10,S2468,10,18,1,,0,1,1,97,1.65,98.7,1,67,0
93WN01552, 93104267,93,S4267,10,3,18,07,r.0,5,1,1,1.0,1,1,3,140,195,55,1,10.2,12,34,0.433,62,1,1,,,7,,29A,,000010,10,S3144,10,18,3,93,292,1,1,85,1.65,96.7,,55,0
93WN01553, 93104268,93,S4268,10,1,18,07,r.1,5,1,1,1.0,1,1,2,140,217,77,2,10.8,36,46,0.457,66,1,1,,,0,,,TRY,1574TX,TX,S2622,10,18,1,,0,1,1,87,1.65,97.5,1,63,0
93WN01554, 93104269,93,S4269,10,2,18,07,r.0,5,1,1,1.0,1,1,3,140,195,55,1,8.6,10,41,0.589,79,1,1,,,7,,30B,ENTR,000010,10,S3114,10,18,1,,0,1,1,100,1.65,100.1,,62,0
93WN01555, 93104271,93,S4271,10,1,18,42,r.3,5,1,1,1.0,1,1,2,140,217,77,9,12.1,35,56,0.57,81,1,1,,,0,,,,068010,10,S2580,10,18,1,,0,1,1,99,1.65,100.5,1,59,0
93WN01556, 93104272,93,S4272,10,2,18,42,r.3,5,1,1,1.0,1,1,2,140,217,77,4,12.0,37,56,0.571,81,1,1,,,0,,G.5,4TEATS,068010,10,S3186,10,18,1,,0,1,1,104,1.65,100.5,1,67,0
93WN01557, 93104273,93,S4273,10,1,18,07,r.2,5,1,1,1.0,1,1,2,140,217,77,3,12.2,34,45,0.426,63,1,1,6,,0,,,6HORN,1957TX,TX,S2627,10,FW,3,93,242,1,1,85,1.65,96.9,3,55,0
