UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,DENSITY,CADAM_25,TBRE,CTBR,C53,SIRE,SB1,LBRD1,ADG,LBRD2,LBRD,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,C80
55WN00133,55,1,4431,1,27,270,3521,1,11,25,5,4,70,130,1,7,07,1,73,11,03,09,09,038,14,2,2,1,28,4,5,2,,3643,1,1,489,1,11,27,1,1,1,140,94,,6,,0,
55WN00134,55,1,4432,1,27,270,3521,1,11,25,5,4,70,130,1,7,06,1,74,10,03,08,10,036,14,2,2,1,23,4,5,2,,3643,1,1,491,1,11,27,1,1,1,147,102,,,,0,
55WN00135,55,2,4433,1,21,210,3341,1,11,28,5,4,70,130,1,3,06,1,73,11,03,10,08,033,15,2,2,1,18,4,5,2,2,3865,1,1,485,1,11,21,1,,1,140,100,,,,0,
55WN00136,55,2,4434,1,00,210,3341,1,11,,5,4,70,130,1,1,06,1,82,12,03,08,05,036,12,2,2,1,27,4,5,2,,,,1,557,1,11,21,1,,1,132,96,,2,17,0,
55WN00137,55,1,4435,1,63,550,3448,1,11,,3,4,69,129,1,7,05,1,79,11,03,08,10,035,13,2,2,1,28,4,3,3,,3789,1,1,530,1,11,20,6,4,1,138,106,,,,0,
55WN00138,55,2,4437,1,32,321,3499,1,11,15,5,4,69,129,1,1,06,1,63,09,03,09,09,029,14,2,2,1,21,4,5,2,1,3685,1,1,416,1,11,32,1,,1,137,94,,,,0,
55WN00139,55,2,4438,1,32,321,3499,1,11,15,5,4,69,129,1,3,07,1,60,11,03,11,08,034,13,2,3,2,25,4,5,2,,3685,1,1,380,1,11,32,1,,1,125,110,,2,10,0,
55WN00140,55,2,4439,1,19,190,2636,1,11,25,5,7,69,129,1,3,07,1,51,10,03,12,10,026,16,2,4,3,20,5,5,2,,3975,1,1,341,1,11,19,1,,1,120,70,,6,,0,
55WN00141,55,1,4440,1,19,190,2636,1,11,25,5,7,69,129,1,7,07,1,53,13,03,12,12,024,10,2,2,1,21,5,5,2,,3975,1,1,332,1,11,19,1,1,1,105,102,,3,10,0,
55WN00142,55,2,4441,1,24,240,3420,1,11,27,5,4,69,129,1,1,05,1,65,12,03,08,07,040,12,2,3,2,23,4,5,2,1,3446,1,1,434,1,11,24,1,,1,129,90,,,,0,
55WN00143,55,1,4442,1,24,240,3420,1,11,27,5,4,69,129,1,1,08,1,64,13,03,09,09,032,15,2,2,1,21,4,5,2,,3446,1,1,426,1,11,24,1,1,1,117,90,,3,10,0,
55WN00144,55,1,4443,1,24,240,3730,1,11,38,1,3,69,129,1,2,06,1,78,15,04,08,08,033,13,2,2,1,18,3,1,1,,3446,1,1,502,1,11,24,1,1,1,111,132,,3,10,0,
55WN00145,55,2,4444,1,19,190,3728,1,11,26,1,3,69,129,1,3,05,1,74,11,04,07,06,038,16,2,2,1,21,3,1,1,1,3975,1,1,507,1,11,19,1,,1,128,86,,,,0,
55WN00146,55,1,4445,1,32,321,3481,1,11,16,1,4,69,129,1,4,07,1,72,13,03,11,09,028,15,1,2,2,25,4,1,1,,3685,1,1,468,1,11,32,1,2,1,114,116,,3,10,0,
55WN00147,55,1,4446,1,19,190,2678,1,11,23,1,7,69,129,1,7,07,1,63,13,03,10,09,027,14,2,2,1,17,5,1,1,,3975,1,1,406,1,11,19,1,1,1,106,106,,3,10,0,
55WN00148,55,2,4447,1,23,230,3768,1,11,18,1,3,69,129,1,4,07,1,67,11,03,10,07,036,14,2,3,2,24,3,1,1,1,3856,1,1,437,1,11,23,1,,1,125,106,,,,0,
55WN00149,55,2,4449,1,19,190,3381,1,11,28,3,4,69,129,1,3,05,1,74,12,03,08,09,028,16,2,2,1,21,4,3,3,,3975,1,1,509,1,11,19,1,,1,131,84,,6,,0,
55WN00150,55,2,4450,1,32,320,2902,1,11,25,1,6,68,128,1,1,08,1,83,09,04,08,06,028,12,1,2,2,18,4,1,1,1,7491,1,1,552,1,11,32,1,,1,141,124,,,,0,
55WN00151,55,1,4451,1,23,230,3354,1,11,20,1,4,68,128,1,7,05,1,92,15,03,09,08,031,12,2,2,1,27,4,1,1,,3856,1,1,627,1,11,23,1,2,1,125,118,,,,0,
55WN00152,55,2,4452,1,27,270,2807,1,11,29,1,6,68,128,1,3,06,1,90,14,05,08,06,037,10,2,2,1,23,4,1,1,,3643,1,1,619,1,11,27,1,,1,126,108,,2,10,0,
55WN00153,55,1,4454,1,32,320,3189,1,11,25,3,5,68,128,1,1,05,1,90,12,04,08,09,031,14,2,2,1,23,4,3,3,,7491,1,1,619,1,11,32,1,5,1,140,108,,,,0,
55WN00154,55,1,4456,1,63,570,3670,1,11,,1,3,68,128,1,7,07,1,87,13,04,07,07,036,16,2,2,1,23,3,1,1,,3886,1,1,581,1,11,20,6,5,1,123,126,,,,0,
55WN00155,55,1,4457,1,32,321,2462,1,11,06,1,8,68,128,1,4,08,1,95,14,04,07,06,037,12,2,2,1,24,5,1,1,,3685,1,1,642,1,11,32,1,5,1,125,128,,3,10,0,
55WN00156,55,1,4458,1,34,340,3475,1,11,44,1,4,68,128,1,7,07,1,80,09,03,07,09,038,14,2,2,1,20,4,1,1,,3837,1,1,541,1,11,34,1,3,1,154,108,,,,0,
55WN00157,55,2,4459,1,19,190,2782,1,11,26,1,6,68,128,1,3,07,1,72,12,03,07,05,034,16,2,2,1,23,4,1,1,1,3975,1,1,481,1,11,19,1,,1,120,104,,,,0,
55WN00158,55,2,4460,1,24,240,3577,1,11,28,1,4,68,128,1,1,05,1,77,14,03,07,06,037,12,2,3,2,28,4,1,1,1,3446,1,1,513,1,11,24,1,,1,120,114,,,,0,
55WN00159,55,1,4461,1,32,321,3538,1,11,15,1,4,68,128,1,4,07,1,92,11,03,07,09,036,9,1,2,2,20,4,1,1,,3685,1,1,619,1,11,32,1,3,1,150,128,,,,0,
55WN00160,55,2,4462,1,32,320,3262,1,11,25,1,5,68,128,1,1,08,1,78,11,03,09,05,027,15,1,2,2,25,4,1,1,2,7491,1,1,523,1,11,32,1,,1,126,110,,,,0,
55WN00161,55,2,4463,1,34,340,3468,1,11,42,5,4,68,128,3,2,07,1,46,12,03,09,09,036,14,2,3,2,21,4,5,2,,3837,1,1,286,1,11,34,1,,1,116,94,,2,40,0,
55WN00162,55,2,4464,1,34,340,3468,1,11,42,5,4,68,128,2,4,06,1,59,11,03,10,07,034,13,2,2,1,29,4,5,2,1,3837,1,1,391,1,11,34,1,,1,127,90,,,,0,
55WN00163,55,2,4465,1,27,270,3315,1,11,28,5,4,68,128,1,3,07,1,72,11,03,07,07,037,9,2,2,1,24,4,5,2,1,3643,1,1,484,1,11,27,1,,1,139,100,,,,0,
55WN00164,55,1,4466,1,27,270,3315,1,11,28,5,4,68,128,1,7,06,1,72,10,03,08,09,032,14,2,2,1,16,4,5,2,,3643,1,1,488,1,11,27,1,1,1,141,96,,,,0,
55WN00165,55,1,4468,1,63,620,2913,1,11,,3,6,68,128,1,7,09,1,91,11,03,08,07,035,15,2,3,2,19,4,3,3,,3302,1,1,633,1,11,27,6,2,1,143,100,,,,0,
55WN00166,55,2,4469,1,32,320,3719,1,11,25,5,3,67,127,1,1,07,1,70,09,03,08,06,032,17,2,2,1,23,3,5,2,1,7491,1,1,488,1,11,32,1,,1,141,80,,,,0,
55WN00167,55,1,4470,1,32,320,3719,1,11,25,5,3,67,127,1,4,07,1,73,13,03,09,09,026,14,2,2,1,24,3,5,2,,7491,1,1,488,1,11,32,1,2,1,123,110,,3,10,0,
55WN00168,55,2,4471,1,21,210,3950,1,11,36,1,2,69,129,1,3,06,1,67,12,03,10,10,032,11,2,2,1,21,2,1,1,1,3865,1,1,447,1,11,21,1,,5,135,94,,,,0,
55WN00169,55,2,4472,1,63,600,3413,1,11,,5,4,67,127,1,3,06,1,53,09,03,10,11,028,15,2,2,1,21,4,5,2,,3795,1,1,354,1,11,27,6,,1,130,80,,2,17,0,
55WN00170,55,1,4473,1,63,600,3413,1,11,,5,4,67,127,1,7,06,1,61,11,04,09,08,033,14,2,3,2,24,4,5,2,,3795,1,1,402,1,11,27,6,1,1,115,100,,3,17,0,
55WN00171,55,2,4474,1,32,320,3256,1,11,25,1,5,67,127,1,1,06,1,82,09,03,07,05,034,14,2,2,1,27,4,1,1,1,7491,1,1,535,1,11,32,1,,1,145,140,,,,0,
55WN00172,55,1,4475,1,20,200,3940,1,11,25,1,2,67,127,1,7,05,1,60,10,03,11,11,031,12,2,2,1,27,2,1,1,,3302,1,1,413,1,11,20,1,2,1,132,76,,,,0,
55WN00173,55,1,4476,1,20,200,2522,1,11,23,1,7,66,126,1,7,05,2,100,09,05,07,06,035,15,1,2,2,20,5,1,1,,3302,1,1,676,1,11,20,1,3,1,154,148,,6,,0,
55WN00174,55,1,4477,1,32,321,3926,1,11,23,1,2,66,126,1,4,07,1,72,12,03,09,09,034,15,2,2,1,19,2,1,1,,3685,1,1,490,1,11,32,1,2,1,131,102,,3,10,0,
55WN00175,55,2,4478,1,32,321,3537,1,11,15,1,4,66,126,1,3,06,1,74,11,03,09,06,036,12,2,2,1,26,4,1,1,1,3685,1,1,495,1,11,32,1,,1,130,116,,,,0,
55WN00176,55,1,4479,1,63,620,3316,1,11,,5,4,66,126,1,7,05,2,73,11,03,10,08,033,12,2,3,2,24,4,5,2,,3302,1,1,502,1,11,27,6,2,1,131,98,,,,0,
55WN00177,55,1,4480,1,63,620,3316,1,11,,5,4,66,126,1,7,08,1,79,10,04,09,07,032,14,2,3,2,24,4,5,2,,3302,1,1,552,1,11,27,6,1,1,135,94,,6,,0,
55WN00178,55,2,4483,1,27,270,2924,1,11,32,1,6,66,126,1,3,05,3,89,10,05,06,06,040,14,2,2,1,21,4,1,1,2,3643,1,1,606,1,11,27,1,,1,148,126,,,,0,
55WN00179,55,1,4484,1,32,320,2959,1,11,25,3,6,66,126,1,2,07,1,79,13,04,10,10,031,15,2,2,1,18,4,3,3,,7491,1,1,540,1,11,32,1,2,1,128,110,,,,0,
55WN00180,55,1,4485,1,34,340,3306,1,11,43,5,4,66,126,3,7,05,1,71,11,03,09,09,033,14,2,2,1,28,4,5,2,,3837,1,1,483,1,11,34,1,2,1,140,102,,3,40,0,
55WN00181,55,2,4486,1,34,340,3306,1,11,43,5,4,66,126,1,2,06,1,56,09,03,11,10,029,12,2,2,1,21,4,5,2,1,3837,1,1,381,1,11,34,1,,1,140,80,,,,0,
55WN00182,55,1,4487,1,21,210,2639,1,11,27,5,7,66,126,1,7,08,3,64,14,03,11,10,028,12,2,2,1,19,5,5,2,,3865,1,1,430,1,11,21,1,1,1,114,98,,,,0,
55WN00183,55,1,4488,1,21,210,2639,1,11,27,5,7,66,126,1,7,07,1,64,13,03,10,07,029,13,2,2,1,21,5,5,2,,3865,1,1,438,1,11,21,1,1,1,112,88,,,,0,
55WN00184,55,1,4489,1,63,610,3140,1,11,,3,5,66,126,1,7,07,1,76,13,04,07,07,034,15,2,3,2,26,4,3,3,,3868,1,1,532,1,11,27,6,1,1,114,90,,3,17,0,
55WN00185,55,1,4491,1,32,320,2920,1,11,25,1,6,66,126,1,1,06,1,99,12,06,08,07,030,15,2,2,1,22,4,1,1,,7491,1,1,706,1,11,32,1,5,1,134,100,,3,10,0,
55WN00186,55,2,4492,1,23,230,2995,1,11,17,1,6,80,140,1,3,12,1,74,12,03,08,08,043,10,2,3,2,27,4,1,1,1,3856,1,1,464,1,11,23,1,,7,129,90,,,,0,
55WN00187,55,1,4493,1,20,200,2418,1,11,19,3,8,66,126,1,7,06,1,65,13,03,10,11,030,12,2,2,1,18,5,3,3,,3302,1,1,444,1,11,20,1,1,1,119,90,,3,10,0,
55WN00188,55,2,4494,1,32,321,2228,1,11,07,1,8,66,126,1,1,07,1,80,11,03,08,05,036,14,2,2,1,16,5,1,1,1,3685,1,1,540,1,11,32,1,,1,132,120,,,,0,
55WN00189,55,1,4495,1,21,210,3495,1,11,29,1,4,66,126,1,7,06,1,80,14,03,10,08,030,15,2,2,1,23,4,1,1,,3865,1,1,533,1,11,21,1,2,1,120,128,,,,0,
55WN00190,55,2,4496,1,63,580,3090,1,11,,1,5,66,126,1,3,06,1,70,15,04,08,04,039,14,2,3,2,24,4,1,1,,3925,1,1,471,1,11,20,6,,1,96,106,,2,17,0,
55WN00191,55,1,4497,1,27,270,3801,1,11,28,1,2,66,126,1,7,06,6,57,10,04,11,12,031,14,1,2,2,21,2,1,1,,3643,1,1,370,1,11,27,1,1,1,129,104,,3,34,0,
55WN00192,55,2,4498,1,23,230,3903,1,11,32,1,2,65,125,1,3,06,1,58,15,03,12,08,031,14,2,2,1,21,2,1,1,,3856,1,1,390,1,11,23,1,,1,105,92,,2,12,0,
55WN00193,55,1,4499,1,63,550,2845,1,11,,1,6,65,125,1,7,06,1,90,12,04,07,07,035,15,2,2,1,19,4,1,1,,3789,1,1,613,1,11,20,6,4,1,132,134,,,,0,
55WN00194,55,2,4501,1,24,240,3124,1,11,17,3,5,65,125,1,4,06,1,86,09,04,06,05,035,15,2,3,2,25,4,3,3,1,3446,1,1,610,1,11,24,1,,1,148,98,,,,0,
55WN00195,55,1,4504,1,24,240,3279,1,11,16,1,5,67,127,1,2,07,1,88,11,03,07,07,038,14,2,3,2,22,4,1,1,,3446,1,1,595,1,11,24,1,1,5,143,124,,,,0,
55WN00196,55,2,4505,1,20,200,3434,1,11,30,1,4,65,125,1,2,06,1,71,13,04,08,06,037,13,2,2,1,24,4,1,1,1,3302,1,1,478,1,11,20,1,,1,117,112,,,,0,
55WN00197,55,1,4507,1,63,560,2832,1,11,,3,6,65,125,1,7,08,1,75,12,04,10,11,024,17,1,2,2,20,4,3,3,,3931,1,1,526,1,11,20,6,1,1,123,92,,3,17,0,
55WN00198,55,2,4509,1,27,270,3644,1,11,43,1,3,65,125,1,3,05,1,56,12,03,11,11,034,13,2,2,1,26,3,1,1,,3643,1,1,357,1,11,27,1,,1,125,114,,2,10,0,
55WN00199,55,2,4510,1,63,560,3102,1,11,,1,5,65,125,1,3,05,1,79,11,05,08,07,033,15,2,2,1,19,4,1,1,1,3931,1,1,534,1,11,20,6,,1,126,122,,,,0,
55WN00200,55,1,4511,1,27,270,3843,1,11,26,1,2,64,124,1,7,06,1,70,13,05,09,09,034,14,2,3,2,24,2,1,1,,3643,1,1,482,1,11,27,1,1,1,118,102,,3,10,0,
55WN00201,55,2,4512,1,23,230,3224,1,11,19,1,5,64,124,1,4,08,1,72,13,03,07,06,042,10,2,2,1,24,4,1,1,1,3856,1,1,495,1,11,23,1,,1,124,106,,,,0,
55WN00202,55,1,4513,1,34,340,3314,1,11,46,1,4,64,124,1,7,05,1,79,11,03,09,09,036,14,2,2,1,25,4,1,1,,3837,1,1,550,1,11,34,1,2,1,145,108,,3,10,0,
55WN00203,55,2,4514,1,20,200,3607,1,11,37,1,4,64,124,1,3,06,1,67,13,03,09,09,033,14,2,2,1,20,4,1,1,1,3302,1,1,455,1,11,20,1,,1,124,106,,,,0,
55WN00204,55,2,4517,1,32,320,2969,1,11,25,5,6,65,125,1,1,07,1,63,11,04,12,09,026,14,1,2,2,21,4,5,2,,7491,1,1,426,1,11,32,1,,5,127,98,,2,10,0,
55WN00205,55,2,4518,1,32,320,2969,1,11,25,5,6,65,125,1,1,07,1,64,11,03,11,10,029,14,2,2,1,23,4,5,2,1,7491,1,1,430,1,11,32,1,,5,136,102,,,,0,
55WN00206,55,1,4520,1,32,320,2933,1,11,25,3,6,65,125,1,4,07,1,91,13,04,08,08,029,13,2,2,1,21,4,3,3,,7491,1,1,640,1,11,32,1,5,5,135,110,,,,0,
55WN00207,55,1,4521,1,27,270,2987,1,11,28,5,6,65,125,1,7,08,1,62,11,03,12,13,025,12,2,3,2,24,4,5,2,,3643,1,1,414,1,11,27,1,1,5,135,102,,,,0,
55WN00208,55,1,4522,1,27,270,2987,1,11,28,5,6,65,125,1,7,07,1,59,12,03,10,11,034,13,2,2,1,18,4,5,2,,3643,1,1,394,1,11,27,1,1,5,127,98,,,,0,
55WN00209,55,2,4523,1,27,270,3515,1,11,29,5,4,65,125,1,3,06,1,68,10,03,09,11,042,10,5,7,3,23,4,5,2,1,3643,1,1,486,1,11,27,1,,5,157,72,,,,0,
55WN00210,55,1,4524,1,27,270,3515,1,11,29,5,4,65,125,1,7,08,1,74,11,04,09,09,029,16,2,2,1,24,4,5,2,,3643,1,1,522,1,11,27,1,3,5,135,88,,,,0,
55WN00211,55,2,4525,1,21,210,3969,1,11,36,1,2,65,125,1,3,08,3,62,14,03,12,10,034,12,2,2,1,24,2,1,1,,3865,1,1,426,1,11,21,1,,5,123,88,,2,10,0,
55WN00212,55,2,4526,1,23,230,3574,1,11,17,1,4,65,125,1,2,08,1,64,15,03,10,07,033,16,2,3,2,23,4,1,1,,3856,1,1,429,1,11,23,1,,5,103,104,,2,12,0,
55WN00213,55,1,4527,1,24,240,3694,1,11,28,1,3,65,125,1,4,08,1,103,15,03,07,06,034,13,2,2,1,23,3,1,1,,3446,1,1,720,1,11,24,1,3,5,136,130,,6,,0,
55WN00214,55,1,4528,1,34,340,3722,1,11,40,1,3,65,125,1,7,07,1,71,11,03,09,08,033,10,2,3,2,23,3,1,1,,3837,1,1,477,1,11,34,1,1,5,131,114,,,,0,
55WN00215,55,1,4529,1,63,610,3745,1,11,,1,3,65,125,1,7,07,1,95,09,03,06,06,040,13,2,2,1,21,3,1,1,,3868,1,1,670,1,11,27,6,5,5,157,112,,6,,0,
55WN00216,55,1,4530,1,32,320,2859,1,11,25,1,6,64,124,1,3,08,1,77,13,03,08,08,031,15,2,2,1,21,4,1,1,,7491,1,1,519,1,11,32,1,3,5,123,126,,3,10,0,
55WN00217,55,1,4531,1,27,270,3079,1,11,31,5,5,64,124,1,7,08,3,66,13,03,11,12,036,13,2,3,2,22,4,5,2,,3643,1,1,444,1,11,27,1,2,5,135,110,,3,10,0,
55WN00218,55,1,4532,1,27,270,3079,1,11,31,5,5,64,124,1,7,07,1,65,12,03,11,12,026,11,2,2,1,23,4,5,2,,3643,1,1,434,1,11,27,1,1,5,132,112,,6,,0,
55WN00219,55,1,4533,1,27,270,2726,1,11,43,3,7,64,124,1,7,08,1,86,12,04,09,10,030,12,2,2,1,28,5,3,3,,3643,1,1,605,1,11,27,1,1,5,145,110,,3,10,0,
55WN00220,55,2,4534,1,27,270,2726,1,11,43,4,7,64,124,1,3,08,1,65,11,03,10,10,037,8,2,3,2,23,5,3,3,1,3643,1,1,455,1,11,27,1,,5,143,86,,,,0,
55WN00221,55,1,4535,1,20,200,3202,1,11,20,3,5,64,124,1,7,07,1,76,13,03,08,09,033,14,2,2,1,20,4,3,3,,3302,1,1,548,1,11,20,1,2,5,128,80,,,,0,
55WN00222,55,2,4538,1,21,210,4037,1,11,37,1,2,64,124,1,2,08,1,72,13,03,08,07,034,16,2,2,1,24,2,1,1,1,3865,1,1,489,1,11,21,1,,5,130,114,,,,0,
55WN00223,55,1,4539,1,32,320,2946,1,11,25,1,6,64,124,1,2,06,6,79,12,03,08,06,030,12,1,2,2,20,4,1,1,,7491,1,1,545,1,11,32,1,5,5,124,114,,3,34,0,
55WN00224,55,2,4540,1,23,230,3417,1,11,17,5,4,64,124,1,2,07,1,59,15,03,10,11,027,12,2,2,1,28,4,5,2,,3856,1,1,408,1,11,23,1,,5,111,84,,2,12,0,
55WN00225,55,2,4541,1,23,230,3417,1,11,17,5,4,64,124,1,2,07,2,68,10,03,10,07,036,12,2,3,2,21,4,5,2,1,3856,1,1,473,1,11,23,1,,5,141,94,,,,0,
55WN00226,55,1,4542,1,23,230,3200,1,11,18,1,5,64,124,1,7,07,1,71,15,03,10,10,028,12,2,2,1,23,4,1,1,,3856,1,1,489,1,11,23,1,2,5,110,104,,3,10,0,
55WN00227,55,2,4543,1,19,190,4005,1,11,36,1,2,64,124,1,3,06,1,44,11,03,13,13,033,14,2,3,2,23,2,1,1,,3975,1,1,294,1,11,19,1,,5,128,76,,2,10,0,
55WN00228,55,1,4544,1,34,340,3963,1,11,46,1,2,64,124,1,7,07,1,55,13,03,11,12,040,7,2,3,2,22,2,1,1,,3837,1,1,377,1,11,34,1,1,5,128,82,,3,10,0,
55WN00229,55,1,4546,1,63,620,2585,1,11,,5,7,63,123,1,7,07,6,59,13,03,09,10,035,16,2,2,1,20,5,5,2,,3302,1,1,421,1,11,27,6,2,5,116,72,,3,34,0,
55WN00230,55,1,4547,1,63,620,2585,1,11,,5,7,63,123,1,6,07,1,46,12,03,13,14,027,6,6,8,3,20,5,5,2,,3302,1,1,319,1,11,27,6,1,5,114,68,,3,17,0,
55WN00231,55,2,4548,1,32,321,3901,1,11,23,1,2,63,123,1,1,07,1,66,12,03,08,10,028,14,2,2,1,23,2,1,1,1,3685,1,1,460,1,11,32,1,,5,131,94,,,,0,
55WN00232,55,2,4549,1,19,190,3893,1,11,33,1,2,63,123,1,3,06,1,61,12,04,11,10,029,12,2,3,2,28,2,1,1,,3975,1,1,428,1,11,19,1,,5,125,84,,2,10,0,
55WN00233,55,2,4550,1,32,321,3428,1,11,16,1,4,63,123,1,1,06,1,82,12,03,07,06,035,12,1,2,2,20,4,1,1,1,3685,1,1,577,1,11,32,1,,5,135,110,,,,0,
55WN00234,55,2,4551,1,32,320,2942,1,11,25,5,6,63,123,1,1,09,1,64,12,04,11,08,028,14,2,2,1,23,4,5,2,1,7491,1,1,452,1,11,32,1,,5,122,84,,,,0,
55WN00235,55,2,4552,1,32,320,2942,1,11,25,5,6,63,123,1,1,06,1,65,11,04,10,09,029,14,2,3,2,24,4,5,2,1,7491,1,1,457,1,11,32,1,,5,132,88,,,,0,
55WN00236,55,1,4553,1,19,190,3411,1,11,28,1,4,63,123,1,7,08,1,86,11,03,08,07,029,14,2,3,2,23,4,1,1,,3975,1,1,610,1,11,19,1,3,5,139,110,,,,0,
55WN00237,55,1,4556,1,23,230,3346,1,11,30,1,4,63,123,1,7,08,1,77,14,03,09,10,037,10,2,2,1,27,4,1,1,,3856,1,1,532,1,11,23,1,3,5,129,116,,,,0,
55WN00238,55,1,4557,1,63,570,2677,1,11,,1,7,63,123,1,7,07,1,85,13,04,09,08,031,14,3,4,2,25,5,1,1,,3886,1,1,598,1,11,20,6,3,5,124,114,,3,17,0,
55WN00239,55,1,4558,1,19,190,3806,1,11,37,1,2,62,122,1,7,07,1,52,14,03,13,12,028,14,2,2,1,24,2,1,1,,3975,1,1,366,1,11,19,1,1,5,111,74,,3,10,0,
55WN00240,55,1,4560,1,24,240,3081,1,11,16,5,5,62,122,1,4,08,1,75,14,03,09,10,032,10,2,3,2,22,4,5,2,,3446,1,1,521,1,11,24,1,1,5,128,114,,3,10,0,
55WN00241,55,1,4561,1,24,240,3081,1,11,16,5,5,62,122,1,2,08,1,70,11,03,11,10,034,11,2,3,2,20,4,5,2,,3446,1,1,470,1,11,24,1,1,5,140,126,,,,0,
55WN00242,55,1,4562,1,21,210,3452,1,11,38,1,4,62,122,1,7,07,3,78,13,03,08,08,038,11,2,3,2,20,4,1,1,,3865,1,1,551,1,11,21,1,2,5,133,108,,7,,0,
55WN00243,55,2,4564,1,32,320,3253,1,11,25,5,5,62,122,1,1,06,3,55,11,03,11,12,030,8,2,3,2,26,4,5,2,1,7491,1,1,366,1,11,32,1,,5,135,104,,,,0,
55WN00244,55,1,4565,1,32,320,3253,1,11,25,5,5,62,122,1,6,07,1,68,13,03,11,11,028,14,2,2,1,21,4,5,2,,7491,1,1,451,1,11,32,1,1,5,128,130,,3,37,0,
55WN00245,55,1,4566,1,24,240,3544,1,11,28,1,4,62,122,1,7,07,1,78,16,04,09,07,032,10,2,2,1,20,4,1,1,,3446,1,1,530,1,11,24,1,1,5,105,134,,3,10,0,
55WN00246,55,2,4567,1,21,210,2648,1,11,32,1,7,62,122,1,3,06,1,77,13,03,07,05,040,9,2,2,1,23,5,1,1,1,3865,1,1,533,1,11,21,1,,5,129,120,,,,0,
55WN00247,55,1,4569,1,63,560,4045,1,11,,1,2,72,132,1,7,09,1,54,13,03,11,12,027,16,2,3,2,30,2,1,1,,3931,1,1,345,1,11,20,6,1,7,104,84,,3,17,0,
55WN00248,55,1,4570,1,63,610,2546,1,11,,1,7,61,121,1,7,08,1,85,11,04,08,08,033,14,2,2,1,25,5,1,1,,3868,1,1,610,1,11,27,6,1,5,136,112,,,,0,
55WN00249,55,1,4572,1,27,270,3204,1,11,31,1,5,61,121,1,7,09,3,89,15,09,10,07,033,11,2,3,2,26,4,1,1,,3643,1,1,628,1,11,27,1,3,5,105,130,,3,10,0,
55WN00250,55,1,4573,1,24,240,3178,1,11,18,1,5,61,121,1,4,06,1,99,11,04,05,04,032,10,2,2,1,24,4,1,1,,3446,1,1,722,1,11,24,1,3,5,142,116,,,,0,
55WN00251,55,2,4574,1,27,270,2551,1,11,22,5,7,60,120,1,3,06,1,61,11,03,10,09,029,12,2,3,2,21,5,5,2,1,3643,1,1,430,1,11,27,1,,5,132,94,,,,0,
55WN00252,55,2,4575,1,27,270,2551,1,11,22,5,7,60,120,1,3,07,1,59,10,03,10,11,033,12,2,3,2,23,5,5,2,1,3643,1,1,407,1,11,27,1,,5,143,102,,,,0,
55WN00253,55,1,4576,1,27,270,3309,1,11,31,1,4,60,120,1,7,08,1,91,13,04,07,08,032,11,2,3,2,24,4,1,1,,3643,1,1,658,1,11,27,1,3,5,137,120,,3,10,0,
55WN00254,55,2,4577,1,20,200,3103,1,11,20,1,5,60,120,1,2,06,1,83,09,04,06,05,031,11,2,3,2,21,4,1,1,1,3302,1,1,585,1,11,20,1,,5,144,128,,,,0,
55WN00255,55,1,4578,1,24,240,3953,1,11,38,1,2,60,120,1,3,07,1,63,14,03,12,11,032,14,2,2,1,21,2,1,1,,3446,1,1,438,1,11,24,1,1,5,123,104,,3,10,0,
55WN00256,55,2,4579,1,23,230,3002,1,11,17,1,6,59,119,1,2,07,1,65,14,04,08,07,036,12,2,2,1,23,4,1,1,1,3856,1,1,447,1,11,23,1,,5,110,118,,,,0,
55WN00257,55,1,4582,1,20,200,3303,1,11,40,3,4,59,119,1,7,07,1,72,13,03,10,10,031,13,2,2,1,21,4,3,3,,3302,1,1,536,1,11,20,1,3,5,132,82,,,,0,
55WN00258,55,1,4583,1,19,190,2560,1,11,28,4,7,65,125,1,7,10,1,85,13,07,09,09,028,14,1,2,2,24,5,3,3,,3975,1,1,605,1,11,19,1,3,9,113,94,,3,10,0,
55WN00259,55,1,4584,1,19,190,2560,1,11,28,3,7,58,118,1,7,07,1,67,12,03,10,09,032,12,2,2,1,21,5,3,3,,3975,1,1,481,1,11,19,1,1,5,128,102,,,,0,
55WN00260,55,1,4585,1,27,270,3425,1,11,26,5,4,58,118,1,7,08,1,70,09,03,09,10,033,12,2,2,1,21,4,5,2,,3643,1,1,508,1,11,27,1,1,5,153,100,,,,0,
55WN00261,55,1,4586,1,27,270,3425,1,11,26,5,4,58,118,1,7,09,1,62,11,03,10,14,034,15,2,3,2,23,4,5,2,,3643,1,1,439,1,11,27,1,1,5,146,102,,,,0,
55WN00262,55,1,4587,1,32,321,3879,1,11,20,1,2,58,118,1,2,08,1,71,11,03,11,11,026,12,2,2,1,21,2,1,1,,3685,1,1,512,1,11,32,1,3,5,139,106,,,,0,
55WN00263,55,1,4589,1,27,270,3657,1,11,38,1,3,58,118,1,7,07,1,76,10,05,07,08,034,11,2,3,2,22,3,1,1,,3643,1,1,541,1,11,27,1,3,5,137,122,,,,0,
