UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,C4953,SIRE,SB1,C59,ADG,ADG6061,LBRD,LNDAM,TM,ADG67,BAND,IDX,BRWT,ABN,DISP,CADAM_25,TBRE,CTBR,C79,C80
58WN00139,58,1,5050,1,27,270,4109,1,11,25,5,4,79,139,1,7,06,2,65,10,04,11,12,036,18,1,2,2,,4585,1,,412,41,11,27,1,2,1,141,78,,6,4,5,2,0,
58WN00140,58,1,5052,1,32,321,4551,1,11,22,1,3,79,139,2,1,06,2,63,11,03,12,11,028,18,1,2,2,,5016,1,,368,36,11,32,1,8,1,119,118,,3,3,1,1,0,
58WN00141,58,1,5053,1,32,320,4803,1,11,20,1,2,79,139,2,3,06,3,78,14,03,12,14,033,13,2,2,1,,4657,1,,471,47,11,32,1,1,1,134,126,,3,2,1,1,0,
58WN00142,58,1,5055,1,24,240,3124,1,11,19,1,8,79,139,1,5,07,2,93,12,03,08,09,041,14,2,2,1,,4766,1,,587,58,11,24,1,7,1,146,114,,,5,1,1,0,
58WN00143,58,2,5056,1,23,230,4741,1,11,53,1,2,79,139,2,4,10,1,70,11,04,11,08,029,16,1,2,2,,4169,1,,439,43,11,23,1,9,1,133,90,,,2,1,1,0,
58WN00144,58,1,5058,1,32,320,4548,1,11,23,1,3,79,139,1,4,10,1,79,10,03,09,10,038,12,2,2,1,,4657,1,,481,48,11,32,1,1,1,144,122,,,3,1,1,0,
58WN00145,58,2,5059,1,32,320,4185,1,11,20,4,4,79,139,1,1,07,2,64,10,03,10,10,037,14,2,2,1,,4657,1,,407,40,11,32,1,7,1,134,74,,,4,3,3,0,
58WN00146,58,2,5060,1,32,320,4185,1,11,20,3,4,79,139,1,1,09,2,66,11,03,09,10,040,14,2,2,1,,4657,1,,417,41,11,32,1,7,1,133,80,,,4,3,3,0,
58WN00147,58,1,5061,1,21,210,4255,1,11,33,5,4,78,138,1,5,08,1,64,14,05,09,11,038,12,2,3,2,,4650,1,,394,39,11,21,1,4,1,118,96,,3,4,5,2,0,
58WN00148,58,2,5062,1,21,210,4255,1,11,33,5,4,78,138,1,3,10,1,53,10,04,11,09,032,13,2,2,1,,4650,1,,325,32,11,21,1,5,1,125,82,,,4,5,2,0,
58WN00149,58,2,5063,1,20,200,3458,1,11,31,1,7,78,138,1,3,06,1,68,09,03,09,10,040,12,2,3,2,,4377,1,,417,41,11,20,1,7,1,146,104,,,5,1,1,0,
58WN00150,58,2,5064,1,20,200,4514,1,11,40,1,3,78,138,1,3,03,2,62,10,03,11,09,035,14,2,2,1,,4377,1,,384,38,11,20,1,4,1,132,90,,,3,1,1,0,
58WN00151,58,2,5065,1,23,230,3924,1,11,17,4,5,78,138,1,3,06,2,65,10,03,13,10,032,14,2,2,1,,4169,1,,426,42,11,23,1,6,1,139,62,,,4,3,3,0,
58WN00152,58,2,5066,1,23,230,3924,1,11,17,3,5,78,138,1,3,05,1,42,14,03,13,12,039,16,2,2,1,,4169,1,,255,25,11,23,1,5,1,106,68,,2,4,3,3,0,
58WN00153,58,1,5067,1,19,190,4676,1,11,38,1,2,78,138,1,7,07,1,41,12,04,14,14,028,16,2,2,1,,4817,1,,238,23,11,19,1,8,1,106,82,,3,2,1,1,0,
58WN00154,58,2,5068,1,21,210,4360,1,11,33,3,4,78,138,1,3,05,1,73,13,03,08,09,044,12,2,2,1,,4650,1,,461,46,11,21,1,1,1,135,94,,,4,3,3,0,
58WN00155,58,2,5070,1,34,341,3860,1,11,42,3,5,78,138,1,3,05,1,85,12,03,11,10,036,16,2,2,1,,4079,1,,551,55,11,34,1,1,1,152,90,,,4,3,3,0,
58WN00156,58,2,5073,1,19,190,4314,1,11,33,1,4,78,138,1,3,06,2,73,10,04,08,09,037,14,2,2,1,,4817,1,,454,45,11,19,1,4,1,138,104,,,4,1,1,0,
58WN00157,58,2,5074,1,27,270,4800,1,11,30,1,2,78,138,1,3,08,1,64,10,03,11,11,043,12,2,2,1,,4585,1,,386,38,11,27,1,6,1,146,108,,,2,1,1,0,
58WN00158,58,1,5075,1,32,320,4494,1,11,19,1,3,78,138,3,3,10,2,62,12,04,12,12,031,18,2,2,1,,4657,1,,354,35,11,32,1,4,1,113,132,,3,3,1,1,0,
58WN00159,58,1,5076,1,32,321,4715,1,11,27,1,2,77,137,1,3,07,2,72,13,03,09,10,033,14,2,2,1,,5016,1,,460,46,11,32,1,0,1,125,90,,3,2,1,1,0,
58WN00160,58,2,5077,1,20,200,4646,1,11,38,1,2,77,137,1,4,07,2,63,10,03,11,11,034,10,1,2,2,,4377,1,,404,40,11,20,1,4,1,142,76,,,2,1,1,0,
58WN00161,58,2,5079,1,24,240,4357,1,11,31,1,4,77,137,2,1,08,1,86,12,04,09,08,042,14,2,2,1,,4766,1,,536,53,11,24,1,6,1,142,126,,,4,1,1,0,
58WN00162,58,1,5080,1,27,270,4669,1,11,27,1,2,77,137,1,7,09,1,70,10,03,10,11,028,16,1,2,2,,4585,1,,434,43,11,27,1,4,1,137,106,,3,2,1,1,0,
58WN00163,58,1,5081,1,34,340,3828,1,11,42,3,5,76,136,1,6,08,1,50,09,03,14,12,025,16,2,2,1,,4458,1,,315,31,11,34,1,5,1,126,72,,3,4,3,3,0,
58WN00164,58,2,5083,1,20,200,4227,1,11,26,1,4,76,136,1,3,04,1,67,10,03,10,10,041,11,2,2,1,,4377,1,,416,41,11,20,1,6,1,140,104,,,4,1,1,0,
58WN00165,58,2,5085,1,20,200,3562,1,11,33,3,7,76,136,1,3,10,2,59,11,03,11,11,039,12,2,3,2,,4377,1,,372,37,11,20,1,2,1,134,84,,,5,3,3,0,
58WN00166,58,2,5087,1,19,190,4204,1,11,32,1,4,76,136,1,3,08,2,67,13,03,10,09,037,13,1,2,2,,4817,1,,419,41,11,19,1,9,1,122,100,,2,4,1,1,0,
58WN00167,58,2,5089,1,24,240,3953,1,11,28,1,5,75,135,1,1,09,2,66,12,04,09,11,039,14,1,2,2,,4766,1,,406,40,11,24,1,6,1,128,112,,2,4,1,1,0,
58WN00168,58,2,5090,1,19,190,3699,1,11,33,1,6,75,135,1,3,10,1,78,09,03,09,08,035,14,2,2,1,,4817,1,,492,49,11,19,1,2,1,149,116,,,4,1,1,0,
58WN00169,58,2,5091,1,64,630,4667,1,11,,1,2,75,135,1,1,09,2,74,09,04,08,08,042,10,2,3,2,,1857,2,,470,47,11,63,5,0,1,140,106,,,2,1,1,0,
58WN00170,58,1,5092,1,34,340,4383,1,11,48,1,3,82,142,2,7,07,2,59,14,03,13,10,038,20,2,2,1,,4458,1,,342,34,11,34,1,2,9,112,104,,7,3,1,1,0,
58WN00171,58,1,5094,1,32,320,4753,1,11,22,3,2,75,135,1,2,06,1,44,12,03,13,13,032,11,2,3,2,,4657,1,,270,27,11,32,1,0,1,112,76,6,3,2,3,3,0,
58WN00172,58,1,5096,1,34,341,4141,1,11,51,5,4,74,134,1,7,08,1,62,11,03,12,11,034,16,2,2,1,,4079,1,,393,39,11,34,1,3,1,143,94,,3,4,5,2,0,
58WN00173,58,1,5097,1,34,341,4141,1,11,51,5,4,74,134,1,6,11,1,40,12,03,13,13,027,12,2,2,1,,4079,1,,243,24,11,34,1,3,1,116,74,,7,4,5,2,0,
58WN00174,58,2,5098,1,19,190,3381,1,11,29,5,7,74,134,1,3,11,2,63,10,03,09,09,030,14,1,2,2,,4817,1,,397,39,11,19,1,7,1,138,98,,,5,5,2,0,
58WN00175,58,2,5099,1,19,190,3381,1,11,29,5,7,74,134,1,3,08,2,53,14,03,12,10,028,18,1,1,1,,4817,1,,331,33,11,19,1,1,1,109,86,,2,5,5,2,0,
58WN00176,58,2,5101,1,34,341,4368,1,11,39,3,3,74,134,1,4,05,1,51,10,03,12,13,035,16,2,2,1,,4079,1,,322,32,11,34,1,2,1,136,78,,,3,3,3,0,
58WN00177,58,1,5102,1,34,341,3755,1,11,46,1,6,74,134,1,7,05,1,76,12,03,09,10,034,13,2,2,1,,4079,1,,475,47,11,34,1,5,1,137,124,,,4,1,1,0,
58WN00178,58,2,5103,1,32,320,4635,1,11,28,1,2,74,134,1,1,08,2,71,11,03,09,10,040,13,2,2,1,,4657,1,,458,45,11,32,1,8,1,145,96,,,2,1,1,0,
58WN00179,58,2,5104,1,20,200,4505,1,11,38,1,3,74,134,1,3,04,1,58,11,03,12,11,029,16,1,2,2,,4377,1,,357,35,11,20,1,7,1,125,102,,2,3,1,1,0,
58WN00180,58,1,5105,1,23,230,3560,1,11,18,1,7,74,134,1,7,07,2,80,14,03,09,09,040,13,2,2,1,,4169,1,,522,52,11,23,1,2,1,124,100,,3,5,1,1,0,
58WN00181,58,2,5106,1,20,200,4752,1,11,35,1,2,74,134,1,3,05,1,66,11,03,10,10,038,13,2,2,1,,4377,1,,430,43,11,20,1,0,1,140,84,,,2,1,1,0,
58WN00182,58,2,5108,1,23,230,4134,1,11,37,3,4,73,133,1,4,09,4,67,10,03,11,11,030,14,2,2,1,,4169,1,,447,44,11,23,1,7,1,143,76,,,4,3,3,0,
58WN00183,58,2,5109,1,20,200,3940,1,11,27,1,5,73,133,1,3,05,3,58,11,03,11,10,039,12,2,2,1,,4377,1,,373,37,11,20,1,3,1,127,84,,2,4,1,1,0,
58WN00184,58,2,5110,1,23,230,4787,1,11,42,1,2,73,133,1,3,09,2,59,09,03,13,10,032,14,2,2,1,,4169,1,,382,38,11,23,1,2,1,142,82,,,2,1,1,0,
58WN00185,58,1,5111,1,24,240,4279,1,11,35,1,4,73,133,1,4,06,2,73,12,04,09,10,036,14,1,2,2,,4766,1,,477,47,11,24,1,7,1,129,96,,3,4,1,1,0,
58WN00186,58,1,5112,1,23,230,4189,1,11,34,1,4,73,133,2,7,09,2,81,13,03,09,09,034,14,2,2,1,,4169,1,,531,53,11,23,1,1,1,131,104,,6,4,1,1,0,
58WN00187,58,1,5113,1,32,321,3965,1,11,25,1,5,73,133,1,2,08,1,92,12,03,09,08,039,14,2,2,1,,5016,1,,598,59,11,32,1,8,1,145,124,,,4,1,1,0,
58WN00188,58,1,5114,1,64,660,4771,1,11,,1,2,73,133,1,2,05,1,71,09,03,09,09,041,16,1,1,1,,3195,2,,457,45,11,63,5,7,1,139,102,,,2,1,1,0,
58WN00189,58,1,5115,1,34,340,4282,1,11,42,3,4,73,133,1,7,09,1,62,12,03,12,11,036,16,2,2,1,,4458,1,,405,40,11,34,1,5,1,129,82,6,3,4,3,3,0,
58WN00190,58,1,5117,1,27,270,4483,1,11,38,5,3,73,133,1,7,09,1,68,10,03,10,11,039,12,2,2,1,,4585,1,,436,43,11,27,1,6,1,153,100,,,3,5,2,0,
58WN00191,58,1,5118,1,27,270,4483,1,11,38,5,3,73,133,1,7,09,1,59,12,03,12,12,032,9,2,2,1,,4585,1,,365,36,11,27,1,5,1,132,104,,3,3,5,2,0,
58WN00192,58,1,5119,1,27,270,3876,1,11,28,1,5,73,133,1,7,08,1,82,11,03,10,09,036,12,2,2,1,,4585,1,,531,53,11,27,1,1,1,142,114,,3,4,1,1,0,
58WN00193,58,2,5120,1,19,190,4459,1,11,27,1,3,73,133,2,1,10,1,58,10,03,11,09,038,14,2,2,1,,4817,1,,355,35,11,19,1,5,1,128,108,,2,3,1,1,0,
58WN00194,58,1,5121,1,24,240,4590,1,11,43,1,3,73,133,1,7,09,2,67,10,03,11,11,034,13,2,2,1,,4766,1,,426,42,11,24,1,6,1,141,104,,,3,1,1,0,
58WN00195,58,2,5122,1,20,200,4600,1,11,35,1,3,72,132,1,3,05,2,46,11,04,14,14,034,18,2,2,1,,4377,1,,282,28,11,20,1,2,1,121,88,,2,3,1,1,0,
58WN00196,58,1,5125,1,32,321,4049,1,11,26,1,5,72,132,1,2,10,2,78,12,03,09,10,035,14,2,2,1,,5016,1,,502,50,11,32,1,2,1,135,118,,,4,1,1,0,
58WN00197,58,1,5126,1,19,190,3696,1,11,29,1,6,72,132,1,7,08,1,89,10,04,10,09,034,16,1,2,2,,4817,1,,570,57,11,19,1,0,1,150,138,,,4,1,1,0,
58WN00198,58,2,5127,1,32,320,4195,1,11,20,1,4,72,132,1,1,09,1,79,10,03,08,09,041,16,2,2,1,,4657,1,,520,52,11,32,1,0,1,149,104,,,4,1,1,0,
58WN00199,58,2,5128,1,24,240,4219,1,11,28,5,4,71,131,1,1,09,4,66,10,03,10,09,033,16,2,2,1,,4766,1,,429,42,11,24,1,9,1,144,98,,,4,5,2,0,
58WN00200,58,1,5129,1,24,240,4219,1,11,28,5,4,71,131,1,7,10,2,68,11,04,11,09,033,14,2,2,1,,4766,1,,441,44,11,24,1,1,1,133,102,,3,4,5,2,0,
58WN00201,58,2,5131,1,24,240,4182,1,11,32,3,4,71,131,1,1,08,2,73,11,04,10,09,037,16,2,2,1,,4766,1,,484,48,11,24,1,4,1,139,96,,,4,3,3,0,
58WN00202,58,2,5132,1,34,340,3468,1,11,43,5,7,71,131,1,4,08,4,63,09,03,10,08,044,11,2,2,1,,4458,1,,415,41,11,34,1,5,1,155,86,,,5,5,2,0,
58WN00203,58,1,5133,1,34,340,3468,1,11,43,5,7,71,131,1,7,10,1,64,11,03,10,11,041,12,2,2,1,,4458,1,,414,41,11,34,1,4,1,148,98,,,5,5,2,0,
58WN00204,58,2,5134,1,64,650,4786,1,11,,1,2,71,131,1,1,09,1,62,09,03,09,09,039,13,2,2,1,,3112,2,,402,40,11,63,5,2,1,134,94,,2,2,1,1,0,
58WN00205,58,2,5135,1,32,321,4745,1,11,23,1,2,71,131,2,1,10,2,75,10,04,09,09,042,18,2,2,1,,5016,1,,485,48,11,32,1,5,1,148,114,,,2,1,1,0,
58WN00206,58,1,5136,1,27,270,3344,1,11,32,3,7,70,130,1,7,10,2,81,10,06,09,09,039,14,2,2,1,,4585,1,,549,54,11,27,1,9,1,142,96,,3,5,3,3,0,
58WN00207,58,2,5137,1,27,270,3344,1,11,32,4,7,77,137,1,3,08,6,47,10,03,15,13,043,9,5,5,1,,4585,1,,274,27,11,27,1,4,9,136,94,,6,5,3,3,0,
58WN00208,58,2,5138,1,19,190,4713,1,11,38,1,2,70,130,1,3,09,1,62,09,03,11,09,036,12,2,2,1,,4817,1,,400,40,11,19,1,0,1,145,100,,,2,1,1,0,
58WN00209,58,2,5139,1,32,321,3253,1,11,20,1,8,72,132,1,1,10,2,92,12,03,10,07,038,14,2,2,1,,5016,1,,611,61,11,32,1,1,5,143,114,,,5,1,1,0,
58WN00210,58,1,5140,1,32,320,3235,1,11,18,1,8,70,130,1,3,03,2,78,11,03,10,10,041,9,2,3,2,,4657,1,,509,50,11,32,1,9,1,142,118,,,5,1,1,0,
58WN00211,58,1,5141,1,24,240,3456,1,11,22,1,7,70,130,1,4,10,1,94,12,03,09,06,032,14,2,3,2,,4766,1,,622,62,11,24,1,2,1,137,132,,,5,1,1,0,
58WN00212,58,2,5142,1,32,321,4462,1,11,24,1,3,70,130,1,1,05,2,74,11,04,11,09,029,18,1,2,2,,5016,1,,489,48,11,32,1,9,1,130,104,,,3,1,1,0,
58WN00213,58,1,5143,1,20,200,4772,1,11,35,1,2,70,130,1,7,08,1,53,12,03,13,11,030,16,2,2,1,,4377,1,,349,34,11,20,1,9,1,117,76,,,2,1,1,0,
58WN00214,58,2,5144,1,23,230,4199,1,11,35,4,4,72,132,1,3,06,3,69,10,03,12,09,031,14,2,2,1,,4169,1,,467,46,11,23,1,7,5,138,74,,,4,3,3,0,
58WN00215,58,2,5145,1,23,230,4199,1,11,35,3,4,70,130,2,4,10,4,74,09,03,09,09,035,13,2,2,1,,4169,1,,492,49,11,23,1,2,1,153,100,,,4,3,3,0,
58WN00216,58,1,5146,1,32,321,4241,1,11,29,5,4,71,131,2,5,10,2,79,11,04,10,11,034,18,2,2,1,,5016,1,,518,51,11,32,1,8,5,148,112,,,4,5,2,0,
58WN00217,58,1,5147,1,32,321,4241,1,11,29,5,4,71,131,1,4,10,2,62,11,03,12,10,034,13,2,2,1,,5016,1,,392,39,11,32,1,2,5,133,106,,3,4,5,2,0,
58WN00218,58,1,5148,1,20,200,3434,1,11,32,1,7,69,129,1,7,09,4,79,12,03,09,10,037,12,2,2,1,,4377,1,,521,52,11,20,1,1,1,140,118,,,5,1,1,0,
58WN00219,58,1,5149,1,32,321,4518,1,11,25,1,3,69,129,1,7,09,2,82,10,03,09,09,034,16,2,2,1,,5016,1,,555,55,11,32,1,5,1,146,104,,,3,1,1,0,
58WN00220,58,1,5151,1,21,210,4399,1,11,28,1,3,69,129,2,7,09,2,69,14,03,11,09,038,13,2,2,1,,4650,1,,456,45,11,21,1,6,1,117,102,,3,3,1,1,0,
58WN00221,58,2,5152,1,21,210,4634,1,11,39,1,2,69,129,2,3,06,1,52,13,04,12,10,037,13,1,2,2,,4650,1,,336,33,11,21,1,6,1,116,86,,2,2,1,1,0,
58WN00222,58,1,5153,1,23,230,3855,1,11,17,1,5,71,131,1,7,06,2,73,12,03,12,11,036,12,2,2,1,,4169,1,,485,48,11,23,1,5,5,129,94,4,3,4,1,1,0,
58WN00223,58,1,5154,1,24,240,3577,1,11,27,5,7,70,130,1,2,10,1,68,15,04,10,09,040,14,2,3,2,,4766,1,,452,45,11,24,1,2,5,116,92,,3,5,5,2,0,
58WN00224,58,1,5155,1,24,240,3577,1,11,27,5,7,70,130,1,7,08,2,74,09,04,10,10,049,8,4,5,2,,4766,1,,495,49,11,24,1,5,5,161,96,,,5,5,2,0,
58WN00225,58,1,5157,1,34,340,4797,1,11,45,1,2,70,130,1,7,11,2,80,09,04,09,10,038,10,2,2,1,,4458,1,,545,54,11,34,1,5,5,160,92,,,2,1,1,0,
58WN00226,58,1,5158,1,23,230,3903,1,11,20,1,5,70,130,1,7,07,2,87,14,04,10,10,039,16,2,2,1,,4169,1,,569,56,11,23,1,9,5,130,130,4,3,4,1,1,0,
58WN00227,58,2,5159,1,32,321,4806,1,11,27,2,2,70,130,1,1,08,2,74,13,03,11,09,032,16,2,2,1,,5016,1,,489,48,11,32,1,9,5,129,104,,2,2,1,1,0,
58WN00228,58,2,5160,1,20,200,4756,1,11,35,1,2,70,130,1,4,07,1,57,11,04,12,10,038,16,2,2,1,,4377,1,,377,37,11,20,1,7,5,128,80,,2,2,1,1,0,
58WN00229,58,1,5161,1,20,200,4301,1,11,32,1,4,70,130,1,7,07,1,62,10,04,11,10,037,13,2,2,1,,4377,1,,408,40,11,20,1,8,5,128,90,4,7,4,1,1,0,
58WN00230,58,1,5162,1,19,190,3893,1,11,29,5,5,69,129,1,7,08,1,67,10,04,11,10,033,11,1,2,2,,4817,1,,450,45,11,19,1,0,5,139,90,4,,4,5,2,0,
58WN00231,58,2,5163,1,19,190,3893,1,11,29,5,5,69,129,1,3,10,2,62,12,04,11,09,031,14,1,2,2,,4817,1,,411,41,11,19,1,1,5,124,90,,2,4,5,2,0,
58WN00232,58,1,5164,1,23,230,4689,1,11,44,5,2,69,129,1,7,09,1,67,10,03,12,09,033,16,1,2,2,,4169,1,,457,45,11,23,1,7,5,150,80,4,,2,5,2,0,
58WN00233,58,2,5165,1,23,230,4689,1,11,44,5,2,69,129,1,1,08,4,61,10,03,12,09,036,11,2,2,1,,4169,1,,417,41,11,23,1,7,5,150,72,,,2,5,2,0,
58WN00234,58,2,5166,1,24,240,4802,1,11,32,1,2,69,129,1,1,07,1,52,15,03,13,11,042,16,2,2,1,,4766,1,,336,33,11,24,1,6,5,112,86,,2,2,1,1,0,
58WN00235,58,2,5167,1,32,321,4193,1,11,25,1,4,69,129,1,1,10,1,85,11,03,09,06,039,16,1,2,2,,5016,1,,566,56,11,32,1,6,5,142,120,,,4,1,1,0,
58WN00236,58,1,5168,1,21,210,4299,1,11,31,1,4,69,129,1,7,10,2,79,13,03,09,09,039,13,2,2,1,,4650,1,,536,53,11,21,1,6,5,132,98,,3,4,1,1,0,
58WN00237,58,1,5169,1,23,230,3892,1,11,23,1,5,69,129,1,7,09,2,81,13,03,10,09,038,13,2,2,1,,4169,1,,547,54,11,23,1,7,5,131,104,4,3,4,1,1,0,
58WN00238,58,1,5170,1,32,321,4665,1,11,22,1,2,69,129,1,2,11,2,73,14,04,13,11,038,14,2,2,1,,5016,1,,473,47,11,32,1,3,5,124,120,,3,2,1,1,0,
58WN00239,58,1,5171,1,20,200,3303,1,11,35,1,7,69,129,1,7,09,1,78,11,03,09,10,039,12,2,2,1,,4377,1,,532,53,11,20,1,2,5,145,94,4,,5,1,1,0,
58WN00240,58,2,5172,1,24,240,3420,1,11,24,3,7,69,129,1,1,05,1,81,14,07,08,06,044,14,2,3,2,,4766,1,,561,56,11,24,1,1,5,114,86,,2,5,3,3,0,
58WN00241,58,2,5174,1,24,240,4777,1,11,36,1,2,68,128,1,3,09,2,66,11,04,11,09,037,14,2,2,1,,4766,1,,445,44,11,24,1,5,5,135,90,,2,2,1,1,0,
58WN00242,58,1,5175,1,23,230,4086,1,11,38,1,4,68,128,1,7,10,1,83,10,03,12,09,032,14,2,2,1,,4169,1,,555,55,11,23,1,5,5,149,120,4,,4,1,1,0,
58WN00243,58,1,5176,1,27,270,4294,1,11,29,3,4,68,128,1,7,09,2,73,09,03,10,10,043,12,3,4,2,,4585,1,,491,49,11,27,1,1,5,154,102,,,4,3,3,0,
58WN00244,58,1,5177,1,27,270,4294,1,11,29,3,4,68,128,2,7,09,2,75,09,03,10,10,039,13,2,2,1,,4585,1,,508,50,11,27,1,8,5,153,100,,,4,3,3,0,
58WN00245,58,2,5179,1,21,210,3495,1,11,45,3,7,68,128,1,3,09,1,62,11,04,12,09,037,12,2,2,1,,4650,1,,434,43,11,21,1,4,5,132,64,,,5,3,3,0,
58WN00246,58,1,5180,1,20,200,3910,1,11,29,1,5,68,128,1,7,08,2,70,11,04,13,10,037,11,2,2,1,,4377,1,,470,47,11,20,1,0,5,131,98,4,,4,1,1,0,
58WN00247,58,2,5181,1,34,340,4699,1,11,44,1,2,68,128,1,4,09,2,50,09,03,12,11,040,14,2,2,1,,4458,1,,323,32,11,34,1,3,5,142,86,,,2,1,1,0,
58WN00248,58,1,5182,1,23,230,4312,1,11,33,1,4,68,128,1,7,08,4,73,12,04,12,10,034,16,2,2,1,,4169,1,,495,49,11,23,1,5,5,128,96,,3,4,1,1,0,
58WN00249,58,2,5183,1,32,321,4793,1,11,27,1,2,68,128,1,1,08,1,73,09,03,09,08,037,16,2,2,1,,5016,1,,511,51,11,32,1,1,5,150,76,,,2,1,1,0,
58WN00250,58,2,5185,1,27,270,4232,1,11,27,4,4,72,132,1,3,08,2,61,09,03,12,10,038,12,2,2,1,,4585,1,,408,40,11,27,1,8,9,144,72,,,4,3,3,0,
58WN00251,58,2,5186,1,21,210,4037,1,11,31,5,5,72,132,1,3,06,1,56,10,03,12,10,035,12,2,2,1,,4650,1,,350,35,11,21,1,0,9,133,98,,,4,5,2,0,
58WN00252,58,1,5187,1,21,210,4037,1,11,31,5,5,67,127,1,7,06,1,80,13,03,09,10,038,9,2,2,1,,4650,1,,553,55,11,21,1,3,5,145,98,4,,4,5,2,0,
58WN00253,58,1,5188,1,21,210,4433,1,11,30,5,3,67,127,1,7,08,1,89,10,06,09,06,038,13,2,2,1,,4650,1,,619,61,11,21,1,9,5,147,104,4,,3,5,2,0,
58WN00254,58,1,5190,1,32,320,4284,1,11,18,1,4,67,127,1,2,06,2,78,12,04,10,08,035,11,2,2,1,,4657,1,,535,53,11,32,1,5,5,124,100,,,4,1,1,0,
58WN00255,58,1,5191,1,34,341,3971,1,11,39,1,5,67,127,1,7,10,1,79,12,05,08,09,041,13,2,2,1,,4079,1,,521,52,11,34,1,1,5,134,128,,3,4,1,1,0,
58WN00256,58,1,5192,1,27,270,3801,1,11,28,4,5,66,126,1,7,10,2,86,10,03,09,10,039,14,2,2,1,,4585,1,,603,60,11,27,1,3,5,160,100,4,,4,3,3,0,
58WN00257,58,2,5194,1,23,230,3224,1,11,27,1,8,66,126,1,4,10,1,71,13,04,10,07,033,12,2,2,1,,4169,1,,492,49,11,23,1,2,5,115,90,,2,5,1,1,0,
58WN00258,58,1,5195,1,64,640,4660,1,11,,1,2,66,126,1,4,08,2,92,09,04,09,09,035,12,2,2,1,,3387,2,,652,65,11,63,5,2,5,153,98,,,2,1,1,0,
58WN00259,58,1,5196,1,20,200,4055,1,11,27,3,5,64,124,1,3,09,1,28,12,04,15,14,024,10,3,4,2,,4377,1,,169,16,11,20,1,9,1,91,70,,3,4,3,3,0,
58WN00260,58,2,5197,1,27,270,4757,1,11,28,1,2,66,126,1,3,10,1,56,08,04,13,12,044,4,3,3,1,,4585,1,,386,38,11,27,1,6,5,151,74,,,2,1,1,0,
58WN00261,58,1,5199,1,32,321,3901,1,11,26,3,5,65,125,1,7,10,4,93,10,04,10,09,032,16,2,2,1,,5016,1,,664,66,11,32,1,4,5,155,100,4,,4,3,3,0,
58WN00262,58,2,5200,1,32,321,3901,1,11,26,4,5,65,125,1,1,09,2,70,10,03,10,10,031,11,2,2,1,,5016,1,,490,49,11,32,1,0,5,142,88,,,4,3,3,0,
58WN00263,58,2,5201,1,19,190,4198,1,11,45,1,4,65,125,1,3,10,3,56,11,04,12,11,031,14,2,2,1,,4817,1,,357,35,11,19,1,7,5,125,114,,3,4,1,1,0,
58WN00264,58,2,5203,1,19,190,4142,1,11,34,1,4,65,125,1,4,09,2,72,12,03,09,09,036,14,2,2,1,,4817,1,,494,49,11,19,1,4,5,135,102,,,4,1,1,0,
58WN00265,58,2,5205,1,34,340,3963,1,11,47,5,5,65,125,1,3,08,2,65,09,03,11,10,043,12,3,4,2,,4458,1,,456,45,11,34,1,6,5,164,80,,,4,5,2,0,
58WN00266,58,1,5206,1,32,321,3538,1,11,18,5,7,65,125,1,7,10,2,88,12,03,08,08,038,13,2,2,1,,5016,1,,630,63,11,32,1,0,5,150,92,,,5,5,2,0,
58WN00267,58,2,5207,1,32,321,3538,1,11,18,3,7,65,125,1,1,09,2,55,11,03,13,11,038,12,2,2,1,,5016,1,,376,37,11,32,1,6,5,127,80,,2,5,3,3,0,
58WN00268,58,2,5208,1,21,210,4707,1,11,38,1,2,65,125,1,3,10,3,43,15,04,14,12,041,13,2,3,2,,4650,1,,283,28,11,21,1,3,5,105,76,,3,2,1,1,0,
58WN00269,58,2,5209,1,23,230,3354,1,11,29,1,7,65,125,1,4,06,1,75,10,03,09,08,038,16,2,2,1,,4169,1,,509,50,11,23,1,9,5,145,114,,,5,1,1,0,
58WN00270,58,2,5210,1,23,230,4579,1,11,25,4,3,64,124,1,4,09,1,72,13,03,12,07,035,14,2,2,1,,4169,1,,516,51,11,23,1,6,5,124,80,,2,3,3,3,0,
58WN00271,58,2,5211,1,23,230,4579,1,11,25,3,3,64,124,1,4,09,2,57,09,03,13,11,034,13,2,2,1,,4169,1,,406,40,11,23,1,6,5,139,66,,,3,3,3,0,
58WN00272,58,1,5212,1,27,270,4370,1,11,37,1,3,64,124,1,7,09,2,84,09,04,09,09,037,13,2,2,1,,4585,1,,589,58,11,27,1,9,5,156,110,4,,3,1,1,0,
58WN00273,58,1,5213,1,21,210,3452,1,11,30,1,7,64,124,1,7,08,3,82,11,04,09,09,045,13,2,3,2,,4650,1,,561,56,11,21,1,1,5,147,124,,,5,1,1,0,
58WN00274,58,2,5214,1,23,230,4447,1,11,24,1,3,64,124,1,4,09,2,62,10,04,12,10,033,18,2,3,2,,4169,1,,411,41,11,23,1,1,5,129,110,,,3,1,1,0,
58WN00275,58,2,5215,1,00,000,3628,1,11,,1,6,63,123,1,4,06,2,79,11,03,07,05,045,9,2,2,1,,,,,553,55,11,34,0,3,5,131,110,,,4,1,1,0,-
