UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,C4951,TBRE,CTBR,CADAM_25,SIRE,SB1,C59,ADG,ADG6061,LBRD,LNDAM,TM,ADG67,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,C80
57WN01350,57,2,1494,4,16,162,8399,4,40,27,1,3,64,124,1,1,05,1,59,08,03,10,10,043,9,2,2,1,,1,1,3,9109,4,,403,40,41,16,1,3,5,142,90,,2,,0,
57WN01351,57,2,1495,4,82,049,6138,4,40,,1,6,64,124,3,2,08,1,65,11,03,09,09,043,13,2,3,2,,1,1,4,8267,4,,432,43,41,11,7,2,5,124,114,,2,,0,
57WN01352,57,2,1496,4,03,032,9576,4,40,33,1,2,64,124,1,1,08,1,51,09,03,10,12,051,8,5,5,1,,1,1,2,9127,4,,340,34,41,03,1,0,5,148,88,,2,,0,
57WN01353,57,2,1497,4,70,722,9594,4,40,,1,2,64,124,2,1,10,1,91,04,03,07,06,042,11,2,2,1,,1,1,2,8897,4,,645,64,41,73,2,5,5,182,110,,,,0,
57WN01354,57,1,1498,4,17,172,0193,4,41,29,1,2,69,129,1,1,11,2,72,07,03,09,08,037,14,2,2,1,,1,1,2,8667,4,,495,49,41,17,1,5,9,149,82,,3,10,0,
57WN01355,57,2,1499,4,70,732,9973,4,40,,1,2,64,124,1,1,09,1,89,08,03,07,07,046,12,4,5,2,,1,1,2,9993,4,,623,62,41,73,2,3,5,166,118,,,,0,
57WN01356,57,2,1500,4,82,088,9065,4,40,,5,3,64,124,1,1,08,1,68,10,03,09,09,041,11,3,4,2,,5,2,3,9634,4,,469,46,41,10,7,9,5,142,98,,4,,0,
57WN01357,57,2,1501,4,82,088,9065,4,40,,5,3,64,124,2,1,08,1,75,09,03,09,09,051,9,4,4,1,,5,2,3,9634,4,,521,52,41,10,7,1,5,161,104,,4,,0,
57WN01358,57,2,1502,4,01,012,7622,4,40,35,5,4,64,124,2,1,10,1,75,07,03,09,07,037,12,2,3,2,,5,2,4,9840,4,,539,53,41,01,1,9,5,165,82,,,,0,
57WN01359,57,2,1503,4,01,012,7622,4,40,35,5,4,64,124,1,1,08,1,72,10,03,09,10,052,11,4,5,2,,5,2,4,9840,4,,513,51,41,01,1,3,5,166,84,,2,,0,
57WN01360,57,2,1504,4,70,722,9448,4,40,,1,2,64,124,1,1,06,2,79,06,03,07,08,051,9,4,4,1,,1,1,2,8897,4,,552,55,41,70,2,2,5,172,106,,,,0,
57WN01361,57,2,1505,4,15,152,7060,4,40,15,5,5,64,124,1,1,08,1,84,09,03,08,08,043,11,2,2,1,,5,2,4,9013,4,,589,58,41,15,1,9,5,166,110,,,,0,
57WN01362,57,2,1506,4,15,152,7060,4,40,15,5,5,64,124,1,1,09,2,78,06,03,08,08,042,8,3,4,2,,5,2,4,9013,4,,547,54,41,15,1,7,5,174,102,,,,0,
57WN01363,57,2,1507,4,73,017,5411,4,40,,4,7,64,124,1,1,10,1,55,09,04,12,18,043,12,3,4,2,,3,3,5,9840,4,,381,38,41,,9,1,5,150,78,,2,,0,
57WN01364,57,1,1508,4,73,017,5411,4,40,,3,7,64,124,2,2,09,2,120,12,04,05,07,048,11,4,4,1,,3,3,5,9840,4,,871,87,41,61,9,1,5,169,120,,3,12,0,
57WN01365,57,2,1509,4,17,172,8355,4,40,25,1,3,64,124,1,1,08,1,89,07,03,07,07,040,9,3,4,2,,1,1,3,8667,4,,642,64,41,17,1,2,5,166,94,,,,0,
57WN01366,57,1,1510,4,01,012,8704,4,40,33,1,3,64,124,1,1,11,1,94,09,03,07,09,048,13,2,3,2,,1,1,3,9840,4,,674,67,41,01,1,4,5,170,104,,,,0,
57WN01367,57,2,1511,4,16,162,8461,4,40,25,1,3,64,124,1,1,06,1,80,10,03,06,08,052,7,6,9,4,,1,1,3,9109,4,,552,55,41,16,1,2,5,153,116,,2,,0,
57WN01368,57,2,1512,4,70,732,8558,4,40,,1,3,64,124,1,1,08,1,88,08,03,07,07,044,9,4,4,1,,1,1,3,9993,4,,608,60,41,70,2,8,5,157,126,,,,0,
57WN01369,57,1,1513,4,65,232,9303,4,40,,1,2,64,124,1,1,08,6,92,11,03,07,07,036,14,1,2,2,,1,1,2,9461,4,,647,64,41,62,5,7,5,143,118,,3,34,0,
57WN01370,57,1,1514,4,73,067,1992,5,48,,1,2,64,124,1,1,09,2,88,08,03,08,09,046,9,3,4,2,,1,1,2,0039,4,,618,61,41,61,9,8,5,166,114,,,,0,
57WN01371,57,1,1515,4,70,732,9022,4,40,,1,3,64,124,2,1,09,1,95,10,04,08,08,038,10,2,3,2,,1,1,3,9993,4,,671,67,41,73,2,1,5,145,118,,3,10,0,
57WN01372,57,1,1516,4,02,021,8512,4,40,36,1,3,64,124,1,1,06,1,74,09,03,10,08,049,16,2,2,1,,1,1,3,9704,4,,516,51,41,02,1,6,5,149,100,,3,10,0,
57WN01373,57,2,1517,4,15,152,8648,4,40,20,1,3,64,124,1,1,06,1,79,08,03,07,06,045,8,4,5,2,,1,1,3,9013,4,,563,56,41,15,1,3,5,151,92,,,,0,
57WN01374,57,2,1518,4,03,032,6685,4,40,47,1,5,64,124,1,1,09,1,70,11,03,09,09,049,12,3,4,2,,1,1,4,9127,4,,494,49,41,03,1,4,5,145,88,,2,,0,
57WN01375,57,1,1519,4,09,092,8423,4,40,16,1,3,64,124,2,2,09,1,93,07,03,08,08,047,11,3,4,2,,1,1,3,8609,4,,661,66,41,09,1,1,5,172,110,,3,51,0,
57WN01376,57,1,1520,4,01,012,8992,4,40,33,5,3,64,124,1,2,10,1,71,07,03,09,09,039,9,4,6,3,,5,2,3,9840,4,,495,49,41,01,1,5,5,156,96,,3,74,0,
57WN01377,57,1,1521,4,01,012,8992,4,40,33,5,3,64,124,1,1,10,1,90,08,03,07,08,044,14,4,5,2,,5,2,3,9840,4,,644,64,41,01,1,4,5,166,102,,3,10,0,
57WN01378,57,1,1523,4,01,012,7519,4,40,34,3,4,64,124,1,1,10,6,91,09,03,07,08,043,10,2,3,2,,3,3,4,9840,4,,668,66,41,01,1,8,5,166,82,,3,10,0,
57WN01379,57,2,1524,4,05,052,6312,4,40,21,1,6,63,123,1,1,07,1,76,11,03,07,09,051,8,5,5,1,,1,1,4,0857,4,,550,55,41,05,1,0,5,147,84,,,,0,
57WN01380,57,1,1525,4,07,072,8532,4,40,31,1,3,63,123,1,2,09,1,76,10,03,09,10,041,7,2,3,2,,1,1,3,8715,4,,525,52,41,07,1,5,5,146,114,3,3,03,0,
57WN01381,57,2,1526,4,82,078,9388,4,40,,1,2,63,123,1,1,07,1,79,08,03,08,09,050,10,4,4,1,,1,1,2,8715,4,,553,55,41,12,7,3,5,165,110,,4,,0,
57WN01382,57,2,1527,4,04,041,9918,4,40,42,1,2,63,123,2,1,07,1,74,11,03,08,08,044,9,2,3,2,,1,1,2,8267,4,,525,52,41,04,1,5,5,149,94,,,,0,
57WN01383,57,1,1528,4,70,712,7095,4,40,,5,5,63,123,1,2,08,1,74,09,03,08,09,050,10,4,5,2,,5,2,4,9692,4,,517,51,41,73,2,7,5,156,104,,3,10,0,
57WN01384,57,1,1529,4,70,712,7095,4,40,,5,5,63,123,1,1,12,1,76,09,03,10,09,032,16,3,4,2,,5,2,4,9692,4,,548,54,41,73,2,8,5,146,86,,3,10,0,
57WN01385,57,1,1530,4,01,012,7297,4,40,33,5,4,63,123,1,2,12,1,74,07,03,09,09,025,13,3,4,2,,5,2,4,9840,4,,527,52,41,01,1,7,5,157,92,,3,10,0,
57WN01386,57,1,1531,4,01,012,7297,4,40,33,5,4,63,123,1,4,08,1,92,08,03,08,09,041,11,2,3,2,,5,2,4,9840,4,,670,67,41,01,1,0,5,181,96,,,,0,
57WN01387,57,1,1532,4,01,012,9842,4,40,38,1,2,63,123,2,7,09,1,91,08,03,08,09,050,9,4,4,1,,1,1,2,9840,4,,644,64,41,01,1,4,5,182,118,,3,37,0,
57WN01388,57,2,1533,4,07,072,8669,4,40,32,1,3,63,123,1,1,08,1,66,07,03,08,09,047,9,4,5,2,,1,1,3,8715,4,,472,47,41,07,1,2,5,157,80,,,,0,
57WN01389,57,2,1534,4,82,049,9025,4,40,,1,3,63,123,1,1,09,1,79,09,03,08,09,038,13,3,4,2,,1,1,3,8267,4,,556,55,41,14,7,6,5,145,106,,4,,0,
57WN01390,57,2,1535,4,01,012,9123,4,40,32,1,3,63,123,1,1,09,1,83,06,03,07,07,044,12,4,5,2,,1,1,3,9840,4,,585,58,41,01,1,5,5,171,110,,,,0,
57WN01391,57,1,1536,4,16,162,9723,4,40,16,1,2,63,123,1,4,08,2,84,12,04,09,09,036,10,2,2,1,,1,1,2,9109,4,,598,59,41,16,1,8,5,137,104,,3,10,0,
57WN01392,57,2,1537,4,05,052,9950,4,40,23,2,2,63,123,1,1,06,1,53,13,03,09,11,042,13,2,2,1,,1,1,2,0857,4,,363,36,41,05,1,3,5,120,84,,2,,0,
57WN01393,57,1,1538,4,03,032,6236,4,40,12,1,6,63,123,2,1,08,1,81,09,03,07,09,046,7,2,3,2,,1,1,4,9127,4,,559,55,41,03,1,9,5,152,122,,,,0,
57WN01394,57,1,1539,4,66,282,9265,4,40,,1,2,63,123,2,2,09,1,95,11,03,07,07,037,13,2,2,1,,1,1,2,9026,4,,688,68,41,65,5,8,5,147,104,,3,12,0,
57WN01395,57,1,1540,4,13,132,7889,4,40,20,1,4,63,123,1,2,08,1,95,09,03,07,09,044,13,3,4,2,,1,1,4,9426,4,,672,67,41,13,1,2,5,166,124,,,,0,
57WN01396,57,1,1541,4,03,032,7675,4,40,23,1,4,63,123,2,1,11,1,88,08,03,07,06,038,12,2,2,1,,1,1,4,9127,4,,641,64,41,03,1,1,5,153,92,,,,0,
57WN01397,57,2,1542,4,14,142,7597,4,40,21,5,4,63,123,1,1,08,1,76,09,03,08,09,052,7,4,5,2,,5,2,4,9517,4,,533,53,41,14,1,3,5,169,104,,,,0,
57WN01398,57,1,1543,4,14,142,7597,4,40,21,5,4,63,123,1,2,09,1,79,07,03,09,10,044,9,2,2,1,,5,2,4,9517,4,,561,56,41,14,1,1,5,175,100,,,,0,
57WN01399,57,2,1544,4,18,182,9670,4,40,20,1,2,63,123,1,1,08,1,88,08,04,07,07,049,12,2,2,1,,1,1,2,9501,4,,628,62,41,18,1,8,5,169,108,,,,0,
57WN01400,57,1,1545,4,70,712,9063,4,40,,1,3,63,123,1,4,09,1,90,09,04,08,08,045,8,2,2,1,,1,1,3,9692,4,,634,63,41,73,2,4,5,151,120,,3,36,0,
57WN01401,57,1,1546,4,16,162,8326,4,40,25,1,3,63,123,1,1,06,1,78,13,04,09,09,042,10,2,3,2,,1,1,3,9109,4,,535,53,41,16,1,5,5,126,122,,3,10,0,
57WN01402,57,2,1547,4,07,071,8466,4,40,27,1,3,63,123,1,1,09,1,81,09,03,07,07,047,9,3,5,3,,1,1,3,0043,4,,559,55,41,07,1,9,5,155,122,,,,0,
57WN01403,57,1,1548,4,70,712,7821,4,40,,1,4,63,123,1,1,06,1,92,12,03,08,07,043,11,3,4,2,,1,1,4,9692,4,,665,66,41,73,2,5,5,137,102,,3,12,0,
57WN01404,57,2,1549,4,16,162,7914,4,40,14,1,4,63,123,2,1,08,2,72,08,03,07,08,048,9,2,2,1,,1,1,4,9109,4,,512,51,41,16,1,2,5,151,90,,,,0,
57WN01405,57,2,1550,4,12,121,5912,4,40,15,5,6,63,123,1,1,07,1,56,09,03,11,11,041,12,2,3,2,,5,2,4,9012,4,,390,39,41,12,1,0,5,139,80,,,,0,
57WN01406,57,2,1551,4,12,121,5912,4,40,15,5,6,63,123,1,1,07,1,62,09,03,09,09,045,11,2,3,2,,5,2,4,9012,4,,411,41,41,12,1,1,5,142,114,,,,0,
57WN01407,57,1,1552,4,73,057,1798,5,48,,5,5,63,123,1,4,08,1,86,08,03,08,09,040,14,4,5,2,,5,2,4,0857,4,,616,61,41,61,9,6,5,166,102,,3,36,0,
57WN01408,57,2,1553,4,73,057,1798,5,48,,5,5,63,123,1,2,08,1,79,10,03,08,10,035,13,2,2,1,,5,2,4,0857,4,,558,55,41,61,9,8,5,153,104,,2,,0,
57WN01409,57,2,1554,4,14,141,1694,5,48,09,4,7,63,123,1,1,08,1,73,09,03,09,09,036,12,2,2,1,,3,3,5,8575,4,,509,50,41,14,1,9,5,145,104,,,,0,
57WN01410,57,1,1555,4,14,141,1694,5,48,09,3,7,63,123,1,1,08,1,98,08,03,08,08,047,13,3,4,2,,3,3,5,8575,4,,707,70,41,14,1,7,5,176,110,,,,0,
57WN01411,57,1,1556,4,12,122,6436,4,40,08,5,6,63,123,1,4,09,1,60,13,03,11,11,041,3,5,5,1,,5,2,4,1153,4,,400,40,41,12,1,0,5,124,108,,3,36,0,
57WN01412,57,1,1557,4,12,122,6436,4,40,08,5,6,63,123,1,4,09,1,82,07,03,10,10,035,14,3,4,2,,5,2,4,1153,4,,564,56,41,12,1,4,5,169,126,,,,0,
57WN01413,57,1,1558,4,70,722,8911,4,40,,5,3,63,123,1,1,10,1,79,06,03,09,11,040,12,2,3,2,,5,2,3,8897,4,,553,55,41,73,2,3,5,175,110,,,,0,
57WN01414,57,2,1559,4,70,722,8911,4,40,,5,3,63,123,1,1,09,1,73,09,03,08,08,043,10,2,3,2,,5,2,3,8897,4,,506,50,41,73,2,6,5,152,108,,,,0,
57WN01415,57,1,1560,4,70,712,7479,4,40,,5,4,63,123,1,2,08,1,78,09,04,09,09,042,10,2,3,2,,5,2,4,9692,4,,551,55,41,73,2,1,5,139,102,,3,10,0,
57WN01416,57,2,1561,4,70,712,7479,4,40,,5,4,63,123,1,1,09,1,79,06,03,08,08,040,14,2,2,1,,5,2,4,9692,4,,564,56,41,73,2,4,5,164,96,,,,0,
57WN01417,57,1,1562,4,70,722,8360,4,40,,3,3,63,123,1,2,09,1,95,08,04,08,08,043,9,3,3,1,,3,3,3,8897,4,,696,69,41,73,2,6,5,164,94,,,,0,
57WN01418,57,2,1564,4,07,072,8826,4,40,29,1,3,63,123,2,1,08,1,71,10,05,09,09,053,9,5,5,1,,1,1,3,8715,4,,506,50,41,07,1,6,5,143,88,,2,,0,
57WN01419,57,2,1565,4,03,032,8857,4,40,36,1,3,63,123,1,1,08,1,66,07,03,08,08,043,10,2,3,2,,1,1,3,9127,4,,476,47,41,03,1,6,5,152,74,,,,0,
57WN01420,57,2,1566,4,10,101,9877,4,40,13,1,2,63,123,1,1,08,1,83,06,03,08,08,041,14,2,3,2,,1,1,2,8808,4,,580,58,41,10,1,0,5,173,116,,,,0,
57WN01421,57,1,1567,4,05,052,7331,4,40,43,1,4,63,123,1,7,09,1,98,09,03,08,08,037,14,2,2,1,,1,1,4,0857,4,,707,70,41,05,1,7,5,168,110,,3,37,0,
57WN01422,57,2,1568,4,16,162,5057,4,40,17,1,8,63,123,1,1,05,2,85,08,03,07,07,047,9,3,3,1,,1,1,5,9109,4,,592,59,41,16,1,2,5,161,122,,,,0,
57WN01423,57,2,1569,4,01,012,9814,4,40,39,1,2,63,123,1,1,09,1,79,12,03,09,08,047,12,2,2,1,,1,1,2,9840,4,,554,55,41,01,1,4,5,150,108,,,,0,
57WN01424,57,1,1570,4,66,272,9307,4,40,,1,2,63,123,1,1,08,2,84,09,04,08,08,038,11,2,2,1,,1,1,2,8786,4,,595,59,41,65,5,5,5,146,108,,,,0,
57WN01425,57,1,1572,4,70,712,7037,4,40,,1,5,63,123,1,2,06,2,102,10,03,06,07,051,10,4,5,2,,1,1,4,9692,4,,727,72,41,73,2,7,5,163,126,,,,0,
57WN01426,57,2,1573,4,70,732,7566,4,40,,1,4,62,122,3,2,08,1,96,06,03,07,07,049,11,4,4,1,,1,1,4,9993,4,,672,67,41,73,2,2,5,181,140,,2,,0,
57WN01427,57,1,1574,4,16,162,7434,4,40,15,1,4,62,122,2,5,07,2,87,08,03,08,09,049,9,4,4,1,,1,1,4,9109,4,,620,62,41,16,1,0,5,167,114,,3,37,0,
57WN01428,57,1,1575,4,73,147,5289,4,40,,3,7,62,122,1,2,09,1,60,07,03,10,12,038,12,2,3,2,,3,3,5,9517,4,,418,41,41,61,9,8,5,147,90,,3,,0,
57WN01429,57,2,1576,4,73,147,5289,4,40,,4,7,62,122,1,1,07,1,87,08,03,08,08,046,10,3,4,2,,3,3,5,9517,4,,649,64,41,61,9,9,5,167,78,,,,0,
57WN01430,57,1,1577,4,17,172,7955,4,40,10,3,4,62,122,1,2,08,1,94,06,03,09,09,044,10,4,5,2,,3,3,4,8667,4,,670,67,41,17,1,0,5,184,122,,,,0,
57WN01431,57,1,1578,4,05,052,8418,4,40,29,1,3,62,122,1,1,07,1,86,11,03,07,10,048,9,3,3,1,,1,1,3,0857,4,,611,61,41,05,1,1,5,156,114,,,,0,
57WN01432,57,1,1579,4,04,041,7796,4,40,25,5,4,62,122,1,7,09,2,69,10,03,10,11,040,10,2,2,1,,5,2,4,8267,4,,490,49,41,04,1,0,5,152,92,,3,37,0,
57WN01433,57,1,1580,4,04,041,7796,4,40,25,5,4,62,122,2,1,08,1,67,13,03,10,11,042,10,2,2,1,,5,2,4,8267,4,,456,45,41,04,1,6,5,137,114,,3,12,0,
57WN01434,57,1,1581,4,08,082,4952,4,40,15,1,8,62,122,2,1,08,1,98,09,05,07,08,039,12,2,2,1,,1,1,5,9634,4,,690,69,41,08,1,0,5,156,138,,3,13,0,
57WN01435,57,1,1583,4,70,712,9361,4,40,,1,2,62,122,1,1,08,1,93,05,03,07,07,043,10,2,3,2,,1,1,2,9692,4,,661,66,41,73,2,1,5,181,124,,,,0,
57WN01436,57,1,1584,4,17,172,0153,4,41,25,1,2,62,122,1,2,09,1,83,06,04,08,09,037,11,3,3,1,,1,1,2,8667,4,,597,59,41,17,1,7,5,169,102,,,,0,
57WN01437,57,2,1585,4,04,041,8527,4,40,31,1,3,62,122,1,1,07,1,76,09,03,07,08,046,9,4,5,2,,1,1,3,8267,4,,536,53,41,04,1,6,5,154,106,,,,0,
57WN01438,57,1,1586,4,15,152,9599,4,40,07,1,2,62,122,1,4,08,1,92,08,04,07,08,049,9,4,5,2,,1,1,2,9013,4,,652,65,41,15,1,2,5,169,124,,3,36,0,
57WN01439,57,2,1588,4,01,012,9474,4,40,37,1,2,62,122,1,1,09,1,92,07,03,07,08,048,7,4,6,3,,1,1,2,9840,4,,652,65,41,01,1,2,5,189,124,,,,0,
57WN01440,57,2,1589,4,18,182,7477,4,40,06,1,4,62,122,1,1,08,1,71,07,03,08,08,047,10,4,4,1,,1,1,4,9501,4,,498,49,41,18,1,8,5,154,102,,,,0,
57WN01441,57,2,1590,4,15,152,9555,4,40,12,1,2,62,122,2,1,08,1,76,06,04,08,08,044,10,2,3,2,,1,1,2,9013,4,,533,53,41,15,1,3,5,166,110,,,,0,
57WN01442,57,1,1591,4,70,722,9444,4,40,,1,2,62,122,1,1,08,1,95,07,03,07,09,044,11,2,3,2,,1,1,2,8897,4,,675,67,41,73,2,5,5,179,126,,,,0,
57WN01443,57,2,1592,4,13,132,0013,4,41,29,1,2,62,122,2,1,08,1,69,08,03,09,08,051,11,5,5,1,,1,1,2,9426,4,,479,47,41,13,1,9,5,162,106,,,,0,
57WN01444,57,2,1594,4,18,182,7941,4,40,11,3,4,62,122,1,1,09,2,86,07,03,07,07,050,11,3,3,1,,3,3,4,9501,4,,625,62,41,18,1,5,5,174,98,,,,0,
57WN01445,57,1,1596,4,70,722,7431,4,40,,1,4,62,122,2,1,09,2,106,07,03,06,06,048,9,2,3,2,,1,1,4,8897,4,,769,76,41,73,2,9,5,178,122,,,,0,
57WN01446,57,1,1597,4,70,732,9435,4,40,,1,2,62,122,2,1,08,1,88,08,03,07,09,044,9,2,3,2,,1,1,2,9993,4,,636,63,41,73,2,6,5,167,104,,,,0,
57WN01447,57,1,1598,4,82,029,6528,4,40,,3,6,62,122,1,2,09,1,86,10,03,08,09,044,11,3,3,1,,3,3,4,9704,4,,615,61,41,14,7,5,5,154,110,,,,0,
57WN01448,57,1,1600,4,03,032,7995,4,40,13,1,4,62,122,1,2,09,3,93,08,03,07,08,042,12,2,2,1,,1,1,4,9127,4,,675,67,41,03,1,5,5,164,106,,,,0,
57WN01449,57,1,1601,4,10,101,8493,4,40,09,1,3,62,122,2,2,07,1,96,09,03,07,08,044,16,3,4,2,,1,1,3,8808,4,,684,68,41,10,1,4,5,163,126,,,,0,
57WN01450,57,2,1602,4,73,037,5441,4,40,,1,7,62,122,2,1,09,1,85,09,03,07,08,041,11,2,2,1,,1,1,5,9127,4,,603,60,41,61,9,3,5,152,114,,,,0,
57WN01451,57,2,1604,4,15,152,6875,4,40,16,1,5,62,122,1,1,07,1,93,09,03,07,07,052,7,3,3,1,,1,1,4,9013,4,,656,65,41,15,1,6,5,169,130,,,,0,
57WN01452,57,1,1605,4,02,022,0018,4,41,32,1,2,62,122,2,1,08,1,62,09,03,09,09,045,11,2,3,2,,1,1,2,9974,4,,436,43,41,02,1,6,5,145,88,,3,10,0,
57WN01453,57,2,1606,4,82,089,9646,4,40,,1,2,62,122,2,1,10,1,56,09,03,09,09,037,12,2,2,1,,1,1,2,9534,4,,377,37,41,10,7,7,5,129,100,,2,,0,
57WN01454,57,1,1607,4,18,182,9475,4,40,21,1,2,62,122,1,2,08,1,81,08,03,08,08,047,10,3,4,2,,1,1,2,9501,4,,582,58,41,18,1,2,5,164,100,,,,0,
57WN01455,57,2,1608,4,02,021,7472,4,40,25,1,4,62,122,1,1,06,4,72,08,03,06,09,055,7,4,5,2,,1,1,4,9704,4,,497,49,41,02,1,7,5,162,114,,,,0,
57WN01456,57,2,1609,4,82,029,8391,4,40,,1,3,62,122,1,1,06,1,78,07,03,06,07,053,12,2,2,1,,1,1,3,9704,4,,546,54,41,11,7,6,5,160,114,,4,,0,
57WN01457,57,1,1610,4,70,712,8544,4,40,,1,3,62,122,1,1,06,1,98,10,03,06,08,043,12,3,4,2,,1,1,3,9692,4,,708,70,41,73,2,8,5,157,116,,,,0,
57WN01458,57,1,1611,4,70,722,9596,4,40,,1,2,62,122,1,2,08,1,84,08,03,08,09,047,10,5,5,1,,1,1,2,8897,4,,595,59,41,70,2,5,5,165,114,,3,74,0,
57WN01459,57,1,1612,4,73,077,5660,4,40,,1,7,62,122,1,2,08,1,76,08,03,07,10,051,10,2,3,2,,1,1,5,8715,4,,536,53,41,61,9,6,5,156,106,,3,10,0,
57WN01460,57,2,1613,4,07,071,9867,4,40,28,1,2,61,121,1,1,06,1,60,07,04,09,09,037,11,2,2,1,,1,1,2,0043,4,,407,40,41,07,1,7,5,148,108,,2,,0,
57WN01461,57,1,1614,4,70,732,8728,4,40,,1,3,61,121,2,1,10,1,99,09,03,08,08,039,11,2,3,2,,1,1,3,9993,4,,714,71,41,73,2,4,5,161,126,,,,0,
57WN01462,57,1,1615,4,17,172,7854,4,40,06,5,4,61,121,1,1,09,1,75,08,03,09,09,041,8,2,3,2,,5,2,4,8667,4,,526,52,41,17,1,6,5,160,114,,,,0,
57WN01463,57,2,1616,4,17,172,7854,4,40,06,5,4,61,121,1,1,06,1,75,06,03,08,10,043,9,2,2,1,,5,2,4,8667,4,,544,54,41,17,1,4,5,178,92,,,,0,
57WN01464,57,2,1617,4,82,049,7415,4,40,,5,4,61,121,1,1,08,2,69,10,03,08,09,039,10,2,3,2,,5,2,4,8267,4,,499,49,41,14,7,9,5,145,86,,4,,0,
57WN01465,57,1,1618,4,82,049,7415,4,40,,5,4,61,121,2,2,09,1,68,13,03,10,12,039,14,3,3,1,,5,2,4,8267,4,,486,48,41,14,7,6,5,133,92,,3,12,0,
57WN01466,57,1,1619,4,18,182,7343,4,40,07,5,4,61,121,2,1,09,1,76,07,03,10,09,036,14,2,2,1,,5,2,4,9501,4,,540,54,41,18,1,0,5,163,106,,3,70,0,
57WN01467,57,1,1620,4,18,182,7343,4,40,07,5,4,61,121,2,2,08,4,77,12,03,08,09,041,10,2,2,1,,5,2,4,9501,4,,547,54,41,18,1,7,5,142,108,,3,10,0,
57WN01468,57,1,1621,4,12,122,9458,4,40,08,1,2,61,121,1,4,08,1,90,06,03,08,09,052,8,6,7,2,,1,1,2,1153,4,,648,64,41,12,1,8,5,187,116,,3,74,0,
57WN01469,57,2,1623,4,12,122,6590,4,40,08,5,6,61,121,2,1,09,1,80,07,03,08,08,047,8,2,2,1,,5,2,4,1153,4,,569,56,41,12,1,9,5,176,112,,,,0,
57WN01470,57,2,1624,4,12,122,6590,4,40,08,5,6,61,121,1,1,08,1,70,06,03,08,09,038,12,3,4,2,,5,2,4,1153,4,,504,50,41,12,1,4,5,167,90,,,,0,
57WN01471,57,1,1625,4,03,032,6066,4,40,11,5,6,61,121,2,1,09,1,77,11,03,09,08,042,14,2,3,2,,5,2,4,9127,4,,544,54,41,03,1,4,5,146,112,,3,12,0,
57WN01472,57,1,1626,4,03,032,6066,4,40,11,5,6,61,121,2,1,09,1,77,12,03,08,08,042,10,2,2,1,,5,2,4,9127,4,,547,54,41,03,1,7,5,141,108,,3,12,0,
57WN01473,57,2,1627,4,73,107,1890,5,48,,3,4,61,121,1,3,07,1,92,07,05,07,06,040,13,2,3,2,,3,3,4,9755,4,,674,67,41,61,9,4,5,162,104,,2,,0,
57WN01474,57,2,1629,4,06,062,6828,4,40,24,3,5,61,121,1,2,06,1,86,08,03,08,09,046,12,2,3,2,,3,3,4,0039,4,,607,60,41,06,1,7,5,176,126,,2,,0,
57WN01475,57,2,1631,4,65,372,9151,4,40,,1,2,61,121,2,1,06,1,70,09,03,08,08,048,9,3,3,1,,1,1,2,9966,4,,498,49,41,62,5,8,5,149,98,,,,0,
57WN01476,57,2,1632,4,82,089,9144,4,40,,1,3,61,121,2,1,09,1,75,09,03,08,09,045,11,2,3,2,,1,1,3,9534,4,,542,54,41,12,7,2,5,148,94,,4,,0,
57WN01477,57,2,1633,4,70,722,9135,4,40,,1,3,61,121,2,1,07,1,99,06,03,07,07,062,8,5,5,1,,1,1,3,8897,4,,714,71,41,73,2,4,5,194,126,,,,0,
57WN01478,57,1,1634,4,16,162,8879,4,40,25,1,3,61,121,2,2,09,2,70,09,03,09,09,047,7,4,5,2,,1,1,3,9109,4,,517,51,41,16,1,7,5,147,74,,3,10,0,
57WN01479,57,2,1635,4,05,052,9951,4,40,23,1,2,61,121,2,1,07,1,68,10,03,08,09,047,8,5,5,1,,1,1,2,0857,4,,499,49,41,05,1,9,5,150,76,,,,0,
57WN01480,57,1,1636,4,12,121,9034,4,40,22,1,3,61,121,1,1,07,1,101,09,03,07,07,050,10,3,4,2,,1,1,3,9012,4,,727,72,41,12,1,7,5,174,130,,6,,0,
57WN01481,57,1,1637,4,73,117,1897,5,48,,1,4,61,121,2,7,08,1,112,08,05,06,06,043,12,2,2,1,,1,1,4,8555,4,,828,82,41,61,9,8,5,169,118,,3,37,0,
57WN01482,57,2,1638,4,03,032,7559,4,40,15,1,4,61,121,1,1,07,2,91,12,03,07,04,046,10,3,4,2,,1,1,4,9127,4,,658,65,41,03,1,8,5,140,114,,,,0,
57WN01483,57,1,1639,4,07,071,6102,4,40,23,1,6,61,121,1,1,07,1,87,11,03,09,07,044,9,3,3,1,,1,1,4,0043,4,,625,62,41,07,1,5,5,146,114,,3,12,0,
57WN01484,57,2,1640,4,70,722,7496,4,40,,1,4,61,121,1,1,08,1,102,06,04,07,07,049,9,4,4,1,,1,1,4,8897,4,,729,72,41,73,2,9,5,184,138,,,,0,
