UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,TAIL1,TAIL2,DNA,INBRL,ADGBV,ADGACC,MADGBV,MADGACC,FLBVB,FLBVR,SAGE,STUDY
03WN00098,103050527,03,H0527,05,1,88,30,33P,8,2,2,5.0,5,4,1,103,224,121,7,12.7,57,85,0.598,84,1,1,,,0,M,.,,,A8584,04,A5078,04,82,3,93,258,5,5,99,1.94,134.0,3,95,,,0,0,,0.069,,,,,,,,
03WN00099,103050528,03,H0528,05,3,88,30,e10,5,1,1,1.0,1,1,1,103,224,121,10,8.3,56,86,0.642,85,1,1,,,0,M,.,,,A8579,04,P0149,05,81,3,93,260,1,1,0,2.0,114.0,3,93,,,0,0,,0.066,,,,,,,,W.
03WN00100,103050530,03,H0530,05,3,88,30,33P,9,3,2,6.0,6,4,1,104,224,120,6,10.7,61,89,0.653,89,1,1,,,0,M,.,,HAIRY,A8584,04,A4345,04,73,3,93,260,8,4,0,2.3,138.5,3,98,,,0,0,,0.038,,,,,,,,W.
03WN00101,103050531,03,H0531,05,2,88,30,33P,9,3,2,6.0,6,4,1,104,224,120,3,8.7,59,81,0.603,81,1,1,,,0,M,.,e.9,HAIRY,A8584,04,A4345,04,73,1,,,8,6,108,2.3,138.5,1,89,,,0,0,,0.038,,,,,,,,Poly
03WN00102,103050532,03,H0532,05,3,88,30,e11,8,2,1,1.0,1,1,1,104,224,120,8,6.7,56,85,0.653,85,1,1,,,0,M,.,,RAT,A8379,04,A9458,04,84,3,93,260,3,2,0,2.1,114.0,3,90,,,0,0,,0.041,,,,,,,,W.
03WN00103,103050534,03,H0534,05,1,88,30,e11,8,2,2,1.0,1,1,1,104,224,120,7,9.1,58,91,0.683,91,1,1,,,0,M,.,,,A8379,04,A9071,04,81,1,,,5,5,102,2.1,133.0,1,103,,,0,0,,0.054,,,,,,,,
03WN00104,103050535,03,H0535,05,1,88,30,e11,8,2,2,1.0,1,1,1,104,224,120,6,8.7,55,89,0.669,89,1,1,,,0,M,.,,COYOTE?,A8379,04,A9071,04,81,7,97,350,5,5,101,2.1,133.0,1,99,,,0,0,,0.054,,,,,,,,
03WN00105,103050536,03,H0536,05,2,88,30,e11,5,1,1,1.0,1,1,1,104,224,120,1,10.4,61,86,0.63,86,1,1,,,0,M,.,e10,NICE,A8379,04,P0078,05,82,1,,,1,1,99,2.0,114.2,1,90,,,0,0,,0.043,,,,,,,,Poly
03WN00106,103050537,03,H0537,05,2,88,30,e11,8,2,2,1.0,1,1,1,104,224,120,5,6.8,38,65,0.485,65,1,1,,,0,M,  3,,HAIRY,A8379,04,A9962,04,82,2,92,261,5,6,93,2.1,124.6,2,71,76,,0,0,,0.044,,,,,,,,Poly
03WN00107,103050538,03,H0538,05,3,88,30,e11,8,2,2,1.0,1,1,1,104,224,120,1,8.9,42,73,0.534,73,1,1,,,0,M,.,,,A8379,04,A9962,04,82,3,93,260,5,4,0,2.1,124.6,3,76,,,0,0,,0.044,,,,,,,,W.
03WN00108,103050539,03,H0539,05,1,88,30,31P,9,3,2,7.0,7,5,1,104,224,120,16,11.2,65,96,0.707,96,1,1,,,0,M,.,,,A8315,04,A3551,04,81,1,,,8,5,113,2.39,152.6,1,102,,,0,0,,0.072,,,,,,,,
03WN00109,103050540,03,H0540,05,1,88,30,31P,9,3,2,7.0,7,5,1,104,224,120,3,12.5,77,108,0.796,108,1,1,,,0,M,.,,,A8315,04,A3551,04,81,1,,,8,5,119,2.39,152.6,1,120,,,0,0,,0.072,,,,,,,,
03WN00110,103050542,03,H0542,05,2,88,30,e11,8,2,2,1.0,1,1,1,105,224,119,2,7.4,43,68,0.509,69,1,1,,,0,M,  3,,,A8379,04,A9599,04,81,2,92,261,5,5,95,2.1,125.0,2,71,79,,0,0,,0.047,,,,,,,,Poly
03WN00111,103050543,03,H0543,05,2,88,30,e11,8,2,2,1.0,1,1,1,105,224,119,11,7.0,44,70,0.529,71,1,1,,,0,M,  2,,,A8379,04,A9599,04,81,2,92,261,5,5,96,2.1,125.0,2,79,85,,0,0,,0.047,,,,,,,,Poly
03WN00112,103050544,03,H0544,05,2,88,30,e12,8,2,1,1.0,1,1,1,105,224,119,9,6.2,46,69,0.528,70,1,1,,,0,M,  2,,HAIRY,A8820,04,A9781,04,84,2,92,261,3,2,89,2.1,111.0,2,77,75,,0,0,,0.064,,,,,,,,Poly
03WN00113,103050546,03,H0546,05,1,88,30,32P,9,3,2,4.0,4,4,1,105,224,119,14,10.2,66,91,0.679,92,1,1,,,0,M,.,,,A8724,04,90333,09,88,1,,,8,5,106,2.23,140.9,1,103,,,0,0,,0.056,,,,,,,,
03WN00114,103050547,03,H0547,05,2,88,30,32P,9,3,2,4.0,4,4,1,105,224,119,7,10.0,65,93,0.697,94,1,1,,,0,M,.,e10,,A8724,04,90333,09,88,1,,,8,5,116,2.23,140.9,1,98,,,0,0,,0.056,,,,,,,,Poly
03WN00115,103050549,03,H0549,05,2,88,30,e10,9,3,1,1.0,1,1,1,105,224,119,4,8.6,36,56,0.398,56,1,1,,,0,M,.,,,A8579,04,A9772,04,81,3,93,260,7,2,80,2.2,108.2,3,60,,,0,0,,0.062,,,,,,,,Poly
03WN00116,103050552,03,H0552,05,2,88,30,32P,8,2,2,4.0,4,4,1,105,224,119,13,8.9,54,76,0.564,77,1,1,,,0,M,.,e10,HAIRY,A8724,04,A6708,04,88,1,,,5,6,105,1.98,136.4,1,92,,,0,0,,0.032,,,,,,,,Poly
03WN00117,103050553,03,H0553,05,1,88,30,32P,8,2,2,4.0,4,4,1,105,224,119,6,10.8,64,89,0.657,90,1,1,,,0,M,.,,"DEAD,11/24/03",A8724,04,A6708,04,88,6,19,328,5,4,103,1.98,136.4,1,101,,,0,0,,0.032,,,,,,,,
03WN00118,103050554,03,H0554,05,1,88,30,e10,8,2,2,1.0,1,1,1,105,224,119,8,9.5,47,75,0.55,76,1,1,2,,0,M,.,,H2,A8579,04,A9298,04,81,3,93,258,5,5,92,2.1,125.8,3,80,,,0,0,,0.073,,,,,,,,
03WN00119,103050555,03,H0555,05,2,88,30,e10,8,2,2,1.0,1,1,1,105,224,119,10,10.6,48,68,0.482,68,1,1,,,0,M,  2,,NICE,A8579,04,A9298,04,81,2,92,261,5,5,95,2.1,125.8,2,75,77,,0,0,,0.073,,,,,,,,Poly
03WN00120,103050556,03,H0556,05,2,88,30,31P,9,3,2,2.0,2,2,2,106,225,119,1,6.5,49,80,0.618,81,1,1,,,0,M,.,e.9,,A8315,04,A8839,04,84,1,,,8,7,107,2.28,137.8,1,81,,,0,0,,0.045,,,,,,,,Poly
03WN00121,103050557,03,H0557,05,1,88,30,31P,9,3,2,2.0,2,2,2,106,225,119,1,9.2,61,100,0.763,101,1,1,,,0,M,.,,,A8315,04,A8839,04,84,1,,,8,3,109,2.28,137.8,1,100,,,0,0,,0.045,,,,,,,,
03WN00122,103050560,03,H0560,05,3,88,30,e12,8,2,2,1.0,1,1,2,106,225,119,8,5.6,36,58,0.44,58,1,1,,,0,M,.,,,A8820,04,P0284,05,83,3,93,260,5,5,0,2.1,122.6,3,63,,,0,0,,0.031,,,,,,,,W.
03WN00123,103050561,03,H0561,05,3,88,30,e12,8,2,2,1.0,1,1,2,106,225,119,15,6.2,43,69,0.528,70,1,1,,,0,M,.,,,A8820,04,P0284,05,83,3,93,260,5,5,0,2.1,122.6,3,76,,,0,0,,0.031,,,,,,,,W.
03WN00124,103050562,03,H0562,05,1,88,30,31P,8,2,2,4.0,4,4,2,106,225,119,1,12.4,68,100,0.736,101,1,1,,,0,M,.,,"FX.RIBS,L,OK",A8315,04,A6589,04,82,1,,,5,5,114,2.23,148.5,1,107,,,0,0,,0.07,,,,,,,,
03WN00125,103050563,03,H0563,05,1,88,30,31P,8,2,2,4.0,4,4,2,106,225,119,10,11.9,74,100,0.74,101,1,1,,2+,0,M,.,,F2+,A8315,04,A6589,04,82,1,,,5,5,114,2.23,148.5,1,114,,,0,0,,0.07,,,,,,,,
03WN00126,103050564,03,H0564,05,2,88,30,31P,8,2,2,5.0,5,4,2,106,225,119,12,9.5,52,78,0.576,79,1,1,,,0,M,.,e.9,PNEU.,A8315,04,A5524,04,82,1,,,5,5,101,1.94,127.1,1,86,,,0,0,,0.062,,,,,,,,Poly
03WN00127,103050565,03,H0565,05,2,88,30,31P,8,2,2,5.0,5,4,2,106,225,119,13,9.0,38,50,0.345,50,1,1,,,0,M,.,,,A8315,04,A5524,04,82,3,93,260,5,5,86,1.94,127.1,3,59,,,0,0,,0.062,,,,,,,,Poly
03WN00128,103050566,03,H0566,05,3,88,30,33P,8,2,2,5.0,5,4,2,106,225,119,14,10.8,64,86,0.632,87,1,1,,,0,M,Ana,,"HAIRY, X",A8584,04,A5050,04,81,3,93,260,5,5,0,1.94,138.2,3,87,,,0,0,,0.073,,,,,,,,W.
03WN00129,103050567,03,H0567,05,2,88,30,33P,8,2,2,5.0,5,4,2,106,225,119,1,10.2,61,89,0.662,90,1,1,,,0,M,Ana,e.9,HAIRY,A8584,04,A5050,04,81,1,,,5,5,112,1.94,138.2,1,91,,,0,0,,0.073,,,,,,,,Poly
03WN00130,103050568,03,H0568,05,2,88,30,31P,8,2,2,2.0,2,2,2,106,225,119,5,8.4,54,77,0.576,78,1,1,,,0,M,.,e.9,HAIRY,A8315,04,A8317,04,84,1,,,5,5,106,2.11,138.1,1,86,,,0,0,,0.081,,,,,,,,Poly
03WN00131,103050569,03,H0569,05,2,88,30,31P,8,2,2,2.0,2,2,2,106,225,119,2,9.7,59,89,0.666,90,1,1,,,0,M,.,e.9,,A8315,04,A8317,04,84,1,,,5,5,112,2.11,138.1,1,97,,,0,0,,0.081,,,,,,,,Poly
03WN00132,103050570,03,H0570,05,2,88,30,33P,8,2,2,7.0,7,5,H,106,219,113,3,6.5,0,67,0.535,71,1,1,,,0,M,.,e.9,,A8584,04,A2961,04,82,1,,,5,7,105,2.12,144.2,1,76,,,0,0,,0.092,,,,,,,,Poly
03WN00133,103050571,03,H0571,05,1,88,30,33P,8,2,2,7.0,7,5,H,106,219,113,3,9.2,0,84,0.662,89,1,1,,,0,M,.,,,A8584,04,A2961,04,82,1,,,5,3,106,2.12,144.2,1,98,,,0,0,,0.092,,,,,,,,
03WN00134,103050572,03,H0572,05,2,88,30,e11,8,2,2,1.0,1,1,2,106,225,119,8,7.3,40,66,0.493,66,1,1,,,0,M,.,,X,A8379,04,A9817,04,82,3,93,260,5,4,93,2.1,124.6,3,72,,,0,0,,0.043,,,,,,,,Poly
03WN00135,103050573,03,H0573,05,3,88,30,e11,8,2,2,1.0,1,1,2,106,225,119,8,5.7,47,71,0.549,72,1,1,,,0,M,.,,,A8379,04,A9817,04,82,3,93,260,5,6,0,2.1,124.6,3,83,,,0,0,,0.043,,,,,,,,W.
03WN00136,103050574,03,H0574,05,1,88,30,32P,8,2,2,3.0,3,3,2,106,225,119,13,10.3,63,89,0.661,90,1,1,,,0,M,.,,URI.CALCULI,A8724,04,A7236,04,82,6,53,309,5,5,102,2.02,135.1,1,99,,,0,0,,0.062,,,,,,,,
03WN00137,103050575,03,H0575,05,1,88,30,32P,8,2,2,3.0,3,3,2,106,225,119,12,8.9,50,74,0.547,75,1,1,,,0,M,.,,BUSHY,A8724,04,A7236,04,82,3,93,258,5,5,96,2.02,135.1,3,81,,,0,0,,0.062,,,,,,,,
03WN00138,103050576,03,H0576,05,2,88,30,e12,8,2,1,1.0,1,1,2,106,225,119,1,7.9,57,81,0.614,82,1,1,,,0,M,.,,DEAD,A8820,04,A9563,04,82,6,01,182,3,2,96,2.1,113.4,6,0,,,0,0,,0.065,,,,,,,,
03WN00139,103050578,03,H0578,05,2,88,30,e10,8,2,2,1.0,1,1,2,106,225,119,6,8.2,39,62,0.452,62,1,1,,,0,M,.,,,A8579,04,P0006,05,84,3,93,260,5,5,91,2.1,123.6,3,73,,,0,0,,0.049,,,,,,,,Poly
03WN00140,103050579,03,H0579,05,2,88,30,e10,8,2,2,1.0,1,1,2,106,225,119,8,9.4,48,70,0.509,71,1,1,,,0,M,  2,,,A8579,04,P0006,05,84,2,92,261,5,5,95,2.1,123.6,2,77,81,,0,0,,0.049,,,,,,,,Poly
03WN00141,103050580,03,H0580,05,2,88,30,32P,9,3,2,5.0,5,4,2,107,225,118,1,8.1,51,72,0.542,73,1,1,,,0,M,.,e10,,A8724,04,A5594,04,81,1,,,8,5,99,2.05,129.3,1,74,,,0,0,,0.1,,,,,,,,Poly
03WN00142,103050581,03,H0581,05,2,88,30,32P,9,3,2,5.0,5,4,2,107,225,118,3,8.3,51,75,0.565,76,1,1,,,0,M,.,,,A8724,04,A5594,04,81,6,10,258,8,5,101,2.05,129.3,1,76,,,0,0,,0.1,,,,,,,,Poly
03WN00143,103050583,03,H0583,05,1,88,30,e13,8,2,2,1.0,1,1,2,107,225,118,13,9.0,45,66,0.483,67,1,1,,,0,M,.,,COYOTE KILL,A8879,04,A9718,04,84,6,10,245,5,4,84,2.1,118.6,3,75,,,0,0,,0.057,,,,,,,,
03WN00144,103050584,03,H0584,05,1,88,30,e13,8,2,2,1.0,1,1,2,107,225,118,12,6.7,23,40,0.282,41,1,1,,,0,M,.,,COYOTE KILL,A8879,04,A9718,04,84,6,10,238,5,6,72,2.1,118.6,6,0,,,0,0,,0.057,,,,,,,,
03WN00145,103050585,03,H0585,05,1,88,30,e10,8,2,1,1.0,1,1,2,107,225,118,13,9.7,67,94,0.714,95,1,1,2,,0,M,.,,H2,A8579,04,A9119,04,84,1,,,3,2,96,2.1,116.0,1,102,,,0,0,,0.056,,,,,,,,
03WN00146,103050587,03,H0587,05,2,88,30,32P,8,2,2,6.0,6,4,2,107,225,118,14,9.2,62,86,0.651,87,1,1,,,0,M,.,e10,,A8724,04,A4653,04,82,1,,,5,5,111,2.1,139.8,1,92,,,0,0,,0.067,,,,,,,,Poly
03WN00147,103050588,03,H0588,05,1,88,30,32P,8,2,2,6.0,6,4,2,107,225,118,6,10.4,62,75,0.547,76,1,1,,,0,M,.,,,A8724,04,A4653,04,82,3,93,258,5,5,98,2.1,139.8,3,84,,,0,0,,0.067,,,,,,,,
03WN00148,103050589,03,H0589,05,3,88,30,31P,5,1,1,6.0,6,4,2,107,225,118,16,11.2,73,102,0.769,104,1,1,,,0,M,.,,,A8315,04,A4096,04,82,3,93,260,1,1,0,2.0,128.5,3,113,,,0,0,,0.067,,,,,,,,W.
03WN00149,103050590,03,H0590,05,1,88,30,31P,9,3,2,2.0,2,2,2,107,225,118,1,8.2,66,86,0.659,87,1,1,,,0,M,.,,,A8315,04,A8447,04,83,3,93,258,8,5,104,2.28,142.2,3,89,,,0,0,,0.051,,,,,,,,
03WN00150,103050591,03,H0591,05,2,88,30,31P,9,3,2,2.0,2,2,2,107,225,118,1,8.4,58,91,0.7,92,1,1,,,0,M,.,e.9,,A8315,04,A8447,04,83,1,,,8,5,115,2.28,142.2,1,91,,,0,0,,0.051,,,,,,,,Poly
03WN00151,103050593,03,H0593,05,2,88,30,e12,5,1,1,1.0,1,1,2,107,225,118,3,6.5,48,73,0.564,74,1,1,,,0,M,  2,,,A8820,04,P0235,05,82,2,92,261,1,1,91,2.0,111.8,2,76,82,,0,0,,0.078,,,,,,,,Poly
03WN00152,103050594,03,H0594,05,3,88,30,31P,5,1,1,4.0,4,4,2,107,225,118,4,11.0,68,110,0.839,112,1,1,,,0,M,.,,,A8315,04,A6482,04,88,3,93,260,1,1,0,1.98,126.7,3,116,,,0,0,,0.071,,,,,,,,W.
03WN00153,103050595,03,H0595,05,2,88,30,31P,9,3,2,3.0,3,3,2,107,225,118,10,9.1,62,85,0.643,86,1,1,,,0,M,Ana,e.9,,A8315,04,A7491,04,88,1,,,8,5,112,2.16,141.1,1,94,,,0,0,,0.058,,,,,,,,Poly
03WN00154,103050596,03,H0596,05,1,88,30,31P,9,3,2,3.0,3,3,2,107,225,118,8,9.8,67,88,0.663,89,1,1,,,0,M,Ana,,,A8315,04,A7491,04,88,1,,,8,5,105,2.16,141.1,1,96,,,0,0,,0.058,,,,,,,,
03WN00155,103050598,03,H0598,05,1,88,30,33P,8,2,2,5.0,5,4,2,107,225,118,12,12.8,67,96,0.705,97,1,1,,,0,M,.,,BUCK!,A8584,04,A5364,04,81,1,,,5,5,106,2.38,135.6,1,104,,,0,0,,0.076,,,,,,,,
03WN00156,103050599,03,H0599,05,2,88,30,33P,8,2,2,5.0,5,4,2,107,225,118,8,13.4,68,90,0.649,91,1,1,,,0,M,.,e.9,NICE,A8584,04,A5364,04,81,1,,,5,5,112,2.38,135.6,1,104,,,0,0,,0.076,,,,,,,,Poly
03WN00157,103050600,03,H0600,05,2,88,30,e10,8,2,2,1.0,1,1,2,107,225,118,7,7.7,50,74,0.562,75,1,1,,,0,M,.,,DEAD,A8579,04,A9062,04,84,6,01,203,5,5,99,2.1,127.8,6,0,,,0,0,,0.06,,,,,,,,
03WN00158,103050601,03,H0601,05,2,88,30,e10,8,2,2,1.0,1,1,2,107,225,118,1,8.8,50,78,0.586,79,1,1,,,0,M,.,e10,,A8579,04,A9062,04,84,1,,,5,5,102,2.1,127.8,1,81,,,0,0,,0.06,,,,,,,,Poly
03WN00159,103050602,03,H0602,05,2,88,30,31P,9,3,3,4.0,4,4,2,108,225,117,6,9.2,52,71,0.528,73,1,1,,,0,M,.,,BUSHY,A8315,04,A6441,04,88,3,93,260,9,8,104,2.35,140.0,3,72,,,0,0,,0.068,,,,,,,,Poly
03WN00160,103050603,03,H0603,05,2,88,30,31P,9,3,3,4.0,4,4,2,108,225,117,3,8.1,45,61,0.452,62,1,1,,,0,M,.,,X,A8315,04,A6441,04,88,3,93,260,9,8,98,2.35,140.0,3,69,,,0,0,,0.068,,,,,,,,Poly
03WN00161,103050604,03,H0604,05,2,88,30,31P,9,3,3,4.0,4,4,2,108,225,117,12,8.6,46,68,0.508,70,1,1,,,0,M,.,e.9,HAIRY,A8315,04,A6441,04,88,1,,,9,8,103,2.35,140.0,1,74,,,0,0,,0.068,,,,,,,,Poly
03WN00162,103050605,03,H0605,05,3,88,30,e11,5,1,1,1.0,1,1,2,108,225,117,10,10.0,55,80,0.598,82,1,1,,,0,M,.,,PNEU.,A8379,04,P0316,05,84,3,93,260,1,1,0,2.0,113.4,3,85,,,0,0,,0.04,,,,,,,,W.
03WN00163,103050606,03,H0606,05,1,88,30,32P,9,3,2,2.0,2,2,2,108,225,117,1,9.5,60,100,0.774,102,1,1,,,0,M,.,,,A8724,04,A8380,04,83,1,,,8,3,110,2.44,139.0,1,101,,,0,0,,0.049,,,,,,,,
03WN00164,103050607,03,H0607,05,1,88,30,32P,9,3,2,2.0,2,2,2,108,225,117,1,5.6,48,74,0.585,76,1,1,,,0,M,.,,,A8724,04,A8380,04,83,3,93,258,8,7,98,2.44,139.0,3,82,,,0,0,,0.049,,,,,,,,
03WN00165,103050610,03,H0610,05,2,88,30,32P,8,2,2,6.0,6,4,2,108,225,117,4,11.7,69,94,0.703,96,1,1,,,0,M,.,e10,PNEU.,A8724,04,A4481,04,82,1,,,5,3,113,2.3,133.1,1,99,,,0,0,,0.063,,,,,,,,Poly
03WN00166,103050612,03,H0612,05,1,88,30,31P,9,3,1,4.0,4,4,2,108,225,117,10,10.8,67,104,0.797,106,1,1,2,2,0,M,.,,F2 H2,A8315,04,90748,09,88,1,,,7,2,105,2.23,124.5,1,116,,,0,0,,0.054,,,,,,,,
03WN00167,103050614,03,H0614,05,2,88,30,32P,3,4,2,4.0,4,4,2,108,225,117,3,7.8,59,93,0.728,95,1,1,,,0,M,.,e10,,A8724,04,A6588,04,82,1,,,8,5,120,2.48,149.6,1,96,,,0,0,,0.065,,,,,,,,Poly
03WN00168,103050615,03,H0615,05,1,88,30,32P,3,4,2,4.0,4,4,2,108,225,117,2,8.7,64,95,0.738,97,1,1,,,0,M,.,,,A8724,04,A6588,04,82,1,,,8,5,112,2.48,149.6,1,101,,,0,0,,0.065,,,,,,,,
03WN00169,103050617,03,H0617,05,3,88,30,e12,8,2,1,1.0,1,1,2,108,225,117,10,7.6,51,73,0.559,75,1,1,,,0,M,.,,,A8820,04,P0317,05,84,3,93,260,3,2,0,2.1,112.0,3,77,,,0,0,,0.04,,,,,,,,W.
03WN00170,103050619,03,H0619,05,2,88,30,31P,9,3,3,6.0,6,4,2,108,225,117,16,7.6,45,69,0.525,71,1,1,,,0,M,.,e.9,,A8315,04,A4267,04,82,1,,,9,8,109,2.2,151.9,1,82,,,0,0,,0.072,,,,,,,,Poly
03WN00171,103050620,03,H0620,05,1,88,30,31P,9,3,3,6.0,6,4,2,108,225,117,10,8.8,50,75,0.566,77,1,1,,2+,0,M,.,,F2+,A8315,04,A4267,04,82,3,93,258,9,8,104,2.2,151.9,3,87,,,0,0,,0.072,,,,,,,,
03WN00172,103050621,03,H0621,05,1,88,30,31P,9,3,3,6.0,6,4,2,108,225,117,7,12.1,58,79,0.572,81,1,1,,,0,M,.,,BUSHY,A8315,04,A4267,04,82,3,93,258,9,8,106,2.2,151.9,3,88,,,0,0,,0.072,,,,,,,,
03WN00173,103050622,03,H0622,05,1,88,30,e10,8,2,1,1.0,1,1,2,108,225,117,10,10.2,38,68,0.494,69,1,1,,,0,M,.,,,A8579,04,A9419,04,81,3,93,258,3,2,82,2.1,110.8,3,76,,,0,0,,0.07,,,,,,,,
03WN00174,103050626,03,H0626,05,1,88,30,33P,9,3,1,7.0,7,5,2,108,225,117,5,9.1,61,93,0.717,95,1,1,,,0,M,.,,,A8584,04,A2877,04,82,1,,,7,2,103,2.21,131.9,1,103,,,0,0,,0.161,,,,,,,,
03WN00175,103050627,03,H0627,05,1,88,30,33P,5,1,1,3.0,3,3,2,109,225,116,9,14.5,86,109,0.815,112,1,1,,,0,M,.,,"NICE, TB1",A8584,04,A7512,04,81,1,,,1,1,111,2.02,130.8,1,116,,,0,0,,0.073,,,,,,,,
03WN00176,103050629,03,H0629,05,2,88,30,33P,9,3,2,4.0,4,4,2,109,225,116,2,8.8,49,72,0.545,74,1,1,,,0,M,.,e.9,,A8584,04,A6108,04,81,1,,,8,6,106,2.35,143.5,1,71,,,0,0,,0.062,,,,,,,,Poly
03WN00177,103050630,03,H0630,05,1,88,30,33P,9,3,2,4.0,4,4,2,109,225,116,12,11.5,62,88,0.659,91,1,1,,,0,M,.,,,A8584,04,A6108,04,81,1,,,8,4,107,2.35,143.5,1,95,,,0,0,,0.062,,,,,,,,
03WN00178,103050631,03,H0631,05,1,88,30,31P,5,1,1,4.0,4,4,2,109,225,116,6,11.1,80,117,0.913,121,1,1,,,0,M,.,,TB1,A8315,04,A6338,04,82,1,,,1,1,121,1.98,143.5,1,128,,,0,0,,0.064,,,,,,,,
03WN00179,103050634,03,H0634,05,2,88,30,e11,8,2,1,1.0,1,1,2,109,225,116,7,5.8,48,74,0.588,76,1,1,,,0,M,  2,,RAT,A8379,04,A9444,04,84,2,92,261,3,2,93,2.1,112.2,2,78,83,,0,0,,0.038,,,,,,,,Poly
03WN00180,103050636,03,H0636,05,1,88,30,33P,5,1,1,4.0,4,4,1,110,224,114,13,14.3,76,115,0.883,120,1,1,,,0,M,.,,TB1,A8584,04,A6734,04,88,3,93,258,1,1,113,1.85,127.2,3,124,,,0,0,,0.048,,,,,,,,
03WN00181,103050637,03,H0637,05,2,88,30,e11,5,1,1,1.0,1,1,1,110,224,114,3,13.2,65,96,0.726,100,1,1,,,0,M,.,e10,NICE,A8379,04,A9420,04,81,1,,,1,1,107,2.0,117.0,1,109,,,0,0,,0.051,,,,,,,,Poly
03WN00182,103050639,03,H0639,05,2,88,30,e11,5,1,1,1.0,1,1,1,110,224,114,2,10.8,56,84,0.642,88,1,1,,,0,M,.,e10,,A8379,04,P0151,05,81,1,,,1,1,100,2.0,114.6,1,93,,,0,0,,0.048,,,,,,,,Poly
03WN00183,103050640,03,H0640,05,2,88,30,31P,8,2,2,2.0,2,2,1,110,224,114,1,9.7,54,82,0.634,86,1,1,,,0,M,.,e.9,,A8315,04,A8531,04,84,1,,,5,6,114,2.11,146.4,1,90,,,0,0,,0.05,,,,,,,,Poly
03WN00184,103050641,03,H0641,05,1,88,30,31P,8,2,2,2.0,2,2,1,110,224,114,1,11.8,60,99,0.765,104,1,1,,,0,M,.,,NICE,A8315,04,A8531,04,84,1,,,5,4,114,2.11,146.4,1,101,,,0,0,,0.05,,,,,,,,
03WN00185,103050642,03,H0642,05,3,88,30,e10,5,1,1,1.0,1,1,1,111,224,113,9,8.2,47,70,0.547,74,1,1,,,0,M,.,,BLK.R.EYE,A8579,04,A9624,04,84,3,93,260,1,1,0,2.0,111.8,3,76,,,0,0,,0.046,,,,,,,,W.
03WN00186,103050643,03,H0643,05,2,88,30,e13,5,1,1,1.0,1,1,1,111,224,113,10,10.7,58,82,0.631,86,1,1,,,0,M,.,e10,,A8879,04,A9133,04,84,1,,,1,1,99,2.0,114.2,1,98,,,0,0,,0.053,,,,,,,,Poly
03WN00187,103050644,03,H0644,05,2,88,30,33P,8,2,2,2.0,2,2,1,111,224,113,8,9.9,54,81,0.629,85,1,1,,,0,M,.,e.9,,A8584,04,A8670,04,83,1,,,5,6,108,2.11,134.8,1,91,,,0,0,,0.056,,,,,,,,Poly
03WN00188,103050645,03,H0645,05,1,88,30,33P,8,2,2,2.0,2,2,1,111,224,113,8,11.7,42,64,0.463,67,1,1,,,0,M,.,,NICE,A8584,04,A8670,04,83,3,93,258,5,4,92,2.11,134.8,3,67,,,0,0,,0.056,,,,,,,,
03WN00189,103050646,03,H0646,05,2,88,30,32P,9,3,1,3.0,3,3,1,111,224,113,11,10.0,65,90,0.708,95,1,1,,,0,M,Ana,e10,MSG d224 ??,A8724,04,A8130,04,81,1,,0,7,2,111,2.3,130.2,1,89,,,0,0,,0.086,,,,,,,,Poly
03WN00190,103050651,03,H0651,05,2,88,30,33P,3,4,1,2.0,2,2,1,111,224,113,9,7.5,54,82,0.659,87,1,1,,,0,M,.,e.9,,A8584,04,A8359,04,81,1,,,7,2,108,2.61,132.1,1,90,,,0,0,,0.064,,,,,,,,Poly
03WN00191,103050652,03,H0652,05,2,88,30,33P,3,4,1,2.0,2,2,1,111,224,113,9,7.2,53,81,0.653,86,1,1,,,0,M,.,e.9,HAIRY,A8584,04,A8359,04,81,1,,,7,2,107,2.61,132.1,1,86,,,0,0,,0.064,,,,,,,,Poly
03WN00192,103050653,03,H0653,05,2,88,30,33P,8,2,2,2.0,2,2,1,111,224,113,3,10.3,47,72,0.546,76,1,1,,,0,M,Ana,e.9,,A8584,04,A8543,04,84,1,,,5,5,102,2.28,131.8,1,80,,,0,0,,0.059,,,,,,,,Poly
03WN00193,103050654,03,H0654,05,2,88,30,33P,8,2,2,2.0,2,2,1,111,224,113,4,10.2,55,77,0.591,81,1,1,,,0,M,Ana,e.9,GRAYTAILHEAD,A8584,04,A8543,04,84,1,,,5,5,104,2.28,131.8,1,92,,,0,0,,0.059,,,,,,,,Poly
03WN00194,103050655,03,H0655,05,1,88,30,33P,8,2,2,4.0,4,4,1,111,224,113,12,11.9,60,90,0.691,95,1,1,,,0,M,.,,NICE,A8584,04,90791,09,88,1,,,5,5,110,2.1,146.5,1,105,,,0,0,,0.059,,,,,,,,
