UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,N,T,C,L,LOT,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,DAYDIS,TRT,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT
90WN02533, 90441614,90,44,T1614,1,4x,02,T-8,1,1,1,1,7.0,7,5,2,120,101,21,148,99,834,10, 0,, 0,  0,  0,,,2,1,1,0,152,1013,,,,,0001,00,5592,43,,115,670,40,1,107
90WN02534, 90441615,90,44,T1615,1,4x,02,T-6,1,1,1,1,3.0,3,3,2,120,101,28,134,87,729, 9, 0,, 0,  0,  0,,,2,1,2,0,111,630,93,,,,4214,00,8628,43,,101,553,43,3,95
90WN02535, 90441616,90,44,T1616,2,41,02,412,2,2,5,5,4.0,4,4,3,121,91,13,120,73,670, 7,3,, 0,  0,XT.,,,1,1,1,0,152,991,,,,3,9581,43,7788,43,,92,696,41,1,77
90WN02536, 90441617,90,44,T1617,2,41,02,412,2,2,5,5,4.0,4,4,3,121,91,13,126,76,697, 7,2,2, 0,  0,XT.,,,1,1,1,0,152,991,,04,,3,9581,43,7788,43,,96,723,41,1,79
90WN02537, 90441619,90,44,T1619,2,4x,02,T-7,3,2,8,5,4.0,4,4,2,121,100,10,86,55,464,10, 0,, 0,  0,,,,2,1,1,0,164,949,93,97,,,8068,00,7732,43,,64,479,40,3,69
90WN02538, 90441620,90,44,T1620,2,4x,02,T-7,3,2,8,5,4.0,4,4,2,121,100,12,81,61,529, 7, 0,, 0,  0,26,,,2,1,1,0,164,949,92,,263,,8068,00,7732,43,,72,542,40,2,75
90WN02539, 90441622,90,44,T1622,2,4x,02,T-4,3,2,8,5,2.0,2,2,2,121,100,20,86,55,464,10, 0,, 0,  0,30,,,1,1,1,0,201,1239,92,,263,,8083,00,9587,43,,64,545,40,2,60
90WN02540, 90441623,90,44,T1623,2,4x,02,T-4,3,2,8,5,2.0,2,2,2,121,100,18,89,55,461, 7, 0,, 0,  0,29,,,1,1,1,0,201,1239,92,,263,,8083,00,9587,43,,64,544,40,2,67
90WN02541, 90441625,90,44,T1625,2,4x,02,T-9,3,2,8,6,5.0,5,4,1,121,98,20,106,70,606, 6, 0,, 0,  0,21,,,1,1,1,0,181,1029,92,,263,4,8155,00,7031,43,,83,644,40,2,88
90WN02542, 90441626,90,44,T1626,2,4x,02,T-9,3,2,8,4,5.0,5,4,1,121,98,10,125,69,577, 8, 0,, 0,  0,20,,,2,1,1,0,181,1029,92,21,263,4,8155,00,7031,43,,82,606,40,2,91
90WN02543, 90441627,90,44,T1627,2,4x,02,T-9,2,1,3,2,5.0,5,4,2,122,99,10,102,50,402, 7, 0,, 0,  0,31,,,2,1,1,0,148,677,92,21,263,,8155,00,7194,43,,58,337,43,2,58
90WN02544, 90441630,90,44,T1630,1,4x,02,T-9,2,1,3,2,5.0,5,4,2,123,98,21,134,97,853, 9, 0,, 0,  0,  0,,,2,1,1,0,170,936,,,,,8155,00,7484,43,,116,739,40,1,102
90WN02545, 90441631,90,44,T1631,2,4x,02,T-4,2,2,5,5,5.0,5,4,2,123,98,25,102,67,580, 8, 0,, 0,  0,25,,,1,1,1,0,159,1087,92,95,263,,8083,00,7299,43,,80,580,40,2,79
90WN02546, 90441632,90,44,T1632,2,4x,02,T-4,2,2,5,5,5.0,5,4,2,123,98,14,95,55,464,11, 0,, 0,  0,29,,,2,1,1,0,159,1087,92,06,263,,8083,00,7299,43,,65,475,40,2,64
90WN02547, 90441633,90,44,T1633,2,4x,02,T-7,1,1,1,1,3.0,3,3,1,124,95,21,142,62,503, 8,1,, 0,  0,XT.,,,2,1,1,0,126,682,,95,,4,8068,00,9045,43,,75,416,43,1,92
90WN02548, 90441634,90,44,T1634,2,41,02,411,2,2,5,4,3.0,3,3,2,125,96,13,130,72,615, 5,2,1, 0,  0,XT.,,,1,1,1,0,140,893,,,,3,9482,43,8528,43,,87,621,41,1,84
90WN02549, 90809072,90,80,X9072,2,00,,84,1,1,1,1,3.5,3,4,2,358,228,19,121,117,460, 8, 0,, 0,  0,45,,,1,1,1,,168,1000,92,,263,,0000,00,3123,80,,67,,74,2,122
90WN02550, 90809073,90,80,X9073,3,00,,83,1,1,1,1,4.0,4,4,2,358,228,21,126,146,585, 6, 0,, 0,  0,  0,,,2,1,2,,192,1170,93,,250,,0000,00,9140,02,,83,,70,3,153
90WN02551, 90809074,90,80,X9074,2,00,,S2,1,1,1,1,2.0,2,2,2,360,226,10,65,107,445, 8, 0,, 0,  0,45,,,2,1,1,,155,954,92,,263,,0000,00,9212,19,,60,,13,2,120
90WN02552, 90809075,90,80,X9075,2,00,,S6,2,2,5,6,3.0,3,3,2,363,223,28,73,109,456, 4, 0,, 0,  0,45,,,2,1,1,,162,1108,92,04,263,,0000,00,8093,19,,62,,18,2,118
90WN02553, 90809076,90,80,X9076,3,00,,S6,2,2,5,4,3.0,3,3,2,363,223,3,91,134,560, 8, 0,, 0,  0,  0,,,1,1,2,,162,1108,93,,250,,0000,00,8093,19,,76,,18,3,145
90WN02554, 90809077,90,80,X9077,2,00,,43,1,1,1,1,4.5,4,4,2,363,223,7,95,112,460, 6, 0,, 0,  0,45,,,2,1,1,,179,1091,92,,263,,0000,00,9044,02,,65,,76,2,122
90WN02555, 90809078,90,80,X9078,3,00,,412,1,1,1,1,2.0,2,2,2,364,222,18,142,150,612, 6, 0,, 0,  0,  0,,,2,2,1,,151,1047,93,06,250,,0000,00,9413,43,,88,,41,3,156
90WN02556, 90809079,90,80,X9079,2,00,,F2,2,1,3,2,7.0,7,5,2,1,220,17,127,146,606, 7, 0,, 0,  0,,,,1,2,1,,161,976,93,02,250,,0000,00,4754,19,,85,,11,3,153
90WN02557, 90809083,90,80,X9083,2,00,,F5,3,2,8,5,7.0,7,5,2,1,220,18,92,102,422,10, 0,, 0,  0,45,,,1,1,1,,198,1190,92,,263,,0000,00,5039,19,,60,,11,2,108
90WN02558, 90809084,90,80,X9084,3,00,,F5,3,2,8,5,7.0,7,5,2,1,220,24,105,123,511, 8, 0,, 0,  0,  0,,,2,1,4,,198,1190,93,,250,,0000,00,5039,19,,72,,11,3,132
90WN02559, 90809085,90,80,X9085,2,00,,S2,1,1,1,1,6.0,6,4,2,2,219,18,112,109,447, 9, 0,, 0,  0,45,,,1,1,3,,152,884,92,,263,,0000,00,5699,19,,65,,12,2,117
90WN02560, 90809086,90,80,X9086,3,00,,F3,2,2,5,5,7.0,7,5,2,2,219,1,100,105,434, 9, 0,, 0,  0,  0,,,2,1,2,,152,914,93,,,,0000,00,4949,19,,62,,12,3,112
90WN02561, 90809087,90,80,X9087,2,00,,F3,2,2,5,5,7.0,7,5,2,2,219,27,93,98,405,10, 0,, 0,  0,45,,,1,1,1,,152,914,92,,263,,0000,00,4949,19,,58,,12,2,109
90WN02562, 90809088,90,80,X9088,2,00,,43,1,1,1,1,2.5,2,3,2,5,216,3,103,117,494, 6, 0,, 0,  0,45,,,2,1,1,,202,1118,92,04,263,,0000,00,1622,03,,70,,00,2,124
90WN02563, 90809089,90,80,X9089,3,00,,605,1,1,1,1,2.0,2,2,2,22,199,13,85,125,585, 5, 0,, 0,  0,  0,,,4,1,1,,153,861,97,,249,,0000,00,3302,63,,79,,60,7,0
90WN02564, 90809090,90,80,X9090,2,00,58,,2,1,3,2,5.0,5,4,3,80,132,3,83,99,687, 0, 0,, 0,  0,,,,,5,,0,217,1412,93,,,3,0000,97,0613,80,,91,684,47,3,0
90WN02565, 90809091,90,80,X9091,2,00,59,,3,1,7,2,6.0,6,4,3,83,129,2,68,62,428, 0, 0,, 0,  0,,,,,5,,0,239,1294,93,,,3,0000,97,6717,94,,58,427,65,3,0
90WN02566, 90809096,90,80,X9096,3,00,,,1,1,1,1,4.0,4,4,1,83,136,32,76,84,562, 0, 0,, 0,  0,  0,,,,5,,,0,0,93,,,,0000,00,0000,00,,75,,,3,95
90WN02567, 90809097,90,80,X9097,3,00,59,,3,1,7,2,2.0,2,2,3,84,129,1,78,69,474, 0, 0,, 0,  0,  0,,,,5,,0,230,964,93,,,3,0000,97,5698,80,,65,483,67,3,0
90WN02568, 90809099,90,80,X9099,3,00,59,,3,2,8,5,2.0,2,2,3,84,128,17,71,77,546, 0, 0,, 0,  0,  0,,,,5,,0,230,964,93,,,3,0000,97,5698,80,,73,591,67,3,0
90WN02569, 90809100,90,80,X9100,2,00,59,,2,1,3,2,6.0,6,4,3,84,128,1,102,87,600, 0, 0,, 0,  0,,,,,5,,0,189,1161,93,21,,3,0000,97,7133,94,,82,603,65,3,0
90WN02570, 90809102,90,80,X9102,3,00,59,,3,2,8,5,3.0,3,3,3,84,128,4,90,74,508, 0, 0,, 0,  0,  0,,,,5,,0,212,1302,93,,,3,0000,97,3693,80,,70,597,67,3,0
90WN02571, 90809103,90,80,X9103,2,00,59,,3,2,8,5,3.0,3,3,3,84,128,4,98,75,509, 0, 0,, 0,  0,,,,,5,,0,212,1302,93,,,3,0000,97,3693,80,,71,607,67,3,0
90WN02572, 90809104,90,80,X9104,2,00,59,,3,2,8,5,3.0,3,3,3,84,128,16,67,80,573, 0, 0,, 0,  0,,,,,5,,0,212,1302,93,,,3,0000,97,3693,80,,75,622,67,3,0
90WN02573, 90809108,90,80,X9108,3,00,59,,4,1,0,2,2.0,2,2,3,84,129,5,85,91,640, 0, 0,, 0,  0,  0,,,,5,,0,230,1119,93,,,3,0000,97,6153,80,,85,632,67,3,0
90WN02574, 90809109,90,80,X9109,3,00,59,,2,1,3,2,2.0,2,2,3,84,129,1,102,84,572, 0, 0,, 0,  0,  0,,,,5,,0,196,1126,93,,,3,0000,97,6062,80,,79,581,67,3,0
90WN02575, 90809110,90,80,X9110,3,00,59,,2,2,5,5,2.0,2,2,3,84,128,17,101,105,741, 0, 0,, 0,  0,  0,,,,5,,0,213,1387,93,,,3,0000,97,5667,80,,99,786,67,3,0
90WN02576, 90809111,90,80,X9111,2,00,59,,2,2,5,5,2.0,2,2,3,84,128,17,101,82,562, 0, 0,, 0,  0,,,,,5,,0,213,1387,93,,,3,0000,97,5667,80,,78,616,67,3,0
90WN02577, 90809112,90,80,X9112,3,00,58,,2,1,3,2,7.0,7,5,V,84,138,6,97,108,712, 0, 0,, 0,  0,  0,,,,5,,0,204,1220,93,59,250,3,0000,97,5310,94,,95,690,47,3,115
90WN02578, 90809113,90,80,X9113,2,00,59,,3,2,8,5,2.0,2,2,3,84,128,8,78,66,455, 0, 0,, 0,  0,,,,,5,,0,196,1045,93,,,3,0000,97,5631,80,,62,546,67,3,0
90WN02579, 90809114,90,80,X9114,2,00,59,,3,2,8,5,2.0,2,2,3,84,128,7,80,72,500, 0, 0,, 0,  0,,,,,5,,0,196,1045,93,,,3,0000,97,5631,80,,68,596,67,3,0
90WN02580, 90809116,90,80,X9116,2,00,59,,2,2,5,5,6.0,6,4,3,85,127,17,100,96,677, 0, 0,, 0,  0,,,,,5,,0,189,1082,93,21,,3,0000,97,6883,94,,91,736,65,3,0
90WN02581, 90809117,90,80,X9117,3,00,59,,2,2,5,5,6.0,6,4,3,85,127,17,102,50,313, 0, 0,, 0,  0,  0,,,,5,,0,189,1082,93,,,3,0000,97,6883,94,,48,362,65,3,0
90WN02582, 90809118,90,80,X9118,2,00,59,,2,2,5,5,3.0,3,3,3,85,128,12,86,99,706, 0, 0,, 0,  0,,,,,5,,0,183,1236,93,,,3,0000,97,3905,80,,93,771,67,3,0
90WN02583, 90809119,90,80,X9119,3,00,59,,2,2,5,5,3.0,3,3,3,85,128,12,93,95,670, 0, 0,, 0,  0,  0,,,,5,,0,183,1236,93,,,3,0000,97,3905,80,,90,726,67,3,0
90WN02584, 90809120,90,80,X9120,3,00,59,,1,1,1,1,6.0,6,4,3,85,128,10,130,104,711, 0, 0,, 0,  0,  0,,,,5,,0,229,1312,93,,,3,0000,97,7268,94,,98,638,65,3,0
90WN02585, 90809123,90,80,X9123,3,00,59,,2,2,5,5,3.0,3,3,3,85,127,14,105,88,610, 0, 0,, 0,  0,  0,,,,5,,0,198,1362,93,,,3,0000,97,3753,80,,84,657,65,3,0
90WN02586, 90809124,90,80,X9124,2,00,59,,2,2,5,5,3.0,3,3,3,85,127,13,120,98,677, 0, 0,, 0,  0,,,,,5,,0,198,1362,93,,,3,0000,97,3753,80,,93,737,65,3,0
90WN02587, 90809125,90,80,X9125,3,00,59,,2,2,5,5,3.0,3,3,3,85,127,3,112,100,699, 0, 0,, 0,  0,  0,,,,5,,0,212,1093,93,,,3,0000,97,3492,80,,95,792,67,3,0
90WN02588, 90809126,90,80,X9126,2,00,59,,2,2,5,5,3.0,3,3,3,85,127,3,101,81,558, 0, 0,, 0,  0,,,,,5,,0,212,1093,93,,,3,0000,97,3492,80,,77,660,67,3,0
90WN02589, 90809128,90,80,X9128,2,00,59,,2,1,3,2,3.0,3,3,3,85,128,1,115,105,730, 0, 0,, 0,  0,,,,,5,,0,198,1236,93,,,3,0000,97,3701,80,,99,718,67,3,0
90WN02590, 90809129,90,80,X9129,3,00,58,,2,1,3,2,2.0,2,2,3,85,128,1,78,81,572, 0, 0,, 0,  0,  0,,,,5,,0,196,1105,93,,,3,0000,97,6945,80,,76,580,47,3,0
90WN02591, 90809130,90,80,X9130,3,00,58,,2,2,5,5,6.0,6,4,3,85,127,1,132,84,557, 0, 0,, 0,  0,  0,,,,5,,0,199,1251,93,,,3,0000,97,6684,94,,80,672,45,3,0
90WN02592, 90809131,90,80,X9131,3,00,58,,2,2,5,5,6.0,6,4,3,85,127,1,125,80,531, 0, 0,, 0,  0,  0,,,,5,,0,199,1251,93,,,3,0000,97,6684,94,,76,646,45,3,0
90WN02593, 90809132,90,80,X9132,2,00,59,,1,1,1,1,2.0,2,2,3,85,127,1,119,99,686, 0, 0,, 0,  0,,,,,5,,0,179,1170,93,,,3,0000,97,5669,80,,94,687,67,3,0
90WN02594, 90809133,90,80,X9133,3,00,58,,2,2,5,4,3.0,3,3,3,85,127,5,108,88,608, 0, 0,, 0,  0,  0,,,,5,,0,198,1319,93,,,3,0000,97,4557,80,,84,651,45,3,0
90WN02595, 90809134,90,80,X9134,3,00,58,,2,2,5,6,3.0,3,3,3,85,127,4,89,91,646, 0, 0,, 0,  0,  0,,,,5,,0,198,1319,93,,,3,0000,97,4557,80,,86,713,45,3,0
90WN02596, 90809135,90,80,X9135,2,00,58,,3,2,8,5,2.0,2,2,3,85,128,5,74,71,497, 0, 0,, 0,  0,,,,,5,,0,230,1244,93,,,3,0000,97,6637,80,,67,601,47,3,0
90WN02597, 90809136,90,80,X9136,3,00,58,,3,2,8,5,2.0,2,2,3,85,128,4,83,65,443, 0, 0,, 0,  0,  0,,,,5,,0,230,1244,93,,,3,0000,97,6637,80,,61,542,47,3,0
90WN02598, 90809138,90,80,X9138,2,00,58,,3,2,8,4,3.0,3,3,3,85,128,3,104,81,552, 0, 0,, 0,  0,,,,,5,,0,198,1189,93,,,3,0000,97,4486,80,,77,625,47,3,0
90WN02599, 90809139,90,80,X9139,2,00,58,,3,2,8,6,3.0,3,3,3,85,128,1,84,80,559, 0, 0,, 0,  0,,,,,5,,0,198,1189,93,,,3,0000,97,4486,80,,76,691,47,3,0
90WN02600, 90809141,90,80,X9141,3,00,59,,1,1,1,1,2.0,2,2,3,85,127,4,141,113,779, 0, 0,, 0,  0,  0,,,,5,,0,179,980,93,,,3,0000,97,5680,80,,108,726,65,3,0
90WN02601, 90809142,90,80,X9142,3,00,58,,3,2,8,4,3.0,3,3,3,85,127,17,106,108,767, 0, 0,, 0,  0,  0,,,,5,,0,240,1260,93,,,3,0000,97,4431,80,,103,760,47,3,0
90WN02602, 90809143,90,80,X9143,3,00,58,,3,2,8,6,3.0,3,3,3,85,127,17,88,82,576, 0, 0,, 0,  0,  0,,,,5,,0,240,1260,93,,,3,0000,97,4431,80,,78,589,47,3,0
90WN02603, 90809145,90,80,X9145,3,00,59,,1,1,1,1,4.0,4,4,3,85,128,5,138,106,720, 0, 0,, 0,  0,  0,,,,5,,0,187,1134,93,21,,3,0000,97,0936,80,,100,668,65,3,0
90WN02604, 90809146,90,80,X9146,2,00,58,,2,2,5,5,3.0,3,3,3,85,127,8,92,89,628, 0, 0,, 0,  0,,,,,5,,0,198,1371,93,,,3,0000,97,4089,80,,85,709,47,3,0
90WN02605, 90809147,90,80,X9147,2,00,58,,2,2,5,5,3.0,3,3,3,85,127,7,99,84,583, 0, 0,, 0,  0,,,,,5,,0,198,1371,93,,,3,0000,97,4089,80,,80,668,47,3,0
90WN02606, 90809150,90,80,X9150,2,00,59,,4,1,0,2,7.0,7,5,V,86,136,7,96,117,790, 0, 0,, 0,  0,,,,,5,,0,204,1274,93,,250,X,0000,97,5482,94,,104,752,67,3,125
90WN02607, 90809152,90,80,X9152,3,00,58,,3,2,8,5,3.0,3,3,3,86,126,8,98,84,589, 0, 0,, 0,  0,  0,,,,5,,0,212,1358,93,,,3,0000,97,4267,80,,80,660,45,3,0
90WN02608, 90809153,90,80,X9153,2,00,58,,3,2,8,5,3.0,3,3,3,86,126,17,85,99,718, 0, 0,, 0,  0,,,,,5,,0,212,1358,93,,,3,0000,97,4267,80,,95,761,45,3,0
90WN02609, 90809155,90,80,X9155,3,00,59,,4,1,0,2,7.0,7,5,3,86,126,12,74,85,616, 0, 0,, 0,  0,  0,,,,5,,0,204,1287,93,,,3,0000,97,5420,94,,81,562,65,3,0
90WN02610, 90809156,90,80,X9156,2,00,59,,4,1,0,2,7.0,7,5,2,86,135,23,75,107,737, 0, 0,, 0,  0,,,,,5,,0,204,1287,93,,,3,0000,97,5420,94,,96,633,65,3,120
90WN02611, 90809159,90,80,X9159,3,00,58,,4,2,0,5,7.0,7,5,3,86,127,12,93,76,525, 0, 0,, 0,  0,  0,,,,5,,0,232,1512,93,,,3,0000,97,5221,94,,72,575,47,3,0
90WN02612, 90809160,90,80,X9160,3,00,58,,4,2,0,5,7.0,7,5,3,86,127,12,108,80,545, 0, 0,, 0,  0,  0,,,,5,,0,232,1512,93,,,3,0000,97,5221,94,,76,595,47,3,0
90WN02613, 90809162,90,80,X9162,2,00,58,,4,1,0,2,7.0,7,5,3,86,126,13,96,113,821, 0, 0,, 0,  0,,,,,5,,0,232,1512,93,,,3,0000,97,5221,94,,108,753,47,3,0
90WN02614, 90809163,90,80,X9163,3,00,59,,3,2,8,4,2.0,2,2,3,86,127,2,110,96,669, 0, 0,, 0,  0,  0,,,,5,,0,213,1290,93,,,3,0000,97,6093,80,,91,734,67,3,0
90WN02615, 90809164,90,80,X9164,3,00,59,,3,2,8,6,2.0,2,2,3,86,127,2,90,84,591, 0, 0,, 0,  0,  0,,,,5,,0,213,1290,93,,,3,0000,97,6093,80,,80,676,67,3,0
90WN02616, 90809166,90,80,X9166,2,00,58,,2,1,3,2,3.0,3,3,3,86,127,8,113,97,675, 0, 0,, 0,  0,,,,,5,,0,198,1116,93,,,3,0000,97,4290,80,,92,634,47,3,0
90WN02617, 90809168,90,80,X9168,3,00,58,,3,2,8,5,6.0,6,4,3,86,126,12,77,76,542, 0, 0,, 0,  0,  0,,,,5,,0,219,1286,93,,,3,0000,97,7420,94,,73,611,45,3,0
90WN02618, 90809169,90,80,X9169,2,00,58,,3,2,8,5,6.0,6,4,3,86,126,11,68,77,557, 0, 0,, 0,  0,,,,,5,,0,219,1286,93,,,3,0000,97,7420,94,,74,640,45,3,0
90WN02619, 90809174,90,80,X9174,3,00,58,,2,2,5,5,3.0,3,3,3,86,126,2,106,81,559, 0, 0,, 0,  0,  0,,,,5,,0,198,1005,93,,,3,0000,97,4702,80,,78,655,45,3,0
90WN02620, 90809175,90,80,X9175,3,00,58,,2,2,5,5,3.0,3,3,3,86,126,3,92,81,570, 0, 0,, 0,  0,  0,,,,5,,0,198,1005,93,,,3,0000,97,4702,80,,78,662,45,3,0
90WN02621, 90809176,90,80,X9176,2,00,59,,1,1,1,1,3.0,3,3,3,86,126,10,124,111,783, 0, 0,, 0,  0,,,,,5,,0,155,933,93,,,3,0000,97,3836,80,,106,737,67,3,0
90WN02622, 90809177,90,80,X9177,3,00,58,,2,2,5,5,3.0,3,3,3,86,127,1,95,87,610, 0, 0,, 0,  0,  0,,,,5,,0,198,1166,93,,,3,0000,97,5075,80,,83,711,47,3,0
90WN02623, 90809178,90,80,X9178,3,00,58,,2,2,5,5,3.0,3,3,3,86,127,1,94,85,595, 0, 0,, 0,  0,  0,,,,5,,0,198,1166,93,,,3,0000,97,5075,80,,81,696,47,3,0
90WN02624, 90809179,90,80,X9179,3,00,59,,2,1,3,2,2.0,2,2,3,86,126,17,96,104,749, 0, 0,, 0,  0,  0,,,,5,,0,196,1165,93,,,3,0000,97,5834,80,,100,690,67,3,0
90WN02625, 90809181,90,80,X9181,3,00,59,,2,2,5,5,2.0,2,2,3,86,127,11,116,98,680, 0, 0,, 0,  0,  0,,,,5,,0,196,1401,93,,,3,0000,97,5955,80,,93,749,67,3,0
90WN02626, 90809182,90,80,X9182,2,00,59,,2,2,5,5,2.0,2,2,3,86,127,11,107,99,695, 0, 0,, 0,  0,,,,,5,,0,196,1401,93,,,3,0000,97,5955,80,,94,774,67,3,0
90WN02627, 90809183,90,80,X9183,3,00,58,,1,1,1,1,6.0,6,4,3,86,126,1,146,95,638, 0, 0,, 0,  0,  0,,,,5,,0,239,1224,93,,,3,0000,97,7202,94,,91,601,45,3,0
90WN02628, 90809184,90,80,X9184,2,00,58,,2,2,5,5,2.0,2,2,3,86,126,4,97,87,613, 0, 0,, 0,  0,,,,,5,,0,196,1331,93,,,3,0000,97,7755,80,,83,720,47,3,0
90WN02629, 90809185,90,80,X9185,2,00,58,,2,2,5,5,2.0,2,2,3,86,126,4,103,87,609, 0, 0,, 0,  0,,,,,5,,0,196,1331,93,,,3,0000,97,7755,80,,83,716,47,3,0
90WN02630, 90809187,90,80,X9187,2,00,59,,3,2,8,6,4.0,4,4,3,86,127,8,86,84,594, 0, 0,, 0,  0,,,,,5,,0,187,1202,93,,,3,0000,97,0942,80,,80,712,65,3,0
90WN02631, 90809188,90,80,X9188,2,00,59,,3,2,8,4,4.0,4,4,3,86,127,10,103,93,651, 0, 0,, 0,  0,,,,,5,,0,187,1202,93,,,3,0000,97,0942,80,,88,710,65,3,0
90WN02632, 90809191,90,80,X9191,3,00,59,,4,1,0,2,2.0,2,2,3,86,126,8,68,86,629, 0, 0,, 0,  0,  0,,,,5,,0,213,916,93,21,,3,0000,97,6483,80,,82,607,65,3,0
90WN02633, 90809195,90,80,X9195,2,00,59,,4,1,0,2,4.0,4,4,3,86,126,3,90,102,738, 0, 0,, 0,  0,,,,,5,,0,212,1190,93,,,3,0000,97,0917,80,,98,731,65,3,0
90WN02634, 90809197,90,80,X9197,2,00,58,,2,2,5,5,2.0,2,2,3,86,127,5,103,65,431, 0, 0,, 0,  0,,,,,5,,0,213,1200,93,,,3,0000,97,7074,80,,62,534,47,3,0
90WN02635, 90809198,90,80,X9198,3,00,58,,2,2,5,5,2.0,2,2,3,86,127,4,115,72,476, 0, 0,, 0,  0,  0,,,,5,,0,213,1200,93,,,3,0000,97,7074,80,,69,574,47,3,0
90WN02636, 90809199,90,80,X9199,3,00,59,,3,2,8,5,3.0,3,3,3,86,127,1,101,78,535, 0, 0,, 0,  0,  0,,,,5,,0,212,1260,93,,,3,0000,97,3539,80,,74,636,65,3,0
90WN02637, 90809200,90,80,X9200,2,00,59,,3,2,8,5,3.0,3,3,3,86,127,1,108,88,608, 0, 0,, 0,  0,,,,,5,,0,212,1260,93,21,,3,0000,97,3539,80,,84,718,65,3,0
90WN02638, 90809201,90,80,X9201,3,00,58,,4,2,0,5,2.0,2,2,3,86,127,2,83,70,486, 0, 0,, 0,  0,  0,,,,5,,0,246,1271,93,,,3,0000,97,6654,80,,67,592,47,3,0
90WN02639, 90809202,90,80,X9202,3,00,58,,4,2,0,5,2.0,2,2,3,86,127,1,83,82,580, 0, 0,, 0,  0,  0,,,,5,,0,246,1271,93,,,3,0000,97,6654,80,,78,691,47,3,0
90WN02640, 90809204,90,80,X9204,2,00,59,,3,2,8,4,3.0,3,3,3,86,126,1,112,80,546, 0, 0,, 0,  0,,,,,5,,0,198,1044,93,,,3,0000,97,3700,80,,77,627,67,3,0
90WN02641, 90809205,90,80,X9205,2,00,59,,3,2,8,6,3.0,3,3,3,86,126,1,89,80,564, 0, 0,, 0,  0,,,,,5,,0,198,1044,93,,,3,0000,97,3700,80,,77,695,67,3,0
90WN02642, 90809207,90,80,X9207,2,00,59,,2,2,5,5,2.0,2,2,3,86,126,4,118,91,629, 0, 0,, 0,  0,,,,,5,,0,196,1361,93,,,3,0000,97,6044,80,,87,736,65,3,0
90WN02643, 90809208,90,80,X9208,3,00,59,,2,2,5,5,2.0,2,2,3,86,126,5,124,96,663, 0, 0,, 0,  0,  0,,,,5,,0,196,1361,93,,,3,0000,97,6044,80,,92,757,65,3,0
90WN02644, 90809209,90,80,X9209,3,00,59,,3,2,8,5,5.0,5,4,1,86,133,5,90,95,647, 0, 0,, 0,  0,  0,,,,5,,0,195,1314,93,,,X,0000,97,8609,94,,87,749,65,3,111
90WN02645, 90809210,90,80,X9210,3,00,59,,3,2,8,5,5.0,5,4,1,86,133,30,98,83,550, 0, 0,, 0,  0,  0,,,,5,,0,195,1314,93,,,X,0000,97,8609,94,,76,549,65,3,99
90WN02646, 90809211,90,80,X9211,3,00,59,,2,2,5,4,6.0,6,4,3,86,127,5,123,98,675, 0, 0,, 0,  0,  0,,,,5,,0,199,1468,93,,,3,0000,97,7595,94,,93,732,65,3,0
90WN02647, 90809212,90,80,X9212,3,00,59,,2,2,5,6,6.0,6,4,3,86,127,4,102,80,550, 0, 0,, 0,  0,  0,,,,5,,0,199,1468,93,,,3,0000,97,7595,94,,76,631,65,3,0
90WN02648, 90809213,90,80,X9213,3,00,59,,4,2,0,6,3.0,3,3,3,86,127,12,79,85,607, 0, 0,, 0,  0,  0,,,,5,,0,226,1315,93,,,3,0000,97,3764,80,,81,641,67,3,0
90WN02649, 90809214,90,80,X9214,2,00,59,,4,2,0,4,3.0,3,3,3,86,127,11,94,74,509, 0, 0,, 0,  0,,,,,5,,0,226,1315,93,,,3,0000,97,3764,80,,70,549,67,3,0
90WN02650, 90809215,90,80,X9215,2,00,59,,2,2,5,5,3.0,3,3,3,86,127,2,94,78,540, 0, 0,, 0,  0,,,,,5,,0,198,1121,93,,,3,0000,97,3506,80,,74,646,65,3,0
90WN02651, 90809216,90,80,X9216,2,00,59,,2,2,5,5,3.0,3,3,3,86,127,1,93,86,604, 0, 0,, 0,  0,,,,,5,,0,198,1121,93,,,3,0000,97,3506,80,,82,714,65,3,0
90WN02652, 90809217,90,80,X9217,2,00,59,,2,2,5,4,5.0,5,4,3,86,126,17,108,89,621, 0, 0,, 0,  0,,,,,5,,0,162,1087,93,,,3,0000,97,8581,94,,85,650,67,3,0
90WN02653, 90809218,90,80,X9218,2,00,59,,2,2,5,6,5.0,5,4,3,86,126,17,89,80,564, 0, 0,, 0,  0,,,,,5,,0,162,1087,93,,,3,0000,97,8581,94,,77,644,67,3,0
90WN02654, 90809219,90,80,X9219,3,00,59,,2,2,5,6,3.0,3,3,3,86,126,7,96,76,527, 0, 0,, 0,  0,  0,,,,5,,0,198,1371,93,,,3,0000,97,3842,80,,73,581,65,3,0
90WN02655, 90809220,90,80,X9220,3,00,59,,2,2,5,4,3.0,3,3,3,86,126,8,129,88,596, 0, 0,, 0,  0,  0,,,,5,,0,198,1371,93,,,3,0000,97,3842,80,,84,626,65,3,0
