UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,N,T,C,L,TST,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,DAYDIS,TRT,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT,SAWT,LOT
84WN01678, 84436812,84,43,6812,2,43,02,433,2,1,3,2, 60,6,4,5,117,110,3,95,77,614,10, 3,10, 7, 43,  0,5,6,1,1,1,142,161,921,,,,,5848,43,2165,43,6,83,569,43,,0,0,003
84WN01679, 84436813,84,43,6813,1,42,02,882,2,2,5,7, 30,3,3,5,118,109,3,64,51,409,13, 4,12,10, 35,136,6,7,3,1,2,112,173,1080,,,,,5453,43,4722,43,3,56,391,42,,0,0,
84WN01680, 84436814,84,43,6814,1,42,02,882,2,2,5,3, 30,3,3,5,118,109,3,108,76,598,14, 4,10, 7, 37,167,4,6,1,1,1,110,173,1080,93,,318,,5453,43,4722,43,3,83,494,42,3,0,0,
84WN01681, 84436815,84,43,6815,2,40,02,403,2,1,4,2, 60,6,4,9,118,112,25,111,62,454,10, 3,11, 8, 42,  0,5,6,3,1,1,0,172,936,92,,264,,5427,43,2584,43,2,66,484,40,2,66,71,086
84WN01682, 84436817,84,43,6817,1,43,02,434,1,1,1,1, 20,2,2,5,118,109,2,124,87,684, 8, 3, 8, 7, 38,212,3,6,5,1,1,148,153,900,93,87,318,,5877,43,4991,43,6,95,496,43,3,0,0,
84WN01683, 84436818,84,43,6818,1,43,02,432,1,1,1,1, 60,6,4,5,118,109,1,73,81,676,11, 3,11, 7, 44,193,4,6,3,1,1,127,116,745,,,,,6261,43,2451,43,6,88,456,43,,0,0,
84WN01684, 84436819,84,43,6819,2,40,02,401,1,1,1,1, 20,2,2,2,118,110,15,122,72,544, 7, 3,10, 7, 43,  0,3,5,1,1,1,154,153,908,,,,,4955,43,4871,43,2,77,553,40,1,77,80,004
84WN01685, 84436820,84,43,6820,1,43,02,433,2,2,5,4, 40,4,4,5,118,109,3,137,82,627,13, 3, 9, 8, 35,181,4,6,1,1,1,124,149,1043,93,,318,,5848,43,3376,43,6,89,515,43,3,0,0,
84WN01686, 84436821,84,43,6821,1,43,02,433,2,2,5,6, 40,4,4,5,118,109,1,104,61,464,15, 4,12, 9, 35,159,4,6,1,1,2,108,149,1043,93,,318,,5848,43,3376,43,6,66,436,43,3,0,0,
84WN01687, 84436822,84,43,6822,2,43,02,431,1,1,1,1, 30,3,3,5,118,109,3,128,94,745,10, 6, 8, 6, 40,  0,5,6,2,1,1,132,139,967,,,,,5650,43,4630,43,6,102,613,43,,0,0,003
84WN01688, 84436823,84,43,6823,2,43,02,431,2,2,5,5, 30,3,3,5,118,109,3,91,57,439, 8, 3,11,10, 37,  0,6,7,3,1,1,135,156,995,,,,,5650,43,4557,43,6,62,401,43,,0,0,004
84WN01689, 84436824,84,43,6824,1,43,02,431,2,2,5,5, 30,3,3,5,118,109,2,82,78,640, 7, 3,10, 8, 37,163,5,7,1,1,2,158,156,995,,03,,,5650,43,4557,43,6,85,559,43,,0,0,
84WN01690, 84436825,84,43,6825,1,43,02,431,1,1,2,1, 40,4,4,5,118,109,1,82,74,604,10, 3,12, 8, 26,155,4,6,1,1,3,115,149,911,93,,324,,5650,43,3809,43,6,81,384,43,3,0,0,
84WN01691, 84436826,84,43,6826,1,41,02,412,2,1,3,2, 50,5,4,2,118,110,12,109,75,583, 5, 3,10, 7, 51,199,6,7,2,1,2,176,179,1077,93,,340,,5555,43,2850,43,6,81,562,41,3,82,0,
84WN01692, 84436827,84,43,6827,3,41,02,412,2,1,4,2, 50,5,4,9,118,112,26,121,58,410,12, 3,10, 9, 48,  0,6,7,1,1,1,0,179,1077,93,98,289,,5555,43,2850,43,6,61,423,41,3,63,77,
84WN01693, 84436828,84,43,6828,1,43,02,431,2,1,3,2, 30,3,3,5,118,109,2,93,92,759, 7, 3, 9, 8, 42,199,5,7,1,1,2,171,139,683,93,,318,,5650,43,4400,43,6,100,629,43,3,0,0,
84WN01694, 84436830,84,43,6830,2,42,02,852,2,2,5,4, 30,3,3,5,118,109,3,110,66,505, 6, 4,11, 8, 30,  0,5,7,1,1,1,136,156,988,,,,,5369,43,4534,43,3,72,435,42,,0,0,004
84WN01695, 84436831,84,43,6831,2,42,02,852,2,2,5,6, 30,3,3,5,118,109,3,94,71,565, 7, 3,11, 8, 39,  0,5,7,1,1,1,154,156,988,93,,317,,5369,43,4534,43,3,77,548,42,3,0,0,
84WN01696, 84436832,84,43,6832,2,41,02,414,2,1,4,2,100,0,5,9,118,112,26,92,47,338, 5, 3,10, 8, 40,  0,5,6,1,1,1,0,128,869,92,,264,,6001,43,9547,42,6,50,352,41,2,53,59,087
84WN01697, 84436833,84,43,6833,2,41,02,414,2,1,3,2,100,0,5,2,118,110,12,99,66,510, 6, 3,10, 7, 40,  0,3,5,1,2,1,162,128,869,,,,,6001,43,9547,42,6,71,591,41,1,70,73,004
84WN01698, 84436836,84,43,6836,1,40,02,402,2,1,3,2, 20,2,2,2,118,110,25,95,76,605,10, 3, 8, 6, 48,160,4,6,1,1,2,153,163,956,93,,340,,5048,43,4914,43,2,82,624,40,3,80,0,
84WN01699, 84436837,84,43,6837,2,40,02,402,2,1,4,2, 20,2,2,9,118,112,26,79,45,331, 8, 3,10, 9, 36,  0,5,6,5,2,1,0,163,956,93,06,289,,5048,43,4914,43,2,48,355,40,3,55,66,
84WN01700, 84436838,84,43,6838,2,40,02,404,1,1,1,1, 20,2,2,2,118,110,24,130,86,664, 8, 3, 7, 6, 53,  0,6,7,1,1,1,168,153,938,,,,,5383,43,5390,43,2,93,679,40,1,89,98,004
84WN01701, 84436839,84,43,6839,2,42,02,932,1,1,1,1, 60,6,4,2,118,110,15,135,82,623, 8, 4, 8, 5, 47,  0,4,6,1,2,1,147,128,798,,,,,5142,43,2144,43,3,88,601,42,1,86,95,003
84WN01702, 84436842,84,43,6842,2,40,02,401,2,2,5,5, 40,4,4,2,119,109,9,109,68,524, 6, 3,10, 7, 48,  0,6,7,1,1,1,163,164,1201,,,,,4955,43,3407,43,2,74,592,40,1,78,79,004
84WN01703, 84436843,84,43,6843,2,40,02,401,2,2,5,5, 40,4,4,2,119,109,9,101,67,522, 7, 3, 9, 8, 48,  0,5,7,1,1,1,160,164,1201,,,,,4955,43,3407,43,2,73,590,40,1,70,76,004
84WN01704, 84436847,84,43,6847,2,40,02,404,2,1,3,2, 30,3,3,2,119,109,27,98,65,506, 6, 3,10, 7, 44,  0,4,6,1,1,1,164,156,884,97,60,251,,5383,43,4574,43,2,71,595,40,7,0,0,
84WN01705, 84436848,84,43,6848,1,43,02,433,1,1,1,1, 20,2,2,5,119,108,2,145,105,838, 8, 4, 8, 6, 35,190,4,6,1,1,1,158,153,936,,,,,5848,43,5211,43,6,115,649,43,,0,0,
84WN01706, 84436849,84,43,6849,2,40,02,403,2,1,3,2, 20,2,2,2,119,109,2,101,71,559, 9, 3, 9, 7, 49,  0,6,7,2,1,1,159,163,906,,,,,5427,43,5231,43,2,77,654,40,1,74,82,004
84WN01707, 84436850,84,43,6850,1,43,02,432,2,2,5,5, 20,2,2,5,119,108,2,118,86,687, 8, 3, 9, 8, 44,203,6,7,1,1,1,170,163,1064,,,,,6261,43,4989,43,6,94,629,43,,0,0,
84WN01708, 84436851,84,43,6851,1,43,02,432,2,2,5,5, 20,2,2,5,119,108,2,110,86,694,10, 4,10, 8, 34,195,5,7,1,1,1,150,163,1064,,,,,6261,43,4989,43,6,94,636,43,,0,0,
84WN01709, 84436852,84,43,6852,1,40,02,402,1,1,1,1, 30,3,3,2,119,109,19,142,94,732, 7, 5, 9, 6, 38,244,2,4,1,1,1,157,139,912,,,,,5048,43,4518,43,2,102,641,40,1,113,0,
84WN01710, 84436853,84,43,6853,2,43,02,432,1,1,1,1, 40,4,4,5,119,108,3,132,82,637, 9, 3, 9, 7, 49,  0,5,7,3,2,1,144,149,1034,,06,,,6261,43,3823,43,6,90,496,43,,0,0,004
84WN01711, 84436855,84,43,6855,2,41,02,413,2,2,5,6, 20,2,2,2,119,109,4,95,56,427,10, 3,10, 9, 50,  0,5,6,2,1,1,146,163,804,92,,264,,5808,43,4876,43,6,61,543,41,2,61,65,087
84WN01712, 84436856,84,43,6856,2,42,02,862,2,1,3,2, 60,6,4,2,119,109,12,70,56,450, 8, 3,10, 7, 38,  0,3,5,1,1,1,138,150,781,,,,,5253,43,2623,43,3,61,521,42,1,63,66,003
84WN01713, 84436857,84,43,6857,2,41,02,412,2,2,5,5, 40,4,4,3,119,110,9,99,49,355, 7, 3,12,11, 35,  0,5,6,1,1,1,138,164,1143,92,,264,,5555,43,3535,43,6,53,401,41,2,57,59,087
84WN01714, 84436858,84,43,6858,1,41,02,412,2,2,5,5, 40,4,4,2,119,109,20,92,86,705, 6, 3, 9, 7, 41,210,4,6,1,1,1,181,164,1143,19,,342,,5555,43,3535,43,6,94,738,41,6,93,0,
84WN01715, 84436859,84,43,6859,2,43,02,431,1,1,1,1, 20,2,2,5,119,108,3,117,79,623,11, 3, 9, 8, 42,  0,4,6,1,2,1,134,153,898,93,02,317,,5650,43,5019,43,6,86,514,43,3,0,0,003
84WN01716, 84436860,84,43,6860,2,42,02,872,1,1,1,1, 30,3,3,2,119,109,16,119,52,368, 8, 3,10, 9, 45,  0,4,6,1,1,1,133,139,824,93,28,289,,4825,43,4350,43,3,56,354,42,3,59,65,
84WN01717, 84436861,84,43,6861,1,41,02,411,2,1,3,2,100,0,5,2,119,109,18,91,77,623, 8, 4, 8, 5, 48,233,4,6,4,1,1,156,182,1141,,,,,5948,43,9788,42,6,84,615,41,1,86,0,
84WN01718, 84436864,84,43,6864,2,41,02,414,2,2,5,5, 90,9,5,2,119,109,23,89,60,469, 6, 3,10, 7, 42,  0,5,7,1,1,1,156,203,1358,,,,,6001,43,0192,43,6,65,556,41,1,63,69,003
84WN01719, 84436865,84,43,6865,2,41,02,414,3,2,8,5, 90,9,5,2,119,109,2,98,70,552, 6, 3, 9, 8, 48,  0,6,7,1,1,1,170,203,1358,,,,,6001,43,0192,43,6,76,625,41,1,75,78,004
84WN01720, 84436866,84,43,6866,1,41,02,413,2,1,3,2, 40,4,4,2,119,109,8,85,58,454,12, 3,10, 8, 52,149,6,7,2,1,1,127,149,718,19,,300,,5808,43,3423,43,6,63,430,41,6,70,0,
84WN01721, 84436868,84,43,6868,2,40,02,404,1,2,3,4, 30,3,3,2,119,109,20,117,78,608,13, 3, 9, 6, 41,  0,4,5,1,1,1,129,139,1034,,,,,5383,43,4186,43,2,85,659,40,1,81,87,003
84WN01722, 84436869,84,43,6869,2,40,02,404,2,1,4,2, 70,7,5,9,119,111,24,65,47,365, 7, 3,11,10, 40,  0,4,6,3,1,1,0,156,715,92,,264,,5383,43,1542,43,2,50,377,40,2,52,58,088
84WN01723, 84436871,84,43,6871,1,43,02,433,2,1,3,2, 90,9,5,5,119,108,1,114,85,681, 8, 3, 9, 6, 38,169,5,6,1,1,1,153,162,838,,,,,5848,43,0518,43,6,93,552,43,,0,0,
84WN01724, 84436872,84,43,6872,1,43,02,432,1,1,1,1, 20,2,2,5,119,108,1,133,97,775,14, 4, 8, 7, 48,201,5,6,1,1,1,132,153,920,,,,,6261,43,5409,43,6,106,586,43,,0,0,
84WN01725, 84436873,84,43,6873,1,43,02,434,3,2,8,4, 40,4,4,5,120,107,2,106,83,677, 8, 3, 8, 7, 38,184,5,7,3,1,1,151,178,1231,93,,318,,5877,43,3995,43,6,92,564,43,3,0,0,
84WN01726, 84436874,84,43,6874,1,43,02,434,3,2,8,6, 40,4,4,5,120,107,1,81,71,588, 7, 3,10, 8, 39,169,5,6,1,1,1,162,178,1231,19,,283,,5877,43,3995,43,6,79,560,43,6,0,0,
84WN01727, 84436875,84,43,6875,2,43,02,434,3,1,7,2, 40,4,4,4,120,110,27,76,31,213, 5, 3,13,12, 35,  0,6,7,1,1,1,138,178,1231,19,97,231,,5877,43,3995,43,6,33,272,43,6,0,0,
84WN01728, 84436876,84,43,6876,1,40,02,403,2,2,5,5, 20,2,2,2,120,108,19,94,76,617, 8, 3,11, 7, 42,186,3,6,2,1,2,167,163,1022,93,59,340,,5427,43,5350,43,2,83,680,40,3,81,0,
84WN01729, 84436877,84,43,6877,1,40,02,403,2,2,5,5, 20,2,2,3,120,109,6,96,51,380,10, 3,12,11, 29,103,6,7,2,1,1,129,163,1022,93,,340,,5427,43,5350,43,2,55,412,40,3,60,0,
84WN01730, 84436878,84,43,6878,2,41,02,412,2,1,3,2, 20,2,2,2,120,108,15,147,82,623, 7, 3, 7, 6, 57,  0,5,7,1,1,1,185,163,930,,,,,5555,43,5447,43,6,89,727,41,1,85,92,004
84WN01731, 84436879,84,43,6879,2,40,02,401,2,2,5,5, 30,3,3,2,120,108,6,103,64,497, 5, 3,10, 7, 35,  0,6,7,1,1,1,157,173,988,,,,,4955,43,4199,43,2,70,570,40,1,72,75,004
84WN01732, 84436880,84,43,6880,1,40,02,401,2,2,5,5, 30,3,3,2,120,108,27,112,53,387, 8, 3,12, 9, 37,135,6,7,3,1,1,143,173,988,93,,324,,4955,43,4199,43,2,58,432,40,3,62,0,
84WN01733, 84436881,84,43,6881,1,41,02,414,1,1,1,1, 30,3,3,2,120,108,17,135,84,653, 7, 3, 9, 7, 43,215,5,6,2,1,4,161,156,909,93,,340,,6001,43,4412,43,6,92,561,41,3,94,0,
84WN01734, 84436882,84,43,6882,1,43,02,431,2,2,5,5, 40,4,4,5,120,107,1,119,92,749, 8, 4, 9, 7, 37,197,3,6,1,1,5,160,164,1256,,,,,5650,43,3508,43,6,102,659,43,,0,0,
84WN01735, 84436883,84,43,6883,1,43,02,431,2,2,5,5, 40,4,4,5,120,107,2,130,95,766,13, 4, 9, 6, 38,196,4,6,5,1,2,137,164,1256,93,,318,,5650,43,3508,43,6,105,677,43,3,0,0,
84WN01736, 84436884,84,43,6884,1,41,02,413,2,2,5,5, 60,6,4,2,121,107,2,144,82,632, 7, 3, 9, 7, 47,170,5,7,1,1,1,175,161,1151,93,,340,,5808,43,2688,43,6,90,652,41,3,91,0,
84WN01737, 84436885,84,43,6885,2,41,02,413,2,2,5,5, 60,6,4,2,121,107,3,145,49,322, 7, 3,11,11, 43,  0,6,7,2,1,1,147,161,1151,92,,264,,5808,43,2688,43,6,53,385,41,2,56,62,087
84WN01738, 84436886,84,43,6886,1,42,02,852,1,1,1,1, 60,6,4,2,121,107,14,87,77,638, 9, 3, 9, 6, 48,210,4,5,1,1,3,144,128,770,,01,,,5369,43,2585,43,3,85,535,42,1,87,0,
84WN01739, 84436887,84,43,6887,2,42,02,802,2,2,5,4, 60,6,4,3,121,108,11,90,67,537, 8, 3, 9, 8, 42,  0,3,5,2,1,1,145,150,941,,,,,5463,43,2245,43,3,73,552,42,1,73,77,003
84WN01740, 84436888,84,43,6888,2,42,02,802,2,2,5,6, 60,6,4,3,121,108,13,75,59,477, 9, 3,11, 9, 46,  0,4,6,1,1,1,146,150,941,,,,,5463,43,2245,43,3,65,545,42,1,66,69,003
84WN01741, 84436889,84,43,6889,1,43,02,434,1,1,1,1, 30,3,3,5,121,106,2,162,99,781, 8, 5, 7, 6, 43,172,5,7,1,1,1,151,139,976,,,,,5877,43,4648,43,6,110,568,43,,0,0,
84WN01742, 84436891,84,43,6891,2,41,02,414,2,1,3,2, 20,2,2,2,121,107,10,95,43,313, 6, 3,11,10, 46,  0,6,7,1,1,1,154,163,852,92,,264,,6001,43,5417,43,6,47,413,41,2,50,52,088
84WN01743, 84436892,84,43,6892,2,41,02,413,1,1,1,1, 80,8,5,3,121,108,13,138,88,687, 9, 3, 8, 6, 50,  0,5,7,1,1,1,158,155,1018,,,,,5808,43,1338,43,6,96,650,41,1,95,97,003
84WN01744, 84436893,84,43,6893,1,42,02,852,2,2,5,5, 70,7,5,2,121,107,17,89,60,478,10, 3,11, 8, 41,126,4,6,2,1,1,142,156,778,93,,340,,5369,43,1707,43,3,66,518,42,3,69,0,
84WN01745, 84436894,84,43,6894,2,42,02,852,2,2,5,5, 70,7,5,2,121,107,16,103,57,436, 9, 3,12, 8, 39,  0,4,6,1,1,1,139,156,778,,,,,5369,43,1707,43,3,63,517,42,1,64,70,004
84WN01746, 84436895,84,43,6895,1,40,02,402,1,1,1,1, 20,2,2,2,121,107,5,111,73,579, 5, 3,11, 7, 39,192,5,7,1,1,2,160,153,898,93,,340,,5048,43,5230,43,2,81,502,40,3,81,0,
84WN01747, 84436897,84,43,6897,2,40,02,401,2,1,3,2, 20,2,2,3,121,108,15,56,40,319, 6, 3,11,10, 38,  0,5,7,1,1,1,143,163,840,97,,251,,4955,43,4835,43,2,44,400,40,7,0,0,
84WN01748, 84436899,84,43,6899,1,43,02,432,2,2,5,5, 30,3,3,5,121,106,2,95,44,325,14, 3,14,11, 36,116,5,6,1,1,1,99,156,1009,93,,324,,6261,43,4394,43,6,49,243,43,3,0,0,
84WN01749, 84436900,84,43,6900,1,43,02,432,2,2,5,5, 30,3,3,5,121,106,1,92,62,498, 6, 4,11,10, 36,146,4,6,1,1,1,150,156,1009,93,,318,,6261,43,4394,43,6,69,415,43,3,0,0,
84WN01750, 84436903,84,43,6903,1,42,02,852,2,2,5,7, 50,5,4,3,121,108,3,79,58,464,10, 3,11, 7, 41,141,4,6,2,1,2,139,142,884,,,,,5369,43,2795,43,3,64,525,42,1,60,0,
84WN01751, 84436904,84,43,6904,1,42,02,852,2,2,5,3, 50,5,4,3,121,108,3,111,72,564,10, 3,10, 8, 40,184,3,5,1,1,2,140,142,884,93,,340,,5369,43,2795,43,3,79,539,42,3,77,0,
84WN01752, 84436905,84,43,6905,1,43,02,432,2,2,5,5, 20,2,2,5,122,105,2,83,66,550, 8, 3,11, 8, 41,152,6,7,2,1,1,150,163,996,,,,,6261,43,4923,43,6,74,491,43,,0,0,
84WN01753, 84436906,84,43,6906,1,43,02,432,2,2,5,5, 20,2,2,5,122,105,1,85,68,567,12, 3,12, 8, 37,167,5,7,2,1,1,129,163,996,,,,,6261,43,4923,43,6,77,508,43,,0,0,
84WN01754, 84436907,84,43,6907,1,41,02,411,2,1,3,2, 50,5,4,3,122,107,9,107,72,573, 8, 3,10, 8, 36,232,3,5,2,1,1,148,167,780,93,,340,,5948,43,3268,43,6,79,527,41,3,80,0,
84WN01755, 84436909,84,43,6909,1,40,02,403,2,2,5,4, 40,4,4,3,122,107,3,106,78,630, 6, 3,10, 7, 47,200,3,5,1,1,2,168,149,868,93,,340,,5427,43,3389,43,2,86,605,40,3,81,0,
84WN01756, 84436910,84,43,6910,1,40,02,403,2,2,5,6, 40,4,4,3,122,107,9,90,69,561, 9, 3,11, 7, 31,157,2,4,4,1,1,149,149,868,93,,340,,5427,43,3389,43,2,76,625,40,3,75,0,
84WN01757, 84436911,84,43,6911,2,42,02,832,1,1,1,1, 20,2,2,2,122,106,25,102,52,394, 8, 3,11, 9, 46,  0,5,7,2,1,1,140,153,874,,,,,5324,43,5297,43,3,58,409,42,1,54,61,004
84WN01758, 84436912,84,43,6912,2,43,02,432,2,2,5,5, 30,3,3,5,122,105,4,104,70,568, 9, 3,10, 9, 35,  0,4,7,1,1,1,140,156,1034,,,,,6261,43,4592,43,6,79,529,43,,0,0,003
84WN01759, 84436913,84,43,6913,1,43,02,432,2,2,5,5, 30,3,3,5,122,105,3,105,71,576, 9, 3,11, 9, 34,150,5,6,1,1,1,144,156,1034,93,,318,,6261,43,4592,43,6,80,494,43,3,0,0,
84WN01760, 84436914,84,43,6914,2,40,02,403,2,2,5,5, 70,7,5,2,122,106,5,89,48,369, 7, 3,12,10, 28,  0,6,7,1,1,1,137,176,1124,92,,264,,5427,43,1899,43,2,53,443,40,2,56,60,087
84WN01761, 84436915,84,43,6915,2,40,02,403,2,2,5,5, 70,7,5,2,122,106,26,80,56,453, 6, 3,12, 9, 34,  0,6,7,1,1,1,154,176,1124,92,,264,,5427,43,1899,43,2,62,541,40,2,62,67,086
84WN01762, 84436916,84,43,6916,1,41,02,413,1,1,1,1, 20,2,2,2,123,105,11,136,82,651, 9, 3, 8, 7, 47,218,5,7,2,3,1,156,153,920,93,06,340,,5808,43,5098,43,6,92,577,41,3,90,0,
84WN01763, 84436917,84,43,6917,2,42,02,942,1,1,1,1, 30,3,3,2,123,105,17,132,79,627, 4, 3,10, 7, 42,  0,3,5,1,1,1,174,139,896,,,,,5397,43,4102,43,3,88,612,42,1,83,92,004
84WN01764, 84436918,84,43,6918,1,41,02,412,2,2,5,4, 60,6,4,3,123,106,16,137,69,522, 9, 3,11, 9, 46,170,5,7,2,1,3,151,172,1274,93,,340,,5555,43,2257,43,6,76,505,41,3,78,0,
84WN01765, 84436919,84,43,6919,2,41,02,412,2,2,5,6, 60,6,4,3,123,106,15,111,66,518, 6, 3, 9, 7, 43,  0,3,5,3,1,1,161,172,1274,,,,,5555,43,2257,43,6,73,587,41,1,74,75,004
84WN01766, 84436923,84,43,6923,2,40,02,404,2,1,3,2, 80,8,5,3,124,105,5,60,64,552, 7, 3,11, 9, 41,  0,4,6,1,1,1,160,173,1130,,,,,5383,43,0825,43,2,72,604,40,1,68,74,004
84WN01767, 84436924,84,43,6924,1,41,02,414,1,1,1,1, 20,2,2,2,124,104,27,136,90,735, 8, 4, 7, 6, 43,242,3,5,1,1,1,162,153,940,,,,,6001,43,5135,43,6,102,672,41,1,99,0,
84WN01768, 84436925,84,43,6925,2,42,02,842,2,1,4,2, 70,7,5,9,124,106,26,94,58,458, 7, 3,10, 8, 32,  0,3,5,5,1,1,0,146,793,93,,289,,4842,43,1692,43,3,64,479,42,3,67,80,
84WN01769, 84436926,84,43,6926,2,42,02,842,2,1,3,2, 70,7,5,2,124,104,10,81,67,566, 5, 3,10, 7, 38,  0,3,5,2,1,1,170,146,793,92,,264,,4842,43,1692,43,3,76,644,42,2,71,76,085
84WN01770, 84436927,84,43,6927,2,43,02,432,1,1,1,1, 20,2,2,5,124,103,4,140,95,786,13, 3, 9, 8, 46,  0,5,7,3,1,1,145,153,934,,,,,6261,43,5438,43,6,108,676,43,,0,0,004
84WN01771, 84436928,84,43,6928,2,43,02,432,3,2,8,5, 30,3,3,5,124,103,3,85,71,607, 8, 3,10, 8, 38,  0,4,6,3,1,1,147,190,1288,,,,,6261,43,4086,43,6,81,567,43,,0,0,003
84WN01772, 84436929,84,43,6929,2,43,02,432,3,2,8,5, 30,3,3,5,124,103,3,79,71,613, 6, 3,10, 8, 36,  0,4,6,3,1,1,155,190,1288,,16,,,6261,43,4086,43,6,81,573,43,,0,0,004
84WN01773, 84436930,84,43,6930,1,43,02,432,3,1,7,2, 30,3,3,5,124,103,3,76,83,732,11,12,10, 9, 35,188,4,6,1,1,1,110,190,1288,93,,318,,6261,43,4086,43,6,95,601,43,3,0,0,
84WN01774, 84436931,84,43,6931,1,42,02,942,1,1,1,1, 50,5,4,2,124,104,26,124,56,419, 6, 3,11, 8, 39,122,3,5,5,1,1,140,129,824,93,,318,,5397,43,3148,43,3,63,324,42,1,68,0,
84WN01775, 84436932,84,43,6932,2,40,02,402,2,2,5,6, 40,4,4,2,125,103,14,92,73,619, 7, 3,10, 7, 36,  0,3,5,1,1,1,163,164,1203,,,,,5048,43,3955,43,2,84,709,40,1,84,86,003
84WN01776, 84436933,84,43,6933,1,40,02,402,2,2,5,4, 40,4,4,2,125,103,21,117,74,605, 8, 3,12, 8, 39,189,4,5,1,1,1,158,164,1203,93,,340,,5048,43,3955,43,2,84,613,40,3,86,0,
84WN01777, 84436934,84,43,6934,1,43,02,432,2,2,5,6, 60,6,4,5,125,102,1,106,76,641, 9, 3, 8, 7, 39,181,5,7,1,1,3,157,172,1265,93,,318,,6261,43,2268,43,6,88,611,43,3,0,0,
84WN01778, 84436935,84,43,6935,1,43,02,432,2,2,5,4, 60,6,4,5,125,102,1,134,96,810, 7, 4, 8, 7, 38,190,4,7,1,1,1,167,172,1265,,,,,6261,43,2268,43,6,111,695,43,,0,0,
84WN01779, 84436936,84,43,6936,2,43,02,434,1,1,1,1, 50,5,4,5,125,102,3,145,90,740, 9, 5,10, 8, 39,  0,4,6,1,1,1,143,129,897,,,,,5877,43,3181,43,6,103,598,43,,0,0,003
84WN01780, 84436937,84,43,6937,1,41,02,413,1,1,1,1, 30,3,3,3,126,103,17,168,65,468, 8, 3,11, 9, 39,146,4,6,2,1,1,140,139,870,93,,340,,5808,43,4098,43,6,73,352,41,3,80,0,
84WN01781, 84436938,84,43,6938,2,43,02,434,2,1,4,2, 80,8,5,9,128,102,26,56,43,367, 8, 3,10, 8, 48,  0,7,8,5,1,1,0,164,673,93,,289,,5877,43,0773,43,6,50,393,43,3,52,60,
84WN01782, 84630729,84,63,0729,1,63,06,631,1,1,1,1, 20,2,2,1,82,144,11,106,81,489, 6, 3, 8, 6, 52,223,4,5,1,1,1,146,151,901,97,,319,,9924,62,9897,62,6,69,498,63,3,88,0,
84WN01783, 84630733,84,63,0733,2,60,06,602,2,1,3,2, 30,3,3,1,88,138,28,100,88,565, 7, 3, 8, 6, 63,  0,6,7,2,1,1,171,152,928,,,,,9950,62,9678,62,2,78,667,60,1,92,99,005
84WN01784, 84630735,84,63,0735,2,60,06,601,2,2,5,4, 60,6,4,1,88,138,30,104,88,562, 9, 3, 7, 7, 60,  0,6,7,2,1,1,165,163,1107,,,,,9806,62,8254,62,2,78,667,60,1,93,103,006
84WN01785, 84630736,84,63,0736,2,60,06,601,2,2,5,6, 60,6,4,1,88,138,2,87,80,517, 9, 3, 9, 8, 49,  0,5,6,2,1,1,158,163,1107,,,,,9806,62,8254,62,2,71,667,60,1,83,87,006
84WN01786, 84630737,84,63,0737,1,60,06,601,3,2,8,5, 50,5,4,1,88,138,25,88,77,494, 9, 3,10, 8, 49,187,7,8,2,1,1,155,180,951,93,,340,,9806,62,8746,62,2,68,603,60,3,88,0,
84WN01787, 84630738,84,63,0738,1,60,06,601,3,2,8,5, 50,5,4,1,88,138,5,102,87,557, 8, 3, 8, 8, 52,224,5,7,2,1,1,167,180,951,93,,340,,9806,62,8746,62,2,77,646,60,3,95,0,
84WN01788, 84630739,84,63,0739,1,60,06,601,3,2,8,5, 40,4,4,1,88,138,18,99,90,580, 8, 3, 8, 7, 47,261,5,7,2,1,1,167,176,798,93,,340,,9806,62,9303,62,2,80,682,60,3,100,0,
84WN01789, 84630740,84,63,0740,1,60,06,601,3,2,8,5, 40,4,4,1,88,138,30,87,70,444, 8, 3, 9, 8, 48,206,5,6,1,1,2,156,176,798,93,,340,,9806,62,9303,62,2,62,604,60,3,82,0,
84WN01790, 84630742,84,63,0742,2,63,06,633,1,1,1,1, 30,3,3,1,88,138,1,120,108,696, 6, 3, 6, 6, 76,  0,6,7,1,1,1,189,169,1028,,,,,9729,62,9318,62,6,95,710,63,1,104,117,006
84WN01791, 84630745,84,63,0745,1,61,06,612,1,2,3,5, 30,3,3,1,89,137,11,123,85,531, 7, 3, 9, 7, 50,230,6,7,1,1,1,167,152,907,93,,340,,0214,63,9616,62,6,76,620,61,3,91,0,
84WN01792, 84630746,84,63,0746,1,61,06,612,1,1,1,1, 90,9,5,1,89,137,6,110,79,496, 8, 3,10, 9, 59,218,7,8,1,1,1,149,176,1178,93,,340,,0214,63,6265,62,6,71,485,61,3,79,0,
84WN01793, 84630747,84,63,0747,2,60,06,603,1,1,1,1, 30,3,3,1,89,137,24,124,93,588, 9, 3, 8, 6, 61,  0,5,7,1,1,1,156,152,1069,,,,,9773,62,9720,62,2,83,620,60,1,84,80,006
