UID,ID10,BRD,ETAG,GRFL,GRADE,FLGR1,SEX,SHDAY,DAYSH,GROUP,BGRP,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YR
04SH00203,1999090953,09,90953,8.0,60,4,2,2004-03-09,69,EWE BAND1,1,BAD L. EYE,30,5.0,172,2004-06-01,H,0,04
04SH00204,2002113986,11,R3986,9.8,64,2,2,2004-03-09,69,BAND 2 THIN,2,,07,2.0,138,2004-05-27,2,0,04
04SH00205,2002113303,11,R3303,10.0,60,4,2,2004-03-09,69,BAND 2 THIN,3,,43,2.0,117,2004-05-20,1,0,04
04SH00206,2002113231,11,R3231,13.4,62,3,2,2004-03-09,69,BAND 2 THIN,2,,43,2.0,130,2004-05-13,2,0,04
04SH00207,2000047230,04,A7230,6.2,60,4,2,2004-03-09,69,BAND 2 THIN,2,,30,4.0,141,2004-05-20,1,0,04
04SH00208,1998446824,44,T6824,8.0,60,4,2,2004-03-09,69,EWE BAND1,1,,02,6.0,0,,*,0,04
04SH00209,2000111076,11,R1076,11.4,60,4,2,2004-03-09,69,BAND 2 THIN,2,,43,4.0,165,2004-05-20,1,0,04
04SH00210,2002050235,05,P0235,7.4,58,5,2,2004-03-09,69,EWE BAND1,1,,30,2.0,125,2004-05-03,1,0,04
04SH00211,1997044491,04,A4491,7.8,62,3,2,2004-03-09,69,EWE BAND1,1,,30,7.0,218,2004-05-03,1,0,04
04SH00212,2000111196,11,R1196,8.0,62,3,2,2004-03-09,69,BAND 2 THIN,2,,07,4.0,136,2004-05-27,2,0,04
04SH00213,1999046600,04,A6600,5.8,62,3,2,2004-03-09,69,EWE BAND1,1,TENDER,30,5.0,149,2004-04-22,1,0,04
04SH00214,2002113330,11,R3330,11.6,60,4,2,2004-03-09,69,BAND 2 THIN,3,,07,2.0,162,2004-05-20,1,0,04
04SH00215,1999640718,64,K0718,14.6,56,6,2,2004-03-09,69,EWE BAND1,1,,06,5.0,237,2004-05-13,2,0,04
04SH00216,2000111804,11,R1804,13.6,60,4,2,2004-03-09,69,BAND 2 THIN,2,,07,4.0,182,2004-05-27,2,0,04
04SH00217,1998045161,04,A5161,6.8,60,4,2,2004-03-09,69,EWE BAND1,1,,30,6.0,170,2004-04-26,2,0,04
04SH00218,2000111259,11,R1259,10.4,62,3,2,2004-03-09,69,EWE BAND1,1,,07,4.0,168,2004-05-13,2,0,04
04SH00219,1997107928,10,S7928,6.8,64,2,2,2004-03-09,69,BAND 2 THIN,3,,07,7.0,141,2004-05-03,1,0,04
04SH00220,2000447879,44,T7879,11.2,60,4,2,2004-03-09,69,BAND 2 THIN,3,,02,4.0,145,2004-05-03,1,0,04
04SH00221,1998640495,64,K0495,7.8,60,4,2,2004-03-09,69,EWE BAND1,1,,06,6.0,187,2004-05-03,1,0,04
04SH00222,1998045822,04,A5822,6.6,62,3,2,2004-03-09,69,BAND 2 THIN,3,,30,5.5,147,2004-05-03,1,0,04
04SH00223,2000047622,04,A7622,7.0,62,3,2,2004-03-09,69,BAND 2 THIN,3,,30,4.0,119,2004-05-03,1,0,04
04SH00224,2002642400,64,K2400,12.8,62,3,2,2004-03-09,69,BAND 2 THIN,2,,06,2.0,219,2004-05-27,2,0,04
04SH00225,1999046628,04,A6628,6.2,60,4,2,2004-03-09,69,EWE BAND1,1,,30,5.0,157,2004-04-22,1,0,04
04SH00226,1997446374,44,T6374,9.8,60,4,2,2004-03-09,69,BAND 2 THIN,3,,02,7.0,124,2004-05-20,1,0,04
04SH00227,2002114006,11,R4006,9.0,62,3,2,2004-03-09,69,BAND 2 THIN,2,,07,2.0,150,2004-05-20,1,0,04
04SH00228,2000047236,04,A7236,7.0,58,5,2,2004-03-09,69,BAND 2 THIN,2,,30,4.0,169,2004-05-27,2,0,04
04SH00229,1998008539,00, 8539,10.4,58,5,2,2004-03-09,69,BAND 2 THIN,3,,07,6.0,158,2004-04-26,2,0,04
04SH00230,2001112834,11,R2834,12.0,62,3,2,2004-03-09,69,BAND 2 THIN,2,,07,3.0,155,2004-05-20,1,0,04
04SH00231,2000047171,04,A7171,6.8,62,3,2,2004-03-09,69,BAND 2 THIN,2,,30,4.0,184,2004-05-20,1,0,04
04SH00232,1999091379,09,91379,10.0,62,3,2,2004-03-09,69,BAND 2 THIN,2,,07,5.0,177,2004-05-27,2,0,04
04SH00233,2002642085,64,K2085,9.4,60,4,2,2004-03-09,69,BAND 2 THIN,2,TENDER,05,2.0,132,2004-05-24,5,0,04
04SH00234,2000047856,04,A7856,7.4,58,5,2,2004-03-09,69,BAND 2 THIN,3,,30,4.0,146,2004-05-20,1,0,04
04SH00235,2002049206,04,A9206,7.0,62,3,2,2004-03-09,69,EWE BAND1,1,,30,2.0,144,2004-04-22,1,0,04
04SH00236,2001112520,11,R2520,10.4,60,4,2,2004-03-09,69,BAND 2 THIN,2,,07,3.0,177,2004-05-13,2,0,04
04SH00237,2002642062,64,K2062,9.8,60,4,2,2004-03-09,69,EWE BAND1,1,,06,2.0,160,2004-04-26,2,0,04
04SH00238,1999046435,04,A6435,7.4,58,5,2,2004-03-09,69,EWE BAND1,1,,30,5.0,176,2004-05-13,2,0,04
04SH00239,1999046498,04,A6498,5.8,60,4,2,2004-03-09,69,EWE BAND1,1,SHORT,30,5.0,131,2004-04-22,1,0,04
04SH00240,2002113933,11,R3933,11.4,62,3,2,2004-03-09,69,EWE BAND1,1,,07,2.0,161,2004-04-22,1,0,04
04SH00241,1997044801,04,A4801,7.0,58,5,2,2004-03-09,69,EWE BAND1,1,,30,6.5,163,2004-04-22,1,0,04
04SH00242,1999046668,04,A6668,6.6,60,4,2,2004-03-09,69,EWE BAND1,1,,30,5.0,147,2004-04-22,1,0,04
04SH00243,1998446455,44,T6455,9.0,62,3,2,2004-03-09,69,EWE BAND1,1,,02,6.0,157,2004-05-03,1,0,04
04SH00244,2001048498,04,A8498,6.8,58,5,2,2004-03-09,69,EWE BAND1,1,,30,3.0,153,2004-04-22,1,0,04
04SH00245,1999046566,04,A6566,7.0,62,3,2,2004-03-09,69,EWE BAND1,1,,30,5.0,153,2004-04-22,1,0,04
04SH00246,2001048756,04,A8756,7.6,60,4,2,2004-03-09,69,EWE BAND1,1,,30,3.0,167,2004-05-13,2,0,04
04SH00247,2002448908,44,T8908,8.6,62,3,2,2004-03-09,69,EWE BAND1,1,,02,2.0,154,2004-06-08,S,0,04
04SH00248,1997446055,44,T6055,10.4,60,4,2,2004-03-09,69,EWE BAND1,1,POOR COND.,02,7.0,0,,*,0,04
04SH00249,2001048797,04,A8797,10.8,56,6,2,2004-03-09,69,EWE BAND1,1,,30,3.0,163,2004-04-26,2,0,04
04SH00250,2000111090,11,R1090,11.4,60,4,2,2004-03-09,69,EWE BAND1,1,,07,4.0,158,2004-04-26,2,0,04
04SH00251,2001641810,64,K1810,10.6,62,3,2,2004-03-09,69,EWE BAND1,1,,06,3.0,233,2004-04-22,1,0,04
04SH00252,1997108897,10,S8897,9.4,60,4,2,2004-03-09,69,EWE BAND1,1,,07,7.0,164,2004-04-26,2,0,04
04SH00253,1998640372,64,K0372,9.4,60,4,2,2004-03-09,69,EWE BAND1,1,,06,6.0,181,2004-04-22,1,0,04
04SH00254,1999090694,09,90694,8.4,58,5,2,2004-03-09,69,EWE BAND1,1,,30,5.0,196,2004-04-22,1,0,04
04SH00255,1998446909,44,T6909,10.4,60,4,2,2004-03-09,69,EWE BAND1,1,,02,6.0,176,2004-05-24,5,0,04
04SH00256,2001112864,11,R2864,11.8,60,4,2,2004-03-09,69,EWE BAND1,1,,07,3.0,175,2004-05-03,1,0,04
04SH00257,2001112357,11,R2357,9.4,60,4,2,2004-03-09,69,EWE BAND1,1,,07,3.0,161,2004-04-26,2,0,04
04SH00258,1999046854,04,A6854,7.4,58,5,2,2004-03-09,69,EWE BAND1,1,,30,5.0,171,2004-04-22,1,0,04
04SH00259,1999640711,64,K0711,8.8,56,6,2,2004-03-09,69,EWE BAND1,1,,06,5.0,196,2004-04-22,1,0,04
04SH00260,1999640844,64,K0844,11.4,60,4,2,2004-03-09,69,EWE BAND1,1,,06,5.0,170,2004-04-22,1,0,04
04SH00261,2001048818,04,A8818,4.6,60,4,2,2004-03-09,69,EWE BAND1,1,,30,3.0,152,2004-04-22,1,0,04
04SH00262,2000047157,04,A7157,4.4,56,6,2,2004-03-09,69,EWE BAND1,1,,30,4.0,129,2004-04-22,1,0,04
04SH00263,1999046943,04,A6943,6.0,60,4,2,2004-03-09,69,EWE BAND1,1,,30,5.0,172,2004-04-22,1,0,04
04SH00264,1998446485,44,T6485,10.6,60,4,2,2004-03-09,69,EWE BAND1,1,,02,6.0,180,2004-05-03,1,0,04
04SH00265,1997044793,04,A4793,5.6,58,5,2,2004-03-09,69,EWE BAND1,1,,30,6.5,154,2004-04-22,1,0,04
04SH00266,1998008441,00, 8441,11.0,62,3,2,2004-03-09,69,EWE BAND1,1,,43,6.0,170,2004-04-22,1,0,04
04SH00267,1999110497,11,R0497,9.4,62,3,2,2004-03-09,69,EWE BAND1,1,,07,5.0,142,2004-05-13,2,0,04
04SH00268,2001448386,44,T8386,9.4,62,3,2,2004-03-09,69,EWE BAND1,1,,02,3.0,182,2004-04-26,2,0,04
04SH00269,1997445853,44,T5853,10.4,56,6,2,2004-03-09,69,EWE BAND1,1,,02,7.0,161,2004-05-03,1,0,04
04SH00270,1999091137,09,91137,9.2,64,2,2,2004-03-09,69,EWE BAND1,1,,07,5.0,154,2004-04-22,1,0,04
04SH00271,1999447201,44,T7201,8.6,60,4,2,2004-03-09,69,EWE BAND1,1,,02,5.0,182,2004-04-22,1,0,04
04SH00272,2002449113,44,T9113,10.0,60,4,2,2004-03-09,69,EWE BAND1,1,,02,2.0,153,2004-06-08,S,0,04
04SH00273,1999640641,64,K0641,12.6,60,4,2,2004-03-09,69,EWE BAND1,1,,06,5.0,204,2004-04-22,1,0,04
04SH00274,1997107852,10,S7852,9.6,62,3,2,2004-03-09,69,EWE BAND1,1,,07,7.0,152,2004-05-03,1,0,04
04SH00275,1998446709,44,T6709,8.6,64,2,2,2004-03-09,69,EWE BAND1,1,,02,6.0,183,2004-04-22,1,0,04
04SH00276,1998045801,04,A5801,7.0,60,4,2,2004-03-09,69,EWE BAND1,1,,30,5.5,157,2004-05-03,1,0,04
04SH00277,1998109209,10,S9209,10.2,62,3,2,2004-03-09,69,EWE BAND1,1,,07,6.0,160,2004-05-03,1,0,04
04SH00278,1998446649,44,T6649,10.0,62,3,2,2004-03-09,69,EWE BAND1,1,,02,6.0,169,2004-05-27,2,0,04
04SH00279,1998109708,10,S9708,8.6,62,3,2,2004-03-09,69,EWE BAND1,1,,07,6.0,163,2004-04-22,1,0,04
04SH00280,2002050151,05,P0151,7.0,58,5,2,2004-03-09,69,EWE BAND1,1,,30,2.0,107,2004-04-22,1,0,04
04SH00281,2001641541,64,K1541,13.6,56,6,2,2004-03-09,69,EWE BAND1,1,,06,3.0,205,2004-05-03,1,0,04
04SH00282,2000047609,04,A7609,5.4,62,3,2,2004-03-09,69,EWE BAND1,1,SHORT,30,4.0,166,2004-05-20,1,0,04
04SH00283,1997445998,44,T5998,8.2,60,4,2,2004-03-09,69,EWE BAND1,1,,02,7.0,136,2004-04-22,1,0,04
04SH00284,2000641115,64,K1115,10.6,60,4,2,2004-03-09,69,EWE BAND1,1,,06,4.0,208,2004-04-26,2,0,04
04SH00285,2002049318,04,A9318,6.0,60,4,2,2004-03-09,69,EWE BAND1,1,,30,2.0,147,2004-04-26,2,0,04
04SH00286,1999640853,64,K0853,10.4,60,4,2,2004-03-09,69,EWE BAND1,1,,06,5.0,199,2004-05-24,5,0,04
04SH00287,2000047252,04,A7252,8.0,62,3,2,2004-03-09,69,EWE BAND1,1,,30,4.0,140,2004-04-26,2,0,04
04SH00288,1997107785,10,S7785,7.0,64,2,2,2004-03-09,69,EWE BAND1,1,SHORT,42,7.0,145,2004-04-22,1,0,04
04SH00289,2002448992,44,T8992,7.6,62,3,2,2004-03-09,69,EWE BAND1,1,,02,2.0,165,2004-05-03,1,0,04
04SH00290,2000047262,04,A7262,4.2,58,5,2,2004-03-09,69,EWE BAND1,1,SHORT,30,4.0,139,2004-04-26,2,0,04
04SH00291,1998109784,10,S9784,10.8,62,3,2,2004-03-09,69,EWE BAND1,1,,07,6.0,163,2004-04-22,1,0,04
04SH00292,2000112031,11,R2031,10.0,62,3,2,2004-03-09,69,EWE BAND1,1,,07,4.0,186,2004-05-03,1,0,04
04SH00293,2002049034,04,A9034,6.4,54,7,2,2004-03-09,69,EWE BAND1,1,,30,2.0,152,2004-04-22,1,0,04
04SH00294,1998109674,10,S9674,10.2,64,2,2,2004-03-09,69,EWE BAND1,1,,07,6.0,162,2004-05-24,5,0,04
04SH00295,2002049348,04,A9348,5.2,58,5,2,2004-03-09,69,EWE BAND1,1,,30,2.0,165,2004-04-26,2,0,04
04SH00296,2002049876,04,A9876,4.4,60,4,2,2004-03-09,69,EWE BAND1,1,,30,2.0,111,2004-04-22,1,0,04
04SH00297,1997044883,04,A4883,6.8,62,3,2,2004-03-09,69,EWE BAND1,1,,30,6.5,151,2004-05-13,2,0,04
04SH00298,2001448330,44,T8330,9.8,62,3,2,2004-03-09,69,EWE BAND1,1,,02,3.0,160,2004-05-03,1,0,04
04SH00299,1999640644,64,K0644,9.4,58,5,2,2004-03-09,69,EWE BAND1,1,,06,5.0,188,2004-05-24,5,0,04
04SH00300,2000448254,44,T8254,11.8,60,4,2,2004-03-09,69,EWE BAND1,1,,02,4.0,165,2004-04-22,1,0,04
04SH00301,2002642504,64,K2504,11.6,60,4,2,2004-03-09,69,EWE BAND1,1,,06,2.0,172,2004-04-26,2,0,04
04SH00302,2000112054,11,R2054,9.0,62,3,2,2004-03-09,69,EWE BAND1,1,,07,4.0,146,2004-05-03,1,0,04
04SH00303,2000111160,11,R1160,8.8,64,2,2,2004-03-09,69,EWE BAND1,1,,07,4.0,136,2004-04-26,2,0,04
04SH00304,2001048714,04,A8714,6.2,60,4,2,2004-03-09,69,EWE BAND1,1,,30,3.0,177,2004-05-27,2,0,04
04SH00305,2000447945,44,T7945,9.4,60,4,2,2004-03-09,69,EWE BAND1,1,,02,4.0,144,2004-05-03,1,0,04
04SH00306,2001448370,44,T8370,11.0,62,3,2,2004-03-09,69,EWE BAND1,1,,02,3.0,155,2004-05-03,1,0,04
04SH00307,1999640723,64,K0723,10.4,58,5,2,2004-03-09,69,EWE BAND1,1,,06,5.0,201,2004-04-26,2,0,04
04SH00308,2000047469,04,A7469,6.4,58,5,2,2004-03-09,69,EWE BAND1,1,A7467? A7469?,30,4.0,107,2004-04-22,1,0,04
04SH00309,1999046708,04,A6708,6.6,58,5,2,2004-03-09,69,EWE BAND1,1,,30,5.0,138,2004-04-22,1,0,04
04SH00310,1999090835,09,90835,11.2,58,5,2,2004-03-09,69,EWE BAND1,1,,06,5.0,227,2004-04-26,2,0,04
04SH00311,1999091174,09,91174,8.6,58,5,2,2004-03-09,69,EWE BAND1,1,,30,5.0,144,2004-04-22,1,0,04
04SH00312,2002449334,44,T9334,10.2,60,4,2,2004-03-09,69,EWE BAND1,1,TENDER,02,2.0,158,2004-05-24,5,0,04
04SH00313,1998640241,64,K0241,10.6,60,4,2,2004-03-09,69,EWE BAND1,1,,06,6.0,190,2004-05-03,1,0,04
04SH00314,1999090844,09,90844,5.6,62,3,2,2004-03-09,69,EWE BAND1,1,,30,5.0,126,2004-04-26,2,0,04
04SH00315,2001112365,11,R2365,9.2,64,2,2,2004-03-09,69,EWE BAND1,1,,07,3.0,141,2004-04-22,1,0,04
04SH00316,2000047395,04,A7395,8.0,60,4,2,2004-03-09,69,EWE BAND1,1,,30,4.0,178,2004-04-26,2,0,04
04SH00317,2002642266,64,K2266,9.6,58,5,2,2004-03-09,69,EWE BAND1,1,,06,2.0,145,2004-06-01,H,0,04
04SH00318,1999046444,04,A6444,5.4,62,3,2,2004-03-09,69,EWE BAND1,1,,30,5.0,161,2004-04-26,2,0,04
04SH00319,2002049306,04,A9306,8.0,58,5,2,2004-03-09,69,EWE BAND1,1,,30,2.0,168,2004-06-01,H,0,04
04SH00320,1999640706,64,K0706,13.2,58,5,2,2004-03-09,69,EWE BAND1,1,,06,5.0,209,2004-05-24,5,0,04
04SH00321,2002642116,64,K2116,8.8,58,5,2,2004-03-09,69,EWE BAND1,1,,06,2.0,163,2004-04-22,1,0,04
04SH00322,2002448958,44,T8958,8.6,62,3,2,2004-03-09,69,EWE BAND1,1,,02,2.0,156,2004-06-08,S,0,04
04SH00323,2001448312,44,T8312,11.0,62,3,2,2004-03-09,69,EWE BAND1,1,,02,3.0,197,2004-05-03,1,0,04
04SH00324,2002448880,44,T8880,12.4,60,4,2,2004-03-09,69,EWE BAND1,1,,02,2.0,166,2004-05-20,1,0,04
04SH00325,1999447602,44,T7602,12.2,60,4,2,2004-03-09,69,EWE BAND1,1,,02,5.0,159,2004-04-26,2,0,04
04SH00326,1997446168,44,T6168,7.2,60,4,2,2004-03-09,69,EWE BAND1,1,,02,7.0,148,2004-04-26,2,0,04
04SH00327,2000112032,11,R2032,9.6,60,4,2,2004-03-09,69,EWE BAND1,1,,07,4.0,166,2004-05-13,2,0,04
04SH00328,1997446207,44,T6207,7.2,62,3,2,2004-03-09,69,EWE BAND1,1,,02,7.0,0,,*,0,04
04SH00329,2002642369,64,K2369,12.0,62,3,2,2004-03-09,69,EWE BAND1,1,,06,2.0,158,2004-04-22,1,0,04
04SH00330,2002449189,44,T9189,9.0,60,4,2,2004-03-09,69,EWE BAND1,1,,02,2.0,141,2004-06-08,S,0,04
04SH00331,2001641842,64,K1842,11.4,58,5,2,2004-03-09,69,EWE BAND1,1,,06,3.0,173,2004-04-26,2,0,04
04SH00332,1998109887,10,S9887,9.0,64,2,2,2004-03-09,69,EWE BAND1,1,SHORT,07,6.0,170,2004-04-26,2,0,04
04SH00333,2002050076,05,P0076,5.8,60,4,2,2004-03-09,69,EWE BAND1,1,,30,2.0,137,2004-04-22,1,0,04
04SH00334,1997446041,44,T6041,8.2,60,4,2,2004-03-09,69,EWE BAND1,1,SHORT,02,7.0,166,2004-04-22,1,0,04
04SH00335,1998008462,00, 8462,6.8,60,4,2,2004-03-09,69,EWE BAND1,1,,30,6.0,163,2004-05-20,1,0,04
04SH00336,2002449172,44,T9172,6.6,62,3,2,2004-03-09,69,EWE BAND1,1,TENDER,02,2.0,165,2004-06-08,S,0,04
04SH00337,1998045398,04,A5398,6.4,60,4,2,2004-03-09,69,EWE BAND1,1,,30,6.0,165,2004-04-22,1,0,04
04SH00338,2000447885,44,T7885,11.4,58,5,2,2004-03-09,69,EWE BAND1,1,,02,4.0,178,2004-06-01,H,0,04
04SH00339,2002448827,44,T8827,10.2,64,2,2,2004-03-09,69,EWE BAND1,1,,02,2.0,187,2004-04-22,1,0,04
04SH00340,1997044913,04,A4913,5.6,58,5,2,2004-03-09,69,EWE BAND1,1,,30,6.5,153,2004-05-03,1,0,04
04SH00341,1998045906,04,A5906,7.2,60,4,2,2004-03-09,69,BAND 2 THIN,3,,30,5.5,150,2004-05-03,1,0,04
04SH00342,2000047475,04,A7475,6.4,60,4,2,2004-03-09,69,EWE BAND1,1,,30,4.0,176,2004-04-26,2,0,04
04SH00343,2000641302,64,K1302,10.2,60,4,2,2004-03-09,69,EWE BAND1,1,,06,4.0,165,2004-05-03,1,0,04
04SH00344,2000001422,00,01422,8.8,62,3,2,2004-03-09,69,EWE BAND1,1,,07,4.0,177,2004-05-03,1,0,04
04SH00345,1999090333,09,90333,8.4,56,6,2,2004-03-09,69,EWE BAND1,1,,30,5.0,193,2004-05-03,1,0,04
04SH00346,2002449005,44,T9005,7.8,62,3,2,2004-03-09,69,EWE BAND1,1,,02,2.0,121,2004-06-08,S,0,04
04SH00347,2002449379,44,T9379,9.6,62,3,2,2004-03-09,69,EWE BAND1,1,,02,2.0,160,2004-05-24,5,0,04
04SH00348,1999447175,44,T7175,7.4,64,2,2,2004-03-09,69,EWE BAND1,1,,02,5.0,158,2004-04-26,2,0,04
04SH00349,2002050208,05,P0208,4.8,58,5,2,2004-03-09,69,EWE BAND1,1,SHORT,30,2.0,144,2004-05-13,2,0,04
04SH00350,2000448034,44,T8034,8.4,62,3,2,2004-03-09,69,EWE BAND1,1,,02,4.0,119,2004-04-26,2,0,04
04SH00351,2002448999,44,T8999,9.6,60,4,2,2004-03-09,69,EWE BAND1,1,,02,2.0,146,2004-06-08,S,0,04
04SH00352,1998446904,44,T6904,8.6,58,5,2,2004-03-09,69,EWE BAND1,1,,02,6.0,155,2004-05-03,1,0,04
04SH00353,2001641813,64,K1813,8.8,58,5,2,2004-03-09,69,EWE BAND1,1,,06,3.0,185,2004-04-22,1,0,04
04SH00354,2002448924,44,T8924,7.8,62,3,2,2004-03-09,69,EWE BAND1,1,,02,2.0,0,,*,0,04
04SH00355,2002049247,04,A9247,8.8,60,4,2,2004-03-09,69,EWE BAND1,1,,30,2.0,186,2004-05-24,5,0,04
04SH00356,1997044596,04,A4596,6.4,60,4,2,2004-03-09,69,EWE BAND1,1,,30,7.0,164,2004-04-22,1,0,04
04SH00357,2002113358,11,R3358,10.6,62,3,2,2004-03-09,69,EWE BAND1,1,,07,2.0,145,2004-04-22,1,0,04
04SH00358,2001048434,04,A8434,8.2,62,3,2,2004-03-09,69,BAND 2 THIN,3,,30,3.0,173,2004-05-03,1,0,04
04SH00359,2000047467,04,A7467,6.2,62,3,2,2004-03-09,69,EWE BAND1,1,,30,4.0,142,2004-05-03,1,0,04
04SH00360,1999110709,11,R0709,10.4,62,3,2,2004-03-09,69,EWE BAND1,1,,07,5.0,144,2004-04-26,2,0,04
04SH00361,1998640297,64,K0297,12.6,60,4,2,2004-03-09,69,EWE BAND1,1,,06,6.0,192,2004-04-26,2,0,04
04SH00362,2000641197,64,K1197,9.8,60,4,2,2004-03-09,69,EWE BAND1,1,,06,4.0,185,2004-04-26,2,0,04
04SH00363,2002642144,64,K2144,10.8,60,4,2,2004-03-09,69,EWE BAND1,1,,06,2.0,169,2004-04-26,2,0,04
04SH00364,2001048767,04,A8767,5.4,56,6,2,2004-03-09,69,EWE BAND1,1,,30,3.0,171,2004-04-26,2,0,04
04SH00365,2002449052,44,T9052,5.8,60,4,2,2004-03-09,69,EWE BAND1,1,,02,2.0,163,2004-06-08,S,0,04
04SH00366,1999091120,09,91120,10.0,62,3,2,2004-03-09,69,EWE BAND1,1,,07,5.0,160,2004-04-26,2,0,04
04SH00367,2001641928,64,K1928,7.8,60,4,2,2004-03-09,69,EWE BAND1,1,,06,3.0,160,2004-04-22,1,0,04
04SH00368,1997044477,04,A4477,6.4,60,4,2,2004-03-09,69,EWE BAND1,1,,30,7.0,144,2004-04-26,2,0,04
04SH00369,1998045434,04,A5434,7.0,60,4,2,2004-03-09,69,EWE BAND1,1,,30,6.0,153,2004-04-22,1,0,04
04SH00370,1998640170,64,K0170,10.0,58,5,2,2004-03-09,69,EWE BAND1,1,,06,6.0,177,2004-04-26,2,0,04
04SH00371,2002050027,05,P0027,8.2,58,5,2,2004-03-09,69,EWE BAND1,1,,30,2.0,137,2004-04-26,2,0,04
04SH00372,2000447995,44,T7995,12.0,58,5,2,2004-03-09,69,EWE BAND1,1,,02,4.0,175,2004-05-13,2,0,04
04SH00373,2000641190,64,K1190,12.6,58,5,2,2004-03-09,69,EWE BAND1,1,,06,4.0,164,2004-05-13,2,0,04
04SH00374,1999110621,11,R0621,11.8,60,4,2,2004-03-09,69,EWE BAND1,1,,07,5.0,105,2004-05-03,1,0,04
04SH00375,2002049600,04,A9600,4.8,58,5,2,2004-03-09,69,EWE BAND1,1,,30,2.0,0,,*,0,04
04SH00376,2001048376,04,A8376,7.0,60,4,2,2004-03-09,69,EWE BAND1,1,,30,3.0,159,2004-05-27,2,0,04
04SH00377,1998446771,44,T6771,7.2,62,3,2,2004-03-09,69,EWE BAND1,1,,02,6.0,183,2004-04-26,2,0,04
04SH00378,2000447685,44,T7685,8.2,60,4,2,2004-03-09,69,EWE BAND1,1,,02,4.0,161,2004-05-03,1,0,04
04SH00379,2002049298,04,A9298,5.8,58,5,2,2004-03-09,69,EWE BAND1,1,,30,2.0,145,2004-04-26,2,0,04
04SH00380,1998446726,44,T6726,9.0,62,3,2,2004-03-09,69,EWE BAND1,1,,02,6.0,143,2004-05-13,2,0,04
04SH00381,2001448579,44,T8579,12.0,60,4,2,2004-03-09,69,EWE BAND1,1,,02,3.0,153,2004-04-26,2,0,04
04SH00382,2000447703,44,T7703,9.4,60,4,2,2004-03-09,69,EWE BAND1,1,,02,4.0,168,2004-04-26,2,0,04
04SH00383,1999447242,44,T7242,9.4,62,3,2,2004-03-09,69,EWE BAND1,1,,02,5.0,143,2004-04-22,1,0,04
04SH00384,2001641652,64,K1652,11.6,58,5,2,2004-03-09,69,EWE BAND1,1,,06,3.0,176,2004-04-22,1,0,04
04SH00385,1999447226,44,T7226,9.4,60,4,2,2004-03-09,69,EWE BAND1,1,,02,5.0,171,2004-04-26,2,0,04
04SH00386,2000641123,64,K1123,13.2,62,3,2,2004-03-09,69,EWE BAND1,1,,06,4.0,212,2004-05-03,1,0,04
04SH00387,1999447035,44,T7035,9.0,62,3,2,2004-03-09,69,EWE BAND1,1,,02,5.0,162,2004-04-26,2,0,04
04SH00388,2002113934,11,R3934,11.2,60,4,2,2004-03-09,69,BAND 2 THIN,2,,07,2.0,160,2004-05-24,5,0,04
04SH00389,2000111433,11,R1433,9.0,62,3,2,2004-03-09,69,EWE BAND1,1,,07,4.0,167,2004-05-13,2,0,04
04SH00390,2000111277,11,R1277,12.0,62,3,2,2004-03-09,69,EWE BAND1,1,,07,4.0,164,2004-04-26,2,0,04
04SH00391,2002448781,44,T8781,8.2,64,2,2,2004-03-09,69,EWE BAND1,1,SHORT,02,2.0,125,2004-04-26,2,0,04
04SH00392,2002642372,64,K2372,11.2,62,3,2,2004-03-09,69,EWE BAND1,1,,06,2.0,179,2004-05-13,2,0,04
04SH00393,1997044494,04,A4494,6.2,58,5,2,2004-03-09,69,EWE BAND1,1,SHORT,30,7.0,151,2004-05-03,1,0,04
04SH00394,1998640545,64,K0545,10.6,58,5,2,2004-03-09,69,EWE BAND1,1,,06,6.0,177,2004-05-03,1,0,04
04SH00395,1999046254,04,A6254,5.8,60,4,2,2004-03-09,69,EWE BAND1,1,,30,5.0,150,2004-04-26,2,0,04
04SH00396,1998008286,00, 8286,11.4,58,5,2,2004-03-09,69,EWE BAND1,1,,06,6.0,188,2004-04-22,1,0,04
04SH00397,1999447415,44,T7415,9.4,62,3,2,2004-03-09,69,EWE BAND1,1,,02,5.0,126,2004-05-03,1,0,04
04SH00398,1999090071,09,90071,9.6,58,5,2,2004-03-09,69,EWE BAND1,1,,30,5.0,164,2004-05-20,1,0,04
04SH00399,1997107803,10,S7803,9.8,62,3,2,2004-03-09,69,EWE BAND1,1,,42,7.0,159,2004-04-22,1,0,04
04SH00400,1999447231,44,T7231,11.6,60,4,2,2004-03-09,69,EWE BAND1,1,,02,5.0,223,2004-05-13,2,0,04
04SH00401,2002642300,64,K2300,8.6,60,4,2,2004-03-09,69,EWE BAND1,1,,06,2.0,135,2004-04-22,1,0,04
04SH00402,2000641164,64,K1164,10.6,58,5,2,2004-03-09,69,EWE BAND1,1,,06,4.0,187,2004-04-26,2,0,04
04SH00403,2002449035,44,T9035,9.8,62,3,2,2004-03-09,69,EWE BAND1,1,,02,2.0,168,2004-06-08,S,0,04
04SH00404,2001112322,11,R2322,10.2,62,3,2,2004-03-09,69,EWE BAND1,1,,43,3.0,124,2004-04-26,2,0,04
04SH00405,1998109141,10,S9141,11.0,60,4,2,2004-03-09,69,EWE BAND1,1,,42,6.0,165,2004-05-13,2,0,04
