UID,ID10,BRD,ETAG,GRFL,GRADE,FLGR1,SEX,SHDAY,DAYSH,GROUP,BGRP,RMK,PSHDAY,GRFL_365,AGE
06SH00221,2000001430,00,01430,10.0,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.7,6.0
06SH00222,2004114793,11,R4793,11.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,12.4,2.0
06SH00223,1999110961,11,R0961,9.0,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.6,7.0
06SH00224,2001112441,11,R2441,7.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.1,5.0
06SH00225,2004114606,11,R4606,12.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,13.1,2.0
06SH00226,1999110418,11,R0418,7.4,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,7.9,7.0
06SH00227,2004114796,11,R4796,8.2,64,2,2,2006-02-18,49,Band1 Ewe,1,SHORT,2005-03-14,8.8,2.0
06SH00228,1999640643,64,K0643,8.6,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.2,7.0
06SH00229,2004114615,11,R4615,7.6,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.1,2.0
06SH00230,1999090257,09,90257,7.4,64,2,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,7.9,7.0
06SH00231,1998109179,10,S9179,7.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,7.7,8.0
06SH00232,1999640641,64,K0641,11.4,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,12.2,7.0
06SH00233,1999091251,09,91251,9.8,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.5,7.0
06SH00234,2002113513,11,R3513,10.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.6,4.0
06SH00235,2004114822,11,R4822,8.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.2,2.0
06SH00236,2002113986,11,R3986,8.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.0,4.0
06SH00237,2003642829,64,K2829,9.2,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.8,3.0
06SH00238,2002113886,11,R3886,12.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,12.9,4.0
06SH00239,2001112403,11,R2403,8.4,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.0,5.0
06SH00240,2001112346,11,R2346,9.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.6,5.0
06SH00241,2001112384,11,R2384,8.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.4,5.0
06SH00242,1999110679,11,R0679,10.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.9,7.0
06SH00243,2004115050,11,R5050,7.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.1,2.0
06SH00244,2004114384,11,R4384,10.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.1,2.0
06SH00245,2000111575,11,R1575,7.6,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,8.1,6.0
06SH00246,1999110949,11,R0949,7.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,7.9,7.0
06SH00247,2001641595,64,K1595,9.8,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.5,5.0
06SH00248,2001112558,11,R2558,9.4,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.1,5.0
06SH00249,2004115017,11,R5017,7.4,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,7.9,2.0
06SH00250,2002113662,11,R3662,10.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.7,4.0
06SH00251,1999110975,11,R0975,9.6,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,10.3,7.0
06SH00252,2000000904,00,00904,9.4,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.1,6.0
06SH00253,2002113409,11,R3409,8.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.2,4.0
06SH00254,2000001422,00,01422,8.8,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.4,6.0
06SH00255,2000111126,11,R1126,8.4,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.0,6.0
06SH00256,2000000979,00,00979,7.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.3,6.0
06SH00257,2002113287,11,R3287,10.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,11.2,4.0
06SH00258,1998109634,10,S9634,9.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.3,8.0
06SH00259,2002642578,64,K2578,8.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,8.5,4.0
06SH00260,2001112432,11,R2432,11.8,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,12.6,5.0
06SH00261,2001112864,11,R2864,11.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,12.0,5.0
06SH00262,1999091003,09,91003,8.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,8.8,7.0
06SH00263,2003114216,11,R4216,9.2,64,2,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.8,3.0
06SH00264,1999640718,64,K0718,12.0,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,12.8,7.0
06SH00265,2002642205,64,K2205,10.8,56,6,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,11.5,4.0
06SH00266,2004114355,11,R4355,10.6,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.3,2.0
06SH00267,2000111196,11,R1196,7.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,7.7,6.0
06SH00268,2001641888,64,K1888,10.0,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.7,5.0
06SH00269,2001112183,11,R2183,9.6,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,10.3,5.0
06SH00270,2002113934,11,R3934,8.4,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.0,4.0
06SH00271,1999090768,09,90768,7.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,7.7,7.0
06SH00272,2002642111,64,K2111,12.4,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,13.2,4.0
06SH00273,2004114517,11,R4517,10.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.9,2.0
06SH00274,2001112204,11,R2204,11.8,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,12.6,5.0
06SH00275,2004114429,11,R4429,9.4,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.1,2.0
06SH00276,2000641294,64,K1294,10.4,56,6,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,11.1,6.0
06SH00277,2004643035,64,K3035,10.0,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.7,2.0
06SH00278,2004114559,11,R4559,10.6,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.3,2.0
06SH00279,2004643032,64,K3032,10.2,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.9,2.0
06SH00280,2003642770,64,K2770,8.6,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.2,3.0
06SH00281,2003114079,11,R4079,8.4,60,4,2,2006-02-18,49,Band1 Ewe,1,?R4070=R4079,2005-03-14,9.0,3.0
06SH00282,2000001379,00,01379,11.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,12.0,6.0
06SH00283,2001112295,11,R2295,10.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,11.1,5.0
06SH00284,2004114424,11,R4424,8.4,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.0,2.0
06SH00285,2004114269,11,R4269,12.6,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,13.5,2.0
06SH00286,2002642337,64,K2337,11.2,56,6,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,12.0,4.0
06SH00287,2004115112,11,R5112,8.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.4,2.0
06SH00288,2004643075,64,K3075,11.6,54,7,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,12.4,2.0
06SH00289,2004114801,11,R4801,9.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.8,2.0
06SH00290,2002113241,11,R3241,12.0,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,12.8,4.0
06SH00291,2004114554,11,R4554,9.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.6,2.0
06SH00292,2000111974,11,R1974,10.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.9,6.0
06SH00293,2004115004,11,R5004,10.6,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.3,2.0
06SH00294,1998109257,10,S9257,9.0,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.6,8.0
06SH00295,2004114957,11,R4957,7.6,64,2,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.1,2.0
06SH00296,2001641727,64,K1727,7.8,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,8.3,5.0
06SH00297,2002113037,11,R3037,10.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.3,4.0
06SH00298,2004114696,11,R4696,11.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,12.0,2.0
06SH00299,2004643187,64,K3187,13.4,56,6,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,14.3,2.0
06SH00300,2002113393,11,R3393,10.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.9,4.0
06SH00301,2004115000,11,R5000,9.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.6,2.0
06SH00302,2003114082,11,R4082,7.2,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,7.7,3.0
06SH00303,1999110298,11,R0298,9.4,62,3,2,2006-02-18,49,Band1 Ewe,1,SHORT,2005-03-15,10.1,7.0
06SH00304,2002642266,64,K2266,11.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,12.0,4.0
06SH00305,2004114620,11,R4620,11.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.8,2.0
06SH00306,2004643013,64,K3013,10.2,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.9,2.0
06SH00307,2002113003,11,R3003,9.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,10.5,4.0
06SH00308,2001112401,11,R2401,7.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,7.9,5.0
06SH00309,2000111538,11,R1538,6.6,64,2,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,7.0,6.0
06SH00310,2004114948,11,R4948,9.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.1,2.0
06SH00311,2002642374,64,K2374,7.6,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,8.1,4.0
06SH00312,1999090710,09,90710,7.4,64,2,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,7.9,7.0
06SH00313,1998109133,10,S9133,12.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,13.3,8.0
06SH00314,2002642124,64,K2124,11.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,12.0,4.0
06SH00315,2004114701,11,R4701,9.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.1,2.0
06SH00316,2000111259,11,R1259,8.0,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,8.6,6.0
06SH00317,2004114733,11,R4733,9.6,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.3,2.0
06SH00318,2002113361,11,R3361,9.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.6,4.0
06SH00319,2004114816,11,R4816,10.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.9,2.0
06SH00320,2003642773,64,K2773,10.8,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,11.5,3.0
06SH00321,2002113727,11,R3727,9.2,64,2,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.8,4.0
06SH00322,2004115169,11,R5169,10.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.9,2.0
06SH00323,2001112910,11,R2910,8.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.0,5.0
06SH00324,2004643158,64,K3158,9.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.3,2.0
06SH00325,2000111248,11,R1248,10.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,11.6,6.0
06SH00326,2004114694,11,R4694,6.6,64,2,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,7.1,2.0
06SH00327,2004114462,11,R4462,11.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.8,2.0
06SH00328,2002642281,64,K2281,8.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.2,4.0
06SH00329,2002642230,64,K2230,9.2,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.8,4.0
06SH00330,2001112615,11,R2615,8.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.8,5.0
06SH00331,2000111285,11,R1285,8.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.4,6.0
06SH00332,2001112613,11,R2613,10.8,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,11.5,5.0
06SH00333,2002113019,11,R3019,10.4,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.1,4.0
06SH00334,2002642080,64,K2080,10.8,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,11.5,4.0
06SH00335,2000000728,00,00728,7.4,64,2,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,7.9,6.0
06SH00336,2004114265,11,R4265,10.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.1,2.0
06SH00337,2002113354,11,R3354,14.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,15.7,4.0
06SH00338,2002113670,11,R3670,10.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.9,4.0
06SH00339,2000641070,64,K1070,9.4,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.0,6.0
06SH00340,2000000976,00,00976,10.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.6,6.0
06SH00341,2001112213,11,R2213,9.6,62,3,2,2006-02-18,49,Band1 Ewe,1,TENDER,2005-03-13,10.2,5.0
06SH00342,1998109638,10,S9638,7.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,7.9,8.0
06SH00343,1999110995,11,R0995,11.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,11.8,7.0
06SH00344,2001112433,11,R2433,9.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,10.3,5.0
06SH00345,2004114307,11,R4307,10.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.9,2.0
06SH00346,1998109167,10,S9167,11.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,12.4,8.0
06SH00347,2002113565,11,R3565,9.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.5,4.0
06SH00348,2001112916,11,R2916,7.8,58,5,2,2006-02-18,49,Band1 Ewe,1,SHORT,2005-03-14,8.3,5.0
06SH00349,2002113343,11,R3343,9.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.1,4.0
06SH00350,2004114885,11,R4885,9.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.3,2.0
06SH00351,1998008695,00, 8695,10.6,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,11.4,8.0
06SH00352,2003114060,11,R4060,11.4,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,12.2,3.0
06SH00353,2004114471,11,R4471,9.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.1,2.0
06SH00354,2000111628,11,R1628,8.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,8.5,6.0
06SH00355,2004114961,11,R4961,6.6,62,3,2,2006-02-18,49,Band1 Ewe,1,SHORT,2005-03-14,7.1,2.0
06SH00356,2002113535,11,R3535,6.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,6.9,4.0
06SH00357,2004114325,11,R4325,9.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.1,2.0
06SH00358,2003642775,64,K2775,7.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,8.3,3.0
06SH00359,2000111563,11,R1563,11.2,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,12.0,6.0
06SH00360,2002642385,64,K2385,10.2,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.9,4.0
06SH00361,2002113645,11,R3645,8.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.8,4.0
06SH00362,2004643109,64,K3109,11.2,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,12.0,2.0
06SH00363,2004114612,11,R4612,9.8,62,3,2,2006-02-18,49,Band1 Ewe,1,SHORT,2005-03-14,10.5,2.0
06SH00364,2001112612,11,R2612,11.2,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,12.0,5.0
06SH00365,2003642938,64,K2938,10.4,56,6,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,11.1,3.0
06SH00366,2004114551,11,R4551,11.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,12.0,2.0
06SH00367,1999110604,11,R0604,7.8,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.3,7.0
06SH00368,2004643023,64,K3023,8.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.2,2.0
06SH00369,2004114435,11,R4435,8.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.0,2.0
06SH00370,2000000179,00,00179,8.8,60,4,2,2006-02-18,49,Band1 Ewe,1,?00149=00179,2005-03-14,9.4,6.0
06SH00371,2002113338,11,R3338,10.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.1,4.0
06SH00372,1999110746,11,R0746,11.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.8,7.0
06SH00373,2002642372,64,K2372,9.8,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.5,4.0
06SH00374,2004114411,11,R4411,10.0,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.7,2.0
06SH00375,2004114823,11,R4823,8.4,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.0,2.0
06SH00376,2002113497,11,R3497,8.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.6,4.0
06SH00377,2004114754,11,R4754,10.0,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.7,2.0
06SH00378,2004643115,64,K3115,9.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.6,2.0
06SH00379,2002113625,11,R3625,9.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,10.1,4.0
06SH00380,2001112771,11,R2771,8.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.0,5.0
06SH00381,2001112374,11,R2374,8.0,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.6,5.0
06SH00382,2001112426,11,R2426,12.4,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,13.3,5.0
06SH00383,2004643224,64,K3224,10.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.7,2.0
06SH00384,2000111237,11,R1237,9.8,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,10.5,6.0
06SH00385,2004114635,11,R4635,8.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.4,2.0
06SH00386,2003114159,11,R4159,12.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,12.9,3.0
06SH00387,2000111457,11,R1457,9.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.6,6.0
06SH00388,2004114783,11,R4783,7.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.1,2.0
06SH00389,2004114341,11,R4341,9.4,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.1,2.0
06SH00390,2002113231,11,R3231,10.4,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,11.2,4.0
06SH00391,2004114519,11,R4519,7.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.3,2.0
06SH00392,2004114278,11,R4278,10.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.3,2.0
06SH00393,2000111483,11,R1483,10.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.9,6.0
06SH00394,2004643072,64,K3072,11.0,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.8,2.0
06SH00395,2004114361,11,R4361,10.4,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.1,2.0
06SH00396,2002642745,64,K2745,10.4,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,11.1,4.0
06SH00397,2002113985,11,R3985,7.6,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.1,4.0
06SH00398,2004114799,11,R4799,8.8,60,4,2,2006-02-18,49,Band1 Ewe,1,TENDER,2005-03-14,9.4,2.0
06SH00399,2003114085,11,R4085,8.0,62,3,2,2006-02-18,49,Band1 Ewe,1,TENDER,2005-03-14,8.6,3.0
06SH00400,1999090532,09,90532,8.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,8.6,7.0
06SH00401,2004114684,11,R4684,7.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.1,2.0
06SH00402,2000641154,64,K1154,9.8,54,7,2,2006-02-18,49,Band1 Ewe,1,"C57, 2/18/06",2005-03-13,10.5,6.0
06SH00403,2004114785,11,R4785,7.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.1,2.0
06SH00404,2004114380,11,R4380,9.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.5,2.0
06SH00405,2004114418,11,R4418,10.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.9,2.0
06SH00406,2004114322,11,R4322,9.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.8,2.0
06SH00407,2002642397,64,K2397,10.2,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.9,4.0
06SH00408,2004114465,11,R4465,13.4,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,14.3,2.0
06SH00409,2004114385,11,R4385,11.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,12.0,2.0
06SH00410,2003114107,11,R4107,8.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.4,3.0
06SH00411,2002642175,64,K2175,8.8,58,5,2,2006-02-18,49,Band1 Ewe,1,SHORT,2005-03-13,9.4,4.0
06SH00412,1998109293,10,S9293,10.2,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.9,8.0
06SH00413,1999110966,11,R0966,8.6,64,2,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.2,7.0
06SH00414,2004643009,64,K3009,8.6,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.2,2.0
06SH00415,2004115170,11,R5170,10.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.9,2.0
06SH00416,2004643129,64,K3129,7.8,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.3,2.0
06SH00417,1998640118,64,K0118,10.2,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.9,8.0
06SH00418,2000111865,11,R1865,9.2,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.8,6.0
06SH00419,2001112458,11,R2458,9.0,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.6,5.0
06SH00420,1998008665,00, 8665,8.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,8.8,8.0
06SH00421,2001112555,11,R2555,9.4,62,3,2,2006-02-18,49,Band1 Ewe,1,SHORT,2005-03-13,10.0,5.0
06SH00422,2004115068,11,R5068,9.2,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.8,2.0
06SH00423,1999110497,11,R0497,9.8,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,10.5,7.0
06SH00424,2002113090,11,R3090,9.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.6,4.0
06SH00425,2003114126,11,R4126,8.6,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.2,3.0
06SH00426,2001112699,11,R2699,9.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.2,5.0
06SH00427,2003642977,64,K2977,10.8,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,11.5,3.0
06SH00428,2002113600,11,R3600,9.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.7,4.0
06SH00429,2003642785,64,K2785,9.8,54,7,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,10.5,3.0
06SH00430,2004114298,11,R4298,10.8,64,2,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.6,2.0
06SH00431,2004114647,11,R4647,13.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,14.1,2.0
06SH00432,2004114390,11,R4390,11.4,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,12.2,2.0
06SH00433,2004114427,11,R4427,7.8,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,8.3,2.0
06SH00434,2001112322,11,R2322,9.2,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,9.9,5.0
06SH00435,2002642579,64,K2579,9.0,58,5,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.6,4.0
06SH00436,2004114904,11,R4904,9.2,64,2,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,9.8,2.0
06SH00437,2001112296,11,R2296,9.0,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-13,9.6,5.0
06SH00438,1998109503,10,S9503,6.4,62,3,2,2006-02-18,49,Band1 Ewe,1,,2005-03-15,6.9,8.0
06SH00439,2004114678,11,R4678,10.8,64,2,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.6,2.0
06SH00440,2004114605,11,R4605,10.6,60,4,2,2006-02-18,49,Band1 Ewe,1,,2005-03-14,11.3,2.0
