UID,ETAG,SEX,BRWT,FLWT,GRFL,BAND,WDAY,LOT,RMK,ADG,DISP
10SH00864,H4817,2,0,50,5.0,,2010-02-18,30,,0,
10SH00865,X7834,2,0,44,4.4,,2010-02-18,R3,,0,
10SH00866,H5074,2,0,50,5.0,,2010-02-18,30,,0,
10SH00867,H5214,2,0,48,4.8,,2010-02-18,30,,0,
10SH00868,X7822,2,0,62,6.2,,2010-02-18,MY,,0,
10SH00869,H5528,2,0,68,6.8,,2010-02-18,30,,0,
10SH00870,T2683,2,0,58,5.8,,2010-02-18,02,,0,
10SH00871,H5470,2,0,40,4.0,,2010-02-18,30,,0,
10SH00872,T2790,2,0,72,7.2,,2010-02-18,02,,0,
10SH00873,R8007,2,0,82,8.2,,2010-02-18,07,,0,
10SH00874,X7877,2,0,44,4.4,,2010-02-18,R3,,0,
10SH00875,R7999,2,0,58,5.8,,2010-02-18,07,,0,
10SH00876,R7691,2,0,50,5.0,,2010-02-18,07,,0,
10SH00877,T2655,2,0,46,4.6,,2010-02-18,02,,0,
10SH00878,H4823,2,0,68,6.8,,2010-02-18,30,,0,
10SH00879,T2710,2,0,92,9.2,,2010-02-18,02,,0,
10SH00880,R7573,2,0,60,6.0,,2010-02-18,07,,0,
10SH00881,R7683,2,0,82,8.2,,2010-02-18,07,,0,
10SH00882,H5043,2,0,38,3.8,,2010-02-18,30,,0,
10SH00883,H5239,2,0,48,4.8,,2010-02-18,30,,0,
10SH00884,T2491,2,0,64,6.4,,2010-02-18,02,,0,
10SH00885,R7561,2,0,74,7.4,,2010-02-18,07,,0,
10SH00886,X7804,2,0,48,4.8,,2010-02-18,R3,,0,
10SH00887,T2593,2,0,64,6.4,,2010-02-18,02,,0,
10SH00888,R7570,2,0,70,7.0,,2010-02-18,07,,0,
10SH00889,H4999,2,0,40,4.0,,2010-02-18,30,,0,
10SH00890,X7687,2,0,48,4.8,,2010-02-18,R3,,0,
10SH00891,T2518,2,0,72,7.2,,2010-02-18,02,,0,
10SH00892,H4584,2,0,42,4.2,,2010-02-18,30,,0,
10SH00893,H5295,2,0,50,5.0,,2010-02-18,30,,0,
10SH00894,T2653,2,0,56,5.6,,2010-02-18,02,,0,
10SH00895,X8205,2,0,52,5.2,,2010-02-18,R3,,0,
10SH00896,H5026,2,0,38,3.8,,2010-02-18,30,,0,
10SH00897,H5232,2,0,42,4.2,,2010-02-18,30,,0,
10SH00898,H5496,2,0,60,6.0,,2010-02-18,30,,0,
10SH00899,T2638,2,0,60,6.0,,2010-02-18,02,,0,
10SH00900,X8099,2,0,42,4.2,,2010-02-18,R3,,0,
10SH00901,X7791,2,0,42,4.2,,2010-02-18,R3,,0,
10SH00902,H4785,2,0,58,5.8,,2010-02-18,30,,0,
10SH00903,T2610,2,0,82,8.2,,2010-02-18,02,,0,
10SH00904,T2712,2,0,86,8.6,,2010-02-18,02,,0,
10SH00905,H4664,2,0,46,4.6,,2010-02-18,30,,0,
10SH00906,T2601,2,0,62,6.2,,2010-02-18,02,,0,
10SH00907,X7774,2,0,46,4.6,,2010-02-18,R3,,0,
10SH00908,H4588,2,0,50,5.0,,2010-02-18,30,,0,
10SH00909,T2472,2,0,52,5.2,,2010-02-18,02,,0,
10SH00910,H4577,2,0,50,5.0,,2010-02-18,30,,0,
10SH00911,T2704,2,0,80,8.0,,2010-02-18,02,,0,
10SH00912,R7980,2,0,50,5.0,,2010-02-18,07,,0,
10SH00913,R7779,2,0,70,7.0,,2010-02-18,07,,0,
10SH00914,H4983,2,0,48,4.8,,2010-02-18,30,,0,
10SH00915,X8176,2,0,40,4.0,,2010-02-18,R3,,0,
10SH00916,X8116,2,0,56,5.6,,2010-02-18,R3,,0,
10SH00917,H4955,2,0,40,4.0,,2010-02-18,30,,0,
10SH00918,T2484,2,0,70,7.0,,2010-02-18,02,,0,
10SH00919,T2567,2,0,64,6.4,,2010-02-18,02,,0,
10SH00920,H5215,2,0,42,4.2,,2010-02-18,30,,0,
10SH00921,T2667,2,0,74,7.4,,2010-02-18,02,,0,
10SH00922,R7487,2,0,52,5.2,,2010-02-18,07,,0,
10SH00923,H5116,2,0,52,5.2,,2010-02-18,30,,0,
10SH00924,H4569,2,0,50,5.0,,2010-02-18,30,,0,
10SH00925,H5541,2,0,38,3.8,,2010-02-18,30,,0,
10SH00926,H4655,2,0,56,5.6,,2010-02-18,30,,0,
10SH00927,H5489,2,0,42,4.2,,2010-02-18,30,,0,
10SH00928,X7948,2,0,36,3.6,,2010-02-18,R3,,0,
10SH00929,H5027,2,0,62,6.2,,2010-02-18,30,,0,
10SH00930,T2570,2,0,80,8.0,,2010-02-18,02,,0,
10SH00931,T2598,2,0,72,7.2,,2010-02-18,02,,0,
10SH00932,R7571,2,0,58,5.8,,2010-02-18,07,,0,
10SH00933,R7893,2,0,56,5.6,,2010-02-18,07,,0,
10SH00934,X8048,2,0,36,3.6,,2010-02-18,R3,,0,
10SH00935,R7508,2,0,60,6.0,,2010-02-18,07,,0,
10SH00936,H4676,2,0,52,5.2,,2010-02-18,30,,0,
10SH00937,R7464,2,0,80,8.0,,2010-02-18,07,,0,
10SH00938,T2345,2,0,74,7.4,,2010-02-18,02,,0,
10SH00939,T2364,2,0,62,6.2,,2010-02-18,02,,0,
10SH00940,X8110,2,0,36,3.6,,2010-02-18,R3,,0,
10SH00941,T2746,2,0,56,5.6,,2010-02-18,02,,0,
10SH00942,H5036,2,0,50,5.0,,2010-02-18,30,,0,
10SH00943,X8204,2,0,32,3.2,,2010-02-18,R3,,0,
10SH00944,T2375,2,0,82,8.2,,2010-02-18,02,,0,
10SH00945,X8049,2,0,42,4.2,,2010-02-18,R3,,0,
10SH00946,H4591,2,0,46,4.6,,2010-02-18,30,,0,
10SH00947,X7745,2,0,38,3.8,,2010-02-18,R3,,0,
10SH00948,T2504,2,0,78,7.8,,2010-02-18,02,,0,
10SH00949,T1912,2,0,66,6.6,,2010-02-18,02,,0,
10SH00950,X8115,2,0,48,4.8,,2010-02-18,R3,,0,
10SH00951,H4977,2,0,46,4.6,,2010-02-18,30,,0,
10SH00952,H4639,2,0,54,5.4,,2010-02-18,30,,0,
10SH00953,H5468,2,0,44,4.4,,2010-02-18,30,,0,
10SH00954,T2514,2,0,66,6.6,,2010-02-18,02,,0,
10SH00955,R7545,2,0,68,6.8,,2010-02-18,07,,0,
10SH00956,T2649,2,0,70,7.0,,2010-02-18,02,,0,
10SH00957,T2557,2,0,60,6.0,,2010-02-18,02,,0,
10SH00958,T2530,2,0,66,6.6,,2010-02-18,02,,0,
10SH00959,H5384,2,0,26,2.6,,2010-02-18,30,,0,
10SH00960,R7527,2,0,48,4.8,,2010-02-18,07,,0,
10SH00961,T2471,2,0,86,8.6,,2010-02-18,02,,0,
10SH00962,T2432,2,0,60,6.0,,2010-02-18,02,,0,
10SH00963,X7805,2,0,48,4.8,,2010-02-18,R3,,0,
10SH00964,R7711,2,0,56,5.6,,2010-02-18,07,,0,
10SH00965,T2489,2,0,56,5.6,,2010-02-18,02,,0,
10SH00966,R7622,2,0,52,5.2,,2010-02-18,07,,0,
10SH00967,X7825,2,0,34,3.4,,2010-02-18,R3,,0,
10SH00968,X7859,2,0,42,4.2,,2010-02-18,R3,,0,
10SH00969,H5055,2,0,32,3.2,,2010-02-18,30,,0,
10SH00970,H5160,2,0,42,4.2,,2010-02-18,30,,0,
10SH00971,X7967,2,0,36,3.6,,2010-02-18,R3,,0,
10SH00972,H5484,2,0,54,5.4,,2010-02-18,30,,0,
10SH00973,H5194,2,0,50,5.0,,2010-02-18,30,,0,
10SH00974,R7585,2,0,62,6.2,,2010-02-18,07,,0,
10SH00975,X7682,2,0,48,4.8,,2010-02-18,R3,,0,
10SH00976,H5336,2,0,64,6.4,,2010-02-18,30,,0,
10SH00977,T2718,1,0,66,6.6,,2010-02-20,02,,0,
10SH00978,H4759,2,0,56,5.6,,2010-02-18,30,,0,
10SH00979,R8039,2,0,64,6.4,,2010-02-18,07,,0,
10SH00980,H5114,2,0,62,6.2,,2010-02-18,30,,0,
10SH00981,H4840,2,0,36,3.6,,2010-02-18,30,,0,
10SH00982,X7876,2,0,42,4.2,,2010-02-18,R3,,0,
10SH00983,H5229,2,0,38,3.8,,2010-02-18,30,,0,
10SH00984,T2485,2,0,82,8.2,,2010-02-18,02,,0,
10SH00985,R8040,2,0,44,4.4,,2010-02-18,07,,0,
10SH00986,X7714,2,0,52,5.2,,2010-02-18,R3,,0,
10SH00987,H4945,2,0,44,4.4,,2010-02-18,30,,0,
10SH00988,H5332,2,0,62,6.2,,2010-02-18,30,,0,
10SH00989,H4614,2,0,46,4.6,,2010-02-18,30,,0,
10SH00990,H5338,2,0,50,5.0,,2010-02-18,30,,0,
10SH00991,H5474,2,0,48,4.8,,2010-02-18,30,,0,
10SH00992,R7726,2,0,66,6.6,,2010-02-18,07,,0,
10SH00993,R7976,2,0,60,6.0,,2010-02-18,07,,0,
10SH00994,T2521,2,0,106,10.6,,2010-02-18,02,,0,
10SH00995,T2595,2,0,68,6.8,,2010-02-18,02,,0,
10SH00996,H5430,2,0,64,6.4,,2010-02-18,30,,0,
10SH00997,T2770,2,0,52,5.2,,2010-02-18,02,,0,
10SH00998,H4961,2,0,46,4.6,,2010-02-18,30,,0,
10SH00999,X8160,2,0,42,4.2,,2010-02-18,R3,,0,
10SH01000,T2397,2,0,74,7.4,,2010-02-18,02,,0,
10SH01001,T2581,2,0,56,5.6,,2010-02-18,02,,0,
10SH01002,T2359,2,0,82,8.2,,2010-02-18,02,,0,
10SH01003,R7714,2,0,64,6.4,,2010-02-18,07,,0,
10SH01004,H5089,2,0,50,5.0,,2010-02-18,30,,0,
10SH01005,X7984,2,0,56,5.6,,2010-02-18,R3,,0,
10SH01006,H4822,2,0,60,6.0,,2010-02-18,30,,0,
10SH01007,H5001,2,0,54,5.4,,2010-02-18,30,,0,
10SH01008,T2662,2,0,68,6.8,,2010-02-18,02,,0,
10SH01009,T2467,2,0,54,5.4,,2010-02-18,02,,0,
10SH01010,R7925,2,0,62,6.2,,2010-02-18,07,,0,
10SH01011,H4831,2,0,46,4.6,,2010-02-18,30,,0,
10SH01012,T2806,2,0,70,7.0,,2010-02-18,02,,0,
10SH01013,H5188,2,0,44,4.4,,2010-02-18,30,,0,
10SH01014,H5319,2,0,52,5.2,,2010-02-18,30,,0,
10SH01015,H4765,2,0,58,5.8,,2010-02-18,30,,0,
10SH01016,X8091,2,0,42,4.2,,2010-02-18,R3,,0,
10SH01017,H5413,2,0,56,5.6,,2010-02-18,30,,0,
10SH01018,T2801,2,0,102,10.2,,2010-02-18,02,,0,
10SH01019,T2807,2,0,68,6.8,,2010-02-18,20,,0,
10SH01020,H5186,2,0,38,3.8,,2010-02-18,30,,0,
10SH01021,H4970,2,0,50,5.0,,2010-02-18,30,,0,
10SH01022,T2494,2,0,72,7.2,,2010-02-18,02,,0,
10SH01023,T2428,2,0,70,7.0,,2010-02-18,02,,0,
10SH01024,R7537,2,0,64,6.4,,2010-02-18,07,,0,
10SH01025,R7737,2,0,64,6.4,,2010-02-18,07,,0,
10SH01026,H5153,2,0,44,4.4,,2010-02-18,30,,0,
10SH01027,X7516,2,0,56,5.6,,2010-02-18,T3,,0,
10SH01028,T2763,2,0,76,7.6,,2010-02-18,02,,0,
10SH01029,T2563,2,0,82,8.2,,2010-02-18,02,,0,
10SH01030,R7836,2,0,50,5.0,,2010-02-18,07,,0,
10SH01031,T2437,2,0,66,6.6,,2010-02-18,02,,0,
10SH01032,K4454,2,0,60,6.0,,2010-02-18,06,,0,
10SH01033,X7614,2,0,38,3.8,,2010-02-18,R3,,0,
10SH01034,R7558,2,0,68,6.8,,2010-02-18,07,,0,
10SH01035,T2690,2,0,60,6.0,,2010-02-18,02,,0,
10SH01036,X7355,2,0,68,6.8,,2010-02-18,TC,,0,
10SH01037,X7523,2,0,52,5.2,,2010-02-18,TC,,0,
10SH01038,R7693,2,0,58,5.8,,2010-02-18,07,,0,
10SH01039,R7498,2,0,46,4.6,,2010-02-18,07,,0,
10SH01040,H5244,2,0,38,3.8,,2010-02-18,30,,0,
10SH01041,R7526,2,0,62,6.2,,2010-02-18,07,,0,
10SH01042,X8201,3,0,52,5.2,,2010-02-18,MY,,0,
10SH01043,H4750,2,0,56,5.6,,2010-02-18,30,,0,
10SH01044,X8076,2,0,44,4.4,,2010-02-18,R3,,0,
10SH01045,R7792,2,0,70,7.0,,2010-02-18,07,,0,
10SH01046,R7724,2,0,74,7.4,,2010-02-18,07,,0,
10SH01047,R8049,2,0,58,5.8,,2010-02-18,07,,0,
10SH01048,H4810,2,0,64,6.4,,2010-02-18,30,,0,
10SH01049,R7944,2,0,54,5.4,,2010-02-18,07,,0,
10SH01050,R7466,2,0,84,8.4,,2010-02-18,07,,0,
10SH01051,H5447,2,0,38,3.8,,2010-02-18,30,,0,
10SH01052,R7818,2,0,58,5.8,,2010-02-18,07,,0,
10SH01053,R7835,2,0,44,4.4,,2010-02-18,07,,0,
10SH01054,X7646,2,0,48,4.8,,2010-02-18,R3,,0,
10SH01055,X7801,2,0,52,5.2,,2010-02-18,R3,,0,
10SH01056,R7531,2,0,78,7.8,,2010-02-18,07,,0,
10SH01057,H5456,2,0,46,4.6,,2010-02-18,30,,0,
10SH01058,T2547,2,0,62,6.2,,2010-02-18,02,,0,
10SH01059,X7404,2,0,68,6.8,,2010-02-18,C3,,0,
10SH01060,X7908,2,0,30,3.0,,2010-02-18,T3,,0,
10SH01061,T2498,2,0,70,7.0,,2010-02-18,02,,0,
10SH01062,T2663,2,0,60,6.0,,2010-02-18,02,,0,
10SH01063,X8127,2,0,48,4.8,,2010-02-18,R3,,0,
10SH01064,R7684,2,0,60,6.0,,2010-02-18,07,,0,
10SH01065,T2353,2,0,74,7.4,,2010-02-18,02,,0,
10SH01066,K4475,2,0,66,6.6,,2010-02-18,06,,0,
10SH01067,X7881,2,0,48,4.8,,2010-02-18,R3,,0,
10SH01068,T2626,2,0,58,5.8,,2010-02-18,02,,0,
10SH01069,X7942,2,0,46,4.6,,2010-02-18,R3,,0,
10SH01070,T2368,2,0,88,8.8,,2010-02-18,02,,0,
10SH01071,R7490,2,0,70,7.0,,2010-02-18,07,,0,
10SH01072,H4993,2,0,76,7.6,,2010-02-18,30,,0,
10SH01073,X8177,2,0,40,4.0,,2010-02-18,R3,,0,
10SH01074,H5431,2,0,44,4.4,,2010-02-18,30,,0,
10SH01075,H4680,2,0,50,5.0,,2010-02-18,30,,0,
10SH01076,X8071,2,0,44,4.4,,2010-02-18,R3,,0,
10SH01077,K4545,2,0,64,6.4,,2010-02-18,06,,0,
10SH01078,R7744,2,0,48,4.8,,2010-02-18,07,,0,
10SH01079,K4500,2,0,64,6.4,,2010-02-18,06,,0,
10SH01080,X7941,2,0,32,3.2,,2010-02-18,R3,,0,
10SH01081,T2560,2,0,58,5.8,,2010-02-18,02,,0,
10SH01082,H5004,2,0,52,5.2,,2010-02-18,30,,0,
10SH01083,H4797,2,0,40,4.0,,2010-02-18,30,,0,
10SH01084,R7591,2,0,62,6.2,,2010-02-18,07,,0,
10SH01085,X7900,2,0,46,4.6,,2010-02-18,R3,,0,
10SH01086,X7866,2,0,64,6.4,,2010-02-18,R3,,0,
10SH01087,R7439,2,0,52,5.2,,2010-02-18,07,,0,
10SH01088,T2791,2,0,74,7.4,,2010-02-18,02,,0,
10SH01089,H5288,2,0,38,3.8,,2010-02-18,30,,0,
10SH01090,X7962,2,0,50,5.0,,2010-02-18,R3,,0,
10SH01091,R7809,2,0,54,5.4,,2010-02-18,07,,0,
10SH01092,H4651,2,0,46,4.6,,2010-02-18,30,,0,
10SH01093,R7810,2,0,62,6.2,,2010-02-18,07,,0,
10SH01094,X7567,2,0,40,4.0,,2010-02-18,R3,,0,
10SH01095,H5085,2,0,56,5.6,,2010-02-18,30,,0,
10SH01096,X8191,2,0,36,3.6,,2010-02-18,R3,,0,
10SH01097,X8195,2,0,40,4.0,,2010-02-18,R3,,0,
10SH01098,H5491,2,0,48,4.8,,2010-02-18,30,,0,
10SH01099,R7480,2,0,48,4.8,,2010-02-18,07,,0,
10SH01100,X7250,2,0,66,6.6,,2010-02-18,T3,,0,
10SH01101,K4573,2,0,70,7.0,,2010-02-18,06,,0,
10SH01102,H5187,2,0,42,4.2,,2010-02-18,30,,0,
10SH01103,H5476,2,0,52,5.2,,2010-02-18,30,,0,
10SH01104,X7930,2,0,56,5.6,,2010-02-18,R3,,0,
10SH01105,X7917,2,0,50,5.0,,2010-02-18,R3,,0,
10SH01106,X7427,2,0,52,5.2,,2010-02-18,T3,,0,
10SH01107,H4687,2,0,52,5.2,,2010-02-18,30,,0,
10SH01108,R7538,2,0,62,6.2,,2010-02-18,07,,0,
10SH01109,H5343,2,0,46,4.6,,2010-02-18,30,,0,
10SH01110,H4845,2,0,46,4.6,,2010-02-18,30,,0,
10SH01111,T2508,2,0,72,7.2,,2010-02-18,02,,0,
10SH01112,H4968,2,0,46,4.6,,2010-02-18,30,,0,
10SH01113,H4660,2,0,60,6.0,,2010-02-18,30,,0,
10SH01114,X7522,2,0,52,5.2,,2010-02-18,TC,,0,
10SH01115,T2766,2,0,50,5.0,,2010-02-18,02,,0,
10SH01116,H5519,2,0,42,4.2,,2010-02-18,30,,0,
10SH01117,H4571,2,0,64,6.4,,2010-02-18,30,,0,
10SH01118,H5316,2,0,42,4.2,,2010-02-18,30,,0,
10SH01119,H5010,2,0,56,5.6,,2010-02-18,30,,0,
10SH01120,R7565,2,0,72,7.2,,2010-02-18,07,,0,
10SH01121,R7465,2,0,110,11.0,,2010-02-18,07,,0,
10SH01122,X7940,2,0,66,6.6,,2010-02-18,T3,,0,
10SH01123,R7869,2,0,54,5.4,,2010-02-18,07,,0,
10SH01124,X7906,2,0,44,4.4,,2010-02-18,R3,,0,
10SH01125,X7933,2,0,42,4.2,,2010-02-18,T3,,0,
10SH01126,X7635,2,0,56,5.6,,2010-02-18,TC,,0,
10SH01127,H4841,2,0,21,2.1,,2010-02-18,30,,0,
10SH01128,K4513,2,0,82,8.2,,2010-02-18,06,,0,
10SH01129,H4627,2,0,46,4.6,,2010-02-18,30,,0,
10SH01130,H4888,2,0,46,4.6,,2010-02-18,30,,0,
10SH01131,H5375,2,0,34,3.4,,2010-02-18,30,,0,
10SH01132,T2637,2,0,74,7.4,,2010-02-18,02,,0,
10SH01133,H5076,2,0,40,4.0,,2010-02-18,30,,0,
10SH01134,X8119,2,0,42,4.2,,2010-02-18,R3,,0,
10SH01135,R7827,2,0,56,5.6,,2010-02-18,07,,0,
10SH01136,K4564,2,0,54,5.4,,2010-02-18,06,,0,
10SH01137,R7879,2,0,80,8.0,,2010-02-18,07,,0,
10SH01138,R7606,2,0,58,5.8,,2010-02-18,07,,0,
10SH01139,H5141,2,0,46,4.6,,2010-02-18,30,,0,
10SH01140,H5047,2,0,50,5.0,,2010-02-18,30,,0,
10SH01141,R7773,2,0,76,7.6,,2010-02-18,07,,0,
10SH01142,X7901,2,0,36,3.6,,2010-02-18,R3,,0,
10SH01143,K4593,2,0,56,5.6,,2010-02-18,06,,0,
10SH01144,R7628,2,0,58,5.8,,2010-02-18,07,,0,
10SH01145,X7983,2,0,52,5.2,,2010-02-18,R3,,0,
10SH01146,H4715,2,0,50,5.0,,2010-02-18,30,,0,
10SH01147,H5103,2,0,40,4.0,,2010-02-18,30,,0,
10SH01148,R7913,2,0,68,6.8,,2010-02-18,07,,0,
10SH01149,H5272,2,0,42,4.2,,2010-02-18,30,,0,
10SH01150,K4525,2,0,80,8.0,,2010-02-18,06,,0,
10SH01151,H5372,2,0,40,4.0,,2010-02-18,30,,0,
10SH01152,X7277,2,0,54,5.4,,2010-02-18,T3,,0,
10SH01153,H5266,2,0,50,5.0,,2010-02-18,30,,0,
10SH01154,H5169,2,0,50,5.0,,2010-02-18,30,,0,
10SH01155,X7492,2,0,62,6.2,,2010-02-18,TC,,0,
10SH01156,R7826,2,0,58,5.8,,2010-02-18,07,,0,
10SH01157,R7867,2,0,50,5.0,,2010-02-18,07,,0,
10SH01158,X7751,2,0,60,6.0,,2010-02-18,TC,,0,
10SH01159,H5137,2,0,66,6.6,,2010-02-18,30,,0,
10SH01160,R7862,2,0,46,4.6,,2010-02-18,07,,0,
10SH01161,X7762,2,0,46,4.6,,2010-02-18,TC,,0,
10SH01162,R7605,1,0,52,5.2,,2010-02-18,07,,0,
10SH01163,R7506,2,0,58,5.8,,2010-02-18,07,,0,
10SH01164,K4499,2,0,74,7.4,,2010-02-18,06,,0,
10SH01165,X8218,2,0,48,4.8,,2010-02-18,C3,,0,
10SH01166,K4446,2,0,48,4.8,,2010-02-18,06,,0,
10SH01167,H4767,2,0,46,4.6,,2010-02-18,30,,0,
10SH01168,H5549,2,0,40,4.0,,2010-02-18,30,,0,
10SH01169,H5050,2,0,54,5.4,,2010-02-18,30,,0,
10SH01170,H4776,2,0,48,4.8,,2010-02-18,30,,0,
10SH01171,X7658,2,0,50,5.0,,2010-02-18,TC,,0,
10SH01172,H5241,2,0,54,5.4,,2010-02-18,30,,0,
10SH01173,H5220,2,0,36,3.6,,2010-02-18,30,,0,
10SH01174,R7998,2,0,64,6.4,,2010-02-18,07,,0,
10SH01175,X8172,2,0,54,5.4,,2010-02-18,R3,,0,
10SH01176,H5173,2,0,52,5.2,,2010-02-18,30,,0,
10SH01177,X7763,2,0,48,4.8,,2010-02-18,TC,,0,
10SH01178,H5217,2,0,34,3.4,,2010-02-18,30,,0,
10SH01179,K4422,2,0,62,6.2,,2010-02-18,06,,0,
10SH01180,X7944,2,0,42,4.2,,2010-02-18,R3,,0,
10SH01181,R7887,2,0,60,6.0,,2010-02-18,07,,0,
10SH01182,K4571,2,0,68,6.8,,2010-02-18,06,,0,
10SH01183,R7764,2,0,58,5.8,,2010-02-18,07,,0,
10SH01184,H5021,2,0,38,3.8,,2010-02-18,30,,0,
10SH01185,H5248,2,0,44,4.4,,2010-02-18,30,,0,
10SH01186,K4598,2,0,64,6.4,,2010-02-18,06,,0,
10SH01187,X7515,2,0,48,4.8,,2010-02-18,T3,,0,
10SH01188,H5305,2,0,64,6.4,,2010-02-18,30,,0,
10SH01189,K4576,2,0,52,5.2,,2010-02-18,06,,0,
10SH01190,K4449,2,0,76,7.6,,2010-02-18,06,,0,
10SH01191,X7239,2,0,58,5.8,,2010-02-18,T3,,0,
10SH01192,X7435,2,0,50,5.0,,2010-02-18,TC,,0,
10SH01193,H4834,2,0,60,6.0,,2010-02-18,30,,0,
10SH01194,R7709,2,0,66,6.6,,2010-02-18,07,,0,
10SH01195,X7439,2,0,64,6.4,,2010-02-18,T3,,0,
10SH01196,K4506,2,0,78,7.8,,2010-02-18,06,,0,
10SH01197,X8056,2,0,46,4.6,,2010-02-18,R3,,0,
10SH01198,H4943,2,0,38,3.8,,2010-02-18,30,,0,
10SH01199,H5486,2,0,34,3.4,,2010-02-18,30,,0,
10SH01200,K4591,2,0,68,6.8,,2010-02-18,06,,0,
10SH01201,K4546,2,0,68,6.8,,2010-02-18,06,,0,
10SH01202,H5071,2,0,38,3.8,,2010-02-18,30,,0,
10SH01203,K4494,2,0,58,5.8,,2010-02-18,06,,0,
10SH01204,H5551,2,0,44,4.4,,2010-02-18,30,,0,
10SH01205,H4925,2,0,42,4.2,,2010-02-18,30,,0,
10SH01206,H4626,2,0,46,4.6,,2010-02-18,30,,0,
10SH01207,X7973,2,0,46,4.6,,2010-02-18,R3,,0,
10SH01208,R7555,2,0,62,6.2,,2010-02-18,07,,0,
10SH01209,K4439,2,0,66,6.6,,2010-02-18,06,,0,
10SH01210,X7316,2,0,62,6.2,,2010-02-18,C3,,0,
10SH01211,H5092,2,0,48,4.8,,2010-02-18,30,,0,
10SH01212,H5080,2,0,54,5.4,,2010-02-18,30,,0,
10SH01213,X7777,2,0,40,4.0,,2010-02-18,R3,,0,
10SH01214,X7293,2,0,62,6.2,,2010-02-18,C3,,0,
10SH01215,H4891,2,0,46,4.6,,2010-02-18,30,,0,
10SH01216,H4665,2,0,54,5.4,,2010-02-18,30,,0,
10SH01217,H5207,2,0,46,4.6,,2010-02-18,30,,0,
10SH01218,H4947,2,0,62,6.2,,2010-02-18,30,,0,
10SH01219,X7996,2,0,46,4.6,,2010-02-18,R3,,0,
10SH01220,X7273,2,0,54,5.4,,2010-02-18,T3,,0,
10SH01221,X7622,2,0,66,6.6,,2010-02-18,R3,,0,
10SH01222,R7517,2,0,68,6.8,,2010-02-18,07,,0,
10SH01223,K4460,2,0,48,4.8,,2010-02-18,06,,0,
10SH01224,H5399,2,0,40,4.0,,2010-02-18,30,,0,
10SH01225,K4600,2,0,64,6.4,,2010-02-18,06,,0,
10SH01226,H5193,2,0,44,4.4,,2010-02-18,30,,0,
10SH01227,X7667,2,0,32,3.2,,2010-02-18,TC,,0,
10SH01228,R7595,2,0,68,6.8,,2010-02-18,07,,0,
10SH01229,K4602,2,0,48,4.8,,2010-02-18,06,,0,
10SH01230,H5396,2,0,46,4.6,,2010-02-18,30,,0,
10SH01231,L0040,2,0,44,4.4,,2010-02-18,PC,,0,
10SH01232,X7750,2,0,56,5.6,,2010-02-18,TC,,0,
10SH01233,H4699,2,0,48,4.8,,2010-02-18,30,,0,
10SH01234,R7536,2,0,66,6.6,,2010-02-18,07,,0,
10SH01235,H5440,2,0,40,4.0,,2010-02-18,30,,0,
10SH01236,X7578,2,0,56,5.6,,2010-02-18,T3,,0,
10SH01237,R7775,2,0,44,4.4,,2010-02-18,07,,0,
10SH01238,R7949,2,0,58,5.8,,2010-02-18,07,,0,
10SH01239,K4488,2,0,46,4.6,,2010-02-18,06,,0,
10SH01240,X7451,2,0,66,6.6,,2010-02-18,TC,,0,
10SH01241,H4788,2,0,50,5.0,,2010-02-18,30,,0,
10SH01242,R7742,2,0,58,5.8,,2010-02-18,07,,0,
10SH01243,R7572,2,0,68,6.8,,2010-02-18,07,,0,
10SH01244,X7865,2,0,38,3.8,,2010-02-18,R3,,0,
10SH01245,H5251,2,0,62,6.2,,2010-02-18,30,,0,
10SH01246,X8129,2,0,42,4.2,,2010-02-18,R3,,0,
10SH01247,R7971,2,0,66,6.6,,2010-02-18,07,,0,
10SH01248,H5033,2,0,50,5.0,,2010-02-18,30,,0,
10SH01249,X7526,2,0,66,6.6,,2010-02-18,TC,,0,
10SH01250,X8173,2,0,50,5.0,,2010-02-18,R3,,0,
10SH01251,X7545,2,0,64,6.4,,2010-02-18,C3,,0,
10SH01252,X7985,2,0,44,4.4,,2010-02-18,R3,,0,
10SH01253,K4453,2,0,64,6.4,,2010-02-18,06,,0,
10SH01254,R7454,2,0,58,5.8,,2010-02-18,07,,0,
10SH01255,H4920,2,0,58,5.8,,2010-02-18,30,,0,
10SH01256,H4775,2,0,54,5.4,,2010-02-18,30,,0,
10SH01257,H5231,2,0,78,7.8,,2010-02-18,30,,0,
10SH01258,K4578,2,0,86,8.6,,2010-02-18,06,,0,
10SH01259,H5038,2,0,42,4.2,,2010-02-18,30,,0,
10SH01260,R7575,2,0,86,8.6,,2010-02-18,07,,0,
10SH01261,X7297,2,0,58,5.8,,2010-02-18,T3,,0,
10SH01262,H5213,2,0,44,4.4,,2010-02-18,30,,0,
10SH01263,R7878,2,0,68,6.8,,2010-02-18,07,,0,
10SH01264,X7833,2,0,46,4.6,,2010-02-18,R3,,0,
10SH01265,X7359,2,0,54,5.4,,2010-02-18,C3,,0,
10SH01266,K4505,2,0,70,7.0,,2010-02-18,06,,0,
10SH01267,H5520,2,0,42,4.2,,2010-02-18,30,,0,
10SH01268,H5262,2,0,58,5.8,,2010-02-18,30,,0,
10SH01269,H5392,2,0,56,5.6,,2010-02-18,30,,0,
10SH01270,H4884,2,0,40,4.0,,2010-02-18,30,,0,
