UID,LAMB,SEX,BRWT,WGT,BAND,WDAY,LOT,RMK,ADG,DISP
11SH00999,X5871,2,0,6.7,,46,TC,TC,0,
11SH01000,T1305,2,0,6.6,,46,02,,0,
11SH01001,X4980,2,0,8.2,,46,TC,TC,0,
11SH01002,K4591,2,0,6.4,,46,06,,0,
11SH01003,K3720,2,0,8.4,,46,06,,0,
11SH01004,T1548,2,0,8.8,,46,02,,0,
11SH01005,K4388,2,0,7.6,,46,06,,0,
11SH01006,T2694,2,0,8.8,,46,02,,0,
11SH01007,K4029,2,0,7.0,,46,06,,0,
11SH01008,T2403,2,0,7.2,,46,02,,0,
11SH01009,K3804,2,0,9.8,,46,06,,0,
11SH01010,X6831,2,0,6.4,,46,T3,T3,0,
11SH01011,K3240,2,0,9.0,,46,06,,0,
11SH01012,T2791,2,0,8.5,,46,02,,0,
11SH01013,T0627,2,0,8.4,,46,02,,0,
11SH01014,K4176,2,0,8.0,,46,06,,0,
11SH01015,T1654,2,0,7.4,,46,02,,0,
11SH01016,T2636,2,0,9.8,,46,02,,0,
11SH01017,T1398,2,0,7.6,,46,02,,0,
11SH01018,K3936,2,0,8.6,,46,06,,0,
11SH01019,T1708,2,0,6.4,,46,02,,0,
11SH01020,T1051,2,0,8.0,,46,02,,0,
11SH01021,T1828,2,0,7.4,,46,02,,0,
11SH01022,T1044,2,0,10.2,,46,02,,0,
11SH01023,K3029,2,0,7.8,,46,06,,0,
11SH01024,T1379,2,0,8.4,,46,02,,0,
11SH01025,T2065,2,0,7.4,,46,02,,0,
11SH01026,K3595,2,0,11.2,,46,06,,0,
11SH01027,T1089,2,0,5.8,,46,02,,0,
11SH01028,K4341,2,0,8.6,,46,06,,0,
11SH01029,K3508,2,0,9.6,,46,06,,0,
11SH01030,X8218,2,0,5.8,,46,C3,C3,0,
11SH01031,K3397,2,0,6.8,,46,06,,0,
11SH01032,T2436,2,0,7.4,,46,02,,0,
11SH01033,T0857,2,0,8.8,,46,02,,0,
11SH01034,T1522,2,0,8.2,,46,02,,0,
11SH01035,T2041,2,0,7.2,,46,02,,0,
11SH01036,K4338,2,0,7.6,,46,06,,0,
11SH01037,T1876,2,0,7.5,,46,02,,0,
11SH01038,K3469,2,0,7.0,,46,06,,0,
11SH01039,K3725,2,0,6.6,,46,06,,0,
11SH01040,K4299,2,0,7.4,,46,06,,0,
11SH01041,T0016,2,0,7.6,,46,02,,0,
11SH01042,K4185,2,0,6.0,,46,06,,0,
11SH01043,T1433,2,0,7.6,,46,02,,0,
11SH01044,K4071,2,0,8.4,,46,06,,0,
11SH01045,K2898,2,0,6.0,,46,06,,0,
11SH01046,R7432,2,0,8.0,,46,07,,0,
11SH01047,T2484,2,0,6.4,,46,02,,0,
11SH01048,T2248,2,0,7.6,,46,02,,0,
11SH01049,T1293,2,0,8.0,,46,02,,0,
11SH01050,T2620,2,0,9.0,,46,02,,0,
11SH01051,K4060,2,0,8.4,,46,06,,0,
11SH01052,K4422,2,0,6.4,,46,06,,0,
11SH01053,T2145,2,0,6.4,,46,02,,0,
11SH01054,T1464,2,0,7.4,,46,02,,0,
11SH01055,T1336,2,0,6.8,,46,02,,0,
11SH01056,T2137,2,0,8.8,,46,02,,0,
11SH01057,T1885,2,0,7.8,,46,02,,0,
11SH01058,T1929,2,0,7.2,,46,02,,0,
11SH01059,T0541,2,0,9.2,,46,02,,0,
11SH01060,K3385,2,0,7.6,,46,06,,0,
11SH01061,T1110,2,0,6.2,,46,02,,0,
11SH01062,X5376,2,0,7.0,,46,TC,TC,0,
11SH01063,X7434,2,0,8.2,,46,TC,TC,0,
11SH01064,T1930,2,0,7.8,,46,02,,0,
11SH01065,R7431,2,0,7.4,,46,07,,0,
11SH01066,K4000,2,0,9.6,,46,06,,0,
11SH01067,T2465,2,0,7.2,,46,02,,0,
11SH01068,T2602,2,0,7.8,,46,02,,0,
11SH01069,T1422,2,0,7.3,,46,02,,0,
11SH01070,K4201,2,0,6.0,,46,06,,0,
11SH01071,T2489,2,0,6.0,,46,02,,0,
11SH01072,K4498,2,0,7.7,,46,06,,0,
11SH01073,T1633,2,0,6.6,,46,02,,0,
11SH01074,K4390,2,0,5.6,,46,06,,0,
11SH01075,T1358,2,0,8.0,,46,02,,0,
11SH01076,T2297,2,0,9.4,,46,02,,0,
11SH01077,X5247,2,0,7.2,,46,TC,TC,0,
11SH01078,T2655,2,0,5.8,,46,02,,0,
11SH01079,T2499,2,0,8.0,,46,02,,0,
11SH01080,X4322,2,0,8.2,,46,TC,TC,0,
11SH01081,T0329,2,0,9.0,,46,02,,0,
11SH01082,X4494,2,0,6.3,,46,TC,TC,0,
11SH01083,T1712,2,0,9.8,,46,02,,0,
11SH01084,T0313,2,0,8.4,,46,02,,0,
11SH01085,H2093,2,0,7.3,,46,30,,0,
11SH01086,T2754,2,0,6.8,,46,02,,0,
11SH01087,H2726,2,0,8.6,,46,33,,0,
11SH01088,T9945,2,0,9.2,,46,02,,0,
11SH01089,K3393,2,0,7.8,,46,06,,0,
11SH01090,K4169,2,0,8.4,,46,06,,0,
11SH01091,T2738,2,0,7.6,,46,02,,0,
11SH01092,T2151,2,0,8.6,,46,02,,0,
11SH01093,X3481,2,0,8.2,,46,TC,TC,0,
11SH01094,K4209,2,0,7.2,,46,06,,0,
11SH01095,T2810,2,0,7.4,,46,02,,0,
11SH01096,K4482,2,0,8.0,,46,06,,0,
11SH01097,T1003,2,0,9.0,,46,02,,0,
11SH01098,T0933,2,0,6.2,,46,02,,0,
11SH01099,T1155,2,0,8.3,,46,02,,0,
11SH01100,T2778,2,0,7.4,,46,02,,0,
11SH01101,K4454,2,0,6.8,,46,06,,0,
11SH01102,T2092,2,0,10.4,,46,02,,0,
11SH01103,H2158,2,0,8.8,,46,30,,0,
11SH01104,T2168,2,0,7.4,,46,02,,0,
11SH01105,T2428,2,0,9.0,,46,02,,0,
11SH01106,T2477,2,0,9.0,,46,02,,0,
11SH01107,T0238,2,0,9.3,,46,02,,0,
11SH01108,T2595,2,0,6.8,,46,02,,0,
11SH01109,K3431,2,0,6.8,,46,06,,0,
11SH01110,K3527,2,0,6.6,,46,06,,0,
11SH01111,K4573,2,0,9.3,,46,06,,0,
11SH01112,K4605,2,0,7.8,,46,06,,0,
11SH01113,T2712,2,0,8.6,,46,02,,0,
11SH01114,T2149,2,0,7.6,,46,02,,0,
11SH01115,T2234,2,0,8.1,,46,02,,0,
11SH01116,T9812,2,0,6.6,,46,02,,0,
11SH01117,T2217,2,0,6.6,,46,02,,0,
11SH01118,K4376,2,0,6.6,,46,06,,0,
11SH01119,K4277,2,0,7.4,,46,06,,0,
11SH01120,T2122,2,0,7.0,,46,02,,0,
11SH01121,T2727,2,0,9.8,,46,02,,0,
11SH01122,T1541,2,0,5.2,,46,02,,0,
11SH01123,T0799,2,0,7.6,,46,02,,0,
11SH01124,T0447,2,0,8.4,,46,02,,0,
11SH01125,T1957,2,0,9.3,,46,02,,0,
11SH01126,K4026,2,0,8.2,,46,06,,0,
11SH01127,T2781,2,0,10.4,,46,02,,0,
11SH01128,T2594,2,0,7.1,,46,02,,0,
11SH01129,T2300,2,0,7.4,,46,02,,0,
11SH01130,K4116,2,0,9.6,,46,06,,0,
11SH01131,K4506,2,0,7.0,,46,06,,0,
11SH01132,T1905,2,0,7.0,,46,02,,0,
11SH01133,T0989,2,0,9.4,,46,02,,0,
11SH01134,T1047,2,0,6.4,,46,02,,0,
11SH01135,X7636,2,0,6.0,,46,TC,TC,0,
11SH01136,T1738,2,0,6.6,,46,02,,0,
11SH01137,T2002,2,0,6.0,,46,02,,0,
11SH01138,T2010,2,0,5.0,,46,02,,0,
11SH01139,T2684,2,0,7.6,,46,02,,0,
11SH01140,T2081,2,0,8.6,,46,02,,0,
11SH01141,T1058,2,0,7.2,,46,02,,0,
11SH01142,T1908,2,0,9.0,,46,02,,0,
11SH01143,K3883,2,0,9.4,,46,06,,0,
11SH01144,T1670,2,0,9.2,,46,02,,0,
11SH01145,T2768,2,0,8.4,,46,02,,0,
11SH01146,K4578,2,0,8.8,,46,06,,0,
11SH01147,T0498,2,0,7.0,,46,02,,0,
11SH01148,T2763,2,0,8.6,,46,02,,0,
11SH01149,T1093,2,0,8.4,,46,02,,0,
11SH01150,T1385,2,0,8.8,,46,02,,0,
11SH01151,K3124,2,0,7.6,,46,06,,0,
11SH01152,T2667,2,0,6.3,,46,02,,0,
11SH01153,T2202,2,0,7.8,,46,02,,0,
11SH01154,T0460,2,0,9.2,,46,02,,0,
11SH01155,K3714,2,0,7.2,,46,06,,0,
11SH01156,K4144,2,0,9.2,,46,06,,0,
11SH01157,T1331,2,0,9.0,,46,02,,0,
11SH01158,T2426,2,0,7.0,,46,02,,0,
11SH01159,T0577,2,0,9.6,,46,02,,0,
11SH01160,H4485,2,0,6.0,,46,30,,0,
11SH01161,T2577,2,0,7.6,,46,02,,0,
11SH01162,T1981,2,0,7.8,,46,02,,0,
11SH01163,T2515,2,0,7.0,,46,02,,0,
11SH01164,T0925,2,0,8.0,,46,02,,0,
11SH01165,K3032,2,0,9.8,,46,06,,0,
11SH01166,Z8686,2,0,10.8,,46,01,Targ*Ramb,0,
11SH01167,R5268,2,0,9.2,,46,01,,0,
11SH01168,K3338,2,0,10.2,,46,06,,0,
11SH01169,T1380,2,0,6.4,,46,02,,0,
11SH01170,T1090,2,0,6.2,,46,02,,0,
11SH01171,T0333,2,0,6.0,,46,02,,0,
11SH01172,K3946,2,0,7.0,,46,06,,0,
11SH01173,T1005,2,0,8.8,,46,02,,0,
11SH01174,K4473,2,0,8.6,,46,06,,0,
11SH01175,X5388,2,0,8.0,,46,TC,TC,0,
11SH01176,K3462,2,0,9.0,,46,06,,0,
11SH01177,T2497,2,0,8.4,,46,02,,0,
11SH01178,T2841,2,0,8.2,,46,02,,0,
11SH01179,T2378,2,0,7.8,,46,02,,0,
11SH01180,T2642,2,0,8.6,,46,02,,0,
11SH01181,X7750,2,0,6.0,,46,TC,TC,0,
11SH01182,R5314,2,0,8.4,,46,01,,0,
11SH01183,T1989,2,0,7.0,,46,02,,0,
11SH01184,T0695,2,0,5.6,,46,02,,0,
11SH01185,T1912,2,0,5.8,,46,02,,0,
11SH01186,T0456,2,0,13.0,,46,02,,0,
11SH01187,T0253,2,0,6.6,,46,02,,0,
11SH01188,R5344,2,0,8.4,,46,01,,0,
11SH01189,K3690,2,0,8.6,,46,06,,0,
11SH01190,T1954,2,0,8.6,,46,02,,0,
11SH01191,K3737,2,0,8.0,,46,06,,0,
11SH01192,T0714,2,0,6.4,,46,02,,0,
11SH01193,T0891,2,0,7.2,,46,02,,0,
11SH01194,T0537,2,0,9.0,,46,02,,0,
11SH01195,K4428,2,0,7.8,,46,06,,0,
11SH01196,K3656,2,0,6.4,,46,06,,0,
11SH01197,T1507,2,0,7.0,,46,02,,0,
11SH01198,T2319,2,0,7.2,,46,02,,0,
11SH01199,X7763,2,0,5.2,,46,TC,TC,0,
11SH01200,T2530,2,0,6.0,,46,02,,0,
11SH01201,X6459,2,0,6.4,,46,TC,TC,0,
11SH01202,T0358,2,0,8.3,,46,02,,0,
11SH01203,T2744,2,0,7.0,,46,02,,0,
11SH01204,T2715,2,0,6.2,,46,02,,0,
11SH01205,T1622,2,0,7.8,,46,02,,0,
11SH01206,T0494,2,0,10.6,,46,02,,0,
11SH01207,X5960,2,0,5.4,,46,C3,C3,0,6
11SH01208,T2601,2,0,7.4,,46,02,,0,
11SH01209,T9918,2,0,7.4,,46,02,,0,6
11SH01210,K4336,2,0,7.6,,46,06,,0,
11SH01211,T2011,2,0,8.0,,46,02,,0,
11SH01212,K4344,2,0,7.6,,46,06,,0,
11SH01213,K4439,2,0,8.2,,46,06,,0,
11SH01214,T0304,2,0,7.4,,46,02,,0,
11SH01215,K3956,2,0,8.0,,46,06,,0,
11SH01216,X7545,2,0,7.0,,46,C3,C3,0,
11SH01217,K3280,2,0,7.4,,46,06,,0,
11SH01218,T2670,2,0,8.4,,46,02,,0,
11SH01219,T1933,2,0,8.2,,46,02,,0,
11SH01220,K4571,2,0,9.8,,46,06,,0,
11SH01221,K3528,2,0,9.2,,46,06,,0,
11SH01222,T1647,2,0,11.3,,46,02,,0,
11SH01223,K4378,2,0,6.6,,46,06,,0,
11SH01224,T2364,2,0,8.6,,46,02,,0,
11SH01225,K4601,2,0,10.0,,46,06,,0,
11SH01226,K3839,2,0,8.4,,46,06,,0,
11SH01227,K4023,2,0,8.6,,46,06,,0,
11SH01228,T2375,2,0,8.8,,46,02,,0,
11SH01229,T1787,2,0,6.8,,46,02,,0,
11SH01230,T2384,2,0,8.0,,46,02,,0,
11SH01231,T2296,2,0,10.0,,46,02,,0,
11SH01232,K4103,2,0,8.6,,46,06,,0,
11SH01233,T2776,2,0,10.2,,46,02,,0,
11SH01234,T0582,2,0,11.4,,46,02,,0,
11SH01235,T2117,2,0,7.8,,46,02,,0,
11SH01236,T1518,2,0,7.0,,46,02,,0,
11SH01237,T2003,2,0,8.2,,46,02,,0,
11SH01238,T1363,2,0,9.5,,46,02,,0,
11SH01239,T0599,2,0,6.7,,46,02,,0,
11SH01240,K4148,2,0,6.8,,46,06,,0,
11SH01241,T9823,2,0,9.2,,46,02,,0,
11SH01242,K4131,2,0,9.4,,46,06,,0,
11SH01243,T2663,2,0,8.4,,46,02,,0,
11SH01244,T2525,2,0,5.4,,46,02,,0,
11SH01245,T0801,2,0,8.6,,46,02,,0,
11SH01246,T2211,2,0,8.2,,46,02,,0,
11SH01247,T1294,2,0,9.4,,46,02,,0,
11SH01248,K3681,2,0,8.4,,46,06,,0,
11SH01249,T1713,2,0,9.2,,46,02,,0,
11SH01250,K3072,2,0,9.6,,46,06,,0,
11SH01251,T1333,2,0,7.2,,46,02,,0,
11SH01252,X7259,2,0,4.6,,46,TC,TC,0,
11SH01253,T0417,2,0,10.4,,46,02,,0,
11SH01254,K3966,2,0,8.6,,46,06,,0,
11SH01255,K3663,2,0,8.2,,46,06,,0,
11SH01256,T1998,2,0,8.5,,46,02,,0,
11SH01257,T2508,2,0,7.6,,46,02,,0,
11SH01258,T1130,2,0,8.4,,46,02,,0,
11SH01259,K3937,2,0,7.6,,46,06,,0,
11SH01260,K4461,2,0,8.8,,46,06,,0,
11SH01261,X6915,2,0,6.2,,46,T3,T3,0,
11SH01262,X0617,2,0,10.4,,46,01,Targ*Ramb,0,
11SH01263,T0772,2,0,9.2,,46,02,,0,
11SH01264,T2578,2,0,9.6,,46,02,,0,
11SH01265,T0106,2,0,9.2,,46,02,,0,
11SH01266,T0785,2,0,8.5,,46,02,,0,
11SH01267,K3812,2,0,10.5,,46,06,,0,
11SH01268,T1162,2,0,9.2,,46,02,,0,
11SH01269,K3750,2,0,9.0,,46,06,,0,
11SH01270,T2308,2,0,6.6,,46,02,,0,
11SH01271,R6445,2,0,12.4,,46,07,,0,
11SH01272,T1300,2,0,8.8,,46,02,,0,
11SH01273,T1129,2,0,7.8,,46,02,,0,
11SH01274,T2170,2,0,8.2,,46,02,,0,
11SH01275,T0883,2,0,11.8,,46,02,,0,
11SH01276,T1359,2,0,10.4,,46,02,,0,
11SH01277,T2638,2,0,7.2,,46,02,,0,
11SH01278,K2915,2,0,8.7,,46,06,,0,
11SH01279,T0691,2,0,15.2,,46,02,,0,
11SH01280,K3597,2,0,10.8,,46,06,,0,
11SH01281,K4330,2,0,8.2,,46,06,,0,
11SH01282,T1952,2,0,8.4,,46,02,,0,
11SH01283,K3292,2,0,8.6,,46,06,,0,
11SH01284,T1108,2,0,9.1,,46,02,,0,
11SH01285,X9025,2,0,4.4,,46,CM,CM,0,
11SH01286,H6432,2,0,3.7,,46,30,,0,
11SH01287,T2873,2,0,6.0,,46,02,,0,
11SH01288,T3314,2,0,6.4,,46,02,,0,
11SH01289,T3064,2,0,8.0,,46,02,,0,
11SH01290,T3270,2,0,6.6,,46,02,,0,
11SH01291,T3121,2,0,7.0,,46,02,,0,
11SH01292,H5730,2,0,5.6,,46,30,,0,
11SH01293,R8339,2,0,3.8,,46,07,,0,
11SH01294,H5729,2,0,5.2,,46,30,,0,
11SH01295,R8483,2,0,6.0,,46,07,,0,
11SH01296,H5702,2,0,4.8,,46,30,,0,
11SH01297,R8437,2,0,5.0,,46,07,,0,
11SH01298,H6069,2,0,4.5,,46,30,,0,
11SH01299,T3029,2,0,4.3,,46,02,,0,
11SH01300,T3361,2,0,5.4,,46,02,,0,
11SH01301,T3087,2,0,5.5,,46,02,,0,
11SH01302,T3099,2,0,6.6,,46,02,,0,
11SH01303,H5684,2,0,3.2,,46,30,,0,
11SH01304,T3021,2,0,4.4,,46,02,,0,
11SH01305,H6390,2,0,4.7,,46,30,,0,
11SH01306,T3415,2,0,6.4,,46,02,,0,
11SH01307,T3151,2,0,6.4,,46,02,,0,
11SH01308,T3248,2,0,6.2,,46,02,,0,
11SH01309,T3094,2,0,6.2,,46,02,,0,
11SH01310,T3008,2,0,9.4,,46,02,,0,
11SH01311,H5933,2,0,4.8,,46,30,,0,
11SH01312,T2856,2,0,10.2,,46,02,,0,
11SH01313,R8219,2,0,7.2,,46,07,,0,
11SH01314,T3326,2,0,6.3,,46,02,,0,
11SH01315,T3140,2,0,7.0,,46,02,,0,
11SH01316,T3124,2,0,6.7,,46,02,,0,
11SH01317,H6032,2,0,4.2,,46,30,,0,
11SH01318,T3201,2,0,6.2,,46,02,,0,
11SH01319,T3194,2,0,6.0,,46,02,,0,
11SH01320,T3376,2,0,6.3,,46,02,,0,
11SH01321,H6457,2,0,4.5,,46,30,,0,
11SH01322,H5842,2,0,5.2,,46,30,,0,
11SH01323,T2923,2,0,7.0,,46,02,,0,
11SH01324,H6420,2,0,4.0,,46,30,,0,
11SH01325,T3144,2,0,5.6,,46,02,,0,
11SH01326,T3170,2,0,7.0,,46,02,,0,
11SH01327,R8153,2,0,6.8,,46,07,,0,
11SH01328,H6184,2,0,2.8,,46,30,,0,
11SH01329,H5884,2,0,3.6,,46,30,,0,
11SH01330,H6027,2,0,4.0,,46,30,,0,
11SH01331,H6135,2,0,4.4,,46,30,,0,
11SH01332,T3259,2,0,4.2,,46,02,,0,
11SH01333,R8279,2,0,5.4,,46,07,,0,
11SH01334,H6028,2,0,3.8,,46,30,,0,
11SH01335,T2985,2,0,6.8,,46,02,,0,
11SH01336,T3230,2,0,5.0,,46,02,,0,
11SH01337,H6306,2,0,5.4,,46,30,,0,
11SH01338,H6057,2,0,4.0,,46,30,,0,
11SH01339,R8092,2,0,4.6,,46,07,,0,
11SH01340,R8093,2,0,5.8,,46,07,,0,
11SH01341,H5570,2,0,5.8,,46,30,,0,
11SH01342,H6277,2,0,3.2,,46,30,,0,
11SH01343,H5987,2,0,5.7,,46,30,,0,
11SH01344,H6052,2,0,4.2,,46,30,,0,
11SH01345,T3054,2,0,2.0,,46,02,,0,
11SH01346,H6493,2,0,5.0,,46,30,,0,
11SH01347,X9114,2,0,4.8,,46,33,CP,0,
11SH01348,H5760,2,0,5.6,,46,30,,0,
11SH01349,R8415,2,0,4.6,,46,07,,0,
11SH01350,R8086,2,0,6.0,,46,07,,0,
11SH01351,H6477,2,0,3.6,,46,30,,0,
11SH01352,H6221,2,0,4.6,,46,30,,0,
11SH01353,L0225,2,0,5.6,,46,PC,,0,
11SH01354,H5780,2,0,4.2,,46,30,,0,
11SH01355,H5946,2,0,4.4,,46,30,,0,
11SH01356,T2997,2,0,7.8,,46,02,,0,
11SH01357,H6106,2,0,4.0,,46,30,,0,
11SH01358,K4694,2,0,6.4,,46,06,,0,
11SH01359,H5793,2,0,3.8,,46,30,,0,
11SH01360,T3427,2,0,6.6,,46,02,,0,
11SH01361,H5696,2,0,4.2,,46,30,,0,
11SH01362,T2936,2,0,5.0,,46,02,,0,
11SH01363,H5592,2,0,3.4,,46,30,,0,
11SH01364,T3318,2,0,6.2,,46,02,,0,
11SH01365,T2970,2,0,5.8,,46,02,,0,
11SH01366,H5641,2,0,5.2,,46,30,,0,
11SH01367,T3470,2,0,5.8,,46,02,,0,
11SH01368,T3034,2,0,6.2,,46,02,,0,
11SH01369,H5912,2,0,2.2,,46,30,,0,
11SH01370,H5665,2,0,4.2,,46,30,,0,
11SH01371,T2852,2,0,6.6,,46,02,,0,
11SH01372,H5700,2,0,4.2,,46,30,,0,
11SH01373,X8983,2,0,7.4,,46,CM,CM,0,
11SH01374,H6468,2,0,1.4,,46,30,,0,
11SH01375,X8986,2,0,4.6,,46,33,CP,0,
11SH01376,H6455,2,0,3.4,,46,30,,0,
11SH01377,T2980,2,0,4.8,,46,02,,0,
11SH01378,H5565,2,0,4.4,,46,30,,0,
11SH01379,X8787,2,0,5.2,,46,T3,T3,0,
11SH01380,H5843,2,0,4.4,,46,30,,0,
11SH01381,T3083,2,0,6.4,,46,02,,0,
11SH01382,K4649,2,0,5.6,,46,06,,0,
11SH01383,H6003,2,0,3.8,,46,30,,0,
11SH01384,H5634,2,0,5.4,,46,30,,0,
11SH01385,T3316,2,0,5.8,,46,02,,0,
11SH01386,H6233,2,0,6.0,,46,30,,0,
11SH01387,H5662,2,0,4.6,,46,30,,0,
11SH01388,T3220,2,0,9.0,,46,02,,0,
11SH01389,T3168,2,0,6.2,,46,02,,0,
11SH01390,H5802,2,0,5.6,,46,30,,0,
11SH01391,T2971,2,0,6.7,,46,02,,0,
11SH01392,T3213,2,0,8.0,,46,02,,0,
11SH01393,H5784,2,0,5.0,,46,30,,0,
11SH01394,H5979,2,0,6.2,,46,30,,0,
11SH01395,R8076,2,0,4.0,,46,07,,0,
11SH01396,T2853,2,0,8.3,,46,02,,0,
11SH01397,H6024,2,0,5.4,,46,30,,0,
11SH01398,H6419,2,0,3.8,,46,30,,0,
11SH01399,T3231,2,0,6.0,,46,02,,0,
11SH01400,X8982,2,0,5.4,,46,33,CP,0,
11SH01401,T3406,2,0,7.4,,46,02,,0,
11SH01402,H6496,2,0,4.4,,46,30,,0,
11SH01403,H6349,2,0,4.8,,46,30,,0,
11SH01404,X9205,2,0,5.8,,46,CM,CM,0,
11SH01405,T2855,2,0,6.8,,46,02,,0,
11SH01406,X9297,2,0,4.0,,46,33,CP,0,
11SH01407,T2888,2,0,6.2,,46,02,,0,
11SH01408,H6244,2,0,6.0,,46,30,,0,
11SH01409,H6310,2,0,4.0,,46,30,,0,
11SH01410,X9296,2,0,4.4,,46,33,CP,0,
11SH01411,T3387,2,0,5.8,,46,02,,0,
11SH01412,H5835,2,0,5.0,,46,30,,0,
11SH01413,X9243,2,0,3.6,,46,33,CP,0,
11SH01414,H6016,2,0,4.3,,46,30,,0,
11SH01415,T3255,2,0,4.2,,46,02,,0,
11SH01416,H6010,2,0,6.2,,46,30,,0,
11SH01417,H5677,2,0,4.6,,46,30,,0,
11SH01418,H6231,2,0,5.2,,46,30,,0,
11SH01419,H6177,2,0,5.6,,46,30,,0,
11SH01420,X9265,2,0,3.0,,46,R3,R3,0,
11SH01421,R8067,2,0,6.4,,46,07,,0,
11SH01422,R8193,2,0,4.3,,46,07,,0,
11SH01423,H5991,2,0,4.0,,46,30,,0,
11SH01424,H6517,2,0,4.6,,46,30,,0,
11SH01425,H6415,2,0,4.2,,46,30,,0,
11SH01426,T3065,2,0,6.6,,46,02,,0,
11SH01427,H6382,2,0,5.0,,46,30,,0,
11SH01428,H6388,2,0,5.2,,46,30,,0,
11SH01429,H5825,2,0,5.2,,46,30,,0,
11SH01430,X9566,2,0,5.4,,46,R3,R3,0,
11SH01431,H5725,2,0,5.6,,46,30,,0,
11SH01432,H6369,2,0,4.6,,46,30,,0,
11SH01433,R8350,2,0,3.8,,46,07,,0,
11SH01434,H6223,2,0,4.8,,46,30,,0,
11SH01435,X8659,2,0,4.6,,46,CM,CM,0,
11SH01436,H5767,2,0,4.2,,46,30,,0,
11SH01437,H6437,2,0,4.0,,46,30,,0,
11SH01438,H5682,2,0,4.0,,46,30,,0,
11SH01439,R8553,2,0,4.6,,46,07,,0,
11SH01440,R8222,2,0,5.4,,46,07,,0,
11SH01441,X9192,2,0,4.4,,46,R3,R3,0,
11SH01442,X8657,2,0,5.0,,46,TC,TC,0,
11SH01443,H6048,2,0,5.6,,46,30,,0,
11SH01444,H6062,2,0,3.8,,46,30,,0,
11SH01445,H6154,2,0,3.8,,46,30,,0,
11SH01446,H6198,2,0,4.4,,46,30,,0,
11SH01447,H5813,2,0,5.5,,46,30,,0,
11SH01448,H6037,2,0,5.2,,46,30,,0,
11SH01449,H6120,2,0,4.2,,46,30,,0,
11SH01450,H6105,2,0,3.2,,46,30,,0,
11SH01451,H5988,2,0,4.2,,46,30,,0,
11SH01452,R8164,2,0,4.4,,46,07,,0,
11SH01453,H5886,2,0,6.2,,46,30,,0,
11SH01454,H5907,2,0,3.8,,46,30,,0,
11SH01455,H5693,2,0,4.2,,46,30,,0,
11SH01456,H6289,2,0,5.2,,46,30,,0,
11SH01457,H5900,2,0,6.4,,46,30,,0,
11SH01458,H5894,2,0,4.6,,46,30,,0,
11SH01459,X8920,2,0,6.6,,46,33,CP,0,
11SH01460,R8167,2,0,5.8,,46,07,,0,
11SH01461,H5652,2,0,4.6,,46,30,,0,
11SH01462,T2854,2,0,7.0,,46,02,,0,
11SH01463,H6066,2,0,3.2,,46,30,,0,
11SH01464,H5674,2,0,3.6,,46,30,,0,
11SH01465,H5685,2,0,3.5,,46,30,,0,
11SH01466,H5751,2,0,4.4,,46,30,,0,
11SH01467,H5830,2,0,5.0,,46,30,,0,
11SH01468,H5914,2,0,4.0,,46,30,,0,
11SH01469,H5769,2,0,5.6,,46,30,,0,
11SH01470,H6509,2,0,4.0,,46,30,,0,
11SH01471,H6275,2,0,3.8,,46,30,,0,
11SH01472,H6272,2,0,5.4,,46,30,,0,
11SH01473,H5594,2,0,4.0,,46,30,,0,
11SH01474,R8274,2,0,6.6,,46,07,,0,
11SH01475,H6209,2,0,4.6,,46,30,,0,
11SH01476,H5844,2,0,4.8,,46,30,,0,
11SH01477,H5816,2,0,4.0,,46,30,,0,
11SH01478,H6002,2,0,4.4,,46,30,,0,
11SH01479,H6480,2,0,5.2,,46,30,,0,
11SH01480,K4683,2,0,7.6,,46,06,,0,
11SH01481,X8521,2,0,6.0,,46,CM,CM,0,
11SH01482,H6119,2,0,5.2,,46,30,,0,
11SH01483,H5706,2,0,6.0,,46,30,,0,
11SH01484,H6055,2,0,5.0,,46,30,,0,
11SH01485,X9507,2,0,6.8,,46,33,CP,0,
11SH01486,X8974,2,0,6.2,,46,CM,CM,0,
11SH01487,R8454,2,0,4.4,,46,07,,0,
11SH01488,H6454,2,0,4.6,,46,30,,0,
11SH01489,H6262,2,0,3.4,,46,30,,0,
11SH01490,H5622,2,0,6.4,,46,30,,0,
11SH01491,H5603,2,0,5.6,,46,30,,0,
11SH01492,H6317,2,0,5.0,,46,30,,0,
11SH01493,H6116,2,0,4.6,,46,30,,0,
11SH01494,H5866,2,0,5.8,,46,30,,0,
11SH01495,H5711,2,0,5.4,,46,30,,0,
11SH01496,X8721,2,0,8.0,,46,CM,CM,0,
11SH01497,X8909,2,0,8.6,,46,CM,CM,0,
11SH01498,R8073,2,0,7.4,,46,07,,0,
11SH01499,K4674,2,0,5.8,,46,06,,0,
11SH01500,X8948,2,0,6.6,,46,33,CP,0,
11SH01501,X7860,2,0,7.4,,46,R3,R3,0,
11SH01502,T2098,2,0,7.4,,46,02,,0,
11SH01503,H5872,2,0,3.8,,47,30,,0,
11SH01504,H5958,2,0,3.4,,47,30,,0,
11SH01505,H5668,2,0,4.0,,47,30,,0,
11SH01506,H6147,2,0,5.0,,47,30,,0,
11SH01507,H5744,2,0,5.2,,47,30,,0,
11SH01508,H6243,2,0,6.2,,47,30,,0,
11SH01509,R8072,2,0,5.6,,47,07,,0,
