UID,ID10,SEX,SHDAY,DAYSH,BGRP,BRD,ETAG,GRFL,GRADE,FLGR1,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
01SH01942,1995042223,2,2001-03-07,66,3,04,A2223,6.8,58,5,,31,6.0,170,2001-05-21,2,0,01
01SH01943,1995445115,2,2001-03-07,66,3,44,T5115,7.8,58,5,,00,6.0,161,2001-05-21,2,0,01
01SH01944,1994041078,2,2001-03-07,66,3,04,A1078,6.8,58,5,,31,7.0,152,2001-05-21,1,0,01
01SH01945,1996006229,2,2001-03-07,66,3,00, 6229,10.2,60,4,,00,5.0,175,2001-05-21,1,0,01
01SH01946,1999091265,2,2001-03-07,66,3,09,91265,7.6,62,3,,07,2.0,147,2001-05-18,5,0,01
01SH01947,1999815685,2,2001-03-07,66,3,81,Z5685,7.4,58,5,25685??,32,2.0,145,2001-05-21,3,0,01
01SH01948,1996006022,2,2001-03-07,66,3,00, 6022,9.0,60,4,,00,5.0,0,2001-05-09,X,0,01
01SH01949,1993443825,2,2001-03-07,66,B,44,T3825,8.2,60,4,,02,8.0,162,2001-04-24,X,0,01
01SH01950,1995042248,2,2001-03-07,66,3,04,A2248,6.2,56,6,,30,6.0,151,2001-04-24,A,0,01
01SH01951,1996006077,2,2001-03-07,66,3,00, 6077,9.2,60,4,,00,5.0,179,2001-05-07,1,0,01
01SH01952,1995042442,2,2001-03-07,66,3,04,A2442,6.8,58,5,,31,6.0,135,2001-05-21,3,0,01
01SH01953,1996006171,2,2001-03-07,66,3,00, 6171,7.4,60,4,,00,5.0,165,2001-05-21,1,0,01
01SH01954,1994041232,2,2001-03-07,66,3,04,A1232,9.2,62,3,,31,7.0,193,2001-05-21,1,0,01
01SH01955,1995444883,2,2001-03-07,66,3,44,T4883,7.2,58,5,,32,6.0,151,2001-04-24,A,0,01
01SH01956,1996006073,2,2001-03-07,66,3,00, 6073,8.2,62,3,,00,5.0,172,2001-05-31,3,0,01
01SH01957,1998008556,2,2001-03-07,66,3,00, 8556,8.4,60,4,,07,3.0,173,2001-05-24,3,0,01
01SH01958,1997007055,2,2001-03-07,66,3,00, 7055,8.4,62,3,,00,4.0,162,2001-04-24,5,0,01
01SH01959,1998008478,2,2001-03-07,66,3,00, 8478,7.2,62,3,,07,3.0,172,2001-04-24,5,0,01
01SH01960,1994040939,2,2001-03-07,66,3,04,A0939,8.0,62,3,,31,7.0,175,2001-05-21,2,0,01
01SH01961,1998814707,2,2001-03-07,66,3,81,Z4707,8.6,60,4,,35,3.0,144,2001-04-24,5,0,01
01SH01962,1995042365,2,2001-03-07,66,3,04,A2365,6.8,60,4,,31,6.0,156,2001-04-24,A,0,01
01SH01963,1998814700,2,2001-03-07,66,3,81,Z4700,6.8,58,5,,34,3.0,148,2001-04-24,5,0,01
01SH01964,1999091137,2,2001-03-07,66,3,09,91137,8.0,62,3,,07,2.0,153,2001-05-21,3,0,01
01SH01965,1995042364,2,2001-03-07,66,3,04,A2364,7.4,58,5,,31,6.0,147,2001-04-24,A,0,01
01SH01966,1994040990,2,2001-03-07,66,3,04,A0990,7.0,60,4,SHORT STAPLE,31,7.0,196,2001-05-24,3,0,01
01SH01967,1996006182,2,2001-03-07,66,3,00, 6182,7.4,60,4,,00,5.0,152,2001-05-21,2,0,01
01SH01968,1998008525,2,2001-03-07,66,3,00, 8525,10.6,62,3,,43,3.0,187,2001-05-14,2,0,01
01SH01969,1996006013,2,2001-03-07,66,3,00, 6013,8.2,60,4,,00,5.0,134,2001-04-24,5,0,01
01SH01970,1996006002,2,2001-03-07,66,3,00, 6002,8.8,58,5,,00,5.0,153,2001-05-21,2,0,01
01SH01971,1995106551,2,2001-03-07,66,3,10,S6551,6.4,62,3,,00,6.0,165,2001-04-24,X,0,01
01SH01972,1996042830,2,2001-03-07,66,3,04,A2830,7.6,58,5,,31,5.0,181,2001-05-21,3,0,01
01SH01973,1995445010,2,2001-03-07,66,3,44,T5010,8.2,60,4,,01,6.0,0,,*,0,01
01SH01974,1997814374,2,2001-03-07,66,3,81,Z4374,7.2,62,3,,34,4.0,173,2001-05-24,3,0,01
01SH01975,1999090096,2,2001-03-07,66,3,09,90096,9.8,62,3,,07,2.0,133,2001-04-24,5,0,01
01SH01976,1995042370,2,2001-03-07,66,3,04,A2370,8.6,60,4,,31,6.0,212,2001-05-31,3,0,01
01SH01977,1996043229,2,2001-03-07,66,3,04,A3229,9.2,60,4,,31,5.0,164,2001-04-24,A,0,01
01SH01978,1995042559,2,2001-03-07,66,3,04,A2559,6.6,58,5,,00,6.0,173,2001-05-21,2,0,01
01SH01979,1999090262,2,2001-03-07,66,3,09,90262,7.2,60,4,,07,2.0,144,2001-05-21,3,0,01
01SH01980,1996042900,2,2001-03-07,66,3,04,A2900,8.6,60,4,,31,5.0,194,2001-05-18,5,0,01
01SH01981,1997007414,2,2001-03-07,66,3,00, 7414,9.0,58,5,,00,4.0,139,2001-04-24,5,0,01
01SH01982,1999091061,2,2001-03-07,66,3,09,91061,10.2,58,5,,07,2.0,191,2001-05-31,3,0,01
01SH01983,1997007295,2,2001-03-07,66,3,00, 7295,10.2,58,5,,00,4.0,163,2001-04-24,5,0,01
01SH01984,1999090642,2,2001-03-07,66,3,09,90642,9.6,58,5,,07,2.0,137,2001-04-24,5,0,01
01SH01985,1996043231,2,2001-03-07,66,3,04,A3231,6.6,58,5,,30,5.0,123,2001-04-24,A,0,01
01SH01986,1994041311,2,2001-03-07,66,3,04,A1311,6.8,62,3,,31,7.0,131,2001-05-14,2,0,01
01SH01987,1999091013,2,2001-03-07,66,3,09,91013,7.4,62,3,,07,2.0,152,2001-04-24,5,0,01
01SH01988,1999090719,2,2001-03-07,66,3,09,90719,9.8,60,4,,07,2.0,145,2001-05-21,1,0,01
01SH01989,1997813938,2,2001-03-07,66,3,81,Z3938,7.2,58,5,,00,4.0,162,2001-04-24,5,0,01
01SH01990,1999815680,2,2001-03-07,66,3,81,Z5680,8.0,58,5,,00,2.0,120,2001-04-24,5,0,01
01SH01991,1996043127,2,2001-03-07,66,3,04,A3127,6.4,60,4,,31,5.0,139,2001-05-21,2,0,01
01SH01992,1998008253,2,2001-03-07,66,3,00, 8253,7.4,60,4,,01,3.0,132,2001-05-07,1,0,01
01SH01993,1999090370,2,2001-03-07,66,3,09,90370,8.2,62,3,,07,2.0,171,2001-05-21,1,0,01
01SH01994,1997814298,2,2001-03-07,66,3,81,Z4298,8.6,58,5,,00,4.0,164,2001-04-24,5,0,01
01SH01995,1998008351,2,2001-03-07,66,3,00, 8351,10.6,62,3,,07,3.0,148,2001-04-24,5,0,01
01SH01996,1996006071,2,2001-03-07,66,3,00, 6071,8.4,60,4,,00,5.0,161,2001-05-14,2,0,01
01SH01997,1996006198,2,2001-03-07,66,3,00, 6198,11.2,60,4,,00,5.0,184,2001-05-14,2,0,01
01SH01998,1997814090,2,2001-03-07,66,3,81,Z4090,8.6,60,4,,00,4.0,136,2001-04-24,5,0,01
01SH01999,1998008063,2,2001-03-07,66,3,00, 8063,11.2,58,5,,43,3.0,166,2001-05-24,3,0,01
01SH02000,1995042293,2,2001-03-07,66,3,04,A2293,5.6,62,3,,31,6.0,206,2001-05-21,2,0,01
01SH02001,1999090272,2,2001-03-07,66,3,09,90272,7.2,62,3,,07,2.0,153,2001-05-21,2,0,01
01SH02002,1998008885,2,2001-03-07,66,3,00, 8885,5.4,64,2,,01,3.0,136,2001-04-24,5,0,01
01SH02003,1996445447,2,2001-03-07,66,3,44,T5447,8.8,60,4,,07,5.0,155,2001-05-07,1,0,01
01SH02004,1999815490,2,2001-03-07,66,3,81,Z5490,9.0,60,4,25490??,32,2.0,124,2001-04-24,5,0,01
01SH02005,1997007324,2,2001-03-07,66,3,00, 7324,7.8,60,4,,00,4.0,153,2001-05-21,2,0,01
01SH02006,1994041315,2,2001-03-07,66,3,04,A1315,6.2,58,5,,31,7.0,148,2001-05-21,1,0,01
01SH02007,1998008381,2,2001-03-07,66,3,00, 8381,8.6,60,4,,01,3.0,158,2001-04-24,5,0,01
01SH02008,1998008150,2,2001-03-07,66,3,00, 8150,10.8,58,5,,43,3.0,130,2001-04-24,5,0,01
01SH02009,1997814127,2,2001-03-07,66,3,81,Z4127,6.0,64,2,,31,4.0,137,2001-05-07,1,0,01
01SH02010,1999091044,2,2001-03-07,66,3,09,91044,9.2,62,3,,07,2.0,145,2001-04-24,5,0,01
01SH02011,1998008625,2,2001-03-07,66,3,00, 8625,9.4,60,4,,07,3.0,156,2001-05-14,2,0,01
01SH02012,1997814088,2,2001-03-07,66,3,81,Z4088,8.6,56,6,,31,4.0,179,2001-05-21,1,0,01
01SH02013,1998008281,2,2001-03-07,66,3,00, 8281,7.6,62,3,,07,3.0,153,2001-04-24,5,0,01
01SH02014,1998814664,2,2001-03-07,66,3,81,Z4664,7.0,64,2,,34,3.0,173,2001-05-07,1,0,01
01SH02015,1994444228,2,2001-03-07,66,3,44,T4228,10.0,56,6,,32,7.0,155,2001-05-07,1,0,01
01SH02016,1999815648,2,2001-03-07,66,3,81,Z5648,8.2,60,4,,32,2.0,135,2001-04-24,5,0,01
01SH02017,1998008764,2,2001-03-07,66,3,00, 8764,9.2,60,4,,43,3.0,166,2001-05-21,1,0,01
01SH02018,1999090764,2,2001-03-07,66,3,09,90764,8.8,60,4,,07,2.0,151,2001-05-24,3,0,01
01SH02019,1999090386,2,2001-03-07,66,3,09,90386,9.4,60,4,,07,2.0,147,2001-05-21,2,0,01
01SH02020,1997814123,2,2001-03-07,66,3,81,Z4123,9.0,60,4,,00,4.0,188,2001-05-07,1,0,01
01SH02021,1997007426,2,2001-03-07,66,3,00, 7426,9.8,62,3,,00,4.0,145,2001-04-24,5,0,01
01SH02022,1995042398,2,2001-03-07,66,3,04,A2398,7.2,60,4,,31,6.0,162,2001-05-21,2,0,01
01SH02023,1998008545,2,2001-03-07,66,3,00, 8545,10.8,62,3,,07,3.0,191,2001-05-31,3,0,01
01SH02024,1998814686,2,2001-03-07,66,3,81,Z4686,8.4,58,5,,31,3.0,181,2001-05-14,2,0,01
01SH02025,1996043339,2,2001-03-07,66,3,04,A3339,6.2,62,3,SHORT STAPLE,31,5.0,138,2001-04-24,X,0,01
01SH02026,1999090280,2,2001-03-07,66,3,09,90280,10.2,58,5,,07,2.0,141,2001-05-21,2,0,01
01SH02027,1998008492,2,2001-03-07,66,3,00, 8492,7.4,62,3,,07,3.0,165,2001-04-24,5,0,01
01SH02028,1996043053,2,2001-03-07,66,3,04,A3053,9.0,56,6,A3053 FIX,30,5.0,201,2001-05-21,1,0,01
01SH02029,1995042479,2,2001-03-07,66,3,04,A2479,7.4,62,3,,00,6.0,148,2001-04-24,A,0,01
01SH02030,1996042903,2,2001-03-07,66,3,04,A2903,5.8,62,3,SHORT STAPLE,31,5.0,143,2001-04-24,A,0,01
01SH02031,1996043516,2,2001-03-07,66,3,04,A3516,7.4,62,3,1 TAG,31,5.0,158,2001-05-24,3,0,01
01SH02032,1996043132,2,2001-03-07,66,3,04,A3132,6.2,60,4,SHORT STAPLE,31,5.0,152,2001-05-21,3,0,01
01SH02033,1999090312,2,2001-03-07,66,3,09,90312,7.4,60,4,,07,2.0,139,2001-04-24,5,0,01
01SH02034,1999090558,2,2001-03-07,66,3,09,90558,10.0,58,5,,07,2.0,150,2001-05-24,3,0,01
01SH02035,1997814376,2,2001-03-07,66,3,81,Z4376,9.6,60,4,,31,4.0,188,2001-05-14,2,0,01
01SH02036,1999090606,2,2001-03-07,66,3,09,90606,8.2,60,4,90606 FIX,07,2.0,144,2001-04-24,5,0,01
01SH02037,1998008572,2,2001-03-07,66,3,00, 8572,11.2,60,4,,07,3.0,151,2001-04-24,5,0,01
01SH02038,1997813949,2,2001-03-07,66,3,81,Z3949,8.8,60,4,,31,4.0,175,2001-05-14,2,0,01
01SH02039,1996042807,2,2001-03-07,66,3,04,A2807,9.2,60,4,,31,5.0,192,2001-05-21,1,0,01
01SH02040,1996043291,2,2001-03-07,66,3,04,A3291,10.0,60,4,,31,5.0,185,2001-05-21,2,0,01
01SH02041,1998008436,2,2001-03-07,66,3,00, 8436,8.4,62,3,,43,3.0,135,2001-05-21,2,0,01
01SH02042,1996043632,2,2001-03-07,66,3,04,A3632,5.4,60,4,SHORT STAPLE,31,5.0,145,2001-05-21,1,0,01
01SH02043,1999090308,2,2001-03-07,66,3,09,90308,9.0,62,3,,07,2.0,151,2001-04-24,5,0,01
01SH02044,1999090220,2,2001-03-07,66,3,09,90220,9.0,58,5,,07,2.0,170,2001-05-21,3,0,01
01SH02045,1996006371,2,2001-03-07,66,3,00, 6371,8.8,64,2,,00,5.0,148,2001-04-24,5,0,01
01SH02046,1996006096,2,2001-03-07,66,3,00, 6096,9.2,60,4,,00,5.0,188,2001-05-21,2,0,01
01SH02047,1998008842,2,2001-03-07,66,3,00, 8842,8.6,60,4,,07,3.0,165,2001-04-24,5,0,01
01SH02048,1999090925,2,2001-03-07,66,3,09,90925,8.4,60,4,,07,2.0,131,2001-05-21,1,0,01
01SH02049,1998008267,2,2001-03-07,66,3,00, 8267,9.6,62,3,,01,3.0,156,2001-05-21,2,0,01
01SH02050,1999090767,2,2001-03-07,66,3,09,90767,7.0,62,3,,07,2.0,148,2001-05-24,3,0,01
01SH02051,1999090259,2,2001-03-07,66,3,09,90259,7.4,62,3,,07,2.0,148,2001-05-21,1,0,01
01SH02052,1999091072,2,2001-03-07,66,3,09,91072,8.6,62,3,,07,2.0,146,2001-05-24,3,0,01
01SH02053,1998008459,2,2001-03-07,66,3,00, 8459,7.0,62,3,,07,3.0,134,2001-04-25,X,0,01
01SH02054,1998008848,2,2001-03-07,66,3,00, 8848,9.2,62,3,,01,3.0,154,2001-04-24,5,0,01
01SH02055,1998008274,2,2001-03-07,66,3,00, 8274,9.2,58,5,,01,3.0,142,2001-04-24,5,0,01
01SH02056,1994041099,2,2001-03-07,66,3,04,A1099,4.6,60,4,SHORT STAPLE,30,7.0,159,2001-05-21,3,0,01
01SH02057,1998008777,2,2001-03-07,66,3,00, 8777,8.6,60,4,,01,3.0,130,2001-04-24,5,0,01
01SH02058,1999091379,2,2001-03-07,66,3,09,91379,8.6,60,4,,07,2.0,138,2001-04-24,5,0,01
01SH02059,1998008782,2,2001-03-07,66,3,00, 8782,8.6,60,4,,07,3.0,137,2001-05-31,3,0,01
01SH02060,1999090335,2,2001-03-07,66,3,09,90335,7.0,60,4,,07,2.0,146,2001-05-01,5,0,01
01SH02061,1998008269,2,2001-03-07,66,3,00, 8269,8.0,60,4,,07,3.0,183,2001-05-24,3,0,01
01SH02062,1996006133,2,2001-03-07,66,3,00, 6133,9.4,60,4,,00,5.0,179,2001-05-24,3,0,01
01SH02063,1997007485,2,2001-03-07,66,3,00, 7485,9.2,60,4,,00,4.0,189,2001-05-07,1,0,01
01SH02064,1998008876,2,2001-03-07,66,3,00, 8876,8.8,60,4,,43,3.0,129,2001-05-21,2,0,01
01SH02065,1998008122,2,2001-03-07,66,3,00, 8122,8.6,60,4,,43,3.0,149,2001-04-24,5,0,01
01SH02066,1999815764,2,2001-03-07,66,3,81,Z5764,7.6,60,4,,01,2.0,133,2001-04-24,5,0,01
01SH02067,1999815692,2,2001-03-07,66,3,81,Z5692,8.2,60,4,,00,2.0,133,2001-05-21,2,0,01
01SH02068,1999090342,2,2001-03-07,66,3,09,90342,7.2,60,4,,07,2.0,143,2001-04-24,5,0,01
01SH02069,1999090231,2,2001-03-07,66,3,09,90231,8.6,58,5,,07,2.0,158,2001-05-14,2,0,01
01SH02070,1999090212,2,2001-03-07,66,3,09,90212,10.6,60,4,,07,2.0,144,2001-04-24,5,0,01
01SH02071,1999815765,2,2001-03-07,66,3,81,Z5765,8.6,58,5,,01,2.0,132,2001-05-21,3,0,01
01SH02072,1999091009,2,2001-03-07,66,3,09,91009,8.0,60,4,,07,2.0,110,2001-04-24,5,0,01
01SH02073,1999090973,2,2001-03-07,66,3,09,90973,7.6,62,3,,07,2.0,139,2001-05-14,2,0,01
01SH02074,1996006268,2,2001-03-07,66,3,00, 6268,9.8,60,4,,00,5.0,192,2001-05-21,3,0,01
01SH02075,1995445045,2,2001-03-07,66,3,44,T5045,7.4,58,5,,32,6.0,154,2001-05-07,1,0,01
01SH02076,1997007256,2,2001-03-07,66,3,00, 7256,9.2,60,4,,00,4.0,169,2001-05-21,3,0,01
01SH02077,1999090805,2,2001-03-07,66,3,09,90805,9.0,62,3,,07,2.0,151,2001-05-24,3,0,01
01SH02078,1996006172,2,2001-03-07,66,3,00, 6172,9.0,60,4,,00,5.0,162,2001-05-14,2,0,01
01SH02079,1996006054,2,2001-03-07,66,3,00, 6054,9.4,62,3,,00,5.0,181,2001-05-21,3,0,01
01SH02080,1995444884,2,2001-03-07,66,3,44,T4884,8.2,58,5,,32,6.0,142,2001-04-24,A,0,01
01SH02081,1999090278,2,2001-03-07,66,3,09,90278,8.4,60,4,,07,2.0,129,2001-04-24,5,0,01
01SH02082,1997007340,2,2001-03-07,66,3,00, 7340,10.0,60,4,,00,4.0,183,2001-05-14,2,0,01
01SH02083,1997814227,2,2001-03-07,66,3,81,Z4227,7.8,58,5,,34,4.0,143,2001-05-21,2,0,01
01SH02084,1996006452,2,2001-03-07,66,3,00, 6452,6.6,64,2,,00,5.0,165,2001-04-24,5,0,01
01SH02085,1998008682,2,2001-03-07,66,3,00, 8682,9.8,60,4,,07,3.0,165,2001-04-24,5,0,01
01SH02086,1998814669,2,2001-03-07,66,3,81,Z4669,7.0,62,3,,34,3.0,140,2001-04-24,5,0,01
01SH02087,1996006421,2,2001-03-07,66,3,00, 6421,6.6,60,4,,00,5.0,134,2001-04-24,5,0,01
01SH02088,1999090786,2,2001-03-07,66,3,09,90786,9.6,60,4,,07,2.0,180,2001-05-18,5,0,01
01SH02089,1996006138,2,2001-03-07,66,3,00, 6138,9.0,58,5,,00,5.0,154,2001-04-24,5,0,01
01SH02090,1998008665,2,2001-03-07,66,3,00, 8665,7.4,64,2,SHORT STAPLE,07,3.0,136,2001-04-24,5,0,01
01SH02091,1998008577,2,2001-03-07,66,3,00, 8577,8.6,62,3,,07,3.0,182,2001-05-21,2,0,01
01SH02092,1996006192,2,2001-03-07,66,3,00, 6192,7.0,60,4,,00,5.0,143,2001-04-24,5,0,01
01SH02093,1996006428,2,2001-03-07,66,3,00, 6428,9.2,62,3,,00,5.0,187,2001-05-21,2,0,01
01SH02094,1998008375,2,2001-03-07,66,3,00, 8375,8.8,58,5,,07,3.0,171,2001-05-21,2,0,01
01SH02095,1999090317,2,2001-03-07,66,3,09,90317,6.4,64,2,,07,2.0,151,2001-05-14,2,0,01
01SH02096,1998008307,2,2001-03-07,66,3,00, 8307,8.0,62,3,,07,3.0,137,2001-05-21,1,0,01
01SH02097,1994041133,2,2001-03-07,66,3,04,A1133,7.8,58,5,,31,7.0,164,2001-05-21,3,0,01
01SH02098,1999815419,2,2001-03-07,66,3,81,Z5419,9.6,58,5,,32,2.0,158,2001-05-24,3,0,01
01SH02099,1996006191,2,2001-03-07,66,3,00, 6191,7.8,60,4,,00,5.0,155,2001-04-24,5,0,01
01SH02100,1998008883,2,2001-03-07,66,3,00, 8883,8.8,62,3,,07,3.0,168,2001-05-14,2,0,01
01SH02101,1999090179,2,2001-03-07,66,3,09,90179,8.0,64,2,,07,2.0,158,2001-05-18,5,0,01
01SH02102,1999815778,2,2001-03-07,66,3,81,Z5778,9.4,58,5,,00,2.0,136,2001-05-21,3,0,01
01SH02103,1998008416,2,2001-03-07,66,3,00, 8416,7.4,62,3,,07,3.0,142,2001-04-24,5,0,01
01SH02104,1999091278,2,2001-03-07,66,3,09,91278,12.0,62,3,,07,2.0,128,2001-04-24,5,0,01
01SH02105,1999090191,2,2001-03-07,66,3,09,90191,8.6,60,4,,07,2.0,152,2001-05-01,5,0,01
01SH02106,1999091160,2,2001-03-07,66,3,09,91160,8.2,60,4,,07,2.0,143,2001-05-14,2,0,01
01SH02107,1998008217,2,2001-03-07,66,3,00, 8217,8.0,60,4,,07,3.0,128,2001-05-14,2,0,01
01SH02108,1999815603,2,2001-03-07,66,3,81,Z5603,6.8,60,4,,02,2.0,120,2001-05-21,2,0,01
01SH02109,1999090216,2,2001-03-07,66,3,09,90216,8.6,60,4,,07,2.0,145,2001-05-14,2,0,01
01SH02110,1999090519,2,2001-03-07,66,3,09,90519,7.4,60,4,,07,2.0,144,2001-05-21,1,0,01
01SH02111,1999815604,2,2001-03-07,66,3,81,Z5604,7.8,60,4,,02,2.0,159,2001-05-14,2,0,01
01SH02112,1998008539,2,2001-03-07,66,3,00, 8539,9.2,60,4,,07,3.0,144,2001-04-24,5,0,01
01SH02113,1998814666,2,2001-03-07,66,3,81,Z4666,6.8,58,5,SHORT STAPLE,34,3.0,158,2001-04-24,5,0,01
01SH02114,1999091120,2,2001-03-07,66,3,09,91120,8.8,62,3,,07,2.0,151,2001-05-24,3,0,01
01SH02115,1997814132,2,2001-03-07,66,3,81,Z4132,6.8,58,5,,00,4.0,141,2001-04-24,X,0,01
01SH02116,1994105309,2,2001-03-07,66,3,10,S5309,7.8,62,3,SHORT STAPLE,31,7.0,194,2001-05-14,2,0,01
01SH02117,1997007224,2,2001-03-07,66,3,00, 7224,7.8,58,5,,00,4.0,151,2001-05-21,3,0,01
01SH02118,1999090710,2,2001-03-07,66,3,09,90710,8.6,62,3,,07,2.0,141,2001-04-24,5,0,01
01SH02119,1999815763,2,2001-03-07,66,3,81,Z5763,9.2,60,4,,02,2.0,0,,*,0,01
01SH02120,1998008524,2,2001-03-07,66,3,00, 8524,10.4,62,3,,07,3.0,137,2001-04-24,5,0,01
01SH02121,1999090292,2,2001-03-07,66,3,09,90292,8.6,60,4,,07,2.0,166,2001-05-21,2,0,01
01SH02122,1998008285,2,2001-03-07,66,3,00, 8285,8.0,62,3,,07,3.0,158,2001-05-21,1,0,01
01SH02123,1998008483,2,2001-03-07,66,3,00, 8483,8.4,60,4,,07,3.0,148,2001-05-21,2,0,01
01SH02124,1995042570,2,2001-03-07,66,3,04,A2570,7.8,60,4,,00,6.0,174,2001-05-24,3,0,01
01SH02125,1999815484,2,2001-03-07,66,3,81,Z5484,9.4,58,5,,32,2.0,141,2001-05-31,3,0,01
01SH02126,1999090283,2,2001-03-07,66,3,09,90283,9.0,60,4,,07,2.0,139,2001-05-18,5,0,01
01SH02127,1999090372,2,2001-03-07,66,3,09,90372,10.4,58,5,90372 FIX,07,2.0,129,2001-04-24,5,0,01
01SH02128,1999091276,2,2001-03-07,66,3,09,91276,8.6,60,4,,07,2.0,174,2001-05-31,3,0,01
01SH02129,1996445626,2,2001-03-07,66,3,44,T5626,9.6,58,5,,32,5.0,185,2001-05-21,1,0,01
01SH02130,1998008415,2,2001-03-07,66,3,00, 8415,8.4,60,4,,07,3.0,193,2001-05-31,3,0,01
01SH02131,1999090905,2,2001-03-07,66,3,09,90905,7.0,62,3,,07,2.0,128,2001-05-21,1,0,01
01SH02132,1999091362,2,2001-03-07,66,3,09,91362,9.2,60,4,,07,2.0,148,2001-04-24,5,0,01
01SH02133,1999815402,2,2001-03-07,66,3,81,Z5402,7.2,62,3,,00,2.0,146,2001-05-07,1,0,01
01SH02134,1996445630,2,2001-03-07,66,3,44,T5630,7.2,58,5,SHORT STAPLE,31,5.0,0,,*,0,01
01SH02135,1995445002,2,2001-03-07,66,3,44,T5002,9.6,58,5,,01,6.0,192,2001-05-14,2,0,01
01SH02136,1999090337,2,2001-03-07,66,3,09,90337,7.6,60,4,,07,2.0,131,2001-04-24,5,0,01
01SH02137,1999090883,2,2001-03-07,66,3,09,90883,7.8,60,4,,07,2.0,136,2001-04-30,2,0,01
01SH02138,1999091181,2,2001-03-07,66,3,09,91181,9.4,58,5,,07,2.0,173,2001-05-14,2,0,01
01SH02139,1999091058,2,2001-03-07,66,3,09,91058,11.2,62,3,,07,2.0,154,2001-05-21,2,0,01
01SH02140,1999090257,2,2001-03-07,66,3,09,90257,8.0,62,3,,07,2.0,132,2001-05-21,1,0,01
01SH02141,1997814052,2,2001-03-07,66,3,81,Z4052,7.2,62,3,,00,4.0,139,2001-05-07,1,0,01
01SH02142,1996107649,2,2001-03-07,66,3,10,S7649,8.0,60,4,,07,5.0,185,2001-05-31,3,0,01
01SH02143,1996006149,2,2001-03-07,66,3,00, 6149,7.8,60,4,,00,5.0,158,2001-04-24,5,0,01
01SH02144,1995042367,2,2001-03-07,66,3,04,A2367,6.0,60,4,,31,6.0,132,2001-05-07,1,0,01
01SH02145,1995444935,2,2001-03-07,66,3,44,T4935,7.0,64,2,SHORT STAPLE,01,6.0,177,2001-05-21,2,0,01
01SH02146,1998008320,2,2001-03-07,66,3,00, 8320,9.2,60,4,,43,3.0,145,2001-04-24,5,0,01
01SH02147,1997814225,2,2001-03-07,66,3,81,Z4225,6.0,60,4,SHORT STAPLE,00,4.0,202,2001-05-21,1,0,01
01SH02148,1998008234,2,2001-03-07,66,3,00, 8234,8.0,62,3,,07,3.0,153,2001-04-24,5,0,01
01SH02149,1996043264,2,2001-03-07,66,3,04,A3264,8.2,60,4,,32,5.0,0,,*,0,01
01SH02150,1999090576,2,2001-03-07,66,3,09,90576,7.8,62,3,,07,2.0,150,2001-05-21,2,0,01
01SH02151,1999090768,2,2001-03-07,66,3,09,90768,7.4,62,3,,07,2.0,124,2001-05-21,2,0,01
01SH02152,1997814252,2,2001-03-07,66,3,81,Z4252,5.4,58,5,SHORT STAPLE,34,4.0,158,2001-04-24,5,0,01
01SH02153,1994041169,2,2001-03-07,66,3,04,A1169,7.4,60,4,,31,7.0,131,2001-05-21,1,0,01
01SH02154,1999090711,2,2001-03-07,66,3,09,90711,10.8,60,4,,07,2.0,129,2001-04-24,5,0,01
01SH02155,1997814229,2,2001-03-07,66,3,81,Z4229,6.6,62,3,SHORT STAPLE,00,4.0,170,2001-05-21,2,0,01
01SH02156,1999091020,2,2001-03-07,66,3,09,91020,8.2,60,4,,07,2.0,143,2001-04-24,5,0,01
01SH02157,1999815640,2,2001-03-07,66,3,81,Z5640,6.0,60,4,,01,2.0,142,2001-05-21,2,0,01
01SH02158,1997814016,2,2001-03-07,66,3,81,Z4016,5.6,62,3,SHORT STAPLE,31,4.0,175,2001-05-21,3,0,01
01SH02159,1999815559,2,2001-03-07,66,3,81,Z5559,8.2,60,4,,00,2.0,142,2001-04-24,5,0,01
01SH02160,1996042905,2,2001-03-07,66,3,04,A2905,8.8,60,4,BIG TAG Y2001,00,5.0,148,2001-04-24,A,0,01
01SH02161,1998008441,2,2001-03-07,66,3,00, 8441,8.6,60,4,,43,3.0,175,2001-05-24,3,0,01
01SH02162,1999090310,2,2001-03-07,66,3,09,90310,8.2,62,3,,07,2.0,168,2001-05-31,3,0,01
01SH02163,1994105328,2,2001-03-07,66,3,10,S5328,8.8,60,4,,31,7.0,184,2001-05-21,2,0,01
01SH02164,1997814028,2,2001-03-07,66,3,81,Z4028,6.6,60,4,,31,4.0,141,2001-04-24,5,0,01
01SH02165,1999815585,2,2001-03-07,66,3,81,Z5585,6.2,60,4,,32,2.0,121,2001-04-24,5,0,01
01SH02166,1999815627,2,2001-03-07,66,3,81,Z5627,7.8,60,4,25627??,32,2.0,137,2001-04-24,5,0,01
01SH02167,1999091097,2,2001-03-07,66,3,09,91097,7.6,62,3,,07,2.0,156,2001-05-21,2,0,01
01SH02168,1996043381,2,2001-03-07,66,3,04,A3381,6.0,62,3,,31,5.0,175,2001-05-21,3,0,01
01SH02169,1996006294,2,2001-03-07,66,3,00, 6294,7.8,60,4,,00,5.0,177,2001-05-21,3,0,01
01SH02170,1999090753,2,2001-03-07,66,3,09,90753,8.0,58,5,,07,2.0,142,2001-04-24,5,0,01
