UID,LAMB,SEX,BRWT,GRFL,FLWT,BAND,WDAY,LOT,RMK,ADG,DISP
15SH00709,R9328,2,0,8.6,86,,48,07,WF Bleeder Ewe,0,
15SH00710,R9640,2,0,12.4,124,,48,07,WF Bleeder Ewe,0,
15SH00711,H7162,2,0,10.2,102,,48,30,WF Bleeder Ewe,0,
15SH00712,H5430,2,0,8.6,86,,48,30,WF Bleeder Ewe,0,
15SH00713,R8580,2,0,10.9,109,,48,07,WF Bleeder Ewe,0,
15SH00714,R9352,2,0,9.8,98,,48,07,WF Bleeder Ewe,0,
15SH00715,H7497,2,0,4.8,48,,48,30,WF Bleeder Ewe,0,
15SH00716,H8328,2,0,5.6,56,,48,30,WF Bleeder Ewe,0,
15SH00717,R9244,2,0,10.2,102,,48,07,WF Bleeder Ewe,0,
15SH00718,H5843,2,0,8.0,80,,48,30,WF Bleeder Ewe,0,
15SH00719,H6064,2,0,7.4,74,,48,30,WF Bleeder Ewe,0,
15SH00720,H6094,2,0,8.4,84,,48,30,WF Bleeder Ewe,0,
15SH00721,H5696,2,0,5.8,58,,48,30,WF Bleeder Ewe,0,
15SH00722,H8092,2,0,8.8,88,,48,30,WF Bleeder Ewe,0,
15SH00723,H5784,2,0,8.4,84,,48,30,WF Bleeder Ewe,0,
15SH00724,H6900,2,0,8.4,84,,48,30,WF Bleeder Ewe,0,
15SH00725,R7999,2,0,12.0,120,,48,07,WF Bleeder Ewe,0,
15SH00726,H5844,2,0,7.4,74,,48,30,WF Bleeder Ewe,0,
15SH00727,H4823,2,0,8.2,82,,48,30,WF Bleeder Ewe,0,
15SH00728,R9599,2,0,12.4,124,,48,07,WF Bleeder Ewe,0,
15SH00729,R8084,2,0,10.4,104,,48,07,WF Bleeder Ewe,0,
15SH00730,R7172,2,0,12.2,122,,48,07,WF Bleeder Ewe,0,
15SH00731,H5686,2,0,7.5,75,,48,30,WF Bleeder Ewe,0,
15SH00732,R9159,2,0,11.6,116,,48,07,WF Bleeder Ewe,0,
15SH00733,H7621,2,0,9.0,90,,48,30,WF Bleeder Ewe,0,
15SH00734,H5866,2,0,8.6,86,,48,30,WF Bleeder Ewe,0,
15SH00735,H4499,2,0,7.2,72,,48,30,WF Bleeder Ewe,0,
15SH00736,T4931,2,0,8.0,80,,48,02,WF Bleeder Ewe,0,
15SH00737,T4430,2,0,10.6,106,,48,02,WF Bleeder Ewe,0,
15SH00738,T3898,2,0,10.4,104,,48,02,WF Bleeder Ewe,0,
15SH00739,H6052,2,0,5.6,56,,48,30,WF Bleeder Ewe,0,
15SH00740,H7612,2,0,8.8,88,,48,30,WF Bleeder Ewe,0,
15SH00741,H7892,2,0,7.2,72,,48,30,WF Bleeder Ewe,0,
15SH00742,R8868,2,0,12.4,124,,48,07,WF Bleeder Ewe,0,
15SH00743,H7553,2,0,6.8,68,,48,30,WF Bleeder Ewe,0,
15SH00744,R8861,2,0,9.0,90,,48,07,WF Bleeder Ewe,0,
15SH00745,H5979,2,0,8.8,88,,48,30,WF Bleeder Ewe,0,
15SH00746,R9466,2,0,10.0,100,,48,07,WF Bleeder Ewe,0,
15SH00747,H4277,2,0,4.8,48,,48,30,WF Bleeder Ewe,0,
15SH00748,H4017,2,0,8.2,82,,48,30,WF Bleeder Ewe,0,
15SH00749,H6068,2,0,5.2,52,,48,30,WF Bleeder Ewe,0,
15SH00750,R9274,2,0,11.2,112,,48,07,WF Bleeder Ewe,0,
15SH00751,R8980,2,0,8.8,88,,48,07,WF Bleeder Ewe,0,
15SH00752,R8570,2,0,11.2,112,,48,07,WF Bleeder Ewe,0,
15SH00753,R8814,2,0,9.4,94,,48,07,WF Bleeder Ewe,0,
15SH00754,R8987,2,0,11.2,112,,48,07,WF Bleeder Ewe,0,
15SH00755,R9598,2,0,12.2,122,,48,07,WF Bleeder Ewe,0,
15SH00756,H6037,2,0,7.6,76,,48,30,WF Bleeder Ewe,0,
15SH00757,H7946,2,0,6.4,64,,48,30,WF Bleeder Ewe,0,
15SH00758,H8155,2,0,9.0,90,,48,30,WF Bleeder Ewe,0,
15SH00759,H6601,2,0,8.4,84,,48,30,WF Bleeder Ewe,0,
15SH00760,R9431,2,0,10.0,100,,48,07,WF Bleeder Ewe,0,
15SH00761,H5141,2,0,6.6,66,,48,30,WF Bleeder Ewe,0,
15SH00762,R7998,2,0,9.4,94,,48,07,WF Bleeder Ewe,0,
15SH00763,R8939,2,0,9.4,94,,48,07,WF Bleeder Ewe,0,
15SH00764,R9465,2,0,9.6,96,,48,07,WF Bleeder Ewe,0,
15SH00765,R9401,2,0,11.2,112,,48,07,WF Bleeder Ewe,0,
15SH00766,R9033,2,0,12.6,126,,48,07,WF Bleeder Ewe,0,
15SH00767,H3898,2,0,5.0,50,,48,30,WF Bleeder Ewe,0,
15SH00768,H7439,2,0,9.0,90,,48,30,WF Bleeder Ewe,0,
15SH00769,H6432,2,0,2.6,26,,48,30,WF Bleeder Ewe,0,
15SH00770,H7583,2,0,6.8,68,,48,30,WF Bleeder Ewe,0,
15SH00771,R9185,2,0,9.8,98,,48,07,WF Bleeder Ewe,0,
15SH00772,R8615,2,0,10.2,102,,48,07,WF Bleeder Ewe,0,
15SH00773,H7935,2,0,13.0,130,,48,30,WF Bleeder Ewe,0,
15SH00774,H6167,2,0,9.6,96,,48,30,WF Bleeder Ewe,0,
15SH00775,T3438,2,0,9.8,98,,48,02,WF Bleeder Ewe,0,
15SH00776,R7867,2,0,11.6,116,,48,07,WF Bleeder Ewe,0,
15SH00777,R9264,2,0,13.0,130,,48,07,WF Bleeder Ewe,0,
15SH00778,H7423,2,0,9.8,98,,48,30,WF Bleeder Ewe,0,
15SH00779,H5272,2,0,6.2,62,,48,30,WF Bleeder Ewe,0,
15SH00780,R7802,2,0,10.4,104,,48,07,WF Bleeder Ewe,0,
15SH00781,R9926,2,0,9.8,98,,48,07,WF Bleeder Ewe,0,
15SH00782,R8071,2,0,17.6,176,,48,07,WF Bleeder Ewe,0,
15SH00783,R9299,2,0,12.4,124,,48,07,WF Bleeder Ewe,0,
15SH00784,R8870,2,0,12.0,120,,48,07,WF Bleeder Ewe,0,
15SH00785,H5484,2,0,7.8,78,,48,30,WF Bleeder Ewe,0,
15SH00786,H3857,2,0,8.0,80,,48,30,WF Bleeder Ewe,0,
15SH00787,R6693,2,0,13.4,134,,48,07,WF Bleeder Ewe,0,
15SH00788,R8556,2,0,10.4,104,,48,07,WF Bleeder Ewe,0,
15SH00789,R8579,2,0,10.5,105,,48,07,WF Bleeder Ewe,0,
15SH00790,R8268,2,0,7.2,72,,48,07,WF Bleeder Ewe,0,
15SH00791,R7368,2,0,10.2,102,,48,07,WF Bleeder Ewe,0,
15SH00792,R7142,2,0,8.6,86,,48,07,WF Bleeder Ewe,0,
15SH00793,R8490,2,0,10.4,104,,48,07,WF Bleeder Ewe,0,
15SH00794,R8461,2,0,13.0,130,,48,07,WF Bleeder Ewe,0,
15SH00795,T2794,2,0,7.0,70,,48,02,WF Schneider,0,
15SH00796,T4779,2,0,11.8,118,,48,02,WF Schneider,0,
15SH00797,T4882,2,0,12.8,128,,48,02,WF Schneider,0,
15SH00798,T5132,2,0,10.4,104,,48,02,WF Schneider,0,
15SH00799,T3269,2,0,13.0,130,,48,02,WF Schneider,0,
15SH00800,R9709,2,0,13.2,132,,48,07,WF Schneider,0,
15SH00801,R9576,2,0,9.2,92,,48,07,WF Schneider,0,
15SH00802,T2533,2,0,10.6,106,,48,02,WF Schneider,0,
15SH00803,T3853,2,0,15.0,150,,48,02,WF Schneider,0,
15SH00804,T4929,2,0,11.0,110,,48,02,WF Schneider,0,
15SH00805,T3946,2,0,9.2,92,,48,02,WF Schneider,0,
15SH00806,T3999,2,0,8.0,80,,48,02,WF Schneider,0,
15SH00807,T2879,2,0,10.0,100,,48,02,WF Schneider,0,
15SH00808,R9677,2,0,11.8,118,,48,07,WF Schneider,0,
15SH00809,T2878,2,0,11.6,116,,48,02,WF Schneider,0,
15SH00810,R9824,2,0,10.4,104,,48,07,WF Schneider,0,
15SH00811,R9799,2,0,14.0,140,,48,07,WF Schneider,0,
15SH00812,T4355,2,0,11.4,114,,48,02,WF Bleeder Ewe,0,
15SH00813,Z0572,2,0,7.0,70,,48,33,WF Sync. Ewe,0,
15SH00814,Z2344,2,0,6.8,68,,48,00,Preg WF EL,0,
15SH00815,Z1011,2,0,10.0,100,,48,C3,WF Sync. Ewe,0,
15SH00816,Z1614,2,0,8.6,86,,48,TC,WF Sync. Ewe,0,
15SH00817,Z0476,2,0,12.4,124,,48,33,WF Sync. Ewe,0,
15SH00818,Z1371,2,0,10.2,102,,48,00,WF Mat. Ewe,0,
15SH00819,Z1746,2,0,9.6,96,,48,TC,WF Sync. Ewe,0,
15SH00820,Z0673,2,0,9.8,98,,48,33,WF Sync. Ewe,0,
15SH00821,Z0480,2,0,8.4,84,,48,33,WF Sync. Ewe,0,
15SH00822,X7750,2,0,10.0,100,,48,TC,WF Sync. Ewe,0,
15SH00823,Z0517,2,0,9.0,90,,48,33,WF Sync. Ewe,0,
15SH00824,Z0712,2,0,10.2,102,,48,33,WF Sync. Ewe,0,
15SH00825,Z1625,2,0,8.6,86,,48,T3,WF Sync. Ewe,0,
15SH00826,Z1536,2,0,9.4,94,,48,C3,WF Sync. Ewe,0,
15SH00827,Z0669,2,0,9.4,94,,48,33,WF Sync. Ewe,0,
15SH00828,X6809,2,0,10.2,102,,48,C3,WF Sync. Ewe,0,
15SH00829,Z1639,2,0,9.0,90,,48,TC,WF Sync. Ewe,0,
15SH00830,K4917,2,0,9.8,98,,48,06,WF Mat. Ewe,0,
15SH00831,Z0449,2,0,7.8,78,,48,33,WF Sync. Ewe,0,
15SH00832,K4832,2,0,8.8,88,,48,06,WF Mat. Ewe,0,
15SH00833,Z1751,2,0,10.2,102,,48,TC,WF Sync. Ewe,0,
15SH00834,Z0514,2,0,9.0,90,,48,33,WF Sync. Ewe,0,
15SH00835,Z1663,2,0,9.0,90,,48,TC,WF Sync. Ewe,0,
15SH00836,X8787,2,0,11.0,110,,48,T3,Smut Mat. Ewe,0,
15SH00837,X6915,2,0,9.0,90,,48,T3,WF Bleeder Ewe,0,
15SH00838,X7293,2,0,8.8,88,,48,C3,Smut Mat. Ewe,0,
15SH00839,Z2023,2,0,12.6,126,,48,00,WF Mat. Ewe,0,
15SH00840,H5408,2,0,9.2,92,,48,30,WF Bleeder Ewe,0,
15SH00841,Z0674,2,0,8.4,84,,48,33,WF Sync. Ewe,0,
15SH00842,Z0420,2,0,10.4,104,,48,33,WF Sync. Ewe,0,
15SH00843,Z0317,2,0,12.4,124,,48,33,WF Sync. Ewe,0,
15SH00844,X7240,2,0,8.4,84,,48,TC,WF Sync. Ewe,0,
15SH00845,R8219,2,0,12.6,126,,48,07,WF Bleeder Ewe,0,
15SH00846,X5388,2,0,10.6,106,,48,TC,WF Sync. Ewe,0,
15SH00847,Z0637,2,0,9.2,92,,48,33,WF Sync. Ewe,0,
15SH00848,Z0595,2,0,12.6,126,,48,33,WF Sync. Ewe,0,
15SH00849,Z0665,2,0,9.8,98,,48,33,WF Sync. Ewe,0,
15SH00850,T2419,2,0,9.0,90,,48,02,WF Mat. Ewe,0,
15SH00851,K4498,2,0,11.4,114,,48,06,WF Mat. Ewe,0,
15SH00852,X8637,2,0,8.8,88,,48,C3,WF Sync. Ewe,0,
15SH00853,X9243,2,0,9.6,96,,48,33,WF Sync. Ewe,0,
15SH00854,T5690,2,0,6.0,60,,48,02,Open WF EL,0,
15SH00855,T5763,2,0,6.4,64,,48,02,Open WF EL,0,
15SH00856,H8615,2,0,5.6,56,,48,30,Open WF EL,0,
15SH00857,S0047,2,0,7.6,76,,48,07,Open WF EL,0,
15SH00858,T5681,2,0,7.0,70,,48,02,Open WF EL,0,
15SH00859,T5756,2,0,5.6,56,,48,02,Open WF EL,0,
15SH00860,S0005,2,0,8.4,84,,48,07,Open WF EL,0,
15SH00861,S0186,2,0,7.6,76,,48,07,Open WF EL,0,
15SH00862,Z2592,2,0,5.2,52,,48,CM,Open WF EL,0,
15SH00863,S0172,2,0,7.4,74,,48,07,Open WF EL,0,
15SH00864,T5592,2,0,7.6,76,,48,02,Open WF EL,0,
15SH00865,S0162,2,0,5.6,56,,48,07,Open WF EL,0,
15SH00866,Z2476,2,0,5.0,50,,48,CM,Open WF EL,0,
15SH00867,S0249,2,0,8.4,84,,48,07,Open WF EL,0,
15SH00868,Z2305,2,0,7.2,72,,48,CM,Open WF EL,0,
15SH00869,T5765,2,0,5.8,58,,48,02,Open WF EL,0,
15SH00870,T5626,2,0,5.4,54,,48,02,Open WF EL,0,
15SH00871,H8782,2,0,5.0,50,,48,30,Open WF EL,0,
15SH00872,T5488,2,0,6.2,62,,48,02,Open WF EL,0,
15SH00873,T5432,2,0,7.0,70,,48,02,Open WF EL,0,
15SH00874,T5302,2,0,6.4,64,,48,02,Open WF EL,0,
15SH00875,S0083,2,0,7.4,74,,48,07,Open WF EL,0,
15SH00876,S0074,2,0,7.4,74,,48,07,Open WF EL,0,
15SH00877,S0006,2,0,7.6,76,,48,07,Open WF EL,0,
15SH00878,T5684,2,0,7.6,76,,48,02,Open WF EL,0,
15SH00879,S0050,2,0,6.6,66,,48,07,Open WF EL,0,
15SH00880,H8828,2,0,5.2,52,,48,30,Open WF EL,0,
15SH00881,H8722,2,0,5.0,50,,48,30,Open WF EL,0,
15SH00882,T5817,2,0,6.4,64,,48,02,Open WF EL,0,
15SH00883,T5563,2,0,6.2,62,,48,02,Open WF EL,0,
15SH00884,T5400,2,0,7.8,78,,48,02,Open WF EL,0,
15SH00885,S0038,2,0,7.2,72,,48,07,Open WF EL,0,
15SH00886,S0024,2,0,6.8,68,,48,07,Open WF EL,0,
15SH00887,T5651,2,0,6.0,60,,48,02,Open WF EL,0,
15SH00888,H8822,2,0,5.2,52,,48,30,Open WF EL,0,
15SH00889,T5469,2,0,6.0,60,,48,02,Open WF EL,0,
15SH00890,S0095,2,0,5.4,54,,48,07,Open WF EL,0,
15SH00891,T5568,2,0,7.0,70,,48,02,Open WF EL,0,
15SH00892,S0093,2,0,6.2,62,,48,07,Open WF EL,0,
15SH00893,T5555,2,0,5.9,59,,48,02,Open WF EL,0,
15SH00894,S0169,2,0,7.6,76,,48,07,Open WF EL,0,
15SH00895,T5556,2,0,5.8,58,,48,02,Open WF EL,0,
15SH00896,S0091,2,0,5.6,56,,48,07,Open WF EL,0,
15SH00897,T5460,2,0,5.2,52,,48,02,Open WF EL,0,
15SH00898,Z2642,2,0,5.8,58,,48,CM,Open WF EL,0,
15SH00899,T5737,2,0,5.8,58,,48,02,Open WF EL,0,
15SH00900,S0213,2,0,6.2,62,,48,07,Open WF EL,0,
15SH00901,T5658,2,0,7.0,70,,48,02,Open WF EL,0,
15SH00902,S0276,2,0,9.2,92,,48,07,Open WF EL,0,
15SH00903,S0173,2,0,6.4,64,,48,07,Open WF EL,0,
15SH00904,T5801,2,0,6.6,66,,48,02,Open WF EL,0,
15SH00905,T5415,2,0,7.2,72,,48,02,Open WF EL,0,
15SH00906,S0002,2,0,7.8,78,,48,07,Open WF EL,0,
15SH00907,S0082,2,0,7.0,70,,48,07,Open WF EL,0,
15SH00908,T5687,2,0,7.2,72,,48,02,Open WF EL,0,
15SH00909,S0223,2,0,7.0,70,,48,07,Open WF EL,0,
15SH00910,T5638,2,0,6.4,64,,48,02,Open WF EL,0,
15SH00911,T5800,2,0,5.6,56,,48,02,Open WF EL,0,
15SH00912,Z2670,2,0,4.4,44,,48,CM,Open WF EL,0,
15SH00913,T5770,2,0,6.4,64,,48,02,Open WF EL,0,
15SH00914,S0278,2,0,6.6,66,,48,07,Open WF EL,0,
15SH00915,S0042,2,0,7.4,74,,48,07,Open WF EL,0,
15SH00916,S0274,2,0,7.0,70,,48,07,Open WF EL,0,
15SH00917,R9998,2,0,9.0,90,,48,07,Open WF EL,0,
15SH00918,T5407,2,0,8.4,84,,48,02,Open WF EL,0,
15SH00919,T5575,2,0,8.0,80,,48,02,Open WF EL,0,
15SH00920,S0257,2,0,8.2,82,,48,07,Open WF EL,0,
15SH00921,S0260,2,0,8.2,82,,48,07,Open WF EL,0,
15SH00922,S0031,2,0,7.0,70,,48,07,Preg WF EL,0,
15SH00923,S0063,2,0,6.4,64,,48,07,Preg WF EL,0,
15SH00924,S0030,2,0,5.6,56,,48,07,Preg WF EL,0,
15SH00925,T5789,2,0,6.2,62,,48,02,Preg WF EL,0,
15SH00926,S0034,2,0,7.2,72,,48,07,Preg WF EL,0,
15SH00927,S0013,2,0,6.0,60,,48,07,Preg WF EL,0,
15SH00928,H8524,2,0,4.8,48,,48,30,Preg WF EL,0,
15SH00929,S0163,2,0,8.0,80,,48,07,Preg WF EL,0,
15SH00930,H8591,2,0,5.8,58,,48,30,Preg WF EL,0,
15SH00931,R9997,2,0,7.2,72,,48,07,Preg WF EL,0,
15SH00932,S0120,2,0,7.0,70,,48,07,Preg WF EL,0,
15SH00933,S0090,2,0,7.0,70,,48,07,Preg WF EL,0,
15SH00934,H8530,2,0,6.2,62,,48,30,Preg WF EL,0,
15SH00935,S0217,2,0,7.2,72,,48,07,Preg WF EL,0,
15SH00936,H8631,2,0,6.6,66,,48,30,Preg WF EL,0,
15SH00937,S0214,2,0,6.8,68,,48,07,Preg WF EL,0,
15SH00938,H8519,2,0,4.2,42,,48,30,Preg WF EL,0,
15SH00939,T5530,1,0,6.8,68,,49,02,WF Yearling Ram,0,
15SH00940,T5597,2,0,6.6,66,,48,02,Preg WF EL,0,
15SH00941,T5341,2,0,6.0,60,,48,02,Preg WF EL,0,
15SH00942,H8809,2,0,5.8,58,,48,30,Preg WF EL,0,
15SH00943,S0073,2,0,9.4,94,,48,07,Preg WF EL,0,
15SH00944,S0060,2,0,6.6,66,,48,07,Preg WF EL,0,
15SH00945,T5807,2,0,5.6,56,,48,02,Preg WF EL,0,
15SH00946,T5332,2,0,5.0,50,,48,02,Preg WF EL,0,
15SH00947,T5579,2,0,7.6,76,,48,02,Preg WF EL,0,
15SH00948,S0215,2,0,9.4,94,,48,07,Preg WF EL,0,
15SH00949,T5512,2,0,8.2,82,,48,02,Preg WF EL,0,
15SH00950,H8709,2,0,5.8,58,,48,30,Preg WF EL,0,
15SH00951,T5307,2,0,6.0,60,,48,02,Preg WF EL,0,
15SH00952,S0066,2,0,7.6,76,,48,07,Preg WF EL,0,
15SH00953,H8664,2,0,5.0,50,,48,30,Preg WF EL,0,
15SH00954,T5822,2,0,5.8,58,,48,02,Preg WF EL,0,
15SH00955,T5478,2,0,6.6,66,,48,02,Preg WF EL,0,
15SH00956,H8468,2,0,5.8,58,,48,30,Preg WF EL,0,
15SH00957,S0097,2,0,7.0,70,,48,07,Preg WF EL,0,
15SH00958,S0197,2,0,8.6,86,,48,07,Preg WF EL,0,
15SH00959,H8703,2,0,8.2,82,,48,30,Preg WF EL,0,
15SH00960,T5486,2,0,7.0,70,,48,02,Preg WF EL,0,
15SH00961,H8780,2,0,4.6,46,,48,30,Preg WF EL,0,
15SH00962,H8571,2,0,6.0,60,,48,30,Preg WF EL,0,
15SH00963,T5391,2,0,6.8,68,,48,02,Preg WF EL,0,
15SH00964,S0007,2,0,8.8,88,,48,07,Preg WF EL,0,
15SH00965,T5490,2,0,5.8,58,,48,02,Preg WF EL,0,
15SH00966,H8491,2,0,6.4,64,,48,30,Preg WF EL,0,
15SH00967,T5571,2,0,7.4,74,,48,02,Preg WF EL,0,
15SH00968,T5480,2,0,5.6,56,,48,02,Preg WF EL,0,
15SH00969,S0020,2,0,8.0,80,,48,07,Preg WF EL,0,
15SH00970,T5650,2,0,5.8,58,,48,02,Preg WF EL,0,
15SH00971,T5576,2,0,8.0,80,,48,02,Preg WF EL,0,
15SH00972,T5680,2,0,5.6,56,,48,02,Preg WF EL,0,
15SH00973,H8586,2,0,4.6,46,,48,30,Preg WF EL,0,
15SH00974,T5717,2,0,7.4,74,,48,02,Preg WF EL,0,
15SH00975,S0250,2,0,6.0,60,,48,07,Preg WF EL,0,
15SH00976,R9983,2,0,9.2,92,,48,07,Preg WF EL,0,
15SH00977,T5759,2,0,8.8,88,,49,02,Preg WF EL,0,
15SH00978,T5589,2,0,6.6,66,,48,02,Preg WF EL,0,
15SH00979,S0212,2,0,7.6,76,,48,07,Preg WF EL,0,
15SH00980,H8687,2,0,6.0,60,,48,30,Preg WF EL,0,
15SH00981,T5364,2,0,7.0,70,,48,02,Preg WF EL,0,
15SH00982,H8824,2,0,5.4,54,,48,30,Preg WF EL,0,
15SH00983,T5398,2,0,6.2,62,,48,02,Preg WF EL,0,
15SH00984,T5729,2,0,6.6,66,,48,02,Preg WF EL,0,
15SH00985,S0141,2,0,6.6,66,,48,07,Preg WF EL,0,
15SH00986,S0225,2,0,8.2,82,,48,07,Preg WF EL,0,
15SH00987,T5674,2,0,5.6,56,,48,02,Preg WF EL,0,
15SH00988,Z2373,2,0,6.2,62,,48,CM,Preg WF EL,0,
15SH00989,S0193,2,0,7.4,74,,48,07,Preg WF EL,0,
15SH00990,S0161,2,0,7.2,72,,48,07,Preg WF EL,0,
15SH00991,T5425,2,0,6.8,68,,48,02,Preg WF EL,0,
15SH00992,T5387,2,0,6.6,66,,48,02,Preg WF EL,0,
15SH00993,T5586,2,0,8.2,82,,48,02,Preg WF EL,0,
15SH00994,H8492,2,0,5.4,54,,48,30,Preg WF EL,0,
15SH00995,T5657,2,0,6.8,68,,48,02,Preg WF EL,0,
15SH00996,S0009,2,0,8.6,86,,48,07,Preg WF EL,0,
15SH00997,S0192,2,0,8.0,80,,48,07,Preg WF EL,0,
15SH00998,L1613,2,0,6.0,60,,48,PC,Preg WF EL,0,
15SH00999,S0171,2,0,6.8,68,,48,07,Preg WF EL,0,
15SH01000,H8694,2,0,7.4,74,,48,30,Preg WF EL,0,
15SH01001,S0205,2,0,6.0,60,,48,07,Preg WF EL,0,
15SH01002,S0026,2,0,7.4,74,,48,07,Preg WF EL,0,
15SH01003,T5639,2,0,7.6,76,,48,02,Preg WF EL,0,
15SH01004,H8785,2,0,6.6,66,,48,30,Preg WF EL,0,
15SH01005,T5670,2,0,6.4,64,,48,02,Preg WF EL,0,
15SH01006,T5546,2,0,6.2,62,,48,02,Preg WF EL,0,
15SH01007,H8641,2,0,5.2,52,,48,30,Preg WF EL,0,
15SH01008,H8786,2,0,5.4,54,,48,30,Preg WF EL,0,
15SH01009,T5749,2,0,6.2,62,,48,02,Preg WF EL,0,
15SH01010,H8704,2,0,5.8,58,,48,30,Preg WF EL,0,
15SH01011,H8495,2,0,8.0,80,,48,30,Preg WF EL,0,
15SH01012,S0244,2,0,6.4,64,,48,07,Preg WF EL,0,
15SH01013,H8511,2,0,5.2,52,,48,30,Preg WF EL,0,
15SH01014,T5698,2,0,6.6,66,,48,02,Preg WF EL,0,
15SH01015,H8811,2,0,7.5,75,,48,30,Preg WF EL,0,
15SH01016,H8642,2,0,6.2,62,,48,30,Preg WF EL,0,
15SH01017,T5395,2,0,6.6,66,,48,02,Preg WF EL,0,
15SH01018,T5328,2,0,6.4,64,,48,02,Preg WF EL,0,
15SH01019,H8547,2,0,5.6,56,,48,30,Preg WF EL,0,
15SH01020,S0216,2,0,8.2,82,,48,07,Preg WF EL,0,
15SH01021,S0158,2,0,8.4,84,,48,07,Preg WF EL,0,
15SH01022,H8698,2,0,5.8,58,,48,30,Preg WF EL,0,
15SH01023,H8526,2,0,5.6,56,,48,30,Preg WF EL,0,
15SH01024,T5369,2,0,6.4,64,,48,02,Preg WF EL,0,
15SH01025,H8693,2,0,5.4,54,,48,30,Preg WF EL,0,
15SH01026,H8620,2,0,5.4,54,,48,30,Preg WF EL,0,
15SH01027,S0271,2,0,5.4,54,,48,07,Preg WF EL,0,
15SH01028,H8602,2,0,5.8,58,,48,30,Preg WF EL,0,
15SH01029,S0261,2,0,5.4,54,,48,07,Preg WF EL,0,
15SH01030,S0201,2,0,6.4,64,,48,07,Preg WF EL,0,
15SH01031,S0048,2,0,6.8,68,,48,07,Preg WF EL,0,
15SH01032,R9990,2,0,6.2,62,,48,07,Preg WF EL,0,
15SH01033,H8508,2,0,6.2,62,,48,30,Preg WF EL,0,
15SH01034,H8640,2,0,6.6,66,,48,30,Preg WF EL,0,
15SH01035,S0101,2,0,6.8,68,,48,07,Preg WF EL,0,
15SH01036,T5559,2,0,6.6,66,,48,02,Preg WF EL,0,
15SH01037,S0279,2,0,6.2,62,,48,07,Preg WF EL,0,
15SH01038,S0269,2,0,8.0,80,,48,07,Preg WF EL,0,
15SH01039,S0176,2,0,7.0,70,,48,07,Preg WF EL,0,
15SH01040,S0027,2,0,8.2,82,,48,07,Preg WF EL,0,
15SH01041,H8601,2,0,5.6,56,,48,30,Preg WF EL,0,
15SH01042,H8549,2,0,5.0,50,,48,30,Preg WF EL,0,
15SH01043,S0045,2,0,7.4,74,,48,07,Preg WF EL,0,
15SH01044,T5495,2,0,5.8,58,,48,02,Preg WF EL,0,
15SH01045,H8802,2,0,5.0,50,,48,30,Preg WF EL,0,
15SH01046,S0195,2,0,8.2,82,,48,07,Preg WF EL,0,
15SH01047,S0111,2,0,7.8,78,,48,07,Preg WF EL,0,
15SH01048,S0114,2,0,8.6,86,,48,07,Preg WF EL,0,
15SH01049,S0127,2,0,7.0,70,,48,07,Preg WF EL,0,
15SH01050,T5648,2,0,6.8,68,,48,02,Preg WF EL,0,
15SH01051,S0148,2,0,6.4,64,,48,07,Preg WF EL,0,
15SH01052,T5659,2,0,7.8,78,,48,02,Preg WF EL,0,
15SH01053,T5811,2,0,6.0,60,,48,02,Preg WF EL,0,
15SH01054,T5531,2,0,6.8,68,,48,02,Preg WF EL,0,
15SH01055,S0175,2,0,7.4,74,,48,07,Preg WF EL,0,
15SH01056,T5504,2,0,7.4,74,,48,02,Preg WF EL,0,
15SH01057,S0179,2,0,6.8,68,,48,07,Preg WF EL,0,
15SH01058,H8667,2,0,6.8,68,,48,30,Preg WF EL,0,
15SH01059,T5533,2,0,7.6,76,,48,02,Preg WF EL,0,
15SH01060,T5573,2,0,7.0,70,,48,02,Preg WF EL,0,
15SH01061,S0273,2,0,7.8,78,,48,07,Preg WF EL,0,
15SH01062,H8514,2,0,5.8,58,,48,30,Preg WF EL,0,
15SH01063,Z2318,2,0,7.8,78,,49,CM,Preg WF EL,0,
15SH01064,H8765,2,0,4.8,48,,49,30,Preg WF EL,0,
15SH01065,T5775,2,0,6.2,62,,49,02,Preg WF EL,0,
15SH01066,H8691,2,0,6.0,60,,49,30,Preg WF EL,0,
15SH01067,T5608,2,0,6.2,62,,49,02,Preg WF EL,0,
15SH01068,S0015,2,0,7.2,72,,49,07,Preg WF EL,0,
15SH01069,H8668,2,0,5.6,56,,49,30,Preg WF EL,0,
15SH01070,H8697,2,0,4.8,48,,49,30,Preg WF EL,0,
15SH01071,H8516,2,0,6.4,64,,49,30,Preg WF EL,0,
15SH01072,T5463,2,0,6.6,66,,49,02,Preg WF EL,0,
15SH01073,S0106,2,0,5.6,56,,49,07,Preg WF EL,0,
15SH01074,S0021,2,0,7.4,74,,49,07,Preg WF EL,0,
15SH01075,S0053,2,0,8.0,80,,49,07,Preg WF EL,0,
15SH01076,T5343,2,0,8.2,82,,49,02,Preg WF EL,0,
15SH01077,S0124,2,0,7.6,76,,49,07,Preg WF EL,0,
15SH01078,R9984,2,0,8.6,86,,49,07,Preg WF EL,0,
15SH01079,Z2294,2,0,8.6,86,,49,CM,Preg WF EL,0,
15SH01080,S0105,2,0,6.6,66,,49,07,Preg WF EL,0,
15SH01081,T5435,2,0,6.6,66,,49,02,Preg WF EL,0,
15SH01082,T5565,2,0,7.8,78,,49,02,Preg WF EL,0,
