UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL,NOBN
05LA02040,05,A7770,04,81,13P,H0471,05,5.0,5,30,30,2,0,y,C,041205,102,8,4,2,11.7,1,1,H1563,05,82,30,7,227,97,,,,,.,.,Tx,.,J,2,,0,0,,1,0,0.0,0,1,0.0,0,2,2005-04-12,0.072,
05LA02041,05,Z9550,81,00,971,Z9925,81,2.0,2,33,97,1,7,y,N,041205,102,8,3,2,11.9,5,1,X2779,82,00,83,,0,,,,,,.,.,No,RN,J,1,,1,1,2,1,1,1.0,82,1,0.0,0,1,2005-04-12,0.0,
05LA02042,05,Z9550,81,00,971,Z9925,81,2.0,2,33,97,1,7,y,N,041205,102,8,3,3,9.8,5,1,X2780,82,00,83,,0,,,,,,.,.,No,RN,J,2,,0,0,,1,1,1.0,92,1,0.0,0,1,2005-04-12,0.0,
05LA02043,05,A6845,04,82,03P,A7199,04,6.0,6,30,30,2,0,n,W,041205,102,8,3,2,9.2,1,1,H1564,05,83,30,,0,,,,,,.,.,Tx,.,J,1,,1,1,2,1,1,1.0,75,1,0.0,0,2,2005-04-12,0.06,
05LA02044,05,A6845,04,82,03P,A7199,04,6.0,6,30,30,2,0,n,W,041205,102,8,3,2,8.6,1,1,H1565,05,83,30,,0,,,,,,.,.,Tx,.,J,2,,0,0,,1,1,1.0,76,1,0.0,0,2,2005-04-12,0.06,
05LA02045,05,A9589,04,83,02P,A7896,04,3.0,3,30,30,2,0,y,W,041205,102,9,4,3,8.3,1,1,H1566,05,83,30,3,108,93,,8,BAD BIG BAG,,.,.,Tx,.,J,1,,1,1,3,1,0,0.0,0,0,0.0,0,H,2005-04-12,0.06,
05LA02046,05,A9589,04,83,02P,A7896,04,3.0,3,30,30,2,0,y,W,041205,102,9,4,2,7.5,1,1,H1567,05,83,30,,0,,,,,,.,.,Tx,.,J,2,,0,0,,1,1,1.0,88,1,0.0,0,H,2005-04-12,0.06,
05LA02047,05,A9589,04,83,02P,A7896,04,3.0,3,30,30,2,0,y,W,041205,102,9,4,3,5.0,1,1,H1568,05,83,30,6,103,66,,,,RAT,.,.,Tx,.,J,3,,0,0,,1,0,0.0,0,0,0.0,0,H,2005-04-12,0.06,
05LA02048,05,T7915,44,42,65T,T9722,44,5.0,5,02,02,1,0,n,M,041205,102,8,3,1,13.4,1,1,T0612,45,48,02,,0,,,,,F4X,.,.,No,.,J,1,,1,1,2,1,1,1.0,89,1,0.0,0,1,2005-04-12,0.043,
05LA02049,05,T7915,44,42,65T,T9722,44,5.0,5,02,02,1,0,n,M,041205,102,8,3,2,12.5,1,1,T0613,45,48,02,,0,,,,,,.,.,No,.,J,2,,0,0,,1,1,1.0,71,1,0.0,0,1,2005-04-12,0.043,
05LA02050,05,Z9734,81,00,33R,R2570,11,2.0,2,31,07,2,0,y,X,041205,102,8,3,2,9.2,1,1,X2781,82,00,54,,0,,,,,SCOURS,.,.,Tx,.,J,1,,1,1,2,1,1,1.0,74,1,0.0,0,1,2005-04-12,0.017,
05LA02051,05,Z9734,81,00,33R,R2570,11,2.0,2,31,07,2,0,y,X,041205,102,8,3,2,9.4,1,1,X2782,82,00,54,,0,,,,,,.,.,Tx,.,J,2,,0,0,,1,1,1.0,82,1,0.0,0,1,2005-04-12,0.017,
05LA02052,05,X0057,82,00,ZZZ,Z6389,81,2.0,2,01,97,1,0,y,X,041205,102,8,2,2,10.6,5,1,X2783,82,00,20,,0,,,,THIN,,.,.,No,.,J,1,,1,1,2,1,1,1.0,78,1,0.0,0,1,2005-04-12,0.0,
05LA02053,05,X0057,82,00,ZZZ,Z6389,81,2.0,2,01,97,1,0,y,X,041205,102,8,2,2,10.8,5,1,X2784,82,00,20,,0,,,,,,.,.,No,.,J,2,,0,0,,1,1,1.0,80,1,0.0,0,1,2005-04-12,0.0,
05LA02054,05,K1439,64,68,53K,K2927,64,5.0,5,06,06,1,0,n,G,041205,102,8,5,3,14.0,1,1,K3504,64,68,06,3,108,93,,8,LTS LOW BAG,,.,.,Tx,.,J,1,,1,1,2,1,0,0.0,0,0,0.0,0,1,2005-04-12,0.029,
05LA02055,05,K1439,64,68,53K,K2927,64,5.0,5,06,06,1,0,n,G,041205,102,8,5,2,16.8,1,1,K3505,64,68,06,,0,,,,,,.,.,Tx,.,J,2,,0,0,,1,1,1.0,117,1,0.0,0,1,2005-04-12,0.029,
05LA02056,05,Z9433,81,00,ZZZ,Z6389,81,2.0,2,00,97,1,1,y,X,041205,102,5,2,3,14.3,5,1,X2785,82,00,00,3,104,93,,8,,WEAK LAMB,.,.,No,BLK,J,1,,1,1,1,1,0,0.0,0,0,0.0,0,5,2005-04-12,0.0,
05LA02057,05,Z9231,81,00,971,Z9925,81,2.0,2,33,97,1,7,y,N,041205,102,8,3,3,12.9,5,1,X2786,82,00,83,,0,,,,,,.,.,Tx,RN,J,1,,1,1,2,1,1,1.0,98,1,0.0,0,1,2005-04-12,0.0,
05LA02058,05,Z9231,81,00,971,Z9925,81,2.0,2,33,97,1,7,y,N,041205,102,8,3,3,9.0,5,1,X2787,82,00,83,,0,,,,,,.,.,Tx,RN,J,2,,0,0,,1,1,1.0,88,1,0.0,0,1,2005-04-12,0.0,
05LA02059,05,K0972,64,68,54K,K1553,64,6.0,6,06,06,1,0,n,G,041205,102,8,4,1,13.2,1,1,K3506,64,68,06,,0,,,,,,.,.,Tx,.,J,1,,1,1,2,1,1,1.0,93,1,0.0,0,1,2005-04-12,0.021,
05LA02060,05,K0972,64,68,54K,K1553,64,6.0,6,06,06,1,0,n,G,041205,102,8,4,1,13.1,1,1,K3507,64,68,06,,0,,,,,,.,.,Tx,.,J,2,,0,0,,1,1,1.0,94,1,0.0,0,1,2005-04-12,0.021,
05LA02061,05,T8421,44,ID,43T,T8296,44,4.0,4,02,02,1,I,n,I,041205,102,8,5,1,16.2,1,1,T0614,45,ID,02,,0,,,,,NICE LAMB,.,.,Tx,.,J,1,,1,1,2,1,1,1.0,97,1,0.0,0,1,2005-04-12,0.014,
05LA02062,05,T8421,44,ID,43T,T8296,44,4.0,4,02,02,1,I,n,I,041205,102,8,5,1,15.3,1,1,T0615,45,ID,02,,0,,,,,NICE LAMB,.,.,Tx,.,J,2,,0,0,,1,1,1.0,105,1,0.0,0,1,2005-04-12,0.014,
05LA02063,05,A5057,04,81,06P,A9588,04,7.0,7,30,30,2,0,n,M,041205,102,5,3,3,10.8,1,1,H1569,05,88,30,,0,,,,,,.,.,Tx,.,J,1,,1,1,1,1,1,1.0,94,1,0.0,0,1,2005-04-12,0.055,
05LA02064,05,T8330,44,ID,43T,T8296,44,4.0,4,02,02,1,I,y,I,041205,102,8,4,2,12.5,1,1,T0616,45,ID,02,,0,,,,,NICE LAMB,.,.,Tx,.,J,1,,1,1,2,1,1,1.0,87,1,0.0,0,1,2005-04-12,0.011,
05LA02065,05,T8330,44,ID,43T,T8296,44,4.0,4,02,02,1,I,y,I,041205,102,8,4,3,11.4,1,1,T0617,45,ID,02,,0,,,,,CONT.CARPAL,.,.,Tx,.,J,2,,0,0,,1,1,1.0,72,1,0.0,0,1,2005-04-12,0.011,
05LA02066,05,X0608,82,00,ZZZ,Z6389,81,2.0,2,01,97,1,0,y,X,041205,102,5,3,2,14.5,5,1,X2788,82,00,20,,0,,,,,,.,.,No,.,J,1,,1,1,1,1,1,1.0,92,1,0.0,0,1,2005-04-12,0.0,
05LA02067,05,A8404,04,82,13P,H0471,05,4.0,4,30,30,2,0,y,C,041205,102,5,4,2,11.8,1,1,H1570,05,82,30,,0,,,,,,.,.,Tx,.,J,1,,1,1,1,1,1,1.0,98,1,0.0,0,1,2005-04-12,0.082,
05LA02068,05,A9351,04,81,22P,A8879,04,3.0,3,30,30,2,0,y,C,041205,102,9,2,2,8.3,1,1,H1571,05,82,30,,0,,,,THICK MILK,,.,.,No,.,J,1,,1,1,3,1,1,1.0,81,1,0.0,0,1,2005-04-12,0.064,
05LA02069,05,A9351,04,81,22P,A8879,04,3.0,3,30,30,2,0,y,C,041205,102,9,2,2,9.8,1,1,H1572,05,82,30,,0,,,,,,.,.,No,.,J,2,,0,0,,1,1,1.0,86,1,0.0,0,1,2005-04-12,0.064,
05LA02070,05,A9351,04,81,22P,A8879,04,3.0,3,30,30,2,0,y,C,041205,102,9,2,1,9.8,1,1,,,82,30,1,102,44,,,,,.,.,No,.,J,3,,0,0,,0,0,0.0,0,0,0.0,0,1,2005-04-12,0.064,
05LA02071,05,T9934,44,48,e.0,T8315,44,1.0,1,02,02,4,7,y,S,041205,102,5,2,3,9.4,1,1,T0618,45,48,02,,0,,,,,,.,.,Tx,SPG,J,1,,1,1,1,1,1,1.0,71,1,0.0,0,S,2005-04-12,0.016,
05LA02072,05,T9982,44,48,e.0,T8315,44,1.0,1,02,02,4,0,y,M,041305,103,5,2,2,11.2,1,1,T0619,45,48,02,,0,,,,,,.,.,No,.,J,1,,1,1,1,1,1,1.0,61,1,0.0,0,1,2005-04-13,0.019,
05LA02073,05,Z8689,81,00,ZZZ,Z6389,81,2.0,2,01,97,1,0,y,X,041305,103,5,2,2,12.8,5,1,X2789,82,00,20,,0,,,,,,.,.,Tx,.,J,1,,1,1,1,1,1,1.0,99,1,0.0,0,1,2005-04-13,0.0,
05LA02074,05,T9006,44,41,62T,T9593,44,3.0,3,02,02,1,7,y,S,041305,103,8,4,3,14.0,1,1,T0620,45,48,02,,0,,,,VLT R.SIDE,,4,5,Tx,SPG,J,1,,1,1,2,1,1,1.0,82,1,0.0,0,H,2005-04-13,0.012,
05LA02075,05,T9006,44,41,62T,T9593,44,3.0,3,02,02,1,7,y,S,041305,103,8,4,3,14.0,1,1,T0621,45,48,02,,0,,,,,FX.LF LEG,4,5,Tx,SPG,J,2,,0,0,,1,1,1.0,71,1,0.0,0,H,2005-04-13,0.012,
05LA02076,05,R3671,11,18,31R,R4146,11,3.0,3,07,07,2,0,n,M,041305,103,8,3,3,9.1,1,1,R5394,11,18,07,6,106,85,,,,19/85,.,.,Tx,.,J,1,,1,1,2,1,0,0.0,0,0,0.0,0,1,2005-04-13,0.036,
05LA02077,05,R3671,11,18,31R,R4146,11,3.0,3,07,07,2,0,n,M,041305,103,8,3,2,9.3,1,1,R5395,11,18,07,,0,,,,,ENTROPION,.,.,Tx,.,J,2,,0,0,,1,1,1.0,87,1,0.0,0,1,2005-04-13,0.036,
05LA02078,05,A5764,04,73,07P,H0630,05,6.5,6,30,30,2,0,n,M,041305,103,8,4,2,11.2,1,1,H1573,05,88,30,,0,,,,MASTITIS 7/5,,.,.,Tx,.,J,1,,1,1,2,1,1,1.0,71,1,0.0,0,1,2005-04-13,0.031,
05LA02079,05,A5764,04,73,07P,H0630,05,6.5,6,30,30,2,0,n,M,041305,103,8,4,1,13.5,1,1,H1574,05,88,30,,0,,,,,NICE LAMB,.,.,Tx,.,J,2,,0,0,,1,1,1.0,76,1,0.0,0,1,2005-04-13,0.031,
05LA02080,05,R5017,11,18,e.7,R3179,11,1.0,1,07,07,4,0,y,M,041305,103,5,2,2,8.5,1,1,R5396,11,18,07,,0,,,,,HAIRY,.,.,Tx,.,J,1,,1,1,1,1,1,1.0,74,1,0.0,0,1,2005-04-13,0.038,
05LA02081,05, 8757,00,68,52K,K2787,64,7.0,7,06,06,1,0,n,G,041305,103,5,4,2,13.0,1,1,K3508,64,68,06,,0,,,,,,.,.,No,.,J,1,,1,1,1,1,1,1.0,107,1,0.0,0,1,2005-04-13,0.038,
05LA02082,05,X1473,82,00,e.5,04221,00,1.0,1,83,98,4,7,y,N,041305,103,8,1,2,7.5,5,1,X2790,82,00,93,6,106,19,,,,WEAK LAMB/19/47,.,.,No,RN,J,1,,1,1,2,1,0,0.0,0,0,0.0,0,5,2005-04-13,0.0,
05LA02083,05,X1473,82,00,e.5,04221,00,1.0,1,83,98,4,7,y,N,041305,103,8,1,2,7.3,5,1,X2791,82,00,93,3,104,93,,8,,WEAK LAMB,.,.,No,RN,J,2,,0,0,,1,0,0.0,0,0,0.0,0,5,2005-04-13,0.0,
05LA02084,05,H0568,05,88,06P,A9588,04,2.0,2,30,30,2,0,y,M,041305,103,5,3,3,10.3,1,1,H1575,05,88,30,,0,,,,,HAIRY,.,.,Tx,.,J,1,,1,1,1,1,1,1.0,96,1,0.0,0,1,2005-04-13,0.054,
05LA02085,05,H0903,05,82,e10,A9073,04,1.0,1,30,30,4,0,y,M,041305,103,5,3,3,10.5,1,1,H1576,05,88,30,,0,,,,,,.,.,Tx,.,J,1,,1,1,1,1,1,1.0,86,1,0.0,0,1,2005-04-13,0.064,
05LA02086,05,00022,00,00,ZZZ,Z6389,81,5.0,5,92,97,1,1,y,X,041305,103,5,4,3,15.0,9,1,X2792,82,00,00,,0,,,,,BLACK WETHER,.,.,No,BLK,J,1,,1,1,1,1,1,1.0,116,1,0.0,0,1,2005-04-13,0.0,
05LA02087,05,K2220,64,68,52K,K2787,64,3.0,3,06,06,1,0,y,G,041305,103,8,5,2,11.5,1,1,K3509,64,68,06,,0,,,,,4TEATS,.,.,No,.,J,1,,1,1,2,1,1,1.0,93,1,0.0,0,1,2005-04-13,0.118,
05LA02088,05,K2220,64,68,52K,K2787,64,3.0,3,06,06,1,0,y,G,041305,103,8,5,3,9.6,1,1,K3510,64,68,06,,0,,,,,,.,.,No,.,J,2,,0,0,,1,1,1.0,92,1,0.0,0,1,2005-04-13,0.118,
05LA02089,05,01372,00,68,54K,K1553,64,5.0,5,06,06,1,0,n,G,041305,103,8,3,2,12.5,1,1,K3511,64,68,06,3,115,93,,8,,ENTROPION,.,.,No,.,J,1,,1,1,2,1,0,0.0,0,0,0.0,0,H,2005-04-13,0.023,
05LA02090,05,01372,00,68,54K,K1553,64,5.0,5,06,06,1,0,n,G,041305,103,8,3,2,14.1,1,1,K3512,64,68,06,,0,,,,,NICE LAMB,.,.,No,.,J,2,,0,0,,1,1,1.0,103,1,0.0,0,H,2005-04-13,0.023,
05LA02091,05,A7469,04,82,03P,A7199,04,5.0,5,30,30,2,0,y,W,041305,103,5,3,2,8.0,1,1,H1577,05,83,30,,0,,,,,,.,.,No,.,J,1,,1,1,1,1,1,1.0,92,1,0.0,0,1,2005-04-13,0.06,
05LA02092,05,Z8997,81,00,43R,R4131,11,2.0,2,31,07,2,0,y,X,041305,103,5,3,2,9.4,1,1,X2793,82,00,54,,0,,,,,,.,.,No,.,J,1,,1,1,1,1,1,1.0,71,1,0.0,0,1,2005-04-13,0.013,
05LA02093,05,K1217,64,68,52K,K2787,64,5.0,5,06,06,1,0,y,G,041305,103,5,4,2,12.9,1,1,K3513,64,68,06,,0,,,,,4TEATS,.,.,Tx,.,J,1,,1,1,1,1,1,1.0,104,1,0.0,0,1,2005-04-13,0.04,
05LA02094,05,T8313,44,ID,43T,T8296,44,4.0,4,02,02,1,I,y,I,041305,103,8,3,3,9.4,1,1,T0622,45,ID,02,,0,,,,,,.,.,No,.,J,1,,1,1,2,1,1,1.0,72,1,0.0,0,1,2005-04-13,0.069,
05LA02095,05,T8313,44,ID,43T,T8296,44,4.0,4,02,02,1,I,y,I,041305,103,8,3,2,13.0,1,1,T0623,45,ID,02,,0,,,,,ENTROPION,.,.,No,.,J,2,,0,0,,1,1,1.0,72,1,0.0,0,1,2005-04-13,0.069,
05LA02096,05,A7059,04,88,02P,A7896,04,5.0,5,30,30,2,0,y,W,041305,103,8,3,2,11.0,1,1,H1578,05,83,30,,0,,,,,,.,.,Tx,.,J,1,,1,1,2,1,1,1.0,90,1,0.0,0,1,2005-04-13,0.035,
05LA02097,05,A7059,04,88,02P,A7896,04,5.0,5,30,30,2,0,y,W,041305,103,8,3,2,11.0,1,1,H1579,05,83,30,,0,,,,,,.,.,Tx,.,J,2,,0,0,,1,1,1.0,94,1,0.0,0,1,2005-04-13,0.035,
05LA02098,05,X0266,82,00,ZZZ,Z6389,81,2.0,2,00,97,1,1,y,X,041305,103,5,4,2,17.7,5,3,X2794,82,00,00,,0,,,,,NICE LAMB,.,.,No,BLK,J,1,,1,1,1,1,1,1.0,130,1,0.0,0,2,2005-04-13,0.0,
05LA02099,05,R3030,11,18,32R,R1667,11,3.0,3,07,43,2,0,y,M,041305,103,8,3,3,9.5,1,1,R5397,11,18,07,,0,,,,,HORN STUBS,.,.,Tx,.,J,1,,1,1,2,1,1,1.0,74,1,0.0,0,2,2005-04-13,0.029,
05LA02100,05,R3030,11,18,32R,R1667,11,3.0,3,07,43,2,0,y,M,041305,103,8,3,3,8.9,1,1,R5398,11,18,07,,0,,,,,,.,.,Tx,.,J,2,,0,0,,1,1,1.0,72,1,0.0,0,2,2005-04-13,0.029,
05LA02101,05,T7226,44,41,64T,T8907,44,6.0,6,02,02,1,0,n,M,041305,103,9,3,3,10.4,2,1,T0624,45,48,02,,0,,,,THIN,BLK.L.EYE,.,.,Tx,.,J,1,,1,1,3,1,1,1.0,83,1,0.0,0,1,2005-04-13,0.056,
05LA02102,05,T7226,44,41,64T,T8907,44,6.0,6,02,02,1,0,n,M,041305,103,9,3,1,9.7,1,1,T0625,45,48,02,,0,,,,,,.,.,Tx,.,J,2,,0,0,,1,1,1.0,78,1,0.0,0,1,2005-04-13,0.056,
05LA02103,05,T7226,44,41,64T,T8907,44,6.0,6,02,02,1,0,n,M,041305,103,9,3,2,7.6,1,1,T0626,45,48,02,3,104,93,,8,,,.,.,Tx,.,J,3,,0,0,,1,0,0.0,0,0,0.0,0,1,2005-04-13,0.056,
05LA02104,05,A8839,04,84,05P,H0596,05,4.0,4,30,30,2,0,n,M,041305,103,8,2,3,10.2,1,1,H1580,05,88,30,3,104,93,,8,,,.,.,Tx,.,J,1,,1,1,2,1,0,0.0,0,0,0.0,0,1,2005-04-13,0.049,
05LA02105,05,A8839,04,84,05P,H0596,05,4.0,4,30,30,2,0,n,M,041305,103,8,2,1,9.5,1,1,H1581,05,88,30,,0,,,,,,.,.,Tx,.,J,2,,0,0,,1,1,1.0,92,1,0.0,0,1,2005-04-13,0.049,
05LA02106,05, 3091,30,00,973,Z8655,81,1.5,1,33,97,1,7,y,N,041305,103,5,3,2,14.3,5,1,X2795,82,00,83,,0,,,,,ENTROPION,.,.,No,RN,Y,1,,1,1,1,1,1,1.0,95,1,0.0,0,1,2005-04-13,0.0,
05LA02107,05,K0871,64,68,51K,K1857,64,6.0,6,06,06,1,0,n,G,041305,103,9,3,2,10.2,1,1,K3514,64,68,06,,0,,,,,4TEATS,.,.,No,.,Y,1,,1,1,3,1,1,1.0,89,1,0.0,0,1,2005-04-13,0.024,
05LA02108,05,K0871,64,68,51K,K1857,64,6.0,6,06,06,1,0,n,G,041305,103,9,3,3,11.0,1,1,K3515,64,68,06,,0,,,,,ENTROPION,.,.,No,.,Y,2,,0,0,,1,1,1.0,81,1,0.0,0,1,2005-04-13,0.024,
05LA02109,05,K0871,64,68,51K,K1857,64,6.0,6,06,06,1,0,n,G,041305,103,9,3,3,10.0,1,1,K3516,64,68,06,,0,,R4417,-,,,.,.,No,.,Y,3,,0,0,,1,1,0.5,89,1,0.0,0,1,2005-04-13,0.024,
05LA02110,05,R4417,11,18,e.8,R3819,11,1.0,1,07,07,4,0,y,M,041305,103,0,2,.,0.0,1,1,,,18,07,0,103,27,K3516,+,,,4,4,No,.,Y,1,,1,1,1,0,0,0.5,0,0,0.0,0,1,2005-04-13,0.045,
05LA02111,05,Z9649,81,00,36R,R2554,11,2.0,2,31,07,2,0,y,X,041305,103,0,2,.,0.0,1,1,,,00,54,0,103,27,,,,,.,.,No,.,Y,1,,1,1,1,0,0,0.0,0,0,0.0,0,5,2005-04-13,0.0,
05LA02112,05,R3303,11,18,35R,R3321,11,3.0,3,43,43,2,0,n,M,041305,103,6,2,.,0.0,1,1,,,18,07,0,103,27,,,,,.,.,No,.,Y,2,,0,0,,0,0,0.0,0,0,0.0,0,2,2005-04-13,0.028,
05LA02113,05,A8460,04,84,04P,A9232,04,4.0,4,30,30,2,0,y,W,041305,103,9,3,2,7.6,1,1,H1582,05,83,30,3,129,93,,8,,,.,.,Tx,.,Y,1,,1,1,3,1,0,0.0,0,0,0.0,0,1,2005-04-13,0.046,
05LA02114,05,A8460,04,84,04P,A9232,04,4.0,4,30,30,2,0,y,W,041305,103,9,3,3,8.2,1,1,H1583,05,83,30,,0,,,,,,.,.,Tx,.,Y,2,,0,0,,1,1,1.0,50,1,0.0,0,1,2005-04-13,0.046,
05LA02115,05,A8460,04,84,04P,A9232,04,4.0,4,30,30,2,0,y,W,041305,103,9,3,2,7.5,1,1,H1584,05,83,30,,0,,,,,,.,.,Tx,.,Y,3,,0,0,,1,1,1.0,68,1,0.0,0,1,2005-04-13,0.046,
05LA02116,05,R2568,11,13,44R,R4202,11,4.0,4,43,07,2,0,n,M,041305,103,8,1,2,10.5,1,1,R5399,11,18,07,,0,,X0602,-,CULL UDDER,,.,.,No,.,Y,1,,1,1,2,1,1,0.5,59,1,0.0,0,1,2005-04-13,0.04,
05LA02117,05,R2568,11,13,44R,R4202,11,4.0,4,43,07,2,0,n,M,041305,103,8,1,3,11.4,1,1,R5400,11,18,07,,0,,A5194,-,X,,.,.,No,.,Y,2,,0,0,,1,1,0.5,79,1,0.0,0,1,2005-04-13,0.04,
05LA02118,05,X0602,82,00,ZZZ,Z6389,81,2.0,2,01,97,1,0,y,X,041305,103,7,3,3,9.3,5,1,X2796,82,00,20,6,103,66,R5399,+,,WEAK DEAD,.,.,Tx,.,Y,1,,1,1,2,1,0,0.5,0,0,0.0,0,1,2005-04-13,0.0,
05LA02119,05,X0602,82,00,ZZZ,Z6389,81,2.0,2,01,97,1,0,y,X,041305,103,7,3,2,9.0,5,1,,,00,20,1,103,44,,,,,.,.,Tx,.,Y,2,,0,0,,0,0,0.0,0,0,0.0,0,1,2005-04-13,0.0,
05LA02120,05,A7259,04,82,22P,A8879,04,5.0,5,30,30,2,0,y,C,041305,103,5,3,2,11.5,1,1,H1585,05,82,30,,0,,,,,,.,.,Tx,.,Y,1,,1,1,1,1,1,1.0,94,1,0.0,0,1,2005-04-13,0.049,
05LA02121,05,T9857,44,ID,e.2,T7759,44,1.0,1,02,02,4,I,y,I,041305,103,0,2,.,0.0,1,1,,,ID,02,0,103,27,H1586,+,,,.,.,No,.,Y,1,,1,1,1,0,0,0.5,0,0,0.0,0,1,2005-04-13,0.022,
05LA02122,05,A8874,04,83,11P,H0656,05,4.0,4,30,30,2,0,y,C,041305,103,9,3,3,7.6,1,1,H1586,05,82,30,,0,,T9857,-,,,.,.,Tx,.,Y,1,,1,1,3,1,1,0.5,79,1,0.0,0,1,2005-04-13,0.034,
05LA02123,05,A8874,04,83,11P,H0656,05,4.0,4,30,30,2,0,y,C,041305,103,9,3,2,7.0,1,1,H1587,05,82,30,,0,,,,,HAIRY X,.,.,Tx,.,Y,2,,0,0,,1,1,1.0,76,1,0.0,0,1,2005-04-13,0.034,
05LA02124,05,A8874,04,83,11P,H0656,05,4.0,4,30,30,2,0,y,C,041305,103,9,3,3,11.1,1,1,H1588,05,82,30,,0,,,,,,.,.,Tx,.,Y,3,,0,0,,1,1,1.0,77,1,0.0,0,1,2005-04-13,0.034,
05LA02125,05,T8985,44,42,64T,T8907,44,3.0,3,02,02,1,7,y,S,041305,103,8,4,2,10.1,1,1,T0627,45,48,02,,0,,,,,,.,.,No,SPG,Y,1,,1,1,2,1,1,1.0,89,1,0.0,0,S,2005-04-13,0.014,
05LA02126,05,T8985,44,42,64T,T8907,44,3.0,3,02,02,1,7,y,S,041305,103,8,4,2,10.6,1,1,T0628,45,48,02,,0,,,,,,.,.,No,SPG,Y,2,,0,0,,1,1,1.0,81,1,0.0,0,S,2005-04-13,0.014,
05LA02127,05,R2374,11,13,44R,R4202,11,4.0,4,43,07,2,0,n,M,041305,103,8,3,2,9.8,1,1,R5401,11,18,07,,0,,,,,,.,.,No,.,Y,1,,1,1,2,1,1,1.0,79,1,0.0,0,1,2005-04-13,0.038,
05LA02128,05,R2374,11,13,44R,R4202,11,4.0,4,43,07,2,0,n,M,041305,103,8,3,2,10.7,1,1,R5402,11,18,07,,0,,,,,,.,.,No,.,Y,2,,0,0,,1,1,1.0,78,1,0.0,0,1,2005-04-13,0.038,
05LA02129,05,T7175,44,42,65T,T9722,44,6.0,6,02,02,1,0,n,M,041305,103,8,4,1,11.0,1,1,T0629,45,48,02,,0,,,,,,5,1,No,.,Y,1,,1,1,2,1,1,1.0,82,1,0.0,0,2,2005-04-13,0.047,
05LA02130,05,T7175,44,42,65T,T9722,44,6.0,6,02,02,1,0,n,M,041305,103,8,4,2,10.0,1,1,T0630,45,48,02,,0,,,,,4TEATS,5,1,No,.,Y,2,,0,0,,1,1,1.0,70,1,0.0,0,2,2005-04-13,0.047,
05LA02131,05,T7552,44,42,65T,T9722,44,6.0,6,02,02,1,0,y,M,041305,103,8,3,3,10.7,1,1,T0631,45,48,02,,0,,,,,,.,.,Tx,.,Y,1,,1,1,2,1,1,1.0,93,1,0.0,0,2,2005-04-13,0.046,
05LA02132,05,T7552,44,42,65T,T9722,44,6.0,6,02,02,1,0,y,M,041305,103,8,3,2,10.8,1,1,T0632,45,48,02,7,227,97,,,,4TEATS,.,.,Tx,.,Y,2,,0,0,,1,0,0.0,0,1,0.0,0,2,2005-04-13,0.046,
05LA02133,05,R3303,11,18,35R,R3321,11,3.0,3,43,43,2,0,n,M,041305,103,6,2,3,8.2,1,1,R5403,11,18,07,6,105,19,K3538,+,,19/27/47/85,.,.,No,.,Y,1,,1,1,2,1,0,0.5,0,0,0.0,0,2,2005-04-13,0.028,
05LA02134,05,R0340,11,10,37R,R3176,11,6.0,6,43,07,2,0,n,M,041405,104,9,1,.,0.0,1,1,,,18,07,0,104,27,,,PREG TOXEMIA,,.,.,No,.,J,1,,1,1,3,0,0,0.0,0,0,0.0,0,*,2005-04-14,0.025,
05LA02135,05,R0340,11,10,37R,R3176,11,6.0,6,43,07,2,0,n,M,041405,104,9,1,.,0.0,1,1,,,18,07,0,104,27,,,,,.,.,No,.,J,2,,0,0,,0,0,0.0,0,0,0.0,0,*,2005-04-14,0.025,
05LA02136,05,R0340,11,10,37R,R3176,11,6.0,6,43,07,2,0,n,M,041405,104,9,1,.,0.0,1,1,,,18,07,0,104,27,,,,,.,.,No,.,J,3,,0,0,,0,0,0.0,0,0,0.0,0,*,2005-04-14,0.025,
05LA02137,05,T0108,45,48,e.2,T7759,44,1.0,1,02,02,4,0,y,M,041305,103,8,3,3,7.5,1,1,T0633,45,48,02,6,204,32,,,,,.,.,Tx,.,Y,1,,1,1,2,1,0,0.0,0,1,0.0,0,1,2005-04-13,0.099,
05LA02138,05,T0108,45,48,e.2,T7759,44,1.0,1,02,02,4,0,y,M,041305,103,8,3,3,8.0,1,1,T0634,45,48,02,,0,,,,,,.,.,Tx,.,Y,2,,0,0,,1,1,1.0,67,1,0.0,0,1,2005-04-13,0.099,
05LA02139,05,X2119,82,00,e.6,00137,00,1.0,1,83,98,4,7,y,N,041305,103,5,3,2,11.2,5,1,X2797,82,00,93,,0,,,,,,.,.,No,RN,Y,1,,1,1,1,1,1,1.0,100,1,0.0,0,3,2005-04-13,0.0,
