ID10,UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MAT,BCS,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
2024842088,24LA01817,24,X0814,84,A,e9,X0000,00,1.0,,97,00,4,,Y,,040124,92,5,1,4.0,3,2,0,2,9.9,6,1,X2088,84,A,00,,,,,,.,.,1,1,..,RPR,J,1,,1,1,1,1,1,1.0,88,2024-04-01,0.0,30,129,H,,
2024842089,24LA01818,24,Z7765,83,A,11,Z9834,83,4.0,,97,97,1,0,N,,040124,92,8,1,4.0,2,2,R,2,13.1,6,1,X2089,84,A,97,,,,,,.,.,1,1,..,RPR,J,1,,1,1,2,1,1,1.0,138,2024-04-01,0.023,35,129,H,,
2024842090,24LA01819,24,Z7765,83,A,11,Z9834,83,4.0,,97,97,1,0,N,,040124,92,8,1,4.0,2,3,2,4,14.3,6,1,X2090,84,A,97,,,,,,.,.,1,1,..,RPR,J,2,,0,0,0,1,1,1.0,106,2024-04-01,0.023,41,129,H,,
2024842091,24LA01820,24,X0107,84,A,10,Z9811,83,2.0,,97,97,1,,N,,040124,92,8,1,3.0,3,2,0,2,12.1,6,1,X2091,84,A,97,,,,,,.,.,1,1,..,RPR,J,1,,1,1,2,1,1,1.0,97,2024-04-01,0.024,33,129,H,,
2024842092,24LA01821,24,X0107,84,A,10,Z9811,83,2.0,,97,97,1,,N,,040124,92,8,1,3.0,3,2,0,2,12.5,6,1,X2092,84,A,97,,,,,,.,.,1,1,..,RPR,J,2,,0,0,0,1,1,1.0,84,2024-04-01,0.024,30,129,H,,
2024125270,24LA01822,24,S1067,12,,60,S4185,12,8.0,,07,07,2,,Y,,040124,92,5,1,4.0,3,2,0,2,13.0,1,1,S5270,12,,07,,,,,,.,.,1,1,..,RED,J,1,,1,1,1,1,1,1.0,83,2024-04-01,0.069,34,127,2,,
D24LA01823,24LA01823,24,Z8618,83,A,31,X0087,84,3.0,,00,S3,1,0,Y,,040124,92,7,1,4.5,3,2,.,.,13.0,5,1,.,,A,,1,92,44,,,.,ROTTEN,1,1,..,,J,2,,0,0,0,0,0,0.0,0,2024-04-01,0.003,,,,,
2024125271,24LA01824,24,S3086,12,,60,S4185,12,4.0,,43,07,2,0,Y,,040124,92,8,1,3.0,3,3,0,2,11.4,1,1,S5271,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,40,2024-04-01,0.019,24,136,2,,
2024125272,24LA01825,24,S3086,12,,60,S4185,12,4.0,,43,07,2,0,Y,,040124,92,8,1,3.0,3,3,0,4,11.2,1,1,S5272,12,,07,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,81,2024-04-01,0.019,32,136,2,,
2024125273,24LA01826,24,S2947,12,,58,S4124,12,4.0,,07,07,2,0,Y,,040124,92,5,1,4.0,3,2,0,2,13.3,1,1,S5273,12,,07,,,,,,NO.PROGRESS,.,7,3,..,,J,1,,1,1,1,1,1,1.0,101,2024-04-01,0.025,40,127,2,,
2024458450,24LA01827,24,T7720,45,,50,T8077,45,3.0,,02,02,2,7,N,,040124,92,5,1,4.5,3,3,0,2,18.2,1,1,T8450,45,,02,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,98,2024-04-01,0.026,50,127,H,,
2024125274,24LA01828,24,S2083,12,,55,S3360,12,5.0,,07,07,2,0,Y,,040124,92,5,1,4.5,3,3,0,2,15.4,1,1,S5274,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,85,2024-04-01,0.047,45,127,H,,
2024842093,24LA01829,24,Z8742,83,A,9,Z9805,83,3.0,,97,97,1,,N,,040124,92,8,1,2.5,3,1,0,3,10.7,6,1,X2093,84,A,97,,,,,,.,.,1,1,..,RPR,J,1,,1,1,2,1,1,1.0,97,2024-04-01,0.019,33,129,H,,
2024842094,24LA01830,24,Z8742,83,A,9,Z9805,83,3.0,,97,97,1,,N,,040124,92,8,1,2.5,3,2,0,2,11.3,6,1,X2094,84,A,97,,,,,,.,.,1,1,..,RPR,J,2,,0,0,0,1,1,1.0,81,2024-04-01,0.019,29,129,H,,
2024704731,24LA01831,24,L3567,70,A,21,L3223,70,2.0,,PC,PC,1,0,N,,040124,92,8,1,3.0,3,3,L,2,14.3,5,1,L4731,70,A,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,68,2024-04-01,0.018,40,136,H,,
2024704732,24LA01832,24,L3567,70,A,21,L3223,70,2.0,,PC,PC,1,0,N,,040124,92,8,1,3.0,3,1,0,2,12.0,5,1,L4732,70,A,PC,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,86,2024-04-01,0.018,36,136,H,,
2024842095,24LA01833,24,X0024,84,,31,X0087,84,2.0,,10,S3,1,0,Y,,040124,92,9,1,3.0,3,1,0,2,5.4,5,1,X2095,84,,00,6,94,23,,8,.,THIN.CRYPTORCHD,1,1,..,,J,1,,1,1,3,1,,,,2024-04-01,0.0,,,,,
2024842096,24LA01834,24,X0024,84,,31,X0087,84,2.0,,10,S3,1,0,Y,,040124,92,9,1,3.0,3,2,0,4,8.9,5,1,X2096,84,,00,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,62,2024-04-01,0.0,22,127,2,,
2024842097,24LA01835,24,X0024,84,,31,X0087,84,2.0,,10,S3,1,0,Y,,040124,92,9,1,3.0,3,2,0,2,10.8,5,1,X2097,84,,00,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,1,1.0,81,2024-04-01,0.0,30,127,2,,
2024704733,24LA01836,24,L2572,70,A,25,L3412,70,4.0,,PC,PC,1,0,N,T,040124,92,9,1,3.0,3,2,0,4,8.1,5,1,L4733,70,A,PC,6,168,10,,,.,1ST,1,1,..,OR,Y,1,,1,1,3,1,,,,2024-04-01,0.02,17,136,W,,
2024704734,24LA01837,24,L2572,70,A,25,L3412,70,4.0,,PC,PC,1,0,N,T,040124,92,9,1,3.0,3,1,0,4,12.9,2,1,L4734,70,A,PC,,,,,,.,2ND,5,1,..,OR,Y,2,,0,0,0,1,1,1.0,89,2024-04-01,0.02,43,136,H,,
2024704735,24LA01838,24,L2572,70,A,25,L3412,70,4.0,,PC,PC,1,0,N,T,040124,92,9,1,3.0,3,1,0,2,13.0,2,1,L4735,70,A,PC,,,,,,.,3RD,1,1,..,OR,Y,3,,0,0,0,1,1,1.0,98,2024-04-01,0.02,43,136,H,,
2024842098,24LA01839,24,X0911,84,,e9,X0000,00,1.0,,C3,00,4,,Y,,040124,92,5,1,3.5,3,2,0,2,12.1,2,1,X2098,84,,00,,,,,,.,.,1,1,..,OR,Y,1,,1,1,1,1,1,1.0,82,2024-04-01,0.0,36,136,H,,
2024704736,24LA01840,24,L2883,70,,28,L3509,70,3.0,,PC,PC,1,0,N,,040124,92,5,1,3.5,3,2,2,2,15.8,5,1,L4736,70,,PC,6,95,85,,,.,+Septicemia,1,1,..,OR,Y,1,,1,1,1,1,,,,2024-04-01,0.015,,,,,
2024704737,24LA01841,24,L3058,70,A,21,L3223,70,3.0,,PC,PC,1,0,N,,040124,92,5,1,4.5,3,3,0,2,19.3,5,1,L4737,70,A,PC,,,,,,.,FX.RIBS,5,4,..,OR,Y,1,,1,1,1,1,1,1.0,134,2024-04-01,0.018,52,127,H,,
2024125275,24LA01842,24,S1880,12,,55,S3360,12,6.0,,42,07,2,,Y,,040124,92,8,1,3.0,3,3,2,2,12.5,1,1,S5275,12,,43,,,,,,.,.,1,1,..,,Y,1,,1,1,2,1,1,1.0,65,2024-04-01,0.014,31,136,2,,
2024125276,24LA01843,24,S1880,12,,55,S3360,12,6.0,,42,07,2,,Y,,040124,92,8,1,3.0,3,2,0,4,11.7,1,1,S5276,12,,43,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,1,1.0,79,2024-04-01,0.014,35,136,2,,
2024520640,24LA01844,24,Y0168,52,,44,Y0519,00,2.0,,Kt,Kt,1,,Y,,040124,92,9,1,3.5,2,2,0,2,6.8,5,1,Y0640,52,,Kt,3,93,93,,8,BEST.FOR.2?,.,1,1,..,,Y,1,,1,1,3,1,0,0.0,0,2024-04-01,0.0,,,,,
2024520641,24LA01845,24,Y0168,52,,44,Y0519,00,2.0,,Kt,Kt,1,,Y,,040124,92,9,1,3.5,2,2,0,2,8.8,2,1,Y0641,52,,Kt,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,1,1.0,34,2024-04-01,0.0,30,127,W,,
2024520642,24LA01846,24,Y0168,52,,44,Y0519,00,2.0,,Kt,Kt,1,,Y,,040124,92,9,1,3.5,2,2,0,2,8.7,5,1,Y0642,52,,Kt,6,161,01,,,.,.,1,1,..,,Y,3,,0,0,0,1,,,,2024-04-01,0.0,19,127,W,,
2024458451,24LA01847,24,T8103,45,,47,T7959,45,2.0,,02,02,2,0,N,,040124,92,5,1,4.0,3,2,0,3,15.0,1,1,T8451,45,,02,,,,,,.,.,1,1,..,RED,Y,1,,1,1,1,1,1,1.0,88,2024-04-01,0.026,40,127,2,,
2024704738,24LA01848,24,L2489,70,A,17,L3027,70,4.0,,PC,PC,1,0,N,,040124,92,9,1,4.0,3,2,0,2,9.4,5,1,L4738,70,A,PC,,,,,,.,.,1,1,..,OR,Y,1,,1,1,3,1,1,1.0,79,2024-04-01,0.009,33,136,H,,
2024704739,24LA01849,24,L2489,70,A,17,L3027,70,4.0,,PC,PC,1,0,N,,040124,92,9,1,4.0,3,3,R,2,14.1,5,1,L4739,70,A,PC,,,,,,.,.,1,1,..,OR,Y,2,,0,0,0,1,1,1.0,71,2024-04-01,0.009,35,136,H,,
D24LA01850,24LA01850,24,L2489,70,A,17,L3027,70,4.0,,PC,PC,1,0,N,,040124,92,9,1,4.0,3,2,.,.,10.5,5,1,.,,A,,1,92,44,,,.,.,1,1,..,OR,Y,3,,0,0,0,0,0,0.0,0,2024-04-01,0.009,,,,,
2024704740,24LA01851,24,L2311,70,,28,L3509,70,5.0,,PC,PC,1,,N,,040124,92,8,1,3.5,3,1,0,4,14.4,5,1,L4740,70,,PC,,,,,,.,.,1,1,..,OR,Y,1,,1,1,2,1,1,1.0,79,2024-04-01,0.014,39,136,H,,
2024704741,24LA01852,24,L2311,70,,28,L3509,70,5.0,,PC,PC,1,,N,,040124,92,8,1,3.5,3,1,0,2,13.6,5,1,L4741,70,,PC,,,,,,.,.,1,1,..,OR,Y,2,,0,0,0,1,1,1.0,95,2024-04-01,0.014,42,136,H,,
2024520643,24LA01853,24,Y0315,00,,45,Y0520,00,4.0,,Kt,Kt,1,,Y,,040124,92,7,1,3.5,3,2,0,4,11.9,8,1,Y0643,52,,Kt,,,,,,.,.,1,1,..,PUR,Y,1,,1,1,2,1,1,1.0,101,2024-04-01,0.0,35,128,H,,
D24LA01854,24LA01854,24,Y0315,00,,45,Y0520,00,4.0,,Kt,Kt,1,,Y,,040124,92,7,1,3.5,3,2,.,.,8.0,2,1,.,,,,1,92,44,,,.,.,1,1,..,PUR,Y,2,,0,0,0,0,0,0.0,0,2024-04-01,0.0,,,,,
2024458452,24LA01855,24,T7603,45,,47,T7959,45,4.0,,02,02,2,0,N,,040124,92,5,1,4.0,3,2,0,4,10.6,1,1,T8452,45,,02,,,,,,.,.,1,1,..,,Y,1,,1,1,1,1,1,1.0,91,2024-04-01,0.026,33,127,2,,
2024842099,24LA01856,24,X1132,84,A,e9,X0000,00,1.0,,97,00,4,,Y,,040124,92,9,1,3.0,3,3,0,2,5.7,5,1,X2099,84,A,00,6,98,01,,,.,.,1,1,..,RPR,Y,1,,1,1,3,1,,,,2024-04-01,0.0,,,,,
2024842100,24LA01857,24,X1132,84,A,e9,X0000,00,1.0,,97,00,4,,Y,,040124,92,9,1,3.0,3,2,0,2,9.4,5,1,X2100,84,A,00,,,,,,.,No X2101,1,1,..,RPR,Y,2,,0,0,0,1,1,1.0,91,2024-04-01,0.0,34,129,H,,
2024842102,24LA01858,24,X1132,84,A,e9,X0000,00,1.0,,97,00,4,,Y,,040124,92,9,1,3.0,3,3,0,3,5.8,5,1,X2102,84,A,00,6,95,66,,8,.,Gastritis,1,1,..,RPR,Y,3,,0,0,0,1,0,0.0,0,2024-04-01,0.0,,,,,
2024704742,24LA01859,24,L2565,70,A,28,L3509,70,4.0,,PC,PC,1,0,N,,040124,92,9,1,3.5,3,2,0,2,12.3,5,1,L4742,70,A,PC,,,,,,.,.,1,1,..,OR,Y,1,,1,1,3,1,1,1.0,74,2024-04-01,0.015,39,136,H,,
2024704743,24LA01860,24,L2565,70,A,28,L3509,70,4.0,,PC,PC,1,0,N,,040124,92,9,1,3.5,3,3,R,2,12.2,5,1,L4743,70,A,PC,,,,,,.,.,1,1,..,OR,Y,2,,0,0,0,1,1,1.0,114,2024-04-01,0.015,46,136,H,,
2024704744,24LA01861,24,L2565,70,A,28,L3509,70,4.0,,PC,PC,1,0,N,,040124,92,9,1,3.5,3,2,0,3,13.4,1,1,L4744,70,A,PC,6,134,01,,,.,NOT.AN.L,1,1,..,OR,Y,3,,0,0,0,1,,,,2024-04-01,0.015,,,,,
2024125277,24LA01862,24,S2800,12,,63,S4285,12,4.0,,07,07,2,0,N,,040124,92,5,1,5.0,3,2,0,2,11.3,1,1,S5277,12,,07,,,,,,.,.,1,1,..,RED,Y,1,,1,1,1,1,1,1.0,103,2024-04-01,0.047,39,127,2,,
2024842103,24LA01863,24,X0976,84,A,e9,X0000,00,1.0,,S3,00,4,,Y,,040124,92,5,1,3.5,3,2,0,2,15.3,5,1,X2103,84,A,00,,,,,,.,.,1,1,..,OR,Y,1,,1,1,1,1,1,1.0,93,2024-04-01,0.0,52,136,H,,
2024520644,24LA01864,24,Y0246,52,,45,Y0520,00,2.0,,Kt,Kt,1,,Y,,040124,92,8,1,3.5,2,1,0,2,11.8,8,1,Y0644,52,,Kt,6,109,19,,,.,.,1,1,..,,Y,1,,1,1,2,1,,,,2024-04-01,0.0,,,,,
2024520645,24LA01865,24,Y0246,52,,45,Y0520,00,2.0,,Kt,Kt,1,,Y,,040124,92,8,1,3.5,2,2,0,2,11.0,8,1,Y0645,52,,Kt,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,1,1.0,95,2024-04-01,0.0,36,129,1,,
2024520646,24LA01866,24,Y0313,00,,45,Y0520,00,5.0,,Kt,Kt,1,,Y,K,040124,92,8,1,3.5,3,2,0,4,8.6,8,1,Y0646,52,,Kt,,,,,,.,A1857BackToMom,1,1,..,PUR,Y,1,,1,1,2,1,1,1.0,62,2024-04-01,0.0,28,127,H,,
2024520647,24LA01867,24,Y0313,00,,45,Y0520,00,5.0,,Kt,Kt,1,,Y,K,040124,92,8,1,3.5,3,2,0,4,10.9,1,1,Y0647,52,,Kt,,,,S3821,-,.,.,1,1,..,PUR,Y,2,,0,0,0,1,1,0.5,63,2024-04-01,0.0,24,127,1,,
2024704745,24LA01868,24,L3526,70,A,26,L3417,70,2.0,,PC,PC,1,0,N,,040124,92,8,1,2.5,3,2,0,4,10.2,2,1,L4745,70,A,PC,,,,,,.,.,1,1,..,OR,Y,1,,1,1,2,1,1,1.0,62,2024-04-01,0.013,29,136,H,,
2024704746,24LA01869,24,L3526,70,A,26,L3417,70,2.0,,PC,PC,1,0,N,,040124,92,8,1,2.5,3,1,0,2,11.9,5,1,L4746,70,A,PC,,,,,,.,.,1,1,..,OR,Y,2,,0,0,0,1,1,1.0,75,2024-04-01,0.013,31,136,H,,
2024125278,24LA01870,24,S4448,12,,59,S4162,12,2.0,,07,43,2,0,Y,,040124,92,8,1,4.0,3,2,0,3,9.6,1,1,S5278,12,,07,6,102,23,,,.,.,1,1,..,,J,1,,1,1,2,1,,,,2024-04-01,0.024,,,,,
2024125279,24LA01871,24,S4448,12,,59,S4162,12,2.0,,07,43,2,0,Y,,040124,92,8,1,4.0,3,3,0,2,11.9,1,1,S5279,12,,07,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,90,2024-04-01,0.024,29,129,1,,
2024842104,24LA01872,24,S4590,12,,e9,X0000,00,1.0,,07,00,4,,Y,,040124,92,6,1,4.0,2,1,.,.,5.3,2,1,X2104,84,,00,6,93,27,,,.,+FTT,1,1,..,,J,1,,1,1,2,1,0,0.0,0,2024-04-01,0.0,,,,,
D24LA01873,24LA01873,24,S4590,12,,e9,X0000,00,1.0,,07,00,4,,Y,,040124,92,6,1,4.0,2,1,.,.,3.0,1,1,.,,,,0,92,27,,,.,.,1,1,..,,J,2,,0,0,0,0,0,0.0,0,2024-04-01,0.0,,,,,
2024062306,24LA01874,24,A0850,06,,39,A1231,06,4.0,,30,30,1,7,N,,040124,92,9,1,3.5,3,2,0,4,8.9,1,1,A2306,06,,30,7,189,97,,,LTSBUTOK,.,1,1,..,,J,1,,1,1,3,1,,,,2024-04-01,0.024,24,129,W,,
2024062307,24LA01875,24,A0850,06,,39,A1231,06,4.0,,30,30,1,7,N,,040124,92,9,1,3.5,3,1,0,3,9.2,1,1,A2307,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,76,2024-04-01,0.024,28,129,1,,
2024062308,24LA01876,24,A0850,06,,39,A1231,06,4.0,,30,30,1,7,N,,040124,92,9,1,3.5,3,2,L,4,8.9,1,1,A2308,06,,30,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,1,1.0,75,2024-04-01,0.024,28,129,1,,
2024062309,24LA01877,24,A0404,06,,38,A1191,06,5.0,,30,30,1,0,Y,,040124,92,5,1,5.0,3,3,R,2,12.1,1,1,A2309,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,93,2024-04-01,0.051,39,127,H,,
D24LA01878,24LA01878,24,S4597,12,,e9,X0000,00,1.0,,07,00,4,,Y,,040124,92,1,N,3.5,2,2,.,.,13.0,5,1,.,,,,1,92,44,,,.,.,1,1,..,RED,J,1,,1,1,1,0,0,0.0,0,2024-04-01,0.0,,,,,
2024842105,24LA01879,24,Y0460,52,,e7,Z9843,83,1.0,,Kt,97,4,,Y,,040124,92,8,1,2.5,1,2,0,2,7.9,9,1,X2105,84,A,00,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,60,2024-04-01,0.0,22,127,H,,
2024842106,24LA01880,24,Y0460,52,,e7,Z9843,83,1.0,,Kt,97,4,,Y,,040124,92,8,1,2.5,1,3,0,2,7.2,9,1,X2106,84,A,00,3,93,93,,8,.,.,1,1,..,,J,2,,0,0,0,1,0,0.0,0,2024-04-01,0.0,,,,,
2024842107,24LA01881,24,L3729,70,A,e9,X0000,00,1.0,,PC,00,4,,Y,,040124,92,5,1,4.0,3,2,.,.,6.2,2,1,X2107,84,A,00,6,93,54,,,.,Hemoabdomen,1,1,..,OR,J,1,,1,1,1,1,0,0.0,0,2024-04-01,0.0,,,,,
2024645592,24LA01882,24,K5504,64,,4,K5501,64,2.0,,06,06,1,,N,,040124,92,8,1,4.0,3,2,0,2,9.2,1,1,K5592,64,,06,6,110,19,,,.,.,1,1,..,,J,1,,1,1,2,1,,,,2024-04-01,0.024,,,,,
2024645593,24LA01883,24,K5504,64,,4,K5501,64,2.0,,06,06,1,,N,,040124,92,8,1,4.0,3,1,0,2,11.0,1,1,K5593,64,,06,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,82,2024-04-01,0.024,37,129,1,,
D24LA01884,24LA01884,24,X1445,84,,e9,X0000,00,1.0,,LR,00,4,,Y,,040124,92,0,N,4.0,1,2,.,.,3.5,1,1,.,,,,0,92,27,,,.,.,1,1,..,,J,1,,1,1,1,0,0,0.0,0,2024-04-01,0.0,,,,,
2024458453,24LA01885,24,T8062,45,,51,T8142,45,2.0,,02,02,2,0,Y,,040124,92,8,1,3.5,2,3,0,2,9.4,1,1,T8453,45,,02,,,,,,.,.,1,1,..,RED,J,1,,1,1,2,1,1,1.0,69,2024-04-01,0.03,29,127,1,,
2024458454,24LA01886,24,T8062,45,,51,T8142,45,2.0,,02,02,2,0,Y,,040124,92,8,1,3.5,2,2,0,4,12.1,2,1,T8454,45,,02,,,,,,.,BL.EYES,1,1,..,RED,J,2,,0,0,0,1,1,1.0,76,2024-04-01,0.03,29,127,1,,
2024704747,24LA01887,24,L3110,70,,20,L3221,70,3.0,,PC,PC,1,0,N,,040124,92,9,1,1.5,1,2,0,2,9.7,5,1,L4747,70,,PC,3,93,93,,8,DOWN,1ST,1,1,..,OR,J,1,,1,1,3,1,0,0.0,0,2024-04-01,0.014,,,,,
2024704748,24LA01888,24,L3110,70,,20,L3221,70,3.0,,PC,PC,1,0,N,,040124,92,9,1,1.5,1,3,0,2,8.6,5,1,L4748,70,,PC,6,94,19,T8340,-,.,3RD+Enteritis,7,4,..,OR,J,2,,0,0,0,1,0,0.0,0,2024-04-01,0.014,,,,,
2024704749,24LA01889,24,L3110,70,,20,L3221,70,3.0,,PC,PC,1,0,N,,040124,92,9,1,1.5,1,1,.,.,8.4,5,1,L4749,70,,PC,6,93,54,,,.,2NDRuptureLiver,7,4,..,OR,J,3,,0,0,0,1,0,0.0,0,2024-04-01,0.014,,,,,
D24LA01890,24LA01890,24,L3883,70,A,e9,X0000,00,1.0,,PC,00,4,,Y,,040224,93,1,N,4.0,3,1,.,.,8.0,5,1,.,,A,,1,93,44,,,.,.,1,1,..,OR,J,1,,1,1,1,0,0,0.0,0,2024-04-02,0.0,,,,,
2024842108,24LA01891,24,M0706,51,,32,Z9808,83,2.0,,LP,C3,1,0,Y,,040224,93,8,1,4.5,3,2,0,2,10.6,2,1,X2108,84,A,00,6,95,66,,,.,Laid on,1,1,..,,J,1,,1,1,2,1,,,,2024-04-02,0.0,,,,,
2024842109,24LA01892,24,M0706,51,,32,Z9808,83,2.0,,LP,C3,1,0,Y,,040224,93,8,1,4.5,3,3,0,2,13.5,5,1,X2109,84,A,00,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,117,2024-04-02,0.0,47,129,1,,
2024645594,24LA01893,24,K5458,64,,3,K5484,64,2.0,,06,06,1,,N,,040224,93,5,1,3.5,3,2,0,2,16.2,1,1,K5594,64,,06,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,106,2024-04-02,0.039,43,127,2,,
2024704750,24LA01894,24,L2244,70,,19,L3208,70,5.0,,PC,PC,1,0,N,,040224,93,8,1,2.5,3,2,0,2,11.8,5,1,L4750,70,,PC,,,,,,LTSBUTOK,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,74,2024-04-02,0.016,39,136,H,,
2024704751,24LA01895,24,L2244,70,,19,L3208,70,5.0,,PC,PC,1,0,N,,040224,93,8,1,2.5,3,1,0,2,12.1,5,1,L4751,70,,PC,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,81,2024-04-02,0.016,36,136,H,,
2024125280,24LA01896,24,S3770,12,,58,S4124,12,3.0,,43,07,2,0,N,,040224,93,8,1,4.0,3,2,R,4,11.2,1,1,S5280,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,80,2024-04-02,0.039,32,129,1,,
2024125281,24LA01897,24,S3770,12,,58,S4124,12,3.0,,43,07,2,0,N,,040224,93,8,1,4.0,3,2,2,4,11.6,1,1,S5281,12,,07,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,80,2024-04-02,0.039,35,129,1,,
2024520648,24LA01898,24,Y0182,52,,45,Y0520,00,2.0,,Kt,Kt,1,,Y,,040224,93,9,1,3.0,2,3,0,2,7.4,8,1,Y0648,52,,Kt,3,93,93,,8,GOOD.FOR.2,THIN,1,1,..,,J,1,,1,1,3,1,0,0.0,0,2024-04-02,0.0,,,,,
2024520649,24LA01899,24,Y0182,52,,45,Y0520,00,2.0,,Kt,Kt,1,,Y,,040224,93,9,1,3.0,2,3,0,3,9.7,1,1,Y0649,52,,Kt,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,66,2024-04-02,0.0,28,129,1,,
2024520650,24LA01900,24,Y0182,52,,45,Y0520,00,2.0,,Kt,Kt,1,,Y,,040224,93,9,1,3.0,2,3,0,3,10.2,8,1,Y0650,52,,Kt,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,1,1.0,74,2024-04-02,0.0,30,129,1,,
2024062310,24LA01901,24,A1054,06,,42,A1579,06,3.0,,30,30,1,0,N,,040224,93,8,1,4.0,3,1,0,2,10.4,1,1,A2310,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,88,2024-04-02,0.054,32,129,1,,
2024062311,24LA01902,24,A1054,06,,42,A1579,06,3.0,,30,30,1,0,N,,040224,93,8,1,4.0,3,1,0,2,11.6,1,1,A2311,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,79,2024-04-02,0.054,33,129,1,,
2024458455,24LA01903,24,T6605,45,,47,T7959,45,7.0,,02,02,2,I,N,,040224,93,8,1,2.0,3,1,0,2,12.0,1,1,T8455,45,,02,,,,,,SLOW.ADR,.,1,1,..,,J,1,,1,1,2,1,1,1.0,81,2024-04-02,0.042,28,127,H,,
2024458456,24LA01904,24,T6605,45,,47,T7959,45,7.0,,02,02,2,I,N,,040224,93,8,1,2.0,3,1,0,4,12.7,1,1,T8456,45,,02,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,47,2024-04-02,0.042,21,127,H,,
2024062312,24LA01905,24,A1468,06,,38,A1191,06,2.0,,30,30,1,7,N,,040224,93,9,1,4.5,4,2,0,2,8.8,1,1,A2312,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,3,1,1,1.0,101,2024-04-02,0.057,36,127,H,,
D24LA01906,24LA01906,24,A1468,06,,38,A1191,06,2.0,,30,30,1,7,N,,040224,93,9,1,4.5,4,2,.,.,7.0,1,1,.,,,,1,93,44,,,.,.,1,1,..,,J,2,,0,0,0,0,0,0.0,0,2024-04-02,0.057,,,,,
D24LA01907,24LA01907,24,A1468,06,,38,A1191,06,2.0,,30,30,1,7,N,,040224,93,9,1,4.5,4,2,.,.,5.0,1,1,.,,,,1,93,44,,,.,.,1,1,..,,J,3,,0,0,0,0,0,0.0,0,2024-04-02,0.057,,,,,
2024520651,24LA01908,24,Y0140,00,,44,Y0519,00,5.0,,Kt,Kt,1,,Y,K,040224,93,8,1,3.5,2,1,0,2,11.7,5,1,Y0651,52,,Kt,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,104,2024-04-02,0.0,34,128,H,,
2024520652,24LA01909,24,Y0140,00,,44,Y0519,00,5.0,,Kt,Kt,1,,Y,K,040224,93,8,1,3.5,2,2,0,2,12.1,5,1,Y0652,52,,Kt,,,,S2058,-,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,0.5,75,2024-04-02,0.0,30,127,2,,
2024062313,24LA01910,24,A1306,06,,40,A1235,06,3.0,,30,30,1,7,N,,040224,93,8,1,3.5,3,1,0,2,14.7,1,1,A2313,06,,30,,,,,,.,NICE LAMB,1,1,..,,J,1,,1,1,2,1,1,1.0,101,2024-04-02,0.056,41,129,1,,
2024062314,24LA01911,24,A1306,06,,40,A1235,06,3.0,,30,30,1,7,N,,040224,93,8,1,3.5,3,2,0,2,11.6,1,1,A2314,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,79,2024-04-02,0.056,32,129,1,,
