UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,MELA,Y5A,LOC_DEATH,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBRN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,STMD,FONO,FOPU,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT2,CDNO,YR
84LA04410,1984-04-07,2,,,,00,432,T3668,43,,,,40,,1,00,3,1,98,7,2,98,3,26,1,02,,,00000,00,0,0,43,0,0,44,0,0,10.5,0,,,2,84
84LA04411,1984-04-22,2,T6654,43,1,41,412,T3675,43,,,M,40,,1,02,,1,113,5,2,206,3,,6,02,,,T5555,43,1,0,41,6,1,19,1,1,10.3,0,,,1,84
84LA04412,1984-04-10,2,M6648,94,1,45,441,T3676,43,,1,,40,,1,55,,1,101,8,,0,2,,,02,,,M6063,94,1,76,41,8,1,,1,2,9.2,10,,,1,84
84LA04413,1984-04-10,2,M6649,94,,45,441,T3676,43,,1,,40,,1,55,,1,101,8,,0,2,,,02,,,M6063,94,0,71,41,8,1,,0,0,8.0,10,,,2,84
84LA04414,1984-04-13,2,T6361,43,1,40,404,T3683,43,,,O,40,,1,02,,1,104,7,2,116,3,,6,02,,,T5383,43,1,0,40,2,1,21,1,2,8.1,0,,,1,84
84LA04415,1984-04-13,2,,,,40,404,T3683,43,,,,40,,1,02,,1,104,7,2,104,3,,1,02,,,T5383,43,0,0,40,2,0,44,0,0,2.0,0,,,2,84
84LA04416,,,,94,1,44,003,T3685,43,,,,40,,,52,1,,0,,,0,,,,02,,,M6046,95,1,0,40,8,0,,0,0,0.0,0,,,1,84
84LA04417,1984-05-18,2,X0240,80,1,00,003,T3685,43,,1,,40,,5,20,2,1,139,5,,0,4,,,02,,,00000,97,1,93,40,0,1,,1,1,13.4,10,,,1,84
84LA04418,,,,,1,40,402,T3687,43,,,,40,,,02,,,0,,1,0,,,,02,,,T5048,43,1,0,40,2,0,,0,0,0.0,0,,,1,84
84LA04419,1984-04-15,1,T6437,43,1,43,433,T3704,43,,1,,40,,1,02,,1,106,5,1,0,3,,,02,574719,+,T5848,43,1,99,43,6,1,,1,1,12.4,10,,,1,84
84LA04420,1984-04-16,1,T6468,43,1,40,401,T3706,43,,1,,40,,1,02,,1,107,5,2,0,4,,,02,683794,+,T4955,43,1,63,40,2,1,,1,1,10.3,15,,,1,84
84LA04421,1984-04-26,2,T6802,43,1,41,413,T3712,43,,1,,40,,1,02,,1,117,8,1,0,3,,,02,,,T5808,43,1,67,41,6,1,,1,2,10.0,10,,,1,84
84LA04422,1984-04-26,1,T6803,43,,41,413,T3712,43,,1,,40,,1,02,,1,117,8,1,0,3,,,02,,,T5808,43,0,88,41,6,1,,0,0,11.6,10,,,2,84
84LA04423,1984-04-18,2,T6536,43,1,41,414,T3730,43,,1,,40,,1,02,,1,109,8,2,0,3,,,02,,,T6001,43,1,67,41,6,1,,1,2,6.8,10,,,1,84
84LA04424,1984-04-18,1,T6537,43,,41,414,T3730,43,,,N,40,,1,02,,1,109,8,2,115,3,,6,02,,,T6001,43,0,0,41,6,1,46,0,0,6.0,0,,,2,84
84LA04425,1984-04-18,2,T6529,43,1,43,434,T3741,43,,1,,40,,1,02,,1,109,8,2,0,2,,,02,,,T5877,43,1,76,43,6,1,,1,2,9.5,10,,,1,84
84LA04426,1984-04-18,2,T6530,43,,43,434,T3741,43,,,,40,,1,02,,1,109,8,2,112,2,,6,02,,&,T5877,43,0,0,43,6,1,23,0,0,10.0,0,,,2,84
84LA04427,1984-04-12,2,T6339,43,1,42,912,T3759,43,,1,,40,,1,02,,1,103,5,1,0,2,,,02,,,T4775,43,1,76,42,3,1,,1,1,11.0,10,,,1,84
84LA04428,,,,,1,40,403,T3763,43,,,,40,,,02,,,0,,1,0,,,,02,,,T5427,43,1,0,40,2,0,,0,0,0.0,0,,,1,84
84LA04429,1984-04-18,1,T6519,43,1,41,411,T3789,43,,1,,40,,1,02,,3,109,8,1,0,3,,,02,,,T5948,43,1,77,41,6,1,,1,2,12.3,10,,,1,84
84LA04430,1984-04-18,1,T6520,43,,41,411,T3789,43,,1,,40,,1,02,,3,109,8,1,0,3,,,02,,,T5948,43,0,69,41,6,1,,0,0,12.3,10,,,2,84
84LA04431,1984-04-24,2,M7633,94,1,44,004,T3790,43,,1,,40,,1,52,,1,115,5,,0,2,,,02,,,M6049,95,1,87,42,8,1,,1,1,11.0,10,,,1,84
84LA04432,,,,,1,,,T3792,43,4,,,40,,,32,,,0,,,0,,,,02,,,00000,02,1,0,,,0,,0,0,0.0,0,,,1,84
84LA04433,1984-04-16,1,T6457,43,1,41,412,T3794,43,,1,,40,,1,02,,1,107,8,2,0,4,,,02,,,T5555,43,1,66,41,6,1,,1,2,14.3,10,02,,1,84
84LA04434,1984-04-16,2,T6458,43,,41,412,T3794,43,,1,,40,,4,02,,1,107,8,2,0,4,,,02,,,T5555,43,0,79,41,6,1,,0,0,11.3,10,,,2,84
84LA04435,1984-04-20,2,T6604,43,1,40,404,T3797,43,,1,,40,,1,02,,1,111,8,2,0,3,,,02,,,T5383,43,1,82,40,2,1,,1,2,10.3,10,,,1,84
84LA04436,1984-04-20,1,T6605,43,,40,404,T3797,43,,1,,40,,1,02,,1,111,8,2,0,3,,,02,,,T5383,43,0,80,40,2,1,,0,0,12.1,10,,,2,84
84LA04437,1984-05-10,2,X0201,80,1,00,,T3805,43,,1,,40,,1,00,3,1,131,8,,0,1,,,02,048763,-,00000,00,1,67,49,0,1,,1,2,6.9,5,,,1,84
84LA04438,1984-05-10,2,X0202,80,,00,,T3805,43,,1,,40,,1,00,3,1,131,8,,0,1,,,02,,,00000,00,0,73,49,0,1,,0,0,6.9,10,,,2,84
84LA04439,1984-04-27,1,T6825,43,1,43,431,T3809,43,,1,,40,,1,02,,1,118,5,1,0,1,44,,02,,&,T5650,43,1,66,43,6,1,,1,1,8.2,5,,,1,84
84LA04440,1984-04-23,2,T6688,43,1,42,922,T3811,43,,1,,40,,1,02,,3,114,5,2,0,2,,,02,,,T5343,43,1,61,42,3,1,,1,1,11.0,10,,,1,84
84LA04441,1984-04-26,1,T6796,43,1,40,401,T3813,43,,,O,40,,1,02,,1,117,8,1,127,3,20,6,02,,&,T4955,43,1,0,40,2,1,36,1,2,10.3,0,,,1,84
84LA04442,1984-04-26,1,T6797,43,,40,401,T3813,43,,1,,40,,1,02,,1,117,8,1,0,3,,,02,,,T4955,43,0,88,40,2,1,,0,0,13.1,10,,,2,84
84LA04443,1984-04-23,2,T6715,43,1,40,402,T3816,43,,1,,40,,1,02,,1,114,8,2,0,3,,,02,,,T5048,43,1,75,40,2,1,,1,2,11.4,10,,,1,84
84LA04444,1984-04-23,1,T6716,43,,40,402,T3816,43,,1,,40,,2,02,,1,114,8,2,0,3,,,02,,,T5048,43,0,63,40,2,1,,0,0,10.8,10,,,2,84
84LA04445,1984-04-22,1,T6657,43,1,41,413,T3822,43,,1,,40,,1,02,,1,113,8,1,0,3,,,02,,,T5808,43,1,82,41,6,1,,1,2,12.2,10,,,1,84
84LA04446,1984-04-22,1,T6658,43,,41,413,T3822,43,,1,,40,,1,02,,1,113,8,1,0,3,,,02,,,T5808,43,0,83,41,6,1,,0,0,10.8,10,,,2,84
84LA04447,1984-04-28,2,T6853,43,1,43,432,T3823,43,,1,,40,,2,02,,1,119,5,2,0,4,,,02,,,T6261,43,1,81,43,6,1,,1,1,13.2,10,06,,1,84
84LA04448,,,,,1,,,T3826,43,3,,,40,,,32,,,0,,,0,,,,02,,,00000,02,1,0,,,0,,0,0,0.0,0,,,1,84
84LA04449,1984-04-20,2,T6580,43,1,42,932,T3839,43,,1,,40,,1,02,,1,111,8,1,0,3,,,02,,,T5142,43,1,76,42,3,1,,1,2,9.8,10,,,1,84
84LA04450,1984-04-20,1,T6581,43,,42,932,T3839,43,,1,,40,,1,02,,1,111,8,1,0,3,,,02,,,T5142,43,0,62,42,3,1,,0,0,10.4,10,,,2,84
84LA04451,1984-04-13,1,T6358,43,1,42,942,T3852,43,,1,,40,,1,02,,3,104,8,2,0,2,,,02,,,T5397,43,1,67,42,3,1,,1,2,8.5,10,,,1,84
84LA04452,1984-04-13,1,T6359,43,,42,942,T3852,43,,1,,40,,1,02,,1,104,8,2,0,2,,,02,,,T5397,43,0,43,42,3,1,,0,0,7.8,10,,,2,84
84LA04453,,,,,1,,,T3856,43,3,,,40,,,32,,,0,,,0,,,,02,,,00000,02,1,0,,,0,,0,0,0.0,0,,,1,84
84LA04454,1983-11-20,2,X9186,79,1,32,,T3858,43,4,1,,40,,1,32,,1,324,5,,0,2,04,,02,,,00000,02,1,75,,,1,,1,1,9.8,10,,,1,84
84LA04455,,,,,1,40,403,T3873,43,,,,40,,,02,,,0,,1,0,,,,02,,,T5427,43,1,0,40,2,0,,0,0,0.0,0,,,1,84
84LA04456,1984-04-16,2,T6465,43,1,40,404,T3880,43,,1,,40,,1,02,,1,107,8,2,0,3,10,,02,,,T5383,43,1,63,40,2,1,,1,2,10.5,10,,,1,84
84LA04457,1984-04-16,2,T6466,43,,40,404,T3880,43,,1,,40,,1,02,,1,107,8,2,0,3,,,02,,,T5383,43,0,83,40,2,1,,0,0,9.8,10,,,2,84
84LA04458,1984-04-23,2,M7587,94,1,45,441,T3884,43,,1,,40,,1,55,,1,114,8,,0,3,,,02,,,M6063,94,1,43,42,8,1,,1,2,9.7,10,,,1,84
84LA04459,1984-04-23,2,M7588,94,,45,441,T3884,43,,,P,40,,1,55,,1,114,8,,145,3,,6,02,,,M6063,94,0,0,42,8,1,23,0,0,8.6,0,,,2,84
84LA04460,1984-04-26,3,M7714,94,1,44,005,T3898,43,,1,,40,,1,52,,1,117,8,,0,3,,,02,,,M6108,95,1,75,41,8,1,,1,2,10.9,10,,,1,84
84LA04461,1984-04-26,3,M7715,94,,44,005,T3898,43,,1,,40,,1,52,,1,117,8,,0,3,,,02,,,M6108,95,0,72,41,8,1,,0,0,8.1,10,,,2,84
84LA04462,1984-04-13,1,T6360,43,1,40,401,T3912,43,,1,,40,,1,02,,1,104,5,1,0,3,,,02,,,T4955,43,1,73,40,2,1,,1,1,10.1,10,,,1,84
84LA04463,1984-04-23,2,T6682,43,1,42,882,T3913,43,,1,,40,,1,02,,1,114,8,1,0,2,,,02,,,T5453,43,1,70,42,3,1,,1,2,7.5,10,,,1,84
84LA04464,1984-04-23,2,T6683,43,,42,882,T3913,43,,1,,40,,1,02,,1,114,8,1,0,2,,,02,,,T5453,43,0,72,42,3,1,,0,0,10.6,10,,,2,84
84LA04465,,,,,1,41,414,T3915,43,,,,40,,,02,,,0,,2,0,,,,02,,,T6001,43,1,0,41,6,0,,0,0,0.0,0,,,1,84
84LA04466,,,,43,1,42,952,T3930,43,,,,40,,,02,4,,0,,,0,,,,02,,,T5359,43,1,0,42,3,0,,0,0,0.0,0,,,1,84
84LA04467,1984-04-07,3,X9951,79,1,00,952,T3930,43,,,,40,,1,00,3,1,98,5,2,230,3,10,7,02,,,00000,00,1,0,42,0,1,97,1,1,12.1,0,,,1,84
84LA04468,1984-05-04,2,T6932,43,1,40,402,T3955,43,,1,,40,,1,02,,1,125,8,2,0,4,09,,02,,,T5048,43,1,88,40,2,1,,1,2,9.2,10,,,1,84
84LA04469,1984-05-04,1,T6933,43,,40,402,T3955,43,,1,,40,,1,02,,1,125,8,2,0,4,,,02,,,T5048,43,0,83,40,2,1,,0,0,11.7,10,,,2,84
84LA04470,,,,94,1,44,001,T3965,43,,,,40,,,52,1,,0,,,0,,,,02,,,M6008,95,1,0,42,8,0,,0,0,0.0,0,,,1,84
84LA04471,1984-05-05,2,X0156,80,1,00,001,T3965,43,,1,,40,,5,20,2,1,126,5,,0,2,,,02,,,00000,97,1,85,42,0,1,,1,1,8.3,10,,,1,84
84LA04472,,,,,1,42,892,T3972,43,,,,40,,,02,,,0,,1,0,,,,02,,,T5299,43,1,0,42,3,0,,0,0,0.0,0,,,1,84
84LA04473,1984-04-06,3,X9856,79,1,00,,T3976,43,,1,,40,,1,00,3,3,97,8,,0,2,,,02,,&,00000,00,1,53,49,0,1,,1,2,11.0,5,,,1,84
84LA04474,1984-04-06,3,X9857,79,,00,,T3976,43,,,X,40,,1,00,3,1,97,8,,107,2,,6,02,,,00000,00,0,0,49,0,1,23,0,0,7.4,0,,,2,84
84LA04475,1984-04-22,2,T6661,43,1,43,433,T3979,43,,1,,40,,1,02,,1,113,8,1,0,3,,,02,,,T5848,43,1,63,43,6,1,,1,2,10.3,10,,,1,84
84LA04476,1984-04-22,2,T6662,43,,43,433,T3979,43,,1,,40,,1,02,,1,113,8,1,0,3,,,02,,,T5848,43,0,69,43,6,1,,0,0,9.6,10,,,2,84
84LA04477,1984-04-29,1,T6873,43,1,43,434,T3995,43,,1,,40,,1,02,,1,120,9,2,0,2,,,02,,,T5877,43,1,76,43,6,1,,1,3,10.6,10,,,1,84
84LA04478,1984-04-29,1,T6874,43,,43,434,T3995,43,,1,,40,,1,02,,3,120,9,2,0,2,,,02,,,T5877,43,0,64,43,6,1,,0,0,8.1,10,,,2,84
84LA04479,1984-04-29,2,T6875,43,,43,434,T3995,43,,1,,40,,1,02,,3,120,9,2,0,2,,,02,525502,-,T5877,43,0,41,43,6,1,,0,0,7.6,5,,,3,84
84LA04480,1984-04-21,1,M7431,94,1,45,401,T4007,43,,,P,40,,1,55,,1,112,8,,160,3,,6,52,,,T4955,43,1,0,52,8,1,19,1,2,9.9,0,,,1,84
84LA04481,1984-04-21,2,M7432,94,,45,401,T4007,43,,1,,40,,1,55,,1,112,8,,0,3,,,52,,,T4955,43,0,80,52,8,1,,0,0,11.0,10,,,2,84
84LA04482,1984-04-18,1,T6531,43,1,42,902,T4013,43,,1,,40,,1,02,,3,109,8,2,0,2,,,02,,,T5123,43,1,63,42,3,1,,1,2,8.0,10,,,1,84
84LA04483,1984-04-18,1,T6532,43,,42,902,T4013,43,,1,,40,,1,02,,1,109,8,2,0,2,,,02,,,T5123,43,0,64,42,3,1,,0,0,8.8,10,,,2,84
84LA04484,1984-04-24,2,T6730,43,1,43,431,T4018,43,,1,,40,,1,02,,1,115,8,1,0,3,,,02,,,T5650,43,1,73,43,6,1,,1,2,12.3,10,18,,1,84
84LA04485,1984-04-24,2,T6731,43,,43,431,T4018,43,,,,40,,1,02,,1,115,8,1,230,3,,7,02,,,T5650,43,0,0,43,6,1,97,0,0,10.1,0,,,2,84
84LA04486,1984-04-18,3,M7208,94,1,44,002,T4043,43,,1,,40,,1,52,,1,109,5,,0,2,,,02,,,M6045,95,1,68,42,8,1,,1,1,11.6,10,,,1,84
84LA04487,,,,,1,42,912,T4045,43,,,,40,,,02,,,0,,1,0,,,,02,,,T4775,43,1,0,42,3,0,,0,0,0.0,0,,,1,84
84LA04488,1984-04-18,2,T6513,43,1,41,411,T4046,43,,1,,40,,1,02,,1,109,8,1,0,3,10,,02,,,T5948,43,1,68,41,6,1,,1,2,9.3,10,,,1,84
84LA04489,1984-04-18,2,T6514,43,,41,411,T4046,43,,1,,40,,1,02,,3,109,8,1,0,3,,,02,,,T5948,43,0,70,41,6,1,,0,0,10.9,10,,,2,84
84LA04490,1984-04-22,2,T6666,43,1,40,403,T4064,43,,1,,30,,1,02,,1,113,8,1,0,3,,,02,,,T5427,43,1,79,40,2,1,,1,2,10.2,10,,,1,84
84LA04491,1984-04-22,2,T6667,43,,40,403,T4064,43,,1,,30,,1,02,,1,113,8,1,0,3,,,02,,,T5427,43,0,83,40,2,1,,0,0,9.6,10,,,2,84
84LA04492,1984-05-11,3,X0214,80,1,00,,T4069,43,,1,,30,,1,00,3,1,132,8,,0,3,,,02,,,00000,00,1,87,49,0,1,,1,2,11.1,10,,,1,84
84LA04493,1984-05-11,3,X0215,80,,00,,T4069,43,,1,,30,,1,00,3,1,132,8,,0,3,,,02,,,00000,00,0,97,49,0,1,,0,0,11.7,10,,,2,84
84LA04494,1984-04-17,2,T6491,43,1,42,922,T4073,43,,1,,30,,1,02,,1,108,5,2,0,2,,,02,,,T5343,43,1,81,42,3,1,,1,1,6.9,10,,,1,84
84LA04495,1984-05-03,2,T6928,43,1,43,432,T4086,43,,1,,30,,1,02,,1,124,9,2,0,3,09,,02,,,T6261,43,1,74,43,6,1,,1,3,8.5,10,,,1,84
84LA04496,1984-05-03,2,T6929,43,,43,432,T4086,43,,1,,30,,1,02,,1,124,9,2,0,3,,,02,,,T6261,43,0,74,43,6,1,,0,0,7.9,10,16,,2,84
84LA04497,1984-05-03,1,T6930,43,,43,432,T4086,43,,1,,30,,1,02,,1,124,9,2,0,3,,,02,338619,-,T6261,43,0,80,43,6,1,,0,0,7.6,5,,,3,84
84LA04498,1984-04-21,2,T6628,43,1,42,932,T4091,43,,1,,30,,1,02,,3,112,8,1,0,2,,,02,,,T5142,43,1,67,42,3,1,,1,2,9.0,10,,,1,84
84LA04499,1984-04-21,1,T6629,43,,42,932,T4091,43,,1,,30,,1,02,,1,112,8,1,0,2,,,02,,,T5142,43,0,78,42,3,1,,0,0,11.8,10,,,2,84
84LA04500,1984-03-30,,,,1,41,412,T4095,43,,,,30,,,02,,,90,0,2,0,0,,0,02,,,T5555,43,1,0,41,6,0,,1,1,0.0,0,,,1,84
84LA04501,1984-05-05,1,T6937,43,1,41,413,T4098,43,,1,,30,,1,02,,1,126,5,1,0,4,09,,02,,,T5808,43,1,73,41,6,1,,1,1,16.8,10,,,1,84
84LA04502,1984-05-02,2,T6917,43,1,42,942,T4102,43,,1,,30,,1,02,,1,123,5,2,0,3,,,02,,,T5397,43,1,95,42,3,1,,1,1,13.2,10,,,1,84
84LA04503,1984-04-23,1,T6696,43,1,41,414,T4105,43,,1,,30,,1,02,,1,114,5,2,0,4,10,,02,669743,+,T6001,43,1,90,41,6,1,,1,1,14.1,15,,,1,84
84LA04504,1984-04-15,1,,,1,40,404,T4108,43,,,,30,,1,02,,1,106,4,2,106,2,,1,02,115163,+,T5383,43,1,0,40,2,0,44,1,2,6.8,5,,,1,84
84LA04505,1984-04-15,1,,,,40,404,T4108,43,,,,30,,1,02,,1,106,4,2,106,2,,1,02,,,T5383,43,0,0,40,2,0,44,0,0,7.8,0,,,2,84
84LA04506,1984-04-23,1,T6710,43,1,40,401,T4109,43,,1,,30,,1,02,,1,114,8,1,0,3,,,02,,,T4955,43,1,73,40,2,1,,1,2,8.1,10,,,1,84
84LA04507,1984-04-23,2,T6711,43,,40,401,T4109,43,,1,,30,,1,02,,1,114,8,1,0,3,,,02,,,T4955,43,0,71,40,2,1,,0,0,10.4,10,,,2,84
84LA04508,1984-04-10,1,T6324,43,1,41,411,T4111,43,,1,,30,,1,02,,1,101,8,1,0,3,,,02,,,T5948,43,1,72,41,6,1,,1,2,9.5,10,,,1,84
84LA04509,1984-04-10,2,T6325,43,,41,411,T4111,43,,1,,30,,1,02,,1,101,8,1,0,3,,,02,,,T5948,43,0,83,41,6,1,,0,0,10.9,10,,,2,84
84LA04510,,,,,1,41,413,T4117,43,,,,30,,,02,,,0,,2,0,,,,02,,,T5808,43,0,0,41,6,0,,0,0,0.0,0,,,1,84
84LA04511,,,,43,1,42,882,T4120,43,,,,30,,,02,1,,0,,,0,,,,02,,,T5453,43,1,0,42,3,0,,0,0,0.0,0,,,1,84
84LA04512,1984-05-04,3,X0142,80,1,00,882,T4120,43,,1,,30,,5,20,2,1,125,8,1,0,3,,,02,,,00000,97,1,80,42,0,1,,1,2,10.0,10,,,1,84
84LA04513,1984-05-04,3,X0143,80,,00,882,T4120,43,,,P,30,,5,20,2,1,125,8,1,167,3,,6,02,,,00000,97,0,0,42,0,1,19,0,0,8.7,0,,,2,84
84LA04514,1984-04-19,2,T6566,43,1,42,802,T4147,43,,1,,30,,1,02,,1,110,8,2,0,2,,,02,,,T5463,43,1,65,42,3,1,,1,2,8.0,10,,,1,84
84LA04515,1984-04-19,2,T6567,43,,42,802,T4147,43,,1,,30,,1,02,,1,110,8,2,0,2,,,02,,,T5463,43,0,82,42,3,1,,0,0,9.6,10,,,2,84
84LA04516,1984-04-14,1,T6404,43,1,42,812,T4148,43,,1,,30,,1,02,,1,105,8,1,0,4,,,02,,,T4979,43,1,81,42,3,1,,1,2,11.9,10,,,1,84
84LA04517,1984-04-14,1,T6405,43,,42,812,T4148,43,,1,,30,,1,02,,1,105,8,1,0,4,,,02,,,T4979,43,0,90,42,3,1,,0,0,11.4,10,,,2,84
84LA04518,1984-04-21,1,T6623,43,1,40,402,T4152,43,,1,,30,,1,02,,1,112,8,2,0,2,,,02,,,T5048,43,1,63,40,2,1,,1,2,9.8,10,,,1,84
84LA04519,1984-04-21,1,T6624,43,,40,402,T4152,43,,1,,30,,1,02,,1,112,8,2,0,2,,,02,,,T5048,43,0,62,40,2,1,,0,0,10.1,10,,,2,84
84LA04520,1984-04-18,2,T6538,43,1,40,403,T4167,43,,1,,30,,1,02,,1,109,8,1,0,3,,,02,,,T5427,43,1,85,40,2,1,,1,2,12.6,10,,,1,84
84LA04521,1984-04-18,1,T6539,43,,40,403,T4167,43,,1,,30,,1,02,,1,109,8,1,0,3,,,02,,,T5427,43,0,67,40,2,1,,0,0,11.7,10,,,2,84
84LA04522,1984-04-17,1,T6482,43,1,42,822,T4170,43,,,,30,,1,02,,1,108,8,2,230,5,07,7,02,,,T4892,43,1,0,42,3,1,97,1,2,9.6,0,,,1,84
84LA04523,1984-04-17,1,T6483,43,,42,822,T4170,43,,1,,30,,1,02,,1,108,8,2,0,5,,,02,,,T4892,43,0,70,42,3,1,,0,0,10.0,10,18,,2,84
84LA04524,1984-04-13,,,,1,43,433,T4172,43,,,,30,,,02,,,104,4,1,104,0,36,1,02,,,T5848,43,1,0,43,6,0,44,1,2,0.0,0,,,1,84
84LA04525,1984-04-13,,,,,43,433,T4172,43,,,,30,,,02,,,104,4,1,104,0,,1,02,,,T5848,43,0,0,43,6,0,44,0,0,0.0,0,,,2,84
84LA04526,1984-05-12,3,X0222,80,1,00,,T4183,43,,,Y,30,,1,00,3,1,133,8,,133,1,,6,02,,,00000,00,1,0,49,0,1,85,1,2,6.0,0,,,1,84
84LA04527,1984-05-12,3,X0223,80,,00,,T4183,43,,1,,30,,1,00,3,1,133,8,,0,1,,,02,525519,-,00000,00,0,62,49,0,1,,0,0,7.2,5,,,2,84
84LA04528,1984-04-28,2,T6868,43,1,40,404,T4186,43,,1,,30,,1,02,,1,119,5,2,0,5,,,02,685543,+,T5383,43,1,92,40,2,1,,1,1,11.7,15,,,1,84
84LA04529,1984-04-12,1,T6344,43,1,41,412,T4188,43,,1,,30,,2,02,,1,103,5,1,0,5,,,02,,,T5555,43,1,95,41,6,1,,1,1,13.6,10,,,1,84
84LA04530,1984-04-16,1,T6470,43,1,41,414,T4193,43,,,,30,,1,02,,1,107,8,2,230,2,,7,02,,,T6001,43,1,0,41,6,1,97,1,2,11.0,0,,,1,84
84LA04531,1984-04-16,2,T6471,43,,41,414,T4193,43,,1,,30,,1,02,,1,107,8,2,0,2,,,02,,,T6001,43,0,80,41,6,1,,0,0,10.4,10,,,2,84
84LA04532,1984-04-29,2,T6879,43,1,40,401,T4199,43,,1,,30,,1,02,,1,120,8,1,0,2,,,02,,,T4955,43,1,77,40,2,1,,1,2,10.3,10,,,1,84
84LA04533,1984-04-29,1,T6880,43,,40,401,T4199,43,,1,,30,,1,02,,1,120,8,1,0,2,,,02,,,T4955,43,0,61,40,2,1,,0,0,11.2,10,,,2,84
84LA04534,1984-04-14,2,,,1,42,832,T4200,43,,,,30,,1,02,,9,105,5,1,105,2,,6,02,732102,+,T5324,43,1,0,42,3,1,29,1,1,10.0,5,20,,1,84
84LA04535,1984-01-06,2,X9348,79,1,00,,T4202,43,,1,,30,,1,00,3,1,6,5,,0,1,,,02,,,00000,00,1,70,49,0,1,,1,1,6.5,10,,,1,84
84LA04536,1984-04-16,1,T6453,43,1,41,411,T4204,43,,,O,30,,1,02,,1,107,8,1,154,2,,6,02,,&,T5948,43,1,0,41,6,1,80,1,2,8.7,0,,,1,84
84LA04537,1984-04-16,2,T6454,43,,41,411,T4204,43,,1,,30,,1,02,,1,107,8,1,0,2,,,02,012563,-,T5948,43,0,87,41,6,1,,0,0,8.8,5,,,2,84
84LA04538,1984-04-23,2,T6694,43,1,41,413,T4210,43,,1,,30,,1,02,,1,114,8,2,0,4,,,02,,,T5808,43,1,75,41,6,1,,1,2,8.7,10,,,1,84
84LA04539,1984-04-23,2,T6695,43,,41,413,T4210,43,,1,,30,,1,02,,3,114,8,2,0,4,,,02,,,T5808,43,0,86,41,6,1,,0,0,10.8,10,,,2,84
84LA04540,1984-04-26,1,T6809,43,1,41,412,T4223,43,,1,,30,,1,02,,1,117,8,1,0,4,,,02,,,T5555,43,1,75,41,6,1,,1,2,8.5,10,,,1,84
84LA04541,1984-04-26,1,T6810,43,,41,412,T4223,43,,1,,30,,1,02,,1,117,8,1,0,4,,,02,,,T5555,43,0,83,41,6,1,,0,0,9.2,10,,,2,84
84LA04542,,,,94,1,45,461,T4225,43,,,,30,,,55,1,,0,,,0,,,,02,,,M5843,94,1,0,42,8,0,,0,0,0.0,0,,,1,84
84LA04543,1984-05-05,2,X0151,80,1,00,461,T4225,43,,1,,30,,5,20,2,1,126,5,,0,2,,,02,,,00000,97,1,69,42,0,1,,1,1,11.5,10,,,1,84
84LA04544,1984-04-19,1,T6558,43,1,40,403,T4245,43,,1,,30,,1,02,,1,110,8,2,0,3,,,02,,,T5427,43,1,94,40,2,1,,1,2,8.9,10,,,1,84
84LA04545,1984-04-19,1,T6559,43,,40,403,T4245,43,,,S,30,,1,02,,1,110,8,2,113,3,,6,02,,,T5427,43,0,0,40,2,1,67,0,0,6.3,0,,,2,84
84LA04546,1984-04-13,1,T6367,43,1,41,414,T4247,43,,,X,30,,1,02,,1,104,8,2,112,2,,6,02,,,T6001,43,1,0,41,6,1,23,1,2,9.0,0,,,1,84
84LA04547,1984-04-13,2,T6368,43,,41,414,T4247,43,,,X,30,,1,02,,1,104,8,2,112,2,,6,02,,,T6001,43,0,0,41,6,1,23,0,0,5.6,0,,,2,84
84LA04548,1984-04-17,2,T6500,43,1,42,842,T4258,43,,1,,30,,1,02,,1,108,8,2,0,3,,,02,,,T4842,43,1,62,42,3,1,,1,2,7.5,10,,,1,84
84LA04549,1984-04-17,1,T6501,43,,42,842,T4258,43,,1,,30,,1,02,,1,108,8,2,0,3,,,02,,,T4842,43,0,64,42,3,1,,0,0,7.5,10,,,2,84
84LA04550,1984-04-12,2,T6342,43,1,42,852,T4261,43,,1,,30,,1,02,,1,103,8,1,0,3,,,02,,,T5369,43,1,75,42,3,1,,1,2,10.0,10,,,1,84
84LA04551,1984-04-12,2,T6343,43,,42,852,T4261,43,,1,,30,,1,02,,1,103,8,1,0,3,,,02,,,T5369,43,0,77,42,3,1,,0,0,8.4,10,,,2,84
84LA04552,1984-04-23,2,T6700,43,1,43,434,T4276,43,,1,,30,,1,02,,1,114,5,2,0,3,10,,02,,,T5877,43,1,91,43,6,1,,1,1,11.1,10,,,1,84
84LA04553,1984-04-10,2,M6675,94,1,44,003,T4302,43,,1,,30,,1,52,,1,101,8,,0,3,,,02,,,M6046,95,1,65,42,8,1,,1,2,9.1,10,,,1,84
84LA04554,1984-04-10,1,M6676,94,,44,003,T4302,43,,1,,30,,1,52,,1,101,8,,0,3,,,02,,,M6046,95,0,68,42,8,1,,0,0,9.5,10,,,2,84
84LA04555,1984-04-16,1,T6459,43,1,42,862,T4304,43,,1,,30,,1,02,,1,107,5,2,0,2,,,02,,,T5253,43,1,83,42,3,1,,1,1,12.6,10,,,1,84
