UID,YR,SEX,LAMB,LB1,LINE,BPEN,DAM,DBRD,DB1,LINBR,BAG,ADAM,TRT,CLR,STM,SPEC,JAW,DAYBN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,INBRD,FONO,FOPU,TRT2,DB2,LBRD,SIRE,SBRD,Y1,WNWT,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT3,CDNO,DATEBN,STMD
76LA02652,76,1,0050,3,70,701,3348,18,1,,1,70,,1,07,,1,105,8,,0,4,,,,,,,8,19,8084,18,0,70,70,2,1,,0,0,12.1,10,,,2,1976-04-14,07
76LA02653,76,2,0051,3,70,701,8035,18,1,,1,20,,1,07,,1,105,5,,0,2,,,,,,,8,19,8084,18,1,71,70,2,1,,1,1,9.7,10,,,1,1976-04-14,07
76LA02654,76,2,0055,3,70,701,7919,18,1,,2,30,,1,07,,1,105,8,,0,4,,,,,,,8,19,8084,18,1,66,70,2,1,,1,2,8.5,10,,,1,1976-04-14,07
76LA02655,76,2,0056,3,70,701,7919,18,1,,2,30,,1,07,,1,105,8,,130,4,,6,,,&,,8,19,8084,18,0,0,70,2,1,01,0,0,9.1,0,,,2,1976-04-14,07
76LA02656,76,2,0059,3,70,702,6679,18,1,,2,40,,1,07,,1,105,5,8,0,5,11,,,,,,8,19,8235,18,1,61,70,2,1,,1,1,11.1,10,,,1,1976-04-14,07
76LA02657,76,1,0062,3,70,702,7714,18,1,,1,30,,1,07,,1,105,5,,0,4,,,,,,,8,19,8235,18,1,64,70,2,1,,1,1,12.7,10,,,1,1976-04-14,07
76LA02658,76,1,0063,3,70,702,7658,18,1,,2,30,,1,07,,1,105,8,,114,4,07,2,,,&,,8,19,8235,18,1,0,70,2,1,93,1,2,12.3,0,,,1,1976-04-14,07
76LA02659,76,2,0064,3,70,702,7658,18,1,,2,30,,1,07,,1,105,8,,0,4,,,,,,,8,19,8235,18,0,38,70,2,1,,0,0,6.7,10,,,2,1976-04-14,07
76LA02660,76,2,0067,3,70,701,6349,18,1,,1,40,,1,07,,1,105,8,,0,4,,,,,,,8,19,8084,18,1,86,70,2,1,,1,2,10.6,10,,,1,1976-04-14,07
76LA02661,76,1,0068,3,70,701,6349,18,1,,1,40,,1,07,,1,105,8,,240,4,,7,,,,,8,19,8084,18,0,0,70,2,1,97,0,0,10.5,0,,,2,1976-04-14,07
76LA02662,76,2,0080,3,70,700,8157,18,1,,1,20,,1,07,,1,105,8,8,0,4,,,,,,,8,19,8466,18,1,83,70,2,1,,1,2,11.7,10,,,1,1976-04-14,07
76LA02663,76,1,0081,3,70,700,8157,18,1,,1,20,,1,07,,1,105,8,8,119,4,,6,,,,,8,19,8466,18,0,0,70,2,1,23,0,0,12.3,0,,,2,1976-04-14,07
76LA02664,76,1,0090,3,70,701,8170,18,1,,1,20,,1,07,,1,105,5,,0,2,,,,,,,8,19,8084,18,1,73,70,2,1,,1,1,11.1,10,,,1,1976-04-14,07
76LA02665,76,2,0100,3,70,702,8517,18,1,,1,20,,1,07,,1,105,5,8,0,3,,,,,,,8,19,8235,18,1,71,70,2,1,,1,1,10.2,10,,,1,1976-04-14,07
76LA02666,76,2,0105,3,70,701,6959,18,1,,1,40,,1,07,,1,106,5,,0,1,,,,,,,8,19,8084,18,1,84,70,2,1,,1,1,12.6,10,,,1,1976-04-15,07
76LA02667,76,2,0138,3,70,701,5355,18,1,,1,50,,1,07,,1,106,8,,125,2,,6,,,&,,8,19,8084,18,1,0,70,2,1,01,1,2,10.8,0,,,1,1976-04-15,07
76LA02668,76,1,0139,3,70,701,5355,18,1,,1,50,,1,07,,1,106,8,,0,2,,,,508062,-,,8,19,8084,18,0,69,70,2,1,,0,0,11.6,5,,,2,1976-04-15,07
76LA02669,76,2,0145,3,70,700,4273,18,1,,3,60,,1,07,,1,106,9,,0,4,,,,,&,,8,19,8466,18,1,35,70,2,1,,1,3,6.5,5,,,1,1976-04-15,07
76LA02670,76,1,0146,3,70,700,4273,18,1,,3,60,,1,07,,1,106,9,,0,4,,,,,,,8,19,8466,18,0,50,70,2,1,,0,0,9.5,10,,,2,1976-04-15,07
76LA02671,76,2,0147,3,70,700,4273,18,1,,3,60,,1,07,,1,106,9,,0,4,,,,,,,8,19,8466,18,0,58,70,2,1,,0,0,8.9,10,,,3,1976-04-15,07
76LA02672,76,2,0156,3,70,700,7238,18,1,,1,40,,1,07,,1,106,8,8,0,4,,,,,,,8,19,8466,18,1,77,70,2,1,,1,2,9.3,10,,,1,1976-04-15,07
76LA02673,76,2,0157,3,70,700,7238,18,1,,1,40,,1,07,,1,106,8,8,111,4,,2,,,&,,8,19,8466,18,0,0,70,2,1,93,0,0,6.2,0,,,2,1976-04-15,07
76LA02674,76,1,0177,3,70,700,3673,18,1,,3,70,,1,07,,1,107,5,,0,4,,,,,,,8,19,8466,18,1,74,70,2,1,,1,1,12.8,10,,,1,1976-04-16,07
76LA02675,76,2,0179,3,70,700,7388,18,1,,2,30,,1,07,,1,107,8,8,0,4,10,,,,,,8,19,8466,18,1,78,70,2,1,,1,2,9.1,10,,,1,1976-04-16,07
76LA02676,76,1,0180,3,70,700,7388,18,1,,2,30,,1,07,,1,107,8,8,131,4,,6,,,,,8,19,8466,18,0,0,70,2,1,01,0,0,10.3,0,,,2,1976-04-16,07
76LA02677,76,1,0187,3,70,702,5871,18,1,,2,50,,1,07,,1,107,5,8,0,4,,,,,,,8,19,8235,18,1,84,70,2,1,,1,1,14.8,10,,,1,1976-04-16,07
76LA02678,76,1,0194,3,70,700,5963,18,1,,2,50,,1,07,,1,107,5,8,133,4,,6,,,&,,8,19,8466,18,1,0,70,2,1,23,1,1,11.3,0,,,1,1976-04-16,07
76LA02679,76,1,0212,3,70,702,6534,18,1,,1,40,,1,07,,1,108,8,8,0,3,10,,,,&,,8,19,8235,18,1,50,70,2,1,,1,2,9.1,5,,,1,1976-04-17,07
76LA02680,76,2,0213,3,70,702,6534,18,1,,1,40,,1,07,,1,108,8,8,0,3,,,,,,,8,19,8235,18,0,33,70,2,1,,0,0,8.8,10,,,2,1976-04-17,07
76LA02681,76,1,0214,3,70,700,5921,18,1,,2,50,,1,07,,1,108,8,8,240,3,,7,,,,,8,19,8466,18,1,0,70,2,1,97,1,2,9.2,0,,,1,1976-04-17,07
76LA02682,76,2,0215,3,70,700,5921,18,1,,2,50,,1,07,,1,108,8,8,0,3,,,,,,,8,19,8466,18,0,69,70,2,1,,0,0,8.6,10,,,2,1976-04-17,07
76LA02683,76,2,0245,3,70,701,4732,18,1,,9,60,,1,07,,1,108,5,8,0,3,,,,,,,8,19,8084,18,1,76,70,2,1,,1,1,12.6,10,,,1,1976-04-17,07
76LA02684,76,2,0271,3,70,701,5121,18,1,,2,60,,1,07,,1,109,8,,0,3,,,,,,,8,19,8084,18,1,53,70,2,1,,1,2,10.2,10,,,1,1976-04-18,07
76LA02685,76,2,0272,3,70,701,5121,18,1,,2,60,,1,07,,1,109,8,,0,3,,,,,,,8,19,8084,18,0,70,70,2,1,,0,0,10.5,10,,,2,1976-04-18,07
76LA02686,76,2,0282,3,70,702,7440,18,1,,2,30,,1,07,,1,109,8,8,0,4,10,,,,,,8,19,8235,18,1,56,70,2,1,,1,2,8.2,10,,,1,1976-04-18,07
76LA02687,76,2,0283,3,70,702,7440,18,1,,2,30,,1,07,,1,109,8,8,240,4,,7,,,,,8,19,8235,18,0,0,70,2,1,97,0,0,10.3,0,,,2,1976-04-18,07
76LA02688,76,2,0286,3,70,702,3567,18,1,,4,70,,1,07,,1,109,9,,147,4,07,6,,754942,-,,8,19,8235,18,1,0,70,2,1,01,1,3,10.4,0,,,1,1976-04-18,07
76LA02689,76,1,0287,3,70,702,3567,18,1,,4,70,,1,07,,1,109,9,,126,4,,6,,,,,8,19,8235,18,0,0,70,2,1,01,0,0,8.5,0,,,2,1976-04-18,07
76LA02690,76,1,0288,3,70,702,3567,18,1,,4,70,,1,07,,1,109,9,,0,4,,,,,,,8,19,8235,18,0,55,70,2,1,,0,0,10.3,10,,,3,1976-04-18,07
76LA02691,76,1,0289,3,70,700,8487,18,1,,1,20,,1,07,,1,109,8,,111,3,,2,,,&,,8,19,8466,18,1,0,70,2,1,93,1,2,9.1,0,,,1,1976-04-18,07
76LA02692,76,1,0290,3,70,700,8487,18,1,,1,20,,2,07,,1,109,8,,0,3,,,,,,,8,19,8466,18,0,75,70,2,1,,0,0,8.9,10,,,2,1976-04-18,07
76LA02693,76,1,0295,3,70,700,8564,18,1,,1,20,,1,07,,1,110,5,8,111,2,,6,,,,,8,19,8466,18,1,0,70,2,1,21,1,1,8.2,0,,,1,1976-04-19,07
76LA02694,76,2,0305,3,70,700,3312,18,1,,3,70,,1,07,,1,110,5,,0,3,,,,,,,8,19,8466,18,1,90,70,2,1,,1,1,11.7,10,,,1,1976-04-19,07
76LA02695,76,1,0344,3,70,701,8465,18,1,,1,20,,1,07,,1,112,5,8,0,2,,,,,,,8,19,8084,18,1,87,70,2,1,,1,1,12.4,10,,,1,1976-04-21,07
76LA02696,76,1,0345,3,70,700,5054,18,1,,2,60,,1,07,,1,112,5,,240,4,,7,,,,,8,19,8466,18,1,0,70,2,1,97,1,1,13.4,0,,,1,1976-04-21,07
76LA02697,76,2,0348,3,70,700,8502,18,1,,1,20,,1,07,,1,113,5,,114,0,,2,,,&,,8,19,8466,18,1,0,70,2,1,93,1,1,9.0,0,,,1,1976-04-22,07
76LA02698,76,,,3,70,702,8494,18,1,,1,20,,,07,,,90,0,,0,0,,0,,,,,8,18,8235,18,1,0,70,2,0,27,1,1,0.0,0,,,1,1976-03-30,07
76LA02699,76,,,3,70,702,6385,18,1,,1,40,,,07,,,92,2,,0,0,,0,,,,,8,18,8235,18,1,0,70,2,0,27,1,2,0.0,0,,,1,1976-04-01,07
76LA02700,76,,,3,70,702,6385,18,1,,1,40,,,07,,,92,2,,0,0,,0,,,,,8,18,8235,18,0,0,70,2,0,27,0,0,0.0,0,,,2,1976-04-01,07
76LA02701,76,1,,3,70,701,8343,18,1,,1,20,,1,07,,1,100,7,8,0,2,,1,,,,,8,18,8084,18,0,0,70,2,0,44,0,0,9.4,0,,,2,1976-04-09,07
76LA02702,76,2,,3,70,701,7788,18,1,,1,30,,1,07,,1,88,4,,0,3,,1,,292993,+,,8,18,8084,18,1,0,70,2,0,44,1,2,5.4,5,,,1,1976-03-28,07
76LA02703,76,2,,3,70,701,7788,18,1,,1,30,,1,07,,1,88,4,,0,3,,1,,,,,8,18,8084,18,0,0,70,2,0,44,0,0,5.4,0,,,2,1976-03-28,07
76LA02704,76,2,,3,70,702,4759,18,1,,2,60,,1,07,,1,103,7,8,0,4,,1,,,,,8,18,8235,18,0,0,70,2,0,44,0,0,4.3,0,,,2,1976-04-12,07
76LA02705,76,1,0734,4,70,700,8860,42,4,,9,30,,1,02,,1,100,5,,0,3,02,,,,,,2,43,0008,43,1,78,70,2,1,,1,1,11.1,10,,,1,1976-04-09,02
76LA02706,76,2,0735,4,70,700,9525,42,4,,1,20,,1,02,,1,101,5,8,0,4,,,,,,,2,43,0008,43,1,92,70,2,1,,1,1,10.0,10,,,1,1976-04-10,02
76LA02707,76,2,0740,4,70,702,9362,42,4,,1,20,,1,02,,1,101,5,,0,4,,,,,,,2,43,9524,42,1,73,70,2,1,,1,1,8.8,10,,,1,1976-04-10,02
76LA02708,76,2,0741,4,70,702,7789,42,4,,2,40,,1,02,,1,101,8,,0,4,,,,,,,2,43,9524,42,1,74,70,2,1,,1,2,10.7,10,,,1,1976-04-10,02
76LA02709,76,2,0742,4,70,702,7789,42,4,,2,40,,1,02,,1,101,8,,0,4,,,,,,,2,43,9524,42,0,73,70,2,1,,0,0,11.0,10,,,2,1976-04-10,02
76LA02710,76,1,0745,4,70,700,6796,42,4,,1,50,,1,02,,1,101,8,8,0,4,,,,,,,2,43,0008,43,1,80,70,2,1,,1,2,10.8,10,,,1,1976-04-10,02
76LA02711,76,2,0746,4,70,700,6796,42,4,,1,50,,1,02,,1,101,8,8,0,4,,,,,,,2,43,0008,43,0,75,70,2,1,,0,0,9.1,10,,,2,1976-04-10,02
76LA02712,76,1,0771,4,70,700,2966,42,4,,2,80,,1,02,,1,103,8,2,131,4,,6,,,,,2,43,0008,43,1,0,70,2,1,01,1,2,9.8,0,,,1,1976-04-12,02
76LA02713,76,1,0772,4,70,700,2966,42,4,,2,80,,1,02,,1,103,8,2,240,4,,7,,,,,2,43,0008,43,0,0,70,2,1,97,0,0,10.7,0,,,2,1976-04-12,02
76LA02714,76,1,0775,4,70,700,8917,42,4,,1,30,,1,02,,1,103,5,8,0,4,,,,,,,2,43,0008,43,1,93,70,2,1,,1,1,13.0,10,,,1,1976-04-12,02
76LA02715,76,2,0780,4,70,702,8580,42,4,,2,30,,1,02,,1,103,5,8,0,4,,,,,,,2,43,9524,42,1,86,70,2,1,,1,1,12.5,10,,,1,1976-04-12,02
76LA02716,76,1,0794,4,70,702,7905,42,4,,2,40,,1,02,,1,104,5,8,235,3,,5,,,&,,2,43,9524,42,1,55,70,2,1,95,1,1,7.6,5,,,1,1976-04-13,02
76LA02717,76,,,4,70,701,9697,42,4,,1,20,,,02,,,90,0,,0,0,,0,,,,,2,43,9285,42,1,0,70,2,0,27,1,1,0.0,0,,,1,1976-03-30,02
76LA02718,76,,,4,70,701,8313,42,4,,2,30,,,02,,,90,0,,0,0,,0,,,,,2,43,9285,42,1,0,70,2,0,27,1,1,0.0,0,,,1,1976-03-30,02
76LA02719,76,,,4,70,700,6683,42,4,,2,50,,,02,,,115,6,8,0,3,,0,,,,,2,43,0008,43,0,0,70,2,0,27,0,0,0.0,0,,,2,1976-04-24,02
76LA02720,76,,,4,70,701,5884,42,4,,2,50,,,02,,,74,2,8,0,0,,0,,,,,2,43,9285,42,1,0,70,2,0,27,1,2,0.0,0,,,1,1976-03-14,02
76LA02721,76,,,4,70,701,5884,42,4,,2,50,,,02,,,74,2,8,0,0,,0,,,,,2,43,9285,42,0,0,70,2,0,27,0,0,0.0,0,,,2,1976-03-14,02
76LA02722,76,1,,4,70,702,0024,43,4,,1,20,,1,02,,1,116,1,,0,4,,1,,729562,+,,3,43,9524,42,1,0,70,2,0,44,1,1,8.2,5,,,1,1976-04-25,02
76LA02723,76,1,,4,70,702,9780,42,4,,1,20,,1,02,,1,113,1,8,0,4,,1,,116943,+,,2,43,9524,42,1,0,70,2,0,44,1,1,12.7,5,,,1,1976-04-22,02
76LA02724,76,2,,4,70,700,5878,42,4,,1,50,,1,02,,1,125,1,,0,3,,1,,,,,2,43,0008,43,1,0,70,2,0,44,1,1,8.0,0,,,1,1976-05-04,02
76LA02725,76,1,,4,70,700,6141,42,4,,1,50,,1,02,,1,103,1,,0,2,,1,,,,,2,43,0008,43,1,0,70,2,0,44,1,1,7.8,0,,,1,1976-04-12,02
76LA02726,76,2,,4,70,700,5004,42,4,,2,60,,1,02,,1,111,9,8,0,4,,1,,,,,2,43,0008,43,0,0,70,2,0,44,0,0,9.1,0,,,3,1976-04-20,02
76LA02727,76,,,6,70,700,5509,62,6,,1,20,,,06,,,103,2,8,0,3,,0,,399193,+,,2,62,5182,62,1,0,70,2,0,27,1,2,0.0,5,,,1,1976-04-12,06
76LA02728,76,,,6,70,700,5509,62,6,,1,20,,,06,,,103,2,8,0,3,,0,,,,,2,62,5182,62,0,0,70,2,0,27,0,0,0.0,0,,,2,1976-04-12,06
76LA02729,76,1,,6,70,700,1115,62,6,,2,60,,1,06,,1,116,7,,0,3,,1,,,,,2,62,5182,62,0,0,70,2,0,44,0,0,11.2,0,,,2,1976-04-25,06
76LA02730,76,2,,6,70,702,5523,62,6,,1,20,,1,06,,1,105,9,,0,4,,1,,,,,2,62,5642,62,0,0,70,2,0,44,0,0,4.0,0,,,3,1976-04-14,06
76LA02731,76,1,,6,70,702,2908,62,6,,-,50,,1,06,,1,113,4,8,0,2,,1,,116443,+,,2,62,5642,62,0,0,70,2,0,44,0,0,8.2,5,,,2,1976-04-22,06
76LA02732,76,2,,6,70,702,2908,62,6,,-,50,,1,06,,1,113,4,8,0,2,04,1,,,,,2,62,5642,62,1,0,70,2,0,44,1,2,9.7,0,,,1,1976-04-22,06
76LA02733,76,,,0,72,840,7595,18,1,,2,30,,,07,,,0,,,0,,,,,,,,8,18,8702,18,0,0,72,3,0,,0,0,0.0,0,,,1,,07
76LA02734,76,,,0,72,860,5597,18,1,,1,50,,,07,,,0,,,0,,,,,,,,8,18,8133,18,0,0,72,3,0,,0,0,0.0,0,,,1,,07
76LA02735,76,,,0,72,920,4300,18,1,,2,60,,,07,,,0,,8,0,,,,,,,,8,18,8611,18,0,0,72,3,0,,0,0,0.0,0,,,1,,07
76LA02736,76,,,0,72,990,8127,18,1,,1,20,,,07,1,,0,,,0,,,,,,,,8,,8694,18,1,0,72,3,0,,0,0,0.0,0,,,1,,07
76LA02737,76,,,0,72,930,8339,18,1,,1,20,,,07,1,,0,,,0,,,,,,,,8,,8707,18,1,0,72,3,0,,0,0,0.0,0,,,1,,07
76LA02738,76,,,0,72,840,8671,18,1,,1,20,,,07,,,0,,,0,,,,,,,,8,18,8702,18,1,0,72,3,0,,0,0,0.0,0,,,1,,07
76LA02739,76,,,0,72,870,7894,18,1,,1,30,,,07,,,0,,8,0,,,,,,,,8,18,8565,18,1,0,72,3,0,,0,0,0.0,0,,,1,,07
76LA02740,76,,,0,72,940,5461,18,1,,1,50,,,07,,,0,,8,0,,,,,,,,8,18,8545,18,1,0,72,3,0,,0,0,0.0,0,,,1,,07
76LA02741,76,,,0,72,920,5550,18,1,,1,50,,,07,,,0,,8,0,,,,,,,,8,18,8611,18,1,0,72,3,0,,0,0,0.0,0,,,1,,07
76LA02742,76,,,0,72,830,5804,18,1,,1,50,,,07,,,0,,,0,,,,,,,,8,18,8480,18,1,0,72,3,0,,0,0,0.0,0,,,1,,07
76LA02743,76,,,0,72,880,4093,18,1,,1,70,,,07,,,0,,,0,,,,,,,,8,18,8738,18,1,0,72,3,0,,0,0,0.0,0,,,1,,07
76LA02744,76,2,9512,3,72,890,7769,18,1,,1,30,,1,07,,1,88,5,8,0,2,,,,,,,8,18,8194,18,1,60,72,3,1,,1,1,9.8,10,,,1,1976-03-28,07
76LA02745,76,2,9542,3,72,900,8069,18,1,,1,20,,1,07,,1,93,5,8,0,2,,,,,,,8,18,8249,18,1,69,72,3,1,,1,1,10.2,10,,,1,1976-04-02,07
76LA02746,76,1,9551,3,72,810,3356,18,1,,1,70,,1,07,,1,92,8,,0,3,,,,,,,8,18,8037,18,1,48,72,3,1,,1,2,10.0,10,,,1,1976-04-01,07
76LA02747,76,1,9552,3,72,810,3356,18,1,,1,70,,1,07,,1,92,8,,0,3,,,,,,,8,18,8037,18,0,44,72,3,1,,0,0,8.4,10,,,2,1976-04-01,07
76LA02748,76,2,9555,3,72,970,5544,18,1,,1,50,,1,07,,1,92,8,8,0,3,,,,,,,8,18,8436,18,1,70,72,3,1,,1,2,8.6,10,,,1,1976-04-01,07
76LA02749,76,1,9556,3,72,970,5544,18,1,,1,50,,1,07,,1,92,8,8,95,3,,6,,,,,8,18,8436,18,0,0,72,3,1,21,0,0,8.9,0,,,2,1976-04-01,07
76LA02750,76,1,9557,3,72,850,6134,18,1,,1,50,,1,07,,1,92,8,,0,2,,,,,,,8,18,8171,18,1,53,72,3,1,,1,2,9.9,10,,,1,1976-04-01,07
76LA02751,76,1,9558,3,72,850,6134,18,1,,1,50,,1,07,,1,92,8,,0,2,,,,,,,8,18,8171,18,0,48,72,3,1,,0,0,6.8,10,,,2,1976-04-01,07
76LA02752,76,1,9565,3,72,970,3820,18,1,,1,70,,1,07,,1,94,5,,0,4,,,,,,,8,18,8436,18,1,76,72,3,1,,1,1,11.7,10,,,1,1976-04-03,07
76LA02753,76,1,9566,3,72,800,4858,18,1,,2,60,,1,07,,1,94,5,8,0,4,,,,,,,8,18,8456,18,1,67,72,3,1,,1,1,8.7,10,,,1,1976-04-03,07
76LA02754,76,2,9570,3,72,980,5339,18,1,,1,50,,1,07,,1,94,8,,0,3,,,,,,,8,18,8154,18,1,69,72,3,1,,1,2,10.5,10,,,1,1976-04-03,07
76LA02755,76,1,9571,3,72,980,5339,18,1,,1,50,,1,07,,1,94,8,,0,3,,,,,&,,8,18,8154,18,0,42,72,3,1,,0,0,9.4,5,,,2,1976-04-03,07
76LA02756,76,2,9583,3,72,850,6499,18,1,,1,40,,1,07,,1,94,8,,0,4,,,,,,,8,18,8171,18,1,59,72,3,1,,1,2,9.4,10,,,1,1976-04-03,07
76LA02757,76,1,9584,3,72,850,6499,18,1,,1,40,,1,07,,1,94,8,,0,4,,,,,,,8,18,8171,18,0,55,72,3,1,,0,0,9.3,10,,,2,1976-04-03,07
76LA02758,76,1,9592,3,72,890,6231,18,1,,1,50,,1,07,,1,95,8,,0,4,,,,,,,8,18,8194,18,1,61,72,3,1,,1,2,13.8,10,,,1,1976-04-04,07
76LA02759,76,1,9593,3,72,890,6231,18,1,,1,50,,1,07,,1,95,8,,0,4,,,,,,,8,18,8194,18,0,59,72,3,1,,0,0,11.7,10,,,2,1976-04-04,07
76LA02760,76,2,9594,3,72,900,7034,18,1,,2,40,,1,07,,1,95,8,8,0,3,,,,,,,8,18,8249,18,1,71,72,3,1,,1,2,9.8,10,,,1,1976-04-04,07
76LA02761,76,1,9595,3,72,900,7034,18,1,,2,40,,1,07,,1,95,8,8,0,3,,,,,,,8,18,8249,18,0,60,72,3,1,,0,0,12.5,10,,,2,1976-04-04,07
76LA02762,76,2,9596,3,72,850,7875,18,1,,2,30,,1,07,,1,95,5,8,0,4,,,,,,,8,18,8171,18,1,71,72,3,1,,1,1,13.5,10,,,1,1976-04-04,07
76LA02763,76,2,9616,3,72,930,3814,18,1,,2,70,,1,07,,1,96,8,,0,1,,,,654118,-,,8,18,8707,18,1,46,72,3,1,,1,2,7.4,5,,,1,1976-04-05,07
76LA02764,76,1,9617,3,72,930,3814,18,1,,2,70,,1,07,,1,96,8,,0,1,,,,,,,8,18,8707,18,0,42,72,3,1,,0,0,8.8,10,,,2,1976-04-05,07
76LA02765,76,1,9622,3,72,870,8596,18,1,,1,20,,1,07,,1,96,5,8,0,2,,,,,,,8,18,8565,18,1,66,72,3,1,,1,1,10.8,10,,,1,1976-04-05,07
76LA02766,76,1,9638,3,72,830,8722,18,1,,1,20,,1,07,,1,96,5,8,0,3,,,,,,,8,18,8480,18,1,58,72,3,1,,1,1,11.7,10,,,1,1976-04-05,07
76LA02767,76,1,9654,3,72,930,5561,18,1,,2,50,,1,07,,1,97,8,,0,3,,,,,,,8,18,8707,18,1,61,72,3,1,,1,2,10.9,10,,,1,1976-04-06,07
76LA02768,76,1,9655,3,72,930,5561,18,1,,2,50,,1,07,,1,97,8,,0,3,,,,,,,8,18,8707,18,0,67,72,3,1,,0,0,11.4,10,,,2,1976-04-06,07
76LA02769,76,2,9659,3,72,920,6797,18,1,,2,40,,1,07,,1,97,8,8,204,3,,6,,,&,,8,18,8611,18,1,0,72,3,1,01,1,2,9.6,0,,,1,1976-04-06,07
76LA02770,76,1,9660,3,72,920,6797,18,1,,2,40,,1,07,,1,97,8,8,0,3,,,,,,,8,18,8611,18,0,75,72,3,1,,0,0,10.4,10,,,2,1976-04-06,07
76LA02771,76,1,9671,3,72,810,7578,18,1,,1,30,,1,07,,1,97,8,8,0,3,,,,,,,8,18,8037,18,1,63,72,3,1,,1,2,8.6,10,,,1,1976-04-06,07
76LA02772,76,1,9672,3,72,810,7578,18,1,,1,30,,1,07,,1,96,8,8,0,3,,,,,,,8,18,8037,18,0,52,72,3,1,,0,0,7.5,10,,,2,1976-04-05,07
76LA02773,76,1,9689,3,72,910,7336,18,1,,2,30,,1,07,,1,97,5,8,240,3,,7,,,,,8,18,8537,18,1,0,72,3,1,97,1,1,11.1,0,,,1,1976-04-06,07
76LA02774,76,2,9694,3,72,950,7066,18,1,,2,40,,1,07,,1,98,8,8,0,3,,,,,,,8,18,8079,18,1,59,72,3,1,,1,2,8.9,10,,,1,1976-04-07,07
76LA02775,76,1,9695,3,72,950,7066,18,1,,2,40,,1,07,,1,98,8,8,0,3,,,,,,,8,18,8079,18,0,55,72,3,1,,0,0,9.2,10,,,2,1976-04-07,07
76LA02776,76,2,9698,3,72,910,6938,18,1,,2,40,,1,07,,1,98,8,,0,4,,,,,,,8,18,8537,18,1,51,72,3,1,,1,2,9.5,10,,,1,1976-04-07,07
76LA02777,76,1,9699,3,72,910,6938,18,1,,2,40,,1,07,,1,98,8,,0,4,,,,,,,8,18,8537,18,0,48,72,3,1,,0,0,8.7,10,,,2,1976-04-07,07
76LA02778,76,2,9700,3,72,940,3847,18,1,,3,70,,1,07,,1,98,8,,0,3,,,,,,,8,18,8545,18,1,66,72,3,1,,1,2,11.0,10,,,1,1976-04-07,07
76LA02779,76,1,9701,3,72,940,3847,18,1,,3,70,,1,07,,1,98,8,,0,3,,,,,,,8,18,8545,18,0,68,72,3,1,,0,0,10.7,10,,,2,1976-04-07,07
76LA02780,76,1,9711,3,72,870,6205,18,1,,2,50,,1,07,,1,98,5,,0,4,,,,,,,8,18,8565,18,1,92,72,3,1,,1,1,13.4,10,,,1,1976-04-07,07
76LA02781,76,2,9722,3,72,870,3738,18,1,,2,70,,1,07,,1,98,8,,0,2,,,,,,,8,18,8565,18,1,47,72,3,1,,1,2,10.2,10,,,1,1976-04-07,07
76LA02782,76,2,9723,3,72,870,3738,18,1,,2,70,,1,07,,1,98,8,,240,2,,7,,,&,,8,18,8565,18,0,0,72,3,1,97,0,0,8.0,0,,,2,1976-04-07,07
76LA02783,76,1,9753,3,72,810,8591,18,1,,1,20,,1,07,,6,99,5,8,240,3,,7,,,,,8,18,8037,18,1,0,72,3,1,97,1,1,7.4,0,,,1,1976-04-08,07
76LA02784,76,1,9758,3,72,840,4205,18,1,,2,60,,1,07,,1,99,8,,0,2,,,,,&,,8,18,8702,18,1,39,72,3,1,,1,2,7.8,5,,,1,1976-04-08,07
76LA02785,76,1,9759,3,72,840,4205,18,1,,2,60,,1,07,,1,99,8,,204,2,,6,,,&,,8,18,8702,18,0,0,72,3,1,01,0,0,10.2,0,,,2,1976-04-08,07
76LA02786,76,1,9791,3,72,810,6281,18,1,,2,40,,1,07,,1,99,5,,0,4,09,,,,,,8,18,8037,18,1,72,72,3,1,,1,1,10.5,10,,,1,1976-04-08,07
76LA02787,76,1,9804,3,72,820,6364,18,1,,3,40,,1,07,,1,100,5,,0,3,,,,,,,8,18,8638,18,1,76,72,3,1,,1,1,11.2,10,,,1,1976-04-09,07
76LA02788,76,1,9807,3,72,940,7329,18,1,,1,30,,1,07,,1,100,7,,0,3,,,,,,,8,18,8545,18,1,47,72,3,1,,1,2,9.1,10,,,1,1976-04-09,07
76LA02789,76,2,9810,3,72,880,7304,18,1,,2,30,,1,07,,1,100,8,,0,3,,,,,,,8,18,8738,18,1,58,72,3,1,,1,2,8.0,10,,,1,1976-04-09,07
76LA02790,76,1,9811,3,72,880,7304,18,1,,2,30,,1,07,,1,100,8,,0,3,,,,,,,8,18,8738,18,0,45,72,3,1,,0,0,9.0,10,,,2,1976-04-09,07
76LA02791,76,2,9814,3,72,970,7670,18,1,,1,30,,1,07,,1,100,8,8,118,3,,6,,,,,8,18,8436,18,1,0,72,3,1,23,1,2,10.7,0,,,1,1976-04-09,07
76LA02792,76,1,9815,3,72,970,7670,18,1,,1,30,,1,07,,1,100,8,8,0,3,,,,,,,8,18,8436,18,0,80,72,3,1,,0,0,9.6,10,,,2,1976-04-09,07
76LA02793,76,1,9825,3,72,890,4988,18,1,,2,60,,1,07,,1,100,8,8,0,4,,,,,,,8,18,8194,18,1,60,72,3,1,,1,2,11.3,10,,,1,1976-04-09,07
