UID,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,ADAM,AGE,STMD,BGRP,RGRP,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,YR,INBRL
92LA02772,S0804,10,US,MX,00000,97,20,2.0,07,1,,0408,99,8,2,3,7.8,5,1,Z1549,81,00,10,,0,,,,,,,,MER,N,2,,0,0,0,1,1,1.0,74.8,1,54,183,1,1992-04-08,92,0.0
92LA02773,S0805,10,FW,MX,00000,97,20,2.0,41,1,,0402,93,5,1,3,9.5,5,6,Z1403,81,00,11,,0,,,,SM.BAG,,,,MER,B,1,,1,1,1,1,1,1.0,36.8,1,30,183,1,1992-04-02,92,0.0
92LA02774,S0808,10,SW,MX,00000,97,20,2.0,41,1,,0330,90,5,3,2,11.4,5,1,Z1346,81,00,11,,0,,,,,,,,MER,W,1,,1,1,1,1,1,1.0,75.2,1,61,183,1,1992-03-30,92,0.0
92LA02775,S0809,10,US,MX,00000,97,20,2.0,07,1,,0330,90,5,3,3,13.1,5,1,Z1341,81,00,10,,0,,,,,,,,MER,N,1,,1,1,1,1,1,1.0,101.4,1,83,183,1,1992-03-30,92,0.0
92LA02776,S0810,10,US,MX,00000,97,20,2.0,07,1,,0407,98,5,3,3,14.0,5,1,Z1504,81,00,10,,0,,,,,,,,MER,A,1,,1,1,1,1,1,1.0,97.4,1,68,183,1,1992-04-07,92,0.0
92LA02777,S0811,10,US,MX,00000,97,20,2.0,07,1,,0409,100,5,3,2,12.0,5,1,Z1576,81,00,10,,0,,,,,4TEATS,,,MER,S,1,,1,1,1,1,1,1.0,91.8,1,67,183,1,1992-04-09,92,0.0
92LA02778,S0812,10,13,R-6,S0043,10,20,2.0,07,1,,0402,93,5,4,2,10.6,1,1,S2499,10,18,07,,0,,599163,+,,4TEATS,,,,N,1,,1,1,1,1,1,1.5,84.4,1,66,183,1,1992-04-02,92,0.039
92LA02779,S0818,10,18,R14,S0680,10,20,2.0,07,1,,0303,63,0,3,,0.0,,,,,18,42,0,0,,135581,+,,,,,,J,1,,1,1,1,0,0,0.5,0.0,,0,0,,1992-03-03,92,0.0
92LA02780,S0819,10,13,R-7,S0752,10,20,2.0,07,1,,0411,102,7,3,2,8.3,1,1,S2942,10,18,07,,0,,,,,,,,,S,1,,1,1,2,1,1,1.0,82.8,1,58,183,1,1992-04-11,92,0.025
92LA02781,S0819,10,13,R-7,S0752,10,20,2.0,07,1,,0411,102,7,3,1,7.5,1,1,,,18,07,1,0,,,,,,,,,S,2,,0,0,0,0,0,0.0,0.0,,0,0,,1992-04-11,92,0.025
92LA02782,S0823,10,FW,MX,00000,97,20,2.0,41,1,,0411,102,5,2,2,12.4,5,1,Z1635,81,00,11,,0,,,,,,,,MER,N,1,,1,1,1,1,1,1.0,83.9,1,63,183,1,1992-04-11,92,0.0
92LA02783,S0824,10,FW,MX,00000,97,20,2.0,41,1,,0410,101,8,3,3,9.8,5,2,Z1623,81,00,11,,0,,,,,,,,MER,Y,1,,1,1,2,1,1,1.0,73.6,1,54,183,1,1992-04-10,92,0.0
92LA02784,S0824,10,FW,MX,00000,97,20,2.0,41,1,,0410,101,8,3,2,8.5,5,1,Z1624,81,00,11,,0,,,,,,,,MER,Y,2,,0,0,0,1,1,1.0,34.3,1,23,183,1,1992-04-10,92,0.0
92LA02785,S0825,10,SW,MX,00000,97,20,2.0,41,1,,0508,129,5,3,2,10.0,5,1,Z2232,81,00,11,,0,,,,UT.PROLAPSE,,,,MER,W,1,,1,1,1,1,1,1.0,63.4,1,31,184,2,1992-05-08,92,0.0
92LA02786,S0826,10,SW,MX,00000,97,20,2.0,41,1,,0408,99,5,4,3,12.8,5,2,Z1573,81,00,11,,0,,,,,,,,MER,S,1,,1,1,1,1,1,1.0,75.0,1,58,183,1,1992-04-08,92,0.0
92LA02787,S0828,10,US,MX,00000,97,20,2.0,07,1,,0402,93,5,3,2,11.8,5,1,Z1395,81,00,10,,0,,,,,,,,MER,W,1,,1,1,1,1,1,1.0,78.2,1,70,183,1,1992-04-02,92,0.0
92LA02788,S0829,10,US,MX,00000,97,20,2.0,07,1,,0407,98,8,3,3,8.4,5,1,Z1536,81,00,10,,0,,,,,,,,MER,W,1,,1,1,2,1,1,1.0,76.1,1,53,183,1,1992-04-07,92,0.0
92LA02789,S0829,10,US,MX,00000,97,20,2.0,07,1,,0407,98,8,3,2,9.2,5,1,Z1537,81,00,10,,0,,,,,,,,MER,W,2,,0,0,0,1,1,1.0,57.9,1,41,183,1,1992-04-07,92,0.0
92LA02790,S0830,10,US,MX,00000,97,20,2.0,07,1,,0413,104,5,3,2,10.2,5,1,Z1729,81,00,10,,0,,,,1EYE-EWE.D102,,,,MER,Y,1,,1,1,1,1,1,1.0,61.0,1,43,184,2,1992-04-13,92,0.0
92LA02791,S0831,10,US,MX,00000,97,20,2.0,07,1,,0409,100,8,3,3,4.7,5,1,Z1578,81,00,10,6,101,54,,,,"RAT,FX.RIBS",,,MER,N,1,,1,1,2,1,0,0.0,0.0,,0,0,,1992-04-09,92,0.0
92LA02792,S0831,10,US,MX,00000,97,20,2.0,07,1,,0409,100,8,3,2,6.2,5,1,Z1579,81,00,10,6,126,19,,,,,,,MER,N,2,,0,0,0,1,0,0.0,0.0,,0,0,,1992-04-09,92,0.0
92LA02793,S0832,10,US,MX,00000,97,20,2.0,07,1,,0413,104,5,3,3,11.0,5,2,Z1736,81,00,10,6,111,86,,,,,,,MER,Y,1,,1,1,1,1,0,0.0,0.0,,0,0,,1992-04-13,92,0.0
92LA02794,S0834,10,13,R-8,S9826,19,20,2.0,07,1,,0411,102,5,3,2,9.3,1,1,S2939,10,18,07,,0,,,,,,,,,B,1,,1,1,1,1,1,1.0,81.9,1,62,184,2,1992-04-11,92,0.067
92LA02795,S0835,10,US,MX,00000,97,20,2.0,07,1,,0325,85,5,2,2,9.0,5,1,Z1289,81,00,10,,0,,,,,,,,MER,A,1,,1,1,1,1,1,1.0,89.7,1,72,183,1,1992-03-25,92,0.0
92LA02796,S0837,10,SW,MX,00000,97,20,2.0,41,1,,0331,91,5,2,2,9.3,5,1,Z1362,81,00,11,,0,,,,,,,,MER,W,1,,1,1,1,1,1,1.0,73.4,1,58,183,1,1992-03-31,92,0.0
92LA02797,S0844,10,US,MX,00000,97,20,2.0,07,1,,0406,97,5,2,3,11.6,5,1,Z1476,81,00,10,,0,,,,,,,,MER,N,1,,1,1,1,1,1,1.0,86.6,1,66,183,1,1992-04-06,92,0.0
92LA02798,S0845,10,US,MX,00000,97,20,2.0,07,1,,0406,97,8,2,3,9.5,5,1,Z1494,81,00,10,,0,,,,,,,,MER,Y,1,,1,1,2,1,1,1.0,65.5,1,49,183,1,1992-04-06,92,0.0
92LA02799,S0845,10,US,MX,00000,97,20,2.0,07,1,,0406,97,8,2,2,9.5,5,1,Z1495,81,00,10,,0,,,,,,,,MER,Y,2,,0,0,0,1,1,1.0,52.3,1,38,183,1,1992-04-06,92,0.0
92LA02800,S0847,10,18,R15,S0621,10,20,2.0,07,1,,0413,104,5,3,2,12.1,1,1,S3066,10,18,42,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,42.0,1,26,183,1,1992-04-13,92,0.043
92LA02801,S0854,10,US,MX,00000,97,20,2.0,07,1,,0403,94,5,3,2,13.0,5,2,Z1426,81,00,10,,0,,,,,,,,MER,Y,1,,1,1,1,1,1,1.0,90.8,1,63,183,1,1992-04-03,92,0.0
92LA02802,S0855,10,US,MX,00000,97,20,2.0,07,1,,0412,103,5,3,2,12.2,5,2,Z1701,81,00,10,,0,,,,,,,,MER,Y,1,,1,1,1,1,1,1.0,80.5,1,59,183,1,1992-04-12,92,0.0
92LA02803,S0856,10,US,MX,00000,97,20,2.0,07,1,,0406,97,5,3,2,13.2,5,1,Z1489,81,00,10,,0,,,,,,,,MER,W,1,,1,1,1,1,1,1.0,89.5,1,73,183,1,1992-04-06,92,0.0
92LA02804,S0860,10,US,MX,00000,97,20,2.0,07,1,,0416,107,5,3,2,13.8,5,1,Z1790,81,00,10,,0,,,,,,,,MER,S,1,,1,1,1,1,1,1.0,89.1,1,64,183,1,1992-04-16,92,0.0
92LA02805,S0861,10,13,R-9,S0843,10,20,2.0,07,1,,0410,101,5,3,2,7.8,2,1,S2843,10,18,07,,0,,632663,+,,,,,,S,1,,1,1,1,1,1,1.5,50.3,1,35,184,2,1992-04-10,92,0.009
92LA02806,S0864,10,13,R10,S0721,10,20,2.0,07,1,,0412,103,8,3,1,9.0,1,1,S2964,10,18,07,,0,,,,,,,,,S,1,,1,1,2,1,1,1.0,67.3,1,48,183,1,1992-04-12,92,0.021
92LA02807,S0864,10,13,R10,S0721,10,20,2.0,07,1,,0412,103,8,3,1,10.4,1,1,S2965,10,18,07,,0,,,,,,,,,S,2,,0,0,0,1,1,1.0,63.4,1,44,183,1,1992-04-12,92,0.021
92LA02808,S0866,10,13,R11,S0423,10,20,2.0,07,1,,0414,105,8,2,2,9.8,1,1,S3087,10,18,07,,0,,,,,,,,,N,1,,1,1,2,1,1,1.0,66.6,1,41,183,1,1992-04-14,92,0.033
92LA02809,S0866,10,13,R11,S0423,10,20,2.0,07,1,,0414,105,8,2,2,9.8,1,1,S3088,10,18,07,,0,,,,,,,,,N,2,,0,0,0,1,1,1.0,76.6,1,49,183,1,1992-04-14,92,0.033
92LA02810,S0867,10,13,R12,S0407,10,20,2.0,07,1,,0330,90,8,3,1,10.1,1,1,S2349,10,18,07,,0,,,,,,,,,W,1,,1,1,2,1,1,1.0,81.5,1,69,183,1,1992-03-30,92,0.077
92LA02811,S0867,10,13,R12,S0407,10,20,2.0,07,1,,0330,90,8,3,2,8.6,1,1,S2350,10,18,07,,0,,,,,HAIRY,,,,W,2,,0,0,0,1,1,1.0,71.5,1,50,183,1,1992-03-30,92,0.077
92LA02812,S0868,10,US,MX,00000,97,20,2.0,07,1,,0408,99,8,3,3,11.0,5,1,Z1540,81,00,10,,0,,,,,,,,MER,A,1,,1,1,2,1,1,1.0,65.0,1,47,183,1,1992-04-08,92,0.0
92LA02813,S0868,10,US,MX,00000,97,20,2.0,07,1,,0408,99,8,3,2,9.8,5,1,Z1541,81,00,10,,0,,,,,,,,MER,A,2,,0,0,0,1,1,1.0,71.4,1,50,183,1,1992-04-08,92,0.0
92LA02814,S0870,10,US,MX,00000,97,20,2.0,07,1,,0409,100,8,2,3,9.8,5,1,Z1587,81,00,10,,0,,,,,,,,MER,N,1,,1,1,2,1,1,1.0,56.3,1,42,183,1,1992-04-09,92,0.0
92LA02815,S0870,10,US,MX,00000,97,20,2.0,07,1,,0409,100,8,2,3,10.4,5,1,Z1588,81,00,10,,0,,,,,,,,MER,N,2,,0,0,0,1,1,1.0,68.0,1,46,183,1,1992-04-09,92,0.0
92LA02816,S0875,10,13,R13,S0653,10,20,2.0,07,1,,0330,90,5,3,2,11.8,1,1,S2363,10,18,42,,0,,,,,,,,,W,1,,1,1,1,1,1,1.0,77.5,1,64,183,1,1992-03-30,92,0.02
92LA02817,S0877,10,18,R-1,S9908,19,20,2.0,07,1,,0425,116,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0.0,,0,0,,1992-04-25,92,0.0
92LA02818,S0877,10,18,R-1,00000,97,20,2.0,07,1,,0425,116,8,3,3,12.1,5,1,Z2023,81,00,10,,0,,,,,,,,,W,1,2,1,1,2,1,1,1.0,79.7,1,51,184,2,1992-04-25,92,0.0
92LA02819,S0877,10,18,R-1,00000,97,20,2.0,07,1,,0425,116,8,3,2,11.5,5,1,Z2024,81,00,10,,0,,,,,,,,,W,2,2,0,0,0,1,1,1.0,75.1,1,39,184,2,1992-04-25,92,0.0
92LA02820,S0878,10,US,MX,00000,97,20,2.0,07,1,,0408,99,5,3,3,13.8,5,1,Z1556,81,00,10,,0,,,,,,,,MER,W,1,,1,1,1,1,1,1.0,98.0,1,72,183,1,1992-04-08,92,0.0
92LA02821,S0880,10,US,MX,00000,97,20,2.0,07,1,,0328,88,8,3,3,10.1,5,1,Z1307,81,00,10,6,91,15,,,,ELAST-PENIS,,,MER,N,1,,1,1,2,1,0,0.0,0.0,,0,0,,1992-03-28,92,0.0
92LA02822,S0880,10,US,MX,00000,97,20,2.0,07,1,,0328,88,8,3,3,12.4,5,1,Z1308,81,00,10,,0,,,,,,,,MER,N,2,,0,0,0,1,1,1.0,88.5,1,70,183,1,1992-03-28,92,0.0
92LA02823,S0883,10,US,MX,00000,97,20,2.0,07,1,,0409,100,8,3,2,10.1,5,2,Z1590,81,00,10,,0,,,,,,,,MER,N,1,,1,1,2,1,1,1.0,70.6,1,49,183,1,1992-04-09,92,0.0
92LA02824,S0883,10,US,MX,00000,97,20,2.0,07,1,,0409,100,8,3,2,11.2,5,1,Z1591,81,00,10,,0,,,,,4TEATS,,,MER,N,2,,0,0,0,1,1,1.0,82.2,1,59,183,1,1992-04-09,92,0.0
92LA02825,S0888,10,US,MX,00000,97,20,2.0,07,1,,0405,96,8,3,3,8.9,5,1,Z1472,81,00,10,,0,,,,,,,,MER,Y,1,,1,1,2,1,1,1.0,57.1,1,41,183,1,1992-04-05,92,0.0
92LA02826,S0888,10,US,MX,00000,97,20,2.0,07,1,,0405,96,8,3,2,8.7,5,1,Z1473,81,00,10,,0,,,,,,,,MER,Y,2,,0,0,0,1,1,1.0,75.7,1,55,183,1,1992-04-05,92,0.0
92LA02827,S0889,10,US,MX,00000,97,20,2.0,07,1,,0402,93,8,3,3,8.2,5,1,Z1413,81,00,10,,0,,,,,,,,MER,N,1,,1,1,2,1,1,1.0,71.2,1,52,183,1,1992-04-02,92,0.0
92LA02828,S0889,10,US,MX,00000,97,20,2.0,07,1,,0402,93,8,3,2,8.7,5,1,Z1414,81,00,10,,0,,,,,,,,MER,N,2,,0,0,0,1,1,1.0,58.7,1,43,183,1,1992-04-02,92,0.0
92LA02829,S0890,10,18,R-2,S9736,19,20,2.0,07,1,,0407,98,8,3,1,9.0,1,1,S2676,10,18,07,,0,,,,,,,,,N,1,,1,1,2,1,1,1.0,69.5,1,56,184,2,1992-04-07,92,0.034
92LA02830,S0890,10,18,R-2,S9736,19,20,2.0,07,1,,0407,98,8,3,1,9.7,1,1,S2677,10,18,07,,0,,,,,,,,,N,2,,0,0,0,1,1,1.0,68.5,1,53,184,2,1992-04-07,92,0.034
92LA02831,S0892,10,18,R-3,S9700,19,20,2.0,07,1,,0407,98,9,1,2,9.0,1,1,S2686,10,18,07,,0,,,,,,,,,W,1,,1,1,3,1,1,1.0,76.4,1,57,184,2,1992-04-07,92,0.019
92LA02832,S0892,10,18,R-3,S9700,19,20,2.0,07,1,,0407,98,9,1,2,9.1,1,1,S2687,10,18,07,3,99,93,,8,,4TEATS,,,,W,2,,0,0,0,1,0,0.0,0.0,,0,0,,1992-04-07,92,0.019
92LA02833,S0892,10,18,R-3,S9700,19,20,2.0,07,1,,0407,98,9,1,2,9.5,1,1,S2688,10,18,07,3,99,93,,8,,,,,,W,3,,0,0,0,1,0,0.0,0.0,,0,0,,1992-04-07,92,0.019
92LA02834,S0893,10,13,R14,S0680,10,20,2.0,07,1,,0408,99,8,5,1,9.8,1,1,S2782,10,18,42,,0,,,,,,,,,S,1,,1,1,2,1,1,1.0,68.0,1,57,184,2,1992-04-08,92,0.016
92LA02835,S0893,10,13,R14,S0680,10,20,2.0,07,1,,0408,99,8,5,1,10.0,1,1,S2783,10,18,42,,0,,,,,,,,,S,2,,0,0,0,1,1,1.0,62.1,1,53,184,2,1992-04-08,92,0.016
92LA02836,S0901,10,13,R15,S0621,10,20,2.0,07,1,,0409,100,5,2,1,12.9,1,1,S2816,10,18,42,7,185,97,,,,WRINKLES,,,,S,1,,1,1,1,1,0,0.0,0.0,,0,0,,1992-04-09,92,0.009
92LA02837,S0909,10,US,MX,00000,97,20,2.0,07,1,,0328,88,5,2,2,11.9,5,1,Z1298,81,00,10,,0,,,,,,,,MER,B,1,,1,1,1,1,1,1.0,93.1,1,77,183,1,1992-03-28,92,0.0
92LA02838,S0910,10,US,MX,00000,97,20,2.0,07,1,,0407,98,8,3,2,9.6,5,1,Z1515,81,00,10,3,106,93,,,,STARVE D105,,,MER,N,1,,1,1,2,1,0,0.0,0.0,,0,0,,1992-04-07,92,0.0
92LA02839,S0910,10,US,MX,00000,97,20,2.0,07,1,,0407,98,8,3,3,12.1,5,1,Z1516,81,00,10,,0,,,,,,,,MER,N,2,,0,0,0,1,1,1.0,82.3,1,62,183,1,1992-04-07,92,0.0
92LA02840,S0916,10,US,MX,00000,97,20,2.0,07,1,,0328,88,8,1,2,8.6,5,1,Z1305,81,00,10,,0,,,,SM.BAG+THIN,,,,MER,N,1,,1,1,2,1,1,1.0,70.8,1,63,183,1,1992-03-28,92,0.0
92LA02841,S0916,10,US,MX,00000,97,20,2.0,07,1,,0328,88,8,1,3,8.1,5,1,Z1306,81,00,10,,0,,927719,-,,,,,MER,N,2,,0,0,0,1,1,0.5,81.5,0,63,176,3,1992-03-28,92,0.0
92LA02842,S0917,10,US,MX,00000,97,20,2.0,07,1,,0406,97,8,3,3,8.8,5,1,Z1478,81,00,10,,0,,,,,,,,MER,A,1,,1,1,2,1,1,1.0,75.6,1,58,183,1,1992-04-06,92,0.0
92LA02843,S0917,10,US,MX,00000,97,20,2.0,07,1,,0406,97,8,3,2,9.8,5,1,Z1479,81,00,10,,0,,,,,,,,MER,A,2,,0,0,0,1,1,1.0,69.1,1,48,183,1,1992-04-06,92,0.0
92LA02844,S0922,10,18,R-4,S9781,19,20,2.0,07,1,,0408,99,5,4,1,13.6,1,2,S2774,10,18,07,6,132,41,,,,,,,,W,1,,1,1,1,1,0,0.0,0.0,,0,0,,1992-04-08,92,0.016
92LA02845,S0929,10,US,MX,00000,97,20,2.0,07,1,,0412,103,5,4,2,16.5,5,1,Z1678,81,00,10,,0,,,,,,,,MER,S,1,,1,1,1,1,1,1.0,86.9,1,67,183,1,1992-04-12,92,0.0
92LA02846,S0930,10,US,MX,00000,97,20,2.0,07,1,,0404,95,5,4,2,10.7,5,1,Z1432,81,00,10,,0,,,,,,,,MER,W,1,,1,1,1,1,1,1.0,80.3,1,63,183,1,1992-04-04,92,0.0
92LA02847,S0931,10,US,MX,00000,97,20,2.0,07,1,,0411,102,8,3,2,9.7,5,1,Z1637,81,00,10,,0,,,,,,,,MER,S,1,,1,1,2,1,1,1.0,65.8,1,45,183,1,1992-04-11,92,0.0
92LA02848,S0931,10,US,MX,00000,97,20,2.0,07,1,,0411,102,8,3,2,9.4,5,1,Z1638,81,00,10,,0,,,,,,,,MER,S,2,,0,0,0,1,1,1.0,65.7,1,48,183,1,1992-04-11,92,0.0
92LA02849,S0932,10,US,MX,00000,97,20,2.0,07,1,,0406,97,5,3,2,10.2,5,1,Z1480,81,00,10,,0,,,,,,,,MER,B,1,,1,1,1,1,1,1.0,85.3,1,67,183,1,1992-04-06,92,0.0
92LA02850,S0933,10,18,R-5,S0813,10,20,2.0,07,1,,0407,98,8,3,2,9.8,1,1,S2692,10,18,07,,0,,,,,,,,,W,1,,1,1,2,1,1,1.0,78.4,1,57,183,1,1992-04-07,92,0.069
92LA02851,S0933,10,18,R-5,S0813,10,20,2.0,07,1,,0407,98,8,3,1,9.9,1,1,S2693,10,18,07,6,140,01,,,,ENTR,,21,,W,2,,0,0,0,1,0,0.0,0.0,,0,0,,1992-04-07,92,0.069
92LA02852,S0935,10,13,R-1,S9908,19,20,2.0,07,1,,0430,121,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0.0,,0,0,,1992-04-30,92,0.0
92LA02853,S0935,10,13,R-1,00000,97,20,2.0,07,1,,0430,121,9,1,2,8.4,5,1,Z2138,81,00,10,3,121,93,,8,LATE2MILK,,,,,W,1,2,1,1,3,1,0,0.0,0.0,,0,0,,1992-04-30,92,0.0
92LA02854,S0935,10,13,R-1,00000,97,20,2.0,07,1,,0430,121,9,1,2,9.8,5,1,Z2139,81,00,10,,0,,,,,,,,,W,2,2,0,0,0,1,1,1.0,91.3,1,52,184,2,1992-04-30,92,0.0
92LA02855,S0935,10,13,R-1,00000,97,20,2.0,07,1,,0430,121,9,1,2,7.6,5,1,Z2140,81,00,10,3,121,93,,8,,,,,,W,3,2,0,0,0,1,0,0.0,0.0,,0,0,,1992-04-30,92,0.0
92LA02856,S0938,10,US,MX,00000,97,20,2.0,07,1,,0330,90,8,3,3,11.9,5,2,Z1338,81,00,10,,0,,,,,,,,MER,N,1,,1,1,2,1,1,1.0,69.7,1,55,183,1,1992-03-30,92,0.0
92LA02857,S0938,10,US,MX,00000,97,20,2.0,07,1,,0330,90,8,3,2,10.8,5,2,Z1339,81,00,10,,0,,,,,,,,MER,N,2,,0,0,0,1,1,1.0,72.8,1,54,183,1,1992-03-30,92,0.0
92LA02858,S0946,10,13,R-2,S9736,19,20,2.0,07,1,,0413,104,8,3,2,9.6,1,1,S3072,10,18,07,,0,,,,,,,,,S,1,,1,1,2,1,1,1.0,72.0,1,47,183,1,1992-04-13,92,0.11
92LA02859,S0946,10,13,R-2,S9736,19,20,2.0,07,1,,0413,104,8,3,2,10.1,1,1,S3073,10,18,07,,0,,,,,HAIRY,,,,S,2,,0,0,0,1,1,1.0,61.0,1,38,183,1,1992-04-13,92,0.11
92LA02860,S0959,10,US,MX,00000,97,20,2.0,07,1,,0405,96,5,3,2,13.9,5,2,Z1451,81,00,10,,0,,012910,-,DROP MIXUP,,,,MER,Y,1,,1,1,1,1,1,0.5,88.0,0,75,183,1,1992-04-05,92,0.0
92LA02861,S0959,10,US,MX,00000,97,20,2.0,07,1,,0405,96,,,,0.0,,,,,00,10,,0,,259710,+,GRAFT ONLY,,,,MER,Y,2,,0,0,0,0,0,0.5,0.0,,0,0,,1992-04-05,92,0.0
92LA02862,S0969,10,13,R-3,S9700,19,20,2.0,07,1,,0409,100,8,4,2,8.4,1,1,S2814,10,18,07,,0,,,,,,,,,B,1,,1,1,2,1,1,1.0,79.7,1,58,184,2,1992-04-09,92,0.011
92LA02863,S0969,10,13,R-3,S9700,19,20,2.0,07,1,,0409,100,8,4,1,9.4,1,2,S2815,10,18,07,,0,,,,,,,,,B,2,,0,0,0,1,1,1.0,61.6,1,47,184,2,1992-04-09,92,0.011
92LA02864,S0974,10,13,R-4,S9781,19,20,2.0,07,1,,0404,95,5,2,2,11.5,1,1,S2580,10,18,07,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,85.5,1,66,183,1,1992-04-04,92,0.016
92LA02865,S0978,10,18,R-6,S0043,10,20,2.0,07,1,7,0412,103,8,4,3,9.5,1,1,S2995,10,18,07,7,185,97,,,,4TEATS,,,29C,Y,1,,1,1,2,1,0,0.0,0.0,,0,176,3,1992-04-12,92,0.084
92LA02866,S0978,10,18,R-6,S0043,10,20,2.0,07,1,7,0412,103,8,4,2,7.5,1,1,S2996,10,18,07,,0,,,,,,,,29C,Y,2,,0,0,0,1,1,1.0,77.2,1,50,176,3,1992-04-12,92,0.084
92LA02867,S0980,10,18,R-7,S0752,10,20,2.0,07,1,,0412,103,5,4,1,12.3,1,2,S2979,10,18,07,,0,,,,,,,,,B,1,,1,1,1,1,1,1.0,81.4,1,60,183,1,1992-04-12,92,0.04
92LA02868,S0982,10,13,R-5,S0813,10,20,2.0,07,1,,0413,104,8,3,2,9.1,1,2,S3015,10,18,07,,0,,,,,,,,,A,1,,1,1,2,1,1,1.0,74.0,1,52,183,1,1992-04-13,92,0.017
92LA02869,S0982,10,13,R-5,S0813,10,20,2.0,07,1,,0413,104,8,3,2,8.8,1,2,S3016,10,18,07,6,105,46,,,,HAIRY,,,,A,2,,0,0,0,1,0,0.0,0.0,,0,0,,1992-04-13,92,0.017
92LA02870,S0996,10,TX,MX,00000,97,20,2.0,07,1,,0415,106,5,2,3,13.8,5,1,Z1754,81,00,10,,0,,,,,,,,MER,S,1,,1,1,1,1,1,1.0,90.1,1,63,183,1,1992-04-15,92,0.0
92LA02871,S1003,10,81,P13,L5152,03,20,2.0,30,2,,0329,89,5,3,2,11.4,1,1,S2313,10,81,30,,0,,,,MIXBREDIN R13,XBRED LAMB XX,,,,W,1,,1,1,1,1,1,1.0,83.3,1,67,183,1,1992-03-29,92,0.069
92LA02872,S1008,10,18,R-8,S9826,19,20,2.0,07,1,,0407,98,8,3,2,10.6,1,1,S2684,10,18,07,,0,,,,,,,,,W,1,,1,1,2,1,1,1.0,81.4,1,65,184,2,1992-04-07,92,0.074
92LA02873,S1008,10,18,R-8,S9826,19,20,2.0,07,1,,0407,98,8,3,3,12.1,4,1,S2685,10,18,07,,0,,,,,BRN ANKLES,,,,W,2,,0,0,0,1,1,1.0,78.3,1,64,184,2,1992-04-07,92,0.074
92LA02874,S1016,10,TX,MX,00000,97,20,2.0,07,1,,0330,90,5,2,2,12.1,5,1,Z1350,81,00,10,,0,,,,UT.INERTIA,ENTR,,21,MER,W,1,,1,1,1,1,1,1.0,82.4,1,66,183,1,1992-03-30,92,0.0
92LA02875,S1025,10,13,R-6,S0043,10,20,2.0,07,1,,0415,106,8,3,2,10.0,1,2,S3146,10,18,07,,0,,,,,ENTR,,21,,Y,1,,1,1,2,1,1,1.0,79.3,1,58,184,2,1992-04-15,92,0.036
92LA02876,S1025,10,13,R-6,S0043,10,20,2.0,07,1,,0415,106,8,3,3,10.8,1,1,S3147,10,18,07,,0,,,,,1CRYPT,,,,Y,2,,0,0,0,1,1,1.0,63.2,1,42,184,2,1992-04-15,92,0.036
92LA02877,S1026,10,TX,MX,00000,97,20,2.0,07,1,,0407,98,5,2,2,12.8,5,2,Z1506,81,00,10,,0,,,,,,,,MER,N,1,,1,1,1,1,1,1.0,75.7,1,59,183,1,1992-04-07,92,0.0
92LA02878,S1027,10,13,R-7,S0752,10,20,2.0,07,1,7,0330,90,8,4,2,9.1,1,1,S2354,10,18,07,,0,,,,,,,,30A,W,1,,1,1,2,1,1,1.0,68.9,1,61,176,3,1992-03-30,92,0.069
92LA02879,S1027,10,13,R-7,S0752,10,20,2.0,07,1,7,0330,90,8,4,2,8.3,1,1,S2355,10,18,07,,0,,,,,4TEATS,,,30A,W,2,,0,0,0,1,1,1.0,59.9,1,50,176,3,1992-03-30,92,0.069
92LA02880,S1034,10,FW,MX,00000,97,20,2.0,41,1,,0404,95,5,2,3,13.3,5,1,Z1433,81,00,11,,0,,,,,,,,MER,W,1,,1,1,1,1,1,1.0,69.5,1,56,183,1,1992-04-04,92,0.0
92LA02881,S1038,10,13,R-8,S9826,19,20,2.0,07,1,,0409,100,8,3,2,10.0,1,1,S2830,10,18,07,,0,,,,,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,62.7,1,43,184,2,1992-04-09,92,0.027
92LA02882,S1038,10,13,R-8,S9826,19,20,2.0,07,1,,0409,100,8,3,2,7.0,1,1,S2831,10,18,07,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,67.7,1,50,184,2,1992-04-09,92,0.027
92LA02883,S1044,10,18,R-9,S0843,10,20,2.0,07,1,,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0.0,,0,0,,,92,0.0
92LA02884,S1052,10,13,R-9,S0843,10,20,2.0,07,1,,0328,88,8,3,2,9.4,1,1,S2300,10,18,07,6,92,19,,,,NO I2 NAVEL,,,,N,1,,1,1,2,1,0,0.0,0.0,,0,0,,1992-03-28,92,0.012
