UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,DNA_D,DNA_S,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,TIME,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
01LA02629,01,S6703,10,13,33,R0047,11,5.0,5,07,43,,,1,0,n,F,0415,105,8,3,2,11.5,1,1,R2879,11,13,07,,0,,,,BLOODY MILK,4TEATS,,,.,J,1,,,1,1,2,1,1,1.0,80,1,57,179,1,2001-04-15,0.017
01LA02630,01,S8488,10,12,80,R0118,11,4.0,4,07,07,,,1,0,n,C,0415,105,9,3,1,10.8,1,1,R2890,11,12,07,6,126,19,,,,,,,.,J,2,,,0,0,0,1,0,0.0,0,0,0,0,,2001-04-15,0.036
01LA02631,01,S8488,10,12,80,R0118,11,4.0,4,07,07,,,1,0,n,C,0415,105,9,3,1,12.2,1,1,R2889,11,12,07,,0,,,,,,,,.,J,1,,,1,1,3,1,1,1.0,112,1,81,179,1,2001-04-15,0.036
01LA02632,01,S8488,10,12,80,R0118,11,4.0,4,07,07,,,1,0,n,C,0415,105,9,3,2,10.3,1,1,R2891,11,12,07,,0,,A6226,-,,,,,.,J,3,,,0,0,0,1,1,0.5,90,1,60,179,1,2001-04-15,0.036
01LA02633,01,S9588,10,10,22,R0044,11,3.0,3,07,07,,,1,0,y,M,0415,105,5,1,2,12.4,1,1,R2883,11,10,07,,0,,,,,"ENTR,SL.",,,.,J,1,,,1,1,1,1,1,1.0,75,1,62,179,1,2001-04-15,0.042
01LA02634,01,S9634,10,10,22,R0044,11,3.0,3,42,07,,,1,0,n,M,0415,105,8,3,2,11.8,1,1,R2888,11,10,43,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,68,1,49,179,1,2001-04-15,0.037
01LA02635,01,S9634,10,10,22,R0044,11,3.0,3,42,07,,,1,0,n,M,0415,105,8,3,2,13.2,1,1,R2887,11,10,43,,0,,,,,,,,.,J,1,,,1,1,2,1,1,1.0,77,1,51,179,1,2001-04-15,0.037
01LA02636,01,S7234,10,10,22,R0044,11,5.0,5,43,07,,,1,0,n,M,0414,104,8,2,1,12.9,1,1,R2874,11,10,07,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,102,1,73,179,1,2001-04-14,0.057
01LA02637,01,S7234,10,10,22,R0044,11,5.0,5,43,07,,,1,0,n,M,0414,104,8,2,2,11.7,1,1,R2873,11,10,07,,0,,,8,,,,,.,J,1,,,1,1,2,1,0,0.0,0,0,0,0,8,2001-04-14,0.057
01LA02638,01,S7951,10,12,81,R0612,11,4.0,4,07,43,,,1,0,n,C,0415,105,5,3,1,14.3,1,1,R2892,11,12,07,,0,,,,,,,,.,Y,1,,,1,1,1,1,1,1.0,117,1,83,179,1,2001-04-15,0.033
01LA02639,01,T4826,44,42,892,T7543,44,6.0,6,02,02,,,2,2,n,C,0414,104,8,2,1,11.4,1,1,T8503,44,42,02,,0,,,,,,,,.,Y,2,,,0,0,0,1,1,1.0,74,1,49,179,1,2001-04-14,0.074
01LA02640,01,T4826,44,42,892,T7543,44,6.0,6,02,02,,,2,2,n,C,0414,104,8,2,2,10.2,1,1,T8502,44,42,02,,0,,,,,,,,.,Y,1,,,1,1,2,1,1,1.0,65,1,43,179,1,2001-04-14,0.074
01LA02641,01,T4755,44,42,51,K9301,63,6.0,6,02,05,NN,CN,1,2,y,H,0415,105,8,2,2,13.2,1,1,Z7270,81,00,05,,0,,,,,,,,.,Y,2,,,0,0,0,1,1,1.0,94,1,66,179,1,2001-04-15,0.0
01LA02642,01,T4755,44,42,51,K9301,63,6.0,6,02,05,NN,CN,1,2,y,H,0415,105,8,2,2,12.0,1,1,Z7269,81,00,05,,0,,R1937,-,,,,,.,Y,1,,,1,1,2,1,1,0.5,81,1,57,179,1,2001-04-15,0.0
01LA02643,01,T5340,44,41,412,T7206,44,5.0,5,02,02,,,2,2,n,M,0415,105,8,3,1,13.0,1,1,T8508,44,41,02,,0,,,,,,,,.,Y,1,,,1,1,2,1,1,1.0,83,1,57,179,1,2001-04-15,0.048
01LA02644,01,T5340,44,41,412,T7206,44,5.0,5,02,02,,,2,2,n,M,0415,105,8,3,2,12.0,1,1,T8509,44,41,02,,0,,,,,,,,.,Y,2,,,0,0,0,1,1,1.0,83,1,57,179,1,2001-04-15,0.048
01LA02645,01,T5570,44,41,414,T7181,44,5.0,5,02,02,,,2,2,n,M,0415,105,8,0,1,11.5,1,1,T8506,44,41,02,7,179,97,A1831,-,,,,,.,J,1,,,1,1,2,1,0,0.0,0,0,0,0,1,2001-04-15,0.066
01LA02646,01,T5570,44,41,414,T7181,44,5.0,5,02,02,,,2,2,n,M,0415,105,8,0,2,12.8,1,1,T8507,44,41,02,,0,,T4228,-,,BLK. SPOT,,,.,J,2,,,0,0,0,1,1,0.5,88,1,64,179,1,2001-04-15,0.066
01LA02647,01,T6909,44,41,413,T7305,44,3.0,3,02,02,,,2,2,n,M,0415,105,8,3,2,11.5,1,1,T8504,44,41,02,,0,,,,,,,,.,J,1,,,1,1,2,1,1,1.0,88,1,60,179,1,2001-04-15,0.1
01LA02648,01,T6909,44,41,413,T7305,44,3.0,3,02,02,,,2,2,n,M,0415,105,8,3,2,12.7,1,1,T8505,44,41,02,,0,,,,,,,,.,J,2,,,0,0,0,1,1,1.0,77,1,48,179,1,2001-04-15,0.1
01LA02649,01,T7479,44,42,892,T7543,44,2.0,2,02,02,,,2,2,n,C,0415,105,5,2,2,12.6,1,1,T8510,44,42,02,,0,,,,,4TEATS,,,.,Y,1,,,1,1,1,1,1,1.0,75,1,56,179,1,2001-04-15,0.073
01LA02650,01,R1086,11,10,m.3,R0000,11,1.0,1,07,07,,,5,0,y,3,0415,105,6,2,1,6.0,1,1,,,18,07,0,0,27,,,,,,,.,J,2,,,0,0,0,0,0,0.0,0,0,0,0,,2001-04-15,0.0
01LA02651,01,A6849,04,88,52,A6853,04,2.0,2,30,30,,,2,7,n,N,0331,90,2,2,,0.0,,,,,84,30,0,0,27,,,,,,,.,J,2,,,0,0,0,0,0,0.0,0,0,0,0,,2001-03-31,0.019
01LA02652,01,T7077,44,ID,41T,09221,00,2.0,2,02,02,,,1,I,n,I,0323,82,4,1,2,9.0,1,1,,,ID,02,1,82,84,,,,,,,.,J,2,,,0,0,0,0,0,0.0,0,0,0,0,,2001-03-23,0.0
01LA02653,01, 6013,00,00,BF,00000,97,5.0,5,00,97,,,3,7,y,.,0327,86,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-03-27,0.0
01LA02654,01, 6052,00,00,BF,00000,97,5.0,5,00,97,,,3,7,y,.,0401,91,2,,,0.0,,,,,00,10,0,0,27,,,X,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-01,0.0
01LA02655,01, 6079,00,00,BF,00000,97,5.0,5,00,97,,,3,7,y,.,0320,79,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-20,0.0
01LA02656,01, 6138,00,00,BF,00000,97,5.0,5,00,97,,,3,7,y,.,0322,81,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-03-22,0.0
01LA02657,01, 6143,00,00,BF,00000,97,5.0,5,00,97,,,3,7,y,.,0411,101,2,,,0.0,,,,,00,10,0,0,27,,,"DEAD, 43",,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-11,0.0
01LA02658,01, 6149,00,00,BF,00000,97,5.0,5,00,97,,,3,7,y,.,0328,87,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-03-28,0.0
01LA02659,01, 6191,00,00,BF,00000,97,5.0,5,00,97,,,3,7,y,.,0404,94,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-04,0.0
01LA02660,01, 6192,00,00,BF,00000,97,5.0,5,00,97,,,3,7,y,.,0411,101,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-04-11,0.0
01LA02661,01, 6242,00,00,BF,00000,97,5.0,5,00,97,,,3,7,y,.,0407,97,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-04-07,0.0
01LA02662,01, 6256,00,00,BF,00000,97,5.0,5,00,97,,,3,7,y,.,0331,90,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-03-31,0.0
01LA02663,01, 6371,00,00,BF,00000,97,5.0,5,00,97,,,3,7,y,.,0403,93,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-03,0.0
01LA02664,01, 6421,00,00,BF,00000,97,5.0,5,00,97,,,3,7,y,.,0405,95,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-05,0.0
01LA02665,01, 6452,00,00,BF,00000,97,5.0,5,00,97,,,3,7,y,.,0316,75,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-03-16,0.0
01LA02666,01, 7055,00,00,BF,00000,97,4.0,4,00,97,,,3,7,y,.,0402,92,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-02,0.0
01LA02667,01, 7295,00,00,BF,00000,97,4.0,4,00,97,,,3,7,y,.,0409,99,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-04-09,0.0
01LA02668,01, 7395,00,00,BF,00000,97,4.0,4,00,97,,,3,7,y,.,0409,99,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-09,0.0
01LA02669,01, 7414,00,00,BF,00000,97,4.0,4,00,97,,,3,7,y,.,0403,93,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-03,0.0
01LA02670,01, 7417,00,00,BF,00000,97,4.0,4,00,97,,,3,7,y,.,0401,91,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-01,0.0
01LA02671,01, 7426,00,00,BF,00000,97,4.0,4,00,97,,,3,7,y,.,0326,85,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-03-26,0.0
01LA02672,01, 8019,00,18,BF,00000,97,3.0,3,43,97,,,3,7,y,.,0329,88,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-29,0.0
01LA02673,01, 8039,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0331,90,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-31,0.0
01LA02674,01, 8084,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0410,100,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-10,0.0
01LA02675,01, 8091,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0329,88,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-29,0.0
01LA02676,01, 8113,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0411,101,2,,,0.0,,,,,00,10,0,0,27,,,X,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-11,0.0
01LA02677,01, 8122,00,18,BF,00000,97,3.0,3,43,97,,,3,7,y,.,0327,86,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-27,0.0
01LA02678,01, 8150,00,18,BF,00000,97,3.0,3,43,97,,,3,7,y,.,0319,78,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-19,0.0
01LA02679,01, 8202,00,88,56,A6672,04,3.0,3,30,30,,,2,7,y,N,0401,91,2,,,0.0,,,,,84,30,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-01,0.047
01LA02680,01, 8209,00,68,01,J0093,00,3.0,3,06,06,,,1,7,n,G,0321,80,2,,,0.0,,,,,68,06,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-03-21,0.0
01LA02681,01, 8234,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0411,101,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-11,0.0
01LA02682,01, 8259,00,68,04,K0943,64,3.0,3,06,06,,,1,7,y,G,0308,67,0,,,0.0,,,,,68,06,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-08,0.02
01LA02683,01, 8274,00,00,BF,00000,97,3.0,3,01,97,,,3,7,y,.,0331,90,2,,,0.0,,,,,00,20,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-03-31,0.0
01LA02684,01, 8281,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0411,101,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-11,0.0
01LA02685,01, 8295,00,18,BF,00000,97,3.0,3,43,97,,,3,7,y,.,0404,94,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-04-04,0.0
01LA02686,01, 8308,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0401,91,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-04-01,0.0
01LA02687,01, 8320,00,18,BF,00000,97,3.0,3,43,97,,,3,7,y,.,0406,96,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-06,0.0
01LA02688,01, 8416,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0409,99,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-04-09,0.0
01LA02689,01, 8419,00,00,BF,00000,97,3.0,3,01,97,,,3,7,y,.,0326,85,0,,,0.0,,,,,00,20,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-26,0.0
01LA02690,01, 8423,00,88,55,A6641,04,3.0,3,30,30,,,2,7,n,N,0403,93,0,,,0.0,,,,,84,30,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-04-03,0.043
01LA02691,01, 8459,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0404,94,0,,,0.0,,,,,00,10,0,0,27,,,X,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-04-04,0.0
01LA02692,01, 8478,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0319,78,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-03-19,0.0
01LA02693,01, 8480,00,00,BF,00000,97,3.0,3,01,97,,,3,7,y,.,0324,83,2,,,0.0,,,,,00,20,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-03-24,0.0
01LA02694,01, 8524,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0331,90,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-31,0.0
01LA02695,01, 8539,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0331,90,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-31,0.0
01LA02696,01, 8572,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0413,103,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-13,0.0
01LA02697,01, 8575,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0407,97,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-04-07,0.0
01LA02698,01, 8629,00,18,BF,00000,97,3.0,3,43,97,,,3,7,y,.,0331,90,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-31,0.0
01LA02699,01, 8635,00,68,07,K0905,64,3.0,3,06,06,,,1,7,y,G,0314,73,2,,,0.0,,,,,68,06,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-03-14,0.052
01LA02700,01, 8637,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0407,97,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-07,0.0
01LA02701,01, 8665,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0413,103,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-13,0.0
01LA02702,01, 8773,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0407,97,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-04-07,0.0
01LA02703,01, 8777,00,00,BF,00000,97,3.0,3,01,97,,,3,7,y,.,0402,92,2,,,0.0,,,,,00,20,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-02,0.0
01LA02704,01, 8815,00,68,03,J0143,00,3.0,3,06,06,,,1,7,y,G,0309,68,0,,,0.0,,,,,68,06,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-09,0.0
01LA02705,01, 8842,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0326,85,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-26,0.0
01LA02706,01, 8848,00,00,BF,00000,97,3.0,3,01,97,,,3,7,y,.,0404,94,0,,,0.0,,,,,00,20,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-04-04,0.0
01LA02707,01, 8351,00,18,BF,00000,97,3.0,3,07,97,,,3,7,y,.,0403,93,0,,,0.0,,,,,00,10,0,0,27,,,"?ID, 8851?,B3",,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-04-03,0.0
01LA02708,01, 8885,00,00,BF,00000,97,3.0,3,01,97,,,3,7,y,.,0405,95,2,,,0.0,,,,,00,20,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-05,0.0
01LA02709,01,00050,00,88,e.7,A4203,04,1.0,1,30,71,,,4,7,y,.,0313,72,0,,,0.0,,,,,00,72,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-13,0.0
01LA02710,01,00085,00,88,e.9,Z5042,81,1.0,1,30,80,,,4,7,y,.,0304,63,0,,,0.0,,,,,00,80,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-04,0.0
01LA02711,01,00116,00,18,e.0,00000,97,1.0,1,07,97,,,4,7,y,.,0315,74,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-15,0.0
01LA02712,01,00128,00,88,e.9,Z5042,81,1.0,1,30,80,,,4,7,y,.,0312,71,0,,,0.0,,,,,00,80,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-12,0.0
01LA02713,01,00179,00,18,e.0,00000,97,1.0,1,07,97,,,4,7,y,.,0307,66,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-07,0.0
01LA02714,01,00206,00,88,e.7,A4203,04,1.0,1,30,71,,,4,7,y,.,0316,75,0,,,0.0,,,,,00,72,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-16,0.0
01LA02715,01,00240,00,18,e.0,00000,97,1.0,1,07,97,,,4,7,y,.,0318,77,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-18,0.0
01LA02716,01,00416,00,88,e.6,A4142,04,1.0,1,30,71,,,4,7,y,.,0309,68,0,,,0.0,,,,,00,72,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-09,0.0
01LA02717,01,00443,00,88,e.7,A4203,04,1.0,1,30,71,,,4,7,y,.,0313,72,0,,,0.0,,,,,00,72,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-13,0.0
01LA02718,01,00454,00,18,e.0,00000,97,1.0,1,07,97,,,4,7,y,.,0315,74,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-15,0.0
01LA02719,01,00515,00,88,e.8,Z4799,81,1.0,1,30,80,,,4,7,y,.,0228,59,0,,,0.0,,,,,00,80,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-02-28,0.0
01LA02720,01,00537,00,41,e.2,T7639,44,1.0,1,02,02,,,4,2,y,.,0308,67,0,,,0.0,,,,,48,02,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-08,0.001
01LA02721,01,00545,00,18,e.0,00000,97,1.0,1,07,97,,,4,7,y,.,0305,64,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-05,0.0
01LA02722,01,00584,00,88,e.7,A4203,04,1.0,1,30,71,,,4,7,y,.,0226,57,0,,,0.0,,,,,00,72,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-02-26,0.0
01LA02723,01,00645,00,88,e.7,A4203,04,1.0,1,30,71,,,4,7,y,.,0309,68,0,,,0.0,,,,,00,72,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-09,0.0
01LA02724,01,00657,00,88,e.6,A4142,04,1.0,1,30,71,,,4,7,y,.,0322,81,2,,,0.0,,,,,00,72,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-03-22,0.0
01LA02725,01,00710,00,88,e.9,Z5042,81,1.0,1,30,80,,,4,7,y,.,0310,69,0,,,0.0,,,,,00,80,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-10,0.0
01LA02726,01,00816,00,18,e.0,00000,97,1.0,1,43,97,,,4,7,y,.,0313,72,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-13,0.0
01LA02727,01,00872,00,18,e.0,00000,97,1.0,1,07,97,,,4,7,y,.,0312,71,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-12,0.0
01LA02728,01,00876,00,18,e.0,00000,97,1.0,1,07,97,,,4,7,y,.,0322,81,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-22,0.0
01LA02729,01,00882,00,18,e.0,00000,97,1.0,1,07,97,,,4,7,y,.,0316,75,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-16,0.0
01LA02730,01,01161,00,18,e.0,00000,97,1.0,1,07,97,,,4,7,y,.,0316,75,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-16,0.0
01LA02731,01,01186,00,18,e.0,00000,97,1.0,1,07,97,,,4,7,y,.,0318,77,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-18,0.0
01LA02732,01,01474,00,18,e.0,00000,97,1.0,1,07,97,,,4,7,y,.,0305,64,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-05,0.0
01LA02733,01,90015,09,88,51,A6998,04,2.0,2,30,30,,,2,7,y,N,0402,92,2,,,0.0,,,,,84,30,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-04-02,0.046
01LA02734,01,90018,09,18,BF,00000,97,2.0,2,07,97,,,3,7,y,.,0331,90,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-03-31,0.0
01LA02735,01,90051,09,68,05,K0649,64,2.0,2,06,06,,,1,7,n,G,0321,80,2,,,0.0,,,,,68,06,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-03-21,0.022
01LA02736,01,90053,09,88,41,A6827,04,2.0,2,30,30,,,2,7,n,W,0319,78,2,,,0.0,,,,,83,30,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-03-19,0.0
01LA02737,01,90059,09,88,53,A6501,04,2.0,2,30,30,,,2,7,n,N,0326,85,2,,,0.0,,,,,84,30,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-03-26,0.0
01LA02738,01,90096,09,18,BF,00000,97,2.0,2,07,97,,,3,7,y,.,0407,97,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-04-07,0.0
01LA02739,01,90212,09,18,BF,00000,97,2.0,2,07,97,,,3,7,y,.,0404,94,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-04-04,0.0
01LA02740,01,90226,09,18,BF,00000,97,2.0,2,07,97,,,3,7,y,.,0330,89,2,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,2,0,0,0.0,0,0,0,0,,2001-03-30,0.0
01LA02741,01,90278,09,18,BF,00000,97,2.0,2,07,97,,,3,7,y,.,0406,96,0,,,0.0,,,,,00,10,0,0,27,,,,,,,.,a,1,,,1,1,1,0,0,0.0,0,0,0,0,,2001-04-06,0.0
