UID,DAM,DBRD,LNDAM,BPEN,ADAM,AGE,STMD,BGRP,GRP,DATE,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,DISP,DAYDIS,CAUSE,FONO,RMK,ABEWE,ABLMB,CDNO,SIRE,SBRD,STM,LINE,DAYBRN,FOPU,Y0,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,SPEC,VC,ML,SYNC,DATEBN,IGG,YR,INBRL
90LA03430,T9945,43,41,T-3,20,2.0,02,2,,0406,4,4,2,9.5,1,1,,,1,96,44,969180,,,,2,T9522,43,02,4x,96,+,0,0,0,0,0,0,5,0,0,0.0,0,,,B,,,1990-04-06,,90,0.0
90LA03431,T9977,43,41,T-5,20,2.0,02,2,,0426,5,4,2,14.2,1,1,T1545,44,,0,,,ENTR,,21,1,T9790,43,02,4x,116,,1,1,1,1,1,1,10,103,1,59.6,177,2,,V,,,1990-04-26,,90,0.023
90LA03432,T9978,43,41,T-6,20,2.0,02,2,L,0419,8,4,2,11.2,1,1,T1358,44,,0,,,,,,1,04214,00,02,4x,109,,1,1,1,2,1,1,10,74,1,37.3,176,1,,B,,,1990-04-19,Y,90,0.0
90LA03433,T9978,43,41,T-6,20,2.0,02,2,L,0419,8,4,2,10.5,1,1,T1359,44,,0,,,,,,2,04214,00,02,4x,109,,0,0,0,0,1,1,10,73,1,37.6,176,1,,B,,,1990-04-19,Y,90,0.0
90LA03434,T9981,43,43,T-5,20,2.0,02,2,,0427,5,4,1,10.8,1,1,T1570,44,,0,,,BRNEARTIPS,,,1,T9790,43,02,4x,117,,1,1,1,1,1,1,10,89,1,44.2,177,2,,A,,,1990-04-27,,90,0.09
90LA03435,T9982,43,40,T-7,20,2.0,02,2,L,0420,8,4,2,11.0,1,1,T1379,44,6,201,10,,,,,1,08068,00,02,4x,110,,1,1,1,2,1,0,0,0,1,30.5,176,1,,A,,,1990-04-20,Y,90,0.0
90LA03436,T9982,43,40,T-7,20,2.0,02,2,L,0420,8,4,1,12.4,1,1,T1380,44,,0,,,,,,2,08068,00,02,4x,110,,0,0,0,0,1,1,10,75,1,40.4,176,1,,A,,,1990-04-20,Y,90,0.0
90LA03437,T9988,43,41,414,20,2.0,02,1,3,0415,8,3,1,12.8,1,1,T1242,44,,0,,,"FLT, ENTR",*,,1,T0228,44,02,41,105,,1,1,1,2,1,1,10,101,1,70.6,184,3,,A,,,1990-04-15,Y,90,0.028
90LA03438,T9988,43,41,414,20,2.0,02,1,3,0415,8,3,1,8.4,1,1,T1243,44,3,114,93,,ENTR,,21,2,T0228,44,02,41,105,&,0,0,0,0,1,0,0,0,0,0.0,0,,,A,,,1990-04-15,Y,90,0.028
90LA03439,T9996,43,43,T-3,20,2.0,02,2,,0428,8,3,2,8.3,1,1,T1584,44,,0,,,,,,1,T9522,43,02,4x,118,,1,1,1,2,1,1,10,74,1,34.6,177,2,,B,,,1990-04-28,,90,0.026
90LA03440,T9996,43,43,T-3,20,2.0,02,2,,0428,8,3,2,9.1,1,2,T1585,44,,0,,,4TEATS,,,2,T9522,43,02,4x,118,,0,0,0,0,1,1,10,76,1,36.8,177,2,,B,,,1990-04-28,,90,0.026
90LA03441,T0004,44,40,T-7,20,2.0,02,2,,0412,5,2,1,13.6,1,1,T1117,44,,0,,,,,,1,08068,00,02,4x,102,,1,1,1,1,1,1,10,93,1,63.0,176,1,,A,,,1990-04-12,Y,90,0.0
90LA03442,T0007,44,48,T-4,20,2.0,02,2,C,0415,8,3,2,9.1,1,1,T1224,44,,0,,,ENTR4TEATS,,21,1,08083,00,02,4x,105,,1,1,1,2,1,1,10,57,1,34.4,176,1,,B,,,1990-04-15,Y,90,0.0
90LA03443,T0007,44,48,T-4,20,2.0,02,2,C,0415,8,3,1,11.4,1,1,T1225,44,,0,,,,,,2,08083,00,02,4x,105,,0,0,0,0,1,1,10,72,1,43.4,176,1,,B,,,1990-04-15,Y,90,0.0
90LA03444,T0011,44,42,832,20,2.0,02,1,3,0425,8,2,1,11.2,1,1,T1510,44,,0,,,,,,1,T9554,43,02,42,115,,1,1,1,2,1,1,10,63,1,36.4,184,3,,A,,,1990-04-25,Y,90,0.059
90LA03445,T0011,44,42,832,20,2.0,02,1,3,0425,8,2,2,9.9,1,1,T1511,44,,0,,,,,,2,T9554,43,02,42,115,,0,0,0,0,1,1,10,62,1,30.0,184,3,,A,,,1990-04-25,Y,90,0.059
90LA03446,T0016,44,43,T-5,20,2.0,02,2,,0419,5,3,1,13.9,1,3,T1351,44,,0,,,,,,1,T9790,43,02,4x,109,,1,1,1,1,1,1,10,81,1,47.0,176,1,,A,,,1990-04-19,Y,90,0.042
90LA03447,T0018,44,42,812,20,2.0,02,1,3,0424,8,2,2,8.7,1,1,T1493,44,,0,,,,,,1,T9479,43,02,42,114,,1,1,1,2,1,1,10,68,1,37.3,183,3,,A,,,1990-04-24,,90,0.045
90LA03448,T0018,44,42,812,20,2.0,02,1,3,0424,8,2,2,8.3,1,2,T1494,44,,0,,,,,,2,T9479,43,02,42,114,,0,0,0,0,1,1,10,70,1,41.5,183,3,,A,,,1990-04-24,,90,0.045
90LA03449,T0028,44,41,T-1,20,2.0,02,2,,,,,,0.0,,,,,,0,,,,,,1,08289,00,02,4x,0,,1,1,0,0,0,0,0,0,0,0.0,0,,,B,,,,,90,0.0
90LA03450,T0035,44,41,411,20,2.0,02,1,3,0415,5,3,1,15.2,1,1,T1212,44,,0,,,,,,1,T9482,43,02,41,105,,1,1,1,1,1,1,10,92,1,61.0,183,3,,A,,,1990-04-15,Y,90,0.03
90LA03451,T0036,44,40,T-8,20,2.0,02,2,L,0420,8,2,1,7.7,1,1,T1418,44,,0,,,,,,1,00001,00,02,4x,110,,1,1,1,2,1,1,10,53,1,27.1,176,1,,A,,,1990-04-20,Y,90,0.0
90LA03452,T0036,44,40,T-8,20,2.0,02,2,L,0420,8,2,1,8.1,1,1,T1419,44,,0,,,,,,2,00001,00,02,4x,110,,0,0,0,0,1,1,10,74,1,36.7,176,1,,A,,,1990-04-20,Y,90,0.0
90LA03453,T0051,44,40,T-9,20,2.0,02,2,L,0420,8,2,1,9.9,1,1,T1392,44,3,127,93,,HARDBAG 5-7,*,,1,08155,00,02,4x,110,&,1,1,1,2,1,0,0,0,0,0.0,0,,,A,,,1990-04-20,,90,0.0
90LA03454,T0051,44,40,T-9,20,2.0,02,2,L,0420,8,2,1,9.9,1,1,T1393,44,3,127,93,,,,,2,08155,00,02,4x,110,&,0,0,0,0,1,0,0,0,0,0.0,0,,,A,,,1990-04-20,,90,0.0
90LA03455,T0054,44,40,T-6,20,2.0,02,2,C,0417,8,3,2,8.4,1,1,T1296,44,,0,,,,,,1,04214,00,02,4x,107,,1,1,1,2,1,1,10,77,1,41.1,176,1,,B,,,1990-04-17,Y,90,0.0
90LA03456,T0054,44,40,T-6,20,2.0,02,2,C,0417,8,3,1,10.2,1,2,T1297,44,,0,,,,,,2,04214,00,02,4x,107,,0,0,0,0,1,1,10,71,1,43.2,176,1,,B,,,1990-04-17,Y,90,0.0
90LA03457,T0061,44,40,T-1,20,2.0,02,2,,,,,,0.0,,,,,,0,,,,,,1,08289,00,02,4x,0,,1,1,0,0,0,0,0,0,0,0.0,0,,,A,,,,,90,0.0
90LA03458,T0068,44,40,T-2,20,2.0,02,2,,0429,5,2,1,12.5,1,2,T1605,44,,0,,,,,,1,T8570,43,02,4x,119,,1,1,1,1,1,1,10,103,1,54.0,177,2,,A,,,1990-04-29,Y,90,0.045
90LA03459,T0072,44,42,812,20,2.0,02,1,3,0412,8,3,2,8.4,1,1,T1118,44,7,222,97,,,,,1,T9479,43,02,42,102,,1,1,1,2,1,0,0,0,0,0.0,0,,,A,,,1990-04-12,Y,90,0.053
90LA03460,T0072,44,42,812,20,2.0,02,1,3,0412,8,3,2,8.3,1,1,T1119,44,,0,,,,,,2,T9479,43,02,42,102,,0,0,0,0,1,1,10,99,1,66.6,184,3,,A,,,1990-04-12,Y,90,0.053
90LA03461,T0074,44,43,T-4,20,2.0,02,2,,0417,5,3,3,13.1,1,1,T1307,44,,0,,,"ENTR,WETHER",,21,1,08083,00,02,4x,107,,1,1,1,1,1,1,10,97,1,62.0,176,1,,B,,,1990-04-17,Y,90,0.0
90LA03462,T0084,44,41,T-2,20,2.0,02,2,,,,,,0.0,,,,,,0,,,,,,1,T8570,43,02,4x,0,,1,1,0,0,0,0,0,0,0,0.0,0,,1,B,,,,,90,0.0
90LA03463,T0084,44,41,T-2,20,2.0,02,2,,0506,5,3,3,13.2,5,1,Z0314,81,,0,,,,,,1,00000,97,20,00,126,,1,1,1,1,1,1,10,91,1,42.8,177,2,2,B,,,1990-05-06,,90,0.0
90LA03464,T0085,44,41,411,20,2.0,02,1,3,0423,5,3,2,12.2,1,1,T1469,44,,0,,,4TEATS,,,1,T9482,43,02,41,113,,1,1,1,1,1,1,10,80,1,42.8,184,3,,A,,,1990-04-23,Y,90,0.046
90LA03465,T0086,44,40,T-7,20,2.0,02,2,C,0421,8,2,1,8.4,1,1,T1420,44,6,140,19,,,,,1,08068,00,02,4x,111,,1,1,1,2,1,0,0,0,0,0.0,0,,,B,,,1990-04-21,Y,90,0.0
90LA03466,T0086,44,40,T-7,20,2.0,02,2,C,0421,8,2,1,7.6,1,1,T1421,44,,0,,,,,,2,08068,00,02,4x,111,,0,0,0,0,1,1,10,86,1,52.0,176,1,,B,,,1990-04-21,Y,90,0.0
90LA03467,T0088,44,41,T-3,20,2.0,02,2,,0425,5,2,1,12.1,1,1,T1509,44,,0,,,4TEATS,,,1,T9522,43,02,4x,115,,1,1,1,1,1,1,10,94,1,52.6,177,2,,B,,,1990-04-25,,90,0.043
90LA03468,T0093,44,41,411,20,2.0,02,1,3,0414,5,3,2,11.7,1,2,T1178,44,,0,,,,,,1,T9482,43,02,41,104,,1,1,1,1,1,1,10,99,1,70.0,184,3,,A,,,1990-04-14,Y,90,0.027
90LA03469,T0100,44,48,T-6,20,2.0,02,2,,,,,,0.0,,,,,,0,,,,,,1,04214,00,02,4x,0,,1,1,0,0,0,0,0,0,0,0.0,0,,,A,,,,,90,0.0
90LA03470,T0102,44,40,T-8,20,2.0,02,2,,,,,,0.0,,,,,,0,,,,,,1,00001,00,02,4x,0,,1,1,0,0,0,0,0,0,0,0.0,0,,,B,,,,,90,0.0
90LA03471,T0111,44,41,T-4,20,2.0,02,R,R,0410,8,2,1,9.3,1,1,T1064,44,,0,,,,,,1,08083,00,02,4x,100,,1,1,1,2,1,1,10,61,1,40.3,176,1,,B,,,1990-04-10,Y,90,0.0
90LA03472,T0111,44,41,T-4,20,2.0,02,R,R,0410,8,2,2,8.8,1,1,T1065,44,,0,,,,,,2,08083,00,02,4x,100,,0,0,0,0,1,1,10,71,1,41.2,176,1,,B,,,1990-04-10,Y,90,0.0
90LA03473,T0113,44,40,T-3,20,2.0,02,2,,,,,,0.0,,,,,,0,,,,,,1,T9522,43,02,4x,0,,1,1,0,0,0,0,0,0,0,0.0,0,,,A,,,,,90,0.0
90LA03474,T0131,44,42,802,20,2.0,02,1,,,,,,0.0,,,,,,0,,,,,,1,T9475,43,02,42,0,,1,1,0,0,0,0,0,0,0,0.0,0,,1,A,,,,,90,0.0
90LA03475,T0131,44,42,802,20,2.0,02,1,3,0508,8,2,3,9.2,5,2,Z0355,81,3,128,93,,,,,1,00000,97,20,00,128,&,1,1,1,2,1,0,0,0,0,0.0,0,,2,A,,,1990-05-08,,90,0.0
90LA03476,T0131,44,42,802,20,2.0,02,1,3,0508,8,2,3,9.6,5,1,Z0356,81,,0,,,,,,2,00000,97,20,00,128,,0,0,0,0,1,1,10,91,1,38.2,177,2,2,A,,,1990-05-08,,90,0.0
90LA03477,T0138,44,40,T-9,20,2.0,02,R,,0419,9,3,2,9.5,1,1,,,1,109,44,,"DYSTOCIA,SICK",*,,1,08155,00,02,4x,109,,1,1,1,3,0,0,0,0,0,0.0,0,,,B,,,1990-04-19,,90,0.0
90LA03478,T0138,44,40,T-9,20,2.0,02,R,,0419,9,3,1,8.4,1,1,,,1,109,44,,,,,2,08155,00,02,4x,109,,0,0,0,0,0,0,0,0,0,0.0,0,,,B,,,1990-04-19,,90,0.0
90LA03479,T0138,44,40,T-9,20,2.0,02,R,,0419,9,3,2,6.4,1,1,,,1,109,44,998580,,,,3,08155,00,02,4x,109,+,0,0,0,0,0,0,5,0,0,0.0,0,,,B,,,1990-04-19,,90,0.0
90LA03480,T0141,44,43,T-7,20,2.0,02,2,,0424,5,3,2,11.2,1,1,T1498,44,,0,,,4TEATS,,,1,08068,00,02,4x,114,,1,1,1,1,1,1,10,91,1,48.2,177,2,,B,,,1990-04-24,,90,0.0
90LA03481,T0142,44,41,413,20,2.0,02,1,3,0427,8,3,2,8.1,1,2,T1554,44,,0,,,,,,1,T9788,43,02,41,117,,1,1,1,2,1,1,10,86,1,48.8,183,3,,A,,,1990-04-27,,90,0.033
90LA03482,T0142,44,41,413,20,2.0,02,1,3,0427,8,3,2,9.0,1,1,T1555,44,,0,,,,,,2,T9788,43,02,41,117,,0,0,0,0,1,1,10,85,1,47.2,183,3,,A,,,1990-04-27,,90,0.033
90LA03483,T0181,44,43,T-8,20,2.0,02,R,,0428,8,2,2,10.6,1,2,T1588,44,3,120,93,,,,,1,00001,00,02,4x,118,&,1,1,1,2,1,0,0,0,0,0.0,0,,,A,,,1990-04-28,Y,90,0.0
90LA03484,T0181,44,43,T-8,20,2.0,02,R,,0428,8,2,1,11.2,1,1,T1589,44,6,132,19,,ENTR,,21,2,00001,00,02,4x,118,,0,0,0,0,1,0,0,0,0,0.0,0,,,A,,,1990-04-28,Y,90,0.0
90LA03485,T0182,44,43,T-8,20,2.0,02,2,,0420,8,2,1,11.5,1,1,T1375,44,3,113,93,,VET.CASE,,,1,00001,00,02,4x,110,&,1,1,1,2,1,0,0,0,0,0.0,0,,,B,,,1990-04-20,Y,90,0.0
90LA03486,T0182,44,43,T-8,20,2.0,02,2,,0420,8,2,1,10.6,1,1,T1376,44,,0,,,,,,2,00001,00,02,4x,110,,0,0,0,0,1,1,10,101,1,60.4,176,1,,B,,,1990-04-20,Y,90,0.0
90LA03487,T0189,44,43,T-9,20,2.0,02,R,R,0417,8,3,1,8.4,1,1,T1291,44,,0,,,,,,1,08155,00,02,4x,107,,1,1,1,2,1,1,10,61,1,33.0,176,1,,A,,,1990-04-17,Y,90,0.0
90LA03488,T0189,44,43,T-9,20,2.0,02,R,R,0417,8,3,2,9.2,1,1,T1292,44,,0,,,,,,2,08155,00,02,4x,107,,0,0,0,0,1,1,10,72,1,44.2,176,1,,A,,,1990-04-17,Y,90,0.0
90LA03489,T0197,44,40,T-4,20,2.0,02,2,,0412,5,3,2,13.0,1,1,T1120,44,,0,,,,,,1,08083,00,02,4x,102,,1,1,1,1,1,1,10,97,1,68.0,176,1,,A,,,1990-04-12,Y,90,0.0
90LA03490,T0203,44,43,T-9,20,2.0,02,2,,0419,5,5,2,11.1,1,3,T1362,44,,0,,,,,,1,08155,00,02,4x,109,,1,1,1,1,1,1,10,102,1,59.6,176,1,,B,,,1990-04-19,Y,90,0.0
90LA03491,T0205,44,40,T-1,20,2.0,02,R,,,,,,0.0,,,,,,0,,,,,,1,08289,00,02,4x,0,,1,1,0,0,0,0,0,0,0,0.0,0,,1,B,,,,,90,0.0
90LA03492,T0205,44,40,T-1,20,2.0,02,R,,0508,8,3,3,12.2,5,1,Z0370,81,,0,,,,,,1,00000,97,20,00,128,,1,1,1,2,1,1,10,79,1,29.4,177,2,2,B,,,1990-05-08,,90,0.0
90LA03493,T0205,44,40,T-1,20,2.0,02,R,,0508,8,3,2,11.3,5,1,Z0371,81,,0,,,,,,2,00000,97,20,00,128,,0,0,0,0,1,1,10,78,1,36.9,177,2,2,B,,,1990-05-08,,90,0.0
90LA03494,T0212,44,40,T-5,20,2.0,02,2,,0428,5,4,2,13.4,1,1,T1578,44,,0,,,BRN.EARS,,,1,T9790,43,02,4x,118,,1,1,1,1,1,1,10,104,1,59.6,177,2,,A,,,1990-04-28,,90,0.038
90LA03495,T0224,44,43,T-1,20,2.0,02,2,,,,,,0.0,,,,,,0,,,,,,1,08289,00,02,4x,0,,1,1,0,0,0,0,0,0,0,0.0,0,,,A,,,,,90,0.0
90LA03496,T0249,44,42,832,20,2.0,02,1,3,0415,8,1,2,7.6,1,1,T1238,44,,0,,,4TEATS,,,1,T9554,43,02,42,105,,1,1,1,2,1,1,10,89,1,56.0,184,3,,A,,,1990-04-15,Y,90,0.054
90LA03497,T0249,44,42,832,20,2.0,02,1,3,0415,8,1,3,7.4,1,1,T1239,44,3,106,93,,,,,2,T9554,43,02,42,105,&,0,0,0,0,1,0,0,0,0,0.0,0,,,A,,,1990-04-15,Y,90,0.054
90LA03498,T0300,44,41,XT,10,1.0,02,L,,0501,5,2,2,10.4,1,1,Z0219,81,,0,,,,,,1,00000,80,55,55,121,,1,1,1,1,1,1,10,70,1,36.5,177,2,,C,3,,1990-05-01,,90,0.0
90LA03499,T0301,44,41,XT,10,1.0,02,L,,0410,5,2,3,9.7,1,1,X9788,80,,0,,,,,,1,00000,80,55,55,100,,1,1,1,1,1,1,10,79,1,62.2,177,2,,A,1,,1990-04-10,Y,90,0.0
90LA03500,T0303,44,41,XT,10,1.0,02,L,,0411,8,1,2,6.3,1,1,X9796,80,3,101,93,,,,,1,00000,80,55,55,101,&,1,1,1,2,1,0,0,0,0,0.0,0,,,B,1,,1990-04-11,Y,90,0.0
90LA03501,T0303,44,41,XT,10,1.0,02,L,,0411,8,1,3,8.9,1,1,X9797,80,,0,,,,,,2,00000,80,55,55,101,,0,0,0,0,1,1,10,60,1,48.8,176,1,,B,1,,1990-04-11,Y,90,0.0
90LA03502,T0308,44,41,XT,10,1.0,02,L,,0418,8,2,2,9.2,1,1,X9954,80,,0,,,,,,1,00000,80,55,55,108,,1,1,1,2,1,1,10,59,1,40.2,176,1,,B,3,,1990-04-18,Y,90,0.0
90LA03503,T0308,44,41,XT,10,1.0,02,L,,0418,8,2,3,8.3,1,1,X9955,80,3,108,93,,,,,2,00000,80,55,55,108,&,0,0,0,0,1,0,0,0,0,0.0,0,,,B,3,,1990-04-18,Y,90,0.0
90LA03504,T0309,44,41,XT,10,1.0,02,L,,0408,5,3,3,11.5,1,1,X9757,80,,0,,,,,,1,00000,80,55,55,98,,1,1,1,1,1,1,10,69,1,50.4,177,2,,A,3,,1990-04-08,Y,90,0.0
90LA03505,T0310,44,41,XT,10,1.0,02,L,6,0405,5,2,3,12.7,1,2,X9640,80,,0,,,,,,1,00000,80,55,55,95,,1,1,1,1,1,1,10,57,0,0.0,0,6,,B,4,3,1990-04-05,Y,90,0.0
90LA03506,T0312,44,41,XT,10,1.0,02,L,6,0401,8,2,2,7.4,1,1,X9580,80,,0,,,,,,1,00000,80,55,55,91,,1,1,1,2,1,1,10,90,0,0.0,0,6,,B,4,2,1990-04-01,,90,0.0
90LA03507,T0312,44,41,XT,10,1.0,02,L,6,0401,8,2,3,7.5,1,1,X9581,80,3,92,93,,,,,2,00000,80,55,55,91,&,0,0,0,0,1,0,0,0,0,0.0,0,,,B,4,,1990-04-01,,90,0.0
90LA03508,T0319,44,41,XT,10,1.0,02,L,,0405,5,2,2,8.9,1,1,X9664,80,,0,,,,,,1,00000,80,55,55,95,,1,1,1,1,1,1,10,70,1,56.8,177,2,,C,4,3,1990-04-05,Y,90,0.0
90LA03509,T0325,44,42,XT,10,1.0,02,L,6,0420,5,1,3,9.6,1,1,X9991,80,,0,,,,,,1,00000,80,55,55,110,,1,1,1,1,1,1,10,64,0,0.0,0,6,,A,1,,1990-04-20,Y,90,0.0
90LA03510,T0328,44,41,XT,10,1.0,02,L,,0406,8,2,2,8.2,1,1,X9716,80,3,114,93,,,,,1,00000,80,55,55,96,&,1,1,1,2,1,0,0,0,0,0.0,0,,,B,4,3,1990-04-06,Y,90,0.0
90LA03511,T0328,44,41,XT,10,1.0,02,L,,0406,8,2,3,11.3,1,1,X9717,80,,0,,,,,,2,00000,80,55,55,96,,0,0,0,0,1,1,10,56,1,45.2,177,2,,B,4,,1990-04-06,Y,90,0.0
90LA03512,T0329,44,41,XT,10,1.0,02,L,,0404,5,1,2,8.5,1,1,X9615,80,,0,,,ENTR,,21,1,00000,80,55,55,94,,1,1,1,1,1,1,10,78,1,59.0,177,2,,B,1,,1990-04-04,Y,90,0.0
90LA03513,T0331,44,42,XT,10,1.0,02,L,,0402,5,2,2,8.2,1,1,X9590,80,,0,,,,,,1,00000,80,55,55,92,,1,1,1,1,1,1,10,62,1,53.2,176,1,,A,4,2,1990-04-02,,90,0.0
90LA03514,T0332,44,40,XT,10,1.0,02,L,6,0420,5,2,3,9.1,1,1,X9992,80,,0,,,,,,1,00000,80,55,55,110,,1,1,1,1,1,1,10,63,0,0.0,0,6,,B,2,2,1990-04-20,Y,90,0.0
90LA03515,T0334,44,41,XT,10,1.0,02,L,,,,,,0.0,,,,,,0,,,,,,1,00000,80,55,55,0,,1,1,0,0,0,0,0,0,0,0.0,0,,,B,1,,,,90,0.0
90LA03516,T0337,44,41,XT,10,1.0,02,L,,0415,5,3,3,11.6,1,1,X9868,80,,0,,,,,,1,00000,80,55,55,105,,1,1,1,1,1,1,10,70,1,52.6,176,1,,B,3,,1990-04-15,Y,90,0.0
90LA03517,T0338,44,42,XT,10,1.0,02,L,,0406,5,2,3,11.7,1,1,X9687,80,,0,,,,,,1,00000,80,55,55,96,,1,1,1,1,1,1,10,70,1,56.2,177,2,,B,1,,1990-04-06,,90,0.0
90LA03518,T0342,44,41,XT,10,1.0,02,L,,0415,5,2,2,5.8,1,1,X9872,80,,0,,,,,,1,00000,80,55,55,105,,1,1,1,1,1,1,10,66,1,43.1,176,1,,A,3,,1990-04-15,Y,90,0.0
90LA03519,T0344,44,42,XT,10,1.0,02,L,,0404,5,2,2,9.5,1,1,X9637,80,,0,,,,,,1,00000,80,55,55,94,,1,1,1,1,1,1,10,63,1,54.4,177,2,,A,4,2,1990-04-04,Y,90,0.0
90LA03520,T0345,44,42,XT,10,1.0,02,L,,0404,5,1,2,7.7,1,2,X9626,80,,0,,,,,,1,00000,80,55,55,94,,1,1,1,1,1,1,10,59,1,47.4,177,2,,B,4,3,1990-04-04,Y,90,0.0
90LA03521,T0347,44,41,XT,10,1.0,02,L,6,0403,5,2,3,9.1,1,2,X9595,80,,0,,,,,,1,00000,80,55,55,93,,1,1,1,1,1,1,10,42,0,0.0,0,6,,B,2,3,1990-04-03,Y,90,0.0
90LA03522,T0350,44,42,XT,10,1.0,02,L,6,0331,5,2,3,7.4,1,1,X9553,80,,0,,,,,,1,00000,80,55,55,90,,1,1,1,1,1,1,10,45,0,0.0,0,6,,C,4,2,1990-03-31,Y,90,0.0
90LA03523,T0354,44,41,XT,10,1.0,02,L,,0411,8,2,1,9.9,1,1,X9799,80,,0,,,2CRYPT.,,,1,00000,80,55,55,101,,1,1,1,2,1,1,10,57,1,42.0,176,1,,A,3,,1990-04-11,Y,90,0.0
90LA03524,T0354,44,41,XT,10,1.0,02,L,,0411,8,2,3,8.0,1,1,X9800,80,3,101,93,,,,,2,00000,80,55,55,101,&,0,0,0,0,1,0,0,0,0,0.0,0,,,A,3,,1990-04-11,Y,90,0.0
90LA03525,T0355,44,42,XT,10,1.0,02,L,,0429,5,2,2,9.3,1,1,Z0187,81,,0,,,4TEATS,,,1,00000,80,55,55,119,,1,1,1,1,1,1,10,80,1,30.6,177,2,,B,3,,1990-04-29,,90,0.0
90LA03526,T0359,44,42,XT,10,1.0,02,L,,0407,8,2,3,10.6,1,1,X9738,80,,0,,,,,,1,00000,80,55,55,97,,1,1,1,2,1,1,10,63,1,55.6,177,2,,B,4,3,1990-04-07,Y,90,0.0
90LA03527,T0359,44,42,XT,10,1.0,02,L,,0407,8,2,2,6.9,1,3,X9739,80,3,99,93,,,,,2,00000,80,55,55,97,&,0,0,0,0,1,0,0,0,0,0.0,0,,,B,4,,1990-04-07,Y,90,0.0
90LA03528,T0360,44,42,XT,10,1.0,02,L,,0412,5,2,3,11.4,1,1,X9822,80,,0,,,,,,1,00000,80,55,55,102,,1,1,1,1,1,1,10,64,1,50.0,176,1,,A,1,,1990-04-12,Y,90,0.0
90LA03529,T0363,44,41,XT,10,1.0,02,L,6,0419,5,3,3,9.2,1,1,X9977,80,,0,,,,,,1,00000,80,55,55,109,,1,1,1,1,1,1,10,78,0,0.0,0,6,,A,2,1,1990-04-19,Y,90,0.0
90LA03530,T0364,44,41,XT,10,1.0,02,L,6,0421,5,2,3,10.5,1,1,Z0028,81,,0,,,,,,1,00000,80,55,55,111,,1,1,1,1,1,1,10,80,0,0.0,0,6,,C,1,,1990-04-21,Y,90,0.0
90LA03531,T0367,44,41,XT,10,1.0,02,L,,0403,8,2,2,7.5,1,1,X9611,80,,0,,,ENTR,,21,1,00000,80,55,55,93,,1,1,1,2,1,1,10,60,1,56.4,176,1,,B,3,,1990-04-03,Y,90,0.0
90LA03532,T0367,44,41,XT,10,1.0,02,L,,0403,8,2,3,8.2,1,1,X9612,80,3,94,93,,,,,2,00000,80,55,55,93,&,0,0,0,0,1,0,0,0,0,0.0,0,,,B,3,,1990-04-03,Y,90,0.0
90LA03533,T0371,44,41,XT,10,1.0,02,L,,,,,,0.0,,,,,,0,,,,,,1,00000,80,55,55,0,,1,1,0,0,0,0,0,0,0,0.0,0,,,C,2,1,,,90,0.0
90LA03534,T0372,44,41,XT,10,1.0,02,L,,,,,,0.0,,,,,,0,,,,,,1,00000,80,55,55,0,,1,1,0,0,0,0,0,0,0,0.0,0,,,A,1,,,,90,0.0
90LA03535,T0373,44,41,XT,10,1.0,02,L,6,0326,8,2,3,7.5,1,2,X9121,80,6,99,77,087310,,,,1,00000,80,55,55,85,+,1,1,1,2,1,0,5,0,0,0.0,0,,,B,4,1,1990-03-26,,90,0.0
90LA03536,T0373,44,41,XT,10,1.0,02,L,6,0326,8,2,2,5.5,1,1,X9122,80,6,86,67,,WEAKLAMB,,,2,00000,80,55,55,85,,0,0,0,0,1,0,0,0,0,0.0,0,,,B,4,,1990-03-26,,90,0.0
90LA03537,T0375,44,42,XT,10,1.0,02,L,6,0404,5,2,3,9.3,1,1,X9613,80,,0,,,,,,1,00000,80,55,55,94,,1,1,1,1,1,1,10,76,0,0.0,0,6,,B,4,2,1990-04-04,Y,90,0.0
90LA03538,T0377,44,41,XT,10,1.0,02,L,6,0421,5,2,3,10.4,1,2,Z0021,81,,0,,,,,,1,00000,80,55,55,111,,1,1,1,1,1,1,10,70,0,0.0,0,6,,A,2,1,1990-04-21,Y,90,0.0
90LA03539,T0379,44,41,XT,10,1.0,02,L,,0407,5,2,2,8.8,1,1,X9728,80,6,111,48,,4TEATS,,,1,00000,80,55,55,97,,1,1,1,1,1,0,0,0,0,0.0,0,,,A,4,3,1990-04-07,,90,0.0
90LA03540,T0380,44,41,XT,10,1.0,02,L,6,0423,5,2,3,10.1,1,1,Z0120,81,,0,,,,,,1,00000,80,55,55,113,,1,1,1,1,1,1,10,68,0,0.0,0,6,,B,2,1,1990-04-23,,90,0.0
90LA03541,T0398,44,41,XT,10,1.0,02,L,,,,,,0.0,,,,,,0,,,,,,1,00000,80,55,55,0,,1,1,0,0,0,0,0,0,0,0.0,0,,,B,3,,,,90,0.0
90LA03542,T0400,44,41,XT,10,1.0,02,L,6,0503,5,2,3,9.8,1,1,Z0268,81,,0,,,,,,1,00000,80,55,55,123,,1,1,1,1,1,1,10,83,0,0.0,0,6,,A,3,,1990-05-03,,90,0.0
