UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,BGRP,RGRP,GRP,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
94LA00116,94,K3470,63,60,01,K6088,63,6.0,06,1,0,,M,0331,90,8,3,2,12.0,1,1,K7119,63,60,06,,0,,,,,4TEATS,,,,J,1,,1,1,2,1,1,1.0,70,1,99,180,1,1994-03-31,0.041
94LA00117,94,K3470,63,60,01,K6088,63,6.0,06,1,0,,M,0331,90,8,3,1,10.8,1,1,K7120,63,60,06,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,70,1,57,180,1,1994-03-31,0.041
94LA00118,94,K3503,63,62,69,K6444,63,6.0,06,1,0,,C,0407,97,8,3,2,11.4,1,1,K7360,63,62,06,,0,,,,L SL RUPTURE,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,66,1,61,181,2,1994-04-07,0.023
94LA00119,94,K3503,63,62,69,K6444,63,6.0,06,1,0,,C,0407,97,8,3,3,12.4,1,1,K7361,63,62,06,,0,,,,,ENTR,,,,Y,2,,0,0,0,1,1,1.0,84,1,62,181,2,1994-04-07,0.023
94LA00120,94,K3604,63,62,70,K6472,63,6.0,06,1,0,,C,0409,99,9,3,2,9.6,1,1,K7397,63,62,06,,0,,,,FIRM RP 94,,,,,Y,1,,1,1,3,1,1,1.0,78,1,62,180,1,1994-04-09,0.067
94LA00121,94,K3604,63,62,70,K6472,63,6.0,06,1,0,,C,0409,99,9,3,2,11.2,1,1,K7398,63,62,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,89,1,67,180,1,1994-04-09,0.067
94LA00122,94,K3604,63,62,70,K6472,63,6.0,06,1,0,,C,0409,99,9,3,1,8.0,1,1,,,62,06,1,0,,,,,,,,,Y,3,,0,0,0,0,0,0.0,0,,0,0,,1994-04-09,0.067
94LA00123,94,K3688,63,61,13,K6106,63,6.0,06,1,0,,R,0328,87,5,3,1,12.8,1,1,K7046,63,61,06,,0,,,,,4TEATS,,,,Y,1,,1,1,1,1,1,1.0,118,1,99,180,1,1994-03-28,0.033
94LA00124,94,K3753,63,62,71,K6255,63,6.0,06,1,0,,C,0409,99,5,5,2,15.3,1,2,K7416,63,62,06,,0,,,,FLTS,4TEATS,,,,J,1,,1,1,1,1,1,1.0,112,1,92,180,1,1994-04-09,0.037
94LA00125,94,K3808,63,68,51,K6787,63,6.0,06,1,0,,H,0414,104,8,5,1,13.0,1,1,K7634,63,00,05,,0,,,,MASTITIS JUNE,,,,,Y,1,,1,1,2,1,1,1.0,71,1,55,181,2,1994-04-14,0.033
94LA00126,94,K3808,63,68,51,K6787,63,6.0,06,1,0,,H,0414,104,8,5,1,12.8,1,1,K7635,63,00,05,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,73,1,57,181,2,1994-04-14,0.033
94LA00127,94,K3835,63,62,60,K5939,63,5.0,06,1,0,,C,0409,99,9,3,3,8.1,1,3,K7441,63,62,06,3,101,93,,8,,,,,,Y,1,,1,1,3,1,0,0.0,0,,0,0,,1994-04-09,0.03
94LA00128,94,K3835,63,62,60,K5939,63,5.0,06,1,0,,C,0409,99,9,3,1,8.2,1,2,K7442,63,62,06,7,181,97,,,,PINK,,,,Y,2,,0,0,0,1,0,0.0,0,,0,0,,1994-04-09,0.03
94LA00129,94,K3835,63,62,60,K5939,63,5.0,06,1,0,,C,0409,99,9,3,2,12.0,1,1,K7443,63,62,06,,0,,,,,ENTR,,,,Y,3,,0,0,0,1,1,1.0,107,1,80,180,1,1994-04-09,0.03
94LA00130,94,K3855,63,60,03,K6338,63,5.0,06,1,0,,M,0414,104,8,4,1,11.9,1,1,K7606,63,60,06,6,222,10, JW,9,X LAME 94,4TEATS,,,,J,1,,1,1,2,1,0,0.0,0,,0,0,,1994-04-14,0.022
94LA00131,94,K3855,63,60,03,K6338,63,5.0,06,1,0,,M,0414,104,8,4,1,8.7,1,1,K7607,63,60,06,3,276,93, JW,9,,,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1994-04-14,0.022
94LA00132,94,K3872,63,68,52,K6796,63,5.0,06,1,0,,H,0329,88,8,3,1,12.4,1,1,K7053,63,00,05,,0,,,,SW BAG,,,,,Y,1,,1,1,2,1,1,1.0,86,1,69,180,1,1994-03-29,0.013
94LA00133,94,K3872,63,68,52,K6796,63,5.0,06,1,0,,H,0329,88,8,3,1,13.2,1,1,K7054,63,00,05,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,84,1,69,180,1,1994-03-29,0.013
94LA00134,94,K3885,63,62,62,K6181,63,5.0,06,1,0,,C,0413,103,9,3,2,9.5,1,1,K7601,63,62,06,3,104,93,,8,,,,,,J,1,,1,1,3,1,0,0.0,0,,0,0,,1994-04-13,0.042
94LA00135,94,K3885,63,62,62,K6181,63,5.0,06,1,0,,C,0413,103,9,3,1,9.6,1,1,K7602,63,62,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,84,1,61,181,2,1994-04-13,0.042
94LA00136,94,K3885,63,62,62,K6181,63,5.0,06,1,0,,C,0413,103,9,3,2,10.3,1,1,K7603,63,62,06,,0,,,,,,,,,J,3,,0,0,0,1,1,1.0,85,1,61,181,2,1994-04-13,0.042
94LA00137,94,K3888,63,61,14,K6304,63,5.0,06,1,0,,R,0416,106,8,4,2,12.3,1,1,K7661,63,61,06,,0,,,,,ENTR,,,,J,1,,1,1,2,1,1,1.0,91,1,66,180,1,1994-04-16,0.042
94LA00138,94,K3888,63,61,14,K6304,63,5.0,06,1,0,,R,0416,106,8,4,2,13.8,1,1,K7662,63,61,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,83,1,54,180,1,1994-04-16,0.042
94LA00139,94,K3898,63,61,11,K6168,63,5.0,06,1,0,,R,0328,87,8,3,3,11.6,1,1,K7039,63,61,06,,0,,,,,HAIRY,,,,Y,1,,1,1,2,1,1,1.0,82,1,70,180,1,1994-03-28,0.054
94LA00140,94,K3898,63,61,11,K6168,63,5.0,06,1,0,,R,0328,87,8,3,2,11.0,1,1,K7040,63,61,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,78,1,67,180,1,1994-03-28,0.054
94LA00141,94,K3909,63,61,12,K6298,63,5.0,06,1,0,,R,0412,102,8,3,1,11.2,1,1,K7531,63,61,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,93,1,62,181,2,1994-04-12,0.027
94LA00142,94,K3909,63,61,12,K6298,63,5.0,06,1,0,,R,0412,102,8,3,1,13.0,1,1,K7532,63,61,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,63,1,54,181,2,1994-04-12,0.027
94LA00143,94,K3936,63,62,61,K6130,63,5.0,06,1,0,,C,0404,94,8,4,2,11.1,1,1,K7260,63,62,06,,0,,,,,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,85,1,65,181,2,1994-04-04,0.035
94LA00144,94,K3936,63,62,61,K6130,63,5.0,06,1,0,,C,0404,94,8,4,2,10.5,1,1,K7261,63,62,06,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,93,1,75,181,2,1994-04-04,0.035
94LA00145,94,K3986,63,62,63,K6197,63,5.0,06,1,0,,C,0401,91,8,4,1,14.3,1,1,K7173,63,62,06,,0,,,,SW BAG,,,,,J,1,,1,1,2,1,1,1.0,87,1,73,180,1,1994-04-01,0.029
94LA00146,94,K3986,63,62,63,K6197,63,5.0,06,1,0,,C,0401,91,8,4,2,14.4,1,1,K7174,63,62,06,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,76,1,54,180,1,1994-04-01,0.029
94LA00147,94,K4043,63,61,13,K6106,63,5.0,06,1,0,,R,0327,86,9,4,2,11.6,1,1,K7026,63,61,06,,0,,,,X SW BAG 94,,,,,Y,1,,1,1,3,1,1,1.0,72,1,70,180,1,1994-03-27,0.042
94LA00148,94,K4043,63,61,13,K6106,63,5.0,06,1,0,,R,0327,86,9,4,2,8.5,1,1,,,61,06,1,0,,,,,,,,,Y,2,,0,0,0,0,0,0.0,0,,0,0,,1994-03-27,0.042
94LA00149,94,K4043,63,61,13,K6106,63,5.0,06,1,0,,R,0327,86,9,4,2,8.5,1,1,,,61,06,1,0,,,,,,,,,Y,3,,0,0,0,0,0,0.0,0,,0,0,,1994-03-27,0.042
94LA00150,94,K4074,63,62,64,K6218,63,5.0,06,1,0,,C,0413,103,5,4,1,14.2,1,1,K7589,63,62,06,,0,,S503310,+,,,,,,Y,1,,1,1,1,1,1,1.5,93,1,67,181,2,1994-04-13,0.036
94LA00151,94,K4090,63,61,14,K6304,63,5.0,06,1,0,,R,0419,109,9,2,2,11.8,1,1,K7692,63,61,06,,0,,,,,4TEATS,,,,J,1,,1,1,3,1,1,1.0,95,1,61,180,1,1994-04-19,0.049
94LA00152,94,K4090,63,61,14,K6304,63,5.0,06,1,0,,R,0419,109,9,2,2,11.6,1,1,K7693,63,61,06,,0,,T886643,-,,4TEATS,,,,J,2,,0,0,0,1,1,0.5,85,0,65,181,2,1994-04-19,0.049
94LA00153,94,K4090,63,61,14,K6304,63,5.0,06,1,0,,R,0419,109,9,2,1,13.1,1,2,K7694,63,61,06,7,181,97,L868903,-,,,,,,J,3,,0,0,0,1,0,0.0,0,0,0,0,,1994-04-19,0.049
94LA00154,94,K4106,63,60,02,K6158,63,5.0,06,1,0,,M,0408,98,5,4,2,15.6,1,1,K7378,63,60,06,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,98,1,78,180,1,1994-04-08,0.034
94LA00155,94,K4108,63,62,65,K6224,63,5.0,06,1,0,,C,0405,95,5,4,2,15.6,1,1,K7283,63,62,06,,0,,,,,4TEATS,,,,Y,1,,1,1,1,1,1,1.0,100,1,82,181,2,1994-04-05,0.041
94LA00156,94,K4109,63,61,11,K6168,63,5.0,06,1,0,,R,0414,104,5,2,1,14.5,1,2,K7608,63,61,06,,0,,,,,4TEATS,,,,J,1,,1,1,1,1,1,1.0,94,1,77,181,2,1994-04-14,0.023
94LA00157,94,K4122,63,62,66,K6344,63,5.0,06,1,0,,C,0414,104,8,4,1,10.6,1,1,K7624,63,62,06,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,81,1,56,181,2,1994-04-14,0.044
94LA00158,94,K4122,63,62,66,K6344,63,5.0,06,1,0,,C,0414,104,8,4,1,10.2,1,1,K7625,63,62,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,70,1,47,181,2,1994-04-14,0.044
94LA00159,94,K4185,63,68,51,Z0000,97,5.0,06,1,0,,H,0504,124,8,3,2,12.1,5,3,Z3061,81,00,30,,0,,,,,,,,,J,1,2,1,1,2,1,1,1.0,79,1,43,180,1,1994-05-04,0.0
94LA00160,94,K4185,63,68,51,Z0000,97,5.0,06,1,0,,H,0504,124,8,3,3,14.2,5,1,Z3062,81,00,30,,0,,,,,,,,,J,2,2,0,0,0,1,1,1.0,78,1,40,180,1,1994-05-04,0.0
94LA00161,94,K4208,63,61,13,K6106,63,5.0,06,1,0,,R,0414,104,5,3,1,12.7,1,1,K7631,63,61,06,,0,,,,L BLOODY MILK,4TEATS,,,,Y,1,,1,1,1,1,1,1.0,105,1,79,181,2,1994-04-14,0.051
94LA00162,94,K4220,63,61,14,Z0000,97,5.0,06,1,0,,R,0514,134,5,3,2,12.2,5,1,Z3199,81,00,30,,0,,,,LTS,4TEATS,,,,J,1,2,1,1,1,1,1,1.0,107,1,50,181,2,1994-05-14,0.0
94LA00163,94,K4257,63,62,67,K6411,63,5.0,06,1,0,,C,0414,104,9,3,2,8.6,1,1,K7620,63,62,06,3,105,93,,8,,,,,,Y,1,,1,1,3,1,0,0.0,0,,0,0,,1994-04-14,0.044
94LA00164,94,K4257,63,62,67,K6411,63,5.0,06,1,0,,C,0414,104,9,3,1,9.8,1,1,K7621,63,62,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,69,1,55,181,2,1994-04-14,0.044
94LA00165,94,K4257,63,62,67,K6411,63,5.0,06,1,0,,C,0414,104,9,3,2,10.3,1,1,K7622,63,62,06,,0,,,,,,,,,Y,3,,0,0,0,1,1,1.0,74,1,51,181,2,1994-04-14,0.044
94LA00166,94,K4266,63,68,52,K6796,63,5.0,06,1,0,,H,0404,94,9,3,2,8.8,1,1,K7237,63,00,05,,0,,A016604,-,,ENTR,,,,J,1,,1,1,3,1,1,0.5,86,0,70,180,1,1994-04-04,0.017
94LA00167,94,K4266,63,68,52,K6796,63,5.0,06,1,0,,H,0404,94,9,3,2,9.8,1,1,K7238,63,00,05,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,80,1,75,181,2,1994-04-04,0.017
94LA00168,94,K4266,63,68,52,K6796,63,5.0,06,1,0,,H,0404,94,9,3,1,10.1,1,2,K7239,63,00,05,,0,,K625063,-,,UMBILI.HERNIA,,,,J,3,,0,0,0,1,1,0.5,82,0,63,181,2,1994-04-04,0.017
94LA00169,94,K4316,63,60,04,K5832,63,5.0,06,1,0,,M,0407,97,9,5,2,8.7,1,2,K7348,63,60,06,,0,,,,VLTS,,,,,J,1,,1,1,3,1,1,1.0,84,1,58,180,1,1994-04-07,0.039
94LA00170,94,K4316,63,60,04,K5832,63,5.0,06,1,0,,M,0407,97,9,5,2,7.1,1,1,K7349,63,60,06,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,76,1,53,180,1,1994-04-07,0.039
94LA00171,94,K4316,63,60,04,K5832,63,5.0,06,1,0,,M,0407,97,9,5,1,10.4,1,1,K7350,63,60,06,,0,,S301310,-,,,,,,J,3,,0,0,0,1,1,0.5,63,0,52,181,2,1994-04-07,0.039
94LA00172,94,K4319,63,68,52,K6796,63,5.0,06,1,0,,H,0406,96,5,4,2,14.1,1,1,K7317,63,00,05,,0,,,,,"ENTR,4TEATS",,,,Y,1,,1,1,1,1,1,1.0,85,1,74,181,2,1994-04-06,0.01
94LA00173,94,K4437,63,68,51,K6787,63,4.0,06,1,0,,H,0328,87,8,4,1,13.1,1,1,K7035,63,00,05,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,83,1,71,180,1,1994-03-28,0.017
94LA00174,94,K4437,63,68,51,K6787,63,4.0,06,1,0,,H,0328,87,8,4,1,11.8,1,1,K7036,63,00,05,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,102,1,84,180,1,1994-03-28,0.017
94LA00175,94,K4448,63,62,68,K6414,63,4.0,06,1,0,,C,0331,90,9,3,1,8.0,1,1,K7103,63,62,06,,0,,,,,,,,,J,1,,1,1,3,1,1,1.0,62,1,62,180,1,1994-03-31,0.059
94LA00176,94,K4448,63,62,68,K6414,63,4.0,06,1,0,,C,0331,90,9,3,2,9.2,1,1,K7104,63,62,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,80,1,67,180,1,1994-03-31,0.059
94LA00177,94,K4448,63,62,68,K6414,63,4.0,06,1,0,,C,0331,90,9,3,2,10.0,1,1,K7105,63,62,06,,0,,S267910,-,,4TEATS,,,,J,3,,0,0,0,1,1,0.5,70,0,57,180,1,1994-03-31,0.059
94LA00178,94,K4450,63,61,11,K6168,63,4.0,06,1,0,,R,0416,106,9,4,1,10.7,1,1,K7663,63,61,06,,0,,,,THIN 94,4TEATS,,,,J,1,,1,1,3,1,1,1.0,52,1,36,180,1,1994-04-16,0.023
94LA00179,94,K4450,63,61,11,K6168,63,4.0,06,1,0,,R,0416,106,9,4,1,11.7,1,1,K7664,63,61,06,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,79,1,53,180,1,1994-04-16,0.023
94LA00180,94,K4450,63,61,11,K6168,63,4.0,06,1,0,,R,0416,106,9,4,3,9.2,1,1,K7665,63,61,06,3,108,93,,8,,4TEATS,,,,J,3,,0,0,0,1,0,0.0,0,,0,0,,1994-04-16,0.023
94LA00181,94,K4452,63,60,01,K6088,63,4.0,06,1,0,,M,0419,109,5,2,1,10.9,1,1,K7701,63,60,06,,0,,A097604,+,,,,,,N,1,,1,1,1,1,1,1.5,59,1,38,180,1,1994-04-19,0.033
94LA00182,94,K4453,63,62,69,K6444,63,4.0,06,1,0,,C,0407,97,5,3,1,11.7,1,1,K7364,63,62,06,,0,,,,,4TEATS,,,,Y,1,,1,1,1,1,1,1.0,90,1,64,180,1,1994-04-07,0.04
94LA00183,94,K4467,63,60,02,K6158,63,4.0,06,1,0,,M,0313,72,9,1,,0.0,,,,,60,06,0,0,,,,HYDROPS,,,,,Y,1,,1,1,3,0,0,0.0,0,,0,0,,1994-03-13,0.0
94LA00184,94,K4467,63,60,02,K6158,63,4.0,06,1,0,,M,0313,72,9,1,,0.0,,,,,60,06,0,0,,,,,,,,,Y,2,,0,0,0,0,0,0.0,0,,0,0,,1994-03-13,0.0
94LA00185,94,K4467,63,60,02,K6158,63,4.0,06,1,0,,M,0313,72,9,1,,0.0,,,,,60,06,0,0,,,,,,,,,Y,3,,0,0,0,0,0,0.0,0,,0,0,,1994-03-13,0.0
94LA00186,94,K4470,63,62,70,K6472,63,4.0,06,1,0,,C,0411,101,5,2,2,10.1,1,1,K7506,63,62,06,,0,,A072304,+,,,,,,Y,1,,1,1,1,1,1,1.5,71,1,58,181,2,1994-04-11,0.034
94LA00187,94,K4490,63,60,03,K6338,63,4.0,06,1,0,,M,0401,91,5,3,1,12.7,1,1,K7172,63,60,06,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,110,1,89,180,1,1994-04-01,0.033
94LA00188,94,K4491,63,62,71,K6255,63,4.0,06,1,0,,C,0411,101,8,3,2,11.5,1,1,K7498,63,62,06,,0,,,,,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,87,1,62,180,1,1994-04-11,0.024
94LA00189,94,K4491,63,62,71,K6255,63,4.0,06,1,0,,C,0411,101,8,3,1,10.0,1,1,K7499,63,62,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,82,1,59,180,1,1994-04-11,0.024
94LA00190,94,K4494,63,61,13,K6106,63,4.0,06,1,0,,R,,0,,,,0.0,,,,,61,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
94LA00191,94,K4502,63,60,04,K5832,63,4.0,06,1,0,,M,0401,91,8,2,2,11.1,1,1,K7177,63,60,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,61,1,50,180,1,1994-04-01,0.039
94LA00192,94,K4502,63,60,04,K5832,63,4.0,06,1,0,,M,0401,91,8,2,2,10.4,1,1,K7178,63,60,06,,0,,K660363,-,,,,,,J,2,,0,0,0,1,1,0.5,55,0,51,181,2,1994-04-01,0.039
94LA00193,94,K4515,63,60,01,K6088,63,4.0,06,1,0,,M,0402,92,8,5,2,11.8,1,1,K7187,63,60,06,,0,,,,,BLK BRISKET,,,,Y,1,,1,1,2,1,1,1.0,82,1,61,180,1,1994-04-02,0.03
94LA00194,94,K4515,63,60,01,K6088,63,4.0,06,1,0,,M,0402,92,8,5,2,12.8,1,1,K7188,63,60,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,73,1,56,180,1,1994-04-02,0.03
94LA00195,94,K4520,63,62,60,K5939,63,4.0,06,1,0,,C,0415,105,5,3,1,13.6,1,1,K7649,63,62,06,,0,,,,,4TEATS,,,,J,1,,1,1,1,1,1,1.0,107,1,79,181,2,1994-04-15,0.046
94LA00196,94,K4522,63,62,61,K6130,63,4.0,06,1,0,,C,0414,104,8,4,3,10.5,1,1,S5129,10,62,06,,0,,,,?POLYPAY EWE,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,75,1,52,181,2,1994-04-14,0.077
94LA00197,94,K4522,63,62,61,K6130,63,4.0,06,1,0,,C,0414,104,8,4,3,10.3,1,1,S5130,10,62,06,,0,,,,,ENTR,,,,Y,2,,0,0,0,1,1,1.0,68,1,53,181,2,1994-04-14,0.077
94LA00198,94,K4531,63,60,02,K6158,63,4.0,06,1,0,,M,0405,95,9,3,2,6.5,1,1,K7272,63,60,06,,0,,,,,4TEATS,,,,J,1,,1,1,3,1,1,1.0,50,1,42,181,2,1994-04-05,0.045
94LA00199,94,K4531,63,60,02,K6158,63,4.0,06,1,0,,M,0405,95,9,3,2,4.5,1,1,K7273,63,60,06,3,98,93,,8,,,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1994-04-05,0.045
94LA00200,94,K4531,63,60,02,K6158,63,4.0,06,1,0,,M,0405,95,9,3,2,5.4,1,1,K7274,63,60,06,,0,,,,,,,,,J,3,,0,0,0,1,1,1.0,50,1,38,181,2,1994-04-05,0.045
94LA00201,94,K4536,63,61,12,K6298,63,4.0,06,1,0,,R,0416,106,8,3,1,8.6,1,2,K7659,63,61,06,3,116,93, VET,9,LTS,,,,,J,1,,1,1,2,1,0,0.0,0,,0,0,,1994-04-16,0.027
94LA00202,94,K4536,63,61,12,K6298,63,4.0,06,1,0,,R,0416,106,8,3,2,10.5,1,1,K7660,63,61,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,76,1,52,180,1,1994-04-16,0.027
94LA00203,94,K4545,63,60,03,K6338,63,4.0,06,1,0,,M,0409,99,8,5,1,14.4,1,1,K7437,63,60,06,6,108,80,,,X EWE,ENTR,,,,Y,1,,1,1,2,1,0,0.0,0,,0,0,,1994-04-09,0.045
94LA00204,94,K4545,63,60,03,K6338,63,4.0,06,1,0,,M,0409,99,8,5,1,14.0,1,1,K7438,63,60,06,6,103,29,,,,HYDRONEPHROSI,,,,Y,2,,0,0,0,1,0,0.0,0,,0,0,,1994-04-09,0.045
94LA00205,94,K4546,63,62,62,K6181,63,4.0,06,1,0,,C,0410,100,5,1,2,17.0,1,1,K7475,63,62,06,,0,,,,,4TEATS,,,,Y,1,,1,1,1,1,1,1.0,109,1,79,180,1,1994-04-10,0.051
94LA00206,94,K4557,63,68,52,K6796,63,4.0,06,1,0,,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0,,0,0,,,0.0
94LA00207,94,K4573,63,61,14,K6304,63,4.0,06,1,0,,R,0330,89,8,4,1,12.1,1,1,K7092,63,61,06,,0,,,,X BAG +AB HIP,4TEATS,,,,J,1,,1,1,2,1,1,1.0,84,1,66,180,1,1994-03-30,0.047
94LA00208,94,K4573,63,61,14,K6304,63,4.0,06,1,0,,R,0330,89,8,4,3,12.5,1,1,K7093,63,61,06,,0,,X608480,-,,4TEATS,,,,J,2,,0,0,0,1,1,0.5,88,0,0,0,H,1994-03-30,0.047
94LA00209,94,K4577,63,60,04,K5832,63,4.0,06,1,0,,M,,0,,,,0.0,,,,,60,06,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0,,0,0,,,0.0
94LA00210,94,K4589,63,68,51,K6787,63,4.0,06,1,0,,H,0401,91,8,4,1,12.8,1,1,K7153,63,00,05,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,91,1,70,180,1,1994-04-01,0.014
94LA00211,94,K4589,63,68,51,K6787,63,4.0,06,1,0,,H,0401,91,8,4,2,12.5,1,1,K7154,63,00,05,,0,,,,,ENTR,,,,J,2,,0,0,0,1,1,1.0,85,1,67,180,1,1994-04-01,0.014
94LA00212,94,K4591,63,61,11,K6168,63,4.0,06,1,0,,R,0413,103,5,3,2,16.8,1,1,K7578,63,61,06,,0,,,,,4TEATS,,,,J,1,,1,1,1,1,1,1.0,98,1,70,181,2,1994-04-13,0.032
94LA00213,94,K4599,63,62,63,K6197,63,4.0,06,1,0,,C,0404,94,5,4,2,10.8,1,1,K7262,63,62,06,,0,,A065504,+,,4TEATS,,,,Y,1,,1,1,1,1,1,1.5,63,1,49,181,2,1994-04-04,0.024
94LA00214,94,K4603,63,61,12,K6298,63,4.0,06,1,0,,R,0406,96,8,5,1,11.5,1,2,K7310,63,61,06,,0,,,,VLTS,,,,,J,1,,1,1,2,1,1,1.0,89,1,70,181,2,1994-04-06,0.049
94LA00215,94,K4603,63,61,12,K6298,63,4.0,06,1,0,,R,0406,96,8,5,2,11.0,1,1,K7311,63,61,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,86,1,66,181,2,1994-04-06,0.049
94LA00216,94,K4605,63,60,01,K6088,63,4.0,06,1,0,,M,0331,90,8,4,1,12.5,1,1,K7137,63,60,06,,0,,,,,4TEATS,,,,J,1,,1,1,2,1,1,1.0,78,1,70,180,1,1994-03-31,0.026
94LA00217,94,K4605,63,60,01,K6088,63,4.0,06,1,0,,M,0331,90,8,4,2,13.8,1,2,K7138,63,60,06,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,94,1,75,180,1,1994-03-31,0.026
94LA00218,94,K4611,63,62,64,K6218,63,4.0,06,1,0,,C,0409,99,8,3,1,11.5,1,1,K7439,63,62,06,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,83,1,62,180,1,1994-04-09,0.067
94LA00219,94,K4611,63,62,64,K6218,63,4.0,06,1,0,,C,0409,99,8,3,1,11.6,1,1,K7440,63,62,06,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,92,1,70,180,1,1994-04-09,0.067
94LA00220,94,K4617,63,61,13,K6106,63,4.0,06,1,0,,R,0407,97,5,4,2,15.2,1,1,K7367,63,61,06,,0,,,,,4TEATS,,,,Y,1,,1,1,1,1,1,1.0,102,1,78,180,1,1994-04-07,0.055
94LA00221,94,K4624,63,60,02,K6158,63,4.0,06,1,0,,M,0405,95,5,4,2,13.4,1,1,K7302,63,60,06,6,110,42,,,X EWE,4TEATS,,,,J,1,,1,1,1,1,0,0.0,0,,0,0,,1994-04-05,0.029
94LA00222,94,K4628,63,62,66,K6344,63,4.0,06,1,0,,C,0331,90,8,2,1,10.3,1,1,K7128,63,62,06,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,103,1,81,180,1,1994-03-31,0.042
94LA00223,94,K4628,63,62,66,K6344,63,4.0,06,1,0,,C,0331,90,8,2,2,9.6,1,1,K7129,63,62,06,,0,,S235110,-,,4TEATS,,,,J,2,,0,0,0,1,1,0.5,72,0,62,181,2,1994-03-31,0.042
94LA00224,94,K4637,63,61,14,K6304,63,4.0,06,1,0,,R,0411,101,8,2,1,11.7,1,1,K7507,63,61,06,3,105,93,K636263,-,,,,,,Y,1,,1,1,2,1,0,0.0,0,0,0,0,,1994-04-11,0.037
94LA00225,94,K4637,63,61,14,K6304,63,4.0,06,1,0,,R,0411,101,8,2,2,10.8,1,1,K7508,63,61,06,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,93,1,67,180,1,1994-04-11,0.037
94LA00226,94,K4643,63,60,03,K6338,63,4.0,06,1,0,,M,0413,103,8,3,1,13.3,1,1,K7587,63,60,06,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,100,1,71,181,2,1994-04-13,0.044
94LA00227,94,K4643,63,60,03,K6338,63,4.0,06,1,0,,M,0413,103,8,3,2,12.4,1,1,K7588,63,60,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,83,1,57,181,2,1994-04-13,0.044
94LA00228,94,K4666,63,68,52,K6796,63,4.0,06,1,0,,H,0412,102,5,4,2,14.6,1,1,K7560,63,00,05,,0,,,,,4TEATS,,,,Y,1,,1,1,1,1,1,1.0,102,1,81,181,2,1994-04-12,0.012
