UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,STMS,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
97LA00111,97,A1294,04,ch,ai2,A0356,04,3.0,31,30,2,2,n,h,0419,109,9,3,1,7.8,1,1,Z4159,81,ch,34,,0,,,,,,,,,J,3,,0,0,0,1,1,1.0,66,1,38,178,4,1997-04-19,0.013
97LA00112,97,A1314,04,ch,ai2,S1497,10,3.0,31,07,2,2,n,c,0419,109,5,3,2,10.6,1,1,Z4164,81,ch,00,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,90,1,65,178,4,1997-04-19,0.009
97LA00113,97,A1315,04,ch,ai2,A0484,04,3.0,31,30,2,2,n,c,0419,109,8,4,1,10.3,1,1,Z4165,81,ch,34,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,82,1,61,178,4,1997-04-19,0.025
97LA00114,97,A1315,04,ch,ai2,A0484,04,3.0,31,30,2,2,n,c,0419,109,8,4,1,8.7,1,1,Z4166,81,ch,34,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,58,1,42,178,4,1997-04-19,0.025
97LA00115,97,A1331,04,82,24,A2191,04,3.0,30,30,2,0,n,C,0421,111,9,2,2,8.1,1,1,A4480,04,82,30,,0,,,,,,,,,Y,1,,1,1,3,1,1,1.0,79,1,50,177,1,1997-04-21,0.065
97LA00116,97,A1331,04,82,24,A2191,04,3.0,30,30,2,0,n,C,0421,111,9,2,2,8.6,1,1,A4481,04,82,30,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,73,1,50,177,1,1997-04-21,0.065
97LA00117,97,A1331,04,82,24,A2191,04,3.0,30,30,2,0,n,C,0421,111,9,2,2,6.3,1,1,A4482,04,82,30,3,112,93,,8,,,,,,Y,3,,0,0,0,1,0,0.0,0,,0,0,,1997-04-21,0.065
97LA00118,97,A1337,04,ch,ai2,A0484,04,3.0,31,30,2,2,n,h,0420,110,8,3,2,11.1,1,1,Z4227,81,ch,34,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,79,1,52,178,4,1997-04-20,0.007
97LA00119,97,A1337,04,ch,ai2,A0484,04,3.0,31,30,2,2,n,h,0420,110,8,3,2,10.5,1,1,Z4228,81,ch,34,,0,,,,,ENTR,,,,Y,2,,0,0,0,1,1,1.0,91,1,59,178,4,1997-04-20,0.007
97LA00120,97,A1346,04,ch,ai2,S2915,10,3.0,30,07,2,2,n,h,0418,108,8,3,1,8.0,1,1,Z4155,81,ch,31,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,77,1,53,178,4,1997-04-18,0.0
97LA00121,97,A1346,04,ch,ai2,S2915,10,3.0,30,07,2,2,n,h,0418,108,8,3,1,8.8,1,1,Z4156,81,ch,31,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,86,1,52,178,4,1997-04-18,0.0
97LA00122,97,A1347,04,ch,ai2,S1497,10,3.0,31,07,2,2,n,c,0418,108,5,4,2,11.7,1,1,Z4134,81,ch,00,,0,,,,,4TEATS,,,,Y,1,,1,1,1,1,1,1.0,89,1,66,178,4,1997-04-18,0.009
97LA00123,97,A1358,04,82,ai0, 0214,00,3.0,30,70,2,0,y,F,0414,104,9,4,3,8.3,1,1,A4119,04,00,71,3,105,93,,8,,,,,,J,1,,1,1,3,1,0,0.0,0,,0,0,,1997-04-14,0.0
97LA00124,97,A1358,04,82,ai0, 0214,00,3.0,30,70,2,0,y,F,0414,104,9,4,2,11.3,1,1,A4120,04,00,71,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,87,1,65,177,1,1997-04-14,0.0
97LA00125,97,A1358,04,82,ai0, 0214,00,3.0,30,70,2,0,y,F,0414,104,9,4,3,10.4,1,1,A4121,04,00,71,,0,,,,,,,,,J,3,,0,0,0,1,1,1.0,81,1,60,177,1,1997-04-14,0.0
97LA00126,97,A1397,04,81,01,A1994,04,3.0,30,30,2,0,n,M,0419,109,8,3,2,11.3,1,1,A4392,04,81,30,,0,,,,,HAIRY,,,,G,1,,1,1,2,1,1,1.0,88,1,56,177,1,1997-04-19,0.062
97LA00127,97,A1397,04,81,01,A1994,04,3.0,30,30,2,0,n,M,0419,109,8,3,1,8.3,1,1,A4393,04,81,30,,0,,,,,,,,,G,2,,0,0,0,1,1,1.0,74,1,59,177,1,1997-04-19,0.062
97LA00128,97,A1404,04,81,ai0, 0050,00,3.0,30,70,2,0,y,F,0417,107,5,3,2,11.3,1,1,A4305,04,00,71,,0,,T591944,+,,,,,,J,1,,1,1,1,1,1,1.0,89,1,63,178,2,1997-04-17,0.0
97LA00129,97,A1428,04,82,26,A2026,04,3.0,30,30,2,0,n,C,0415,105,5,2,2,9.9,1,1,A4222,04,82,30,,0,,,,FIBERY,,,,,Y,1,,1,1,1,1,1,1.0,85,1,67,177,1,1997-04-15,0.061
97LA00130,97,A1439,04,82,ai0, 0283,00,3.0,30,70,2,0,y,F,0416,106,9,3,2,8.4,1,1,A4268,04,00,71,3,107,93,,8,,,,,,Y,1,,1,1,3,1,0,0.0,0,,0,0,,1997-04-16,0.0
97LA00131,97,A1439,04,82,ai0, 0283,00,3.0,30,70,2,0,y,F,0416,106,9,3,2,10.8,1,1,A4269,04,00,71,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,93,1,66,178,2,1997-04-16,0.0
97LA00132,97,A1439,04,82,ai0, 0283,00,3.0,30,70,2,0,y,F,0416,106,9,3,2,8.0,1,1,A4270,04,00,71,,0,,,,,,,,,Y,3,,0,0,0,1,1,1.0,71,1,53,178,2,1997-04-16,0.0
97LA00133,97,A1451,04,82,28,A1999,04,3.0,30,30,2,0,n,C,0419,109,9,1,2,7.2,1,1,A4380,04,82,30,3,111,93,,8,SEV.DYSTOCIA,GAUNT,,,,J,1,,1,1,3,1,0,0.0,0,,0,0,,1997-04-19,0.062
97LA00134,97,A1451,04,82,28,A1999,04,3.0,30,30,2,0,n,C,0419,109,9,1,3,7.0,1,1,A4381,04,82,30,3,110,93,,8,,,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1997-04-19,0.062
97LA00135,97,A1451,04,82,28,A1999,04,3.0,30,30,2,0,n,C,0419,109,9,1,1,7.0,1,1,,,82,30,1,0,,,,,,,,,J,3,,0,0,0,0,0,0.0,0,,0,0,,1997-04-19,0.062
97LA00136,97,A1452,04,82,ai0, 0050,00,3.0,30,70,2,0,y,F,0416,106,8,4,2,10.4,1,1,A4259,04,00,71,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,97,1,63,177,1,1997-04-16,0.0
97LA00137,97,A1452,04,82,ai0, 0050,00,3.0,30,70,2,0,y,F,0416,106,8,4,2,12.0,1,1,A4260,04,00,71,,0,,,,,BUSHY,,,,J,2,,0,0,0,1,1,1.0,89,1,63,177,1,1997-04-16,0.0
97LA00138,97,A1503,04,82,21,A2062,04,3.0,30,30,2,0,n,C,0414,104,9,2,3,8.2,1,1,A4124,04,82,30,3,105,93,,8,,,,,,Y,1,,1,1,3,1,0,0.0,0,,0,0,,1997-04-14,0.072
97LA00139,97,A1503,04,82,21,A2062,04,3.0,30,30,2,0,n,C,0414,104,9,2,1,6.0,1,1,A4125,04,82,30,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,88,1,60,177,1,1997-04-14,0.072
97LA00140,97,A1503,04,82,21,A2062,04,3.0,30,30,2,0,n,C,0414,104,9,2,1,6.6,1,1,A4126,04,82,30,,0,,,,,,,,,Y,3,,0,0,0,1,1,1.0,79,1,56,177,1,1997-04-14,0.072
97LA00141,97,A1809,04,82,24,A2191,04,2.0,30,30,2,0,n,C,0415,105,8,3,1,9.3,1,1,A4206,04,82,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,83,1,60,177,1,1997-04-15,0.068
97LA00142,97,A1809,04,82,24,A2191,04,2.0,30,30,2,0,n,C,0415,105,8,3,2,9.3,1,1,A4207,04,82,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,76,1,57,177,1,1997-04-15,0.068
97LA00143,97,A1855,04,81,02,A2096,04,2.0,30,30,2,0,n,M,0412,102,8,2,2,6.4,1,1,A4080,04,81,30,6,109,01,,,,,,,,J,1,,1,1,2,1,0,0.0,0,,0,0,,1997-04-12,0.071
97LA00144,97,A1855,04,81,02,A2096,04,2.0,30,30,2,0,n,M,0412,102,8,2,2,7.5,1,1,A4081,04,81,30,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,96,1,70,177,1,1997-04-12,0.071
97LA00145,97,A1861,04,82,26,A2026,04,2.0,30,30,2,0,n,C,0421,111,8,1,2,6.1,1,1,A4483,04,82,30,3,112,93,,8,,,,,,Y,1,,1,1,2,1,0,0.0,0,,0,0,,1997-04-21,0.065
97LA00146,97,A1861,04,82,26,A2026,04,2.0,30,30,2,0,n,C,0421,111,8,1,3,7.7,1,1,A4484,04,82,30,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,94,1,59,177,1,1997-04-21,0.065
97LA00147,97,A1871,04,82,ai0, 0050,00,2.0,30,70,2,0,y,F,0414,104,8,2,3,11.8,1,1,A4122,04,00,71,6,122,23,,,BLUEBAG 05/02,BLK.EAR,,,,J,1,,1,1,2,1,0,0.0,0,,0,0,,1997-04-14,0.0
97LA00148,97,A1871,04,82,ai0, 0050,00,2.0,30,70,2,0,y,F,0414,104,8,2,1,13.2,1,1,A4123,04,00,71,6,122,23,,,,RAM,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1997-04-14,0.0
97LA00149,97,A1903,04,81,03,A2146,04,2.0,30,30,2,0,n,M,0420,110,8,3,2,9.1,1,1,A4466,04,81,30,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,40,1,30,177,1,1997-04-20,0.119
97LA00150,97,A1903,04,81,03,A2146,04,2.0,30,30,2,0,n,M,0420,110,8,3,2,6.5,1,1,A4467,04,81,30,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,83,1,55,177,1,1997-04-20,0.119
97LA00151,97,A1912,04,00,743,A2581,04,2.0,30,30,2,1,y,,0419,109,8,1,3,8.3,1,1,A4410,04,00,30,,0,,,,PINTO EWE,,,,BLK,Y,1,3,1,1,2,1,1,1.0,82,1,50,177,1,1997-04-19,0.039
97LA00152,97,A1912,04,00,743,A2581,04,2.0,30,30,2,1,y,,0419,109,8,1,2,7.3,1,1,A4411,04,00,30,6,191,46,S723210,-,,,,,BLK,Y,2,3,0,0,0,1,1,0.5,76,0,52,178,2,1997-04-19,0.039
97LA00153,97,A1919,04,81,02,A2096,04,2.0,30,30,2,0,n,M,0416,106,5,3,2,13.9,1,1,A4243,04,81,30,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,101,1,74,177,1,1997-04-16,0.09
97LA00154,97,A1920,04,82,28,A1999,04,2.0,30,30,2,0,n,C,0413,103,8,2,1,9.6,1,1,A4095,04,82,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,90,1,63,177,1,1997-04-13,0.069
97LA00155,97,A1920,04,82,28,A1999,04,2.0,30,30,2,0,n,C,0413,103,8,2,2,8.5,1,1,A4096,04,82,30,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,76,1,54,177,1,1997-04-13,0.069
97LA00156,97,A1927,04,82,ai0, 0214,00,2.0,30,70,2,0,y,F,0414,104,5,2,2,12.8,1,1,A4118,04,00,71,,0,,,,,4TEATS,,,,J,1,,1,1,1,1,1,1.0,93,1,70,177,1,1997-04-14,0.0
97LA00157,97,A1928,04,82,21,A2062,04,2.0,30,30,2,0,n,C,0414,104,3,3,2,7.3,1,1,A4151,04,82,30,,0,,,,,,,,,J,1,,1,1,4,1,1,1.0,75,1,52,177,1,1997-04-14,0.074
97LA00158,97,A1928,04,82,21,A2062,04,2.0,30,30,2,0,n,C,0414,104,3,3,1,7.7,1,1,A4152,04,82,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,84,1,56,177,1,1997-04-14,0.074
97LA00159,97,A1928,04,82,21,A2062,04,2.0,30,30,2,0,n,C,0414,104,3,3,3,5.0,1,1,A4153,04,82,30,3,105,93,,8,,,,,,J,3,,0,0,0,1,0,0.0,0,,0,0,,1997-04-14,0.074
97LA00160,97,A1928,04,82,21,A2062,04,2.0,30,30,2,0,n,C,0414,104,3,3,2,6.0,1,1,A4154,04,82,30,3,105,93,,8,,,,,,J,4,,0,0,0,1,0,0.0,0,,0,0,,1997-04-14,0.074
97LA00161,97,A1943,04,81,ai0, 0283,00,2.0,30,70,2,0,y,F,0416,106,9,1,3,9.7,1,1,A4249,04,00,71,3,106,93,,8,X RUPTURE @R,,,,,Y,1,,1,1,3,1,0,0.0,0,,0,0,,1997-04-16,0.0
97LA00162,97,A1943,04,81,ai0, 0283,00,2.0,30,70,2,0,y,F,0416,106,9,1,3,10.0,1,1,A4250,04,00,71,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,80,1,62,178,2,1997-04-16,0.0
97LA00163,97,A1943,04,81,ai0, 0283,00,2.0,30,70,2,0,y,F,0416,106,9,1,3,8.0,1,1,A4251,04,00,71,,0,,,9,,,,,,Y,3,,0,0,0,1,1,1.0,69,1,45,178,2,1997-04-16,0.0
97LA00164,97,A1951,04,82,ai0, 0283,00,2.0,30,70,2,0,y,F,0415,105,8,3,2,7.8,1,1,A4220,04,00,71,,0,,,,,HAIRY,,,,Y,1,,1,1,2,1,1,1.0,69,1,49,177,1,1997-04-15,0.0
97LA00165,97,A1951,04,82,ai0, 0283,00,2.0,30,70,2,0,y,F,0415,105,8,3,3,8.6,1,1,A4221,04,00,71,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,72,1,49,177,1,1997-04-15,0.0
97LA00166,97,A1998,04,ch,ai2,A0484,04,2.0,00,30,2,2,n,h,0420,110,8,3,2,8.2,1,1,Z4225,81,ch,00,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,78,1,49,178,4,1997-04-20,0.022
97LA00167,97,A1998,04,ch,ai2,A0484,04,2.0,00,30,2,2,n,h,0420,110,8,3,2,10.4,1,1,Z4226,81,ch,00,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,85,1,60,178,4,1997-04-20,0.022
97LA00168,97,A2000,04,82,24,A2191,04,2.0,30,30,2,0,n,C,0411,101,9,1,2,4.5,1,1,A4059,04,82,30,3,101,93,,8,"HYDROPS,DOWN",RAT,,,,Y,1,,1,1,3,1,0,0.0,0,,0,0,,1997-04-11,0.09
97LA00169,97,A2000,04,82,24,A2191,04,2.0,30,30,2,0,n,C,0411,101,9,1,2,7.2,9,1,A4060,04,82,30,,0,,A206604,-,,"BLK.,FX.RIBS",,,,Y,2,,0,0,0,1,1,0.5,67,0,54,178,2,1997-04-11,0.09
97LA00170,97,A2000,04,82,24,A2191,04,2.0,30,30,2,0,n,C,0411,101,9,1,2,8.0,1,1,,,82,30,1,0,,,,,,,,,Y,3,,0,0,0,0,0,0.0,0,,0,0,,1997-04-11,0.09
97LA00171,97,A2017,04,81,ai0, 0050,00,2.0,30,70,2,0,y,F,0417,107,5,3,3,7.4,1,1,A4313,04,00,71,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,84,1,57,178,2,1997-04-17,0.0
97LA00172,97,A2021,04,82,25,A2074,04,2.0,30,30,2,0,n,C,0416,106,8,3,1,6.0,1,1,A4266,04,82,30,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,63,1,43,178,2,1997-04-16,0.089
97LA00173,97,A2021,04,82,25,A2074,04,2.0,30,30,2,0,n,C,0416,106,8,3,2,7.8,1,1,A4267,04,82,30,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,73,1,50,178,2,1997-04-16,0.089
97LA00174,97,A2024,04,82,26,A2026,04,2.0,30,30,2,0,n,C,0416,106,8,3,1,9.0,1,1,A4252,04,82,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,73,1,51,177,1,1997-04-16,0.062
97LA00175,97,A2024,04,82,26,A2026,04,2.0,30,30,2,0,n,C,0416,106,8,3,2,9.9,1,1,A4253,04,82,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,84,1,60,177,1,1997-04-16,0.062
97LA00176,97,A2050,04,81,ai0, 0214,00,2.0,30,70,2,0,y,F,0413,103,9,3,2,7.0,1,1,A4100,04,00,71,,0,,T471844,-,,4TEATS,,,,Y,1,,1,1,3,1,1,0.5,80,0,56,177,1,1997-04-13,0.0
97LA00177,97,A2050,04,81,ai0, 0214,00,2.0,30,70,2,0,y,F,0413,103,9,3,2,6.9,1,1,A4101,04,00,71,7,218,97,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,66,1,47,177,1,1997-04-13,0.0
97LA00178,97,A2050,04,81,ai0, 0214,00,2.0,30,70,2,0,y,F,0413,103,9,3,2,8.6,1,1,A4102,04,00,71,7,177,97,,,,4TEATS,,,,Y,3,,0,0,0,1,0,0.0,0,,0,0,1,1997-04-13,0.0
97LA00179,97,A2066,04,82,ai0, 0214,00,2.0,30,70,2,0,y,F,0411,101,4,3,2,9.5,1,1,,,00,71,1,0,,A406004,+,,,,,,Y,1,,1,1,2,0,0,0.5,0,,0,0,,1997-04-11,0.0
97LA00180,97,A2066,04,82,ai0, 0214,00,2.0,30,70,2,0,y,F,0411,101,4,3,2,9.5,1,1,,,00,71,1,0,,,,,,,,,Y,2,,0,0,0,0,0,0.0,0,,0,0,,1997-04-11,0.0
97LA00181,97,A2075,04,82,28,A1999,04,2.0,30,30,2,0,n,C,0420,110,8,4,2,8.0,1,1,A4454,04,82,30,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,62,1,44,177,1,1997-04-20,0.078
97LA00182,97,A2075,04,82,28,A1999,04,2.0,30,30,2,0,n,C,0420,110,8,4,2,6.8,1,1,A4455,04,82,30,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,63,1,42,177,1,1997-04-20,0.078
97LA00183,97,A2079,04,81,02,A2096,04,2.0,30,30,2,0,n,M,0418,108,8,4,1,9.5,1,1,A4348,04,81,30,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,76,1,55,178,2,1997-04-18,0.102
97LA00184,97,A2079,04,81,02,A2096,04,2.0,30,30,2,0,n,M,0418,108,8,4,2,8.9,1,1,A4349,04,81,30,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,77,1,52,178,2,1997-04-18,0.102
97LA00185,97,A2083,04,82,27,A2085,04,2.0,30,30,2,0,n,C,0419,109,8,2,1,7.5,1,1,A4390,04,82,30,,0,,,,,,,,,G,1,,1,1,2,1,1,1.0,69,1,47,177,1,1997-04-19,0.068
97LA00186,97,A2083,04,82,27,A2085,04,2.0,30,30,2,0,n,C,0419,109,8,2,2,5.9,1,1,A4391,04,82,30,,0,,,,,,,,,G,2,,0,0,0,1,1,1.0,74,1,47,177,1,1997-04-19,0.068
97LA00187,97,A2084,04,82,ai0, 0283,00,2.0,30,70,2,0,y,F,0417,107,5,4,2,12.0,1,1,A4320,04,00,71,6,177,19,,,,,,,,G,1,,1,1,1,1,0,0.0,0,,0,0,,1997-04-17,0.0
97LA00188,97,A2097,04,81,ai0, 0283,00,2.0,30,70,2,0,y,F,0414,104,9,2,3,9.8,1,1,A4140,04,00,71,,0,,T260344,-,,,,,,Y,1,,1,1,3,1,1,0.5,87,0,60,177,1,1997-04-14,0.0
97LA00189,97,A2097,04,81,ai0, 0283,00,2.0,30,70,2,0,y,F,0414,104,9,2,1,9.8,1,1,A4141,04,00,71,,0,,,,,RAM,,,,Y,2,,0,0,0,1,1,1.0,64,1,47,177,1,1997-04-14,0.0
97LA00190,97,A2097,04,81,ai0, 0283,00,2.0,30,70,2,0,y,F,0414,104,9,2,1,8.8,1,1,A4142,04,00,71,,0,,,,,RAM,,,,Y,3,,0,0,0,1,1,1.0,89,1,59,177,1,1997-04-14,0.0
97LA00191,97,A2116,04,82,21,A2062,04,2.0,30,30,2,0,n,C,0414,104,8,2,1,9.6,1,1,A4171,04,82,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,95,1,64,177,1,1997-04-14,0.068
97LA00192,97,A2116,04,82,21,A2062,04,2.0,30,30,2,0,n,C,0414,104,8,2,2,8.3,1,1,A4172,04,82,30,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,73,1,55,177,1,1997-04-14,0.068
97LA00193,97,A2128,04,81,01,A1994,04,2.0,30,30,2,0,n,M,0416,106,8,4,1,13.2,1,1,A4254,04,81,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,95,1,68,177,1,1997-04-16,0.096
97LA00194,97,A2128,04,81,01,A1994,04,2.0,30,30,2,0,n,M,0416,106,8,4,2,11.5,1,1,A4255,04,81,30,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,90,1,65,177,1,1997-04-16,0.096
97LA00195,97,A2138,04,82,22,A2465,04,2.0,30,30,2,0,n,C,0419,109,8,2,2,6.8,1,1,A4373,04,82,30,,0,,,,,ENTR,,,,J,1,,1,1,2,1,1,1.0,63,1,47,177,1,1997-04-19,0.082
97LA00196,97,A2138,04,82,22,A2465,04,2.0,30,30,2,0,n,C,0419,109,8,2,3,6.9,1,1,A4374,04,82,30,,0,,,9,,,,,,J,2,,0,0,0,1,1,1.0,76,1,49,177,1,1997-04-19,0.082
97LA00197,97,A2145,04,81,02,A2096,04,2.0,30,30,2,0,n,M,0419,109,5,3,3,11.2,1,1,A4401,04,81,30,,0,,,,,,,,,G,1,,1,1,1,1,1,1.0,103,1,72,177,1,1997-04-19,0.096
97LA00198,97,A2161,04,81,01,A1994,04,2.0,30,30,2,0,n,M,0420,110,8,2,2,8.1,1,1,A4460,04,81,30,3,111,93,,8,,,,,,Y,1,,1,1,2,1,0,0.0,0,,0,0,,1997-04-20,0.073
97LA00199,97,A2161,04,81,01,A1994,04,2.0,30,30,2,0,n,M,0420,110,8,2,2,9.0,1,1,A4461,04,81,30,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,100,1,63,177,1,1997-04-20,0.073
97LA00200,97,A2162,04,81,ai0, 0214,00,2.0,30,70,2,0,y,F,0413,103,9,3,3,7.9,1,1,A4097,04,00,71,,0,,,,,,,,,Y,1,,1,1,3,1,1,1.0,95,1,67,177,1,1997-04-13,0.0
97LA00201,97,A2162,04,81,ai0, 0214,00,2.0,30,70,2,0,y,F,0413,103,9,3,3,8.3,1,1,A4098,04,00,71,7,177,97,,,,,,,,Y,2,,0,0,0,1,0,0.0,0,,0,0,1,1997-04-13,0.0
97LA00202,97,A2162,04,81,ai0, 0214,00,2.0,30,70,2,0,y,F,0413,103,9,3,3,10.3,1,1,A4099,04,00,71,,0,,A016504,-,,,,,,Y,3,,0,0,0,1,1,0.5,89,0,56,177,1,1997-04-13,0.0
97LA00203,97,A2165,04,82,ai0, 0050,00,2.0,30,70,2,0,y,F,0415,105,9,3,2,5.9,1,1,A4196,04,00,71,3,105,93,,8,,HAIRY,,,,J,1,,1,1,3,1,0,0.0,0,,0,0,,1997-04-15,0.0
97LA00204,97,A2165,04,82,ai0, 0050,00,2.0,30,70,2,0,y,F,0415,105,9,3,2,9.0,1,1,A4197,04,00,71,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,67,1,47,177,1,1997-04-15,0.0
97LA00205,97,A2165,04,82,ai0, 0050,00,2.0,30,70,2,0,y,F,0415,105,9,3,3,8.2,9,1,A4198,04,00,71,,0,,,,,BLACK,,,,J,3,,0,0,0,1,1,1.0,57,1,42,177,1,1997-04-15,0.0
97LA00206,97,A2171,04,82,24,A2191,04,2.0,30,30,2,0,n,C,0419,109,9,3,2,7.8,1,1,A4382,04,82,30,6,110,29,K980563,+,,WRY NECK,,,,J,1,,1,1,3,1,0,0.5,0,,0,0,,1997-04-19,0.068
97LA00207,97,A2171,04,82,24,A2191,04,2.0,30,30,2,0,n,C,0419,109,9,3,1,7.8,1,1,,,82,30,1,0,,,,,BLOB,,,,J,2,,0,0,0,0,0,0.0,0,,0,0,,1997-04-19,0.068
97LA00208,97,A2171,04,82,24,A2191,04,2.0,30,30,2,0,n,C,0419,109,9,3,2,7.8,1,1,,,82,30,1,0,,,,,BLOB,,,,J,3,,0,0,0,0,0,0.0,0,,0,0,,1997-04-19,0.068
97LA00209,97,A2207,04,ch,ai2,S1878,10,2.0,31,42,2,2,n,c,0419,109,3,3,1,6.8,1,1,Z4177,81,ch,00,,0,,,,,,,,,J,1,,1,1,4,1,1,1.0,67,1,44,178,4,1997-04-19,0.009
97LA00210,97,A2207,04,ch,ai2,S1878,10,2.0,31,42,2,2,n,c,0419,109,3,3,3,6.1,1,1,Z4178,81,ch,00,3,110,93,,8,,,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1997-04-19,0.009
97LA00211,97,A2207,04,ch,ai2,S1878,10,2.0,31,42,2,2,n,c,0419,109,3,3,2,6.3,1,1,Z4179,81,ch,00,,0,,,,,,,,,J,3,,0,0,0,1,1,1.0,69,1,45,178,4,1997-04-19,0.009
97LA00212,97,A2207,04,ch,ai2,S1878,10,2.0,31,42,2,2,n,c,0419,109,3,3,2,6.8,1,1,Z4180,81,ch,00,3,110,93,,8,,,,,,J,4,,0,0,0,1,0,0.0,0,,0,0,,1997-04-19,0.009
97LA00213,97,A2223,04,ch,ai2,S1878,10,2.0,31,42,2,2,n,c,0418,108,9,3,2,6.8,1,1,Z4152,81,ch,00,3,110,93,,8,,,,,,Y,1,,1,1,3,1,0,0.0,0,,0,0,,1997-04-18,0.009
97LA00214,97,A2223,04,ch,ai2,S1878,10,2.0,31,42,2,2,n,c,0418,108,9,3,1,9.8,1,1,Z4153,81,ch,00,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,85,1,58,178,4,1997-04-18,0.009
97LA00215,97,A2223,04,ch,ai2,S1878,10,2.0,31,42,2,2,n,c,0418,108,9,3,1,11.4,1,1,Z4154,81,ch,00,,0,,,,,,,,,Y,3,,0,0,0,1,1,1.0,82,1,54,178,4,1997-04-18,0.009
97LA00216,97,A2243,04,82,ai0, 0214,00,2.0,30,70,2,0,y,F,0412,102,8,2,2,9.8,1,1,A4074,04,00,71,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,68,1,53,178,2,1997-04-12,0.0
97LA00217,97,A2243,04,82,ai0, 0214,00,2.0,30,70,2,0,y,F,0412,102,8,2,2,8.0,1,1,A4075,04,00,71,,0,,,9,,,,,,Y,2,,0,0,0,1,1,1.0,64,1,50,178,2,1997-04-12,0.0
97LA00218,97,A2252,04,81,03,A2146,04,2.0,30,30,2,0,n,M,0414,104,8,3,1,6.9,1,1,A4127,04,81,30,6,107,19,,,,,,,,Y,1,,1,1,2,1,0,0.0,0,,0,0,,1997-04-14,0.129
97LA00219,97,A2252,04,81,03,A2146,04,2.0,30,30,2,0,n,M,0414,104,8,3,2,7.3,1,1,A4128,04,81,30,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,88,1,62,177,1,1997-04-14,0.129
97LA00220,97,A2257,04,81,ai0, 0283,00,2.0,30,70,2,0,y,F,0420,110,5,3,3,12.1,1,1,A4443,04,00,71,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,111,1,75,177,1,1997-04-20,0.0
